ds_id,date_added,date_last_updated,source_type,cataloging_convention,holding_institution,holding_institution_as_recorded,holding_institution_id_number,holding_institution_shelfmark,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place,production_place_label,production_date_as_recorded,production_date,century,century_aat,dated,uniform_title_as_recorded,uniform_title_agr,title_as_recorded,title_as_recorded_agr,standard_title,genre_as_recorded,genre,genre_label,subject_as_recorded,subject,subject_label,author_as_recorded,author_as_recorded_agr,author,author_wikidata,author_instance_of,author_label,artist_as_recorded,artist_as_recorded_agr,artist,artist_label,artist_wikidata,artist_instance_of,scribe_as_recorded,scribe_as_recorded_agr,scribe,scribe_label,scribe_wikidata,scribe_instance_of,associated_agent_as_recorded,associated_agent_as_recorded_agr,associated_agent,associated_agent_label,associated_agent_wikidata,associated_agent_instance_of,language_as_recorded,language,language_label,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner,former_owner_label,former_owner_wikidata,former_owner_instance_of,material_as_recorded,material,material_label,physical_description,note,acknowledgements,data_processed_at,data_source_modified,source_file
,,,marc-xml,"",Q49117,University of Pennsylvania,9949535413503681,Ms. Coll. 764 Item 140,https://franklin.library.upenn.edu/catalog/FRANKLIN_9949535413503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p3mw8k/manifest,"","","",1451.,1451,15,http://vocab.getty.edu/aat/300404465,,"","","Giovenco de' Medici election,","",Election,"Manuscripts, Renaissance|Manuscripts, Latin|Notarial documents",http://id.worldcat.org/fast/1008472|http://id.worldcat.org/fast/1008395|http://vocab.getty.edu/aat/300164785,"Manuscripts, Renaissance|Manuscripts, Latin|notarial documents","Medici, House of|Medici, House of|Medici, Giovenco de'|Lamporecchio (Italy)--History|Larciano (Italy)--History|Serravalle Pistoiese (Italy)--History",http://id.worldcat.org/fast/212417|http://id.worldcat.org/fast/212417||http://id.worldcat.org/fast/1269898;http://id.worldcat.org/fast/958235|http://id.worldcat.org/fast/1249741;http://id.worldcat.org/fast/958235|http://id.worldcat.org/fast/1292676;http://id.worldcat.org/fast/958235,"Medici, House of|Medici, House of||Italy--Lamporecchio;History|Italy--Larciano;History|Italy--Serravalle Pistoiese;History","","","","","","","","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 parchment,Sold by Renzo Rizzi (Milan).,,2023-09-11 18:14:53 -0400,2022-08-03,9949535413503681_marc.xml
,,,marc-xml,"",Q49117,University of Pennsylvania,9949570993503681,Ms. Coll. 764 Item 144,https://franklin.library.upenn.edu/catalog/FRANKLIN_9949570993503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p3h647/manifest,"","","",1458.,1458,15,http://vocab.getty.edu/aat/300404465,,"","","Tax payment receipt,","",Taxes,"Notarial documents|Receipts|Manuscripts, Latin|Manuscripts, Renaissance",http://vocab.getty.edu/aat/300164785|http://vocab.getty.edu/aat/300027573|http://id.worldcat.org/fast/1008395|http://id.worldcat.org/fast/1008472,"notarial documents|receipts (financial records)|Manuscripts, Latin|Manuscripts, Renaissance","Brunelleschi, Antonia|Popoleschi, Giovanni|Tax collection--Italy--Florence|Tax collection|Florence (Italy)--History--15th century|Italy--Florence",||http://id.worldcat.org/fast/1143702;http://id.worldcat.org/fast/1204699|http://id.worldcat.org/fast/1143702|http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1204699,||Tax collection;Italy--Florence|Tax collection|Italy--Florence;History;Fifteenth century|Italy--Florence,"","","","","","","","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 parchment,Sold by Renzo Rizzi (Milan).,,2023-09-11 18:14:53 -0400,2022-08-03,9949570993503681_marc.xml
,,,marc-xml,"",Q49117,University of Pennsylvania,9949535453503681,Ms. Coll. 764 Item 146,https://franklin.library.upenn.edu/catalog/FRANKLIN_9949535453503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p3n37k/manifest,"","","",1460.,1460,15,http://vocab.getty.edu/aat/300404465,,"","","Puccino Ferri deed,","",Deed,"Notarial documents|Deeds|Manuscripts, Renaissance|Manuscripts, Latin",http://vocab.getty.edu/aat/300164785|http://vocab.getty.edu/aat/300027249|http://id.worldcat.org/fast/1008472|http://id.worldcat.org/fast/1008395,"notarial documents|deeds|Manuscripts, Renaissance|Manuscripts, Latin","Ferri, Puccino|Ferri, Benedetta|Cecco, Antonio|Brusti, Pietro|15th century|Dowry--Italy|Real property--Italy--15th century|Dowry|Real property|Italy|Pisa (Italy)--History--15th century",||||http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/897264;http://id.worldcat.org/fast/1204565|http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/897264|http://id.worldcat.org/fast/1091096|http://id.worldcat.org/fast/1204565|http://id.worldcat.org/fast/1204823;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962,||||Fifteenth century|Dowry;Italy|Real property;Italy;Fifteenth century|Dowry|Real property|Italy|Italy--Pisa;History;Fifteenth century,"","","","","","","","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 parchment,Sold by Renzo Rizzi (Milan).,,2023-09-11 18:14:53 -0400,2022-08-03,9949535453503681_marc.xml
,,,marc-xml,"",Q49117,University of Pennsylvania,9949535553503681,Ms. Coll. 764 Item 147,https://franklin.library.upenn.edu/catalog/FRANKLIN_9949535553503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p3cd3p/manifest,"","","",1465.,1465,15,http://vocab.getty.edu/aat/300404465,,"","","Excerpt from the book of the Uffizio della mercanzia of Florence,","",Uffizio della mercanzia of Florence,"Notarial documents|Manuscripts, Renaissance|Manuscripts, Latin|Excerpts",http://vocab.getty.edu/aat/300164785|http://id.worldcat.org/fast/1008472|http://id.worldcat.org/fast/1008395|http://vocab.getty.edu/aat/300026939,"notarial documents|Manuscripts, Renaissance|Manuscripts, Latin|excerpts","San Miniato, Matteo di|San Miniato, Bartolomeo di|Commercial courts|Merchants--Italy|Merchants|Commercial courts--Italy--Florence|Florence (Italy)--History--15th century|Italy|Italy--Florence",||http://id.worldcat.org/fast/869460|http://id.worldcat.org/fast/1017057;http://id.worldcat.org/fast/1204565|http://id.worldcat.org/fast/1017057|http://id.worldcat.org/fast/869460;http://id.worldcat.org/fast/1204699|http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1204565|http://id.worldcat.org/fast/1204699,||Commercial courts|Merchants;Italy|Merchants|Commercial courts;Italy--Florence|Italy--Florence;History;Fifteenth century|Italy|Italy--Florence,"Uffizio della mercanzia (Florence, Italy)","","",Q116709749,organization,Uffizio della mercanzia of Florence,"","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 parchment,Sold by Renzo Rizzi (Milan).,,2023-09-11 18:14:53 -0400,2022-08-03,9949535553503681_marc.xml
,,,marc-xml,"",Q49117,University of Pennsylvania,9950019953503681,Ms. Coll. 764 Item 148,https://franklin.library.upenn.edu/catalog/FRANKLIN_9950019953503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p3v40k05k/manifest,"","","",1465.,1465,15,http://vocab.getty.edu/aat/300404465,,"","","Pietro Partini deed,","",Deed,"Notarial documents|Deeds|Scrolls (information artifacts)|Manuscripts, Renaissance|Manuscripts, Latin",http://vocab.getty.edu/aat/300164785|http://vocab.getty.edu/aat/300027249|http://vocab.getty.edu/aat/300028629|http://id.worldcat.org/fast/1008472|http://id.worldcat.org/fast/1008395,"notarial documents|deeds|scrolls (information artifacts)|Manuscripts, Renaissance|Manuscripts, Latin","Medici, Giuliano de'|Partini, Pietro|15th century|Debt--Italy|Real property--Italy--15th century|Debt|Real property|Florence (Italy)--History--15th century|Italy",||http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/888768;http://id.worldcat.org/fast/1204565|http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/888768|http://id.worldcat.org/fast/1091096|http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1204565,||Fifteenth century|Debt;Italy|Real property;Italy;Fifteenth century|Debt|Real property|Italy--Florence;History;Fifteenth century|Italy,"","","","","","","","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 parchment,Long rolled document shelved at the end of the collection.|Sold by Renzo Rizzi (Milan).,,2023-09-11 18:14:53 -0400,2022-08-03,9950019953503681_marc.xml
,,,marc-xml,"",Q49117,University of Pennsylvania,9950020033503681,Ms. Coll. 764 Item 149,https://franklin.library.upenn.edu/catalog/FRANKLIN_9950020033503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p3qf8jk27/manifest,"","","",1433.,1433,15,http://vocab.getty.edu/aat/300404465,,"","","Ghilo di Francesco legal decision,","",Legal documents,"Notarial documents|Legal documents|Scrolls (information artifacts)|Manuscripts, Latin|Manuscripts, Renaissance",http://vocab.getty.edu/aat/300164785|http://vocab.getty.edu/aat/300027590|http://vocab.getty.edu/aat/300028629|http://id.worldcat.org/fast/1008395|http://id.worldcat.org/fast/1008472,"notarial documents|legal documents|scrolls (information artifacts)|Manuscripts, Latin|Manuscripts, Renaissance","Giovanni, Gemma di|Laterino, Pietro|Laterino, Cristoforo|Florence (Italy). Ufficiali de' pupilli et degli adulti|Inheritance and succession--Italy|Inheritance and succession|Italy|Florence (Italy)--History--15th century",||||http://id.worldcat.org/fast/973371;http://id.worldcat.org/fast/1204565|http://id.worldcat.org/fast/973371|http://id.worldcat.org/fast/1204565|http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962,||||Inheritance and succession;Italy|Inheritance and succession|Italy|Italy--Florence;History;Fifteenth century,"Francesco, Ghilo di","","",Q116327741,human,Ghilo di Francesco,"","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 parchment,Long rolled document shelved at the end of the collection.|Sold by Renzo Rizzi (Milan).,,2023-09-11 18:14:53 -0400,2022-08-03,9950020033503681_marc.xml
,,,marc-xml,"",Q49117,University of Pennsylvania,9949535643503681,Ms. Coll. 764 Item 150,https://franklin.library.upenn.edu/catalog/FRANKLIN_9949535643503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p37q0d/manifest,"","","",1465.,1465,15,http://vocab.getty.edu/aat/300404465,,"","","Bernardo di San Miniato petition for tax adjustment,","",Tax adjustment,"Notarial documents|Legal documents|Manuscripts, Latin|Manuscripts, Renaissance",http://vocab.getty.edu/aat/300164785|http://vocab.getty.edu/aat/300027590|http://id.worldcat.org/fast/1008395|http://id.worldcat.org/fast/1008472,"notarial documents|legal documents|Manuscripts, Latin|Manuscripts, Renaissance","San Miniato, Bartolomeo di|Florence (Italy). Signoria|Taxation--Italy--Florence|Taxation|Florence (Italy)--History--15th century|Italy--Florence",||http://id.worldcat.org/fast/1143876;http://id.worldcat.org/fast/1204699|http://id.worldcat.org/fast/1143876|http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1204699,||Taxation;Italy--Florence|Taxation|Italy--Florence;History;Fifteenth century|Italy--Florence,"","","","","","","","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 parchment,Sold by Renzo Rizzi (Milan).,,2023-09-11 18:14:53 -0400,2022-08-03,9949535643503681_marc.xml
,,,marc-xml,"",Q49117,University of Pennsylvania,9949535673503681,Ms. Coll. 764 Item 151,https://franklin.library.upenn.edu/catalog/FRANKLIN_9949535673503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p33w8x/manifest,"","","",1467.,1467,15,http://vocab.getty.edu/aat/300404465,,"","","Boundary dispute,","",Dispute,"Notarial documents|Legal documents|Manuscripts, Latin|Manuscripts, Renaissance",http://vocab.getty.edu/aat/300164785|http://vocab.getty.edu/aat/300027590|http://id.worldcat.org/fast/1008395|http://id.worldcat.org/fast/1008472,"notarial documents|legal documents|Manuscripts, Latin|Manuscripts, Renaissance","Spedalingo, Taddeo|Spedalingo, Antonio|15th century|Real property--Italy--15th century|Real property|Pistoia (Italy)--History--15th century|Italy",||http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1091096|http://id.worldcat.org/fast/1204411;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1204565,||Fifteenth century|Real property;Italy;Fifteenth century|Real property|Italy--Pistoia;History;Fifteenth century|Italy,"","","","","","","","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 parchment,Sold by Renzo Rizzi (Milan).,,2023-09-11 18:14:53 -0400,2022-08-03,9949535673503681_marc.xml
,,,marc-xml,"",Q49117,University of Pennsylvania,9949535693503681,Ms. Coll. 764 Item 152,https://franklin.library.upenn.edu/catalog/FRANKLIN_9949535693503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p3h95n/manifest,"","","",1473.,1473,15,http://vocab.getty.edu/aat/300404465,,"","","Act of exchange of property,","",Act of property exchange,"Notarial documents|Legal documents|Manuscripts, Latin|Manuscripts, Renaissance",http://vocab.getty.edu/aat/300164785|http://vocab.getty.edu/aat/300027590|http://id.worldcat.org/fast/1008395|http://id.worldcat.org/fast/1008472,"notarial documents|legal documents|Manuscripts, Latin|Manuscripts, Renaissance",15th century|Real property--Italy--15th century|Real property|Italy,http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1091096|http://id.worldcat.org/fast/1204565,Fifteenth century|Real property;Italy;Fifteenth century|Real property|Italy,"","","","","","","","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 parchment,Sold by Renzo Rizzi (Milan).,,2023-09-11 18:14:53 -0400,2022-08-03,9949535693503681_marc.xml
,,,marc-xml,"",Q49117,University of Pennsylvania,9949535713503681,Ms. Coll. 764 Item 153,https://franklin.library.upenn.edu/catalog/FRANKLIN_9949535713503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p3065z/manifest,"","","",1474.,1474,15,http://vocab.getty.edu/aat/300404465,,"","","Del Pero family deed,","",Deed,"Notarial documents|Legal documents|Manuscripts, Latin|Manuscripts, Renaissance",http://vocab.getty.edu/aat/300164785|http://vocab.getty.edu/aat/300027590|http://id.worldcat.org/fast/1008395|http://id.worldcat.org/fast/1008472,"notarial documents|legal documents|Manuscripts, Latin|Manuscripts, Renaissance","Pero, Gaspero del|Pero, Antonio del|Giovanni, Niccolò di|Tau (Church : Pistoia, Italy)|Tau (Church : Pistoia, Italy)|Catholic Church. Diocese of Pistoia (Italy)|Vallombrosans|Catholic Church. Diocese of Pistoia (Italy)|Vallombrosans|15th century|Real property--Italy--15th century|Real property|Pistoia (Italy)--History--15th century|Italy",|||http://id.worldcat.org/fast/615605|http://id.worldcat.org/fast/615605|http://id.worldcat.org/fast/671707|http://id.worldcat.org/fast/738418|http://id.worldcat.org/fast/671707|http://id.worldcat.org/fast/738418|http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1091096|http://id.worldcat.org/fast/1204411;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1204565,"|||Tau (Church : Pistoia, Italy)|Tau (Church : Pistoia, Italy)|Catholic Church. Diocese of Pistoia (Italy)|Vallombrosans|Catholic Church. Diocese of Pistoia (Italy)|Vallombrosans|Fifteenth century|Real property;Italy;Fifteenth century|Real property|Italy--Pistoia;History;Fifteenth century|Italy","","","","","","","","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 parchment,Sold by Renzo Rizzi (Milan).,,2023-09-11 18:14:53 -0400,2022-08-03,9949535713503681_marc.xml
,,,marc-xml,"",Q49117,University of Pennsylvania,9949535723503681,Ms. Coll. 764 Item 154,https://franklin.library.upenn.edu/catalog/FRANKLIN_9949535723503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p3cm10/manifest,"","","",1475.,1475,15,http://vocab.getty.edu/aat/300404465,,"","","Nepo Brunelleschi power of attorney,","",Power of attorney,"Notarial documents|Legal documents|Manuscripts, Latin|Manuscripts, Renaissance",http://vocab.getty.edu/aat/300164785|http://vocab.getty.edu/aat/300027590|http://id.worldcat.org/fast/1008395|http://id.worldcat.org/fast/1008472,"notarial documents|legal documents|Manuscripts, Latin|Manuscripts, Renaissance","Brunelleschi, Nepo|Benivieni, Paolo di|Florence (Italy)--History--15th century",||http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962,||Italy--Florence;History;Fifteenth century,"","","","","","","","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 parchment,Sold by Renzo Rizzi (Milan).,,2023-09-11 18:14:53 -0400,2022-08-03,9949535723503681_marc.xml
,,,marc-xml,"",Q49117,University of Pennsylvania,9949535733503681,Ms. Coll. 764 Item 155,https://franklin.library.upenn.edu/catalog/FRANKLIN_9949535733503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p37s9h/manifest,"","","",1476.,1476,15,http://vocab.getty.edu/aat/300404465,,"","","Martini family power of attorney,","",Power of attorney,"Notarial documents|Legal documents|Manuscripts, Renaissance|Manuscripts, Latin",http://vocab.getty.edu/aat/300164785|http://vocab.getty.edu/aat/300027590|http://id.worldcat.org/fast/1008472|http://id.worldcat.org/fast/1008395,"notarial documents|legal documents|Manuscripts, Renaissance|Manuscripts, Latin","Martini, Cornelia|Martini, Girolamo|Rossi, Rosso|Martini, Giovanni|Martini, Roberto|Rossi, Girolamo|Martini, Giovanni|Pistoia (Italy)--History--15th century",|||http://id.worldcat.org/fast/1662204|||http://id.worldcat.org/fast/1662204|http://id.worldcat.org/fast/1204411;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962,"|||Martini, Giovanni|||Martini, Giovanni|Italy--Pistoia;History;Fifteenth century","","","","","","","","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 parchment,Sold by Renzo Rizzi (Milan).,,2023-09-11 18:14:53 -0400,2022-08-03,9949535733503681_marc.xml
,,,marc-xml,"",Q49117,University of Pennsylvania,9949540413503681,Ms. Coll. 764 Item 156,https://franklin.library.upenn.edu/catalog/FRANKLIN_9949540413503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p3436j/manifest,"","","",1478.,1478,15,http://vocab.getty.edu/aat/300404465,,"","","Giacoma di Ugo conveyance,","",Conveyance,"Notarial documents|Legal documents|Manuscripts, Latin|Manuscripts, Renaissance",http://vocab.getty.edu/aat/300164785|http://vocab.getty.edu/aat/300027590|http://id.worldcat.org/fast/1008395|http://id.worldcat.org/fast/1008472,"notarial documents|legal documents|Manuscripts, Latin|Manuscripts, Renaissance","Ugo, Giacoma di|Torto, Francesco del|Torto, Antonio del|Dowry--Italy|Dowry|Pisa (Italy)--History--15th century|Italy",|||http://id.worldcat.org/fast/897264;http://id.worldcat.org/fast/1204565|http://id.worldcat.org/fast/897264|http://id.worldcat.org/fast/1204823;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1204565,|||Dowry;Italy|Dowry|Italy--Pisa;History;Fifteenth century|Italy,"","","","","","","","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 parchment,Sold by Renzo Rizzi (Milan).,,2023-09-11 18:14:53 -0400,2022-08-03,9949540413503681_marc.xml
,,,marc-xml,"",Q49117,University of Pennsylvania,9950020063503681,Ms. Coll. 764 Item 157,https://franklin.library.upenn.edu/catalog/FRANKLIN_9950020063503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p3pp1g/manifest,"","","",1478.,1478,15,http://vocab.getty.edu/aat/300404465,,"","","Deed of confiscated property,","",Deed,"Notarial documents|Deeds|Scrolls (information artifacts)|Manuscripts, Renaissance|Manuscripts, Latin",http://vocab.getty.edu/aat/300164785|http://vocab.getty.edu/aat/300027249|http://vocab.getty.edu/aat/300028629|http://id.worldcat.org/fast/1008472|http://id.worldcat.org/fast/1008395,"notarial documents|deeds|scrolls (information artifacts)|Manuscripts, Renaissance|Manuscripts, Latin","Lensi, Lorenzo|Mellini, Piero|Nero, Nerozzo del|Neretti, Piero|Michele, Niccolò di|Benivieni, Antonio|Grassi, Carlo|Boschi, Giovanni|Grassi, Carlo|Salviati, Giacomo|Pazzi Conspiracy (1478)|15th century|Pazzi Conspiracy, 1478|Real property|Real property--Italy--15th century|Italy|Florence (Italy)--History--15th century",||||||http://id.worldcat.org/fast/61831||http://id.worldcat.org/fast/61831||http://id.worldcat.org/fast/1055741|http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1055741|http://id.worldcat.org/fast/1091096|http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1204565|http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962,"||||||Grassi, Carlo||Grassi, Carlo||Pazzi Conspiracy (1478)|Fifteenth century|Pazzi Conspiracy (1478)|Real property|Real property;Italy;Fifteenth century|Italy|Italy--Florence;History;Fifteenth century","","","","","","","","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 parchment,Long rolled document shelved at the end of the collection.|Sold by Renzo Rizzi (Milan).,,2023-09-11 18:14:53 -0400,2022-08-03,9950020063503681_marc.xml
,,,marc-xml,"",Q49117,University of Pennsylvania,9949540573503681,Ms. Coll. 764 Item 159,https://franklin.library.upenn.edu/catalog/FRANKLIN_9949540573503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p3vd2n/manifest,"","","",1484.,1484,15,http://vocab.getty.edu/aat/300404465,,"","","Acknowledgment of loan,","",Loan,"Notarial documents|Legal documents|Manuscripts, Latin|Manuscripts, Renaissance",http://vocab.getty.edu/aat/300164785|http://vocab.getty.edu/aat/300027590|http://id.worldcat.org/fast/1008395|http://id.worldcat.org/fast/1008472,"notarial documents|legal documents|Manuscripts, Latin|Manuscripts, Renaissance","Castrucci, Antonio|Andrea, Fabiano di|Carnesecchi, Alessandro|Merchants--Italy|Merchants|Florence (Italy)--History--15th century|Naples (Italy)--History--15th century|Italy|Impruneta (Italy)--History",|||http://id.worldcat.org/fast/1017057;http://id.worldcat.org/fast/1204565|http://id.worldcat.org/fast/1017057|http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1204441;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1204565|http://id.worldcat.org/fast/1230394;http://id.worldcat.org/fast/958235,|||Merchants;Italy|Merchants|Italy--Florence;History;Fifteenth century|Italy--Naples;History;Fifteenth century|Italy|Italy--Impruneta;History,"","","","","","","","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 parchment,Sold by Renzo Rizzi (Milan).,,2023-09-11 18:14:53 -0400,2022-08-03,9949540573503681_marc.xml
,,,marc-xml,"",Q49117,University of Pennsylvania,9949540623503681,Ms. Coll. 764 Item 160,https://franklin.library.upenn.edu/catalog/FRANKLIN_9949540623503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p30950/manifest,"","","",1485.,1485,15,http://vocab.getty.edu/aat/300404465,,"","","Giovanni di Bernardo deed,","",Deed,"Notarial documents|Deeds|Manuscripts, Latin|Manuscripts, Renaissance",http://vocab.getty.edu/aat/300164785|http://vocab.getty.edu/aat/300027249|http://id.worldcat.org/fast/1008395|http://id.worldcat.org/fast/1008472,"notarial documents|deeds|Manuscripts, Latin|Manuscripts, Renaissance","Bernardo, Giovanni di|Pietro, Antonio di|15th century|Real property--Italy--15th century|Real property|Pisa (Italy)--History--15th century|Italy",||http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1091096|http://id.worldcat.org/fast/1204823;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1204565,||Fifteenth century|Real property;Italy;Fifteenth century|Real property|Italy--Pisa;History;Fifteenth century|Italy,"","","","","","","","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 parchment,Sold by Renzo Rizzi (Milan).,,2023-09-11 18:14:53 -0400,2022-08-03,9949540623503681_marc.xml
,,,marc-xml,"",Q49117,University of Pennsylvania,9949540843503681,Ms. Coll. 764 Item 162,https://franklin.library.upenn.edu/catalog/FRANKLIN_9949540843503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p3qq14/manifest,"","","",1486.,1486,15,http://vocab.getty.edu/aat/300404465,,"","","Girolamo and Pandolfo Corbinelli power of attorney,","",Power of attorney,"Notarial documents|Legal documents|Manuscripts, Latin|Manuscripts, Renaissance",http://vocab.getty.edu/aat/300164785|http://vocab.getty.edu/aat/300027590|http://id.worldcat.org/fast/1008395|http://id.worldcat.org/fast/1008472,"notarial documents|legal documents|Manuscripts, Latin|Manuscripts, Renaissance","Corbinelli, Pandolfo|Corbinelli, Girolamo|Corbinelli, Bernardo|Grazino, Jacopo di|Scolari, Giovanni degli|Gini, Benedetto de|Vermigli, Bernardo de'|Inheritance and succession--Italy|Inheritance and succession|Italy|Florence (Italy)--History--15th century|Arezzo (Italy)--History",|||||||http://id.worldcat.org/fast/973371;http://id.worldcat.org/fast/1204565|http://id.worldcat.org/fast/973371|http://id.worldcat.org/fast/1204565|http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1209394;http://id.worldcat.org/fast/958235,|||||||Inheritance and succession;Italy|Inheritance and succession|Italy|Italy--Florence;History;Fifteenth century|Italy--Arezzo;History,"","","","","","","","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 parchment,Sold by Renzo Rizzi (Milan).,,2023-09-11 18:14:53 -0400,2022-08-03,9949540843503681_marc.xml
