title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_as_recorded_agr,authorized_label_add,ds_qid_add,authorized_label,ds_qid
"Ḥalone sheḳufim aṭumim; pesaḳim me-Ḥakhme Rabane gelilot Italia Ashkenazim, Sefaradim ṿe-Italiani asher katvu be-ʻenian ha-riv ben yorshe ha-manoḥ Shemuel Tsadiḳ ve-Yosef ben Yitsḥaḳ Ḳorḳos ʻal ḥalonot asher hayu la-yetomim ʻal gag reʻafim shel Yosef",חלוני שקופים אטומים,,,Legal texts;Hebrew texts,Q6030;Q44123,,
Pizmonim ṿe-Yotsrot /,פזמונים ויוצרות,,,Pizmonim,Q76038,,
Igeret Naḥash ʻaḳalaton; le-ahuvo Mosheh Penpolov /,אגרת נחש עקלתון,Naḥash ʻaḳalaton,נחש עקלתון,Epistles;Calendar,Q1466;Q1122,,
Milḥemet ḥovah /,מלחמת חובה,Kerekh ḥaruts nivḥar,כרך חרוץ נבחר,Milḥemet ḥovah,Q76053,,
Megilat mevasʹerem shalom; ʻal Ḳidush ha-Ḥodesh /,מגלת מבשרת שלום,Mevasʹeret shalom,מבשרת שלום,Megillot,D44122,,
Masekhet Purim /,מסכת פורים,,,Purim texts,Q76020,,
ʻEdut Yaʻaḳov; simane 613 Mitsvot ʻasʹe ṿe-lo taʻasʹe mesudarim ʻal simane otiyot ʻAsʹeret ha-Dibrot. /,עדות יעקב,,,Hebrew texts,Q44123,,
Sefirat ha-ʻomer,ספירת העומר,Sefirat ha-ʻomer,ספירת העומר,Sefirat ha-ʻomer,Q76054,,
Ḳehilat Yaʻaḳov; derashot mide shabat be-shabato,קהלת יעקב,,,Derashot,Q75995,,
hakhanat ha-tokʻe; seder ḳatsar be-hakhanat ha-tokʻe ḳodam ha-teḳiʻah ṿe-kaṿanah kolelet el ha-teḳiʻot ʻal derekh Musar,הכנת התוקע,Shofar service,,Seder prayers;Text on the shofar,Q75992;Q76044,,
Kitve Shemuel; devar ḥidush ʻal kol ha-Parashah ʻal Torah Rashi u-Midrash : [Halakhot] /,כתבי שמואל,,,Bible commentary;Hebrew texts,Q1433;Q44123,,
Ḳitsur ha-diḳduḳ,קצור הדקדוק,Hebrew grammar,דקדוק,Grammatical text;Hebrew text,Q6010;Q75984,,
Ḳodesh Hilulim; tiḳnu gedole ha-meshorerim le-shorer be-ḥevratenu /,קדש הלולים,,,Hebrew songs,Q76055,,
Metsiv gevulot ʻamim /,מציב גבולות עמים,"Omnium gentium mores, leges, et ritus",,"Omnium gentium mores, leges, et ritus",Q76056,,
Shirim; she-ḥibarti le-Yehoshuʻa Todros /,שירים,,,Hebrew texts,Q44123,,
Ha-India ha-ḥadashah; part 2] /,האינדיאה החדשה,Historia general de las Indias,,History of India,Q76057,,
Mikhtav limud /,מכתב למוד,,,Hebrew texts,Q44123,,
Kad ha-ḳemaḥ,כד הקמח,,,Hebrew texts,Q44123,,
Tseruf shemot] /,צרוף שמות,,,Hebrew texts,Q44123,,
Beʼur Ketuvim; Iyov /,באור כתובים,,,Hebrew texts,Q44123,,
Minḥat zikaron; mizkeret ḥasde ha-Shem asher hefli la-ḳahal ḳadosh Breselo be-ḥamishah be-Kisleṿ shenat 5526 (1765) /,מנחת זכרון,,,Hebrew texts,Q44123,,
Liḳuṭim mi-kitve Rabbi Ḥayyim Ṿital; ʻEts Ḥayim; Sefer ha-Kaṿanot,לקוטים מכתבי רבי חיים ויטל,,,Kabbalistic texts,Q39650,,
Heʻarot ʻal sefer ʻEin Yaʻaḳov; heʻarot Ḳabaliyot] /,הערות על ספר עין יעקב,,,Hebrew texts,Q44123,,
Be-ʻinyan ha-ḳelipot; ḥeleḳ sheni,בענין הקליפות,Ḥibur Be-ʻinyan ha-ḳelipot,חבור בענין הקליפות,Text on shells,Q76058,,
Shaʻar ḳelipat nogah; mahadura Batra,שער קליפת נוגה,,,Hebrew texts,Q44123,,
Ḥidot; ʻal derekh ha-letsi,חידות,Riddles,חידות,Hebrew riddles,Q76059,,
Goral; sh-ʻaʹah R.A.B.E be-hiyoto ba-sefinah,גורל,,,Hebrew texts,Q44123,,
Liḳuṭ be-ʻinyane diḳduḳ,לקוט בעניני דקדוק,Hebrew grammar,דקדוק,Grammatical text;Hebrew text,Q6010;Q75984,,
haggadah shel Pesaḥ,הגדה של פסח,Haggadah,הגדה של פסח,Haggadah,Q44103,,
Seder shel ḥag ha- Sukkot; ke-minhag Avignon] /,סדר של חג הסוכות,Maḥzor,מחזור (סוכות),Maḥzor,Q75994,,
Mizmorim lel ha-ḥotemet,מזמורים ליל החותמת,Tiḳun lel hoshaʻana rabba,תקון ליל הושענא רבא,Sermons,Q1400,,
Tiḳun lel hoshaʻana rabba,תקון ליל הושענא רבה,Tiḳun lel hoshaʻana rabba,תקון ליל הושענא רבא,Sermons,Q1400,,
Seder shel ḥag ha- Sukkot,סדר של חג הסוכות,Maḥzor,מחזור (סוכות),Maḥzor,Q75994,,
Lel hoshaʻana rabba,ליל הושענא רבה,Tiḳun lel hoshaʻana rabba,תקון ליל הושענא רבא,Sermons,Q1400,,
Hoshaʻanot,הושענות,hoshaʻana rabba,הושענא רבא,Hebrew texts,Q44123,,
Seder shel ḥag ha- Sukkot,סדר של חג הסוכות,,,Maḥzor,Q75994,,
Seder shel Yom ha-Kippurim; ke-minhag Lisle /,סדר של יום הכפורים,Maḥzor,מחזור (יום כיפור),Maḥzor,Q75994,,
Seder shel Yom ha-Kippurim; ke-minhag Carpentras,סדר של יום הכפורים,Maḥzor,מחזור (יום כיפור),Maḥzor,Q75994,,
Seder shel Yom ha-Kippurim; ke-minhag Carpentras /,סדר של יום הכפורים,Maḥzor,מחזור (יום כיפור),Maḥzor,Q75994,,
Seder shel Yom ha-Kippurim; ke-minhag Carpentras] /,סדר של יום הכפורים,Maḥzor,מחזור (יום כיפור),Maḥzor,Q75994,,
Seder mi-shalosh regalim; ke-minhag Lisle /,סדר משלש רגלים,Maḥzor,מחזור (שלוש רגלים),Maḥzor,Q75994,,
Seder shel arbʻa tsomot ṿe-arbaʻ parashiyot; ke-minhag Lisle /,סדר של ארבע צומות וארבע פרשיות,Siddur (Taʻaniyyot),סידור (תעניות),Siddur,Q40025,,
Sidur /,סידור,Siddur,סידור,Siddur,Q40025,,
"Luaḥ shanah; le-shanim 5616-5620, 5636",לוח שנה,Calendar,לוח שנה,Calendar,Q1122,,
Ketubah; Carpentras,כתובה,Marriage contract,כתובה,Ketubah,Q76000,,
Ḳovets Sheʼelot u-teshuvot u-pesaḳim,קבץ שאלות ותשובות ופסקים,Sheʼelot u-teshuvot,שאלות ותשובות,Responsa,Q75989,,
Terufot,תרופות,Ancient medicine,"מדעים, רפואה",Medical text;Hebrew text,Q20372;Q75984,,
Ha-mavaṭim; melekhet kele ha-itsṭolvvi le-yediʻat matsav ha-galgal le-khol ʻet she-yirtsu /,המבטים,Maʻasʹe kele ha-habaṭah,מעשה כלי ההבטה,Astronomical texts,Q3129,,
Seter Eliyah raba /,סתר אליה רבא,Netivot ʻolam,נתיבות עולם,Hebrew texts,Q44123,,
Tiḳun le-Minḥah shel ʻerev rosh ḥodesh /,תקון למנחה של ערב ראש חדש,Minḥah,מנחה,Mishneh Torah,Q39762,,
Ḳinah la-niftarim,קינה לנפטרים,Prayer for the dead,קינה לנפטרים,Prayer,Q20014,,
"Beʼer mayim ḥayim; sefer kolel u-meʼasef ḳetsat maʼamare Talmud ṿe-Halakhot ṿe-Agadot, meyusadim ʻal adane ha-Alfa Beta...ʻim perush milim zarot /",באר מים חיים,,,Talmudic text,Q76002,,
Mishle ḥamishim talmidim /,משלי החמישים תלמידים,Taḥkemoni (ch. 44),תחכמוני (שער מד),Book of Tahkemoni,Q76060,,
Yad Eliyah; divre ḥakhamim ṿe-ḥidotam /,יד אליה,,,Hebrew texts,Q44123,,
Aderet Eliyah; mishle Esofu /,אדרת אליה,Aesop's fables,משלי איזופוס,Aesop's fables,Q38345,,
Materia medica; Ladino,חבור ברפואה,Medicine,,Medical text,Q20372,,
Matsref la-kesef; me-ḥibur Meʼor ʻenayim /,מצרף לכסף,Meʼor ʻenayim,מאור עניים,Meʼor ʻenayim,Q76061,,
Teḳufot rav Ada,תקופות רב אדא,,,Hebrew texts,Q44123,,
Sefer ha-Shemaʻ le-Aristo /,ספר השמע לאריסטו,Beʼur emtsaʻi ʻal sefer ha-shemaʻ ha-ṭivʻi le-Aristo,באור אמצעי על ספר השמע הטבעי של אריסטו,Works of Aristotle,Q6003,,
Ha-heḳesh ha-yashar /,ההיקש הישר,,,Hebrew texts,Q44123,,
Sefer Ruaḥ ḥen,ספר רוח חן,Ruaḥ ḥen,רוח חן,Ruaḥ ḥen,Q75998,,
Igeret el Yitsḥaḳ ben Moshe Pasha; le-hokhiḥo ʻal mah she-ʻosim havdalah be-eshkol ʻanavim /,אגרת אל יצחק בן משה פשא,,,Letter;Hebrew text,Q1454;Q75984,,
Sefer ha-Teḥiyah ve-sefer ha-pedut /,ספר התחיה וספר הפדות,Amānāt wa-al-iʻtiqādāt,אמונות ודעות,Hebrew texts,Q44123,,
Pinkas Witzenhausen-Barchfeld,,,,Pinkas;Records,Q76009;Q8300,,
Pinkas ha-Takanot,,,,Pinkas;Records,Q76009;Q8300,,
"Sefer Otsrot ḥayim; ʻim hagahot Natan Shapira, Mosheh Zekhut, Benyamin Kohen and Yosef",ספר אוצרות חיים,Otsrot Ḥayim,אוצרות חיים,Kabbalah,Q44105,,
Sefer ha-ʻArukh /,ספר הערוך,ʻArukh ha-ḳatsar,ערוך הקצר,Lexicographical text,Q75986,,
Perush Milot ha-Zohar; u-mishar sefarim ha-nitsrachim meʼod,פירוש מלות הזהר,Zohar,זוהר,Kabbalistic texts;Zohar,Q39650;Q76023,,
Liḳuṭim me-sefer ha-ʻArukh,לקוטים מספר הערוך,,,Hebrew linguistic texts,Q63826,,
Dikduk,דקדוק,,,Grammatical text,Q6010,,
Ḥidushim ʻal ha-Talmud] /,חידושים על התלמוד,,,Talmudic text,Q76002,,
Ḥidushe masekhet Kidushin,חדושי מסכת קידושין,Talmud,תלמוד,Talmudic text,Q76002,,
Ḥidushe dinim u-motsam ʻal seder Shulḥan ʻArukh ve-hagahotaṿ; Ṭur Oraḥ Ḥayim,חדושי דינים ומוצאם על סדר שולחן ערוך והגהותיו,Shulḥan ʻarukh,,Shulḥan ʻarukh;Legal texts,Q76062;Q44123,,
Sefer Ḥizuḳ ha-emunah /,ספר חזוק האמונה,Ḥizuḳ ha-emunah,חזוק האמונה,Ḥizuḳ ha-emunah,Q75991,,
Hilkhot ha-Rif; Ḥulin,"הלכות הרי""ף",,,Legal texts;Hebrew texts,Q6030;Q44123,,
Hilkhot Ṭerefot ba-behemah,הלכות טריפות בבהמה,,,Legal texts;Hebrew texts,Q6030;Q44123,,
Sefer Rashe tevot; ve-ʻalaṿ sefer bo nikhlelu sefarim mi-yesodam me-ḥabro ha-na.l /,ספר ראשי תבות,,,Hebrew texts,Q44123,,
Divre yeme Napolyon,דברי ימי נפוליון,,,Hebrew texts,Q44123,,
Midrash ha-ḥefets] /,מדרש החפץ,,,Midrash,Q76015,,
Luḥot mi-sefer Aderet Eliyahu,לוחות מספר אדרת אליהו,Aderet Eliyahu,אדרת אליהו,Aderet Eliyahu,Q76063,,
Libro della peste che fu in Padova nel an[n]o 5391,,,,History of Italy,Q76064,,
Franchetti family archives [manuscript; dealing with the commercial activities of the Italian-Jewish Franchetti family,,,,Records,Q5066,,
Mayse min rabi yosef della reyna,"מעשה מין רבי יוסף דלה ריינה כ""י",,,Hebrew texts,Q44123,,
Derashot ṿe-hespedim,דרשות והספדים,,,Derashot,Q75995,,
Sidur le-kol ha-Shanah; ʻal derekh ha-kabalah,סדור לכל השנה,Prayer book,סדור,Prayer book;Hebrew texts,Q1486;Q44123,,
Sefer ha-peliʼah,ספר הפליאה,Sefer ha-peliʼah,ספר הפליאה,Sefer ha-peliʼah;Kabbalistic texts,Q76065;Q39650,,
Maʼamar ʻal ha-atsilut ha-sʹemalit,מאמר על האצילות השמאלית,,,Hebrew texts,Q44123,,
Sefer ha-ʻiyun /,ספר העיון,,,Hebrew texts,Q44123,,
Zohar ḥadash; Ekhah,זהר חדש,Zohar,זהר,Kabbalistic texts;Zohar,Q39650;Q76023,,
Kaṿanat ha-tefilah; ʻal derekh ha-sod,כונת התפילה,Prayers (devotions),תפילה (כוונות),Tefilot,Q75987,,
Masekhet Rosh ha-Shanah,מסכת ראש השנה,,,Hebrew texts,Q44123,,
Seder ha-yeḥud bi-ḳetsarah,סדר היחוד בקצרה,,,Hebrew texts,Q44123,,
Maʻalatan shel Yisʹraʼel,מעלתן של ישראל,,,Hebrew texts,Q44123,,
Yiḥud,יחוד,,,Hebrew texts,Q44123,,
Reʻutin,רעותין,,,Hebrew texts,Q44123,,
Derushim mi-ḳabalat ha-Ari,"דרושים מקבלת האר""י",,,Sermons,Q1400,,
Seder shel pesaḥ,סדר של פסח,,,Maḥzor,Q75994,,
Perush ha-shirim shel shabat; sh-ʻasʹah Yitsḥaḳ Saruk,פירוש השירים של שבת,,,Hebrew commentary,Q75988,,
32 netivot ḥokhmah,"ל""ב נתיבות חכמה",,,Hebrew texts,Q44123,,
Liḳuṭe minhagim,לקוטי מנהגים,Cábala,קבלה,Kabbalah,Q44105,,
Sefer ʻOmer man; pirush ha-Idra zuta /,ספר עומר מן,,,Hebrew texts,Q44123,,
Seder parashiyot ha-tefilin,סדר פרשיות התפלין,Tefillin,תפלין,Tefillin,Q76066,,
Kaṿanot ha-Ari,"כונות האר""י",,,Hebrew texts,Q44123,,
Ṭaʻame ha-dibrot,טעמי הדברות,Ten commandments,עשרת הדברות,Commandments,Q76067,,
Minhagim; meha-meḳubal ha-eloḳi Yitsḥaḳ Ashkenazi,מנהגים,,,Minhagim,Q76028,,
Tefilat ha-derekh,תפלת הדרך,Tefilat ha-derekh,תפלת הדרך,Tefilot,Q75987,,
Bar Yoḥai nimshaḥta ashrekha,בר יוחאי נמשחת אשריך,,,Hebrew texts,Q44123,,
Shirim li-khevod shabat ṿe-shalosh seʻudot /,שירים לכבוד שבת ושלש סעודות,,,Hebrew texts,Q44123,,
Perush ha-zohar; Sifra di-tseniʻuta,פרוש הזהר,,,Hebrew commentary,Q75988,,
Ḥelek pitḥe ḥokhmah,חלק פתחי חכמה,,,Hebrew texts,Q44123,,
Peri ʻets ḥayim; shaʻar ha-kaṿanot 1-2 ; shaʻar ha-yiḥudim ṿe-teḳune ʻaṿonot,פרי עץ חיים,,,Hebrew texts,Q44123,,
Liḳuṭim mi-ḳiṭve ha-Ari,"לקוטים מכתבי האר""י",,,Hebrew texts,Q44123,,
Sefer marpe la-nefesh,ספר מרפא לנפש,,,Hebrew texts,Q44123,,
Maʻasʹe bet din,מעשה בית דין,Maʻasʹe bet din,מעשה בית דין,Legal text;Hebrew text,Q8041;Q75984,,
Maʻagale tsedeḳ; be-sheloshim u-shetayim netivot peliʼot ḥokhmah,מעגלי צדק,Kabalah,קבלה,Kabbalistic texts,Q39650,,
Pirushim; mi-mah she-darshu rabotenu,פרושים,Bible (commentaries),"תנ""ך (פרשנות)",Bible commentary,Q1433,,
Sefer ha-kaṿanot,ספר הכונות,,,Hebrew texts,Q44123,,
Pardes rimonim /,פרדס רימונים,,,Hebrew texts,Q44123,,
Perush sefer Yezirah,פרוש ספר יצירה,,,Hebrew commentary,Q75988,,
Kelalim /,כללים,,,Hebrew texts,Q44123,,
Sod ha-margalah,סוד המרגלא,,,Hebrew texts,Q44123,,
Derush; ze amar ha-Ari le-eḥad mi-talmidaṿ,דרוש,,,Sermons,Q1400,,
Razin de-Oraita,רזין דאורייתא,Kabala,קבלה,Kabbalistic texts,Q39650,,
Sefer maʻayan ha-ḥokhmah,ספר מעיין החכמה,,,Hebrew texts,Q44123,,
Perush; ʻal ha-Idra Raba ṿe-ʻal ha-Idra Zuta /,פרוש,,,Hebrew commentary,Q75988,,
Perush; ʻal zemirot mi-kitve ha-Ari,פרוש,,,Zemirot,Q76068,,
Perush; ʻal ʻesʹer ḳedushot mi-masekhet kelim,פרוש,Kabala,קבלה,Kabbalistic texts,Q39650,,
Perush; ʻal megilat Rut,פרוש,,,Megillot;Book of Ruth,Q76008;Q76069,,
Ketavim; matsati be-shem gadol,כתבים,Kabalah,קבלה,Kabbalistic texts,Q39650,,
Shibolet shel leḳeṭ /,שבולת של לקט,,,Hebrew texts,Q44123,,
ʻAsis rimonim,עסיס רימונים,,,Hebrew texts,Q44123,,
Seder teḳiʻat shofar,סדר תקיעת שופר,Shofar service,תקיעת שופר,Seder prayers;Text on the shofar,Q75992;Q76044,,
Nagid u-metsaṿeh; ʻim ḳetsat hagahot ha-Rama.z asher bo nikhlalim kol minhagim shel ha-rav /,נגיד ומצוה,,,Hebrew texts,Q44123,,
ʻEts Ḥayim /,עץ חיים,,,Hebrew texts,Q44123,,
Toldot adam; ha-nikrah mavo sheʻarim,תולדות אדם,,,Hebrew texts,Q44123,,
"Zohar; Ṿa-yiḳra, Ba-midbar, Devarim",זהר,Zohar,זהר,Kabbalistic texts;Zohar,Q39650;Q76023,,
Letters relating to the Nehemiah Hiyya Hayon controversy [manuscript,,,,Letters,Q5068,,
Ḥidusim; ʻal Mishneh Torah ṿeha-Talmud,חדושים,,,Talmudic text,Q76002,,
ʻEvronot ṿe-luḥot,עברונות ולוחות,ʻIvronot,עברונות,Calendar;Hebrew text,Q1122;Q75984,,
Goralot shel shivʻim zeḳenim,גורלות של שבעים זקנים,Jewish magic,כשוף,Magical texts;Hebrew texts,Q38350;Q44123,,
Shevile emunah; segulot u-refuʼot,שבילי אמונה,,,Hebrew texts,Q44123,,
"Segulot, refuʼot ṿe-sheʼelat ḥalom","סגולות, רפואות ושאלות חלום",,,Segulot,Q76014,,
Ḳemiʻot ve-segulot,קמיעות וסגולות,Jewish magic,כשוף,Magical texts;Hebrew texts;Amulet,Q38350;Q44123;Q76030,,
Hilkhot sheḥiṭah ṿe-kisui ha-dam; ʻal derekh sheʼelot u-teshuvot,הלכות שחיטה וכסוי הדם,Jewish law,הלכה,Hilkhot sheḥiṭah,Q76017,,
Talmud Bavli; berakhot 31,תלמוד בבלי,Talmud,תלמוד בבלי,Talmudic text,Q76002,,
Maʻagale yosher; kabalah /,מעגלי יושר,,,Kabbalistic texts,Q39650,,
Ḳameʻa; ʻal shem Ḥanah bat Ṭaṿas,קמיע,Jewish folklore,פולקלור,Amulet;Jewish folklore,Q76030;Q76012,,
Kemiʻot,קמיעות,Jewish folklore,פולקלור,Amulet;Jewish folklore,Q76030;Q76012,,
Shimush tehilim,שמוש תהלים,Jewish folklore,פולקלור,Jewish folklore,Q76012,,
Menorat ha-maʼor /,מנורת המאור,,,Hebrew texts,Q44123,,
Divre ḥakhamim,דברי חכמים,,,Sermons,Q1400,,
Moreh nevukhim,מורה נבוכים,Dalālat al-ḥāʼirīn,,Moreh nevukhim,Q76070,,
Shaʻare gan,שערי גן,Kabbalah,קבלה,Kabbalistic texts,Q39650,,
Igeret; el Yitsḥaḳ Shemuʼel Rigiyo /,אגרת,,,Letter;Hebrew text,Q1454;Q75984,,
Pitron ḥalomot,פתרון חלומות,,,Hebrew texts,Q44123,,
Liḳuṭim; halakhah u-minhagim,לקוטים,,,Hebrew texts,Q44123,,
Mafteḥot pirḳe ha-mishnah ṿeha-talmud; ʻal seder ha-alfa beta,מפתחות פרקי המשנה והתלמוד,Talmud (index),תלמוד (מפתח),Talmudic text,Q76002,,
Halakhot; be-seder a.b,הלכות,,,Hebrew texts,Q44123,,
Teshuvah; sheʼelah /,תשובה,,,Hebrew texts,Q44123,,
Divre tanḥumin; le-barukh Ṭoledano,דברי תנחומין,Eulogy,קינה,Eulogy,Q76071,,
Nosaḥ igeret; nosaḥ le-mi she-yelekh le-maḳom eḥad lisheḥot she-notnim lo reshut,נוסח אגרת,Igeret,אגרת,Letter;Hebrew text,Q1454;Q75984,,
"Ḥidushimʻal ha-ṭur; hilkhot nidah, ve-hilkhot ḳeriʻah",חדושים על הטור,,,Legal commentary,Q20406,,
Hilkhot Moser,הלכות מוסר,,,Legal texts;Hebrew texts,Q6030;Q44123,,
Liḳuṭim,ליקוטים,,,Hebrew texts,Q44123,,
Ḥerem y.b; ʻal tiḳun 18 berakhot,"חרם י""ב",Jewish folklore,פולקלור,Jewish folklore,Q76012,,
Ṭofse sheṭarot,טופסי שטרות,Documents,שטרות,Document,Q8301,,
Nidui; she-menadin le-mi she-ʻover ʻal gezerat ha-ḳahal,נדוי,Jewish law,הלכה,Jewish law text,Q76026,,
Hafṭarot shel pesaḥ; ʻim targum le-aramit u-berakhot ha-hafṭarah,הפטרות של פסח,,,Haftarah,Q76072,,
Bakashot,בקשות,,,Baḳashot,Q76039,,
Ḥidushe masekhet ḥagigah,חידושי מסכת חגיגה,Talmud (commentaries),תלמוד (פרשנות),Talmudic text,Q76002,,
Ḳinot /,קינות,,,Lamentations,Q75996,,
Tefilot; ʻal derekh ha-ḳabalah,תפלות,,,Tefilot;Kabbalistic texts,Q75987;Q39650,,
Piyuṭim meluḳaṭim,פיוטים מלוקטים,Piyyutim,פיוטים,Piyyutim,Q76006,,
Ḳitsur perush rashi; ʻal Daniel ṿe-Yeshaʻayah,"קצור פרוש רש""י",,,Hebrew texts,Q44123,,
Segulah; ṿe-tsirufe shemot,סגולה,Jewish folklore,פולקלור,Jewish folklore,Q76012,,
Baḳashot,בקשות,Hebrew poetry,בקשות,Baḳashot,Q76039,,
Derashot ʻal ha-tefilah,דרשות על התפלה,Jewish sermons,דרשות,Sermons;Hebrew texts,Q1400;Q44123,,
Sidur tefilot shel moʻadot; ʻim perush ʻets ḥayim,סדור תפלות של מועדות,Siddur (Yemen),תכלאל,Tefilot,Q75987,,
Sidur; ʻim perush paʻamon zahav ṿe-rimon,סדור,Siddur (Yemen),תכלאל,Siddur,Q40025,,
Sidur ha-Rashash,"סדור הרש""ש",,,Hebrew texts,Q44123,,
Piyuṭim; minhag Larisa,פיוטים,Hebrew poetry,פיוטים,Piyyutim,Q76006,,
Piyuṭim; minhag Salonica,פיוטים,Hebrew poetry,פיוטים,Piyyutim,Q76006,,
Seder mishmeret ha-ḥodesh ṿe-tiḳun ḥatsot,סדר משמרת החדש ותיקון חצות,Jewish prayers,תפלות,Seder prayers;Prayers;Hebrew texts,Q75992;Q798;Q44123,,
Piyuṭim le-ʹsimḥat torah,פיוטים לשמחת תורה,Hebrew poetry,פיוטים,Piyyutim,Q76006,,
Limude H.,למודי ה',Jewish prayers,תפלה,Prayers;Hebrew texts,Q798;Q44123,,
Shaʻar ha-shamayim; tefilot le-yom ḳipur,שער השמים,Maḥzor,מחזור,Maḥzor,Q75994,,
Baḳashot,בקשות,Hebrew poetry,פיוטים,Baḳashot,Q76039,,
Sidur le-shabat,סדור לשבת,Prayer book,סדור,Prayer book;Hebrew texts,Q1486;Q44123,,
Piyuṭim; be-ʻIvrit ṿe-Ladino,פיוטים,Hebrew poetry,פיוטים,Piyyutim,Q76006,,
Seder Tiḳun ḥatsot; le-shum le-avele tsiyon ḥurban bet ḳodshenu ṿe-tifʼartenu,סדר תקון חצות,Jewish prayers,תפלות,Seder prayers;Prayers;Hebrew texts,Q75992;Q798;Q44123,,
Hagadah shel Pesaḥ,הגדה של פסח,Haggadah,הגדה של פסח,Haggadah,Q44103,,
Tiḳunim u-minhagim; le-kol ha-shanah,תקונים ומנהגים,Jewish prayers,תפלה,Tiḳunim,Q76045,,
"Mizmor shel pesaḥ, shavuʻot, sukot, shemini ʻatseret ṿe-hoshaʻanot","מזמור של פסח, שבועות, סוכות, שמני עצרת והושענות",Jewish prayers,תפלה,Prayers;Hebrew texts,Q798;Q44123,,
Tefilot u-pizmonim; be-ʻIvrit ṿe-ʻAravit-Yehudit,תפלות ופזמונים,Jewish prayers,תפלה,Tefilot;Pizmonim,Q75987;Q76038,,
Tefilot; ʻal derekh ha-ḳabalah,תפלות,Jewish prayers,תפלה,Tefilot,Q75987,,
Seder tefilot le-yemim noraʼim; minhag Corfu,סדר תפלות לימים נוראים,Maḥzor,מחזור,Maḥzor,Q75994,,
Shir li-khevod Avraham Yeḥezḳel Raṿina; le-ḥatunato,שיר לכבוד אברהם יחזקאל רוינה,Hebrew poetry,שירה,Poetry;Hebrew text,Q1330;Q75984,,
Shelosh ʻeʹsreh midot; ʻim kaṿanot ʻal derekh ha-ḳabalah,שלש עשרה מדות,Jewish prayers,תפלה,Prayers;Hebrew texts,Q798;Q44123,,
Piyuṭim le-ʹsimḥat torah; be-ʻIvrit ube-Yeṿanit-Yehudit,פיוטים לשמחת תורה,Hebrew poetry,פיוטים,Piyyutim,Q76006,,
Tefilah; le-shalom be-Eropah,תפלה,Jewish prayers,תפלה,Tefilot,Q75987,,
Hagadah shel Pesaḥ; be-ʻIvrit ṿe-ʻAravit-Yehudit,הגדה של פסח,Haggadah,הגדה של פסח,Haggadah,Q44103,,
Seder pesaḥ; be-ʻIvrit ube-ʻAravit-Yehudit,סדר פסח,Jewish prayers,תפלה,Seder prayers;Prayers;Hebrew texts,Q75992;Q798;Q44123,,
Piyuṭim; be-ʻIvrit ube-ʻAravit-Yehudit,פיוטים,poetry,פיוט,Piyyutim,Q76006,,
Tefilot le-Tishʻah be-Av,תפלות לתשעה באב,Jewish prayers,תפלה,Tefilot,Q75987,,
Tiḳun nosaḥ ha-ashmoret,תקון נוסח האשמורת,Jewish prayers,תפלות,Tiḳunim,Q76045,,
Fate honor al bel purim,,Hebrew poetry,שירים,Poetry;Hebrew text,Q1330;Q75984,,
Ketubah le-Shavuʻot,כתובה לשבועות,Hebrew poetry,פיוטים,Ketubah,Q76000,,
"Liḳuṭim u-maʻaʹsim; kolel piyutim, tefilot u-midrash",לקוטים ומעשים,Jewish prayers,תפלה,Tefilot,Q75987,,
Seder pesaḥ,סדר פסח,Jewish prayers,תפלה,Seder prayers;Prayers;Hebrew texts,Q75992;Q798;Q44123,,
"Piyuṭim; le-ḥatan, milah, yemim ṭovim, purim ṿe-pesaḥ",פיוטים,Hebrew poetry,פיוטים,Piyyutim,Q76006,,
Ḳinah ʻal shivʻah bene ḥanah,קינה על שבעה בני חנה,Hebrew poetry,פיוטים,Poetry;Hebrew text,Q1330;Q75984,,
Tefilot letsarah; Corfu,תפלות לצרה,Jewish prayers,תפלה,Tefilot,Q75987,,
Dinim shel pesaḥ; be-Yeṿanit-Yehudit,דינים של פסח,Jewish law,הלכה,Passover laws,Q76073,,
Ḳinah le-shivʻah bene ḥanah; laḥan eleh ezkerah /,קינה לשבעה בני חנה,,,Lamentations,Q75996,,
Seder ḳeriʼat hashkivenu,סדר קריאת השכיבנו,Jewish prayers,תפלה,Seder prayers;Prayers;Hebrew texts,Q75992;Q798;Q44123,,
Derashot ʻal ha-Torah,דרשות על התורה,,,Derashot,Q75995,,
Shire Yehudah; Diṿan,שירי יאודה,,,Hebrew texts,Q44123,,
Grammatica ragionata della lingua ebraica; manuscript] /,,Grammatica della lingua ebraica,,Grammatical text,Q6010,,
Karaite slaughtering certification,,,,Laws for slaughtering,Q76021,,
Il profeta Isaia,,Bible,,Book of Isaiah,Q20433,,
Tefilot ʻal ha-ḳevarot; she-omrim be-Tishʻah be-Av uve-ʻerev Rosh ha-Shanah uve-ʻerev yom Kipurim,תפלות על הקברות,Jewish prayers,תפלה,Tefilot,Q75987,,
Maḥzor; shel yom ḳipur,מחזור,Maḥzor,מחזור,Maḥzor,Q75994,,
Seder shel Pesaḥ; minhag Corfu,סדר של פסח,Maḥzor,מחזור,Maḥzor,Q75994,,
Seder Tiḳun ḥatsot; ben ha-metsarim,סדר תיקון חצות,Jewish prayers,תפלות,Seder prayers;Prayers;Hebrew texts,Q75992;Q798;Q44123,,
