name_as_recorded,role,name_agr,source_authority_uri,instance_of_add,authorized_label_add,structured_value_add,ds_id_add,ds_qid_add,instance_of,authorized_label,structured_value,ds_qid
"Ghirone, Leon",author,"גירון, יהודה",,human,Leon Ghirone,Q132798609,DSNAME8282,Q75695,,,,
"Frances, Emanuel",author,"פרנסיס, עמנואל",,human,Immanuel Frances,Q6004654,DSNAME8283,Q75696,,,,
"Ibn Gabirol, active 11th century",author,"אבן גבירול, שלמה בן יהודה, active 11th century",,human,Solomon ibn Gabirol,Q239355,DSNAME5852,Q42325,,,,
"Kimḥi, Isaac ben Mordekhai",author,"קמחי, יצחק בן מרדכי",,human,Isaac ben Mordekhai Kimḥi,Q132798610,DSNAME8284,Q75697,,,,
Galen,author,גלינוס (מיוחס לו),,,,,,,human,Galen,Q8778,Q40703
"Ḳilṭi, Yosef ben Moshe, active 14th century",author,"קילטי, יוסף בן משה, active 14th century",,human,Yosef ben Moshe Ḳilṭi,Q132799194,DSNAME8285,Q75698,,,,
"Boniṭ, Yaʻaḳov ben Daṿid ben Yom Tov, ha-Poʻel",author,"בוניט, יעקב בן דוד בן יום טוב הפועל",,human,Yaʻaḳov ben Daṿid ben Yom Tov Boniṭ,Q132798365,DSNAME8286,Q75699,,,,
"Treves, Yosef ben Matityahu",author,"טריביש, יוסף בן מתתיה",,human,Yosef ben Matityahu Treves,Q132799196,DSNAME8287,Q75700,,,,
"Alfonso X, King of Castile and Leon, 1221-1284",author,"אלפונסו, 1221-1284",https://viaf.org/viaf/66476694,,,,,,human,Alfonso X of Castile and Leon,Q47595,Q20317
"Fintsi, Mordekhai",author,"פינצי, מרדכי",,human,Mordecai Finzi,Q1703298,DSNAME8288,Q75701,,,,
"Gabbai, Meir ben Ezekiel ibn, 1480-approximately 1540",author,"גבאי, מאיר בן יחזקאל אבן, 1480-approximately 1540",,human,Meir ben Ezekiel ibn Gabbai,Q6391090,DSNAME8289,Q75702,,,,
"Norzi, Shemuʼel Yedidiah",author,"נורצי, שמואל ידידיה",,human,Shemuʼel Yedidiah Norzi,Q132799197,DSNAME8290,Q75703,,,,
"Mili, Yeḥiʼel, active 17th century",author,"מילי, יחיאל, active 17th century",,human,"Mili, Yeḥiʼel, active 17th century",Q118925348,DSNAME8291,Q75704,,,,
"Leʼon, Avraham Mosheh",author,"לאון, אברהם משה",,human,Avraham Mosheh Leʼon,Q132799198,DSNAME8292,Q75705,,,,
"Jewish Community of Padua, Italy",author,,,organization,"Jewish Community of Padua, Italy",Q132752086,DSNAME8293,Q75928,,,,
"Maimonides, Moses, 1135-1204",author,"משה בן מימון, רמב״ם, 1135-1204",http://id.loc.gov/authorities/names/n78096039 http://id.loc.gov/authorities/names/n78096039 http://viaf.org/viaf/sourceID/LC%7cn78096039,,,,,,human,Moshe ben Maimon,Q127398,Q12310
Elijah ben Rephael Solomon,author,"אליהו בן רפאל שלמה, הלוי",,human,Elijah ben Rephael Solomon,Q132752898,DSNAME8294,Q75706,,,,
"Montalto, Philotheus Elianus, 1567-1616",author,,,human,Elijah Montalto,Q5360962,DSNAME8295,Q75707,,,,
"Mortera, Saul Levi, 1596?-1660",author,,,human,Saúl Levi Morteira,Q6122291,DSNAME8296,Q75708,,,,
"Ishtrusho, Moshe ben Yaʻaḳov",author,"אישטרושו, משה בן יעקב",,human,Moshe ben Yaʻaḳov Ishtrusho,Q132798611,DSNAME8297,Q75709,,,,
"Ishtrusho, Daniel ben Daṿid",author,"אישטרושו, דניאל בן דוד",,human,Daniel ben Daṿid Ishtrusho,Q132798612,DSNAME8298,Q75710,,,,
"Nahum, Eliezer, approximately 1653-1746",author,"נחום, אליעזר, approximately 1653-1746",,human,Elīʿezer Ben-Yaʿaqov Naḥûm,Q60843687,DSNAME8299,Q75711,,,,
"Ofen, Menaḥem manes ben Yehoshuʻa",author,"אובן, מנחם מניס בן יהושע",,human,Menaḥem manes ben Yehoshuʻa Ofen,Q132798613,DSNAME8300,Q75712,,,,
"Zacuto, Moses ben Mordecai, approximately 1620-1697",author,"זכותא, משה בן מרדכי, approximately 1620-1697",,human,Moses ben Mordecai Zacuto,Q1148266,DSNAME8301,Q75713,,,,
"De Veris, Yehudah ben Mikhael",author,"די פריס, יהודה בן מיכאל",,human,Yehudah ben Mikhael De Veris,Q132798614,DSNAME8302,Q75714,,,,
"Weil, Yitsḥaḳ Aizeḳ ben Tsadoḳ",author,"ווייל, יצחק איזק בן צדוק",,human,Yitsḥaḳ Aizeḳ ben Tsadoḳ Weil,Q132798615,DSNAME8303,Q75715,,,,
"Pinto, Michael Lopez",author,,,human,Michael Lopez Pinto,Q132798366,DSNAME8304,Q75716,,,,
"Segre, Joshua, -1797",author,"סגרי, יהושע, -1797",,human,Joshua Benzion Segre,Q124361852,DSNAME8305,Q75717,,,,
"Segal, Yaʻaḳov ben Ḳalonimus",author,"סגל, יעקב בן קלונימוס",,human,Yaʻaḳov ben Ḳalonimus Segal,Q132799202,DSNAME8306,Q75718,,,,
"Meyer, Yaakov Yekel, 1739-1830",author,"מאיר, יעקב בן יצחק, 1739-1830",,human,Jacob Meyer,Q36695548,DSNAME8307,Q75719,,,,
"Goestala, Yehudah Mosheh",author,"גואסטלה, יהודה משה",,human,Yehudah Mosheh Goestala,Q132798616,DSNAME8308,Q75720,,,,
"Shelomoh Zalman ben Moshe, mi-Lisa",author,"שלמה זלמן בן משה, מליסא",,human,Shelomoh Zalman ben Moshe,Q132798617,DSNAME8309,Q75721,,,,
"Hanau, Solomon Zalman ben Judah Loeb, ha-Kohen, 1687-1746",author,"הענא, שלמה זלמן בן יהודה ליב, הכהן, 1687-1746",,human,Solomon Hanau,Q7558623,DSNAME8310,Q75722,,,,
"Samut, Yaʻaḳov",author,"סמוט, יעקב",,human,Yaʻaḳov Samut,Q132799203,DSNAME8311,Q75723,,,,
"Sasportas, Isaac",author,"ששפורטש, יצחק",,human,Isaac Sasportas,Q132798367,DSNAME8312,Q75724,,,,
"Yitsḥaḳ ben Moshe, mi- Verona",author,"יצחק בן משה, מוירונה",,human,Yitsḥaḳ ben Moshe,Q132799204,DSNAME8313,Q75725,,,,
"Belentish, Leʼon di",author,"בלנטיש, לאון די",,human,Leʼon di Belentish,Q132798368,DSNAME8314,Q75726,,,,
"Abraham bar Hiyya Savasorda, approximately 1065-approximately 1136",author,,http://id.loc.gov/authorities/names/n50057585,,,,,,human,Abraham bar Hiyya,Q31439,Q3736
"Maimonides, Moses, 1135-1204",author,"משה בן מימון, הרמב״ם, 1135-1204",http://id.loc.gov/authorities/names/n78096039 http://id.loc.gov/authorities/names/n78096039 http://viaf.org/viaf/sourceID/LC%7cn78096039,,,,,,human,Moshe ben Maimon,Q127398,Q12310
"Marugi, Daṿid Yaʻaḳov ben Shelomoh",author,"מרוגי, דוד יעקב בן שלמה",,human,Daṿid Yaʻaḳov ben Shelomoh Marugi,Q132798618,DSNAME8315,Q75727,,,,
"Ibn Māsawayh, Yūḥannā, -857 or 858",author,"מאסויא, יחיא אבן, -857 or 858",,human,Masawaiyh,Q1291511,DSNAME5898,Q42371,,,,
"Nathan ben Jehiel, of Rome, 1035-approximately 1110",author,"נתן בן יחיאל, מרומא, 1035-approximately 1110",,human,Nathan ben Jehiel,Q1803572,DSNAME8316,Q75728,,,,
"Sforno, Ḥananel ben Yisʹraʼel",author,"ספורנו, חננאל בן ישראל",,human,Ḥananel ben Yisʹraʼel Sforno,Q132798619,DSNAME8317,Q75729,,,,
"Riʼeṭi, Ḥananyah Elyaḳim, 1561-1623",author,"ריאיטי, חנניה אליקים, 1561-1623",,human,Ḥananyah Elyaḳim Riʼeṭi,Q113809123,DSNAME8318,Q75730,,,,
"Firkowitsch, Abraham, 1786-1874",author,"פירקוויץ, אברהם בן שמואל, 1786-1874",,human,Abraham Firkovich,Q2390259,DSNAME8319,Q75731,,,,
"Sultansky, Mordecai ben Joseph, approximately 1772-1862",author,"סולטנסקי, מרדכי בן יוסף, approximately 1772-1862",,human,Mordecai Sultansky,Q4445738,DSNAME8320,Q75732,,,,
"Ḳofmann, Yaʻaḳov ben Yeḳutiel",author,"קאופמן, יעקב בן יקותיאל",,human,Yaʻaḳov ben Yeḳutiel Ḳofmann,Q132798620,DSNAME8321,Q75733,,,,
"Reḳanaṭi, Yaʻaḳov Ḥai ben Yitsḥaḳ Shemuel",author,"רקנטי, יעקב חי בן יצחק שמואל (מחבר משוער)",,human,Yaʻaḳov Ḥai ben Yitsḥaḳ Shemuel Reḳanaṭi,Q132798369,DSNAME8322,Q75734,,,,
"Bialeh, Shemuel ben Tsevi Hirsh, Halbershṭat",author,"ביאלה, שמואל בן צבי הירש, מהלברשטט",,human,Shemuel ben Tsevi Hirsh Halbershṭat,Q132798370,DSNAME8323,Q75735,,,,
"Bashan, Yosef ben Yaʻaḳov",author,"בשן, יוסף בן יעקב (מלקט)",,human,Yosef ben Yaʻaḳov Bashan,Q132798621,DSNAME8324,Q75736,,,,
"Joseph, ha-Kohen, 1496-1578",author,"יוסף בן יהושע, הכהן, 1496-1578",,human,Joseph ha-Kohen,Q1708321,DSNAME8325,Q75737,,,,
"Baḥya ben Asher ben Ḥlava, -1340",author,"בחיי בן אשר בן חלאוה, -1340",,human,Bahya ben Asher,Q458707,DSNAME8326,Q75738,,,,
"Lion, G. Binyamin",author,"לאון, ג'י בנימין",,human,G. Binyamin Lion,Q132799205,DSNAME8327,Q75739,,,,
"Leṿi, Avraham",author,"לוי, אברהם",,human,Avraham Leṿi,Q132798371,DSNAME8328,Q75740,,,,
"Rabba, Eliyah ben Menaḥem",author,"רבא, אליה בן מנחם",,human,Eliyahu ben Menaḥem Rabba,Q132798530,DSNAME8329,Q75741,,,,
"Rabba, Eliyahu ben Menaḥem",author,"רבא, אליהו בן מנחם",,human,Eliyahu ben Menaḥem Rabba,Q132798530,DSNAME8329,Q75741,,,,
"Harizi, Judah ben Solomon, active 12th century-13th century",author,"חריזי, יהודה בן שלמה, active 12th century-13th century",,human,Yehuda Alharizi,Q1350978,DSNAME8330,Q75742,,,,
"Rossi, Azariah ben Moses dei, approximately 1511-approximately 1578",author,"רוסי, עזריה בן משה דה, approximately 1511-approximately 1578",,human,Azariah dei Rossi,Q793598,DSNAME8331,Q75743,,,,
"Tibon, Yehudah ibn, approximately 1120-approximately 1190",author,"אבן תיבון, יהודה, approximately 1120-approximately 1190",,human,Judah ben Saul ibn Tibbon,Q745336,DSNAME8179,Q75595,,,,
"Eliyahu Barukh, Yerushalmi",author,"ירושלמי, אליהו ברוך",,human,Yerushalmi Eliyahu Barukh,Q132752900,DSNAME8332,Q75744,,,,
"Saʻadia ben Joseph, 882-942",author,"סעדיה בן יוסף, גאון, 882-942",,,,,,,human,Saadia Gaon,Q328748,Q42761
"Arkevolty, Shmuel, 1515-1611",author,"ארקוולטי, שמואל בן אלחנן יעקב, 1515-1611",,human,Shemuʾel ben Elḥanan Yaʿaḳov Archevolti,Q1345822,DSNAME8333,Q75745,,,,
"Heilpronn, Avraham ben Mosheh",author,"הלפרין, אברהם בן משה",,human,Avraham ben Mosheh Heilpronn,Q132798442,DSNAME8334,Q75746,,,,
"Karo, Joseph ben Ephraim, 1488-1575",author,,,human,Joseph ben Ephraim Karo,Q467148,DSNAME8335,Q75747,,,,
"Troki, Isaac ben Abraham, 1533-1594",author,"טרוקי, יצחק בן אברהם, 1533-1594",,human,Isaac of Troki,Q168171,DSNAME8157,Q75574,,,,
"Karmi, Elḥanan Daṿid",author,"קרמי, אלחנן דוד",,human,Elḥanan Daṿid Karmi,Q132798506,DSNAME8268,Q75681,,,,
Lieb Hirsh,author,"ליב, הירש",,human,Lieb Hirsh,Q132798623,DSNAME8336,Q75748,,,,
"Zechariah ben Solomon-Rofe, active 15th century",author,"זכריה בן שלמה־רופא, active 15th century",,human,Zechariah ben Solomon-Rofe,Q7058653,DSNAME8337,Q75749,,,,
"Bashyatsi, Eliyahu, approximately 1420-1490",author,"בשיצי, אליהו בן משה, approximately 1420-1490",,human,Elijah Bashyazi,Q5360885,DSNAME8338,Q75750,,,,
"Catalano, Abraham",author,,,human,Abraham Catalano,Q132798436,DSNAME8272,Q75685,,,,
"Abulʻafia, Rabbi",author,"אבולעפיה, רבי",,human,Rabbi Abulʻafia,Q132799206,DSNAME8339,Q75751,,,,
"Isaac ben Jacob, ha-Kohen, active 13th century",author,"יצחק בן יעקב, הכהן, active 13th century",,human,ha-Kohen Isaac ben Jacob,Q120599101,DSNAME8340,Q75752,,,,
"Ḥamai, Rav",author,"חמאי, גאון",,human,Rav Ḥamai,Q132752902,DSNAME8341,Q75753,,,,
"Masʻud, Sagi Nehor",author,"מסעוד, סגי נהור",,human,Sagi Nehor Masʻud,Q132798372,DSNAME8342,Q75754,,,,
"Luzzatto, Moshe Ḥayyim, 1707-1747",author,"לוצאטו, משה חיים, 1707-1747",,human,Moshe Chaim Luzzatto,Q982845,DSNAME8343,Q75755,,,,
"Luzzatto, Moshe Ḥayyim, 1707-1747",author,"לוצאטו, משה חײם, 1707-1747",,human,Moshe Chaim Luzzatto,Q982845,DSNAME8343,Q75755,,,,
"Lonzano, Menahem ben Judah de, 1550-",author,"לונזאנו, מנחם בן יהודה די, 1550-",,human,Menahem Lonzano,Q2899427,DSNAME8344,Q75756,,,,
"Luria, Isaac ben Solomon, 1534-1572",author,"לוריא, יצחק בן שלמה, אשכנזי, 1534-1572",,human,Isaac Luria,Q339509,DSNAME8221,Q75634,,,,
"Labi, Simeon, active 16th century",author,"לביא, שמעון, active 16th century",,human,Simeon Labi,Q132752903,DSNAME8345,Q75757,,,,
"Luria, Isaac ben Solomon, 1534-1572",author,"לוריא יצחק בן שלמה, 1534-1572",,human,Isaac Luria,Q339509,DSNAME8221,Q75634,,,,
"Luria, Isaac ben Solomon, 1534-1572",author,"לוריא, יצחק בן שלמה אשכנזי, האר״י, 1534-1572",,human,Isaac Luria,Q339509,DSNAME8221,Q75634,,,,
"Tsahalon, Avraham, active 16th century",author,"צהלון, אברהם בן יצחק, active 16th century",,human,Avraham Tsahalon,Q126166534,DSNAME8346,Q75758,,,,
"Cordovero, Moses ben Jacob, 1522-1570",author,"קורדאווירו, משה בן יעקב, 1522-1570",,,,,,,human,Moses ben Jacob Cordovero,Q733598,Q67669
"Isaac, the Blind, approximately 1160-1235",author,"יצחק, סגי נהור, approximately 1160-1235",,human,Isaac the Blind,Q927296,DSNAME8347,Q75759,,,,
"Kalmankes, Avraham ben Arye Leib",author,"קלמנקס, אברהם בן אריה ליב",,human,Avraham ben Aryeh Leib Kalmankes,Q132798538,DSNAME8348,Q75760,,,,
"Prossnits, Leybl",author,"פרוסניץ, ליבל",,human,Judah Leib Prossnitz,Q4381017,DSNAME8349,Q75761,,,,
"Zacuto, Moses ben Mordecai, approximately 1620-1697",author,"זכות, משה בן מרדכי, approximately 1620-1697",,human,Moses ben Mordecai Zacuto,Q1148266,DSNAME8301,Q75713,,,,
"Gallico, Samuel, active 16th century-17th century",author,"גליקו, שמואל, active 16th century-17th century",,human,Samuel Gallico,Q120599174,DSNAME8181,Q75597,,,,
"Vital, Ḥayyim ben Joseph, 1542 or 1543-1620",author,"ויטאל, חיים, 1542 or 1543-1620",,human,Hayyim ben Joseph Vital,Q2302424,DSNAME8159,Q75576,,,,
"Yaḳar, Yehudah Ibn",author,"יקר, יהודה אבן",,human,Yehudah Ibn Yaḳar,Q132798624,DSNAME8350,Q75762,,,,
"Aldabi, Meir ben Isaac, approximately 1310-approximately 1360",author,"אלדבי, מאיר בן יצחק, approximately 1310-approximately 1360",,human,Meir ibn Aldabi,Q6810276,DSNAME8351,Q75763,,,,
"Butril, Mosheh",author,"בוטריל, משה",,human,Moses Botarel,Q6915718,DSNAME8352,Q75764,,,,
"Aboab, Isaac, active 14th century",author,"אבוהב, יצחק, active 14th century",,human,Isaac Aboab I,Q1673399,DSNAME8353,Q75765,,,,
"Pukhovitser, Judah Leib, approximately 1630-approximately 1700",author,"פוחוביצר, יהודה ליב בן יוסף, approximately 1630-approximately 1700",,human,Judah Leib Pukhovitser,Q132752904,DSNAME8354,Q75766,,,,
"Reifmann, Jacob, 1818-1895",author,"רייפמאן, יעקב, 1818-1895",,human,Jakob Reifmann,Q20502864,DSNAME8355,Q75767,,,,
"Almoli, Solomon ben Jacob, active 15th century-16th century",author,"אלמ״ולי, שלמה בן יעקב, active 15th century-16th century",,human,Solomon Almoli,Q7558555,DSNAME8356,Q75768,,,,
"Meyuḥas, Moses Joseph Mordecai ben Raphael Meyuhas, 1738-1805",author,"מיוחס, משה יוסף מרדכי בן רפאל, 1738-1805",,human,Moshe Yosef Mordechai Meyuchas,Q12409591,DSNAME8357,Q75769,,,,
"Hai ben Sherira, 939-1038",author,"האי בן שרירא גאון, 939-1038",,human,Hai Gaon,Q982194,DSNAME8175,Q75591,,,,
"Rashi, 1040-1105",author,"שלמה בן יצחק, רש״י, 1040-1105",,,,,,,human,Rashi,Q26456,Q42289
"Sharabi, Shalom, 1720-1777",author,"שרעבי, שלום מזרחי, 1720-1777",,human,Shalom Sharabi,Q1977067,DSNAME8358,Q75770,,,,
Yitsḥaḳ,author,יצחק,,,,,,,,,,
"Ibn Shuaib, Joshua, active 14th century",author,"אבן שועיב, יהושע, active 14th century",,human,Joshua ibn Shuaib,Q16129665,DSNAME8359,Q75771,,,,
Yehudah ben Noaḥ,author,יהודה בן נח,,human,Yehudah ben Noaḥ,Q132799207,DSNAME8360,Q75772,,,,
"Luzzatto, Samuel David, 1800-1865",author,,,,,,,,human,Samuel David Luzzatto,Q1391533,Q3734
"Basevi, Giuseppe Sabbato, 1823-1884",scribe,,,human,Giuseppe Sabbato Basevi,Q132798387,DSNAME8361,Q75773,,,,
Prayer books,author,סידור,,,,,,,,,,
Avraham,author,אברהם,,,,,,,,,,
"Ṭoledano, Mosheh",author,"טולדנו, משה",,human,Mosheh Ṭoledano,Q132799208,DSNAME8362,Q75774,,,,
"Basan, Ḥizḳiyah Mordekhai ben Shemuʼel Ḥayim",author,"באסן, חזקיה מרדכי בן שמואל חיים",,human,"Bassani, Mordecai, approximately 1632-1703",Q118924043,DSNAME8363,Q75775,,,,
"Duran, Simeon ben Ẓemaḥ, 1361-1444",author,"דוראן, שמעון בן צמח, 1361-1444",,human,Simeon ben Zemah Duran,Q2918665,DSNAME8364,Q75776,,,,
"Kortsman, Yaʻaḳov ben Meshulam Zalman",author,"קורצמן, יעקב בן משולם זלמן",,human,Yaʻaḳov ben Meshulam Zalman Kortsman,Q132798625,DSNAME8365,Q75777,,,,
"Danon, Ḥayyim Shemuʼel",author,"דנון, חיים שמואל",,human,Ḥayyim Shemuʼel Danon,Q132798626,DSNAME8366,Q75778,,,,
Yosef ben Shem Ṭov be yeshuʻah Ḥay,author,יוסף בן שם טוב בן ישועה חי,,human,Yosef ben Shem Ṭov ben Yeshuʻah Ḥai,Q132798373,DSNAME8367,Q75779,,,,
"Galano, Shabtai Yehudah",author,"גלנו, שבתי יהודה",,human,Shabtai Yehudah Galano,Q132799209,DSNAME8368,Q75780,,,,
"Fano, Elishaʻ di",author,"פנו, אלישע דה",,human,Elishaʻ di Fano,Q132799210,DSNAME8369,Q75781,,,,
Ṿenṭurah. Mimon ben Yitsḥaḳ,author,"ונטורה, מימון בן יצחק",,human,Mimon ben Yitsḥaḳ Ṿenṭurah,Q132799211,DSNAME8370,Q75782,,,,
"Abudarham, David ben Joseph, active 14th century",author,"אבודרהם, דוד בן יוסף בן דוד, active 14th century",,human,David Abudirham,Q461507,DSNAME8371,Q75783,,,,
"Almosnino, Moses ben Baruch, approximately 1515-approximately 1580",author,"אלמושנינו, משה בן ברוך, approximately 1515-approximately 1580",,,,,,,human,Moses Almosnino,Q6915684,Q3221
"Sukari, Yaʻaḳov ben Shelomoh",author,יעקב,,human,Yaʻaḳov ben Shelomoh Sukari,Q132752905,DSNAME8372,Q75784,,,,
"Elijah ben Rephael Solomon, ha-Levi",author,"אליהו בן רפאל שלמה, הלוי",,human,"Elijah ben Rephael Solomon, ha-Levi",Q132798399,DSNAME8373,Q75785,,,,
"Giron, Yaʻaḳov Avraham, -1751",author,"גירון, יעקב אברהם, -1751",,human,Yaʻaḳov Avraham Giron,Q132752906,DSNAME8374,Q75786,,,,
"Oliveyra, Selomoh de, -1708",author,"אוליוירה, שלמה די, -1708",,human,Solomon de Oliveyra,Q6827064,DSNAME8375,Q75787,,,,
"Ibn Zur, Moshe, active 17th century-18th century",author,"אבן צור, משה, active 17th century-18th century",,human,Moshe Ibn Zur,Q132752907,DSNAME8376,Q75788,,,,
"Shemuʼel, Shelomoh",author,"שמואל, שלמה",,,,,,,,,,
Yosef ibn Ḥassan,author,יוסף אבן חסן,,human,Yosef ibn Ḥassan,Q132799212,DSNAME8377,Q75789,,,,
"Romanelli, Samuel Aaron, 1757-1814",author,"רומנלי, שמואל אהרן, 1757-1814",,human,Samuel Aaron Romanelli,Q7035912,DSNAME8378,Q75790,,,,
"Ḥayyim, Shemuʼel ben Mosheh",author,,,human,Shemuʼel ben Mosheh Ḥayyim,Q132799213,DSNAME8379,Q75791,,,,
"Zechariah ben Solomon-Rofe, active 15th century",author,"זכריה בן שלמה, הרופא, active 15th century",,human,Zechariah ben Solomon-Rofe,Q7058653,DSNAME8337,Q75749,,,,
"Adani, David ben Amram, active 13th century-14th century",author,"העדני, דוד בן עמרם active 13th century-14th century",,human,David ben Amram Adani,Q902744,DSNAME8380,Q75792,,,,
"Elishaʻa, ha-Yeṿani, active 14th century",author,"אלישע, היווני, active 14th century",,human,"Elishaʻa, ha-Yeṿani",Q132798374,DSNAME8381,Q75793,,,,
"Alṭaras, Daṿid, active 1675-1714",author,"אלטאראס, דוד, active 1675-1714",,human,David ben Solomon Altaras,Q11774427,DSNAME8382,Q75794,,,,
"Papo, Avraham Daṿid ben Shemʻayah Shemuʼel",author,"פאפו, אברהם דוד בן שמעיה שמואל",,human,Avraham Daṿid ben Shemʻayah Shemuʼel Papo,Q132798627,DSNAME8383,Q75795,,,,
"Ṭoledano, Yaʻaḳov, -1771",author,"טולדנו, יעקב בן משה, -1771",,human,Yaʻaḳov Ṭoledano,Q70681792,DSNAME8384,Q75796,,,,
"Ṭoledano, Yehudah ben Meʼir, 1780-approximately 1840",author,"טולדנו, יהודה בן מאיר 1780-approximately 1840",,human,Yehudah ben Meʼir Ṭoledano,Q65252024,DSNAME8385,Q75797,,,,
"Vital, Ḥayyim ben Joseph, 1542 or 1543-1620",author,"וויטאל, חיים בן יוסף, 1542 or 1543-1620",,human,Hayyim ben Joseph Vital,Q2302424,DSNAME8159,Q75576,,,,
"Laniado, Solomon ben Abraham",author,"לאנייאדו, שלמה, אב""ד בארם צובא",,human,Solomon ben Abraham Laniado,Q132752909,DSNAME8386,Q75798,,,,
"Jewish community of Carpentras, France",author,קהילה היהודית בדרום צרפת,,organization,"Jewish Community of Carpentras, France",Q132799326,DSNAME8387,Q75929,,,,
"Anatoli, Jacob ben Abba Mari ben Samson, active 13th century",author,"אנטולי, יעקב בן אבא מרי בן שמשון active 13th century",,human,Jacob Anatoli,Q958438,DSNAME8147,Q75564,,,,
"Mordecai ben Hillel, ha-Kohen, 1240?-1298",author,"מרדכי בן הלל, הכהן, 1240?-1298",,human,Mordechai ben Hillel,Q460673,DSNAME8388,Q75799,,,,
"Karo, Joseph ben Ephraim, 1488-1575",author,"קארו, יוסף בן אפרים, 1488-1575",,human,Joseph ben Ephraim Karo,Q467148,DSNAME8335,Q75747,,,,
"Ṿenṭurah, Mosheh ben Yosef, active 16th century",author,"וינטורה, משה בן יוסף, active 16th century",,human,Moses Ventura,Q6915970,DSNAME8389,Q75800,,,,
"Pinṭo, Avraham",author,"פינטו, אברהם",,human,Avraham Pinto,Q104763966,DSNAME8390,Q75801,,,,
"Berdugo, Petaḥyah Mordekhai, 1764-1820",author,"ברדוגו, פתחיה מרדכי, 1764-1820",,human,Petaḥyah Mordekhai Berdugo,Q107534211,DSNAME8391,Q75802,,,,
Abdalla ben Sukar,author,עבדאללה בן סוכר,,human,Abdalla ben Sukar,Q132799214,DSNAME8392,Q75803,,,,
"Tsarfati, Yosef ben Aharon",author,"צרפתי, יוסף בן אהרן",,human,Yosef ben Aharon Tsarfati,Q132799215,DSNAME8393,Q75804,,,,
"Lopis, Yitsḥaḳ",author,"לופיס, יצחק",,human,Isaac Lopez,Q25714610,DSNAME8394,Q75805,,,,
"Malki, Refael Mordekhai, -1702",author,"מלכי, רפאל מרדכי, -1702",,human,Refael Mordekhai Malki,Q132752910,DSNAME8395,Q75806,,,,
"Shabazi, Shalem, 1619-1686",author,"שבזי, שלום בן יוסף, 1619-1686",,human,Shalom Shabazi,Q2916129,DSNAME8396,Q75807,,,,
"Al-Sanjary, Shelomo Suleiman",author,"אלסנג׳ארי, שלמה סולימן",,human,Shelomo Suleiman Al-Sanjary,Q112107387,DSNAME8397,Q75808,,,,
Jews,author,,,,,,,,,,,
Binyamin Ḥai Cantoni,scribe,,,human,Binyamin Ḥai Cantoni,Q132799254,DSNAME8398,Q75809,,,,
"ʻImanuel bar Gad, di Millau",author,עמונאל בר גד דמילליא,,human,ʻImanuel bar Gad di Millau,Q132798628,DSNAME8399,Q75810,,,,
Miha'el Hayyim ben Yosef bar Ya'akov,former owner,,,human,Miha'el Hayyim ben Yosef bar Ya'akov,Q132799245,DSNAME8400,Q75811,,,,
"Sofer, Samuel ben Abraham Cohen",scribe,,,human,Samuel ben Abraham Cohen Sofer,Q132798662,DSNAME8401,Q75812,,,,
"Harizi, Judah ben Solomon, active 12th century-13th century",author,"חריזי, יהודה בן שלמה, המאה ה־13/12",,human,Yehuda Alharizi,Q1350978,DSNAME8330,Q75742,,,,
"Kaplenevsky, Aaron ben Avraham",scribe,"קפלנווסקי, אהרן בן אברהם (מעתיק)",,human,Aaron ben Avraham Kaplenevsky,Q132798663,DSNAME8402,Q75813,,,,
"Vital, Ḥayyim ben Joseph, 1542 or 1543-1620",author,"ויטאל, חיים בן יוסף, 1542 או 1543־1620",,human,Hayyim ben Joseph Vital,Q2302424,DSNAME8159,Q75576,,,,
"Meʼir, me-Husaḳov, -1780 or 1781",author,,,human,"Meʼir ben Mosheh, me-Husaḳov",Q132752911,DSNAME8403,Q75814,,,,
"Segri, Rianna Miriam de",scribe,,,human,Rianna Miriam de Segri,Q132799255,DSNAME8404,Q75815,,,,
"Segri, Aluvra de",scribe,,,human,Aluvra de Segri,Q132799256,DSNAME8405,Q75816,,,,
"Morpurgo, Avraham Ḥai, 1813-1867",former owner,,,human,Avraham Ḥai Morpurgo,Q93260849,DSNAME8406,Q75817,,,,
"Levi, Avraham Yedidiah",former owner,"לוי, אברהם ידידיה (בעלים)",,human,Avraham Yedidiah Levi,Q132798676,DSNAME8407,Q75818,,,,
"Levi, Hilel ben Asher Ḥananel",former owner,"לוי, הלל בן אשר חננאל (בעלים)",,human,Hilel ben Asher Ḥananel Levi,Q132798677,DSNAME8408,Q75819,,,,
"Afendopolo, Caleb ben Elijah, 1464?-1525",author,"אפנדופולו, כלב בן אליהו, 1464?־1525",,human,Caleb Afendopolo,Q4209228,DSNAME8274,Q75687,,,,
"Wampen, Asher Enshil, ha-Leṿi",scribe,"ווימפן, אשר אנשל, הלוי (מעתיק)",,human,"Asher Enshil Wampen, ha-Levi",Q132798664,DSNAME8409,Q75820,,,,
"Luria, Isaac ben Solomon, 1534-1572",author,"לוריא, יצחק בן שלמה אשכנזי, האר״י, 1534־1572",,human,Isaac Luria,Q339509,DSNAME8221,Q75634,,,,
"Moses, of Salonica, active 16th century?",author,,,human,Moses of Salonica,Q132799216,DSNAME8410,Q75821,,,,
"Akiba ben Joseph, approximately 50-approximately 132",author,,,human,Akiva ben Joseph,Q310821,DSNAME8411,Q75822,,,,
