title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_as_recorded_agr,authorized_label_add,ds_qid_add,authorized_label,ds_qid
Liber sive quaternus reformationum communitatis et hominum terrae Montis Rubiani,,,,,,Liber sive quaternus reformationum,Q7514
Expositio in libros Posteriorum Aristotelis,,,,,,Commentary on Aristotle,Q3120
Four English devotional works,,,,,,Devotional texts,Q5966
De reparatione lapsi hominis,,,,,,De reparatione lapsi hominis,Q7261
Four treatises on astrolabes and astronomy,,,,,,Astronomical texts,Q3129
Spanish Forger illumination,,,,,,Forgery,Q2829
"Statuta communitatis Viglani edita per homines et communitatem dicti loci Viglani, diocesis et capitaneatus Astensis",,,,,,Statute,Q7024
Fifteenth-century miscellany,,,,,,Miscellany,Q3673
Rationale divinorum officiorum,,,,,,Rationale divinorum officiorum,Q7853
Ox payment decision,,,,,,Decision,Q8057
Oraisons [et confessions] extraict[s] de plusieurs livres bien devote[s,,,,Prayers,Q798,,
"Recognoyssenssas et fieux novels appertenens al noble Joham de Vernoils, seigneur de Peyrat et conseigneur de Pompinhan an los locs de Pompinhan et de Gresolas",,,,,,Notarial document,Q5065
Cenni Pagliaiolo power of attorney,,,,,,Power of attorney,Q8176
Copy of Pope Pius II bull,,,,,,Bull,Q1362
Italian alchemical miscellany,,,,,,Alchemical texts,Q3132
Rule,,,,,,Rules,Q1432
Ordo judicarius,,,,,,Ordo judicarius,Q5038
Pietro Lamberto legal decision,,,,,,Legal document,Q3666
Pros mathēmatikous ... [etc.,,,,Mathematical text,Q12185,,
Morte dell'ill[ustrissi]mo sig. Troilo Savello decapitato in Roma nel Castello Sant' Angelo alli 18 d'aprile 1592 /,,,,Morte dell'Illustrissimo Signor Troilo Savello,Q7239,,
"An inventary of all and singular the goodes [and] chattells and debtes of John Ffox, late of Chacumbe in the countie of Northampton, gentleman deceased; taken the seventeene daie of Januarie, anno d[omi]ni a thousand five hundred ninetie twoo /",,,,Inventory,Q5073,,
Alphabetical index to Medici (?) account book,,,,,,Account book,Q1387
Nicola di Primo deed,,,,,,Deed,Q1319
Excerpt from the book of statutes of San Genino(?),,,,,,Statutes,Q1320
Kitāb-i Gulistān,کتاب گلستان,Gulistān,گلستان,,,Gulistan,Q3702
Rule of the Heilig-Geist-Spital in Eichstätt,,,,,,Rule of the heilig Geist,Q5021
"Annotations; to Graeciae excellentium oratorum, Aeschinis et Demosthenis, orationes adversariae",,,,Annotations,Q39197,,
Sacramental handbook,,,,,,Sacramentary,Q653
Ascanio Maria Sforza notarial document,,,,,,Notarial document,Q5065
Statuta et ordinamenta co[mmun]is et hominum Montis Dolii,,,,Statutes,Q1320,,
Summa aurea in quattuor libros sententiarum,,Summa aurea,,,,Summa aurea,Q7528
Historical miscellany concerning Poland,,,,,,Historical texts,Q7021
Privileges for the Eremite Friars of St. Augustine,,,,,,Privileges,Q4353
Moralia sunt figuris utriusque testamenti ... [etc.,,,,Moralia sunt figuris utriusque testamenti,Q4344,,
Quinque libri Egesippi nacione Judei de excidio iudeorum,,De bello Judaico,,,,The Jewish War,Q356
Survey of property in Tarn,,,,,,Survey of property,Q5485
Fragments from Books III-V of Qānūn fī al-ṭibb,,Qānūn fī al-ṭibb,قانون في الطب,,,Canon of Medicine,Q2826
"Ledger of Medici debtors and creditors, accounts and memoranda",,,,,,Ledger,Q5484
Sermones de tribus partibus penitencie ... [etc.,,,,Sermons,Q1400,,
Pietro Partini deed,,,,,,Deed,Q1319
Sermones a cena Domini usque ad vigiliam Paschae,,,,,,Sermons,Q1400
Descriptio Terrae Sanctae,,,,,,Descriptio terrae sanctae,Q7557
Collection of texts on the calendar,,,,,,Calendar,Q1122
Note on land transaction,,,,,,Transaction,Q3683
Miscellaneous manuscripts (Large),,Bible,,,,Bible,Q661
L'arbre des batailles,,Arbre des batailles,,,,Arbre des batailles,Q7562
Ricettario,,,,,,Recipes,Q5051
Ventimiglia family papers,,,,,,Family documents,Q6997
Ḥaṭṭ al-niqāb ʻan wujūh aʻmāl al-ḥisāb,حط النقاب عن وجوه اعمال الحساب,,,,,Ḥaṭṭ al-niqāb ʻan wujūh aʻmāl al-ḥisāb,Q3689
Tommaso di San Miniato will,,,,,,Will,Q1422
Act of exchange of property,,,,,,Act of property exchange,Q8287
Sancti Augustini opera quaedam,,,,,,Works of Augustine,Q7531
De accidentib[us] a[n]i[ma]e r[ati]onalis,,,,De accidentibus animae rationalis,Q7860,,
Statutes and ordinances,,,,,,Statute,Q7024
Commentary on the Ethica Nicomachea,,,,,,Commentary on Aristotle,Q3120
Account book of Vincenzo Spada,,,,,,Account book,Q1387
Renaissance miscellany,,,,,,Miscellany,Q3673
Dubia,,,,,,Dubia,Q7522
Sentencia contra el Almine[?,,,,Sentencia contra el Almine,Q7009,,
Linea de los Reyes de Aragon /,,,,,,Linea de los Reyes,Q7018
Don Giovanni di Bartolo inheritance acknowledgment,,,,,,Inheritance,Q8391
Medici contracts,,,,,,Contracts,Q5056
Literary miscellany,,,,,,Literary texts,Q5081
"Diploma issued to Adam, son of Teutio",,,,,,Diploma,Q8395
Commentary on the Sentences of Peter Lombard,,,,,,Commentary on Sentences,Q7516
Topica ... [etc.,,,,Rhetoric text,Q54646,,
Sandra de Bascoli power of attorney,,,,,,Power of attorney,Q8176
Novu[m] testamentu[m] dom[ini] n[ostri] Jesu Christi,,Bible,,New Testament,Q655,,
Giacomo Tornieri letter to Bernardo Giunta,,,,,,Letter,Q1454
Historia de Papa Allexandro et Phridrico Barba Rossa,,,,,,Historia de Papa Allexandro,Q7252
Ymage du monde,,Image du monde,,,,Image du monde,Q346
Notebook of Amadori memoranda,,,,,,Notebook,Q5488
Medical manual and prescriptions] ... [etc.,,,,Medical texts,Q817,,
Extract from Secretum secretorum,,Secretum secretorum,,,,Secretum Secretorum,Q3153
Ledger of Amadori accounts,,,,,,Ledger,Q5484
Kitāb-i Ḥashāyish,کتاب حشايش,De materia medica,,,,De materia medica,Q351
Edict concerning Jews in Livorno and Pisa,,,,,,Edicts concerning Jews,Q3128
Miscellany of religious verse and prose,,,,,,Religious texts,Q5037
Baldinus Ceccharini legal claim,,,,,,Legal claim,Q8038
Yoreh deʻah; ʻim perushe ve-ḥidushe Yosef Ḳaro ... be-ḥibur Bet Yosef,יורה דעה,Yoreh deʻah,יורה דעה,Yoreh deʻah,Q39895,,
"Cronica di tutti li Dogi di Venetia sino á quello che hora vive, con le armi loro; aggiontovi l'indice, & origine della casate, con quelle che sono estinte",,,,Chronicle of the Doges of Venice,Q76638,,
Rime burlesche,,,,,,Poetry,Q1330
Consejo de Inquisición (Spain) genealogy for Bartholome Escola,,,,,,Spanish inquisition,Q8054
Admission letter to the Third Order Secular of St. Francis,,,,,,Letters,Q5068
Miscellany of religious works,,,,,,Religious texts,Q5037
Innocent IV privilege,,,,,,Privileges,Q4353
De ludo schacchorum seu de moribus hominum et officiis nobilium ... [etc.,,,,Miscellany,Q3673,,
Documents concerning land ownership in Pixerécourt,,,,,,Documents concerning land owndership,Q8045
"Discrittione delle cose di Cipro, con le ragioni in favore, ò contra diverse openioni , et delle provisioni, che erano necessarie per quel Regno",,,,,,"Discrittione delle cose di Cipro, con le ragioni in favore, o contra diverse openioni, et delle provisioni, che erano necessarie per quel Regno",Q7225
Liber ruralium commodorum,,Ruralia commoda,,,,Ruralia commoda,Q367
Domenico Duti power of attorney,,,,,,Power of attorney,Q8176
Leticha /,,,,,,Nicomachean ethics,Q369
Fiorecti del libro de Sancto Francesco ... [etc.,,Fioretti di San Francesco,,Fioretti di San Francesco,Q7029,,
Bullae S[anc]t[orum] Pontificum,,,,Papal bull,Q1362,,
Franciscan miscellany,,,,,,Miscellany,Q3673
Psalterium cum canticis,,,,,,Psalter,Q660
De la rapina di Proserpina,,De raptu Proserpinae,,,,De raptu Proserpinae,Q7271
Ladino manuscript,,,,,,Manuscript,Q7262
La regla y constituciones de la cofradia y congregacion y cofrades del glorioso y bienaventurado señor sant Pedro martyr,,,,,,La regla y constituciones de la cofradia y congregacion y cofrades,Q7828
Schwebell zuem Pulffer unnd Feuuerwercken zue Beraitten,,,,,,Schwebell zuem Pulffer unnd Feuuerwercken zue beraitten,Q8392
Passio s[an]c[t]i Blasii ... [etc.,,,,Passio sancti Blasii,Q3160,,
Gospel lessons for the Office of the Dead; use of Chartres,,Book of hours,,Book of hours,Q795,,
Pope Sixtus V indulgence,,,,,,Indulgence,Q8174
Ludovici Heliani Vercellensis Christianissimi Francorum regis senatoris ac oratioris de bello suscipiendo adversus Venetianos et Turcas gratio Maximiliano Augusto in conventu presulum electorum et civitatum Romani Imperii dicta in Augusta Vindelica quarta Idus Aprilis anno a partu virginis millesimoquingentesimodecimo,,,,,,De bello suscipiendo adversus venetianos,Q5084
Collection of administrative documents,,,,,,Document,Q8301
Panormia,,,,,,Panormia,Q6041
Hymni cum glossis,,,,,,Hymns,Q3715
Summula de summa Raymundi,,,,,,Summa,Q7560
Account book and record of transactions,,,,,,Account book,Q1387
ʻIr siḥon,,,,,,ʻIr siḥon,Q40057
Letter to the Duke of Arcos,,,,,,Letter,Q1454
Document concerning property rights dispute,,,,,,Document concerning property rights,Q5015
Commission,,,,,,Commission,Q7020
Miscellaneous manuscripts (Large),,In Evangelium Iohannis tractatus,,,,Tractates on the Gospel of John,Q1440
Kitāb al-Siyāsah fī tadbīr al-riyāsah,كتاب السياسة في تدبير الرياسة,Secretum secretorum,,,,Secretum Secretorum,Q3153
Tractato breve della via della salute ... [etc.,,,,Tractato breve della via della salute,Q7231,,
In metaphysica Aristotelis,,,,,,Commentary on Aristotle,Q3120
"Rule, statutes, and customs of the Teutonic Order",,,,,,Teutonic Order rule,Q5041
Periermenias Aristotelis ... [etc.,,,,Periermenias,Q1360,,
Charles VIII decree,,,,,,Decree,Q8177
"Ethica secondo la dottrina d'Aristotile; a lo illustrissimo reverendissimo Don Hippolito da Este, secondo cardinale di Fèrrara /",,,,Nicomachean ethics,Q369,,
Pope Alexander VI bull,,,,,,Bull,Q1362
"Via salutis, del dieta",,Diaeta salutis,,,,Dieta salutis,Q368
Forme romane curie super beneficiis et questionibus... [etc.,,,,Forme romane curie super beneficiis et questionibus,Q7565,,
Gathering from glossed Second Corinthians,,Bible,,,,Bible,Q661
Il vendemmiatore ... [etc.] /,,,,Il vendemmiatore,Q8035,,
Liturgical miscellany,,,,,,Liturgical texts,Q6055
Manuscript leaf from a collection of papal decretals,,,,,,Decretals,Q1447
Giovanni di Bernardo deed,,,,,,Deed,Q1319
Alvise Mocenigo I notice,,,,,,Notice,Q8188
Manuscript leaf from Interpretationes Hebraicorum nominum,,Interpretationes Hebraicorum nominum,,,,Interpretationes nominum Hebraicorum,Q357
De vita christiana,,,,,,De vita Christiana,Q1358
Commentary on the Clementines,,,,,,Commentary on Clementine Constitutions,Q7569
Bellum Catilinae; Bellum Jugurthinum,,,,Bellum Catilinae,Q17541,,
Liber ep[istularum] Senecae ad Lucilliu[m,,,,Letters,Q5068,,
Memorie manuscritte relative alla famiglia de Medici et all'istoria fiorentina,,,,,,Memoires,Q7526
"Miscellany of works on Catholic doctrine, canon law and religious life",,,,,,Religious texts,Q5037
Assizes of Romania,,Liber consuetudinum Imperii Romaniae,,,,Liber consuetudinum Imperii Romaniae,Q7542
Sommaria relatione et breve avviso della gran corte di Roma solo per istruttione di nuovo cardinale,,,,,,Sommaria relatione et breve avviso,Q7242
Prayers and commentary,,,,,,Prayer book,Q1486
Antonio Acciaioli will,,,,,,Will,Q1422
Notebook of Giomi debtors and creditors,,,,,,Notebook,Q5488
Statutes,,,,,,Statute,Q7024
Louis XII debt commitment letter,,,,,,Letter,Q1454
Comptes Adrien de le Borve; comme receveur de Vianne et de Mourbeque pour ung an finissant a la Saint Remy l'an [1485,,,,Records,Q5066,,
Il Publico di Lorenzo Spirito Perugino nel quale si contiene il Lamento di Perugia essendo sogiogata,,,,,,Il Publico di Lorenzo Spirito Perugino,Q7221
Texts for the Commemorative Office of the Virgin Mary and notated Office of the Dead,,,,,,Hours of the Virgin;Office of the Dead,Q8278;Q17604
Maria de Bonzi record of house sale,,,,,,Record of sale,Q5052
Lapo di Michele and Bartolomeo Fiori power of attorney,,,,,,Power of attorney,Q8176
Bulla Leonis X cum insertis Eugenii in Concilio Florentino,,,,,,Bull,Q1362
Bernardo Carnesecchi legal decision,,,,,,Legal decision,Q8288
Manuscript leaves from legal text,,,,,,Legal text,Q8041
Bernardo di San Miniato petition for tax adjustment,,,,,,Tax adjustment,Q8290
Guild records,,,,,,Guild records,Q5040
Specchio de coscienza,,Omnis mortalium cura,,,,Omnis mortalium cura,Q7245
Sharḥ Fuṣūl Buqurāṭ. Masāʼil Ḥunayn ibn Isḥāq,شرح فصول بقراط. مسائل حنين بن اسحاق,Sharḥ Fusūl Ibuqrāṭ,شرح فصول ابقراط,,,Sharḥ Fusūl Ibuqrāṭ,Q3158
Notebook of memoranda,,,,,,Notebook,Q5488
Consilium generale decision,,,,,,Decision,Q8057
Carmen paschale,,Paschale carmen,,,,Paschale carmen,Q7846
Processi per la signora Francesca di Vincenzo de' Medici... etc.,,,,,,Processi per la signora Francesca,Q7011
De las doze cargas,,Aqui se contiene una disputa o controversia,,,,Aqui se contiene una disputa o controversia,Q7025
Triumpho de la morte contra li magni [et] valenti homini de Italia; cum le additione de li capitani moderni : novamente composte [et] correcta la prima hystoria,,,,Poetry,Q1330,,
Muntahá al-irādāt fī jamʻ al-Muqniʻ maʻa al-Tanqīḥ wa-ziyādāt,منتهى الارادات في جمع المقنع مع التنقيح وزيادات,,,,,Muntahá al-irādāt fī jamʻ al-Muqniʻ maʻa al-Tanqīḥ wa-ziyādāt,Q3682
Herbal in the tradition of Dioscorides,,,,,,Herbal,Q3670
Correspondence of Wilhelm IV,,,,,,Letters,Q5068
Financial recommendations for Francis I,,,,,,Financial recommendations,Q7811
Reshut le-nishmat le-Fesah leha-R. Binyamin; Yeʻidot yagidun,רשות לנשמת לפסח לה״ר בנימין,Siddur (Roman rite),סידור,Siddur,Q40025,,
Orvieto border arbitration,,,,,,Arbitration,Q8181
Porcelii poetae cl[arissimi] et oratoris Ortographia,,,,Orthographia,Q7848,,
Contract,,,,,,Contracts,Q5056
Grecismus Cornutus ... [etc.,,,,Grecismus Cornutus,Q7005,,
Libro di Santo Justo Paladino,,,,,,Cantare di Giusto Paladino,Q7259
Antiphonary; use of Lyon,,,,Antiphonary,Q654,,
Antonio Mannucci power of attorney,,,,,,Power of attorney,Q8176
Legenda aurea,,,,,,Golden Legend,Q7220
Collection of French poetry,,,,,,Poetry,Q1330
Don Matteo Zati deed of gift,,,,,,Deed,Q1319
Girolamo de Piglis deed,,,,,,Deed,Q1319
Gregorio di San Miniato deed,,,,,,Deed,Q1319
Decameron,,Decamerone,,,,Decameron,Q7855
Ildibrandinus legal document,,,,,,Legal document,Q3666
Liber rethoricor[um] /,,Rhetorica ad Herennium,,Rhetorica ad Herennium,Q816,,
Bertin family documents,,,,,,Family documents,Q6997
Processi contra il vescovo di Valva del 1500] ... [etc.,,,,Legal texts,Q6030,,
Terentii Comedie,,,,,,Comedies,Q7275
Historical miscellany,,,,,,Historical texts,Q7021
Book of hours; Use of Bourges,,,,Book of hours,Q795,,
"Miscellaneous manuscripts, (Large)",,,,,,Miscellany,Q3673
Relacion de la manera et forma que tienen en España en su justicia civil y criminal,,,,,,Relacion de la manera et forma,Q8384
Documents concerning the governance of Passau,,,,,,Documents concerning governance,Q5046
Financial records,,,,,,Records,Q5066
Letra missa per Dominicum Caberico[?] per quendam nuncium ...,,,,Notarial documents,Q8060,,
Sermones dominicales,,,,,,Sermons,Q1400
Ledger of Davanzati (?) accounts,,,,,,Ledger,Q5484
Appointment of mediators,,,,,,Appointment,Q8180
Liber de homine,,,,,,Liber de homine,Q7816
John Eyr mortgage,,,,,,Mortgage,Q8393
Notated office book,,,,,,Office,Q1467
Università de' mercanti minutes,,,,,,Minutes,Q8037
Constitutiones nonnullae mag[nifi]cae communitatis Parmae /,,,,Constitution,Q1409,,
De educatione liberorum et eorum claris morbis,,,,,,De educatione liberorum et eorum claris moribus,Q7817
Pope Pius IV brief,,,,,,Papal brief,Q8179
Map of district in Tarn-et-Garonne,,,,,,Map,Q39597
Chronica de la edificatione et destructione del Cassaro Anconitano...[etc.] /,,,,History of Ancona,Q76639,,
Dowry record,,,,,,Record,Q8300
Detti family papers,,,,,,Family documents,Q6997
Ledger of Medici accounts and debtors and creditors,,,,,,Ledger,Q5484
Libellus de speculativa mistice theologie /,,,,,,De mystica theologia,Q7269
Prenosticatio,,Prognosticatio,,,,Prognosticatio,Q3112
Speculum monachorum ... [etc.,,,,Speculum monachorum,Q7566,,
"Transaction dated July 4, 1447, relating to the disagreement between the clergy of the cathedral church of Arles and the vicar Dr. Jean Albalet",,,,,,Transaction,Q3683
Omnes ad praeda venient,,,,,,Omnes ad praeda venient,Q5048
Alphabetum malarum mulierum ... [etc.,,,,Alphabetum malarum mulierum,Q7830,,
"Disputations on the Physics, Metaphysics and De anima of Aristotle",,,,,,Disputations on physics;Disputations on metaphysics;Disputations on de anima,Q7854;Q7803;Q7821
Ledger of Medici accounts and memoranda,,,,,,Ledger,Q5484
Alexander] ...[etc.,,,,Alexander,Q4340,,
Documents concerning Genoa and Finale Ligure,,,,,,Document,Q8301
"Il tempio di castitade; alla valorosa & inclita Signora, Eccell[entissi]ma e Realissima Madama Margherita d'Austria, Duchessa /",,,,Il tempio di castitade,Q39446,,
Compendium iuris canonici,,,,,,Compendium iuris canonici,Q5080
Devotional roll,,,,,,Devotional book,Q3720
Astronomy lecture notes,,,,,,Astronomical texts,Q3129
Bible leaf,,Bible,,,,Bible,Q661
"Juramentbuech, darinnen aller Beambten alsz Burgermaister, Ratsherinn, Stattschreiber, neuen Burger und anderer Aide, den sie in Antrettung ihrer Dienst und Pflichten publice laysten müssen, zu finden; es begreufft auch der Officirer als Statt-Cammerer, Baumaister, Brodtschauer Verrichtung. Gebessert und verneuert Anno Christi 1597 denn 11 Avrilis",,,,Legal text,Q8041,,
Nastasia Falcucci power of attorney,,,,,,Power of attorney,Q8176
List of prisoners in battle and notes,,,,,,List,Q3116
De simplicibus,,,,,,De simplicibus,Q358
Regulae artificialis memoriae; Istoria Attile Hunnorum regis,,,,Text on Attila the Hun,Q76640,,
Herbal ... [etc.,,,,Herbal,Q3670,,
Sefer ha-Ḳanon] ... [etc.,,Qānūn fī al-ṭibb,قانون في الطب,Canon of Medicine,Q2826,,
Le epistole,,Epistolae,,,,Epistolae,Q7234
Pope Sixtus V brief,,,,,,Papal brief,Q8179
Kitāb al-Miṣbāḥ wa-nuzʹhat al-arwāḥ fī ʻilm al-miftāḥ fī al-ḥikmah al-Ilāhīyah wa-al-ṣināʻah al-falsafīyah wa al-natījah al-ʻalīyah,كتاب المصباح ونزهة الارواح في علم المفتاح في الحكمة الالاهية والصناعة الفلسفية و النتيجة العلية,Miṣbāḥ fī ʻilm al-miftāḥ fī al-ḥikmah al-Ilāhīyah wa-al-ṣināʻah al-ḥikmīyah,مصباح في علم المفتاح في الحكمة الالاهية والصناعة الحكمية,,,Miṣbāḥ fī ʻilm al-miftāḥ fī al-ḥikmah al-Ilāhīyah wa-al-ṣināʻah al-ḥikmīyah,Q3126
Monastic ritual and Passion sequence,,,,,,Ritual,Q17539
Manuscript list of manuscript and printed books,,,,,,List,Q3116
Davanzato di Fagno power of attorney,,,,,,Power of attorney,Q8176
"Kurtze Verzeichnus was auf den drittenn Tag Heuwmonats A[nn]o [15]82 zwijschen Herrenn Jacob Christoffel Blaarer Bischoff zu Brundruth [und den?] Unnderthonen der Herrschaft zu Pfeffingen, durch die Gesandten der siben catholischen Orthen der Eijdtgnossschaft, als Lutzern, Urij, Schwijtz, Underwalden, Zug, Frijburg und Solothurn, von wegen Religions sachen fürgenom[m]en uund verhandlet worden, wie volgt",,,,Legal text,Q8041,,
Manuscript leaf from the Book of Numbers,,Bible,,,,Bible,Q661
Koran,,Qurʼan,قرآن,,,Qurʼan,Q3697
Miracoli e leggende,,,,,,Religious texts,Q5037
Cacciacomes family conditions for peace,,,,,,Conditions for peace,Q8067
Beschreibung dess Lanndtags der auff Absterben weillendt des durchleuchtigen hochgebornnen Fürstenn und Herrn Herzog Albrechts in Bayrn hochloblicher Gedechtnus von seiner f.g. Son dem auch durchleuchtigen hochgebornnen Fürsten und Herrn Hertzog Wilhelmen alss angehendem ainigem regierenden Lanndsfürsten auf den dritten Tag Decembris geen Minchen ausgeschriben; was auch daselbs der Erbhuldigung und ander Sachen halben von Tag zu Tag gehandlet und beschlossen worden ist,,,,Legalt texts,Q6030,,
Fragment from De mysteriis,,De mysteriis,,,,De mysteriis,Q3665
Filza di scritture dell'Arrigucci,,,,,,Scritture dell'Arrigucci,Q7026
Arte della lana legal decision,,,,,,Legal decision,Q8288
"Capitoli della Compagnia della gloriosa Vergine Maria, et di Santo Egidio advocati et protectori delli huominj d[e]l Castello di Romena, nuovamente fatti et ordinati p[er] gli prudenti huomini, cioè Francesco di S[an] Giovanni, priore di d[i]c[t]a Comp[agni]a, Bidoro d'Antonio, Camarlingo in essa ... [etc.] /",,,,Monastic rule,Q76630,,
Indictio cu[r]rens,,,,Indictio currens,Q8040,,
Explanatio librorum physicorum,,,,,,Commentary on Aristotle,Q3120
"Encyclopaedia historica et filosophica, latine et italice",,,,,,Encyclopaedia historica et filosophica,Q7265
Liber privilegiorum septem comunium montanearum Agri Vicentini,,,,,,Liber privilegiorum,Q7547
"Manual of a Venetian consigliere, written for Giovanni Francesco Basadonna",,,,,,Manual,Q7272
"Additions to Statuta, constitutiones ac decreta ducalis provin[cae] Friniani",,,,Additions,Q76641,,
"Ledger of Medici debtors and creditors, memoranda and other records",,,,,,Ledger,Q5484
Inventory of the possessions of Abbot Balthasar Dason,,,,,,Inventory,Q5073
Le livre des Eneydes,,Aeneis,,,,Aeneid,Q5978
Nonnina Balducci power of attorney,,,,,,Power of attorney,Q8176
Tailles de Blois,,,,,,Tailles de Blois,Q8382
Register of writs,,,,,,Writ,Q1367
Treatise on the seven deadly sins,,,,,,Treatise on the seven deadly sins,Q7807
Annotata in libellos Aristotelis Parva naturalia appellatos,,,,,,Commentary on Aristotle,Q3120
Declaration of receipt of ox,,,,,,Receipt,Q5981
Titus Flavius et alii opera tragica manuscripta,,,,,,Titus Flavius et alii opera tragica,Q7815
Verse chronicle of Metz,,,,,,Verse chronicle,Q7835
Paludi Ponti[ne; visita delle strade di Roma,,,,Paludi pontine,Q39666,,
Nicola Antonio Marini deed,,,,,,Deed,Q1319
Manuscript leaves from Defecerunt scrutantes scrutinio,,Defecerunt scrutantes scrutinio,,,,Defecerunt scrutantes scrutinio,Q8058
Capitolario de le parte et ordeni del officio di magistri signori tre savii areveder le raxon dela Illustrissima Signoria per conto del cancello de le 30 e 40 per cento,,,,,,Capitolario de le parte et ordeni del officio di magistri signori,Q7541
"Relatione di Messer Vincenzo Fidele ritornato ambasciatore per la serenissima signoria di Venetia dal Signor Duca di Fiorenza, del Conte Filippo Maria Anguissola",,,,,,Report,Q7243
Chant book,,,,,,Chant book,Q7862
Susanna family ledger,,,,,,Family documents,Q6997
Hymns and prayers,,,,,,Hymns,Q3715
Cookery book,,De re coquinaria,,,,De re coquinaria,Q3703
Property survey,,,,,,Property survey,Q8394
Angiola Pagani power of attorney,,,,,,Power of attorney,Q8176
Commentary on the Ephemerides of Regiomontanus,,,,,,Commentary on the Ephemerides,Q39257
Books II-V of al-Qānūn fī al-ṭibb,,Qānūn fī al-ṭibb,قانون في الطب,,,Canon of Medicine,Q2826
"Sermones de tempore, sanctis et variis causis",,,,,,Sermons,Q1400
Buch von den probierten Kü̈̈nsten,,,,,,Buch von den probierten Künsten,Q355
Loyca parva ... [etc.,,Logica parva,,Logica parva,Q3136,,
New Testament in the translation of John Wycliffe,,Bible,,,,Bible,Q661
In universam Aristotelis physicam,,,,,,Commentary on Aristotle,Q3120
Seals of the planets,,,,,,Seals of the planets,Q5059
Contemplations of the dread and love of God] ... [etc,,Contemplations of the dread and love of God,,Contemplations of the dread and love of God,Q7247,,
Jadāvil-i ikhtiyārāt,جداول اختيارات,,,,,Jadāvil-i ikhtiyārāt,Q3144
Tabulae directionum et profectionum; Tabella sinus recti,,,,Tabulae directionum et profectionum,Q373,,
Edicts concerning Jews in Mantua,,,,,,Edicts concerning Jews,Q3128
Prolegomena in Aristotelem,,,,,,Prolegomena in Aristotelem,Q4354
De spiritu et anima ... [etc.,,,,Liber de spiritu et anima,Q7235,,
Pope Pius III judgment,,,,,,Papal judgement,Q8065
Three itineraries,,,,,,Itinerary,Q6019
Filippo della Casa power of attorney,,,,,,Power of attorney,Q8176
Ledger of debtors and creditors,,,,,,Ledger,Q5484
Deed of confiscated property,,,,,,Deed,Q1319
Wedding regulations,,,,,,Regulations,Q3135
Puccino Ferri deed,,,,,,Deed,Q1319
Registre des marches passes pour la reconstruction et les restaurations du chateau de Cancon,,,,,,Registre des marches passes pour la reconstruction et les restaurations,Q8068
Nepo Brunelleschi power of attorney,,,,,,Power of attorney,Q8176
The names and armes of all the nobilitie who were in England at the tyme of K[ing] W[illia]m the Conqueror,,,,Genealogical work,Q17599,,
Ledger of Pesciori debtors and creditors,,,,,,Ledger,Q5484
Antiphonary fragment,,,,,,Antiphonary,Q654
De Canticis canticorum,,,,,,Cantica canticorum,Q5487
Simone di San Miniato will,,,,,,Will,Q1422
Litterarum simulationis liber,,,,,,Litterarum simulationis liber,Q39577
Sefer ha-Ḳanon] ... [etc.,,Qānūn fī al-ṭibb,,Canon of Medicine,Q2826,,
Ex quo vocabularii varii [et] aute[n]tici,,,,Liber de spiritu et anima,Q7235,,
Cartulary,,,,,,Cartulary,Q3686
"La chimie, couleurs, parfumerie",,,,,,"La chimie, couleurs, parfumerie",Q5045
"Einn schönn neu Liedt vonn dem abgefallnenn unnd ubell erweldenn Bischoff von Collnn, im Thonn wie mann denn armenn Judas singt",,,,,,Ein schön neu Lied,Q5085
Medical and astronomical miscellany,,,,,,Medical texts;Astronomical texts,Q817;Q3129
Rumori di Napoli in tempo del governo del vicere Don Pietro di Toledo; Premessovi un ragionamento di quanto successe a i baroni /,,,,Chronicle of Naples,Q76642,,
Commentaries on De generatione et corruptione and Meteorologica,,,,,,Commentary on Aristotle,Q3120
Vanne de' Medici power of attorney,,,,,,Power of attorney,Q8176
Laṭāʼif al-kalām fī aḥkām al-aʻwām,لطائف الكلام في احكام الاعوام,,,,,Laṭāʼif al-kalām fī aḥkām al-aʻwām,Q3706
Two letters concerning the territories of the late Amaury de Sevrac,,,,,,Letters,Q5068
Lectura super capitali Firmiter credimus,,,,,,Lectura super capitali Firmiter credimus,Q7549
Statutum habelle communu[m] [et] t[er]rar[um] Barge,,,,Statutes,Q1320,,
Statements from the Council of Basel,,,,,,Statements from the Council of Basel,Q7527
Examination of witnesses,,,,,,Examination of witnesses,Q7019
Fragment of a choral antiphonary [?,,Antiphonary,,Antiphonary,Q654,,
Manuscript leaf from a prose version of the Tristan legend,,,,,,Tristan,Q4352
Welscher Krieg etwas zamengeclaupter Neuzeytt ... [etc.,,,,Welscher Krieg etwas zamengeclaupter Neuzeytt,Q5030,,
Guido di Biagio di Carlo Piccolomini will,,,,,,Will,Q1422
Sentenzia arbitraria ... [por] los conzejos de Quintana[?] y Valdenozeda y Lapuente,,,,Sentenzia arbitraria,Q7000,,
Somme le roi,,Somme des vices et vertus,,,,Somme le roi,Q7515
Leaves from a manuscript compilation of works of Thomas More,,,,,,Works of Thomas More,Q8053
Neoplatonic and neopythagorean translations,,,,,,Neoplatonic translations;Neopythagorean translations,Q3149;Q3159
Guglielmo Maro power of attorney,,,,,,Power of attorney,Q8176
