name_as_recorded,role,name_agr,source_authority_uri,instance_of_add,authorized_label_add,structured_value_add,ds_id_add,ds_qid_add,instance_of,authorized_label,structured_value,ds_qid
"Bickford, George P",former owner,,http://id.loc.gov/authorities/names/nr94007368,,,,,,human,George P. Bickford,Q124252825,Q28351
"Robbins, Kenneth X",former owner,,http://id.loc.gov/authorities/names/nb97045969,,,,,,human,Kenneth X. Robbins,Q21066636,Q28350
"Mañjhana, active 16th century",author,,http://id.loc.gov/authorities/names/n84171704,,,,,,human,Mañjhana,Q124252891,Q28373
Pacholi Sukhram,scribe,,,,,,,,,,,
"Rāmatīrthayati, active 17th century",author,,http://id.loc.gov/authorities/names/n85103246,,,,,,human,Rāmatīrthayati,Q124252936,Q28265
Haribhaṭṭaputra Bhāradvāja,scribe,,,,,,,,,,,
Appayya Dīkṣita,author,,http://id.loc.gov/authorities/names/n79073887,,,,,,human,Appayya Dikshita,Q3595162,Q28120
Govardhanabhaṭṭa,scribe,,,,,,,,,,,
"Sahasrabuddha, Viṣṇuśāstri",scribe,,,,,,,,,,,
"Rudradhara, active 15th century",author,,http://id.loc.gov/authorities/names/n88187639,,,,,,human,Rudradhara,Q124252925,Q28384
"Cipoṇkara, Mahādevabhaṭa",scribe,,,,,,,,,,,
"Somadeva, 1934-",author,,http://id.loc.gov/authorities/names/n89253449,,,,,,human,Somdev,Q61940680,Q28239
Kāśīnātha,scribe,,http://id.loc.gov/authorities/names/n97113027,,,,,,human,Kāśīnātha,Q124252877,Q28115
Agniveśa,author,,http://id.loc.gov/authorities/names/n83064958,,,,,,human,Agnivesa,Q2721950,Q28379
Gaṇeśa (Son of Padmanābha Mahārāṣṭra),author,,,,,,,,,,,
"Gopālakr̥ṣṇa, active 13th century",author,,http://id.loc.gov/authorities/names/n90717401,,,,,,human,Gopālakr̥ṣṇa,Q124252851,Q28179
Abhinavanārāyaṇendrasarasvatī,author,,http://id.loc.gov/authorities/names/n79033269,,,,,,human,Abhinavanārāyaṇendrasarasvatī,Q124252802,Q28251
Kavikānta Sarasvatī,author,,,,,,,,,,,
Āpadeva,author,,http://id.loc.gov/authorities/names/n85337522,,,,,,human,Apadeva,Q115937476,Q28231
Govinda Daivajña Garuḍa,author,,,,,,,,,,,
"Maisūrakara, Viśvanātha",scribe,,,,,,,,,,,
"Atreloṇakara, Ekanātha (Son of Ānanda)",scribe,,,,,,,,,,,
Sadāśivaśāstri Sahasabudhya,author,,,,,,,,,,,
"Dāsa, Vaiṣṇavalakṣmaṇa",scribe,,,,,,,,,,,
Ānandāśrama,author,,,,,,,,,,,
Bhāratītīrtha,author,,http://id.loc.gov/authorities/names/n50013898,,,,,,human,Bhāratītīrtha,Q93251835,Q28250
"Dinakarabhaṭṭa, active 1575-1640",author,,http://id.loc.gov/authorities/names/n87861955,,,,,,human,Dinakarabhaṭṭa,Q124252839,Q28098
Raghunātha,author,,http://id.loc.gov/authorities/names/n82218888,,,,,,human,Raghunātha,Q124252921,Q28288
Viṣṇubhaṭa Navāthye,scribe,,,,,,,,,,,
Maheśa,former owner,,http://id.loc.gov/authorities/names/n88012827,,,,,,human,Maheśa,Q124252887,Q28368
Paramahaṃsa Parivrājaka,author,,,,,,,,,,,
Śākalya,author,,http://id.loc.gov/authorities/names/n97923139,,,,,,human,Shakalya,Q107354093,Q28328
Raghava,author,,,,,,,,,,,
Śaṅkarabhaṭṭa,author,,http://id.loc.gov/authorities/names/n2007210926,,,,,,human,Shankar Bhatta,Q124252978,Q28142
"Dāḍekara, Bhāskarabhaṭṭa",scribe,,,,,,,,,,,
"Dāḍekara, Bhāskarabhaṭṭa",former owner,,,,,,,,,,,
Kīrtidhara,scribe,,,,,,,,,,,
"Lakṣmīdhara, active 17th century",author,,http://id.loc.gov/authorities/names/n91026969,,,,,,human,Lakṣmīdhara,Q122343224,Q28248
Pāṇduraṅgabhaṭṭa Yevalakara,scribe,,,,,,,,,,,
Divākara Vajhe,scribe,,,,,,,,,,,
Brahmānaṃdatīrtha,former owner,,,,,,,,,,,
Govinda Devadhara (Son of Viśvanātha Devadhara),scribe,,,,,,,,,,,
Kāśīnātha Bhaṭṭa Bhaḍa,author,काशीनाथ भट्ट भड,,,,,,,,,,
"Girīnātha, son of Lakṣmīnātha",scribe,,,,,,,,,,,
American Philosophical Society,former owner,,http://id.loc.gov/authorities/names/n79007046,,,,,,organization,American Philosophical Society,Q466089,Q28398
"Nārāyaṇatīrtha, active 17th century",author,,http://id.loc.gov/authorities/names/n85107376,,,,,,human,Nārāyaṇa Tīrtha,Q124252910,Q28201
Vāsudevabhaṭṭa Niranta,scribe,,,,,,,,,,,
Ḍeṅkare Mahādeva,scribe,,,,,,,,,,,
Mādhavakara,author,,http://id.loc.gov/authorities/names/n87874566,,,,,,human,Mādhavakara,Q113400061,Q28246
"Nārāyaṇadaivajña, active 16th century",author,,http://id.loc.gov/authorities/names/n79116985,,,,,,human,Nārāyaṇadaivajña,Q124252907,Q28227
Brāhmaṇaṛṣirāma,scribe,,,,,,,,,,,
Nīlakaṇṭha Sarasvatī,author,,,,,,,,,,,
"Śarman, Viṣṇu",scribe,,,,,,,,human,Vishnu Sharma,Q2743748,Q28372
Bhāravi,author,,,,,,,,human,Bharavi,Q1957515,Q28174
"Sahasrabudhi, Sadāśiva",scribe,,,,,,,,,,,
Rākṣasa Kavi,author,,http://id.loc.gov/authorities/names/n89184094,,,,,,human,Rākṣasa Kavi,Q124252926,Q28307
Lālajī Śarmaṇ,former owner,,,,,,,,,,,
"Prakāśātma, Muni",author,,http://id.loc.gov/authorities/names/n89166524,,,,,,human,Muni Prakāśātma,Q124252918,Q28260
Prasodana Brahmendra,scribe,,,,,,,,,,,
Govardhana Dīkṣita,author,,,,,,,,,,,
Tilaka Veṅkateśa,scribe,,,,,,,,,,,
"Daivajña, Sūryaśrī",author,,http://id.loc.gov/authorities/names/n2005210849,,,,,,human,Sūryaśrī Daivajña,Q124252834,Q28183
Pr̥thuyaśas,author,,http://id.loc.gov/authorities/names/n82277471,,,,,,human,Pr̥thuyaśas,Q124252919,Q28388
Cirajjīva Bhaṭācārya,author,,,,,,,,,,,
Kalaṅkara Keśava,scribe,,,,,,,,,,,
Rāmakṛṣṇabhaṭa Karberalakara,former owner,,,,,,,,,,,
"Nigamabodha Tīrtha, Swami",scribe,,http://id.loc.gov/authorities/names/n84103647,,,,,,human,Swami Nigamabodha Tīrtha,Q124252902,Q28080
Kauśikarāma,author,,,,,,,,human,Kauśikarāma,Q114242460,Q28093
Madhubhaṭṭa Cātudhāra,scribe,,,,,,,,human,Madhubhaṭṭa Cātudhāra,Q114242522,Q28094
Rājārāmabhaṭṭa,former owner,,,,,,,,human,Rājārāmabhaṭṭa,Q114242508,Q28095
Sadāśiva,author,,http://id.loc.gov/authorities/names/n97924711,,,,,,human,Sadāśiva,Q124252940,Q28075
Rāmacandra,author,,,,,,,,human,Rāmacandra,Q3943262,Q28161
"Ādivrekara, Vināyaka (Son of Bālambhaṭṭa Ādivrekara)",scribe,,,,,,,,,,,
Āgāśopākhyagaṇeśa,scribe,,,,,,,,,,,
"Rāmakr̥ṣṇabhaṭṭa, active 18th century",author,,http://id.loc.gov/authorities/names/n2010214070,,,,,,human,Rāmakr̥ishṇa Bhaṭṭa,Q124252933,Q28134
Vaijaladeva Bhūpati,author,,http://id.loc.gov/authorities/names/nb2004308053,,,,,,human,Vaijaladeva Bhūpati,Q124252956,Q28332
Śaṃkaranārāyaṇa Bhaṭṭa,author,,,,,,,,,,,
Kṛṣṇānanda,former owner,,,,,,,,human,Kṛṣṇānanda Āgamavāgīśa Bhaṭṭācārya,Q113777815,Q28079
Rāmāśrama,author,रामश्र्रम,http://id.loc.gov/authorities/names/n2007061626,,,,,,human,Rāmāśrama,Q124252939,Q28081
Bālagopāla,author,,http://id.loc.gov/authorities/names/n98922019,,,,,,human,Bālagopāla,Q124252828,Q28262
Mukāma Ābhaun,scribe,,,,,,,,,,,
Sakhārāmabhāṭṭa,former owner,,,,,,,,,,,
Tryaṃbaka Paṇḍita,author,,,,,,,,,,,
Raghunātha Jyotis,scribe,,,,,,,,,,,
Sītārāma Sapura,scribe,,,,,,,,,,,
"Bhūsāri, Śaṃkara",scribe,,,,,,,,,,,
Gadādhara,author,,http://id.loc.gov/authorities/names/n80134235,,,,,,human,Gadādhara,Q124252843,Q28138
"Vāsudeva, Sārasvata",scribe,,,,,,,,,,,
"Parāḍakara, Viśvanātha",scribe,,,,,,,,,,,
Yavanācārya,author,,,,,,,,,,,
Gorakhanātha,author,,http://id.loc.gov/authorities/names/n81128317,,,,,,human,Gorakṣanātha Heiliger,Q113399663,Q28145
Gagārāma,former owner,,,,,,,,,,,
Nārāyaṇa Samudrika,author,,,,,,,,,,,
Baba,author,,http://id.loc.gov/authorities/names/n96110512,,,,,,human,Baba,Q24867611,Q28339
Vijñāgadādhara (Son of Daivajñalakṣmīdhara),scribe,,,,,,,,,,,
Jāgeśvara,former owner,,,,,,,,,,,
Jaimini,author,,http://id.loc.gov/authorities/names/n79114209,,,,,,human,Jaimini,Q2758596,Q28228
"Śaṅkarānanda, active 1290",author,,http://id.loc.gov/authorities/names/n86801525,,,,,,human,Śaṅkarānanda,Q124252980,Q28252
Nr̥siṃhāśrama,author,,,,,,,,human,Nr̥siṃhāśrama,Q114242422,Q28267
Vāsudevāśrama,author,,http://id.loc.gov/authorities/names/n78038571,,,,,,human,Vāsudevāśrama,Q124252972,Q28278
Śaunaka,author,,http://id.loc.gov/authorities/names/n81149232,,,,,,human,Shaunaka,Q2073479,Q28293
Vasugupta,author,,http://id.loc.gov/authorities/names/n81139620,,,,,,human,Vasugupta,Q2511208,Q28070
Sūrya Paṇḍita,author,,http://id.loc.gov/authorities/names/no00043526,,,,,,human,Sūrya Paṇḍita,Q124252947,Q28192
Nārāyaṇa Bedarakara,author,,http://id.loc.gov/authorities/names/n85211699,,,,,,human,Nārāyaṇa Bedarakara,Q124252906,Q28175
Viśvanāthabhaṭṭa Goḍisa (Son of Raghunāthabhaṭṭa),former owner,,,,,,,,,,,
"Rālela, Rāmacandra",former owner,,,,,,,,,,,
Raghunātha Kāgalakara,former owner,,,,,,,,,,,
"Bhaṭṭa, Yajñeśvara, active 19th century",former owner,,http://id.loc.gov/authorities/names/n89112824,,,,,,human,Yajñeśvara Bhaṭṭa,Q124252817,Q28275
Agniveśamuni,author,,,,,,,,,,,
Gaurīśvara,scribe,,,,,,,,,,,
Raghuvīra Audīcya,author,,http://id.loc.gov/authorities/names/no2001058799,,,,,,human,Raghuvīra Audīcya,Q124252922,Q28357
"Vāsudevānandasarasvatī, Swami, 1854-1914",scribe,,http://id.loc.gov/authorities/names/n84110299,,,,,,human,Vāsudevānandasarasvatī,Q94573251,Q28091
Rāmapraśāda Triguṇāyita,scribe,,,,,,,,,,,
"Amaracandrasūri, active 13th century",author,,http://id.loc.gov/authorities/names/n89260942,,,,,,human,Amaracandrasūri,Q124252804,Q28390
Cidrūpāśrama,author,,,,,,,,,,,
Govinda,scribe,,http://id.loc.gov/authorities/names/n2008204910,,,,,,human,Govinda,Q124252854,Q28284
"Miśra, Vācaspati",author,,http://id.loc.gov/authorities/names/n2013215821,,,,,,human,Vācaspati Miśra,Q1292812,Q28233
"Bhaṭṭa, Raghunātha",author,,http://id.loc.gov/authorities/names/n84103028,,,,,,human,Raghunatha Bhatta Goswami,Q4387083,Q28131
"Citala, Vireśvara",scribe,,,,,,,,,,,
"Mahājana, Vyaṅkaṭarāva",scribe,,,,,,,,,,,
Bhartr̥hari,author,,http://id.loc.gov/authorities/names/n80050979,,,,,,human,Bhartṛhari,Q335161,Q28176
Prabhākara Bhaṭṭa (Son of Sadāśiva Bhaṭṭa),scribe,,,,,,,,,,,
Manu (Lawgiver),author,,http://id.loc.gov/authorities/names/n81022816,,,,,,human,Manu,Q178744,Q28321
"Nārāyaṇapaṇḍita, active 17th century",author,,http://id.loc.gov/authorities/names/n89606741,,,,,,human,Nārāyaṇapaṇḍita,Q124252909,Q28383
Amarasiṃha,author,,http://id.loc.gov/authorities/names/n81098282,,,,,,human,Amarsingha,Q370113,Q28101
Gaṇeśa Nātu,scribe,,http://id.loc.gov/authorities/names/n81148411,,,,,,human,Gaṇeśa Nātu,Q113788968,Q28141
Śrīdharasvāmin,author,,http://id.loc.gov/authorities/names/n83043811,,,,,,human,Śrīdharasvāmin,Q124252984,Q28097
Muñjāditva,author,,,,,,,,,,,
Viśvāmitra,author,,http://id.loc.gov/authorities/names/n89102108,,,,,,human,Vishvamitra,Q2773345,Q28389
"Keśava Kavirāja, active 17th century",author,,http://id.loc.gov/authorities/names/no2001025549,,,,,,human,Keśava Kavirāja,Q124252870,Q28397
Kramadīśvara,author,,http://id.loc.gov/authorities/names/n82107880,,,,,,human,Kramadīśvara,Q124252876,Q28151
"Jayadeva, active 13th century",author,,http://id.loc.gov/authorities/names/n88283513,,,,,,human,Jayadeva,Q335015,Q28187
"Bhāvya, Parśarāmabhaṭṭa ( son of Vāsudeva)",scribe,,,,,,,,,,,
Dāmodaravyāsa,scribe,,,,,,,,,,,
Budhakauśika,author,,http://id.loc.gov/authorities/names/n84048369,,,,,,human,Budhakauśika,Q124252827,Q28165
"Nīlakaṇṭha, active 17th century",author,,http://id.loc.gov/authorities/names/n84135700,,,,,,human,Nīlakaṇṭha,Q17012114,Q28324
Sveta Pāla,author,,,,,,,,,,,
"Jośī, Govinda",scribe,,http://id.loc.gov/authorities/names/n89249281,,,,,,human,Govinda Jośī,Q124252864,Q28118
"Moḍaka, Vināyaka",former owner,,,,,,,,,,,
"Anantabhaṭṭa, active 17th century",author,,http://id.loc.gov/authorities/names/n89287966,,,,,,human,Anantabhaṭṭa,Q124252805,Q28319
Naraharabhaṭṭa,scribe,,,,,,,,,,,
Viṣṇubhaṭṭa Sahasrabudhya,former owner,,,,,,,,,,,
Nārāyaṇa Bacaṃbhaṭṭa (Son of Kṛṣṇahastākṣara Bacaṃbhaṭṭa),scribe,,,,,,,,,,,
"Śrīcandrasūri, active 12th century",author,,http://id.loc.gov/authorities/names/n89145541,,,,,,human,Śrīcandrasūri,Q113723848,Q28124
"Zahn, Brian",former owner,,,,,,,,,,,
Miśrarāmasevaga,scribe,,,,,,,,,,,
"Heeramaneck, N.N",former owner,,,,,,,,,,,
"Abhayankara, Gajanbhaṭa",scribe,,,,,,,,,,,
"Mahadevabhaṭṭa, active 18th century",scribe,,http://id.loc.gov/authorities/names/n2018243956,,,,,,human,Mahadevabhaṭṭa,Q124252886,Q28123
Gaṇeśabhaṭṭa,scribe,,,,,,,,,,,
Jayarāmācārya,author,,http://id.loc.gov/authorities/names/n2012219457,,,,,,human,Jayarāmācārya,Q124252862,Q28155
"Tryambaka Māṭe, active 19th century",author,,http://id.loc.gov/authorities/names/no2001043094,,,,,,human,Tryambaka Māṭe,Q113821021,Q28317
Candracūḍa Bhatta Paurāṇika,author,,,,,,,,,,,
Kāśināthaśāhāstrina,scribe,,,,,,,,,,,
"Raghunātha, 1557-",author,,http://id.loc.gov/authorities/names/n79101719,,,,,,human,Raghunātha,Q124252921,Q28288
Upamanyu,author,,http://id.loc.gov/authorities/names/n80142058,,,,,,human,Upamanyu,Q124252954,Q28104
Kāśīnātha Dhādekara,scribe,,,,,,,,,,,
Viṣṇudatta,scribe,,,,,,,,,,,
"Padmapādācārya, active 8th century",author,,http://id.loc.gov/authorities/names/n82077086,,,,,,human,Padmapādācārya,Q124252915,Q28259
Govinda Vidhyupākhya,scribe,,,,,,,,,,,
Hari Dīkṣita,author,,http://id.loc.gov/authorities/names/n87937086,,,,,,human,Hari Dīkṣita,Q124252856,Q28126
Śāntanava,author,,,,,,,,,,,
Buddhabhaṭṭa,author,,http://id.loc.gov/authorities/names/n89145947,,,,,,human,Buddhabhaṭṭa,Q124252826,Q28111
Paraśurāma,author,,http://id.loc.gov/authorities/names/no2001037574,,,,,,human,Paraśurāma,Q124252916,Q28325
Nṛsiṅha Dīkṣita (Son of Īśvara Dīkṣita),scribe,,,,,,,,,,,
Lakṣmīnārāyaṇa,scribe,,http://id.loc.gov/authorities/names/n89267267,,,,,,human,Lakṣmīnārāyaṇa,Q124252882,Q28102
Madhuvāmana,author,,,,,,,,,,,
Rāmacandra Phāṭaka,scribe,,,,,,,,,,,
Bharata Muni,author,,http://id.loc.gov/authorities/names/n82033091,,,,,,human,Bharata Muni,Q196831,Q28345
Sadāśiva,scribe,,http://id.loc.gov/authorities/names/n97924711,,,,,,human,Sadāśiva,Q124252940,Q28075
Ṭhākur Data I,scribe,,,,,,,,,,,
"Misra, Chintamani, 1907-",former owner,,http://id.loc.gov/authorities/names/n82020591,,,,,,human,Chintamani Misra,Q124252892,Q28197
"Mauni, Bālaṃbhaṭa",former owner,,,,,,,,,,,
"Vallabhadeva, active 10th century",author,,http://id.loc.gov/authorities/names/n87871220,,,,,,human,Vallabhadeva,Q124252957,Q28295
"Basavaraja, King of Keladi, approximately 1684-approximately 1745",author,,http://id.loc.gov/authorities/names/n88678767,,,,,,human,"Basavaraja, King of Keladi",Q124252811,Q28297
"Sāṭhe, Moreśvara",scribe,,,,,,,,,,,
Dattātreya (Hindu deity),author,,,,,,,,,,,
Govinda Brahma,scribe,,,,,,,,,,,
"Nārada, active 1570-1630",author,,http://id.loc.gov/authorities/names/n89129002,,,,,,human,Nārada,Q124252903,Q28344
"Jagannātha, 1652-",author,,http://id.loc.gov/authorities/names/n2004057674,,,,,,human,Jagannatha Panditaraja,Q17081645,Q28167
"Prabhākara, Viśvanāthaśāstrī",scribe,,http://id.loc.gov/authorities/names/no2003041427,,,,,,human,Viśvanāthaśāstrī Prabhākara,Q124252917,Q28110
Mānatuṅga,author,,http://id.loc.gov/authorities/names/n79137563,,,,,,human,Manatunga,Q16919579,Q28173
Veṇīmādhava Puṇatāmakara,former owner,,,,,,,,,,,
"Govindarāma, son of Ātmarāma Bhaṭṭa",scribe,,,,,,,,,,,
"Ghuṣtra, Jāgannāthabhaṭṭa",scribe,,,,,,,,,,,
"Deva, Bālakṛṣṇa",former owner,,,,,,,,,,,
Vyaṅkaṭeśa,scribe,,,,,,,,,,,
Bāla Kṛṣṇa,scribe,,,,,,,,,,,
Uvaṭa,author,,http://id.loc.gov/authorities/names/n85210579,,,,,,human,Uvaṭa,Q7903669,Q28367
"Sāna, Nārāyaṇa",scribe,,,,,,,,,,,
"Marāṭha, Raṅganātha",former owner,,,,,,,,,,,
Rāmacandrabhaṭṭa,author,,http://id.loc.gov/authorities/names/n89102156,,,,,,human,Rāmacandrabhaṭṭa,Q124252929,Q28204
Janārdana (son of Ballāḷa),scribe,,,,,,,,,,,
Jagannātha Bhaṭa Pāṭaka (Son of Viṭalabhaṭa),scribe,,,,,,,,,,,
Bhāskara Mahānubhāva Purṇekara,scribe,,http://id.loc.gov/authorities/names/n89268398,,,,,,human,Bhāskara Mahānubhāva Purṇekara,Q124252823,Q28117
Yājñavalkya,author,,http://id.loc.gov/authorities/names/n50016743,,,,,,human,Yajnavalkya,Q1423663,Q28320
"Mistrie, Sita Ram, Pandit",former owner,,,,,,,,,,,
"Khiste, B.N",former owner,,,,,,,,,,,
"Sastri, Buktanath, Pandit",former owner,,,,,,,,,,,
"Bhauruji, Pandit",former owner,,,,,,,,,,,
"Rāmacandrācārya, active 15th century",author,,http://id.loc.gov/authorities/names/n82044968,,,,,,human,Rāmacandrācārya,Q124252930,Q28157
Cove Aṇandarāma Gujarāti,scribe,,,,,,,,,,,
"Munaśi, Viśvanātha Śāstri",scribe,,,,,,,,,,,
Jayarāmanyāyapañcānana,author,,http://id.loc.gov/authorities/names/n88123581,,,,,,human,Jayarāmanyāyapañcānana,Q124252861,Q28218
Harināthācarya,author,,,,,,,,,,,
Anandabodha Paramahansa,author,,,,,,,,,,,
Rāmabhadra Tṛpāṭhi,scribe,,,,,,,,,,,
Viśvanātha (Son of Bhikaṃbhaṭṭa),scribe,,,,,,,,,,,
Lakṣmīkānta Bhaṭa,scribe,,,,,,,,,,,
"Rāmaśarman, active 17th century",former owner,,http://id.loc.gov/authorities/names/n2012219716,,,,,,human,Rāmaśarman,Q124252937,Q28122
Vatasalāñchāna Bhaṭṭācārya,author,,,,,,,,,,,
Rāmānandasarasvatī,author,,,,,,,,human,Rāmānandasarasvatī,Q94635099,Q28247
"Harivallabha, active 18th century",author,,http://id.loc.gov/authorities/names/n85107560,,,,,,human,Harivallabha,Q124252857,Q28113
Darmeśvara (Son of Harihara),author,,,,,,,,,,,
Nārāyaṇa (Son of Nīlakaṇṭha),scribe,,,,,,,,,,,
Śevalāla Brāhmaṇa,scribe,,,,,,,,,,,
Sītārāma,former owner,,http://id.loc.gov/authorities/names/n88176005,,,,,,human,Sītārāma,Q124252945,Q28182
Śaṃkarabhagavatpāda,author,,,,,,,,,,,
Kāśyāṇḍeṅkare Māhādeva,scribe,,,,,,,,,,,
Bhaṭṭabhāskaramiśra,scribe,,http://id.loc.gov/authorities/names/n85137823,,,,,,human,Bhaṭṭabhāskaramiśra,Q124252818,Q28292
Garga,author,,http://id.loc.gov/authorities/names/n85211413,,,,,,human,Vrddha Garga,Q115808901,Q28354
Nṛsiṃha,scribe,,,,,,,,human,Nṛsiṃha,Q121331014,Q28272
Viṣṇu,author,,http://id.loc.gov/authorities/names/n98922947,,,,,,human,Viṣṇu,Q124252967,Q28387
"Rucidattamiśra, active 16th century",author,,http://id.loc.gov/authorities/names/n84191661,,,,,,human,Rucidattamiśra,Q124252924,Q28213
"Bhāskarabhaṭṭa, active 10th century-11th century",author,,http://id.loc.gov/authorities/names/n89114219,,,,,,human,Bhāskarabhaṭṭa,Q124252824,Q28318
Brāmmasukhadeva Rāmānucara,scribe,,,,,,,,,,,
Bhaṭṭaśivākānta Lakṣmīkānta,former owner,,,,,,,,,,,
Bhaṭṭaṃbhaṭṭa,former owner,,,,,,,,,,,
Govinda Bhaṭṭa,scribe,,,,,,,,,,,
Śuka Yantīndra,author,,,,,,,,,,,
Trivikrama Bhaṭṭāraka,author,,,,,,,,,,,
"Hemādri, active 1260-1309",author,,http://id.loc.gov/authorities/names/n85210945,,,,,,human,Hemādri,Q124253333,Q28315
"Rāmakr̥ṣṇādhvarin, active 17th century",author,,http://id.loc.gov/authorities/names/n84191659,,,,,,human,Rāmakr̥ṣṇādhvarin,Q124252934,Q28270
Gaṇeśabhiṣak,author,,,,,,,,,,,
Viśvadhāra (Son of Uddhava),scribe,,,,,,,,,,,
"Rudradeva, active 18th century",author,,http://id.loc.gov/authorities/names/n85103249,,,,,,human,Rudradeva,Q113814683,Q28092
"Sevāśankara, Nārāyanabhaṭṭa",scribe,,,,,,,,,,,
"Balabhadra, active 17th century",author,,http://id.loc.gov/authorities/names/n89286041,,,,,,human,Balabhadra Daivajña,Q124252810,Q28341
"Jayāditya, active 7th century",author,,http://id.loc.gov/authorities/names/n84108883,,,,,,human,Jayāditya,Q124252863,Q28140
Nārāyaṇa Bhaṭṭa,former owner,,,,,,,,human,Bhatta Narayana,Q12443344,Q28065
Kāśīnātha Devadhara (Son of Rāmabhaṭṭa Devadhara),scribe,,,,,,,,,,,
Rāṃcandra Bhaṭkavī,scribe,,,,,,,,,,,
Dājīkhaṃḍe Rāvadoṃḍrībāla,former owner,,,,,,,,,,,
"Daivajña, Sadāśīva",scribe,,,,,,,,,,,
Rāmānanda,author,,http://id.loc.gov/authorities/names/no2001024285,,,,,,human,Ramananda,Q2672093,Q28286
Harikr̥ṣṇa,scribe,,http://id.loc.gov/authorities/names/n2009219333,,,,,,human,Harekṛṣṇa Miśra,Q113779012,Q28063
"Nandapaṇḍita, active 1580-1630",author,,http://id.loc.gov/authorities/names/n82009811,,,,,,human,Nandapaṇḍita,Q124252897,Q28323
Ācāryapremjī,scribe,,,,,,,,,,,
Śaṅkarabhaṭṭa (Son of Rāma Bhaṭṭa),scribe,,,,,,,,,,,
Mudgalabhaṭṭa,author,,,,,,,,,,,
"Trimallabhaṭṭa, active 14th century-15th century",author,,http://id.loc.gov/authorities/names/n91027027,,,,,,human,Trimallabhaṭṭa,Q124252949,Q28240
"Cāpekara, Rāmacandra",scribe,,,,,,,,,,,
Rājarāma Madhumatya (Son of Gaṅgādhara),scribe,,,,,,,,,,,
"Vidyāpati, active 17th century-18th century",author,,http://id.loc.gov/authorities/names/n91022518,,,,,,human,Vidyāpati,Q124252960,Q28238
"Miśra, Kṛṣṇarāma",scribe,,,,,,,,,,,
Nityanātha,author,,http://id.loc.gov/authorities/names/n84086528,,,,,,human,Gorakṣanātha Heiliger,Q113399663,Q28145
Rāmeśara,former owner,,,,,,,,,,,
"Fayz̤ʹābādī, Rawshan ʻAlī",author,,,,,,,,,,,
Govinda (Son of Śrīdhara),scribe,,,,,,,,,,,
Godajośī Dhātoṇḍa,former owner,,,,,,,,,,,
Nīlakaṇṭha,author,,http://id.loc.gov/authorities/names/n2017245276,,,,,,human,Nīlakaṇṭha,Q124252913,Q28221
Viṭhalabhaṭa,scribe,,,,,,,,,,,
Bāpaṭa Kṛṣṇabhaṭa,former owner,,,,,,,,,,,
Kṛṣṇa Maṭṭa,scribe,,,,,,,,,,,
Gopāladeśika,author,,http://id.loc.gov/authorities/names/n80132718,,,,,,human,Gopāladeśika,Q124252850,Q28327
Mahādeva Ḍheṃkara,scribe,,,,,,,,,,,
Kāśīnātha Bhaṭā (Son of Śivarāma Bhaṭā),scribe,,,,,,,,,,,
Harirāma Kottapalli,scribe,,,,,,,,,,,
"Ḍekre, Anantarāma",scribe,,,,,,,,,,,
"Kāle, Gālambhaṭṭa",former owner,,,,,,,,,,,
"Kāle, Janārdana",former owner,,,,,,,,,,,
Govindānanda,author,,http://id.loc.gov/authorities/names/n82009582,,,,,,human,Govindānanda,Q113718629,Q28263
Amaru,author,,http://id.loc.gov/authorities/names/n82152928,,,,,,human,Amaru,Q455251,Q28109
Balirāmamula (Son of Rudraṃ Bhaṭa),scribe,,,,,,,,,,,
"Cipoṇakara, Māhādevabhaṭṭa",scribe,,,,,,,,,,,
Kṛṣṇabhaṭṭa Dāḍekara,scribe,,,,,,,,,,,
Viśvanātha Daivajña,author,,http://id.loc.gov/authorities/names/n84041290,,,,,,human,Viśvanātha Daivajña,Q124252962,Q28220
Narasiṃha,author,,http://id.loc.gov/authorities/names/n87865421,,,,,,human,Narasiṃha,Q124252900,Q28392
Bhaṭṭanārāyaṇa (Son of Bhaṭarāmeśvara),author,,,,,,,,,,,
Rāghavendra,author,,,,,,,,,,,
"Lohanī, Viṣṇudatta",former owner,,,,,,,,,,,
Jagannāth Āpājī Pārkar Rānjhekar,scribe,,,,,,,,,,,
"Nana Sahib, 1820?-1859?",former owner,,,,,,,,,,,
Bhaiyyaṃ Bhaṭṭa,scribe,,,,,,,,,,,
Govindabhaṭṭa Peḍagrākara,scribe,,,,,,,,,,,
Pradyottana Bhaṭṭācārya,author,,,,,,,,,,,
Cimaṇarāma,scribe,,,,,,,,,,,
Rama Deva,former owner,,http://id.loc.gov/authorities/names/no92033268,,,,,,human,Rama Deva,Q124252923,Q28378
Śaktiyukta Vināyaka Sahasrabudhi,scribe,,,,,,,,,,,
Kedārabhaṭṭa,author,,http://id.loc.gov/authorities/names/n83047527,,,,,,human,Kedārabhaṭṭa,Q124252869,Q28298
Bhaṭṭa Gāḍagīla,scribe,,,,,,,,,,,
Bhairava Tilaka,author,,,,,,,,human,Bhairava Śarmā Tilaka,Q124252812,Q28289
"Samasrabudhya, Vināyaka (Son of Kṛṣṇa Samasrabudhya)",scribe,,,,,,,,,,,
Bhāskara Daḍekara,scribe,,,,,,,,,,,
Bālakavi (Son of Ācāramayūrapaṇḍita),author,,,,,,,,,,,
Parokpāra,scribe,,,,,,,,,,,
