File,subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
20250313-subjects-penn-marcxml-combined.csv,"Religious poetry, English",fast,a,http://id.worldcat.org/fast/1094226,,,,"Religious poetry, English",http://id.worldcat.org/fast/1094226,Q7139
20250313-subjects-penn-marcxml-combined.csv,Repentance--Poetry,0,a--v,,,,,Repentance;Poetry,http://id.worldcat.org/fast/1094793;http://id.worldcat.org/fast/1423828,Q7186;Q247
20250313-subjects-penn-marcxml-combined.csv,Repentance,fast,a,http://id.worldcat.org/fast/1094793,,,,Repentance,http://id.worldcat.org/fast/1094793,Q7186
20250313-subjects-penn-marcxml-combined.csv,Christian women saints--Biography--Early works 1800,0,a--v--y,,,,,Christian women saints;Biographies;Early works,http://id.worldcat.org/fast/859586;http://id.worldcat.org/fast/1919896;http://id.worldcat.org/fast/1411636,Q38848;Q3051;Q300
20250313-subjects-penn-marcxml-combined.csv,Christian women saints--Biography,fast,a--x,http://id.worldcat.org/fast/1424887,,,,Christian women saints--Biography,http://id.worldcat.org/fast/1424887,Q4780
20250313-subjects-penn-marcxml-combined.csv,Early works 1800,fast,a,,Early works,http://id.worldcat.org/fast/1411636,Q300,,,
20250313-subjects-penn-marcxml-combined.csv,Pieve di Cadore (Italy),0,a,http://id.loc.gov/authorities/names/n80106873,,,,Italy--Pieve di Cadore,http://id.worldcat.org/fast/1209808,Q4794
20250313-subjects-penn-marcxml-combined.csv,Gold--Early works to 1800,0,a--v,,,,,Gold;Early works,http://id.worldcat.org/fast/944368;http://id.worldcat.org/fast/1411636,Q6958;Q300
20250313-subjects-penn-marcxml-combined.csv,Mints--Italy,0,a--z,,,,,Mints;Italy,http://id.worldcat.org/fast/1023501;http://id.worldcat.org/fast/1204565,Q6848;Q249
20250313-subjects-penn-marcxml-combined.csv,Mints,fast,a,http://id.worldcat.org/fast/1023501,,,,Mints,http://id.worldcat.org/fast/1023501,Q6848
20250313-subjects-penn-marcxml-combined.csv,Gold,fast,a,http://id.worldcat.org/fast/944368,,,,Gold,http://id.worldcat.org/fast/944368,Q6958
20250313-subjects-penn-marcxml-combined.csv,Halberstadt (Germany)--Church history,0,a--x,,,,,Germany--Halberstadt;Church history,http://id.worldcat.org/fast/1226440;http://id.worldcat.org/fast/860740,Q8015;Q38895
20250313-subjects-penn-marcxml-combined.csv,Wernigerode (Germany)--History--Sources,0,a--x--v,,,,,Germany--Wernigerode;History;Sources,http://id.worldcat.org/fast/1224346;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900,Q7963;Q6879;Q2769
20250313-subjects-penn-marcxml-combined.csv,Speculation--Early works to 1800,0,a--v,,,,,Speculation;Early works,http://id.worldcat.org/fast/1129139;http://id.worldcat.org/fast/1411636,Q6858;Q300
20250313-subjects-penn-marcxml-combined.csv,Speculation,fast,a,http://id.worldcat.org/fast/1129139,,,,Speculation,http://id.worldcat.org/fast/1129139,Q6858
20250313-subjects-penn-marcxml-combined.csv,Venice (Italy)--Politics and government--1508-1797--Sources,0,a--x--y--v,,,,,Italy--Venice;Politics and government;Sources,http://id.worldcat.org/fast/1204473;http://id.worldcat.org/fast/1919741;http://id.worldcat.org/fast/1423900,Q2814;Q2818;Q2769
20250313-subjects-penn-marcxml-combined.csv,"Sermons, Spanish--Early works to 1800",0,a--v,,,,,"Sermons, Spanish;Early works",http://id.worldcat.org/fast/1113306;http://id.worldcat.org/fast/1411636,Q4941;Q300
20250313-subjects-penn-marcxml-combined.csv,"Sermons, Spanish",fast,a,http://id.worldcat.org/fast/1113306,,,,"Sermons, Spanish",http://id.worldcat.org/fast/1113306,Q4941
20250313-subjects-penn-marcxml-combined.csv,Hungary--History--Early works to 1800,0,a--x--y,,,,,Hungary;History;Early works,http://id.worldcat.org/fast/1205132;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q4179;Q6879;Q300
20250313-subjects-penn-marcxml-combined.csv,Germanic peoples--History--Early works to 1800,0,a--x--v,,,,,Germanic peoples;History;Early works,http://id.worldcat.org/fast/942049;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q6943;Q6879;Q300
20250313-subjects-penn-marcxml-combined.csv,Humanism--Germany,0,a--z,,,,,Humanism;Germany,http://id.worldcat.org/fast/963520;http://id.worldcat.org/fast/1210272,Q3037;Q3032
20250313-subjects-penn-marcxml-combined.csv,Germanic peoples,fast,a,http://id.worldcat.org/fast/942049,,,,Germanic peoples,http://id.worldcat.org/fast/942049,Q6943
20250313-subjects-penn-marcxml-combined.csv,Germany--History--To 843,0,a--x--y,http://id.loc.gov/authorities/subjects/sh85054525,,,,Germany;History,http://id.worldcat.org/fast/1210272;http://id.worldcat.org/fast/958235,Q3032;Q6879
20250313-subjects-penn-marcxml-combined.csv,To 843,fast,a,,,,,,,
20250313-subjects-penn-marcxml-combined.csv,Spain--Foreign relations--Catholic Church,0,a--x--x,,,,,Spain;International relations;Catholic Church,http://id.worldcat.org/fast/1204303;http://id.worldcat.org/fast/977053;http://id.worldcat.org/fast/531720,Q343;Q3603;Q310
20250313-subjects-penn-marcxml-combined.csv,Marriage--Italy,0,a--z,,,,,Marriage;Italy,http://id.worldcat.org/fast/1010443;http://id.worldcat.org/fast/1204565,Q3553;Q249
20250313-subjects-penn-marcxml-combined.csv,Arezzo (Italy)--History,0,a--x,http://id.loc.gov/authorities/subjects/sh92006561,,,,Italy--Arezzo;History,http://id.worldcat.org/fast/1209394;http://id.worldcat.org/fast/958235,Q8269;Q6879
20250313-subjects-penn-marcxml-combined.csv,Constitutions--Specimens,0,a--v,,,,,Constitutions;Specimens,http://id.worldcat.org/fast/875851;http://id.worldcat.org/fast/1423861,Q4188;Q239
20250313-subjects-penn-marcxml-combined.csv,Monasticism and religious orders for women--History--Early works to 1800,0,a--x--v,,,,,Monasticism and religious orders for women;History;Early works,http://id.worldcat.org/fast/1025166;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q4171;Q6879;Q300
