File,subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
20250313-named-subjects-penn-marcxml-combined.csv,"Piccolomini, Giovanni d'Andrea di Nanni Todeschini, 1475-1537",0,a;c,,,,,,,
20250313-named-subjects-penn-marcxml-combined.csv,Vallombrosans--History,0,a--x,,,,,Vallombrosans;History,http://id.worldcat.org/fast/738418;http://id.worldcat.org/fast/1411628,Q7958;Q279
20250313-named-subjects-penn-marcxml-combined.csv,Aristotle. Parva naturalia--Early works to 1800,0,a;t--v,,,,,Parva naturalia (Aristotle);Early works,http://id.worldcat.org/fast/1357548;http://id.worldcat.org/fast/1411636,Q4760;Q300
20250313-named-subjects-penn-marcxml-combined.csv,Aristotle. De motu animalium--Early works to 1800,0,a;t--v,,,,,De motu animalium (Aristotle);Early works,http://id.worldcat.org/fast/1373852;http://id.worldcat.org/fast/1411636,Q4917;Q300
20250313-named-subjects-penn-marcxml-combined.csv,Catholic Church. Profession of faith,0,a;t,http://id.loc.gov/authorities/names/n90605714,,,,Profession of faith (Catholic Church),http://id.worldcat.org/fast/1375849,Q4776
20250313-named-subjects-penn-marcxml-combined.csv,Profession of faith (Catholic Church),fast,a,http://id.worldcat.org/fast/1375849,,,,Profession of faith (Catholic Church),http://id.worldcat.org/fast/1375849,Q4776
20250313-named-subjects-penn-marcxml-combined.csv,Bible. Wisdom of Solomon,0,a;p,http://id.loc.gov/authorities/names/n85256302,,,,Bible. Wisdom of Solomon,http://id.worldcat.org/fast/1808021,Q4976
20250313-named-subjects-penn-marcxml-combined.csv,Bible. Wisdom of Solomon,fast,a;p,http://id.worldcat.org/fast/1808021,,,,Bible. Wisdom of Solomon,http://id.worldcat.org/fast/1808021,Q4976
20250313-named-subjects-penn-marcxml-combined.csv,"Falconevisi, Nanni",0,a,,,,,,,
20250313-named-subjects-penn-marcxml-combined.csv,"Falconevisi, Ranuccio",0,a,,,,,,,
20250313-named-subjects-penn-marcxml-combined.csv,"San Miniato, Gregorio di Filippo di",0,a,,,,,,,
20250313-named-subjects-penn-marcxml-combined.csv,Flavian family--Drama,0,a--v,,,,,Flavian family;Drama,http://id.worldcat.org/fast/220162;http://id.worldcat.org/fast/1423879,Q7752;Q3010
20250313-named-subjects-penn-marcxml-combined.csv,"Domitian, Emperor of Rome, 51-96--Drama",0,a;c;d--v,,,,,"Domitian, Emperor of Rome, 51-96;Drama",http://id.worldcat.org/fast/39095;http://id.worldcat.org/fast/1423879,Q7666;Q3010
20250313-named-subjects-penn-marcxml-combined.csv,"Apollonius, of Tyana",0,a;c,http://id.loc.gov/authorities/names/n79004116,,,,"Apollonius, of Tyana",http://id.worldcat.org/fast/29864,Q7786
20250313-named-subjects-penn-marcxml-combined.csv,"Apollonius, of Tyana",fast,a;c,http://id.worldcat.org/fast/29864,,,,"Apollonius, of Tyana",http://id.worldcat.org/fast/29864,Q7786
20250313-named-subjects-penn-marcxml-combined.csv,"John, the Apostle, Saint",0,a;c,http://id.loc.gov/authorities/names/n79060715,,,,"John, the Apostle, Saint",http://id.worldcat.org/fast/36704,Q7193
20250313-named-subjects-penn-marcxml-combined.csv,"Domitian, Emperor of Rome, 51-96",fast,a;c;d,http://id.worldcat.org/fast/39095,,,,"Domitian, Emperor of Rome, 51-96",http://id.worldcat.org/fast/39095,Q7666
20250313-named-subjects-penn-marcxml-combined.csv,Flavian family,fast,a,http://id.worldcat.org/fast/220162,,,,Flavian family,http://id.worldcat.org/fast/220162,Q7752
20250313-named-subjects-penn-marcxml-combined.csv,"Charles V, Holy Roman Emperor, 1500-1558",0,a;b;c;d,http://id.loc.gov/authorities/names/n79112289,,,,"Charles V, Holy Roman Emperor, 1500-1558",http://id.worldcat.org/fast/43382,Q7740
20250313-named-subjects-penn-marcxml-combined.csv,"Charles V, Holy Roman Emperor, 1500-1558",fast,a;b;c;d,http://id.worldcat.org/fast/43382,,,,"Charles V, Holy Roman Emperor, 1500-1558",http://id.worldcat.org/fast/43382,Q7740
20250313-named-subjects-penn-marcxml-combined.csv,Rome (Italy). Maestri delle Strade,0,a;b,,,,,,,
20250313-named-subjects-penn-marcxml-combined.csv,"Marini, Nicola Antonio",0,a,,,,,,,
20250313-named-subjects-penn-marcxml-combined.csv,"Bartolini, Ghirlando",0,a,,,,,,,
20250313-named-subjects-penn-marcxml-combined.csv,Knights of Malta--Early works to 1800,0,a--v,,,,,Knights of Malta;Early works,http://id.worldcat.org/fast/537438;http://id.worldcat.org/fast/1411636,Q3648;Q300
20250313-named-subjects-penn-marcxml-combined.csv,Knights of Malta,fast,a,http://id.worldcat.org/fast/537438,,,,Knights of Malta,http://id.worldcat.org/fast/537438,Q3648
20250313-named-subjects-penn-marcxml-combined.csv,Catholic Church--Hymns--Texts--Early works to 1800,0,a--v--v--v,,,,,Catholic Church;Hymns;Texts;Early works,http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1423701;http://id.worldcat.org/fast/1423705;http://id.worldcat.org/fast/1411636,Q310;Q6878;Q3066;Q300
20250313-named-subjects-penn-marcxml-combined.csv,"Pagani, Angiola",0,a,,,,,,,
20250313-named-subjects-penn-marcxml-combined.csv,"Niccolò, Lapino di",0,a,,,,,,,
20250313-named-subjects-penn-marcxml-combined.csv,"Dini, Francesco",0,a,http://id.loc.gov/authorities/names/n81122323,,,,,,
20250313-named-subjects-penn-marcxml-combined.csv,Bible.--English (Middle English)--Versions--Wycliffe,0,a--l--x--x,http://id.loc.gov/authorities/subjects/sh85013746,,,,Bible;English language--Middle English,http://id.worldcat.org/fast/1356024;http://id.worldcat.org/fast/1710955,Q4267;Q38592
