subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
Talmud. Pesaḥim X,fast,a;p,http://id.worldcat.org/fast/1374361,Talmud. Pesaḥim X,http://id.worldcat.org/fast/1374361,Q76224,,,
Avraham ben Yosef ʻAbadi--Marriage,0,a--x,,Marriage,http://id.worldcat.org/fast/1010443,Q3553,,,
Mazal bat Shelomoh Neḥmad--Marriage,0,a--x,,Marriage,http://id.worldcat.org/fast/1010443,Q3553,,,
"Yeḥiʾel, ha-Dayan",0,a;c,,,,,,,
"Jeusalem--Buildings, structures, etc",0,a--x,,Middle East--Jerusalem;Buildings,http://id.worldcat.org/fast/1216276;http://id.worldcat.org/fast/840962,Q7086;Q3564,,,
"Mishnah. Middot I, 8-II, 4--Commentaries--Early works to 1800",0,a;p--v--v,,Mishnah. Middot;Commentaries;Early works,http://id.worldcat.org/fast/1364806;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q76225;Q2812;Q300,,,
Yeḥiʼel Elishaʻ ben Gavriʼel di Pats--Marriage,0,a--x,,Marriage,http://id.worldcat.org/fast/1010443,Q3553,,,
Iṭalia bat Mosheh Eliyah mi-Pirugia--Marriage,0,a--x,,Marriage,http://id.worldcat.org/fast/1010443,Q3553,,,
Kinot--Liturgical use--Rome,0,a--x--z,,Kinot;Liturgics;Rome (Empire),http://id.worldcat.org/fast/1357240;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1204885,Q75105;Q207;Q3038,,,
Talmud. Avodah zarah 37b-38b--Commentaries--Early works to 1800,0,a;p--v--v,,Talmud. Avodah zarah;Commentaries;Early works,http://id.worldcat.org/fast/1359316;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q75333;Q2812;Q300,,,
Abu'l-Ḥasan ben Abu'l-Najim,0,a,,,,,,,
"Bible. Leviticus VII, 18-XI, 29.--Selections--Commentaries",0,a;p--k--v,,Bible. Leviticus;Excerpts;Commentaries,http://id.worldcat.org/fast/1892925;http://id.worldcat.org/fast/1692837;http://id.worldcat.org/fast/1423723,Q38603;Q3547;Q2812,,,
Bible. Old Testament--Hermeneutics--Early works to 1800,0,a;p--x--v,,Bible. Old Testament;Hermeneutics;Early works,http://id.worldcat.org/fast/1808092;http://id.worldcat.org/fast/955492;http://id.worldcat.org/fast/1411636,Q4202;Q48914;Q300,,,
"Eliyahu ben Shelomoh, ha-Ḳushṭanṭini--Correspondence",0,a;c--v,,Correspondence,http://id.worldcat.org/fast/2003288,Q5829,,,
Talmud. Shabbat 62b-66a--Commentaries--Early works to 1800,0,a;p--v--v,,Talmud. Shabbat;Commentaries;Early works,http://id.worldcat.org/fast/1357781;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q75336;Q2812;Q300,,,
Talmud. Shabbat 73a-74b--Commentaries--Early works to 1800,0,a;p--v--v,,Talmud. Shabbat;Commentaries;Early works,http://id.worldcat.org/fast/1357781;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q75336;Q2812;Q300,,,
Abi Zikhri Yaḥya ben Menasheh--Correspondence,0,a--v,,Correspondence,http://id.worldcat.org/fast/2003288,Q5829,,,
Ḥayim ben ʻAmar--Correspondence,0,a--v,,Correspondence,http://id.worldcat.org/fast/2003288,Q5829,,,
Bible. Psalms--Commentaries--Early works to 1800,0,a;p--v--v,,,,,Bible. Psalms;Commentaries;Early works,http://id.worldcat.org/fast/1808097;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q4257;Q2812;Q300
Bible. Psalms,fast,a;p,http://id.worldcat.org/fast/1808097,,,,Bible. Psalms,http://id.worldcat.org/fast/1808097,Q4257
"Mĕnaḥem ben Saruq, approximately 910-approximately 970. Maḥberet",0,a;d;t,http://id.loc.gov/authorities/names/n88103045,Maḥberet (Mĕnaḥem ben Saruq),http://id.worldcat.org/fast/1370543,Q76226,,,
"Saʻadia ben Joseph, 882-942. Faṣiḥ lughah al-ʻIbrānīyīn",0,a;d;t,http://id.loc.gov/authorities/names/n98003332,Faṣiḥ lughah al-ʻIbrānīyīn (Saʻadia ben Joseph),http://id.worldcat.org/fast/1388886,Q76227,,,
"Bible. Kings, 1st, V, 3-VII, 29.--Judeo-Arabic--Glossaries, vocabularies, etc",0,a;p--l--v,,"Bible. Kings, 1st;Judeo-Arabic language;Glossaries, vocabularies, etc.",http://id.worldcat.org/fast/1892922;http://id.worldcat.org/fast/984468;http://id.worldcat.org/fast/1423786,Q38602;Q74983;Q3028,,,
