row_index,ds_id,date_added,date_last_updated,source_type,holding_institution,holding_institution_as_recorded,holding_institution_id_number,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place_tgn,production_place,production_date_as_recorded,production_date,century,century_aat,dated,uniform_title,uniform_title_as_recorded,uniform_title_agr,title_as_recorded_245,title_as_recorded_245_agr,genre_as_recorded,genre,subject_as_recorded,subject,author_as_recorded,author_wikidata,author_instance_of,author_as_recorded_agr,author,artist_as_recorded,artist_as_recorded_agr,artist,scribe_as_recorded,scribe_as_recorded_agr,scribe,language_as_recorded,language_iso_639-3,language,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner,material,material_placeholder,physical_description,acknowledgements,data_processed_at,data_source_modified,source_file
628,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 014,,,France,http://vocab.getty.edu/tgn/1000070,,"s. XIII(2), 1250-1299",1250^1299,13,http://vocab.getty.edu/aat/300404505,false,,,,Postilla in libro Ecclesiastico,,,,,,,,,,,,,,,,,Latin,lat,,"Marchese Linterno (n. 26); Visconti di Modrone (d. 1836); Bruschetti (1836); Schiepatti (1865); Arrigoni (1883); Rosenthal; his sale, Sotheby's (1899) to Tyke; acquired by Moffitt from Martini (cat. 26, n. 10) ; TBL (1956). Formerly MAR 27, 2MS BS485 S2.",,,,parchment,Extent: ff. 1r-104v; 325 x 215 mm.,Information for this description provided by C. W. Dutschke.,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129659.xml
629,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 023,,,Italy,http://vocab.getty.edu/tgn/1000080,,"s. XV(3/4), 1450-1475",1450^1475,15,http://vocab.getty.edu/aat/300404465,false,,,,Devotional miscellany,,,,,,,,,,,,,,,,,Latin; Italian,lat|ita,,"""Philippi Monti,"" f. 1; Cardinal Domenico Passionei (1682-1761); Sidney Graves Hamilton (1855-1916); his sale, Sotheby's (25 July 1917, lot 10) to Dobell. Date of acquisition by Bancroft Library UC Berkeley unrecorded. Formerly t2MS BX885 B6.",,,,paper,Extent: ff. 1-136v; 145 x 105 mm.,Information for this description provided by C. W. Dutschke.,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129660.xml
630,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 025,,,Low Countries,http://vocab.getty.edu/tgn/7029439,,"s. XV/XVI, 1490-1510",1490^1510,15;16,http://vocab.getty.edu/aat/300404465;http://vocab.getty.edu/aat/300404510,false,,,,Sermons and Epistles,,,,,,,,,,,,,,,,,Latin,lat,,"Acquired from Baynes ca. 1824 by Sir Thomas Phillipps, his n. 2262; E. Crawshaw (1903); Hancock (1920); James Westfall Thompson (1869-1941); Bancroft Library UC Berkeley (1942). Previous call numbers MAR 4, 2MS BX890 L4.",,,,paper,Extent: ff. 1-36; 283 x 204 mm.,Information for this description provided by C. W. Dutschke.,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129661.xml
631,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 042,,,Italy,http://vocab.getty.edu/tgn/1000080,,"s. XVI/XVII, 1590-1610",1590^1610,16;17,http://vocab.getty.edu/aat/300404510;http://vocab.getty.edu/aat/300404511,false,,,,Morte dell'Illustrissimo Signor Troilo Savelli,,,,,,,,,,,,,,,,,Italian,ita,,"Contemporary note on f. 22v, ""Benedicay Al(?)icy Lemancy (?)""; acquired by the Bancroft Library UC Berkeley from H. P. Kraus, date unrecorded. Previous call number 2MS DG812.6 S15.",,,,paper,Extent: ff. 1-22; 263 x 190 mm.,Information for this description provided by C. W. Dutschke.,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129662.xml
632,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 054,,,"Italy, Tuscany",http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7009760,,"s. XVI(1), 1501-1542",1501^1542,16,http://vocab.getty.edu/aat/300404510,true,,,,Accounts book,,,,,,,,,,,,,,,,,Italian,ita,,"Henry R. Hatfield (1866-1945); acquired from Mrs. H. R. Hatfield by the Bancroft Library UC Berkeley through the Alumnus Book Fund before 1946. Previous call numbers Ac 501, 2MS HF5616 I8E6.",,,,paper,Extent: ff. 1-94; 285 x 220 mm.,Information for this description provided by C. W. Dutschke.,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129663.xml
633,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 055,,,"Italy, Tuscany",http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7009760,,"s. XVI(med), 1547-1564",1547^1564,16,http://vocab.getty.edu/aat/300404510,true,,,,Receipt book,,,,,,,,,,,,,,,,,Italian,ita,,Capponi family (16th century); Boleslaw Szczesniak (b. 1908); acquired by the Bancroft Library UC Berkeley 1966. Previous call number 2MS HF5616 I9C2.,,,,paper,Extent: ff. 1-142; 163 x 113 mm.,Information for this description provided by C. W. Dutschke.,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129664.xml
634,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 056,,,"Italy, Tuscany",http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7009760,,"s. XVI(2/4), 1526-1537",1526^1537,16,http://vocab.getty.edu/aat/300404510,true,,,,Accounts book,,,,,,,,,,,,,,,,,Italian,ita,,"Giuliano di Nofri del Moscho of Pisa; Milanese bookstore, Il Polifilo, their list 40, n. 82 (1958); acquired by the Bancroft Library UC Berkeley by 1966 (actual date unrecorded). Previous call number 2MS HF5616 I9D2.",,,,paper,Extent: ff. 1-223; 267 x 155 mm.,Information for this description provided by C. W. Dutschke.,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129665.xml
635,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 057,,,"Italy, Veneto",http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7002997,,"s. XVI(4/4), 1575-1599",1575^1599,16,http://vocab.getty.edu/aat/300404510,false,,,,Relazione d'Inghilterra,,,,,,,,,,,,,,,,,Italian,ita,,"Gift of Phoebe A Hearst to Bancroft Library UC Berkeley, 1890. Previous call numbers MAR 9, 2MS JX1551 Z7G72.",,,,paper,Extent: ff. 140r-189v; 275 x 204 mm.,Information for this description provided by C. W. Dutschke.,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129666.xml
636,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 076,,,England,http://vocab.getty.edu/tgn/7002445,,"s. XV(med), 1440-1460",1440^1460,15,http://vocab.getty.edu/aat/300404465,false,,,,Historia destructionis Troiae,,,,,,,,,,,,,,,,,Latin,lat,,"George Stevens of Copenhagen 1851; Hermann Suchier (1848-1914); John Perry Tatlock (1876-1948); bequest of Tatlock to the Bancroft Library UC Berkeley 1948. Previous call numbers MAR 43, 2MS PQ4299 C7G4.",,,,paper and parchment,Extent: pp. 1-132; 234 x 164 mm.,Information for this description provided by C. W. Dutschke.,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129667.xml
637,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 087,,,France,http://vocab.getty.edu/tgn/1000070,,"s. XV(med), 1446-1446|s. XV(med), 1447-1447|s. XV(med), 1440-1460",1446^1446|1447^1447|1440^1460,15|15|15,http://vocab.getty.edu/aat/300404465|http://vocab.getty.edu/aat/300404465|http://vocab.getty.edu/aat/300404465,true,,,,Alexander material|Auctoritates logicae veteris|Alexander material,,,,,,,,,,,||,,,||,,,Latin|Latin|Latin,lat|lat|lat,,Acquired by the Bancroft Library UC Berkeley from Bernard Rosenthal 1967 (?). Previous call number 2MS PA8450 A68 parts 1-3.,,,,paper,Extent: ff. 1-25; NOT RECORDED x see notes mm. Extent: ff. 1-9; NOT RECORDED x see notes mm. Extent: ff. 1-16; NOT RECORDED x see notes mm.,Information for this description provided by C. W. Dutschke.,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129668.xml
638,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 092,,,France,http://vocab.getty.edu/tgn/1000070,,"s. XIII, 1200-1299",1200^1299,13,http://vocab.getty.edu/aat/300404505,false,,,,Miracles of the Virgin,,,,,,,,,,,,,,,,,Latin,lat,,Acquired by the Bancroft Library UC Berkeley from Bernard Rosenthal ca. 1966. Previous call number 2MS uncat 1966 11.37.,,,,parchment,Extent: ff. 1-38; 145 x 112 mm.,Information for this description provided by C. W. Dutschke.,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129669.xml
639,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 129,,,"Italy, Sicily",http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7003122,,"s. XV(2/4), 1431-1431",1431^1431,15,http://vocab.getty.edu/aat/300404465,true,,,,Inventory of possessions,,,,,,,,,,,,,,,,,Latin,lat,,Balsamo family (15th century); acquired by the Bancroft Library UC Berkeley from Bernard Rosenthal in 1978. Previous call number f2MS CT1138 B35.,,,,paper,Extent: ff. 1-16; 300 x 220 mm.,Information for this description provided by C. W. Dutschke.,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129670.xml
640,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 003,,,Germany,http://vocab.getty.edu/tgn/7000084,,"s. XV(med), 1457-1457",1457^1457,15,http://vocab.getty.edu/aat/300404465,true,,,,Compendium theologicae veritatis|De summo bono,,,,,,,,,,,,,,,,,Latin|Latin,lat|lat,,"Andreas Weiss (1590); James P. R. Lyell; bequest of James K. Moffitt to the Bancroft Library UC Berkeley (1956). Previous call numbers MAR 37, f2MS B765 A4C6.",,,,paper,Extent: ff. 1-192; 305 x 205 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129671.xml
641,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 005,,,"Italy, Veneto|Italy",http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7002997|http://vocab.getty.edu/tgn/1000080,,"s. XVI(in), 1500-1515|s. XV(ex), 1493-1493",1500^1515|1493^1493,16|15,http://vocab.getty.edu/aat/300404510|http://vocab.getty.edu/aat/300404465,true,,,,Opusculum pulcherrimum de memorie naturalis reparatione|Document,,,,,,,,,,,|,,,|,,,Latin|Latin,lat|lat,,"Bought of Thorpe by Sir Thomas Phillipps (1792-1872), his n. 2319; acquired by the Bancroft Library UC Berkeley from Sotheby's (27 June 1966, lot 510). Previous call number 2MS BF370 P36.",,,,paper|parchment,Extent: ff. 1r-28v; 208 x 155 mm. Extent: Binding; 208 x 155 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129672.xml
642,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 007,,,"Italy, Veneto",http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7002997,,"s. XVI(med), 1547-1547",1547^1547,16,http://vocab.getty.edu/aat/300404510,true,,,,Koran,,,,,,,,,,,,,,,,,Italian,ita,,Gift of Phoebe A. Hearst to Bancroft Library UC Berkeley (1890). Previous call number 2MS BP118 M6 1547.,,,,paper,"Extent: pp. i-x, 1-262; 135 x 215 mm.",,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129673.xml
643,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 008,,,"Italy, Lombardy",http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7003237,,"s. XV(med), 1440-1460",1440^1460,15,http://vocab.getty.edu/aat/300404465,false,,,,Religiosorum status triplex|Report of a miracle,,,,,,,,,,,,,,,,,Italian|Italian,ita|ita,,Monastery of Santa Maria de Rosate (15th century); acquired by the Bancroft Libary UC Berkeley from H. P. Kraus.* Previous call number 2MS BR120 B6.,,,,parchment,Extent: ff. 1-174; 185 x 140 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129674.xml
644,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 010,,,"Italy, Tuscany",http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7009760,,"s. XIV(4/4), 1375-1399",1375^1399,14,http://vocab.getty.edu/aat/300404506,false,,,,"Epistolae de morte, de magnificentiis, et de miraculis S. Hieronymi|Legend of St. Blasius",,,,,,,,,,,,,,,,,Italian|Italian,ita|ita,,Joseph Martini (d. 1944); acquired by the Bancroft Library UC Berkeley from H. P. Kraus. Previous call number 2MS BR1720 J5.,,,,paper,Extent: ff. 1-49; 280 x 210 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129675.xml
645,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 011,,,France,http://vocab.getty.edu/tgn/1000070,,"s. XII(ex), 1185-1199|s. XIII(2/4), 1225-1250",1185^1199|1225^1250,12|13,http://vocab.getty.edu/aat/300404504|http://vocab.getty.edu/aat/300404505,false,,,,"Bible, N.T.|Bible, N.T.",,,,,,,,,,,|,,,|,,,Latin|Latin,lat|lat,,Previous call number f2MS BS75 1200.,,,,parchment,Extent: ff. 1r-12v; 325 x 228 mm. Extent: ff. 13r-21v; 325 x 228 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129676.xml
646,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 017,,,Germany|Germany (?),http://vocab.getty.edu/tgn/7000084|http://vocab.getty.edu/tgn/7000084,,"s. XI(2), 1050-1099|s. XII, 1100-1199",1050^1099|1100^1199,11|12,http://vocab.getty.edu/aat/300404503|http://vocab.getty.edu/aat/300404504,false,,,,Interpretationes nominum hebraicorum|Interpretationes nominum hebraicorum|De ortu et obitu sanctorum|Allegoriae sacrae scripturae|Liber antiquitatum biblicarum|Antiphonal,,,,,,,,,,,|,,,|,,,Latin|Latin|Latin|Latin|Latin|Latin,lat|lat|lat|lat|lat|lat,,"Benedictine monastery of St. Mathias at Trier (11th century); Dr.Leander van Ess of Darmstadt (1772-1847); Sir Thomas Phillipps (1823), his n. 391; acquired by TBL UC Berkeley from Sotheby's (30 November 1965, lot 4). Formerly 2MS BS1235 H5Q2.",,,,parchment,Extent: ff. 1r-92r; 250 x 170 mm. Extent: f. i; 250 x 170 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129677.xml
647,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 021,,,Germany,http://vocab.getty.edu/tgn/7000084,,"s. XVI(3/4), 1571-1571",1571^1571,16,http://vocab.getty.edu/aat/300404510,true,,,,Calligraphic manual,,,,,,,,,,,,,,,,,German; Latin,deu|lat,,"John Henry Nash. Previous call numbers MAR 12, 2MS BV247 K8.",,,,parchment,Extent: ff. 1-8; 170 x 250 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129678.xml
648,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 024,,,Italy,http://vocab.getty.edu/tgn/1000080,,"s. XV(1), 1400-1450",1400^1450,15,http://vocab.getty.edu/aat/300404465,false,,,,Epistola pertinenti ad la perfectione de la vita contemplationeand other writings.,,,,,,,,,,,,,,,,,Italian,ita,,"Bequest of James K. Moffitt to the Bancroft Library UC Berkeley, 1956. Previous call numbers MAR 38, 2MS BX890 B506.",,,,parchment,Extent: ff. 1-78; 180 x 130 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129679.xml
649,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 033,,,"Italy, Tuscany",http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7009760,,"s. XIV(3/4), 1350-1375",1350^1375,14,http://vocab.getty.edu/aat/300404506,false,,,,Almi viri Francisci Senensis Vita miraculorum fertilis,,,,,,,,,,,,,,,,,Latin,lat,,"Piccolomini coat of arms, f.1; Thomas Thorpe (1833 catalogue, n. 793); Sir Thomas Phillipps (1792-1872), his n. 7380; acquired by the Bancroft Library UC Berkeley from Sotheby's (29 November 1966, lot 68). Previous call number 2MS uncat 1967 1.11.",,,,parchment,Extent: ff. 1-45; 171 x 119 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129680.xml
650,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 034,,,"England, Norfolk",http://vocab.getty.edu/tgn/7002445|http://vocab.getty.edu/tgn/7008160,,"s. XV(1/4), 1420-1420",1420^1420,15,http://vocab.getty.edu/aat/300404465,false,,,,Grant in fee simple,,,,,,,,,,,,,,,,,Latin,lat,,Previous call number 2MS DA25 B6.,,,,parchment,Extent: f. 1r-v; 250 x 125 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129681.xml
651,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 035,,,"England, Norfolk",http://vocab.getty.edu/tgn/7002445|http://vocab.getty.edu/tgn/7008160,,"s. XVI(med), 1549-1549",1549^1549,16,http://vocab.getty.edu/aat/300404510,true,,,,Will,,,,,,,,,,,,,,,,,Latin; English,lat|eng,,Previous call number 2MS DA25 R4.,,,,parchment,Extent: f. 1; 195 x 254 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129682.xml
652,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 037,,,England,http://vocab.getty.edu/tgn/7002445,,"s. XVI(2), 1550-1599",1550^1599,16,http://vocab.getty.edu/aat/300404510,false,,,,Dialogue on the Marriage of Queen Elizabeth,,,,,,,,,,,,,,,,,English,eng,,"Acquired by Bancroft Library UC Berkeley with the library of C. K. Ogden, 1957. Previous call number 2MS DA358 S55.",,,,paper,Extent: ff. 1-42; 160 x 208 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129683.xml
653,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 045,,,Italy,http://vocab.getty.edu/tgn/1000080,,"s. XVI(med), 1550-1550",1550^1550,16,http://vocab.getty.edu/aat/300404510,true,,,,Origine de Treviso,,,,,,,,,,,,,,,,,Italian,ita,,"Dedicated ""Al molto magnifico Signor Patrone M. Z. N. B.""; Sir Thomas Phillipps (1792-1872), his n. 1364. Previous call number 2MS DG975 T807.",,,,paper,"Extent: ff. i-viii, 1-116; 152 x 213 mm.",,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129684.xml
654,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 046,,,Spain,http://vocab.getty.edu/tgn/1000095,,"s. XV(4/4), 1481-1481",1481^1481,15,http://vocab.getty.edu/aat/300404465,true,,,,Deed of sale,,,,,,,,,,,,,,,,,Spanish,spa,,"Gift of Carrol J. Rogers to the Bancroft Library UC Berkeley (1957). Previous call numbers MAR 19, ff2MS DP402 T73D4.",,,,parchment,Extent: ff. 1-6; 270 x 200 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129685.xml
655,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 050,,,"England, Staffordshire|Undetermined",http://vocab.getty.edu/tgn/7002445|http://vocab.getty.edu/tgn/7008174|http://vocab.getty.edu/tgn/7544559,,"s. XVI, 1541-1595|Undetermined",1541^1595,16,http://vocab.getty.edu/aat/300404510,true,,,,Accounts book|De libero arbitrio,,,,,,,,,,,|,,,|,,,English; Latin|Latin,eng|lat|lat,,"Written for the Royal Manors in Staffordshire (16th century). Previous call numbers Ac 541, 2MS HF5616 E5S2.",,,,paper|parchment,Extent: ff. 1-168; 210 x 150 mm. Extent: Binding reinforcement; 210 x 150 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129686.xml
656,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 053,,,Germany,http://vocab.getty.edu/tgn/7000084,,"s. XVI(2/4), 1533-1533",1533^1533,16,http://vocab.getty.edu/aat/300404510,false,,,,Accounts book,,,,,,,,,,,,,,,,,German,deu,,"Acquired by Bancroft Library UC Berkeley from J. Rosenthal (1936). Previous call numbers Ac 533, 2MS HF5616 G4H5.",,,,paper,Extent: ff. 1-30; 210 x 160 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129687.xml
657,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 060,,,Italy,http://vocab.getty.edu/tgn/1000080,,"s. XIV(in), 1300-1315",1300^1315,14,http://vocab.getty.edu/aat/300404506,false,,,,Commentaria super praedicamenta Aristotelis,,,,,,,,,,,,,,,,,Latin,lat,,"Joseph Martini (catalogue 28, n. 6); James K. Moffit (1938); bequest of Moffitt to the Bancroft Library UC Berkeley (1956). Previous call numbers, MAR 29, 2MS PA6231 Z2B6.",,,,parchment,Extent: ff. 1-45; 189 x 135 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129688.xml
658,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 061,,,"Italy, Campania (?)",http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7003005,,"s. XV(3/4), 1450-1475",1450^1475,15,http://vocab.getty.edu/aat/300404465,false,,,,Laelius sive de amicitia|Cato maior vel de senectute,,,,,,,,,,,,,,,,,Latin|Latin,lat|lat,,"Cardinal Lambruschini (1800-1851); his gift to Alexis de Saint Priest (1844); Joseph Martini (cat. 28, n. 7); bequest of James K. Moffitt to the Bancroft Library UC Berkeley (1956). Previous call numbers MAR 32, 2MS PA6304 L2M2.",,,,parchment,Extent: ff. 1-65; 233 x 165 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129689.xml
659,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 062,,,Italy,http://vocab.getty.edu/tgn/1000080,,"s. XV, 1400-1499",1400^1499,15,http://vocab.getty.edu/aat/300404465,false,,,,Laelius sive de amicitia|Paradoxa|De officiis,,,,,,,,,,,,,,,,,Latin|Latin|Latin,lat|lat|lat,,"Sold by Henry Allen to H. Davies (1926); acquired by the Bancroft Library UC Berkeley from Burgersdijk and Niermaus (1936). Previous call numbers, MAR 10, 2MS PA6304 L2M22.",,,,paper and parchment,Extent: ff. 1-99; 210 x 140 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129690.xml
660,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 063,,,Italy|Italy (?),http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/1000080,,"s. XIV, 1300-1399|s. XIV (?), 1300-1399",1300^1399|1300^1399,14|14,http://vocab.getty.edu/aat/300404506|http://vocab.getty.edu/aat/300404506,false,,,,Cato maior vel de senectute Paradoxa|Liturgy,,,,,,,,,,,|,,,|,,,Latin|Latin,lat|lat,,"James P. R. Lyell; bequest of James K. Moffitt to the Bancroft Library UC Berkeley (1956). Previous call numbers MAR 31, f2MS PA6304 P2M2.",,,,parchment,"Extent: ff. ii-iii, 1-12; 280 x 220 mm. Extent: Binding reinforcement; 280 x 220 mm.",,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129691.xml
