File,title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_as_recorded_agr,authorized_label_add,ds_qid_add,authorized_label,ds_qid
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Ḥāshiyah ʻalá Sharḥ al-Maybudī,,,,Philosophical text,Q5996,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Ḥāshiyah ʻalá ḥashiyat al-Lārī,,,,Philosophical text,Q5996,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Ḥāshiyah ʻalá ḥāshiyat al-Lārī,,,,Philosophical text,Q5996,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Ḥāshiyah ʻalá sharḥ al-Maybudī,,,,Philosophical text,Q5996,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Tasdīd al-ʻaqāʼid fī sharḥ Tajrīd al-qawāʻid,,,,Text on Islamic doctrine,Q55095,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Ḥāshiyah ʻalá sharḥ al-Iṣfahānī,,,,Text on Islamic doctrine,Q55095,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Ḥāshiyah ʻalá ḥāshiyat al-Jurjānī,,,,,,Ḥāshiyah ʻalá ḥāshiyat al-Jurjānī,Q54399
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Ḥāshiyah ʻalá al-ḥāshiyah al-qadīmah,,,,Text on Islamic doctrine,Q55095,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Taʻlīqāt ʻalá mabḥath ilāhīyāt al-Tajrīd,,,,Text on Islamic doctrine,Q55095,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Ḥaẓīrat al-uns min arkān Riyāḍ al-quds,,,,Text on Islamic doctrine,Q55095,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Sharḥ al-Hidāyah,شرح الهداية,,,Philosophical text,Q5996,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Sharḥ al-Hidāyah,شرح الهداىة,,,Philosophical text,Q5996,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Sharḥ Hidāyat al-ḥikmah,شرح هداىة الحکمة,,,Philosophical text,Q5996,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Sharḥ Hidāyat al-Ḥikmah,شرح هداية الحکمة,,,Philosophical text,Q5996,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,al-Jawhar al-nadīd fī sharḥ Kitāb al-Tajrīd,,,,Philosophical text;Text on logic,Q5996;Q20450,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Kitāb al-Mabdaʼ wa-al-maʻād,,,,Philosophical text,Q5996,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Kitāb al-Mashāʻir,,,,Philosophical text,Q5996,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Kuhl al-abṣār,,,,Philosophical text,Q5996,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Sharḥ Fuṣūṣ al-Shaykh al-Akbar /,شرح فصوص الشيخ الاكبر /,Sharḥ Fuṣūṣ al-ḥikam,شرح فصوص الحكم,Sufi metaphysics,Q55092,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Sharḥ Fuṣūṣ al-ḥikam /,شرح فصوص الحكم /,,,Sufi metaphysics,Q55092,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Sharḥ Fuṣūṣ /,شرح فصوص /,Sharḥ Fuṣūṣ al-ḥikam,شرح فصوص الحكم,Sufi metaphysics,Q55092,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,al-Shawāhid al-rubūbīyah fī al-manāhij al-sulūkīyah,الشواهد الربوبية في المناهج السلوكية,Shawāhid al-rubūbīyah,شواهد الربوبية,Philosophical text,Q5996,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,al-Mujallad fī al-rasāʼil wa-al-masāʼil,المجلد في الرسائل والمسائل,,,Sufi metaphysics;Ontology text,Q55092;Q55055,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Risālah fī madhʹhab al-Ṣūfīyah wa-al-mutakallimīn wa-al-ḥukamāʾ al-mutaqaddimīn wa-taqrīr fawāhim fī wujūd al-wājib li-dhātih,رسالة في مذهب الصوفية والمتكلمين والحكماء المتقدمين وتقرير فواهم في وجود الواجب لذاته,Durrah al-fākhirah,درة الفاخرة,Sufi texts;Text on Islamic doctrine,Q27797;Q55095,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,al-Taḥrīrāt al-bāhirah li-mabāḥith al-Durrah al-fākhirah /,التحريرات الباهرة لمباحث الدرة الفاخرة /,,,Sufi texts;Text on Islamic doctrine,Q27797;Q55095,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Fukūk /,فكوك /,Fukūk fī asrār mustanadāt ḥikam al-fuṣūṣ,فكوك في اسرار مستندات حكم الفصوص,Sufi texts;Text on Islamic doctrine,Q27797;Q55095,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Sharḥ Fuṣūṣ al-ḥikam /,شرح فصوص الحكم /,Sharḥ Fuṣūṣ al-ḥikam,شرح فصوص الحكم,Sufi texts;Text on Islamic doctrine,Q27797;Q55095,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Kitāb-i Sharḥ-i Ishārāt fī ʻilm-i manṭiq,كتاب شرح اشارات في علم منطق,Sharḥ al-Ishārāt,شرح الاشارات,Philosophical text;Text on logic,Q5996;Q20450,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Ḥāshiyat al-Ḥanafī ʻalá al-Risālah al-qadīmah fī ithbāt al-wājib ... [etc,حاشية الحنفي على الرسالة القديمة في اثبات الواجب ... الخ,,,Text on Islamic doctrine;Metaphysical text,Q55095;Q106718,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Hādhā Kitāb al-Kubrá al-manẓūmah fī ʻilm al-mantiq ... [etc,هذا كتاب الكبرى المنظومة في علم المنتق ... الخ,,,Philosophical text;Text on logic,Q5996;Q20450,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,al-Ḥāshiyah al-jadīdah al-Ṣadrīyah ... [etc,الحاشية الجديدة الصدرية ... الخ,,,Text on Islamic doctrine,Q55095,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Majmūʻah-i rasāʼil,مجموعه رسائل,,,Philosophical text;Text on Islamic doctrine,Q5996;Q55095,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,ʻAyn al-firdaws ... [etc,,,,Philosophical text;Dialectic texts,Q5996;Q54540,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Ḥāshiyah ʻalá Tajrīd al-ʻaqāʼid ... [etc,حاشية على تجريد العقائد ... الخ,,,Text on Islamic doctrine,Q55095,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Kitāb al-Mashāʻir ... [etc,كتاب المشاعر ... الخ,,,Text on Islamic doctrine,Q55095,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Collection of eleven Arabic texts,,,,Sufi texts;Text on Islamic doctrine,Q27797;Q55095,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,ʻIlm al-yaqīn Fayḍ wa-Sharḥ Fuṣūṣ al-ḥikam Qayṣarī,علم اليقين فيض وشرح فصوص الحكم قيصري,,,Sufi texts;Text on Islamic doctrine,Q27797;Q55095,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Risālah fī taḥqīq jamīʻah al-zamān /,رساله فى تحقيق جميعه الزمان /,Nihāyat al-bayān fī dirāyat al-zamān,نهاية البيان في دراية الزمان,Philosophical text,Q5996,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Sharḥ al-Ishārāt,شرح الاشارات,,,Philosophical text,Q5996,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Fuṣūṣ al-ḥikam,فصوص الحكم,,,Philosophical text;Sufi texts,Q5996;Q27797,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Kitab-i Şerh-i Fusus-i Kaysarî,كتاب شرح فصوص قيصري,Maṭlaʻ khuṣūṣ al-kilam fī maʻānī Fuṣūṣ al-ḥikam,مطلع خصوص الكلم في معاني فصوص الحكم,Sufi metaphysics,Q55092,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Sharḥ Fuṣūṣ /,شرح فصوص /,Maṭlaʻ khuṣūṣ al-kilam fī maʻānī Fuṣūṣ al-ḥikam,مطلع خصوص الكلم في معاني فصوص الحكم,Sufi metaphysics,Q55092,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Jawāhir al-nuṣūṣ fī ḥall kalimāt al-Fuṣūṣ,جواهر النصوص في حل كلات الفصوص,,,Sufi metaphysics,Q55092,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Kitāb Kashf al-ḥijāb wa-al-rān ʻan wajh asʼilat al-jānn /,كتاب كشف الحجاب والران عن وجه اسئلة الجان /,Kashf al-ḥijāb wa-al-rān ʻan wajh asʼilat al-jānn,كشف الحجاب والران عن وجه اسئلة الجان,Text on spirits,Q106725,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,al-Ufuq al-mubīn,,,,Philosophical text,Q5996,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Ḥāshiyah ʻalá al-Laʼālī al-muntaẓimah ... [etc,حاشية على اللألي المنتظمة ... الخ,,,Text on logic,Q20450,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Philosophical miscellany,,,,Text on Islamic doctrine,Q55095,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Miscellany of philosophical and doctrinal texts,,,,Text on Islamic doctrine,Q55095,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Sharḥ Tahdhīb al-manṭiq ... [etc,شرح تهذيب المنطق ... الخ,,,Geographical text;Mathematical text,Q76635;Q12185,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Taʻlīqāt ʻalá Tajrīd al-ʻaqāʼid ... [etc,تعليقات على تجريد العقائد ... الخ,,,Text on Islamic doctrine,Q55095,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Dū ḥāshiyah /,دو حاشىه /,Works,اعمال,Works,Q5989,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Sharḥ al-Ḥikmah al-ʻarshīyah; Sharḥ Kitāb al-Mashāʻir,شرح الحكمة العرشية ؛,Works,اعمال,Works,Q5989,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Five texts on philosophy and doctrine,,,,Text on Islamic doctrine,Q55095,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Sharḥ bar taṣdīqāt-i Sullam ... [etc,شرح بر تصديقات سلم ... الخ,,,Philosophical text;Text on logic,Q5996;Q20450,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Sharḥ al-Fawāyid ... [etc.,شرح الفوايد ... الخ,Works,اعمال,Works,Q5989,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,al-Mujallad al-awwal min Kitāb Daqāʾiq al-ḥaqāʾiq /,المجلد الاول من كتاب دقائق الحقائق /,Daqāʾiq al-ḥaqāʾiq,دقائق الحقائق,Text on logic;Text on Islamic doctrine,Q20450;Q55095,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Sharḥ Hidāyat al-ḥikmah]. al-Shams al-bāzighah,شرح هداية الحكمة. الشمس البازغة,,,Text on logic;Text on Islamic doctrine,Q20450;Q55095,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,al-Shams al-bāzighah,شمس البازغة,,,Text on physics;Philosophical text,Q106722;Q5996,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,Kitāb al-akhlāq al-musammá bi-Tazkiyat al-arwāḥ ʻan mawāniʻ al-aflāḥ /,كتاب الاخلاق المسمى بتزكية الارواح عن موانع الافلاح /,,,Islamic ethics,Q12171,,
20250801-titles-princeton-marcxml-islamic-philosophy-enriched.csv,al-Jawharah; Ḥashiyat al-nāsikh ʻalá al-Jawharah,,,,Philosophical text,Q5996,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,al-Qaṣd al-jalīl min naẓm al-Khalīl,القصد الجلىل من نظم الخلىل,,,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Naẓm al-durar al-sanīyah fī al-siyar al-zakīyah ... [etc,نظم الدرر السنية في السير الزكية ... الخ,,,Biography;Devotional texts,Q6002;Q5966,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Majmūʻat aḥzāb wa-awrād ... [etc,مجموعة احزاب واوراد ... ألخ,,,Devotional texts;Prayers,Q5966;Q798,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Commonplace book of prose extracts and prayers,,,,Commonplace book,Q7822,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Sulāfat al-ʻaṣr fī maḥāsin aʻyān al-ʻaṣr,,,,Biography,Q6002,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Jung,جنگ,,,Arabic poetry;Magical texts,Q12007;Q38350,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Shiʻr,,,,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Prayers and devotional poetry,,,,Prayers;Devotional texts,Q798;Q5966,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Munqidh al-ḍalāl wa-al-mūṣil ilá dhī al-ʻizzah wa-al-jalāl ... /,منقذ الضلال والموصل الى ذي العزة والجلال /,Munqidh min al-ḍalāl,منقذ من الضلال,Munqidh min al-ḍalāl,Q11809,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Dīwān al-ʻārif billāh taʻālá sayyidī al-shaykh Zayn al-ʻĀbidīn Muḥammad al-Bakrī,ديوان العارف بالله تعالى سيدي الشيخ زين العابدين محمد البكري,,,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Kitāb al-Ḥamāsah,کتاب الحماسة,,,Kitāb al-Ḥamāsah,Q12200,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Kitāb Jamharat ashʻār al-ʻArab fī al-Jāhilīyah wa-al-Islām /,كتاب جمهرة اشعار العرب في الجاهلية والاسلام /,Jamharat ashʻār al-ʻArab fī al-Jāhilīyah wa-al-Islām,جمهرة اشعار العرب في الجاهلية والاسلام,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Luzūm mā lā yalzam,لزوم ما لا ىلزم,,,Islamic poetry,Q106717,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,al-Qaṣīdah al-Shuqrāṭisīyah,القصيدة الشقراطسية,,,Devotional texts,Q5966,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Qaṣīdat al-Burdah,,,,Burdah,Q11794,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Collection of Arabic poetry,,,,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Sharḥ al-Burdah,شرح البردة,,,Burdah,Q11794,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Takhmīs al-Burdah,تخمىس البردة,,,Burdah,Q11794,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Hādhā Tashṭīr wa-takhmīs ʻalá matn al-Burdah al-nafīs /,هذا تشطير وتخميس على متن البردة النفيس /,Tashṭīr wa-takhmīs ʻalá matn al-Burdah al-nafīs,تشطير وتخميس على متن البردة النفيس,Burdah,Q11794,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Majmūʻat ashʻār,مجموعة اشعار,,,Islamic poetry,Q106717,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Kitāb Maṭāliʻ al-budūr fī manāzil al-surūr /,كتاب مطالع البدور في منازل السرور /,Maṭāliʻ al-budūr fī manāzil al-surūr,مطالع البدور في منازل السرور,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Majmūʻat shiʻr,مجموعة شعر,,,Poetry;Text on the Prophet Muhammed;Devotional texts,Q1330;Q106716;Q5966,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Durar al-nuḥūr fī madāʼiḥ al-Malik al-Manṣūr ... [etc,درر النحور في مدائح الملك المنصور ... الخ,,,Islamic poetry,Q106717,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Nuzʹhat al-nufūs wa-muḍḥik al-ʻabūs,نزهة النفوس ومضحك العبوس,,,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Kitāb sharḥ al-Badīʻīyah ... [etc.] /,كتاب شرح البديعية /,Works,اعمال,Works,Q5989,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Rasāʼil,رسائل,,,,,Rasāʼil,Q51973
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Kitāb Naẓm al-durar al-sanīyah fī al-siyar al-zakīyah /,كتاب نظم الدرر السنية في السير الزكية /,,,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Sufi prayers and recitations,,,,Sufi texts,Q27797,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Ḥadāʼiq al-siḥr fī daqāʼiq al-shiʻr,حدائق السحر في دقائق الشعر,,,Persian poetry,Q18530,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Qaṣīdat al-burdah,قصيدة البردة,Qaṣīdat al-burdah,قصيدة البردة,Burdah,Q11794,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,ʻAqīdah ... [etc,عقيدة ... الخ,,,Arabic poetry;Text on Islamic doctrine,Q12007;Q55095,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Ḥall al-ishkāl fī al-ramy bi-al-nibāl ... [etc,حل الاشكال في الرمي بالنبال ... الخ,,,Texts on archery;Military texts,Q68167;Q106726,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Sharḥ al-Burdah ... [etc,شرح البردة ... الخ,,,,,Texts on Islamic law,Q12197
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Kifāyat al-mutaṭabbib wa-nihāyat al-mutaʼaddib,کفاىة المتطبب ونهاىة المتأدّب,,,Kifāyat al-mutaṭabbib wa-nihāyat al-mutaʼaddib,Q12005,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Dīwān-i ʻAbd al-Raḥmān,دىوان عبد الرحمان,,,Pashto text,Q68728,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Ḥullat al-dhahab al-ibrīz fī riḥlat Baʻlabakk wa-al-Biqāʻ al-ʻazīz ... [etc,حلة الذهب الابريز في رحلة بعلبك والبقاع العزيز ... الخ,,,Poetry;Text on the Prophet Muhammed;Text on Islamic doctrine;Travel writings,Q1330;Q106716;Q55095;Q48579,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Gharāmī ṣaḥīḥ,غرامي صحيح,,,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Maryam al-Bikr dhāt kull sanāʾ,مريم البكر ذات كل سناء,,,Marian devotional text,Q100796,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,"Collection of poetry, poetry commentaries, Sufi texts and a travel narrative",,,,Poetry;Commentary;Sufi texts;Travel writings,Q1330;Q1376;Q27797;Q48579,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Hādhihi Sharḥ al-Urjūzah fī faḍāyil ahl Badr /,هذه شرح الارجوزة في فضايل اهل بدر / ǂc للمرحوم احمد افندي المنيني. ويليه التوسل بهم الى الله تعالى في الازمان والشدايد والمهمة / للمنيني. ويليه الارجوزة / للمنيني. ويليها المنظومة الشافية للاسقام والالام الجالبة للبر والانعام والقاضية للمرام بنظم اهل بدر الكرام / للشيخ حسين الدجاني,,,Text about associates of Muhammad,Q68192,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,al-Muqniʻ fī ʻilm Abī Muqriʻ fī ʻilm al-falak /,المقنع في علم ابي مقرع في علم الفلك /,Muqniʻ fī ʻilm Abī Muqriʻ,مقنع في علم ابي مقرع,Arabic poetry;Astronomical text,Q12007;Q38381,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Riyāḍ al-nayyirayn fī ʻamal al-kusūfayn min ṭarīq al-lumʻah /,رياض النيرين في عمل الكسوفين من طريق اللمعة /,Riyāḍ al-nayyirayn fī ʻamal al-kusūfayn,رياض النيرين في عمل الكسوفين,Islamic poetry,Q106717,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Collection of Arabic poems,,,,,,Arabic poetry,Q12007
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Collection of Arabic texts,,,,,,Arabic texts,Q12258
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Sulāfat al-ʻaṣr fī maḥāsin ahl al-ʻaṣr,,,,Arabic poetry;Biography,Q12007;Q6002,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Majmūʻah al-ashʻār,,,,Arabic text,Q38349,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Talqīḥ al-ʻuqūl,,,,Text on poetry,Q67724,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Majmūʻat al-amthāl wa-al-ashʻār,,,,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Commonplace book of Arabic and Persian poetry and prose,,,,Commonplace book,Q7822,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Kitāb ʻIqd al-farāʼid fī-mā yataʻallaqu min naẓm al-fawāʼid /,كتاب عقد الفرائد فيما يتعلق من نظم الفوائد /,ʻIqd al-Farāʼid,عقد الفرائد,Didactic verse,Q20398,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Kitāb Tuḥfat al-fuqahāʼ nuẓima min al-Fawāʼid /,كتاب تحفة الفقهاء نظم من الفوائد /,ʻIqd al-Farāʼid,عقد الفرائد,Didactic verse,Q20398,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Sajʻ al-ḥamām fī madḥ khayr al-anām,,,,Poetry;Text on the Prophet Muhammed;Devotional texts,Q1330;Q106716;Q5966,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Majmūʻah-ʾi ashʻār al-aʻrāb,مجموعۀ اشعار الاعراب,,,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Jang nāmah-yi Rustam o Suhrāb,جنگ نامه رستم و سهراب,,,Urdu texts,Q52079,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,al-Murqiṣāt wa-al-muṭribāt,المرقصات والمطربات,Murqiṣāt wa-al-muṭribāt,مرقصات والمطربات,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Javāhir-i asrār Allāh,جواهر اسرار الله,,,Urdu texts,Q52079,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Arabic miscellany,,,,,,Arabic texts,Q12258
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Kitāb Mubāriz al-aqrān fī takhmīs al-Muʻallaqāt,كتاب مبارز الاقران في تخميس المعلقات,,,Muʻallaqāt,Q54431,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Yatīmat al-dahr,,,,Yatīmat al-dahr,Q11706,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Collection of Arabic prose and poetry,,,,Arabic texts;Prose and poetry,Q12258;Q40020,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Minhāj al-ʻābidīn ... [etc,منهاج العابدين ... الخ,,,,,Texts on Qurʼan recitation,Q51708
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Risālah fī ruʼyat Allāh ... [etc,رسالة في رؤية الله ... الخ,,,Sufi texts;Text on Islamic doctrine,Q27797;Q55095,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Silk al-ʻayn li-idhhāb al-ghayn. Mankhūl al-maghāzī,سلك العين لاذهاب الغين. منخول المغازي,,,Text on the Prophet Muhammad,Q106716,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Hâzâ Kitab üz-Zelili,هذا كتاب الزليلى,Poems,,Poetry,Q1330,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Sharḥ al-Qaṣīdah,شرح القصيدة,Sharḥ Bānat Suʻād,شرح بانت سعاد,Commentary on Bānat Suʻād,Q106727,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Kitāb Fatḥ rabb al-barīyah fī sharḥ al-qaṣīdah al-Maqqarīyah /,كتاب فتح رب البرية في شرح القصيدة المقرية /,,,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Qaṣīdah fī al-maqṣūr wa-al-mamdūd /,قصيدة في المقصور والممدود /,,,Qaṣīdah,Q12120,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,al-Dīwān,الديوان,,,Diwan,Q11912,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Kitāb fīhi Dīwān al-shaykh al-imām farīd dahrihi wa-waḥīd ʻaṣrihi Bahāʾ al-Dīn al-Ṣāḥib Zuhayr raḥimahu Allāh,كتاب فيه ديوان الشيخ الامام فريد دهره ووحيد عصره بهاء الدين الصاحب زهير رحمه الله,,,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Shiʻr /,شعر /,Poems,,Poetry,Q1330,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Siḥr al-Bayān,سحر البيان,,,Urdu texts;Mythological texts,Q52079;Q67726,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,al-Qaṣīdah,القصيدة,Tāʾīyah,تائية,Poem,Q3152,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Dīwān,,Poems,,Poetry,Q1330,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,al-Ḥamāsah al-ʻAntarīyah,الحماسة العنترية,,,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Sharḥ al-Badīʻīyah al-muntaqāh min al-Thamarāt al-Ḥamawīyah taʼlīf al-Shaykh al-ʻālim al-ḥujjah al-Shaykh Taqī al-Dīn ibn Ḥijjah,شرح البديعية المنتقاة من الثمرات الحموية تأليف الشيخ العالم الحجة الشيخ تقي الدين بن حجة,Thamarāt al-awrāq,ثمرات الاوراق,Poetry;Text on the Prophet Muhammed;Devotional texts,Q1330;Q106716;Q5966,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Kitāb Marātiʻ al-ghizlān fī waṣf al-ghilmān al-ḥisān /,كتاب مراتع الغزلان في وصف الغلمان الحسان /,Marātiʻ al-ghizlān fī waṣf al-ghilmān al-ḥisān,مراتع الغزلان في وصف الغلمان الحسان,Love poetry,Q106728,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,al-Ghāyāt ʻalá al-Fawāʼid al-muhimmāt ... [etc,الغايات علي الفوائد المهمات ... الخ,,,Astrological texts,Q3123,,
