ds_id,date_added,date_last_updated,source_type,holding_institution,holding_institution_as_recorded,holding_institution_id_number,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place,production_date_as_recorded,production_date,century,dated,uniform_title,uniform_title_as_recorded,uniform_title_agr,title_as_recorded_245,title_as_recorded_245_agr,genre_as_recorded,genre,subject_as_recorded,subject,author_as_recorded,author_as_recorded_agr,author,artist_as_recorded,artist_as_recorded_agr,artist,scribe_as_recorded,scribe_as_recorded_agr,scribe,language_as_recorded,language,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner,material,material_placeholder,physical_description,acknowledgements,data_processed_at,data_source_modified
,,,marc-xml,Q21578,Princeton University,"Islamic Manuscripts, Garrett no. 5744Y|9962669043506421","",,"",,"",1700-1799,http://vocab.getty.edu/aat/300404512,,,"","",Ayyuhā al-akh.,"","Manuscripts, Arabic--18th century.",,"Ghazzālī,--1058-1111.--Ayyuhā al-walad.|Religious life--Islam--Early works to 1800.|Sufism--Early works to 1800.|Muslims--Conduct of life--Early works to 1800.|Islamic ethics--Early works to 1800.",,"Ṣabrī, ʻAbd al-Raḥmān ibn Aḥmad, d. 1726 or 7.","",,"","",,"","",,"",ara,"","",,,"",,,2022-02-08T17:47:41-05:00,2020-09-27
,,,marc-xml,Q21578,Princeton University,"Islamic Manuscripts, Garrett no. 3452Y|9962669053506421","",,"",,"",1700-1799,http://vocab.getty.edu/aat/300404512,,,"","",Sharḥ Ayyuhā al-walad.,"","Manuscripts, Arabic--18th century.",,"Ghazzālī,--1058-1111.--Ayyuhā al-walad.|Religious life--Islam--Early works to 1800.|Sufism--Early works to 1800.|Muslims--Conduct of life--Early works to 1800.|Islamic ethics--Early works to 1800.",,"Khādimī, Muḥammad ibn Muṣṭafá, 1701 or 1702-1762 or 1763.","",,"","",,"","",,"",ara,"","",,,"",,,2022-02-08T17:47:41-05:00,2020-09-27
,,,marc-xml,Q21578,Princeton University,"Islamic Manuscripts, Garrett no. 2780Y|9962669063506421","",,"",,"",1800-1899,http://vocab.getty.edu/aat/300404513,,,"","",Sharḥ Ayyuhā al-walad.,"","Manuscripts, Arabic--19th century.",,"Ghazzālī,--1058-1111.--Ayyuhā al-walad.|Religious life--Islam--Early works to 1800.|Sufism--Early works to 1800.|Muslims--Conduct of life--Early works to 1800.|Islamic ethics--Early works to 1800.",,"Khādimī, Muḥammad ibn Muṣṭafá, 1701 or 1702-1762 or 1763.","",,"","",,"","",,"",ara,"","",,,"",,,2022-02-08T17:47:41-05:00,2020-09-27
,,,marc-xml,Q21578,Princeton University,"Islamic Manuscripts, Garrett no. 3319Y|9962669073506421","",,"",,"",1500-1599,http://vocab.getty.edu/aat/300404510,,,"","",al-Kashf wa-al-tabyīn fī ghurūr al-khalq ajmaʻīn.,"","Manuscripts, Arabic--16th century.",,Islam--Doctrines--Early works to 1800.,,"Ghazzālī, 1058-1111.","",,"","",,"","",,"",ara,"","",,,"",,,2022-02-08T17:47:41-05:00,2020-09-27
,,,marc-xml,Q21578,Princeton University,"Islamic Manuscripts, Garrett no. 4757Y|9962669083506421","",,"",,"",1600-1699,http://vocab.getty.edu/aat/300404511,,,"","",al-Kashf wa-al-tabyīn fī ghurūr al-khalq ajmaʻīn.,"","Manuscripts, Arabic--17th century.",,Islam--Doctrines--Early works to 1800.,,"Ghazzālī, 1058-1111.","",,"","",,"","",,"",ara,"","",,,"",,,2022-02-08T17:47:41-05:00,2020-09-27
,,,marc-xml,Q21578,Princeton University,"Islamic Manuscripts, Garrett no. 912Y|9962669093506421","",,"",,"",1300-1399,http://vocab.getty.edu/aat/300404506,,,"","",Adʻiyat al-mustaghīthīn bi-Allāh ʻazza wa-jalla ʻinda al-muhimmāt wa-al-ḥājāt wa-al mutaḍarriʻīn ilayhi subḥānahu bi-al-raghabāt wa-al-daʻawāt wa-mā yassara Allāh lahum min al-ijābāt wa-al-karāmāt.,"","Manuscripts, Arabic--14th century.",,Hadith--Authorities--Early works to 1800.|God (Islam)--Mercy--Early works to 1800.,,"Ibn Bashkuwāl, Khalaf ibn ʻAbd al-Malik, 1101-1183.","",,"","",,"","",,"",ara,"","",,,"",,,2022-02-08T17:47:41-05:00,2020-09-27
,,,marc-xml,Q21578,Princeton University,"Islamic Manuscripts, Garrett no. 3149Y|9962669103506421","",,"",,"",1500-1599,http://vocab.getty.edu/aat/300404510,,,"","",Talbīs Iblīs.,"","Manuscripts, Arabic--16th century.",,Taqlīd--Early works to 1800.|Sufism--Controversial literature--Early works to 1800.|Islamic heresies--Early works to 1800.,,"Ibn al-Jawzī, Abū al-Faraj ʻAbd al-Raḥmān ibn ʻAlī, approximately 1116-1201.","",,"","",,"","",,"",ara,"","",,,"",,,2022-02-08T17:47:41-05:00,2020-09-27
,,,marc-xml,Q21578,Princeton University,"Islamic Manuscripts, Garrett no. 3960Y|9962669113506421","",,"",,"",1700-1799,http://vocab.getty.edu/aat/300404512,,,"","",Baḥr al-dumūʻ.,"","Manuscripts, Arabic--18th century.",,Religious life--Islam--Early works to 1800.,,"Ibn al-Jawzī, Abū al-Faraj ʻAbd al-Raḥmān ibn ʻAlī, approximately 1116-1201.","",,"","",,"","",,"",ara,"","",,,"",,,2022-02-08T17:47:41-05:00,2020-09-27
,,,marc-xml,Q21578,Princeton University,"Islamic Manuscripts, Garrett no. 638Y|9962669123506421","",,"",,"",1400-1499,http://vocab.getty.edu/aat/300404465,,,"","",al-Nuṭq al-mafhūm min ahl al-ṣamt al-maʻlūm.,"","Manuscripts, Arabic--15th century.",,Anecdotes--Islamic Empire--Early works to 1800.,,"Ibn Ṭugharbak, Aḥmad.","",,"","",,"","",,"",ara,"","",,,"",,,2022-02-08T17:47:41-05:00,2020-09-27
,,,marc-xml,Q21578,Princeton University,"Islamic Manuscripts, Garrett no. 2295Y|9962669133506421","",,"",,"",1300-1399,http://vocab.getty.edu/aat/300404506,,,"","",Anīs al-munqaṭiʻīn.,"","Manuscripts, Arabic--14th century.",,Islamic ethics--Early works to 1800.,,"Muʻāfá ibn Ismāʻīl, 1156 or 1157-1232 or 1233.","",,"","",,"","",,"",ara,"","",,,"",,,2022-02-08T17:47:41-05:00,2020-09-27
,,,marc-xml,Q21578,Princeton University,"Islamic Manuscripts, Garrett no. 3388Y|9962669153506421","",,"",,"",1500-1599,http://vocab.getty.edu/aat/300404510,,,"","",ʻIẓat al-albāb wa-dhakhīrat al-iktisāb.,"","Manuscripts, Arabic--16th century.",,Religious life--Islam--Early works to 1800.,,"Ibn al-ʻArabī, 1165-1240.","",,"","",,"","",,"",ara,"","",,,"",,,2022-02-08T17:47:41-05:00,2020-09-27
,,,marc-xml,Q21578,Princeton University,"Islamic Manuscripts, Garrett no. 3370Y|9962669163506421","",,"",,"",1800-1899,http://vocab.getty.edu/aat/300404513,,,"","",Kashf al-asrār ʻan ḥikam al-ṭuyūr wa-al-azʹhār.,"","Manuscripts, Arabic--19th century.",,Sufism--Early works to 1800.,,"Ibn Ghānim, ʻIzz al-Dīn ʻAbd al-Salām ibn Aḥmad, -1279?","",,"","",,"","",,"",ara,"","",,,"",,,2022-02-08T17:47:41-05:00,2020-09-27
,,,marc-xml,Q21578,Princeton University,"Islamic Manuscripts, Garrett no. 910Y|9962669173506421","",,"",,"",1400-1499,http://vocab.getty.edu/aat/300404465,,,"","",ḥadāʼiq al-ḥaqāʼiq fī mawāʼiẓ al-khalāʼiq.,"","Manuscripts, Arabic--15th century.",,Sufism--Doctrines--Early works to 1800.,,"Rāzī, Muḥammad ibn Abī Bakr, active 1261.","",,"","",,"","",,"",ara,"","",,,"",,,2022-02-08T17:47:41-05:00,2020-09-27
,,,marc-xml,Q21578,Princeton University,"Islamic Manuscripts, Garrett no. 4183Y|9962669183506421","",,"",,"",1400-1499,http://vocab.getty.edu/aat/300404465,,,"","",ḥadāʼiq al-ḥaqāʼiq fī mawāʼiẓ al-khalāʼiq.,"","Manuscripts, Arabic--15th century.",,Sufism--Doctrines--Early works to 1800.,,"Rāzī, Muḥammad ibn Abī Bakr, active 1261.","",,"","",,"","",,"",ara,"","",,,"",,,2022-02-08T17:47:41-05:00,2020-09-27
,,,marc-xml,Q21578,Princeton University,"Islamic Manuscripts, Garrett no. 3891Y|9962669193506421","",,"",,"",1300-1399,http://vocab.getty.edu/aat/300404506,,,Rayḥān al-arwāḥ,"",Rayḥānat murtāḥ min Kitāb Rayḥān al-arwāḥ.,"","Manuscripts, Arabic--14th century.",,Religious life--Islam--Early works to 1800.,,"Raqqī, Ibrāhīm ibn Aḥmad, 1249 or 1250-1303 or 1304.","",,"","",,"","",,"",ara,"","",,,"",,,2022-02-08T17:47:41-05:00,2020-09-27
,,,marc-xml,Q21578,Princeton University,"Islamic Manuscripts, Garrett no. 1127Y|9962669203506421","",,"",,"",1500-1599,http://vocab.getty.edu/aat/300404510,,,"","",Tuffāḥ al-arwāḥ wa-miftāḥ al-arbāḥ.,"","Manuscripts, Arabic--16th century.",,Religious life--Islam--Early works to 1800.,,"Ibn al-Sarrāj al-Qurashī, Muḥammad ibn ʻAlī, d. 1346 or 7.","",,"","",,"","",,"",ara,"","",,,"",,,2022-02-08T17:47:41-05:00,2020-09-27
,,,marc-xml,Q21578,Princeton University,"Islamic Manuscripts, Garrett no. 2533Y|9962669213506421","",,"",,"",1300-1399,http://vocab.getty.edu/aat/300404506,,,"","",Ṭarīq al-hijratayn wa-bāb al-saʻādatayn.,"","Manuscripts, Arabic--14th century.",,Islamic ethics--Early works to 1800.|Hanbalites--Early works to 1800.,,"Ibn Qayyim al-Jawzīyah, Muḥammad ibn Abī Bakr, 1292-1350.","",,"","",,"","",,"",ara,"","",,,"",,,2022-02-08T17:47:41-05:00,2020-09-27
