ds_id,date_added,date_last_updated,source_type,cataloging_convention,holding_institution_ds_qid,holding_institution_as_recorded,holding_institution_id_number,holding_institution_shelfmark,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place_ds_qid,production_date_as_recorded,production_date,century,century_aat,dated,title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_agr,standard_title_ds_qid,genre_as_recorded,genre_ds_qid,subject_as_recorded,subject_ds_qid,author_as_recorded,author_as_recorded_agr,author_ds_qid,artist_as_recorded,artist_as_recorded_agr,artist_ds_qid,scribe_as_recorded,scribe_as_recorded_agr,scribe_ds_qid,associated_agent_as_recorded,associated_agent_as_recorded_agr,associated_agent_ds_qid,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner_ds_qid,language_as_recorded,language_ds_qid,material_as_recorded,material_ds_qid,physical_description,note,acknowledgments,data_processed_at,data_source_modified,source_file
,"","",tei-xml,tei-xml,Q103453,Lehigh University,Lehigh Codex 12,Lehigh Codex 12,https://openn.library.upenn.edu/Data/0007/html/lehigh_codex_012.html,"",Italy,Q134,1500-1599,1500^1599,16,http://vocab.getty.edu/aat/300404510,false,Anon. Portolan charts,"","","",Q38411,"","",Portolan chart|16th century|Italian|Chart|Diagrams|Drawing|Heraldry|Humanistic|Illumination|Medallion|Italy|Cartography|Maritime,Q12650|Q335|Q19876|Q18331|Q18331|Q19874|Q4275|Q10824|Q225|Q110678|Q249|Q110670|,"","","","","","","","","","","","","Honeyman, Robert B.","",Q412,Latin,Q113,Parchment,Q33,Extent: 295 x 406 mm bound to 297 x 209 mm; parchment,"Measurement for page dimension is for the full opening, as the charts are horizontally aligned and span the opening|Binding: Contemporary parchment over paper boards|Layout: All three charts span two pages; dark ink framing around the edges with yellow fill; rhumb lines alternating red and green coming off illuminated compass points; landmasses outlined in dark ink with color overlay|Script: Humanistic cursive|Decoration: Illuminated compass roses on each chart; heraldic shield under a crown on Chart 1; blue medallion containing a crescent moon with a face in profile under a crown on Chart 2; land masses are outlined in green (Europe) brown (currently Turkey) and red (currently Syria, Lebanon, Israel, and Africa)",Contributor: Dot Porter|Cataloger: Andrew Stahlhut|Funder: Council on Library and Information Resources,2026-03-24 09:39:04 -0400,2019-06-27,lehigh_codex_012_TEI.xml
,"","",tei-xml,tei-xml,Q103453,Lehigh University,Lehigh Codex 13,Lehigh Codex 13,https://openn.library.upenn.edu/Data/0007/html/lehigh_codex_013.html,"",Italy,Q134,"","",,,false,Aeneid,"","","",Q5978,"","",15th century|Italian|Gloss|Humanistic|Drawing|Literature -- Poetry,Q154|Q19876|Q4260|Q10824|Q19874|Q11485;Q38833,Virgil,"",Q6128,"","","","","","","","","","Honeyman, Robert B.|Bone, Michael",|,Q412|,Latin,Q113,Paper,Q31,Extent: i+179+i; 293 x 207mm bound to 303 x 213mm; paper,"Parchment guard, a fragment of an earlier manuscript (fourteenth century?) between quire 1 and quire 2|Binding: Contemporary vellum binding|Layout: One column, 28 lines, very lightly frame ruled, first letter of each line is an initial, set in a column; prickings visible very occasionally in the bottom margin, most prickings are trimmed|Script: Humanistic|Decoration: Red initials throughout, 2-4 lines, with brown penwork; marginal doodles added by a later hand; glossed by a later hand, glosses concentrated in the first half of the manuscript|Provenance: Red and gold book label inside front cover: ""Ex Libris Robert Honeyman IV"" with shield design",Contributor: Andrew Stahlhut|Cataloger: Dot Porter|Funder: Council on Library and Information Resources,2026-03-24 09:39:04 -0400,2019-06-17,lehigh_codex_013_TEI.xml
,"","",tei-xml,tei-xml,Q103453,Lehigh University,Lehigh Codex 14,Lehigh Codex 14,https://openn.library.upenn.edu/Data/0007/html/lehigh_codex_014.html,"",France,Q122,"","",,,false,Varii artis veterinariae scriptores graeci,"","","","","","",Treatise|16th century|French|Humanistic|Illumination|France|Science -- Medicine,Q160|Q335|Q19844|Q10824|Q225|Q152|Q7409;Q234,"Ruel, Jean, 1474-1537","",Q110819,"","","","","","","","","","","","",Latin,Q113,Parchment,Q33,Extent: 158; 335 x 225 mm bound to 355 x 243 mm; parchment,"Pagination 224-227 repeats|Binding: Original binding, blind-stamped calf over wooden boards|Layout: One column of forty-one lines; frame-ruled in red ink with double bounding lines; blank leaves before and after text ruled for two columns; written area: 235 x 115 mm|Script: Humanistic Cursive|Script: Scribe: Joannes Helewaert|Decoration: Illuminated initials, from two to five lines, the larger ones mostly on gold wash ground, with botanical illustrations, and the smaller ones in gold on colored grounds; large twelve- or thirteen-line initials at the three book divisions (pages 1, 155, 240); chapter titles and author names in red ink|Related resource: De Ricci, Seymour, with the assistance of W. J. Wilson, Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. 2 (New York: H. W. Wilson, 1935-40), p. 1990, no. 9.|Related resource: Hirsh, John C., Western Manuscripts of the Twelfth through the Sixteenth Centuries in Lehigh University Libraries: A Guide to the Exhibition (Bethlehem, Pennsylvania: Rare Book Room, Linderman Library, Lehigh University, 1970), pp. 26-27, no. 14.|Provenance: Acquired from Bailieu (Paris), 9 September 1881 (deRicci)",Contributor: Andrew Stahlhut|Cataloger: Amey Hutchins|Funder: Council on Library and Information Resources,2026-03-24 09:39:04 -0400,2019-07-02,lehigh_codex_014_TEI.xml
,"","",tei-xml,tei-xml,Q103453,Lehigh University,Lehigh Codex 15,Lehigh Codex 15,https://openn.library.upenn.edu/Data/0007/html/lehigh_codex_015.html,"",Northeastern France(?) or Flanders(?),Q38264;Q100357,1350-1450,1350^1450,14;15,http://vocab.getty.edu/aat/300404506;http://vocab.getty.edu/aat/300404465,false,"Book of Hours, Franciscan Use","","","",Q795,"","",15th century|France|French|Book of Hours|Illumination|Christian|Devotion|Private devotional text|Latin,Q154|Q152|Q19844|Q5889|Q225|Q5915|Q3052|Q2950|Q4170,"","","","","","","","","","","","","Honeyman, Robert B.","",Q412,Latin; Middle Dutch (ca. 1050-1350),Q113;Q10833,Parchment,Q33,Extent: ii+124+ii; 142 x 96 mm bound to 147 x 105 mm; parchment,"The O intemerata prayer, added after the end of the final suffrage on fol. 121r, and continuing to fol. 124v, is in a different hand|Extensive birth notes in later hands, mostly in Dutch or Flemish, on fols. 1r-4v, 21v, and 22v; cancelled note on fol. 4v includes the date 1659; notes on fol. 21v includes the dates 1647, 1650, and 1669; note on fol. 22v from 1579; other notes considerably earlier in date|Fol. 6 is severely trimmed along its outer edge|Binding: Nineteenth-century stamped brown calf, French; ""HEURES, MSS. VÈLLIN"" stamped on spine|Layout: One column of fourteen lines, ruled in brown ink; written area: 83 x 54 mm|Script: Gothic--textualis semi-quadrata|Decoration: Large illuminated initials and foliate borders at major text divisions; illuminated initials with foliate sprays at minor divisions; small illuminated initials throughout|Related resource: Hirsch, John C., Western Manuscripts of the Twelfth through the Sixteenth Centuries in Lehigh University Libraries: A Guide to the Exhibition (Bethlehem, PA: Rare Book Room, Linderman Library, Lehigh University, 1970), p. 27, no. 15.|Provenance: Red bookplate, inside front cover: ""Ex Libris Robert Honeyman IV"" with shield and banner stating ""Progredere ne Regredere""",Contributor: Andrew Stahlhut|Cataloger: Nicholas Herman|Funder: Council on Library and Information Resources,2026-03-24 09:39:04 -0400,2019-07-02,lehigh_codex_015_TEI.xml
,"","",tei-xml,tei-xml,Q103453,Lehigh University,Lehigh Codex 16,Lehigh Codex 16,https://openn.library.upenn.edu/Data/0007/html/lehigh_codex_016.html,"",Paris,Q136,1400-1425,1400^1425,15,http://vocab.getty.edu/aat/300404465,false,"Book of Hours, Use of Paris","","","",Q795,"","",15th century|France|French|Book of Hours|Illumination|Christian|Devotion|Private devotional text|Latin,Q154|Q152|Q19844|Q5889|Q225|Q5915|Q3052|Q2950|Q4170,"","","","","","","","","","","","",Baillieu 18..-188. libraire,"","",Latin; Middle French (ca. 1400-1600),Q113;Q110,Parchment,Q33,Extent: ii+163+ii; 172 x 117 mm bound to 182 x 127 mm; parchment,"Some loose folios near center of book|Red silk pastedowns|Binding: Nineteenth-century black morocco, blind tooled with arabesque; silver clasps|Layout: One column of sixteen lines, ruled in purple ink; written area: 107 x 63 mm|Script: Gothic--textualis quadrata|Decoration: Seven large miniatures with full foliate borders; single-margin foliate borders on all remaining pages; illuminated initials and line endings throughout|Related resource: De Ricci, Seymour, with the assistance of W. J. Wilson, Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. 2 (New York,: H. W. Wilson, 1935-40), p. 1989, no. 6.|Related resource: Hirsch, John C., Western Manuscripts of the Twelfth through the Sixteenth Centuries in Lehigh University Libraries: A Guide to the Exhibition (Bethlehem, PA: Rare Book Room, Linderman Library, Lehigh University, 1970), p. 27, no. 16.|Provenance: Purchased by Lehigh University (9 September 1881) from Baillieu, Paris",Contributor: Nicholas Herman|Funder: Council on Library and Information Resources,2026-03-24 09:39:04 -0400,2019-06-24,lehigh_codex_016_TEI.xml
,"","",tei-xml,tei-xml,Q103453,Lehigh University,Lehigh Codex 17,Lehigh Codex 17,https://openn.library.upenn.edu/Data/0007/html/lehigh_codex_017.html,"","Tours?, France",Q19885;Q122,1490-1510,1490^1510,15;16,http://vocab.getty.edu/aat/300404465;http://vocab.getty.edu/aat/300404510,false,"Book of Hours, Use of Rome","","","",Q795,"","",15th century|France|French|Book of Hours|Illumination|Christian|Devotion|Private devotional text|16th century,Q154|Q152|Q19844|Q5889|Q225|Q5915|Q3052|Q2950|Q335,"","","","","","","","","","","","","Duprès, Marguerite","","",Latin,Q113,Parchment,Q33,Extent: iii+146+iii; 202 x 135 mm bound to 213 x 140 mm; parchment,"Flyleaves are old parchment, possibly original|Calendar is in Bâtarde script|Binding: Modern red velvet with parchment endpapers|Layout: One columns of twenty lines, ruled in red ink; written area: 120 x 65 mm|Script: Gothic--textualis|Script: Bâtarde|Decoration: Thirteen large miniatures and five small miniatures; full foliate borders with gold and brown geometric backgrounds surrounding each large miniature; three-sided foliate borders with gold and brown geometric backgrounds surrounding each small miniature; illuminated initials with leaf sprays and line fillers throughout|Related resource: Hirsch, John C., Western Manuscripts of the Twelfth through the Sixteenth Centuries in Lehigh University Libraries: A Guide to the Exhibition (Bethlehem, PA: Rare Book Room, Linderman Library, Lehaigh University, 1970), p. 28, no. 17.|Provenance: Belonged (XVIth c.) to Marguerite Duprès (her inscription, verso of penultimate flyleaf); Benart, L.; purchased by Lehigh University (8 September 1881) from L. Benart, of Saint-Denis, and Mallet, Paris",Contributor: Andrew Stahlhut|Cataloger: Nicholas Herman|Funder: Council on Library and Information Resources,2026-03-24 09:39:04 -0400,2020-07-16,lehigh_codex_017_TEI.xml
,"","",tei-xml,tei-xml,Q103453,Lehigh University,Lehigh Codex 18,Lehigh Codex 18,https://openn.library.upenn.edu/Data/0007/html/lehigh_codex_018.html,"","Lyon?, France",Q6985;Q122,1510-1520,1510^1520,16,http://vocab.getty.edu/aat/300404510,false,"Book of Hours, Use of Rome","","","",Q795,"","",16th century|France|French|Book of Hours|Illumination|Christian|Devotion|Private devotional text|Latin,Q335|Q152|Q19844|Q5889|Q225|Q5915|Q3052|Q2950|Q4170,"","","",Master of the Entry of François I into Lyons (French illuminator act. early 16th century),"",Q110820,"","","","","","","Belin, Th. (Théophile), Mme.","",Q110821,Latin; Middle French (ca. 1400-1600),Q113;Q110,Parchment,Q33,Extent: ii+137+i; 209 x 138 mm bound to 220 x 144 mm; parchment,"Page with miniature (presumably the Adoration of the Magi) for Sext of the Hours of the Virgin, containing the end of Terce and beginning of Sext is missing between fols. 47 and 48|Penitential Psalms and associated texts missing between folios 69 and 70 (announced by rubric on fol. 69r)|Binding is partially detached and first gathering is entirely detached|Two upper flyleaves are early or original parchment, ruled; recto of first upper flyleaf is red silk pastedown; fols. 132v-137r are ruled but blank|Binding: Nineteenth-century red velvet with metal ajouré corner pieces; niello coat-of-arms (azure between three roses or a chevron of the second, possibly of Cardinal Pietro Bembo but likely a spurious nineteenth-century addition) on front center in oval cartouche with ajouré frame; ajouré metal clasp with filigree mounts|Layout: One column of twenty-two lines, ruled in red ink; written area: 123 x 71 mm|Script: Bâtarde|Script: Gothic--textualis|Decoration: Thirteen large miniatures in all'antica architectural frames with bas-de-page vignettes, twenty small miniatures, and twenty-four calendar vignettes; single-side foliate panel borders on pages with small miniatures; illuminated initials and line fillers throughout|Related resource: De Ricci, Seymour, with the assistance of W. J. Wilson, Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. 2 (New York,: H. W. Wilson, 1935-40), p. 1989, no. 3.|Related resource: Hirsch, John C., Western Manuscripts of the Twelfth through the Sixteenth Centuries in Lehigh University Libraries: A Guide to the Exhibition (Bethlehem, PA: Rare Book Room, Linderman Library, Lehigh University, 1970), p. 28, no. 18.|Provenance: Purchased by Lehigh University (9 September 1881) from Théophile Belin, Paris",Contributor: Andrew Stahlhut|Cataloger: Nicholas Herman|Funder: Council on Library and Information Resources,2026-03-24 09:39:04 -0400,2019-09-24,lehigh_codex_018_TEI.xml
,"","",tei-xml,tei-xml,Q103453,Lehigh University,Lehigh Codex 19,Lehigh Codex 19,https://openn.library.upenn.edu/Data/0007/html/lehigh_codex_019.html,"",Flanders,Q126,1500-1515,1500^1515,16,http://vocab.getty.edu/aat/300404510,false,"Book of Hours, Use of Rome","","","",Q795,"","",16th century|Flemish|Flanders|Book of Hours|Illumination|Christian|Devotion|Private devotional text|Spain|Spanish,Q335|Q19846|Q4193|Q5889|Q225|Q5915|Q3052|Q2950|Q343|Q19880,"","","","","","","","","","","","","Hudnut, Alexander M. (Alexander Malew)|Honeyman, Robert B.",|,Q110822|Q412,"Latin; Castilian, Spanish",Q113;Q114,Parchment,Q33,Extent: iii+181+iii; 120 x 90 mm bound to 123 x 94 mm; parchment,"Binding: Modern stamped green calf with clamshell and slipcase; ""HEURES"" stamped on spine|Layout: One column of fourteen lines, ruled in brown ink; written area: 64 x 48 mm|Script: Gothic--rotunda|Decoration: One strewn-flower border with marginal coat-of-arms on fol. 3r|Provenance: Produced in Flanders for the Spanish market, presumably for a member of the Ayala family as per coat-of-arms on fol. 3r; in Spain in 1573 as per inquisition inscription on fol. 181v; Alexander Malew Hudnut's blue leather bookplate, inside front cover: ""Alex. M. Hudnut"" with gryphon, shield, and tiger; his sale, American Art Association, Anderson Galleries, New York, 3 November 1926, lot 388; Robert B. Honeyman, Jr.; his gift to Lehigh University in 1959",Contributor: Andrew T. Stahlhut|Cataloger: Nicholas Herman|Funder: Council on Library and Information Resources,2026-03-24 09:39:04 -0400,2019-07-02,lehigh_codex_019_TEI.xml
,"","",tei-xml,tei-xml,Q103453,Lehigh University,Lehigh Codex 20,Lehigh Codex 20,https://openn.library.upenn.edu/Data/0007/html/lehigh_codex_020.html,"","Paris?, France",Q136;Q122,"","",,,false,"Book of Hours, Use of Rome","","","",Q795,"","",15th century|France|French|Book of Hours|Illumination|Christian|Devotion|Private devotional text,Q154|Q152|Q19844|Q5889|Q225|Q5915|Q3052|Q2950,"","","","","","","","","","","","","Chasles, M. (Michel), 1793-1880","",Q7929,Latin; Middle French (ca. 1400-1600),Q113;Q110,Parchment,Q33,Extent: i+130+i; 197 x 143 mm bound to 209 x 151 mm; parchment,"Folio 130 is a non-original parchment flyleaf|Binding: Eighteenth-century brown calf with blind tooling and gilded spine decorations; green endpapers with arabesques stenciled in gold|Layout: One column of seventeen lines, ruled in red ink; written area: 101 x 71 mm|Script: Gothic--textualis|Decoration: Five large miniatures, vine spray borders and gold bars marking major textual divisions; four- or five-line illuminated initials at major textual divisions; one- and two-line illuminated initials and line fillers throughout|Related resource: Claudin, Anatole, Bibliotheque scientifique, historique et litteraire de feu M. Michel Chasles, June 27 1881, lot. 14|Related resource: Hirsch, John C., Western Manuscripts of the Twelfth through the Sixteenth Centuries in Lehigh University Libraries: A Guide to the Exhibition (Bethlehem, PA: Rare Book Room, Linderman Library, Lehigh University, 1970), p. 29, no. 20.|Provenance: Bookplate on inside front cover: ""Ex Bibliotheca Michaelis Chasles Acad. Scientiar. Socii."" on shield with stylized initials ""MC""; his sale, 27 June 1881, lot 14, to Belin; Théophile Belin, Paris; purchased by Lehigh University (9 September 1881) from Belin",Contributor: Andrew Stahlhut|Cataloger: Nicholas Herman|Funder: Council on Library and Information Resources,2026-03-24 09:39:04 -0400,2019-07-02,lehigh_codex_020_TEI.xml
,"","",tei-xml,tei-xml,Q103453,Lehigh University,Lehigh Codex 21,Lehigh Codex 21,https://openn.library.upenn.edu/Data/0007/html/lehigh_codex_021.html,"","Venice, Italy",Q2823;Q134,"","",,,false,Dogale,"","","",Q2827,"","",Dogale|16th century|Italian|Humanistic|Illumination|Italy|Financial records,|Q335|Q19876|Q10824|Q225|Q249|Q4167,Venice (Republic : To 1797). Doge (1501-1521 : Loredan),"",Q3768,"","","","","","","","","","","","",Latin; Italian,Q113;Q116,Parchment,Q33,Extent: i+28+i; 239 x 160 mm bound to 246 x 171 mm; parchment,"Collation note: first and last folia are two pieces of parchment, joined|Binding: Nineteenth-century half-morocco|Layout: One column of twenty-four lines; vertical bounding lines ruled in lead, horizontals ruled in faint ink; paragraphs marked by square capitals written in text ink in the left margin; written area: 150 x 105 mm|Script: Humanistic Cursive|Decoration: Illuminated front folio in Venetian-Paduan or all'antica style, with classical architectural elements supported by a pair of leopards and the background of the text painted as a torn sheet of parchment|Related resource: De Ricci, Seymour, with the assistance of W. J. Wilson, Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. 2 (New York: H. W. Wilson, 1935-40), p. 1989, no. 5.|Provenance: ""N. 262, n. 368, and n. 410 are written on a French dealer's card bearing the stamped dates 10 Juill. 1880 and 10 Févr. 1881, and on the back the address M. Marquis, 208 bis, rue Grenelle St. Germain. -- Purchased (9 Sept. 1881) from Bailieu, of Paris."" (deRicci)",Contributor: Andrew Stahlhut|Cataloger: Amey Hutchins|Funder: Council on Library and Information Resources,2026-03-24 09:39:04 -0400,2019-07-02,lehigh_codex_021_TEI.xml
,"","",tei-xml,tei-xml,Q103453,Lehigh University,Lehigh Codex 22,Lehigh Codex 22,https://openn.library.upenn.edu/Data/0007/html/lehigh_codex_022.html,"","Grenada, Spain",Q3081;Q129,"","",,,false,"Carta executoria de hidalguia de Agustin de Yturbe, vezino de la ciudad de Sevilla","","","",Q3718,"","",16th century|Spanish|Illumination|Spain|Original binding|Historiated initial,Q335|Q19880|Q225|Q343|Q19879|Q19864,Spain. Sovereign (1556-1598 : Philip II),"",Q392;Q17780,"","","","","","","","","","Didot, Ambrose Firmin","",Q110823,"Castilian, Spanish",Q114,Parchment,Q33,Extent: i+71; 330 x 221 mm bound to 342 x 233 mm; parchment,"First leaf of first quire and last leaf of last quire are pastedowns|Binding: Original morocco, gilt-tooled, with seal attached on multicolor cord and remnants of ribbon ties|Layout: Written in one column of thirty-six lines; ruled in ink with double vertical bounding lines|Script: Gothic--rotunda (Spanish)|Decoration: Three full-page miniatures of the Yturbe family praying before the Virgin Mary as the Mulier Amicta Sole (fol. 1v), a double portrait of John the Baptist and Saint Augustine (fol. 2r), and a scene of Saint James vanquishing the Moors above the Yturbe coat of arms (fol. 2v); an elaborately illuminated first text page of the titles of Philip II continued from the full-page miniatures with a large illuminated initial and three lines of display capitals (fol. 3r); several large illuminated initials in the text; large historiated initial with a portrait of Philip II (fol. 68r)|Related resource: Hirsh, John C., Western Manuscripts of the Twelfth through the Sixteenth Centuries in Lehigh University Libraries: A Guide to the Exhibition (Bethlehem, Pennsylvania: Rare Book Room, Linderman Library, Lehigh University, 1970), pp. 29-30, no. 22.|Provenance: Formerly owned by Ambrose Firmin Didot (1790-1876; small red and gold stamp ""Bibliotheca Ambrosii Firmini Didoti, 1850"" inside front cover)",Contributor: Andrew Stahlhut|Cataloger: Amey Hutchins|Funder: Council on Library and Information Resources,2026-03-24 09:39:04 -0400,2019-07-02,lehigh_codex_022_TEI.xml
,"","",tei-xml,tei-xml,Q103453,Lehigh University,Lehigh Codex 23,Lehigh Codex 23,https://openn.library.upenn.edu/Data/0007/html/lehigh_codex_023.html,"",Italy,Q134,1400-1499,1400^1499,15,http://vocab.getty.edu/aat/300404465,false,Gradual,"","","",Q1121,"","",Gradual|15th century|Italian|Christian|Gothic|Historiated initial|Illumination|Missing leaves|Musical notation|Original binding|Italy|Liturgy,Q5831|Q154|Q19876|Q5915|Q19871|Q19864|Q225||Q12609|Q19879|Q249|Q207,"","","","","","","","","","","","","","","",Latin,Q113,Parchment,Q33,Extent: 175; 440 x 295mm bound to 448 x 298mm; parchment,"Front pastedown appears to be pages from a sixteenth-century Antiphonal printed on paper, possibly Venetian (per Marianne C.E. Gillion): Psalm 123 followed by an antiphon (with four-line stave in red ink and black square-note neumes); back pastedown from same Antiphonal: Psalm 118: 98-109, antiphon is 006889 in the Cantus Index|Binding: Original binding, wooden boards and brown leather; pastedowns from a 16th century printed Antiphonal, possibly Venetian (per Marianne C.E. Gillion)|Layout: Single column, seven rows of text in black ink interspersed with seven four-line staves in red ink, with black square-note neumes|Script: Gothic|Decoration: Three miniatures, many decorated initials, musical notation|Related resource: Cantus Index no. 006889",Contributor: Andrew Stahlhut|Cataloger: Dot Porter|Funder: Council on Library and Information Resources,2026-03-24 09:39:04 -0400,2019-06-28,lehigh_codex_023_TEI.xml
,"","",tei-xml,tei-xml,Q103453,Lehigh University,Lehigh Codex 24,Lehigh Codex 24,https://openn.library.upenn.edu/Data/0007/html/lehigh_codex_024.html,"",Italy,Q134,1400-1499,1400^1499,15,http://vocab.getty.edu/aat/300404465,false,Antiphonal,"","","",Q654,"","",Antiphonary|15th century|Italian|Musical notation|Italy|Liturgy|Colophon,Q4306|Q154|Q19876|Q12609|Q249|Q207|Q19850,"","","","","","","","","","","","","","","",Latin,Q113,Parchment,Q33,Extent: i+224; 428 x 323 mm bound to 448 x 325 mm; parchment,"Binding: Original fifteenth-century binding; leather over wooden board, lower board; right half of upper board is missing and the remnant of the board has only fragments of the leather cover at the tail edge; part of front pastedown is now only attached at the inner edge, like a flyleaf; no leather over spine, thongs and sewing fully visible|Layout: Seven four-line staves ruled in red with square notation and text in black; ruled in faint ink with double vertical bounding lines; written area: 304 x 202 mm|Script: Gothic--rotunda|Provenance: Acquired by Lehigh University, 1881",Contributor: Andrew Stahlhut|Cataloger: Amey Hutchins|Funder: Council on Library and Information Resources,2026-03-24 09:39:04 -0400,2019-10-10,lehigh_codex_024_TEI.xml
,"","",tei-xml,tei-xml,Q103453,Lehigh University,Lehigh Codex 25,Lehigh Codex 25,https://openn.library.upenn.edu/Data/0007/html/lehigh_codex_025.html,"","Pisa?, Tuscany, Italy",Q7207;Q860;Q134,1325-1350,1325^1350,14,http://vocab.getty.edu/aat/300404506,false,Antiphonal,"","","",Q654,"","",Antiphonary|14th century|Italian|Musical notation|Italy|Liturgy,Q4306|Q295|Q19876|Q12609|Q249|Q207,"","","","Traini, Francesco, active 14th century","",Q110824,"","","","","","","","","",Latin,Q113,Parchment,Q33,Extent: i+145+i; 626 x 435 mm bound to 650 x 470 mm; parchment,"Page 140 has added, pasted-in segment of music in different hand from the rest of the book|Liquid damage to last few leaves|Paper flyleaves|Letter ""C"" offset visible on insider front cover|Binding: Original fifteenth-century leather over wooden boards with five metal bosses each on front and back cover|Layout: Five four-line staves ruled in red with square notation and text in black; frame-ruled in lead with double vertical bounding lines; written area: 450 x 295 mm|Script: Gothic--rotunda|Decoration: Three historiated initials, two lines (two staves plus their underlying text) in height (King David playing the psaltery before Jesus, p. 21; Martyrdom of Saint Agnes, p. 146; Martyrdom of Saint Agatha, p.257); numerous decorated initials one line (one staff plus its underlying text) in height, in orange, yellow, pink, and green with white dots on blue ground, some with acanthus marginal extensions, one at the beginning of each chant, up to three on a page; rubrication in red|Related resource: De Ricci, Seymour, with the assistance of W. J. Wilson, Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. 2 (New York,: H. W. Wilson, 1935-40), p. 1991, no. 12.|Related resource: Meiss, Millard, ""An Illuminated Inferno and Trecento Painting in Pisa"" The Art Bulletin 47, no. 1 (1965), p. 30 n. 53, fig. 35 (article pp. 21-34).|Related resource: Hirsch, John C., Western Manuscripts of the Twelfth through the Sixteenth Centuries in Lehigh University Libraries: A Guide to the Exhibition (Bethlehem, PA: Rare Book Room, Linderman Library, Lehigh University, 1970), p. 31, no. 25.|Related resource: Meiss, Millard, Francesco Traini (Washington, D.C.: Decatur House Press, 1983), p. 71, 78 n. 53, fig. 92.|Provenance: Purchased by Lehigh University (9 September 1881) from Baillieu, Paris",Contributor: Andrew Stahlhut|Cataloger: Amey Hutchins|Cataloger: Nicholas Herman|Funder: Council on Library and Information Resources,2026-03-24 09:39:04 -0400,2019-09-24,lehigh_codex_025_TEI.xml
,"","",tei-xml,tei-xml,Q103453,Lehigh University,Lehigh Codex 27,Lehigh Codex 27,https://openn.library.upenn.edu/Data/0007/html/lehigh_codex_027.html,"",Spain,Q129,1500-1599,1500^1599,16,http://vocab.getty.edu/aat/300404510,false,Collection of leaves from a gradual/antiphon,"","","",Q654,"","",16th century|Spain|Spanish|Musical notation|Gradual|Antiphonary,Q335|Q343|Q19880|Q12609|Q5831|Q4306,"","","","","","","","","","","","",Marianne F. ???|Dr. Harvey Bassler,|,|Q110825,Latin,Q113,Parchment,Q33,Extent: 477 x 698 mm; parchment,"Five unbound leaves with nonsequential foliation|Digital images are in foliation order: fol. 74 and fol. 79 are conjoined, fol. 76 and fol. 77 are conjoined|Marginal notes in pencil on fol. 76r|Layout: Single column of five lines of text and five lines of musical notation; musical staves ruled in red ink; large red initials with black penwork; rubrication throughout|Script: Gothic--textualis quadrata|Decoration: Four large red initials with black penwork; two large black scrollwork initials|Provenance: Faded pencil name (Marianne F. ???) in upper right corner of first leaf. Penciled name ""Dr. Bassler"" at bottom of final leaf.",Contributor: Andrew Stahlhut|Cataloger: Dot Porter|Funder: Council on Library and Information Resources,2026-03-24 09:39:04 -0400,2019-06-20,lehigh_codex_027_TEI.xml
,"","",tei-xml,tei-xml,Q103453,Lehigh University,Lehigh Roll 8,Lehigh Roll 8,https://openn.library.upenn.edu/Data/0007/html/lehigh_roll_008.html,"",England,Q133,1461-1465,1461^1465,15,http://vocab.getty.edu/aat/300404465,false,Roger of St. Albans. Genealogical roll,"","","",Q5953,"","",Genealogy|15th century|English|England|History|Scroll|French|Diagrams,Q38912|Q154|Q19855|Q320|Q6879|Q8246|Q19844|Q18331,Rogerus Albanus -1450,"",Q41591,"","","","","","","","","","Honeyman, Robert B.","",Q412,Latin; French,Q113;Q111,Parchment,Q33,Extent: 6130 x 300 mm; parchment,"Has been removed from its 19th century wooden and glass case, the digital facsimile includes photos of the case taken after removal|Script: Gothic--textualis|Decoration: Genealogical tree diagram; rondels with borders in red and green, connected by lines in red, green, and blue; 28 rondels are crowned; one-line or two-line initials at the beginning of paragraphs alternate between blue and red; internal initials touched with red; some names in rondels written in red; larger rondels with space for illustrations of Adam and Eve and the Nativity are empty; a foliate border in green, blue, and pink surrounded by possible flourishes that resemble pen trials has been added to the top and left margins of the first membrane by a later hand, possibly sixteenth century|Related resource: Hirsh, John C., Western Manuscripts of the Twelfth through the Sixteenth Centuries in Lehigh University Libraries: A Guide to the Exhibition (Bethlehem, Pennsylvania: Rare Book Room, Linderman Library, Lehigh University, 1970), pp. 14-15, no. 8.|Provenance: Owner inscription ""liber Robert Ohlund (?) de Stondley (?)"" (sixteenth century); acquired by Lehigh in 1955, the gift of Mr. Robert B. Honeyman, Jr.",Contributor: Andrew Stahlhut|Cataloger: Amey Hutchins|Funder: Council on Library and Information Resources,2026-03-24 09:39:04 -0400,2019-07-15,lehigh_roll_008_TEI.xml
