row_index,workflow_history,subject_as_recorded,source_authority_uri,authorized_label,structured_value
101,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.514Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.596Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.202Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.122Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.996Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.034Z","Geography, Medieval",,"Geography, Medieval",http://id.worldcat.org/fast/940573
102,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.514Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.596Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.202Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.122Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.996Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.034Z",Geography--Early works to 1800,,Geography,http://id.worldcat.org/fast/940469
103,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.515Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.596Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.202Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.122Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.996Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.034Z",Geomancy,,Geomancy,http://id.worldcat.org/fast/940820
104,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.515Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.596Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.202Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.122Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.996Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.034Z",Geomancy--Islamic countries--Early works to 1800,,Geomancy|Islamic countries,http://id.worldcat.org/fast/940820|http://id.worldcat.org/fast/1244130
105,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.515Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.596Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.202Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.122Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.996Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.035Z",Geometry,,Geometry,http://id.worldcat.org/fast/940864
106,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.515Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.596Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.202Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.122Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.996Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.035Z",Geometry--Arab countries--History,,Geometry|Arab countries|History,http://id.worldcat.org/fast/940864|http://id.worldcat.org/fast/1240128|http://id.worldcat.org/fast/1411628
107,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.515Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.596Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.202Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.122Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.996Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.035Z",Geometry--Early works to 1800,,Geometry,http://id.worldcat.org/fast/940864
108,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.515Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.596Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.202Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.122Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.996Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.035Z",Geometry--Islamic countries--History,,Geometry|Islamic countries|History,http://id.worldcat.org/fast/940864|http://id.worldcat.org/fast/1244130|http://id.worldcat.org/fast/1411628
109,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.515Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.596Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.202Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.122Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.996Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.035Z",Germany,,Germany,http://id.worldcat.org/fast/1210272
110,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.515Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.596Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.202Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.122Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.996Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.035Z","Ghazals, Persian--Early works to 1800",,"Ghazals, Persian",http://id.worldcat.org/fast/942362
111,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.515Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.596Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.202Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.122Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.996Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.035Z",God (Islam)--Mercy--Early works to 1800,,God (Islam)--Mercy,http://id.worldcat.org/fast/944148
112,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.515Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.596Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.202Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.122Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.996Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.035Z",Grand tours (Education),,Grand tours (Education),http://id.worldcat.org/fast/946335
113,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.515Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.596Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.202Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.122Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.996Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.035Z",Great Britain--Kings and rulers--Genealogy--Early works to 1800,,Great Britain|Kings and rulers|Genealogy,http://id.worldcat.org/fast/1204623|http://id.worldcat.org/fast/987694|http://id.worldcat.org/fast/1423818
114,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.515Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.596Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.202Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.122Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.996Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.035Z",Hadith,,Hadith,http://id.worldcat.org/fast/950112
115,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.515Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.596Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.203Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.122Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.996Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.035Z",Hadith--Authorities--Early works to 1800,,Hadith--Authorities,http://id.worldcat.org/fast/950115
116,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.515Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.596Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.203Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.122Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.996Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.035Z",Hadith--Commentaries--Early works to 1800,,Hadith--Commentaries,http://id.worldcat.org/fast/950119
117,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.515Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.596Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.203Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.122Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.996Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.035Z","Hadith--Criticism, interpretation, etc.--Early works to 1800",,"Hadith|Criticism, interpretation, etc.",http://id.worldcat.org/fast/950112|http://id.worldcat.org/fast/1411635
118,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.515Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.596Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.203Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.122Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.996Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.035Z",Hagiography,,Hagiography,http://id.worldcat.org/fast/950239
119,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.515Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.596Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.203Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.123Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.996Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.035Z",Hair--Dyeing and bleaching--Religious aspects--Islam--Early works to 1800,,Hair--Dyeing and bleaching|Islam,http://id.worldcat.org/fast/950368|http://id.worldcat.org/fast/979776
120,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.515Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.596Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.203Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.123Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.996Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.035Z",Hair--Religious aspects--Islam--Early works to 1800,,Hair--Religious aspects--Islam,http://id.worldcat.org/fast/950375
121,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.515Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.596Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.203Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.123Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.996Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.035Z",Hair--Removal--Early works to 1800,,Hair--Removal,http://id.worldcat.org/fast/950378
122,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.515Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.596Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.203Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.123Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.996Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.035Z",Hair--Removal--Legal aspects--Islamic law--Early works to 1800,,Hair--Removal|Islamic law,http://id.worldcat.org/fast/950378|http://id.worldcat.org/fast/979949
123,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.515Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.596Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.203Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.123Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.996Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.035Z",Hanafites--Early works to 1800,,Hanafites,http://id.worldcat.org/fast/950818
124,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.515Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.596Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.203Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.123Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.996Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.035Z",Hanbalites--Early works to 1800,,Hanbalites,http://id.worldcat.org/fast/950821
125,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.515Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.596Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.203Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.123Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.996Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.035Z",Happiness,,Happiness,http://id.worldcat.org/fast/951160
126,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.515Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.596Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.203Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.123Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.996Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.035Z",Happiness--Early works to 1800,,Happiness,http://id.worldcat.org/fast/951160
127,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.515Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.596Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.203Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.123Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.996Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.035Z",Headgear--Religious aspects--Islam--Early works to 1800,,Headgear--Religious aspects--Islam,http://id.worldcat.org/fast/2016453
128,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.515Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.596Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.203Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.123Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.996Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.035Z",Hebrew language--Etymology--Early works to 1800,,Hebrew language--Etymology,http://id.worldcat.org/fast/954220
129,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.515Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.596Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.203Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.123Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.996Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.035Z","Hindu hymns, Sanskrit",,"Hindu hymns, Sanskrit",http://id.worldcat.org/fast/957053
130,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.515Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.596Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.203Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.123Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.996Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.035Z",Hindu mythology,,Hindu mythology,http://id.worldcat.org/fast/1729920
131,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.515Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.596Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.203Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.123Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.996Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.035Z",Hindu philosophy,,Hindu philosophy,http://id.worldcat.org/fast/1729923
132,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.515Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.596Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.203Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.123Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.996Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.035Z",Hindu philosophy--Early works to 1800,,Hindu philosophy,http://id.worldcat.org/fast/1729923
133,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.515Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.596Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.203Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.123Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.996Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.035Z",Hinduism--Rituals--Texts,,Hinduism--Rituals|Texts,http://id.worldcat.org/fast/957154|http://id.worldcat.org/fast/1423705
134,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.515Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.596Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.203Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.123Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.996Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.035Z","History, Universal--Early works to 1800",,World history,http://id.worldcat.org/fast/1181345
135,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.515Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.596Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.203Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.123Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.996Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.035Z",Horsemanship--Equipment and supplies,,Horsemanship--Equipment and supplies,http://id.worldcat.org/fast/960566
