row_index,workflow_history,genre_as_recorded,vocabulary,source_authority_uri,authorized_label,structured_value
11,"GENRE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T13:22:06.701Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-05-27T13:23:34.634Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-05-27T13:34:32.265Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-05-27T13:56:35.480Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-05-27T14:16:03.628Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-05-27T14:16:42.425Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-05-27T14:21:40.076Z | GENRE RECON, STEP 7: FINALIZED 2022-05-27T14:24:08.479Z",Artificial grains,lobt,,artificial grains,http://w3id.org/lob/concept/1507
12,"GENRE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T13:22:06.701Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-05-27T13:23:34.634Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-05-27T13:34:32.265Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-05-27T13:56:35.480Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-05-27T14:16:03.628Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-05-27T14:16:42.425Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-05-27T14:21:40.076Z | GENRE RECON, STEP 7: FINALIZED 2022-05-27T14:24:08.479Z",Biographies,rbgenr,,,
13,"GENRE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T13:22:06.701Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-05-27T13:23:34.634Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-05-27T13:34:32.265Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-05-27T13:56:35.480Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-05-27T14:16:03.628Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-05-27T14:16:42.426Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-05-27T14:21:40.076Z | GENRE RECON, STEP 7: FINALIZED 2022-05-27T14:24:08.479Z",Blind tooled (decoration),lobt,,blind-tooled (decoration),http://w3id.org/lob/concept/2288
14,"GENRE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T13:22:06.701Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-05-27T13:23:34.634Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-05-27T13:34:32.265Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-05-27T13:56:35.480Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-05-27T14:16:03.628Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-05-27T14:16:42.426Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-05-27T14:21:40.076Z | GENRE RECON, STEP 7: FINALIZED 2022-05-27T14:24:08.479Z",Bookplates (Provenance),rbprov,,,
15,"GENRE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T13:22:06.701Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-05-27T13:23:34.634Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-05-27T13:34:32.265Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-05-27T13:56:35.480Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-05-27T14:16:03.628Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-05-27T14:16:42.426Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-05-27T14:21:40.076Z | GENRE RECON, STEP 7: FINALIZED 2022-05-27T14:24:08.479Z",Books of hours,rbgenr,,,
16,"GENRE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T13:22:06.701Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-05-27T13:23:34.634Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-05-27T13:34:32.265Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-05-27T13:56:35.480Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-05-27T14:16:03.628Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-05-27T14:16:42.426Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-05-27T14:21:40.076Z | GENRE RECON, STEP 7: FINALIZED 2022-05-27T14:24:08.479Z",Books of hours,aat,,books of hours,http://vocab.getty.edu/aat/300026457
17,"GENRE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T13:22:06.701Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-05-27T13:23:34.634Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-05-27T13:34:32.265Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-05-27T13:56:35.480Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-05-27T14:16:03.628Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-05-27T14:16:42.426Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-05-27T14:21:40.076Z | GENRE RECON, STEP 7: FINALIZED 2022-05-27T14:24:08.479Z",Breviaries,rbgenr,,,
18,"GENRE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T13:22:06.701Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-05-27T13:23:34.634Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-05-27T13:34:32.265Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-05-27T13:56:35.480Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-05-27T14:16:03.629Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-05-27T14:16:42.426Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-05-27T14:21:40.076Z | GENRE RECON, STEP 7: FINALIZED 2022-05-27T14:24:08.479Z",Calendars,rbgenr,,,
19,"GENRE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T13:22:06.701Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-05-27T13:23:34.634Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-05-27T13:34:32.265Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-05-27T13:56:35.480Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-05-27T14:16:03.629Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-05-27T14:16:42.426Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-05-27T14:21:40.076Z | GENRE RECON, STEP 7: FINALIZED 2022-05-27T14:24:08.479Z",Calendars (documents by form),aat,,calendars (documents),http://vocab.getty.edu/aat/300026741
20,"GENRE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T13:22:06.701Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-05-27T13:23:34.634Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-05-27T13:34:32.265Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-05-27T13:56:35.480Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-05-27T14:16:03.629Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-05-27T14:16:42.426Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-05-27T14:21:40.076Z | GENRE RECON, STEP 7: FINALIZED 2022-05-27T14:24:08.479Z",Calendars--14th century,rbgenr,,,
21,"GENRE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T13:22:06.701Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-05-27T13:23:34.634Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-05-27T13:34:32.265Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-05-27T13:56:35.480Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-05-27T14:16:03.629Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-05-27T14:16:42.426Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-05-27T14:21:40.076Z | GENRE RECON, STEP 7: FINALIZED 2022-05-27T14:24:08.479Z",Catechisms,rbgenr,,,
22,"GENRE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T13:22:06.701Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-05-27T13:23:34.634Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-05-27T13:34:32.265Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-05-27T13:56:35.480Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-05-27T14:16:03.629Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-05-27T14:16:42.426Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-05-27T14:21:40.076Z | GENRE RECON, STEP 7: FINALIZED 2022-05-27T14:24:08.479Z",Charters,rbgenr,,,
23,"GENRE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T13:22:06.701Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-05-27T13:23:34.634Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-05-27T13:34:32.265Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-05-27T13:56:35.480Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-05-27T14:16:03.629Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-05-27T14:16:42.426Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-05-27T14:21:40.076Z | GENRE RECON, STEP 7: FINALIZED 2022-05-27T14:24:08.479Z",Choirbooks,aat,,choirbooks,http://vocab.getty.edu/aat/300026422
24,"GENRE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T13:22:06.701Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-05-27T13:23:34.634Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-05-27T13:34:32.265Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-05-27T13:56:35.480Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-05-27T14:16:03.629Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-05-27T14:16:42.426Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-05-27T14:21:40.076Z | GENRE RECON, STEP 7: FINALIZED 2022-05-27T14:24:08.479Z",Chronicles,aat,,chronicles,http://vocab.getty.edu/aat/300026361
25,"GENRE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T13:22:06.701Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-05-27T13:23:34.634Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-05-27T13:34:32.265Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-05-27T13:56:35.480Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-05-27T14:16:03.629Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-05-27T14:16:42.426Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-05-27T14:21:40.076Z | GENRE RECON, STEP 7: FINALIZED 2022-05-27T14:24:08.479Z",Codices,aat,,codices (bound manuscripts),http://vocab.getty.edu/aat/300224200
26,"GENRE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T13:22:06.701Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-05-27T13:23:34.634Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-05-27T13:34:32.265Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-05-27T13:56:35.480Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-05-27T14:16:03.629Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-05-27T14:16:42.426Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-05-27T14:21:40.076Z | GENRE RECON, STEP 7: FINALIZED 2022-05-27T14:24:08.479Z",Codices (bound manuscripts),aat,,codices (bound manuscripts),http://vocab.getty.edu/aat/300224200
27,"GENRE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T13:22:06.701Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-05-27T13:23:34.634Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-05-27T13:34:32.265Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-05-27T13:56:35.480Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-05-27T14:16:03.629Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-05-27T14:16:42.426Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-05-27T14:21:40.076Z | GENRE RECON, STEP 7: FINALIZED 2022-05-27T14:24:08.479Z",Commentaries,fast,,Commentaries,http://id.worldcat.org/fast/1423723
28,"GENRE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T13:22:06.701Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-05-27T13:23:34.634Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-05-27T13:34:32.265Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-05-27T13:56:35.480Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-05-27T14:16:03.629Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-05-27T14:16:42.426Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-05-27T14:21:40.076Z | GENRE RECON, STEP 7: FINALIZED 2022-05-27T14:24:08.479Z",Commentaries,aat,,commentaries,http://vocab.getty.edu/aat/300026098
29,"GENRE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T13:22:06.701Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-05-27T13:23:34.634Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-05-27T13:34:32.265Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-05-27T13:56:35.480Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-05-27T14:16:03.629Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-05-27T14:16:42.426Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-05-27T14:21:40.076Z | GENRE RECON, STEP 7: FINALIZED 2022-05-27T14:24:08.479Z",Commentries,aat,,commentaries,http://vocab.getty.edu/aat/300026098
30,"GENRE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T13:22:06.701Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-05-27T13:23:34.634Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-05-27T13:34:32.265Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-05-27T13:56:35.480Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-05-27T14:16:03.629Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-05-27T14:16:42.426Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-05-27T14:21:40.076Z | GENRE RECON, STEP 7: FINALIZED 2022-05-27T14:24:08.479Z",Commonplace books,rbgenr,,,
31,"GENRE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T13:22:06.701Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-05-27T13:23:34.634Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-05-27T13:34:32.265Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-05-27T13:56:35.480Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-05-27T14:16:03.629Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-05-27T14:16:42.426Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-05-27T14:21:40.076Z | GENRE RECON, STEP 7: FINALIZED 2022-05-27T14:24:08.479Z",Compound endbands,lobt,,compound endbands,http://w3id.org/lob/concept/3621
32,"GENRE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T13:22:06.701Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-05-27T13:23:34.634Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-05-27T13:34:32.265Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-05-27T13:56:35.480Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-05-27T14:16:03.629Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-05-27T14:16:42.426Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-05-27T14:21:40.076Z | GENRE RECON, STEP 7: FINALIZED 2022-05-27T14:24:08.479Z",Cords,rbbin,,,
33,"GENRE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T13:22:06.701Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-05-27T13:23:34.634Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-05-27T13:34:32.265Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-05-27T13:56:35.480Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-05-27T14:16:03.629Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-05-27T14:16:42.426Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-05-27T14:21:40.076Z | GENRE RECON, STEP 7: FINALIZED 2022-05-27T14:24:08.479Z",Correspondence,rbgenr,,,
34,"GENRE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T13:22:06.701Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-05-27T13:23:34.634Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-05-27T13:34:32.265Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-05-27T13:56:35.480Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-05-27T14:16:03.629Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-05-27T14:16:42.426Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-05-27T14:21:40.076Z | GENRE RECON, STEP 7: FINALIZED 2022-05-27T14:24:08.479Z","Criticism, interpretation, etc",fast,,"Criticism, interpretation, etc.",http://id.worldcat.org/fast/1411635
35,"GENRE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T13:22:06.701Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-05-27T13:23:34.634Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-05-27T13:34:32.265Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-05-27T13:56:35.480Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-05-27T14:16:03.629Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-05-27T14:16:42.426Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-05-27T14:21:40.076Z | GENRE RECON, STEP 7: FINALIZED 2022-05-27T14:24:08.479Z",Declarations,aat,,declarations,http://vocab.getty.edu/aat/300167036
