row_index,workflow_history,language_as_recorded,language_code,authorized_label,structured_value
62,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.529Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.916Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",Latin; Dutch,,Latin|Dutch,Q397|Q7411
63,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.529Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.916Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",Latin; English,lat;eng,English|Latin,Q1860|Q397
64,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.529Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.916Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",Latin; English,,English|Latin,Q1860|Q397
65,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.529Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.916Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",Latin; French,,French|Latin,Q150|Q397
66,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.529Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.916Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",Latin; German,,German|Latin,Q188|Q397
67,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.529Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.916Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",Latin; Italian,,Italian|Latin,Q652|Q397
68,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.529Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.916Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",Latin; Italian,lat;ita,Italian|Latin,Q652|Q397
69,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.529Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.916Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",Latin; Middle French (ca. 1400-1600),lat;frm,Middle French|Latin,Q1473289|Q397
70,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.529Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.916Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",Middle English,,Middle English,Q36395
71,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.529Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.916Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",Middle English.,enm,Middle English,Q36395
72,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.529Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.916Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",Middle English.,eng;enm,Middle English,Q36395
73,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.529Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.916Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",Middle French (ca. 1400-1600); Latin,frm;lat,Middle French|Latin,Q1473289|Q397
74,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.529Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.916Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",Middle French and Latin.,frm,Middle French|Latin,Q1473289|Q397
75,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.529Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.916Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z","Middle French, with some sections in Latin (f. 77r-81v, 85v-87r, 93r-98r, 137v, 141r).",frm;lat,Middle French|Latin,Q1473289|Q397
76,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.529Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.916Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",Middle French.,frm,Middle French,Q1473289
77,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.916Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",Middle High German (ca. 1050-1500),gmh,Middle High German,Q837985
78,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.916Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z","Middle High German, with some Latin.",gmh;lat,Middle High German|Latin,Q837985|Q397
79,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.916Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z","No linguistic content, Not applicable",zxx,no linguistic content,Q22282939
80,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.916Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",Old French (842-ca. 1400),fro,Old French,Q35222
81,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.916Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",Ottoman Turkish and Persian with some Arabic quotations and headings.,ota;per;ara,Persian|Arabic|Ottoman Turkish,Q9168|Q13955|Q36730
82,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.916Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",Ottoman Turkish and Persian.,ota;per,Persian|Ottoman Turkish,Q9168|Q36730
83,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.916Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",Ottoman Turkish.,ota,Ottoman Turkish,Q36730
84,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",Ottoman with translations from Arabic; inserts in Persian laid in.,ota;ara,Persian|Arabic|Ottoman Turkish,Q9168|Q13955|Q36730
85,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",Persian,per,Persian,Q9168
86,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",Persian translations and commentary with Arabic source-text.,per,Persian|Arabic,Q9168|Q13955
87,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",Persian with Arabic source-text.,per,Persian|Arabic,Q9168|Q13955
88,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",Persian with Arabic source-text.,per;ara,Persian|Arabic,Q9168|Q13955
89,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",Persian with source-text in Arabic; some glosses and notes in Chinese.,per;chi,Persian|Arabic|Chinese,Q9168|Q13955|Q7850
90,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",Persian with two pages in Arabic (f. 1v-2r).,per,Persian|Arabic,Q9168|Q13955
91,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",Persian with two pages in Arabic (f. 23r/v).,per,Persian|Arabic,Q9168|Q13955
92,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",Persian.,per,Persian,Q9168
93,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",Spanish,,Spanish,Q1321
94,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",Spanish.,spa,Spanish,Q1321
95,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",Tashelhit / Shilha.,ber,Shilha,Q34152
96,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",Text in Latin.,lat,Latin,Q397
97,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",Text in Old French.,fro,Old French,Q35222
98,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",ara,ara,Arabic,Q13955
99,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",ber,ber,Berber,Q25448
100,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",chi,chi,Chinese,Q7850
101,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",dan,dan,Danish,Q9035
102,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",dut,dut,Dutch,Q7411
103,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",eng,eng,English,Q1860
104,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",eng;dut;gre;lat,eng;dut;gre;lat,English|Dutch|Greek|Latin,Q1860|Q7411|Q9129|Q397
105,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",eng;fre,eng;fre,English|French,Q1860|Q150
106,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",eng;fre;ger;lat,eng;fre;ger;lat,English|French|German|Latin,Q1860|Q150|Q188|Q397
107,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",eng;fre;gre;heb;lat,eng;fre;gre;heb;lat,English|French|Greek|Hebrew|Latin,Q1860|Q150|Q9129|Q9288|Q397
108,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",eng;gre;lat,eng;gre;lat,English|Greek|Latin,Q1860|Q9129|Q397
109,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",eng;ita,eng;ita,English|Italian,Q1860|Q652
110,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",eng;ita;lat,eng;ita;lat,English|Italian|Latin,Q1860|Q652|Q397
111,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",eng;lat,eng;lat,English|Latin,Q1860|Q397
112,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",eng;lat;spa,eng;lat;spa,English|Latin|Spanish,Q1860|Q397|Q1321
113,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",eng;spa,eng;spa,English|Spanish,Q1860|Q1321
114,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",enm,enm,Middle English,Q36395
115,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",fre,fre,French,Q150
116,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",frm,frm,Middle French,Q1473289
117,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",frm;lat,frm;lat,Middle French|Latin,Q1473289|Q397
118,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",fro,fro,Old French,Q35222
119,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",ger,ger,German,Q188
120,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",gmh,gmh,Middle High German,Q837985
121,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",gre,gre,Greek,Q9129
122,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",heb,heb,Hebrew,Q9288
