row_index,workflow_history,subject_as_recorded,source_authority_uri,authorized_label,structured_value
194,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.124Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.597Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.297Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.772Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.320Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.717Z",Liquor laws (Islamic law)--Early works to 1800,,Liquor laws (Islamic law);Early works,http://id.worldcat.org/fast/999738;http://id.worldcat.org/fast/1411636
195,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.124Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.597Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.297Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.772Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.320Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.717Z",Logic,,Logic,http://id.worldcat.org/fast/1002014
196,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.124Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.597Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.297Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.772Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.320Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.717Z",Logic--Early works to 1800,,Logic;Early works,http://id.worldcat.org/fast/1002014;http://id.worldcat.org/fast/1411636
197,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.124Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.597Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.297Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.772Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.320Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.717Z",Logic--Islamic Empire--Early works to 1800,,Logic;Islamic Empire;Early works,http://id.worldcat.org/fast/1002014;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/1411636
198,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.124Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.597Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.297Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.772Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.320Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.717Z",Magic--Early works to 1800,,Magic;Early works,http://id.worldcat.org/fast/1005468;http://id.worldcat.org/fast/1411636
199,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.124Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.597Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.297Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.772Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.320Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.717Z",Malikites,,Malikites,http://id.worldcat.org/fast/1006724
200,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.124Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.597Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.297Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.772Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.320Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.717Z",Malikites--Early works to 1800,,Malikites;Early works,http://id.worldcat.org/fast/1006724;http://id.worldcat.org/fast/1411636
201,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.124Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.597Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.297Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.772Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.320Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.717Z",Manuscripts,,Manuscripts,http://id.worldcat.org/fast/1424060
202,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.124Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.597Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.297Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.772Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.320Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.717Z","Manuscripts, Arabic",,"Manuscripts, Arabic",http://id.worldcat.org/fast/1008278
203,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.124Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.597Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.297Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.772Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.320Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.717Z","Manuscripts, Arabic--New York (State)--New York",,"Manuscripts, Arabic;New York (State);New York (State)--New York",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1210280;http://id.worldcat.org/fast/1204333
204,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.124Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.597Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.297Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.772Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.320Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.717Z","Manuscripts, French",,"Manuscripts, French",http://id.worldcat.org/fast/1008338
205,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.124Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.597Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.297Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.772Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.320Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.717Z","Manuscripts, French--Oregon--Eugene",,"Manuscripts, French;Oregon;Oregon--Eugene",http://id.worldcat.org/fast/1008338;http://id.worldcat.org/fast/1204579;http://id.worldcat.org/fast/1205922
206,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.124Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.597Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.297Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.772Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.320Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.717Z","Manuscripts, German",,"Manuscripts, German",http://id.worldcat.org/fast/1008346
207,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.124Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.597Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.297Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.772Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.320Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.717Z","Manuscripts, German--Oregon--Eugene",,"Manuscripts, German;Oregon;Oregon--Eugene",http://id.worldcat.org/fast/1008346;http://id.worldcat.org/fast/1204579;http://id.worldcat.org/fast/1205922
208,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.124Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.597Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.297Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.772Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.320Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.717Z","Manuscripts, Latin (Medieval and modern)",,"Manuscripts, Latin (Medieval and modern)",http://id.worldcat.org/fast/1008399
209,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.124Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.597Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.297Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.772Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.320Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.717Z","Manuscripts, Latin (Medieval and modern)--Oregon--Eugene",,"Manuscripts, Latin (Medieval and modern);Oregon;Oregon--Eugene",http://id.worldcat.org/fast/1008399;http://id.worldcat.org/fast/1204579;http://id.worldcat.org/fast/1205922
210,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.124Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.597Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.297Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.772Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.320Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.717Z","Manuscripts, Medieval",,"Manuscripts, Medieval",http://id.worldcat.org/fast/1008422
211,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.124Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.597Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.297Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.772Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.320Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.717Z","Manuscripts, Medieval--Oregon--Eugene",,"Manuscripts, Medieval;Oregon;Oregon--Eugene",http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1204579;http://id.worldcat.org/fast/1205922
212,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.124Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.597Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.297Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.772Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.320Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.717Z","Manuscripts, Persian",,"Manuscripts, Persian",http://id.worldcat.org/fast/1008462
213,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.124Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.597Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.297Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.772Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.320Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.717Z","Manuscripts, Persian--New York (State)--New York",,"Manuscripts, Persian;New York (State);New York (State)--New York",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1210280;http://id.worldcat.org/fast/1204333
214,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.124Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.598Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.297Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.772Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.320Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.717Z","Manuscripts, Turkish",,"Manuscripts, Turkish",http://id.worldcat.org/fast/1008521
215,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.124Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.598Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.297Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.772Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.320Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.717Z","Manuscripts, Turkish--New York (State)--New York",,"Manuscripts, Turkish;New York (State);New York (State)--New York",http://id.worldcat.org/fast/1008521;http://id.worldcat.org/fast/1210280;http://id.worldcat.org/fast/1204333
216,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.124Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.598Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.297Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.772Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.320Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.717Z",Manuscripts--Oregon--Eugene,,Manuscripts;Oregon;Oregon--Eugene,http://id.worldcat.org/fast/1424060;http://id.worldcat.org/fast/1204579;http://id.worldcat.org/fast/1205922
217,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.124Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.598Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.297Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.772Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.320Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.717Z","Markets--Islamic countries--Handbooks, manuals, etc",,Markets;Islamic countries;Handbooks and manuals,http://id.worldcat.org/fast/1010316;http://id.worldcat.org/fast/1244130;http://id.worldcat.org/fast/1423877
218,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.124Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.598Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.297Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.772Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.320Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.717Z",Marriage--Religious aspects--Christianity,,Marriage--Religious aspects--Christianity,http://id.worldcat.org/fast/1010496
219,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.124Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.598Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.297Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.772Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.320Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.717Z",Marriage--Religious aspects--Christianity--Early works to 1800,,Marriage--Religious aspects;Christianity;Early works,http://id.worldcat.org/fast/1010485;http://id.worldcat.org/fast/859599;http://id.worldcat.org/fast/1411636
220,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.124Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.598Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.297Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.772Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.320Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.717Z",Marriage--Religious aspects--Islam--Early works to 1800,,Marriage--Religious aspects;Islam;Early works,http://id.worldcat.org/fast/1010485;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636
221,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.124Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.598Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.297Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.772Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.320Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.717Z","Materia medica, Vegetable--Early works to 1800",,"Materia medica, Vegetable;Early works",http://id.worldcat.org/fast/1011725;http://id.worldcat.org/fast/1411636
222,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.124Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.598Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.297Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.772Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.320Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.717Z",Materia medica--Early works to 1800,,Materia medica;Early works,http://id.worldcat.org/fast/1011707;http://id.worldcat.org/fast/1411636
223,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.124Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.598Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.297Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.772Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.320Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.717Z",Mathematical recreations--Early works to 1800,,Mathematical recreations;Early works,http://id.worldcat.org/fast/1012120;http://id.worldcat.org/fast/1411636
224,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.124Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.598Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.297Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.772Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.320Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.717Z",Mathematics,,Mathematics,http://id.worldcat.org/fast/1012163
225,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.124Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.598Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.297Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.772Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.320Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.717Z","Mathematics, Arab--Early works to 1800",,"Mathematics, Arab;Early works",http://id.worldcat.org/fast/1012356;http://id.worldcat.org/fast/1411636
226,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.124Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.598Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.297Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.772Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.320Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.717Z","Mathematics, Greek--Translations into Arabic",,"Mathematics, Greek",http://id.worldcat.org/fast/1012363
