row_index,workflow_history,place_as_recorded,authorized_label,structured_value
113,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",London,London,http://vocab.getty.edu/tgn/7011781
114,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z","London, ca. 1407, 1427",London,http://vocab.getty.edu/tgn/7011781
115,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z","London?, England",London;England,http://vocab.getty.edu/tgn/7011781;http://vocab.getty.edu/tgn/7002445
116,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z","Lorraine?, France",Lorraine;France,http://vocab.getty.edu/tgn/7024272;http://vocab.getty.edu/tgn/1000070
117,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Lucca,Lucca,http://vocab.getty.edu/tgn/7006076
118,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Luxembourg,Luxembourg,http://vocab.getty.edu/tgn/7003514
119,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z","Lyon?, France",Lyon;France,http://vocab.getty.edu/tgn/7008772;http://vocab.getty.edu/tgn/1000070
120,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z","Macerata?, Italy",Macerata|Italy,http://vocab.getty.edu/tgn/7004018|http://vocab.getty.edu/tgn/1000080
121,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Madrid,Madrid,http://vocab.getty.edu/tgn/7010413
122,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z","Mainz?, Germany",Mainz;Germany,http://vocab.getty.edu/tgn/7004449;http://vocab.getty.edu/tgn/7000084
123,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Mantua,Mantua,http://vocab.getty.edu/tgn/7005879
124,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Metz,Metz,http://vocab.getty.edu/tgn/7008418
125,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z","Metz, France",Metz;France,http://vocab.getty.edu/tgn/7008418;http://vocab.getty.edu/tgn/1000070
126,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Mexico,Mexico,http://vocab.getty.edu/tgn/7005560
127,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Milan,Milan,http://vocab.getty.edu/tgn/7005903
128,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z","Modena?, Italy",Modena|Italy,http://vocab.getty.edu/tgn/7009565|http://vocab.getty.edu/tgn/1000080
129,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Montalboddo,Ostra,http://vocab.getty.edu/tgn/7007555
130,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Montedoglio,Montedoglio,http://vocab.getty.edu/tgn/4007415
131,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Monterubbiano,Monterubbiano,http://vocab.getty.edu/tgn/1045558
132,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Morocco,Morocco,http://vocab.getty.edu/tgn/1000179
133,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Mostburg,,
134,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z","Mosul?, Iraq",Al-Mawṣil;Iraq,http://vocab.getty.edu/tgn/7002471;http://vocab.getty.edu/tgn/1000118
135,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Munich,Munich,http://vocab.getty.edu/tgn/7004333
136,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Naples,Naples,http://vocab.getty.edu/tgn/7004474
137,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Naples and Mirabella,Naples;Mirabella,http://vocab.getty.edu/tgn/7004474;http://vocab.getty.edu/tgn/7055648
138,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Netherlands,Netherlands,http://vocab.getty.edu/tgn/7016845
139,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Neustadt an der Orla (Germany),Neustadt|Germany,http://vocab.getty.edu/tgn/1037375|http://vocab.getty.edu/tgn/7000084
140,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Nola,Nola,http://vocab.getty.edu/tgn/7004644
141,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",North Africa,North Africa,http://vocab.getty.edu/tgn/7016886
142,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Northern France,Northern France,http://vocab.getty.edu/tgn/4004036
143,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Northern Italy,Northern Italy,http://vocab.getty.edu/tgn/4005363
144,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Northern Italy or Austria,Northern Italy;Austria,http://vocab.getty.edu/tgn/4005363;http://vocab.getty.edu/tgn/1000062
145,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Nuremberg,Nuremberg,http://vocab.getty.edu/tgn/7004334
146,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z","Nuremberg?, Germany",Nuremberg|Germany,http://vocab.getty.edu/tgn/7004334|http://vocab.getty.edu/tgn/7000084
147,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z","Oxford?, England",Oxford;England,http://vocab.getty.edu/tgn/7011931;http://vocab.getty.edu/tgn/7002445
148,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Padua,Padua,http://vocab.getty.edu/tgn/7003085
149,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z","Padua?, Italy",Padua;Italy,http://vocab.getty.edu/tgn/7003085;http://vocab.getty.edu/tgn/1000080
150,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Palencia,Palencia,http://vocab.getty.edu/tgn/7008231
151,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Paris,Paris,http://vocab.getty.edu/tgn/7008038
152,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z","Paris, France",Paris;France,http://vocab.getty.edu/tgn/7008038;http://vocab.getty.edu/tgn/1000070
153,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z","Paris?, France",Paris;France,http://vocab.getty.edu/tgn/7008038;http://vocab.getty.edu/tgn/1000070
154,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Parma,Parma,http://vocab.getty.edu/tgn/7004942
155,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Passau,Passau,http://vocab.getty.edu/tgn/7004407
156,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Persia,Persia,http://vocab.getty.edu/tgn/7024079
157,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Perugia,Perugia,http://vocab.getty.edu/tgn/7000526
158,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Piacenza,Piacenza,http://vocab.getty.edu/tgn/7004939
159,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z","Pieve de Cadore, Italy",Pieve di Cadore;Italy,http://vocab.getty.edu/tgn/7003332;http://vocab.getty.edu/tgn/1000080
160,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Pinerolo,Pinerolo,http://vocab.getty.edu/tgn/7005728
161,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Piran,Piran,http://vocab.getty.edu/tgn/7012980
162,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Pisa,Pisa,http://vocab.getty.edu/tgn/7006082
163,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Pontigny,Pontigny,http://vocab.getty.edu/tgn/7008254
164,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Prague,Prague,http://vocab.getty.edu/tgn/7006464
165,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z","Prichudie, Estonia",Estonia,http://vocab.getty.edu/tgn/7006540
166,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Provence or Spain,Provence;Spain,http://vocab.getty.edu/tgn/7012209;http://vocab.getty.edu/tgn/1000095
167,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Regensburg,Regensburg,http://vocab.getty.edu/tgn/7013496
168,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Reggio Emilia,Reggio nell'Emilia,http://vocab.getty.edu/tgn/7005020
169,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Reims,Rheims,http://vocab.getty.edu/tgn/7011060
170,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z","Rettel, France",France,http://vocab.getty.edu/tgn/1000070
171,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Rheinhessen-Pfalz,Rheinhessen-Pfalz,http://vocab.getty.edu/tgn/7004453
172,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Rhineland,Rhineland,http://vocab.getty.edu/tgn/7003683
173,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Rome,Rome,http://vocab.getty.edu/tgn/7000874
174,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.585258900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z","Rome, Italy",Rome;Italy,http://vocab.getty.edu/tgn/7000874;http://vocab.getty.edu/tgn/1000080
