row_index,workflow_history,language_as_recorded,language_code,authorized_label,structured_value
122,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.323Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.812Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.526Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",eng;ita;lat,eng;ita;lat,English|Italian|Latin,Q1860|Q652|Q397
123,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.323Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.812Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.526Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",eng;lat,eng;lat,English|Latin,Q1860|Q397
124,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.323Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.812Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.526Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",eng;lat;spa,eng;lat;spa,English|Latin|Spanish,Q1860|Q397|Q1321
125,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.323Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.812Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.526Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",eng;spa,eng;spa,English|Spanish,Q1860|Q1321
126,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.323Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.812Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.526Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",enm,enm,Middle English,Q36395
127,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.323Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.812Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.526Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",fre,fre,French,Q150
128,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.323Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.812Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.526Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",frm,frm,Middle French,Q1473289
129,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.323Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.813Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.526Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",frm;lat,frm;lat,Middle French|Latin,Q1473289|Q397
130,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.323Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.813Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.526Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",fro,fro,Old French,Q35222
131,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.323Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.813Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.526Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",ger,ger,German,Q188
132,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.323Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.813Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.526Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",gmh,gmh,Middle High German,Q837985
133,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.323Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.813Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.526Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",gre,gre,Greek,Q9129
134,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.323Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.813Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.527Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",heb,heb,Hebrew,Q9288
135,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.323Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.813Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.527Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",ice,ice,Icelandic,Q294
136,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.323Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.813Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.527Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",ita,ita,Italian,Q652
137,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.323Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.813Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.527Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",lat,lat,Latin,Q397
138,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.323Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.813Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.527Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",lat;eng,lat;eng,Latin|English,Q397|Q1860
139,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.323Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.813Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.527Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",lat;frm,lat;frm,Latin|Middle French,Q397|Q1473289
140,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.324Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.813Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.527Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",lat;ita,lat;ita,Latin|Italian,Q397|Q652
141,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.324Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.813Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.527Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",lat;xno;frm,lat;xno;frm,Latin|Anglo-Norman|Middle French,Q397|Q35214|Q1473289
142,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.324Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.813Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.527Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",non,non,Old Norse,Q35505
143,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.324Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.813Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.527Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",ota,ota,Ottoman Turkish,Q36730
144,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.324Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.813Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.527Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",per,per,Persian,Q9168
145,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.324Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.813Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.527Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",san,san,Sanskrit,Q11059
146,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.324Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.813Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.528Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",spa,spa,Spanish,Q1321
147,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.324Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.813Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.528Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",und,und,undetermined language,Q22282914
148,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.324Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.813Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.528Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",und;eng,und;eng,undetermined language|English,Q22282914|Q1860
149,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.324Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.813Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.528Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",xno,xno,Anglo-Norman,Q35214
150,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.324Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.813Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.528Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",zxx,zxx,no linguistic content,Q22282939
