row_index,workflow_history,place_as_recorded,authorized_label,structured_value
394,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.200508900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.497993200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.868968400Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.187337100Z","Germany, South Germany (Buxheim)",Germany|South Germany|Buxheim,http://vocab.getty.edu/tgn/7000084|http://vocab.getty.edu/tgn/4004316|http://vocab.getty.edu/tgn/4002028
395,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.200508900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.497993200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.868968400Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.187337100Z","Germany, South Germany or Austria",Germany|South Germany|Austria,http://vocab.getty.edu/tgn/7000084|http://vocab.getty.edu/tgn/4004316|http://vocab.getty.edu/tgn/1000062
396,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.200508900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.497993200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.868968400Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.188337600Z","Germany, Southern Germany",Germany|South Germany,http://vocab.getty.edu/tgn/7000084|http://vocab.getty.edu/tgn/4004316
397,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.200508900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.497993200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.868968400Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.188337600Z","Germany, Southern Germany (Bavaria?)",Germany|South Germany|Bavaria,http://vocab.getty.edu/tgn/7000084|http://vocab.getty.edu/tgn/4004316|http://vocab.getty.edu/tgn/7003669
398,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.200508900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.497993200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.868968400Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.188337600Z","Germany, Southern Germany or Austria",Germany|South Germany|Austria,http://vocab.getty.edu/tgn/7000084|http://vocab.getty.edu/tgn/4004316|http://vocab.getty.edu/tgn/1000062
399,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.200508900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.497993200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.868968400Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.188337600Z","Germany, Southern Germany?",Germany|South Germany,http://vocab.getty.edu/tgn/7000084|http://vocab.getty.edu/tgn/4004316
400,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.200508900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.497993200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.868968400Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.188337600Z","Germany, Swabia",Germany|Swabia,http://vocab.getty.edu/tgn/7000084|http://vocab.getty.edu/tgn/7017048
401,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.201504700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.497993200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.868968400Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.188337600Z","Germany, Swabia ?",Germany|Swabia,http://vocab.getty.edu/tgn/7000084|http://vocab.getty.edu/tgn/7017048
402,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.201504700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.497993200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.868968400Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.188337600Z","Germany, Thuringia",Germany;Thuringia,http://vocab.getty.edu/tgn/7000084;http://vocab.getty.edu/tgn/7024274
403,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.201504700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.497993200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.868968400Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.188337600Z","Germany, Trier",Germany|Trier,http://vocab.getty.edu/tgn/7000084|http://vocab.getty.edu/tgn/7004447
404,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.201504700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.497993200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.868968400Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.188337600Z","Germany, Upper Swabia",Germany;Oberschwaben,http://vocab.getty.edu/tgn/7000084;http://vocab.getty.edu/tgn/7118137
405,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.201504700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.497993200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.868968400Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.188337600Z","Germany, Venice; Germany",Germany|Venice,http://vocab.getty.edu/tgn/7000084|http://vocab.getty.edu/tgn/7018159
406,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.201504700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.497993200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.868968400Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.188337600Z","Germany, Western Germany",Germany,http://vocab.getty.edu/tgn/7000084
407,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.201504700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.497993200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.868968400Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.188337600Z","Germany, Western Germany (Cologne)",Germany|Cologne,http://vocab.getty.edu/tgn/7000084|http://vocab.getty.edu/tgn/7004446
408,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.201504700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.497993200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.868968400Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.188337600Z","Germany, Western Germany (Essen?)",Germany|Essen,http://vocab.getty.edu/tgn/7000084|http://vocab.getty.edu/tgn/7004905
409,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.201504700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.497993200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.869968Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.188337600Z","Germany, Westphalia",Germany|Westphalia,http://vocab.getty.edu/tgn/7000084|http://vocab.getty.edu/tgn/7012772
410,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.201504700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.497993200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.869968Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.188337600Z","Germany, Wittenberg",Germany|Wittenberg,http://vocab.getty.edu/tgn/7000084|http://vocab.getty.edu/tgn/7012349
411,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.201504700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.497993200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.869968Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.188337600Z","Germany, Wuerzburg",Germany|Würzburg,http://vocab.getty.edu/tgn/7000084|http://vocab.getty.edu/tgn/7004335
412,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.201504700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.497993200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.869968Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.188337600Z","Germany., Germany and Austria",Germany|Austria,http://vocab.getty.edu/tgn/7000084|http://vocab.getty.edu/tgn/1000062
413,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.201504700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.497993200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.869968Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.188337600Z",Germany/Netherlands,Germany|Netherlands,http://vocab.getty.edu/tgn/7000084|http://vocab.getty.edu/tgn/7016845
414,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.201504700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.497993200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.869968Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.188337600Z","Germany; Italy, Germany and Italy",Germany|Italy,http://vocab.getty.edu/tgn/7000084|http://vocab.getty.edu/tgn/1000080
415,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.201504700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.869968Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.188337600Z","Germany; Italy, Germany; Italy",Germany|Italy,http://vocab.getty.edu/tgn/7000084|http://vocab.getty.edu/tgn/1000080
416,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.201504700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.869968Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.188337600Z","Germany; Italy, Italy (?) or Germany (?)",Germany|Italy,http://vocab.getty.edu/tgn/7000084|http://vocab.getty.edu/tgn/1000080
417,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.201504700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.869968Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.188337600Z",Germany;Lower Saxony,Germany|Lower Saxony,http://vocab.getty.edu/tgn/7000084|http://vocab.getty.edu/tgn/7003676
418,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.201504700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.869968Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.188337600Z",Germany?,Germany,http://vocab.getty.edu/tgn/7000084
419,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.201504700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.869968Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.188337600Z",Germany? /,Germany,http://vocab.getty.edu/tgn/7000084
420,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.201504700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.869968Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.188337600Z",Germany? Austria?,Germany|Austria,http://vocab.getty.edu/tgn/7000084|http://vocab.getty.edu/tgn/1000062
421,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.201504700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.869968Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.188337600Z",Germany?/Austria?,Germany|Austria,http://vocab.getty.edu/tgn/7000084|http://vocab.getty.edu/tgn/1000062
422,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.201504700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.869968Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.188337600Z",Goa?,Goa,http://vocab.getty.edu/tgn/7018161
423,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.201504700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.869968Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.189337400Z",Greece,Greece,http://vocab.getty.edu/tgn/1000074
424,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.201504700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.869968Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.189337400Z","Greece, Byzantium",Greece|Istanbul,http://vocab.getty.edu/tgn/1000074|http://vocab.getty.edu/tgn/7002473
425,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.201504700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.869968Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.189337400Z","Greece, Crete (?)",Greece|Crete,http://vocab.getty.edu/tgn/1000074|http://vocab.getty.edu/tgn/7012056
426,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.201504700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.869968Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.189337400Z","Greece, Greece (?)",Greece,http://vocab.getty.edu/tgn/1000074
427,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.201504700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.869968Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.189337400Z","Greece, Melos","Greece|Mílos, Nísos",http://vocab.getty.edu/tgn/1000074|http://vocab.getty.edu/tgn/7010922
428,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.201504700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.869968Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.189337400Z","Greece, Mount Athos",Greece|Mount Athos,http://vocab.getty.edu/tgn/1000074|http://vocab.getty.edu/tgn/7235644
429,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.201504700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.869968Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.189337400Z","Greece, Mt. Athos?",Greece|Mount Athos,http://vocab.getty.edu/tgn/1000074|http://vocab.getty.edu/tgn/7235644
430,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.201504700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.869968Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.189337400Z",Greece?,Greece,http://vocab.getty.edu/tgn/1000074
431,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.201504700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.869968Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.189337400Z","Greece?, Epirus?",Greece|Epirus,http://vocab.getty.edu/tgn/1000074|http://vocab.getty.edu/tgn/7002705
432,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.201504700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.869968Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.189337400Z",Greek East,Greece,http://vocab.getty.edu/tgn/1000074
433,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.201504700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.869968Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.189337400Z","Holland, Overijsel, IJssel river region",Holland|Overijssel,http://vocab.getty.edu/tgn/1003759|http://vocab.getty.edu/tgn/7003626
434,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.209507400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.189337400Z","Holy Roman Empire, Bohemia",Holy Roman Empire|Bohemia,http://vocab.getty.edu/tgn/7024415|http://vocab.getty.edu/tgn/7006470
435,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.210508500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.189337400Z",Honduras,Honduras,http://vocab.getty.edu/tgn/7005554
436,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.210508500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.189337400Z",Hungary,Hungary,http://vocab.getty.edu/tgn/7006278
437,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.210508500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.189337400Z",Iceland,Iceland,http://vocab.getty.edu/tgn/1000077
438,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.210508500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.189337400Z",India,India,http://vocab.getty.edu/tgn/7000198
439,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.210508500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.189337400Z",Indonesia,Indonesia,http://vocab.getty.edu/tgn/1000116
440,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.210508500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.189337400Z",Iran,Iran,http://vocab.getty.edu/tgn/7000231
441,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.210508500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.189337400Z",Ireland,Ireland,http://vocab.getty.edu/tgn/1000078
442,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.210508500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.189337400Z",Italy,Italy,http://vocab.getty.edu/tgn/1000080
443,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.210508500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.189337400Z",Italy,Italy,http://vocab.getty.edu/tgn/1000080
444,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.210508500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.189337400Z",Italy (?),Italy,http://vocab.getty.edu/tgn/1000080
445,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.210508500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.189337400Z",Italy (Bologna?),Italy|Bologna,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7004847
446,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.210508500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.189337400Z",Italy (Sinigallia),Italy|Senigallia,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7004008
447,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.210508500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.189337400Z",Italy /,Italy,http://vocab.getty.edu/tgn/1000080
448,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.210508500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.189337400Z",Italy / Emilia Romagna,Italy|Emilia-Romagna,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7008516
449,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.210508500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.189337400Z",Italy / Friuli?,Italy|Friuli,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7008895
450,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.210508500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.189337400Z",Italy / Lombardy,Italy|Lombardy,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7003237
451,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.210508500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.189337400Z",Italy / Marche,Italy|Marches,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7003240
452,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.210508500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.189337400Z",Italy / Piemonte,Italy|Piedmont,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7003120
