title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_as_recorded_agr,authorized_label_add,ds_qid_add,authorized_label,ds_qid
Sharḥ Talkhīṣ al-Miftāḥ,شرح تلخيص المفتاح,Muṭawwal,مطول,Muṭawwal,Q11858,,
Kitāb Adāt al-adāb,كتاب ادات الاداب,Adāt al-adāb,ادات الاداب,Adāt al-adāb,Q54542,,
Kitāb Fawāʾid al-ḥisān fī al-idghām lil-ḥurūf al-sawākin wa-al-bayān /,كتاب فوائد الحسان في الادغام للحروف السواكن والبيان /,Fawāʾid al-ḥisān,فوائد الحسان,Fawāʾid al-ḥisān,Q54543,,
Wāfiyat sharḥ Shāfīyah,وافية شرح شافية,,,Wāfiyat sharḥ Shāfīyah,Q54544,,
Kitāb Khulāṣat al-Alfīyah fī ʻilm al-ʻarabīyah /,كتاب خلاصة الالفية في علم العربية /,Khulāṣat al-Alfīyah fī ʻilm al-ʻarabīyah,خلاصة الالفية في علم العربية,Alfīyah,Q54521,,
Sharḥ Lāmīyat al-afʻāl,شرح لامية الافعال,,,Arabic grammatical text,Q25791,,
Itḥāf al-anām wa-iṣʻāf al-afhām,اتحاف الانام واصعاف الافهام,,,Itḥāf al-anām wa-iṣʻāf al-afhām,Q54545,,
Treatise on expressions of wonder in Arabic,,,,Arabic text,Q38349,,
Sharḥ Lāmīyat al-afʻāl /,شرح لامية الافعال,,,Arabic grammatical text,Q25791,,
Sharḥ al-Alfīyah] ... [etc.,شرح الالفية ... الخ,,,Sharḥ al-Alfīyah,Q54546,,
Sharḥ al-ʻAwāmil al-jadīdah ... [etc,شرح العوامل الجديدة ... الخ,,,Sharḥ al-ʻAwāmil al-jadīd,Q11667,,
Sharḥ al-Waḍʻīyah ... [etc,شرح الوضعية ... الخ,,,Sharḥ al-Waḍʻīyah,Q54426,,
Ajnās al-tajnīs ... [etc,اجناس التجنيس ... الخ,,,Ajnās al-tajnīs,Q54547,,
Risālah min al-maʻānī ... [etc,رسالة من المعاني ... الخ,,,Risālah min al-maʻānī,Q54548,,
Risālah fī al-khiḍāb ... [etc,رسالة في الخضاب ... الخ,Works,اعمال,Works,Q5989,,
Arabic miscellany on grammar,,,,Arabic grammatical text,Q27591,,
Ḥāshiyah ʻalá sharḥ Ḥusām al-Kātī... [etc,حاشية على شرح حسام الكاتي... الخ,,,Ḥāshiyah ʻalá sharḥ Ḥusām al-Kātī,Q54549,,
Ḥāshiyah ʻalá awāʼil sharḥ al-Jurjānī ... [etc,حاشية على اوائل شرح الجرجاني ... الخ,,,Ḥāshiyah ʻalá awāʼil sharḥ al-Jurjānī,Q54550,,
Risālah fī tafṣīl mā qīla fī abaway al-Rasūl ... [etc,رسالة في تفصيل ما قيل في ابوي الرسول ... الخ,,,Risālah fī tafṣīl mā qīla fī abaway al-Rasūl,Q54551,,
Sharḥ Taṣrīf al-ʻIzzī ... [etc,شرح تصريف العزي ... الخ,,,Sharḥ al-Taṣrīf al-ʻIzzī,Q12052,,
Iʻrāb ʻan qawāʻid al-iʻrāb ... [etc,اعراب عن قواعد الاعراب ... الخ,,,Iʻrāb ʻan qawāʻid al-iʻrāb,Q12242,,
Risālah al-Ḥanafīyah... [etc,رسالة الحنفية... الخ,,,Risālah al-Ḥanafīyah,Q54552,,
Khulāṣat al-ḥisāb ... [etc,خلاصة الحساب ... الخ,,,Khulāṣat al-ḥisāb,Q27667,,
Nayl al-murād fī takhmīs Bānat Suʻād ... [etc,نيل المراد في تخميس بانة سعاد ... الخ,,,Nayl al-murād fī takhmīs Bānat Suʻād,Q54553,,
Sharḥ al-Risālah al-Samarqandīyah ... [etc,شرح الرسالة السمرقندية ... الخ,,,Sharḥ al-Risālah al-Samarqandīyah,Q54439,,
Jāmiʻ al-kunūz wa-nafāʼis al-taqrīr ... [etc,جامع الكنوز ونفائس التقرير ... الخ,,,Jāmiʻ al-kunūz wa-nafāʼis al-taqrīr,Q54554,,
al-Wāfiyah fī sharḥ al-Shāfiyah,,,,al-Wāfiyah fī sharḥ al-Shāfiyah,Q54555,,
al-Ṣāfiyah sharḥ al-Shāfiyah,,,,al-Ṣāfiyah sharḥ al-Shāfiyah,Q54556,,
al-Manāhij al-kāfiyah fī sharḥ al-Shāfiyah,,,,Manāhij al-wāfiyah fī sharḥ al-Shāfiyah,Q11774,,
al-Alfīyah,,,,Works of Alfīyah,Q54557,,
al-Durar al-sanīyah ʻalá sharḥ al-Alfīyah,,,,al-Durar al-sanīyah ʻalá sharḥ al-Alfīyah,Q54558,,
Sharḥ Alfīyat Ibn Mālik,,,,Sharḥ Alfīyat Ibn Mālik,Q12213,,
Awḍaḥ al-masālik ilá Alfīyat Ibn Mālik,,,,Awḍaḥ al-masālik ilá Alfīyat Ibn Mālik,Q11841,,
Rafʻ al-sutūr wa-al-arāʼik ʻan mukhabbaʼāt Awḍaḥ al-masālik,,,,Rafʻ al-sutūr wa-al-arāʼik ʻan mukhabbaʼāt Awḍaḥ al-masālik,Q54559,,
al-Taṣrīḥ bi-maḍnūn al-Tawḍīḥ,,,,al-Taṣrīḥ bi-maḍnūn al-Tawḍīḥ,Q54560,,
Sharḥ al-Alfīyah,,,,Sharḥ al-Alfīyah,Q54546,,
Manhaj al-sālik ilá Alfīyat Ibn Mālik,,,,Manhaj al-sālik ilá Alfīyat Ibn Mālik,Q54561,,
Tamrīn al-ṭullāb fī ṣināʻat al-iʻrāb,,,,,,Tamrīn al-ṭullāb fī ṣināʻat al-iʻrāb,Q11792
al-Bahjah al-wafīyah,,,,al-Bahjah al-wafīyah,Q54562,,
al-Kāmil,,,,al-Kāmil,Q54563,,
Farāʼid al-qalāʼid fī mukhtaṣar sharḥ al-shawāhid,,,,Farāʾid al-qalāʾid fī mukhtaṣar Sharḥ al-Shawāhid,Q54422,,
Sharḥ shawāhid sharḥ al-Khulāṣah,,,,Sharḥ shawāhid sharḥ al-Khulāṣah,Q54564,,
Sharḥ Tasʹhīl al-fawāʼid wa-takmīl al-maqāṣid,,,,Sharḥ Tasʹhīl al-fawāʼid wa-takmīl al-maqāṣid,Q54565,,
Sharḥ Lāmīyat al-afʻāl,,,,Arabic grammatical text,Q25791,,
Sharḥ al-Lubāb,,,,Sharḥ al-Lubāb,Q54566,,
Sharḥ Lubb al-albāb,,,,Sharḥ Lubb al-albāb,Q54567,,
Imtiḥān al-adhkiyāʼ,,,,Imtiḥān al-adhkiyāʼ,Q54498,,
Ḥāshiyah ʻalá Imtiḥān al-adhkiyāʼ,,,,Ḥāshiyah ʻalá Imtiḥān al-adhkiyāʼ,Q54568,,
ḥāshiyah ʻalá Imtiḥān al-adhkiyāʼ,,,,Ḥāshiyah ʻalá Imtiḥān al-adhkiyāʼ,Q54568,,
Sharḥ al-Ājurrūmīyah,,,,Sharḥ al-Ajurrūmīyah,Q27808,,
Taʻlīq al-durrah al-Shanawānīyah ʻalá Sharḥ al-Ājurrūmīyah,,,,Taʻlīq al-durrah al-Shanawānīyah ʻalá Sharḥ al-Ajurrūmīyah fī ʻilm al-ʻArabīyah,Q27764,,
al-Fawāʼid al-Ujhūrīyah ʻalá sharḥ al-Muqaddimah al-Ājurrūmīyah,,,,al-Fawāʼid al-Ujhūrīyah ʻalá sharḥ al-Muqaddimah al-Ājurrūmīyah,Q54569,,
al-Durar al-wafīyah bi-sharḥ alfāẓ al-Ājurrūmīyah,,,,al-Durar al-wafīyah bi-sharḥ alfāẓ al-Ājurrūmīyah,Q54570,,
Bulūgh al-umnīyah bi-tawḍīḥ al-Ājurrūmīyah,,,,Bulūgh al-umnīyah bi-tawḍīḥ al-Ājurrūmīyah,Q54571,,
al-ḥawāshī al-muḥkamah ʻalá alfāẓ al-Muqaddimah,,,,al-Ḥawāshī al-muḥkamah ʻalá alfāẓ al-Muqaddimah,Q54572,,
al-ʻUqūd al-jawharīyah bi-sharḥ al-Muqaddimah al-Ājurrūmīyah,,,,al-ʻUqūd al-jawharīyah bi-sharḥ al-Muqaddimah al-Ājurrūmīyah,Q54573,,
al-Nukat al-maḥwīyah fī sharḥ al-Nafḥah al-Wardīyah,,,,al-Nukat al-maḥwīyah fī sharḥ al-Nafḥah al-Wardīyah,Q54574,,
Mūjib al-nidāʼ ilá sharḥ Qaṭr al-nadá,,,,Mūjib al-nidāʼ ilá sharḥ Qaṭr al-nadá,Q54575,,
ḥāshiyah ʻalá sharḥ al-Fākihī,,,,Ḥāshiyah ʻalá sharḥ al-Fākihī,Q54576,,
Nūr badā li-aẓīm īḍāḥ Qaṭr al-nadá,,,,Nūr badā li-aẓīm īḍāḥ Qaṭr al-nadá,Q54577,,
al-Munṣif min al-kalām ʻalá Mughnī Ibn Hishām,,,,al-Munṣif min al-kalām ʻalá Mughnī Ibn Hishām,Q54578,,
Ghināʼ al-adīb fī fahm Mughnī al-labīb,,,,Ghināʼ al-adīb fī fahm Mughnī al-labīb,Q54579,,
al-Iʻrāb ʻan qawāʻid al-iʻrāb,,,,Iʻrāb ʻan qawāʻid al-iʻrāb,Q12242,,
Mulaḥ al-ighrāb fī sharḥ Qawāʻid al-iʻrāb,,,,Mulaḥ al-ighrāb fī sharḥ Qawāʻid al-iʻrāb,Q54580,,
Sharḥ al-Iʻrāb ʻan qawāʻid al-iʻrāb,,,,Arabic grammatical text,Q25791,,
Muwaṣṣil al-ṭullāb ilá Qawāʻid al-iʻrāb,,,,Arabic grammatical text,Q25791,,
Hidāyat ūlī al-albāb ilá Muwaṣṣil al-ṭullāb,,,,Hidāyat ūlī al-albāb ilá Muwaṣṣil al-ṭullāb,Q54581,,
Durar al-farāʼid wa-ghurar al-fawāʼid,,,,Durar al-farāʼid wa-ghurar al-fawāʼid,Q54582,,
Kāshif al-qināʻ wa-al-niqāb bi-izālat al-shubah ʻan wajh Qawāʻd al-iʻrāb,,,,Kāshif al-qināʻ wa-al-niqāb bi-izālat al-shubah ʻan wajh Qawāʻd al-iʻrāb,Q54583,,
ḥawāshin tataʻallaqu bi-muqaddimat al-Iʻrāb ʻan qawāʻid al-iʻrāb,,,,Ḥawāshin tataʻallaqu bi-muqaddimat al-Iʻrāb ʻan qawāʻid al-iʻrāb,Q54584,,
Mafātīḥ al-abwāb li-ṣafāʼiḥ al-abwāb,,,,Mafātīḥ al-abwāb li-ṣafāʼiḥ al-abwāb,Q54585,,
Sharḥ Tuḥfat al-ṭullāb,,,,Sharḥ Tuḥfat al-ṭullāb,Q54586,,
al-Durar al-farāʼid ʻalá mukhtaṣar al-Qawāʻid,,,,al-Durar al-farāʼid ʻalá mukhtaṣar al-Qawāʻid,Q54587,,
Masāʼil fī al-naḥw,,,,Masāʼil fī al-naḥw,Q54588,,
al-Alghāz al-naḥwīyah,,,,Works of Alghāz,Q54589,,
Tawḍīḥ al-Irshād,,,,Tawḍīḥ al-Irshād,Q54590,,
al-Tartīb al-jamīl fī sharḥ al-Tarkīb al-jalīl,,,,al-Tartīb al-jamīl fī sharḥ al-Tarkīb al-jalīl,Q54591,,
Marāḥ al-arwāḥ,,,,Marāḥ al-arwāḥ,Q11900,,
ḥāshiyah ʻalá sharḥ Dunquz,,,,Ḥāshiyah ʻalá sharḥ Dunquz,Q54592,,
Rawāḥ al-arwāḥ li-Marāḥ al-arwāḥ,,,,Rawāḥ al-arwāḥ li-Marāḥ al-arwāḥ,Q54593,,
al-Falāḥ fī sharḥ al-Marāḥ,,,,al-Falāḥ fī sharḥ al-Marāḥ,Q54594,,
Sharḥ al-Waḍʻīyah,,,,Sharḥ al-Waḍʻīyah,Q54426,,
ḥāshiyah ʻalá sharḥ al-Isfarāʼinī,,,,Ḥāshiyah ʻalá sharḥ al-lsfarāʼinī,Q54459,,
al-Kitāb,,,,al-Kitāb,Q54595,,
Sharḥ Kitāb Sībawayhi,,,,Sharḥ Kitāb Sībawayhi,Q54596,,
Sharḥ al-ʻAwāmil,,,,,,Sharḥ al-ʻAwāmil al-miʼah,Q11889
Durrat al-ghawwāṣ,,,,Durrat al-ghawwāṣ,Q54597,,
Sharḥ Durrat al-ghawwāṣ,,,,Sharḥ Durrat al-ghawwāṣ,Q54598,,
al-Īḍāḥ,,,,,,Īḍāḥ fī ʻulūm al-balāghah,Q39183
al-Mukammal fī sharḥ al-Mufaṣṣal,,,,al-Mukammal fī sharḥ al-Mufaṣṣal,Q54599,,
Sharḥ al-Unmūdhaj,,,,Sharḥ al-Unmūdhaj,Q12214,,
ḥāshiyah ʻalá sharḥ al-Ardabīlī,,,,Ḥāshiyah ʻalá sharḥ al-Ardabīlī,Q54600,,
ḥadāʼiq al-daqāʼiq fī sharḥ risālat ʻallāmat al-ḥaqāʼiq,,,,Ḥadāʼiq al-daqāʼiq fī sharḥ risālat ʻallāmat al-ḥaqāʼiq,Q12027,,
al-Basīṭ,,,,Works of Basīṭ,Q54601,,
ḥāshiyah ʻalá al-Ḍawʼ,,,,Ḥāshiyah ʻalá al-Ḍawʼ,Q54602,,
Sharḥ abyāt al-Ḍawʼ,,,,Sharḥ abyāt al-Ḍawʼ,Q54603,,
Sharḥ al-Miṣbāḥ,,,,Sharḥ al-Miṣbāḥ,Q54604,,
al-Iftitāḥ,,,,Iftitāḥ,Q12058,,
Sharḥ dībājat al-Miṣbāḥ,,,,Sharḥ dībājat al-Miṣbāḥ,Q54491,,
Sharḥ ʻalá sharḥ dībājat al-Miṣbāḥ,,,,Sharḥ ʻalá sharḥ dībājat al-Miṣbāḥ,Q54605,,
Sharḥ Taṣrīf al-ʻIzzī,,,,Sharḥ al-Taṣrīf al-ʻIzzī,Q12052,,
ḥāshiyah ʻalá sharḥ al-Taftāzānī,,,,Ḥāshiyah ʻalá sharḥ al-Taftāzānī,Q54606,,
al-Fatḥ al-rabbānī fī sharḥ Taṣrīf al-Zanjānī,,,,al-Fatḥ al-rabbānī fī sharḥ Taṣrīf al-Zanjānī,Q54607,,
al-Amālī,,,,Works of Amālī,Q54608,,
al-Kāfiyah,,,,,,Kāfiyah,Q27563
al-Wāfiyah fī sharḥ al-Kāfiyah,,,,,,Wāfiyah fī sharḥ al-Kāfiyah,Q11640
Rūḥ al-shurūḥ,,,,,,Rūḥ al-shurūḥ,Q11679
Īḍāḥ al-Maqṣūd,,,,Īḍāḥ al-Maqṣūd,Q54609,,
Sharḥ al-Maqṣūd al-musammá bi-al-Shukrīyah,,Shukrīyah,,Sharḥ al-Maqṣūd al-musammá bi-al-Shukrīyah,Q54610,,
al-Minhāj fī al-naḥw,,,,al-Minhāj fī al-naḥw,Q54611,,
Mukhtārāt min kutub al-naḥw,,,,Mukhtārāt min kutub al-naḥw,Q54612,,
al-Jamharah fī al-lughah,,,,al-Jamharah fī al-lughah,Q54613,,
Dīwān al-adab,,,,Dīwān al-adab,Q54614,,
al-Ṣiḥāḥ,,,,Sihah,Q3117,,
Mukhtaṣar Tarwīḥ al-arwāḥ fī tahdhīb al-Ṣiḥāḥ,,,,Mukhtaṣar Tarwīḥ al-arwāḥ fī tahdhīb al-Ṣiḥāḥ,Q54615,,
al-Mujmal fī al-lughah,,,,al-Mujmal fī al-lughah,Q54616,,
Muqaddimat al-adab,,,,Muqaddimat al-adab,Q54617,,
Asās al-balāghah,,,,Asās al-balāghah,Q54618,,
Iḥkām al-Asās,,,,Iḥkām al-Asās,Q54619,,
al-Muʻarrab,,,,al-Muʻarrab,Q54620,,
Wasīlat al-mutalaffiẓ ilá Kifāyat al-mutaḥaffiẓ,,,,Wasīlat al-mutalaffiẓ ilá Kifāyat al-mutaḥaffiẓ,Q54621,,
Kitāb al-Furūq,,,,Kitāb al-Furūq,Q54622,,
Kitāb ʻalá sharḥ al-Sullam ... [etc,كتاب على شرح السلم ... الخ,,,Kitāb ʻalá sharḥ al-Sullam,Q54623,,
ʻArūḍ al-Andalusī ... [etc,عروض الاندلسي ... الخ,,,ʻArūḍ al-Andalusī,Q54380,,
Sharḥ Risālat al-istiʻārah ... [etc,شرح رسالة الاستعارة ... الخ,,,Sharḥ Risālat al-istiʻārah,Q54465,,
Taʻrīf ʻilm al-kalām ... [etc,تعريف علم الكلام ... الخ,,,Taʻrīf ʻilm al-kalām,Q54624,,
Ḥāshiyah ʻalá Mukhtaṣar al-maʻānī ... [etc,حاشية على مختصر المعاني ... الخ,,,Ḥāshiyah ʻalá Mukhtaṣar al-maʻānī,Q54446,,
Sharḥ al-ʻAqāʼid al-ʻAḍudīyah ... [etc,شرح العقائد العضدية ... الخ,,,Sharḥ al-ʻAqāʼid al-ʻAḍudīyah,Q39782,,
Sharḥ shawāhid Sharḥ Qaṭr al-nadá ... [etc,شرح شواهد شرح قطر الندى ... الخ,,,Sharḥ shawāhid Sharḥ Qaṭr al-nadá,Q54625,,
ʻIzz şerh /,عاز شرح /,Sharḥ Taṣrīf al-ʻIzzī,شرح تصريف العزي,Sharḥ al-Taṣrīf al-ʻIzzī,Q12052,,
Kitab-i Şerh-i Kāfiyah al-musammá bi-Najm Saʻīdī,كتاب شرح كافية المسمى بنجم سعيدي,,,Kitab-i Şerh-i Kāfiyah al-musammá bi-Najm Saʻīdī,Q54626,,
Kitāb-i Shāfiyah min al-ṣarf /,كتابا شافية من الصرف /,Shāfiyah,شافية,Shāfiyah,Q11634,,
Sharḥ al-Kāfiyah /,شرح الكافية /,Sharḥ al-Kāfiyah al-akbar,شرح الكافية الاكبر,Sharḥ al-Kāfiyah,Q12068,,
al-Wāfīyah fī sharḥ Kitāb al-Kāfīyah,الوافية في شرح كتاب الكافية,Wāfīyah fī sharḥ al-Kāfīyah,وافية في شرح الكافية,Wāfiyah fī sharḥ al-Kāfiyah,Q11640,,
Kitāb Taṣrīf al-Kāfiyah /,كتاب تصريف الكافية /,Shāfiyah,شافية,Shāfiyah,Q11634,,
Sharḥ-i Kāfiyah,شرح كافية,Muwashshaḥ,موشح,Muwashshaḥ,Q54627,,
Chārpārdī fī sharḥ al-Shāfīyah fī ʻilm al-taṣrīf,چارپاردي في شرح الشافية في علم التصريف,Sharḥ al-Shāfiyah,شرح الشافية,Sharḥ al-Shāfiyah,Q11997,,
Sharḥ al-Alfīyah,شرح الالفية,,,Sharḥ al-Alfīyah,Q54546,,
Kitāb al-Khulāṣah fī al-naḥw /,كتاب الخلاصة في النحو /,Alfīyah,الفية,Alfīyah,Q54521,,
Sharḥ Lubb al-albāb,شرح لب الالباب,,,Sharḥ Lubb al-albāb,Q54567,,
Sharḥ Lubb al-albāb /,شرح لب الالباب /,,,Sharḥ Lubb al-albāb,Q54567,,
Kitāb Sharḥ Lubb al-albāb fī ʻilm al-iʻrāb /,كتاب شرح لب الالباب في علم الاعراب /,,,Arabic grammatical text,Q25791,,
Şerh-i Zanjânî-yi ʻIzzi,شرح زنجانى عزي,Sharḥ Taṣrīf al-ʻIzzī,شرح تصريف العزي,Sharḥ al-Taṣrīf al-ʻIzzī,Q12052,,
al-Juzʼ al-thānī min Sharḥ al-Kāfiyah al-shāfiyah /,الجزء الثاني من شرح الكافية الشافية /,Sharḥ al-Kāfiyah al-shāfiyah,شرح الكافية الشافية,Sharḥ al-Kāfiyah,Q12068,,
al-Juzʼ al-thānī min Sharḥ al-Alfīyah /,الجزء الثاني من شرح الالفية /,Tawḍīḥ maqāṣid al-Alfīyah,توضيح مقاصد الالفية,Tawḍīḥ maqāṣid al-Alfīyah,Q54628,,
Sharḥ Alfīyah Ibn Mālik /,شرح الفية ابن مالك /,Tawḍīḥ maqāṣid al-Alfīyah,توضيح مقاصد الالفية,Tawḍīḥ maqāṣid al-Alfīyah,Q54628,,
Kitāb al-Kāfiyah fī ʻilm al-ʻarabīyah /,كتاب الكافية في علم العربية /,Kāfiyah al-shāfiyah,كافية الشافية,Kāfiyah,Q27563,,
Mīzān al-adab,ميزان الادب,Mīzān al-adab fī lisān al-ʻArab,ميزان الادب في لسان العرب,Mīzān al-adab fī lisān al-ʻArab,Q54363,,
Kitāb al-Tasʹhīl,كتاب التسهيل,Tasʹhīl al-fawāʾid wa-takmīl al-maqāṣid,تسهيل الفوائد وتكميل المقاصد,Tasʹhīl al-Fawāʼid wa-takmīl al-maqāṣid,Q54520,,
Kitāb al-Shaykh Khālid al-Azharī naffaʻanā Allāh bihi wa-al-muslimīn ʻalá matn al-Ājurrūmīyah fī ʻilm al-ʻarabīyah,كتاب الشيخ خالد الازهري نفعنا الله به والمسلمين على متن الاجرومية في علم العربية,Sharḥ al-Ājurrūmīyah,شرح الاجرومية,Sharḥ al-Ajurrūmīyah,Q27808,,
Kitāb al-Tuḥfah al-Wardīyah wa-sharḥihā /,كتاب التحفة الوردية وشرحها /,Tuḥfah al-Wardīyah,تحفة الوردية,Tuḥfah al-Wardīyah,Q54629,,
Kitāb Sharḥ al-Taṣrīf /,كتاب شرح التصريف /,Sharḥ al-Shāfiyah,شرح الشافية,Sharḥ al-Shāfiyah,Q11997,,
Imtiḥān-i adhkiyāʼ ... [etc.,,,,Imtiḥān al-adhkiyāʼ,Q54498,,
Lavāyiḥ ... [etc,لوايح ... الخ,,,Lavāyiḥ,Q48521,,
Ḥāshiyah ʻalá al-Muṭawwal ... [etc,حاشية على المطول ... الخ,,,Ḥāshiyah ʻalá al-Muṭawwal,Q11681,,
Ḥāshiyah ʻalá sharḥ ʻIṣām al-Dīn ... [etc,حاشية على شرح عصام الدين ... الخ,,,Ḥāshiyah ʻalá sharḥ ʻIṣām,Q54456,,
Kāfī fī ʻilmay al-ʻarūḍ wa-al-qawāfī ... [etc,كافي في علمي العروض والقوافي ... الخ,,,Kitāb al-Kāfī fī ʻilmay al-arūḍ wa-al-qawāfī,Q12250,,
al-Hidāyah fī al-naḥw ... [etc,الهداية في النحو ... الخ,,,Arabic grammatical text,Q27591,,
Sharḥ ʻAwāmil al-Diwrīkī,,,,Sharḥ ʻAwāmil al-Diwrīkī,Q54630,,
Ḥāshiyat al-Bahjah al-marḍīyah fī sharḥ al-Alfīyah,,,,Ḥāshiyat al-Bahjah al-marḍīyah fī sharḥ al-Alfīyah,Q54631,,
Ḥāshiyah ʻalá al-Fawāʼid al-Diyāʼīyah,,,,Ḥāshiyah ʻalá al-Fawāʼid al-Ḍiyāʼīyah,Q54488,,
Qamar al-budūr,,,,Qamar al-budūr,Q54632,,
al-Durar al-kāfiyah fī ḥall Sharḥ al-Shāfiyah,,,,al-Durar al-kāfiyah fī ḥall Sharḥ al-Shāfiyah,Q54633,,
ḥāshiyah ʻalá al-Shāfiyah,,,,Ḥāshiyah ʻalá al-Shāfiyah,Q54634,,
Kitāb Sharḥ shawāhid al-Mughnī fī al-naḥw /,كتاب شرح شواهد المغني في النحو /,Sharḥ shawāhid Mughnī al-labīb,شرح شواهد مغني اللبيب,Sharḥ shawāhid Mughnī al-labīb,Q54635,,
Ḥāshiyah ʻalá al-Wāfiyah,حاشية على الوافية,Ḥāshiyah ʻalá al-Sharḥ al-mutawassiṭ,حاشية على الشرح المتوسط,Ḥāshiyah ʻalá al-Sharḥ al-mutawassiṭ,Q54636,,
Ḥāshiyah-i Mīr Sayyid-i Sharīf,حاشيه مير سيد شريف,Ḥāshiyah ʻalá al-Sharḥ al-mutawassiṭ,حاشية على الشرح المتوسط,Ḥāshiyah ʻalá al-Sharḥ al-mutawassiṭ,Q54636,,
Kitāb Sirr al-balāghah wa-yuqāl lahu ayḍan Fiqh al-lughah /,كتاب سر البلاغة ويقال له ايضا فقه اللغة /,Fiqh al-lughah wa-sirr al-ʻArabīyah,فقه اللغة وسر العربية,Philology text,Q54407,,
Kitāb al-Maṣādir /,كتاب المصادر /,,,Kitāb al-Maṣādir,Q54637,,
al-Juzʼ al-awwal [al-thānī] min Kitāb Najm al-Dīn ʻalá Kāfiyat Ibn al-Ḥājib fī al-naḥw /,الجزء الاول من كتاب نجم الدين على كافية ابن الحاجب في النحو /,Sharḥ al-Kāfiyah al-akbar,شرح الكافية الاكبر,Sharḥ al-Kāfiyah,Q12068,,
Baḥr al-ʻawwām fī-mā aṣāba bihi al-ʻawāmm /,بحر العوام فيما اصاب به العوام /,,,Baḥr al-ʻawwām fī-mā aṣāba bihi al-ʻawāmm,Q54638,,
Fawāʼid al-muḥarrarah fī sharḥ musawwaghāt al-ibtidāʼ bi-al-nakirah ... [etc,فوائد المحررة في شرح مسوغات الابتداء بالنكرة ... الخ,,,Arabic grammatical text,Q25791,,
Fiqh al-lughah ... [etc,فقه اللغة ... الخ,,,Philology text,Q54407,,
Baḥth al-maṭālib wa-ḥathth al-ṭālib /,بحث المطالب وحث الطالب,Baḥth al-maṭālib fī ʻilm al-ʻArabīyah,بحث المطالب في علم العربية,Baḥth al-maṭālib fī ʻilm al-ʻArabīyah,Q54639,,
Fawāʾid al-Ḍiyāʾīyah,فوائد الضيائية,,,al-Fawaʼid al-Ḍiyaʼīyah,Q54419,,
al-Munaẓẓamah al-Khazrajīyah. Mukhtaṣar fī ʻilm al-qawāfī,المنظمة الخزرجية. مختصر في علم القوافي,,,Arabic grammatical text,Q27591,,
Ḥāshiyat al-Shaykh al-Islām ʻalá Mukhtaṣar al-Mawlá; Ḥafīd ʻalá Mukhtaṣar al-maʻānī,حاشية الشيخ الاسلام على مختصر المولى حفيد على مختصر المعاني,Ḥāshiyah ʻalá al-Sharḥ al-Mukhtaṣar,حاشية على الشرح المختصر,Ḥāshiyah ʻalá al-Sharḥ al-Mukhtaṣar,Q54448,,
Min ḥawāshī al-Dasūqī ʻalá Mukhtaṣar al-Saʻd,من حواشي الدسوقي على مختصر السعد,,,Min ḥawāshī al-Dasūqī ʻalá Mukhtaṣar al-Saʻd,Q54640,,
Muqaddimah musammāt bi-Miftāḥ al-afʻāl fī ʻilm al-taṣrīf,مقدمة مسمات بمفتاح الافعال في علم التصريف,Lāmīyat al-afʻāl,لامية الافعال,Arabic grammatical text,Q27591,,
Ḥall al-tarkīb,حل التركيب,,,Ḥall al-tarkīb,Q54641,,
Taṣawwurāt ... [etc,تصورات ... الخ,,,Taṣawwurāt,Q54642,,
al-Durar al-Ṣabbāghīyah fī sharḥ al-Ājurrūmīyah,الدرر الصباغية في شرح الاجرومية,,,al-Durar al-Ṣabbāghīyah fī sharḥ al-Ājurrūmīyah,Q54643,,
Sharḥ alfāẓ al-Ājurrūmīyah,شرح الفاظ الاجرومية,,,Sharḥ alfāẓ al-Ājurrūmīyah,Q54644,,
Kitāb alif bāʼ,,,,Kitāb Alif bāʼ,Q54377,,
al-Risālah al-Ḥanafīyah ... [etc.,الرسالة الحنفية ... الخ,,,al-Risālah al-Ḥanafīyah,Q54645,,
Collection of Arabic texts on grammar and other topics,,,,Arabic grammatical text,Q25791,,
"Collection of Arabic texts on logic, philosophy, and other topics",,,,Logic;Philosophical text,Q20450;Q5996,,
Majmūʻah fīhā nuqūl min kutub mukhtalifah ghālibuhā fawāʼid wa-nubadh tataʻalliqu bi-al-ʻulūm al-naẓarīyah min kalām wa-mantiq wa-ḥikmah wa-ʻulūm al-balāghah,مجموعة فيها نقول من كتب مختلة غالها فوائد ونبذ تتعلق بالعلوم النظرية من كلام ومنتق وحكمة وعلوم البلاغة,,,Rhetoric text,Q54646,,
Mishkāt al-ʻulūm,,,,Mishkāt al-ʻulūm,Q54647,,
Ḍawʾ min al-naḥw,ضوء من النحو,Ḍawʾ ʻalá al-Miṣbāḥ,ضوء على المصباح,Ḍawʾ ʻalá al-Miṣbāḥ,Q54648,,
Sharḥ Ḍawʾ al-Muṭarrizī fī al-naḥw,شرح ضوء المطرزي في النحو,Ḍawʾ ʻalá al-Miṣbāḥ,ضوء على المصباح,Ḍawʾ ʻalá al-Miṣbāḥ,Q54648,,
Kitāb al-Īḍāḥ sharḥ al-Mufaṣṣal /,كتاب الايضاح شرح المفصل /,Īḍāḥ fī sharḥ al-Mufaṣṣal,ايضاح في شرح المفصل,Īḍāḥ fī sharḥ al-Mufaṣṣal,Q54401,,
