title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_as_recorded_agr,authorized_label_add,ds_qid_add,authorized_label,ds_qid
Fetava-yı Şeyhülislam Feyzullah Efendi al-maktul,فتاواى شىخ الاسلام فىض الله افندى المقتول,,,Fatāwá,Q12221,,
Hâzâ'l-kitap Tuhfe-yi Keskinî,هذا لکتاب تحفه کسکنى,Tuhfe-yi Keskinî,تحفه کسکينى,Tuhfe-yi Keskinî,Q55076,,
Behcet ül-fetava,بهجة الفتاواى,,,Fatāwá,Q12221,,
"Firmans, 1843-1844",,,,Firman,Q55077,,
"Firman, 1809 November",,,,Firman,Q55077,,
Raqāʼiq al-ḥaqāʼiq fī maʻrifat ḥisāb al-daraj wa-al-daqāʼiq ... [etc,رقائق الحقائق في معرفة حساب الدرج والدقائق ... الخ,,,Mathematical text,Q12185,,
Hādhā Risālah fī bayʻ wa-shirāʼ ... [etc,هذا رسالة في بيع وشراء ... الخ,,,Risālah fī bayʻ wa-shirāʼ,Q55078,,
Burhan ül-arifin ... [etc,برهان العارفين ... الخ,,,Burhan ül-arifin,Q55079,,
Divan-i Kaimi,ديوان قائمي,Poems,,Poetry,Q1330,,
Divan-i Kaimi,ديوان قائمي,,,Diwan,"Q11912",,
History of the Ottoman Empire in 1807,,,,History of the Ottoman Empire,Q55034,,
Tercüme-yi metn-i Varidat /,ترجمهء متن واردات /,Wāridāt,واردات,Wāridāt,Q55080,,
Bin iki yüz seksen dört senesi Seferi'nin on dördüncü gecesi görülmüş bir rüya,بيك ايكيوز سكسان درت سنه سى صفرينك اون دردنجى كجه سى كورلمش بر رؤيا,Rüya,رؤيا,Rüya,Q55081,,
Collection of Sufi treatises,,,,Sufi texts,Q27797,,
Şerh-i Delail ül-hayrat,شرح دلائل الخيرات,,,Şerh-i Delail ül-hayrat,Q55082,,
Delail ül-şerif şerhi,دلائل الشريف شرحى,,,Delail ül-şerif şerhi,Q55083,,
Lemaat-i tassavuf-i Nakşibandiyye,لمعات تصوف نقشبنديه,,,Lemaat-i tassavuf-i Nakşibandiyye,Q55084,,
Hādhā Dīwān sharīf qidwat al-ʻārifīn al-Shaykh Sulaymān Shaykhī bi-Kūstandīlī al-Naqshbandī ... [etc,,,,Diwan,Q11912,,
Gayet ül-beyan fi tedbir-i beden il-insan,غايت البيان في تدبير بدن الانسان,,,Medical texts,Q817,,
Haza risale-yi Refiʻî ...,هذا رسالهء رفيعي ...,,,Haza risale-yi Refiʻî,Q55085,,
Sübhet ül-ahbar,سبحة الاخبار,,,Genealogical tables,Q18360,,
Netaic ül-fünun ... [etc.,نتايج الفنون ... الخ,,,Turkish texts;Arabic texts,Q20402;Q12258,,
Divan-i Yahya ve Nadirî ve Feyzî,ديوان يحيى و نادري و فيضي,,,Diwan,"Q11912",,
Kitab-i Gayet ül-beyan fi it-tıp /,كتاب غايت البيان في الطب /,Gayet ül-beyan fi tedbir-i beden il-insan,غايت البيان في تدبير بدن الانسان,Gayet ül-beyan fi tedbir-i beden il-insan,Q55086,,
Az divan-i Süruri ... [etc.,از ديوان سروري ... الخ,,,Diwan,Q11912,,
A philology collection,,,,Philology text,Q54407,,
Tercüman üs-sihah,ترجمان الصحاح,Ṣiḥāḥ,صحاح,Sihah,Q3117,,
Hadikat üs-süadâ,حديقة السعداء,,,Hadikat üs-süadâ,Q55087,,
Risale-yi kelime-yi şehadet,رسالهء کلمهء شهاده,,,Risale-yi kelime-yi şehadet,Q55088,,
Hulâsat ul-ahlâk,خلاصة الاخلاق,,,Ethics,Q5031,,
Vukuat-i Halep,وقوعات حلب,,,Vukuat-i Halep,Q55089,,
Menafi un-nâs ... [etc.,منافع الناس,,,Medical texts,Q817,,
Kitab ül-Vikaye,كتاب الوقاية,Vikaye,وقاية,Vikaye,Q55090,,
Collection of texts on geomancy,,,,Geomancy texts,Q55091,,
Muǧni tercümesi,مغنى ترجمه‌سى,,,Arabic grammatical text,Q27591,,
Mesail] ... [etc.,مسائل,,,Astrological texts,Q3123,,
Risale-yi Feyziye fi'l-lûgat il-edviye; Düstur ut-tabip fi amel-i mizan it-terkip,رسالهء فىضيه فى اللغات الادويه ؛,,,Medical text,Q20372,,
Ahkâm-ı nücum ... [etc.,احکام نجوم,,,Astrological text,Q20378,,
Şifa ul-fuad li-Hazret ıs-Sultan Murad,شفاء الفؤاد لحضرت السلطان مراد,,,Medical texts,Q817,,
Kitab-ı İskendernāme,کتاب اسکندر نامه,İskendernāme,,Iskandarnama,Q16440,,
Collection of Turkish poetry,,,,Turkish poetry,Q55026,,
Divan-ı Münif,ديوان منيف,Poems,,Poetry,Q1330,,
Divan-ı Sabit Efendi,دىوان ثابت افندى,,,Diwan,"Q11912",,
Risale fi beyan-ı usûl-ı erbaa /,رساله فى بىان اصول اربه /,,,Sufi metaphysics,Q55092,,
Kitab-ı Hilkatname,کتاب خلقت نامه,Hilkatname,خلقت نامه,Hilkatname,Q55093,,
Afrika cezairinden Sante Helena nam ceziredan vâsıl olup ol tarafda cezire bend olan Napoleon Bonaparteʹnin sergüzeştini ...,آفرىقا جزاىرندن سانته هلنا نام جزىره‌دن واصل اولوب اولطرفده جزىره بند اولان ناپولئون بوناپارته‌نک سرگزشتنى ...,,,Text on Africa,Q55094,,
Tulû üş-şems ve'l-ișrak ve tefrik ül-mülhit ve'l-mukallit /,طلوع الشمس و الاشراق و تفريق الملحد و المقلد /,,,Text on Islamic doctrine,Q55095,,
Kitab-ı Hulv un-nâsıhin,کتاب حلو الناصحىن,Hulv un-nâsıhin,حلو الناصحىن,Hulv un-nâsıhin,Q55096,,
Tale of Seyfülmülûk,,,,Tale of Seyfülmülûk,Q55097,,
Nabi merhûmın Tühfet ül-Haremeyn,نابى مرحومک تحفة الحرمىن,,,Pilgrimage,Q40017,,
Mizan ül-hak fi ihtiyar ıl-ahak,ميزان الحق في اختيار الاحق,,,Mizan ül-hak fi ihtiyar ıl-ahak,Q55098,,
Netaic ül-fünun,نتايج الفنون,Netaic ül-fünun ve mehasin ül-mütun,نتايج الفنون ومحاسن المتون,Netaic ül-fünun ve mehasin ül-mütun,Q55099,,
Divan-i Sezaî Gülşenî,ديوان سزائي گلشنى,Poems,,Poetry,Q1330,,
Fetava-yı Ali Efendi,فتاواي علي افندي,,,Fatāwá,Q12221,,
Düstur ül-amel,دستور العمل,,,Lexicon,Q6005,,
Fetava-yı Seyyit Rıza,فتاواى سىد رضا,,,Fatāwá,Q12221,,
Hâzâ Kitab-ı Beypazarı Mehmet Efendi,هذا كتاب بکپازارى محمد افندى,Nasihat ül-Müslimin,نصيحة المسلين,Nasihat ül-Müslimin,Q55100,,
Hâzâ Kitab-ı Reşahat,هذا كتاب رشحات,Rashaḥāt-i ʻayn al-ḥayāt,رشحات عىن الحىات,Rashaḥāt-i ʻayn al-ḥayāt,Q51703,,
"Commonplace book of poetry, prayers, and religious extracts",,,,Commonplace book,Q7822,,
Hâzâ el-kitap Lûgat ul-Farisiye /,هذا الکتاب لغت الفارسيه /,,,Lexicon,Q6005,,
Mev'iza,موعظه,,,Sermons,Q1400,,
İsm-i kitāp Behcet ul-ârifîn ravzat ul-salikîn,اسم كتاب بهجة العارفين روضة السالكين,,,Treatise on Sunnī doctrine,Q55101,,
Miftāḥ al-lughah,مفتاح اللغة,,,Dictionary,Q7823,,
Mirkat ul-lûghat,مرقات اللغة,,,Mirqāt al-lughah,Q11851,,
Treatise on using the almucantar quadrant] ... [etc.,,,,Treatise on the almucantar quadrant,Q55102,,
Tercüme-yi Sevakıb,ترجمهء ثواقب,S̲avāqib al-manāqib,ثواقب المناقب,S̲avāqib al-manāqib,Q55103,,
Treatise on Islamic doctrine and ethics,,,,Islamic ethics,Q12171,,
al-Ahkam ül-Mecidiye fi'l-arazi il-emiriye,الاحكام المجيدية في الاراضي الاميرية,,,al-Ahkam ül-Mecidiye fi'l-arazi il-emiriye,Q55104,,
Mir'at üş-şühut fi meselet vahdet il-vücut ... [etc.,مرآت الشهود في مسئلة وحدة الوجود,,,Turkish poetry;Sufi texts,Q55026;Q27797,,
Merhum Emir Çelebi'nin Enmuzec ut-tıp ... [etc.,مرحوم امىر چلبىنک انموزج الطب,,,Medical texts,Q817,,
Mevhibe-yi seniye min is-siret iz-zekiye,موهبهء سنيه من السىرة الزکيه,,,Life of Muhammad,Q55105,,
Mecmua-yı eş'ar,مجموعهء اشعار,,,Mecmua,Q7030,,
Risale-yi Feyziye fi lûgat il-müfredat ıt-tıbbiye,رسالهء فىضيه فى لغات المفردات الطبيه,,,Medical texts,Q817,,
Emali tercümesi,امالى ترجمه سى,,,Emali tercümesi,Q55106,,
Hüseyin el-Keşfî alâ Şahidî,حسين الكشفي على شاهدي,,,Hüseyin el-Keşfî alâ Şahidî,Q55107,,
Tuhfet uş-şahan ... [etc.,تحفة الشاهان,,,Turkish texts,Q20402,,
Hâzâ Kitab-ı Envar ul-âşikîn,هذا كتاب انوار العاشقين,Envar ul-âşikîn,انوار العاشقين,Envar'ül Aşıkin,Q55108,,
Nevadir ul-âsar fi mutalâat il-eş'ar,نوادر الاثار فى مطالعة الاشعار,,,Poetry,Q1330,,
Hâzâ Risale-yi Kenz ül-fütuh ... [etc.,هذا رسالهء کنز الفتوح,,,Sufi texts,Q27797,,
Fetava-yı Üskübî ... [etc.,فتاواى اسکوبى,,,Fatāwá,Q12221,,
Kitab-ı Feth-i Fütuh; tercüme ve nazm-ı Kitab-ı Fütuh ul-gayb /,کتاب فتح فتوح,Futūḥ al-ghayb,فتوح الغيب,Futuh al-Ghayb,Q55109,,
Hâzihi'r-ruk'a tüsemmi Mecma ul-anasır ve memba üs-serair,هذه الرقعة تسمي مجمع الاناصر و منبع السرائر,Mecma ul-anasır ve memba üs-serair,مجمع الاناصر و منبع السرائر,Mecma ul-anasır ve memba üs-serair,Q55110,,
Kıssa-yı Hazret-i Adam ... [etc.,قصه حضرت آدم,,,Kıssa-yı Hazret-i Adam,Q55111,,
Turkish translation of Jāmī's Yūsuf va Zulaykhā,,Yūsuf va Zulaykhā,ىوسف و زلىخا,Yusuf and Zulaikha,Q3708,,
Nuzlat al-abdan fi-tarjamat Ghayat al-itqan manju (Culmination of Perfection in the Treatment of the Human Body),,,,Medical texts,Q817,,
el-Emsile el-muhtelife,الامثلاة المختلة,,,Arabic grammatical text,Q27591,,
Kitab-ı Kırk sual,كتاب قيرق سئال,Kırk sual,قيرق سئال,Kirk Sual,Q55112,,
Vasiyetname,وصىت نامه,,,Vasiyetname,Q7538,,
al-Qaṣīdah al-muḍarīyah ... [etc,القصيدة المضرية ... الخ,,,al-Qaṣīdah al-muḍarīyah,Q55113,,
Âsar ül-müştak esrar ül-uşşaq,آثار المشتاق اسرار العشاق,,,Almanac,Q39186,,
Ottoman Turkish music,,,,Ottoman Turkish music,Q55114,,
Turkish manuscript on geomancy,,,,Geomancy texts,Q55091,,
Kitab-ı Şecere ve semere,كتاب شجره و ثمره,Shajarah wa-thamarah,شجرة و ثمرة,Shajarah wa-thamarah,Q55115,,
Collection of five Ottoman texts,,,,Ottoman texts,Q55116,,
Hādhā Kitāb Tabyīn al-marām al-wāqiʻ ʻalá Risālat al-Ḥamzah Afandī fī bayān tijārat ahl al-Islām ...,هذا كتاب تبيين المرام الواقع على رسالة الحمزة افندي في بيان تجارة اهل الاسلام ...,Tebyin ül-merâm,تبيين المرام,Tebyin ül-merâm,Q55001,,
Haza Kitab-i Risale-yi Hamza Efendi fi al-akayid,هذا كتاب رسالهء حمزه افندى في العقايد,Tebyin ül-merâm,تبيين المرام,Tebyin ül-merâm,Q55001,,
Tercüme-yi Nafahât ül-uns,ترجمهء نفحات الانس,Nafaḥāt al-uns min ḥaḍarāt al-quds,نفحات الانس من حضرات القدس,Nafaḥāt al-uns min haḍarāt al-quds,Q51684,,
Qānūn al-adab ḍabṭ kalimāt al-ʻArab ... /,قانون الادب ضبط كلمات العرب ... /,Kanun ül-edep fi zapt-i kelimat il-Arap,قانون الادب في ضبط كلمات العرب,Kanun ül-edep fi zapt-i kelimat il-Arap,Q55117,,
Mecmua-yi resail /,مجموعهء رسائل /,Works,,Works,Q5989,,
Takvim üt-tevarih /,تقويم التواريخ /,,,Takvim üt-tevarih,Q55118,,
Takvim üt-tevarih,تقويم التواريخ,,,Takvim üt-tevarih,Q55118,,
Tuhfet ül-kibar fi esfar il-bihar /,تحفة الكبار في اسفار البحار /,,,Tuhfet ül-kibar fi esfar il-bihar,Q55119,,
al-Ilhām al-muqaddas min al-fayḍ al-aqdas ... [etc,الالهام المقدس من الفيض الاقدس ... الخ,Works,,Works,Q5989,,
Hoca Neşet Efendi'nin Tufan-i marifet şerhi ve Mecalis-i Mevlevi /,خواجه نشأت افندينك طوفان معرفت شرحى ومجالس مولوى /,,,Hoca Neşet Efendi'nin Tufan-i marifet şerhi ve Mecalis-i Mevlevi,Q55120,,
Al-ḥikam al-mundarijah fī sharḥ al-Munfarijah; Sharḥ Qaṣīdat al-Munfarijah /,الحكم المندرجة في شرح المنفرجة,Kaside-yi münferice şerhi,قصيدهء منفرجه شرحي,Kaside-yi münferice şerhi,Q55121,,
Haza el-kitab ül-mübarek Şerh-i Kaside-yi Münferice ....,هذا الكتاب المبارك شرح قصيدهء منفرجه....,Kaside-yi münferice şerhi,قصيدهء منفرجه شرحي,Kaside-yi münferice şerhi,Q55121,,
Kaside-yi Münferice'nin şerhi /,قصيدهء منفرجه نك شرحي /,Kaside-yi münferice şerhi,قصيدهء منفرجه شرحي,Kaside-yi münferice şerhi,Q55121,,
Mecmua,مجموعة,,,Mecmua,Q7030,,
Vaka-yi Kerbela,وقعة كربلاء,,,Vaka-yi Kerbela,Q55122,,
Fetva-yi Ali Efendi /,فتواى على افندى/,Fetava-yi Ali Efendi,فتاواي علي افندي,Fetava-yi Ali Efendi,Q55123,,
Haza Kitab-i Gencine-yi raz,هذا كتاب كنجينهء راز,Gencine-yi raz,كنجينهء راز,Gencine-yi raz,Q7841,,
Gencine-yi raz /,كنجينهء راز/,Gencine-yi raz,كنجينهء راز,Gencine-yi raz,Q7841,,
Gencine-yi raz,كنجينهء راز,,,Gencine-yi raz,Q7841,,
Şah ve geda,شاه وكدا,,,Masnavi,Q27606,,
Miniature of Mecca,,,,Miniature,Q19998,,
Tıb-ı atîk,طب عتيق,,,Medical texts,Q817,,
Haza Kitab-ı Künuz ıl-muǧrimin ... [etc,هذا كتاب كنوز المغرمين,Kunūz al-mughrimīn,كنوز المغرمين,Kunūz al-mughrimīn,Q55124,,
Envar ul-âşikîn] ... [etc.,انوار العاشقين,,,Sufi texts,Q27797,,
Müfid-i Şerh-i Pend-i Attâr,مفيد شرح پند عطار,,,Müfid-i Şerh-i Pend-i Attâr,Q55125,,
Risale-yi yaiye li-Ibn-i Kemal ve Dekaik ül-hakaik,رسالهء يائيه لابن كمال ودقايق الحقايق,Works,,Works,Q5989,,
Kitab-i Vesilet ül-meram /,كتاب وسيلة المرام /,,,Sufi texts,Q27797,,
Risale-yi Kavanin-i âl-i Osman ve hulasa-yi mezamin-i defter-i divan,رسالهء قوانين ال عثمان وخلاصهء مضامين دفتر ديوان,,,Text on land tenure,Q55126,,
Divan-i Baki,ديوان باقي,,,Divan of Bâkî,Q18596,,
Iklil ül-teracim,اكليل التراجم,,,Iklil ül-teracim,Q55127,,
Divan-i Sezaî ... [etc.,ديوان سزائي ... الخ,,,Diwan,"Q11912",,
Risālat al-ʻamal bi-al-kurah dhāt al-kursī al-mutaḥarrikah,رسالة العمل بالكرة ذات الكرسي المتحركة,,,Treatise on astrolabes,Q27631,,
Divan-i Halimgiray ve İzzet ve münşeât-i el-hac Ömer Rasim Efendi,ديون حليمكراى وعزت ومنشآت الحاج عمر راسم افندى,,,Diwan,"Q11912",,
Divan-i İzzet Molla,ديوان عزت ملا,,,Diwan,"Q11912",,
Mihnetkeşân,مهنتكشان,,,Mihnetkesan,Q55128,,
Divan-i İzzet Paşa,ديوان عزت پاشا,,,Diwan,"Q11912",,
Risale-yi Tasavvuf nâme-yi pend-i Zarîfî,رسالهء تصوف نامهء پند ظريفي,,,Pendname,Q55129,,
Haza Kitab-i Ustuvani Mehmet Efendi,هذا كتاب اسطواني محمد افندي,,,Haza Kitab-i Ustuvani Mehmet Efendi,Q55130,,
Mesail-i şerife,مسائل شريفه,,,Mesail-i şerife,Q55131,,
Haza Risale-yi telmiz-i Ustuvani Mehmet Efendi,هذا رسالهء تلميد اسطواني محمد افندي,,,Haza Risale-yi telmiz-i Ustuvani Mehmet Efendi,Q55132,,
Fetava-yi Feyzullah Efendi ve fetava-yi Kirmanî,فتاواى فيض الله افندى وفتاواى كرمانى,,,Fatāwá,Q12221,,
Majmūʻat al-ṣukūk al-sharʻīyah,مجموعة الصكوك الشرعية,,,Majmūʻat al-ṣukūk al-sharʻīyah,Q55133,,
Külliyat-i Baki,كليات باقي,,,Külliyat-i Baki,Q55134,,
Risale-yi istilahât-i evliya-yi izâm ve kelimât-i meşayih ül-kirâm ... [etc.,رسالهء اصطلاحات اولياء عظام و كلمات مشايخ الكرام ... الخ,,,Sufi texts,Q27797,,
Şerh-i Divan-i belagatunvan-i hazret-i Hafız Şirâzî,شرح ديوان بلاغت عنوان حضرت حافظ شيرازي,,,Commentary on Hafez,Q27590,,
Gülistan-i Şemi,كلستان شمعي,,,Gulistan,Q3702,,
Hâkim tarihi ... [etc,حاكم تاريخي ... etc,,,Hâkim tarihi,Q55135,,
Tercüme-yi hadis-i erbain ... [etc,ترجمهء حديث اربعين ... الخ,,,Hadiths,Q11863,,
Netaic ül-fünun ve Mehasin ül-mütun,نتايج الفنون ومحاسن المتون,,,Netaic ül-fünun ve mehasin ül-mütun,Q55099,,
Kitab-i Netaic ül-fünun ve Mehasin ül-mütun ... [etc,كتاب نتايج الفنون ومحاسن المتون ... الخ,,,Kitab-i Netaic ül-fünun ve Mehasin ül-mütun,Q55136,,
Divan-i sihirunvan mucizegi-yi zaman-i Haşmet Efendi ...,دوان سحر عنوان معجزه كوى زمان حشمت افندي ...,Divan-i Haşmet,ديوان حشمت,Divan-i Haşmet,Q55137,,
Tahrib-i harabat ... [etc,تخريب خرابات ... الخ,Works,,Works,Q5989,,
Divan-i Ragıp,ديوان راغب,,,Diwan,"Q11912",,
Münşeât-i Ragıp Paşa,منشآت راغب پاشا,,,Münşeât-i Ragıp Paşa,Q55138,,
Hezeliyat-i Süruri [ve] Şevkengiz-i Vehbi,هزليات سرري و شوقه انكيز وهبي,,,Hezeliyat-i Süruri [ve] Şevkengiz-i Vehbi,Q55139,,
Şerh-i Nazmizade li-Hasan Paşa,شرح نظمي زاده لحسن پاشا,,,Şerh-i Nazmizade li-Hasan Paşa,Q55140,,
İksir-i devlet,اكسير دولت,,,İksir-i devlet,Q55141,,
İşretname-yi Revanî Çelebi,عشرت نامهء رواني چلبي,,,İşretname-yi Revanî Çelebi,Q55142,,
Kitab-i Netaic ül-fünun,كتاب نتايج الفنون,Netaic ül-fünun ve Mehasin ül-mütun,نتايج الفنون ومحاسن المتون,Netaic ül-fünun ve mehasin ül-mütun,Q55099,,
Tevarih-i Süruri Efendi,تواريخ سروري افندي,,,Chronograms,Q55143,,
Ravzat ül-inşa,روضة الانشأ,,,Ravzat ül-inşa,Q55144,,
Arabic-Turkish dictionary,,,,Arabic-Turkish vocabulary,Q12198,,
Hâzâ Lûgat-ı müntahab,هذا لغت منتخب,Lûgat-ı müntahab,لغت منتخب,Lûgat-ı müntahab,Q55145,,
Arabic-Turkish dictionaries,,,,Arabic-Turkish vocabulary,Q12198,,
Hâzâ Kitab-ı Hulviyat-ı sultanî,هذا کتاب حلوىات سلطانى,Hulviyat-ı sultanî,حلوىات سلطانى,Hulviyat-ı sultanî,Q55146,,
Collection of texts on the occult arts,,,,Occult texts,Q55147,,
"Mrs. Dumont Clarke collection of Arabic, Persian and Turkish calligraphy",,,,Calligraphy,Q39902,,
Kavsname,قوس نامه,,,Kavsname,Q55148,,
Tarih-i Timur Lenk,تاريخ تيمورلنك,ʻAjāʾib al-maqdūr fī nawāʾib Tīmūr,عجائب المقدور في نوائب تيمور,ʻAjāʾib al-maqdūr fī nawāʾib Tīmūr,Q55149,,
Ottoman calendar for 29 Rabīʻ I 1229 H. to 9 Rabīʻ II 1230 H.] ... [etc.,,,,Calendar,Q1122,,
Risale-yi merakıye ve sevdaviye ve humma-yı taun ve sac] ... [etc.,رسالۀ مراقىه و سوداوىه و حماء طاعون و ساج,,,Medical texts,Q817,,
İrşad-ı salikin ... [etc.,ارشاد سالكين ... الخ,,,İrşad-ı salikin,Q55150,,
Haza Tercüme-yi Tabirname-yi İbn Sirin ... [etc.,هذا ترجمه تعبىرنامۀ ابن سىرىن,Taʻbīr al-ruʼyā,تعبير الرؤيا,Taʻbīr al-ruʼyā,Q55151,,
Hediyet ül-hüccac /,هدية الحجاج /,,,Hediyet ül-hüccac,Q55152,,
Mecmua-yı tıp ve ba'z-ı hikmet-i müteallik,مجموعه طب و بعض حکمت متعلق,,,Mecmua,Q7030,,
"Firman, 1809 May 22",,,,Firman,Q55077,,
Haza Kitab-ı Hamse-yi Hayati beş risaledir alattamam /,هذا کتاب خمسۀ حىاتي بش رساله‌در علي التمام /,Resail ül-müşfiye lil-emraz il-müskile,رسائل المشفيه للامراض المشكله,Resail ül-müşfiye lil-emraz il-müskile,Q55153,,
Sharḥ Badʼ al-amālī ... [etc,شرح بدء الامالي ... الخ,,,Sharḥ Badʼ al-amālī,Q55154,,
Risale-yi ramil,رساله رمل,,,Geomancy texts,Q55091,,
Divan,ديوان,,,Diwan,Q11912,,
Aşkname,عشق نامه,,,Love letter,Q55155,,
Collection of petitions and imperial edicts pertaining to Crete,,,,Petitions;Edicts,Q55156;Q5083,,
Hâzâ Kitab-ı Dürr-i meknûn ve ilm-i Hızır Nebi salâvat aleyhi ve selâm,هذا کتاب در مکنون وعلم خضر نبى صلوات الله علىه السلام,Dürr-i meknûn ve ilm-i Hızır Nebi,در مکنون وعلم خضر نبى,Dürr-i meknûn ve ilm-i Hızır Nebi,Q55157,,
Hâzâ Şerh-i heft-i heykel,هذا شرح هفت هىکل,Şerh-i heft-i heykel,شرح هفت هىکل,Şerh-i heft-i heykel,Q55158,,
Turkish and Arabic amulets and magic formulas,,,,Magical texts,Q38350,,
Leyle-yi Baraetin duası beyanında dır ki şehr-i Şabanın on beşinci gecesi dir,ليله براتك دعاسى بياننده دركه شهر شعبانك اون بشنجى كيجه سى در,,,Prayer,Q20014,,
Kitab-i Netaic ül-fünun,كتاب نتايج الفنون,Netaic ül-fünun ve mehasin ül-mütun,نتايج الفنون ومحاسن المتون,Netaic ül-fünun ve mehasin ül-mütun,Q55099,,
Divan-i Nef'î,ديوان نفعي,Poems,,Poetry,Q1330,,
Divan-i Nesimi,ديوان نسيمي,Poems,,Poetry,Q1330,,
Der beyan-ı havas-ı hilye-yi şerife ... [etc.,در بىان خواص حلىۀ شرىفه,,,Der beyan-ı havas-ı hilye-yi şerife,Q55159,,
Account book; of waqf income from certain properties in the Ottoman Empire,,,,Philology text,Q54407,,
ʻIlm al-ḥurūf,علم الحروف,,,ʻIlm al-ḥurūf,Q55160,,
Kavanin ül-asakir ül-cihadiye,قوانين العساكر الجهاديه,,,Texts on Islamic law,Q12197,,
Tercüme-yi bevakit ül-haremeyn,ترجمه بواقيت الحرمين,,,Tercüme-yi bevakit ül-haremeyn,Q55161,,
Haza Kitab-i Muhammediye,هذا كتاب محمديه,Muhammediye,محمديه,Muhammediye,Q55018,,
Fatāwá turkī,فتاوى تركي,,,Fatāwá,Q12221,,
Lügat-i Halimî Çelebi; bahr ül-garayib,لغت حليمي چلبي,,,Literary dictionary,Q55162,,
Hâzâ Inşa mergup,هذا انشاء مرغوب,,,Hâzâ Inşa mergup,Q55163,,
Mecmuat ül-mücerrebat min ül-kâf,مجموعة المجربات من الكاف,,,Mecmua,Q7030,,
Kırım Muharebesi,قريم محاربه سي,,,Kırım Muharebesi,Q55164,,
Turkish Qurʾān commentary,,,,Qurʼan commentary,Q39258,,
Hikâyat-ı Hoca Nasreddin Efendi,حكايات خواجه نصر الدين افندي,,,Hikâyat-ı Hoca Nasreddin Efendi,Q55165,,
Kitāb-ı Acaib ül-melekut ve garaib ül-ceberut /,كتاب عجايب الملكوت و غرايب الجبروت /,Acaib ül-melekut ve garaib ül-ceberut,عجايب الملكوت و غرايب الجبروت,Acaib ül-melekut ve garaib ül-ceberut,Q55166,,
Kitab fi nücum,كتاب في نجوم,,,Astrological text,Q20378,,
Risale fi beyan-ı havas-ı ahhcar il-cevahir,,,,Mineralogy text,Q55167,,
Cevahir ül-ayqan fi şerh-i ʻUmdatul-ʻirfan,,,,Cevahir ül-ayqan fi şerh-i ʻUmdatul-ʻirfan,Q55168,,
Şerh-i hilye-yi şerif-i hazret-i Rasulullah,,,,Şerh-i hilye-yi şerif-i hazret-i Rasulullah,Q55169,,
Mecmua-yı eşar,,,,Mecmua,Q7030,,
Nur ul-fetava,,,,Fatāwá,Q12221,,
Mecmuat ün-nükul ül-fikhiye,,,,Mecmua,Q7030,,
Nur ül-hüda ve mübid ül-hümum,,,,Nur ül-hüda ve mübid ül-hümum,Q55170,,
Risale fi usul il-kıraa lil-Kuran,,,,Texts on Qurʼān recitation,Q51708,,
Mecmua-yı ferâiz,,,,Mecmua,Q7030,,
Evrad-i Şeyh Pir Baha,,,,Evrad-i Şeyh Pir Baha,Q55171,,
Şerh ul-Aruz ül-Endelusî,,,,Şerh ul-Aruz ül-Endelusî,Q55172,,
Feysal üt-tefrika beynil-Islâm vez-zendeka tercümesi,,Fayṣal al-tafriqah bayna al-Islām wa-al-zandaqah,,Fayṣal al-tafriqah bayna al-Islām wa-al-zandaqah,Q55173,,
Logaritma; Mevzua,,,,Logaritma,Q55174,,
Tercüme-yi Halebî,ترجمهء حلبى,Ghunyat al-mutamallī,غنية المتملي,Ghunyat al-mutamallī,Q55175,,
Commentary on the Mashāriq al-anwār,,,,Commentary on Mashāriq al-anwār,Q55176,,
Fetava,فتاوا,,,Fatāwá,Q12221,,
Mürşid ül-enam ila Şir'at il-İslam,مرشد الانام الى شرعة الاسلام,,,Texts on Islamic law,Q12197,,
Maaric ün-nübüvve,معارج النبوه,Maʻārij al-nubūwah fī madārij al-futūwah,معارج النبوة في مدارج الفتوة,Maʻārij al-nubūwah fī madārij al-futūwah,Q52039,,
Hukuk-ı erbaa-yı mürettebe ve makasıd-ı tis'a aşer,حقوق اربعه مرتبه و مقاصد تسعه عشر,,,Texts on Islamic law,Q12197,,
Kitab-ı Tevarih ut-Taberî,کتاب توارىخ الطبرى,Tārīkh al-rusul wa-al-mulūk,تاريخ الرسل والملوك,History of the Prophets and Kings,Q55177,,
Aksa'l-erep fi tercümet-i Mukaddimet ül-edep,اقصى الارب في ترجمة مقدمة الادب,Muqaddimat al-adab,مقدمة الادب,Muqaddimat al-Adab,Q54617,,
Tarih-i devlet-i Osmaniye,تارىخ دولت عثمانية,,,History of the Ottoman Empire,Q55034,,
Mukaddeme-yi İbn Haldun,مقدمهء ابن خلدون,Kitāb al-ʻibar,كتاب العبر,Kitab al-Ibar,Q11890,,
Part of a biography of the Prophet Muḥammad,,,,Life of Muhammad,Q55105,,
Kitab-ı Zübdet ul-akaid,كتاب زبدة العقائد,Zübdet ul-akaid,زبدة العقائد,Zübdet ul-akaid,Q55178,,
Münşeât-i Ragıp ...,منشآت راغب ...,,,Münşeât-i Ragıp Paşa,Q55138,,
Turkish prayer,,,,Prayer,Q20014,,
Menahic ul-usûl üd-diniye ila mevakıf ıl-makasıd ıl-ayniye,مناهج الاصول الدينية الى مواقف المقاصد العينية,,,Menahic ul-usûl üd-diniye ila mevakıf ıl-makasıd ıl-ayniye,Q55179,,
