row_index,workflow_history,name_as_recorded,role,name_agr,source_authority_uri,authorized_label_add,instance_of_add,structured_value_add,ds_id_add,ds_qid_add,instance_of,authorized_label,structured_value,ds_qid
118,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032834Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614962Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699246Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146525Z","Yazdī, ʻAbd Allāh ibn al-Ḥusayn, -1606 or 1607",author,,,Abdullah Yazdi,human,Q5847560,DSNAME5967,Q42659,,,,
119,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032839Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614971Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699249Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146531Z","ʻUlaymī, Yāsīn ibn Zayn al-Dīn, -1650 or 1651",author,,,Yāsīn ibn Zayn al-Dīn ʻUlaymī,human,Q129951552,DSNAME6561,Q54192,,,,
120,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032844Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614978Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699255Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146537Z","Kemalpaşazade, 1468 or 1469-1534",author,,http://id.loc.gov/authorities/names/n85370452 http://id.loc.gov/authorities/names/n85370452 http://viaf.org/viaf/sourceID/LC%7cn85370452,,,,,,human,Ibn Kemal,Q449254,Q12483
121,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032851Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614983Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699275Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146542Z","Āydīnī, ḥamzah ibn Ṭūrghūd, d. 1571 or 2",author,,,ḥamzah ibn Ṭūrghūd Āydīnī,human,Q129951562,DSNAME6566,Q54197,,,,
122,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032856Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614997Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699280Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146548Z","Ṣubūjahʹwī, Muḥammad ibn Muḥammad, -1758 or 1759",author,,,Muḥammad ibn Muḥammad Ṣubūjahʹwī,human,Q129951564,DSNAME6567,Q54198,,,,
123,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032862Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615004Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699290Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146554Z","Sipahizade Mehmet bin Ali, d. 1588 or 9",author,,,Sipahizade Mehmet bin Ali,human,Q129951566,DSNAME6568,Q54199,,,,
124,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032874Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615010Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699294Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146559Z","Ghazzī, Badr al-Dīn Muḥammad ibn Muḥammad, 1499-1577",author,,,Badr al-Dīn Muḥammad ibn Muḥammad Ghazzī,human,Q94132964,DSNAME6569,Q54200,,,,
125,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032879Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615021Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699297Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153005Z","Ibn Abī al-Iṣbaʻ, ʻAbd al-ʻAẓīm ibn ʻAbd al-Wāḥid, 1198 or 1199-1256 or 1257",author,,,Ibn Abi al-Isbaʻ,human,Q54875207,DSNAME6570,Q54201,,,,
126,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032883Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615027Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699306Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153116Z","Isfarāʼīnī, ʻAlī ibn Ismāʻīl, -1598 or 1599",author,,,ʻAlī ibn Ismāʻīl Isfarāʼīnī,human,Q129951568,DSNAME6571,Q54202,,,,
127,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032894Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615034Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699310Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153122Z","Zībārī, Ḥasan ibn Muḥammad",author,,,Ḥasan ibn Muḥammad Zībārī,human,Q129951569,DSNAME6572,Q54203,,,,
128,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032898Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615044Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699313Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153129Z","Yūsufzādah ʻAbd Allāh ḥilmī, d. 1753 or 4",author,,,Yūsufzādah ʻAbd Allāh ḥilmī,human,Q129951572,DSNAME6573,Q54204,,,,
129,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032911Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615059Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699322Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153138Z","Khalwatī, Muḥammad ibn Aḥmad, -1677 or 1678",author,,,al-Khalwatī,human,Q105359219,DSNAME6574,Q54205,,,,
130,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032918Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615066Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699326Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153144Z","Kaffawī, Muḥammad ibn Ḥumayd, -1760 or 1761",author,,,Muḥammad ibn Ḥumayd Kaffawī,human,Q129951573,DSNAME6575,Q54206,,,,
131,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032923Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615075Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699330Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153150Z","ḥusaynābādī, Aḥmad ibn ḥaydar",author,,,Aḥmad ibn ḥaydar ḥusaynābādī,human,Q129951576,DSNAME6576,Q54207,,,,
132,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032927Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615082Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699339Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153157Z","Kilīsī, ʻUmar",author,,,ʻUmar Kilīsī,human,Q129951578,DSNAME6577,Q54208,,,,
133,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032934Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615088Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699343Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153228Z","Qāzābādī, Aḥmad ibn Muḥammad",author,,,Aḥmad ibn Muḥammad Qāzābādī,human,Q129951580,DSNAME6578,Q54209,,,,
134,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032939Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615106Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699347Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153235Z","Mullawī, Aḥmad ibn ʻAbd al-Fattāḥ, 1677-1767",author,,,Almujīry,human,Q125098000,DSNAME6579,Q54210,,,,
135,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032943Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615112Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699354Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153242Z","Khalīfī, Aḥmad ibn Yūnus, d. 1794",author,,,Aḥmad ibn Yūnus Khalīfī,human,Q129951582,DSNAME6580,Q54211,,,,
136,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032953Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615119Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699358Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153246Z","ʻIṣāmī, ʻAbd al-Malik ibn Jamāl al-Dīn, d. 1628",author,,,ʻAbd al-Malik ibn Jamāl al-Dīn ʻIṣāmī,human,Q129951584,DSNAME6581,Q54212,,,,
137,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032989Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615131Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699368Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153259Z","Āmāsī, Khiḍr ibn Muḥammad, 17th cent",author,,,Khiḍr ibn Muḥammad Āmāsī,human,Q129951586,DSNAME6582,Q54213,,,,
138,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032998Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615138Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699372Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153264Z","Qarahʹtabahʹlī, Ḥusayn ibn Muṣṭafá, -1777 or 1778",author,,,Ḥusayn ibn Muṣṭafá Qarahʹtabahʹlī,human,Q129951550,DSNAME6560,Q54191,,,,
139,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.033002Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615144Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699376Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153268Z","Abyārī, ʻAbd al-Hādī Najā ibn Raḍwān Najā, 1820 or 1821-1887 or 1888",author,,,ʻAbd al-Hādī al-Abyārī,human,Q12223881,DSNAME6583,Q54214,,,,
140,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.033007Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615155Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699395Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153276Z","Ḥillī, Ṣafī al-Dīn ʻAbd al-ʻAzīz ibn Sarāyā, 1278-",author,,,,,,,,human,Safi Al-Din Al-Hilli Altaie,Q12220068,Q12267
141,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.033015Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615161Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699400Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153281Z","Ruʻaynī, Aḥmad ibn Yūsuf, -1378",author,,,Aḥmad ibn Yūsuf al-Ruʿaynī,human,Q107099657,DSNAME6584,Q54215,,,,
142,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.033020Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615168Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699404Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153286Z","Ibn Maʻṣūm, ʻAlī ibn Aḥmad, 1642-approximately 1707",author,,,ʿAlī Ibn-Aḥmad Ibn-Maʿṣūm,human,Q55888825,DSNAME6585,Q54216,,,,
143,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.033025Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615179Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699410Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153292Z","ʻUmarī, Muḥammad Amīn ibn Khayr Allāh, 1738-1788",author,,,Muḥammad Amīn ibn Khayr Allāh ʻUmarī,human,Q12239550,DSNAME6586,Q54217,,,,
144,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.033032Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615185Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699414Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153297Z","ʻAẓmī, Muḥammad Asʻad ibn Aḥmad, 1820 or 1821-1881 or 1882",author,,,Muḥammad Asʻad ibn Aḥmad ʻAẓmī,human,Q129951588,DSNAME6587,Q54218,,,,
145,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.033037Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615191Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699418Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153303Z","Ibn Hishām, ʻAbd Allāh ibn Yūsuf, 1309-1360",author,ابن هشام، عبد الله بن يوسف، 1309-1360,http://id.loc.gov/authorities/names/n82220489,,,,,,human,Ibn Hisham Al-Ansari,Q6538102,Q3796
146,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.033043Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615204Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699424Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153310Z","Adranawī, Muḥammad ibn Ḥasan, -1461 or 1462",author,ادرنوي، محمد بن حسن، -1461 or 1462,,Muḥammad ibn Ḥasan Adranawī,human,Q129951590,DSNAME6588,Q54219,,,,
147,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.033057Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615210Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699428Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153314Z","Ibn al-Ḥājib, ʻUthmān ibn ʻUmar, 1175-1249",author,ابن الحاجب، عثمان بن عمر,,,,,,,human,Ibn al-Ḥājib,Q6533412,Q12364
148,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.033062Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615217Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699431Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153323Z","Saʻīdī, Mīr Abū al-Fatḥ ibn Makhdūm, active 16th century",author,سعيدي، مير ابو الفتح ابن مخدوم,,Mīr Abū al-Fatḥ ibn Makhdūm Saʻīdī,human,Q129951591,DSNAME6589,Q54220,,,,
149,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.033066Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615228Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699440Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153332Z","Ardabīlī, Muḥammad ibn ʻAbd al-Ghanī, -1249 or 1250",author,,,Muḥammad ibn ʻAbd al-Ghanī Ardabīlī,human,Q129951750,DSNAME6590,Q54221,,,,
150,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.033074Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615236Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699444Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153337Z","Abū al-Fatḥ al-Khaṭīb, 1834 or 1835-1897 or 1898",scribe,ابو الفتح الخطيب، 1834 or 1835-1897 or 1898,,Abū alfatḥ alkhaṭīb,human,Q124772126,DSNAME6591,Q54222,,,,
151,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.033078Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615242Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699448Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153344Z","Jawharī, Ismāʻīl ibn Ḥammād, -1003",author,جوهري، اسماعيل بن حماد,http://id.loc.gov/authorities/names/n82085863,,,,,,human,Ismail ibn Hammad al-Jawhari,Q403498,Q3198
152,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.033083Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615253Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699454Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153350Z","Jurjānī, ʻAlī ibn Muḥammad, al-Sayyid al-Sharīf, 1340-1413",author,جرجاني، علي بن محمد، السيد الشريف,,,,,,,human,Ali ibn Mohammed al-Jurjani,Q3063378,Q12280
153,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.033090Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615259Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699457Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153354Z","Ibn Ḥijjah al-Ḥamawī, Taqī al-Dīn Abū Bakr ibn ʻAlī, -1434",author,ابن حجة الحموي، تقي الدين ابو بكر بن علي,,,,,,,human,Ibn Hijjah al-Hamawi,Q12202946,Q12337
154,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.033094Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615270Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699461Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153360Z","Damāmīnī, Muḥammad ibn Abī Bakr, 1361 or 1362-1424",author,دماميني، محمد بن ابي بكر,,Muḥammad ibn Abī Bakr Damāmīnī,human,Q27263305,DSNAME6518,Q54149,,,,
155,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.033098Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615278Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699468Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153366Z","Qazwīnī, Jalāl al-Dīn Muḥammad ibn ʻAbd al-Raḥmān, 1267 or 1268-1338",author,قزويني، جلال الدين محمد بن عبد الرحمن,,,,,,,human,Jalal al-Din al-Qazwini,Q12187054,Q12375
156,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.033105Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615285Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699472Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153371Z","Jawharī, Ismāʻīl ibn Ḥammād, -1003",author,جوهري، اسماعيل بن حماد,http://id.loc.gov/authorities/names/n82085863,,,,,,human,Ismail ibn Hammad al-Jawhari,Q403498,Q3198
157,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.033109Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615301Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699476Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153377Z","Fanārī, Ḥasan ibn Muḥammad Shāh, 1436 or 1437-1481",author,فناري، حسن بن محمد شاه,,Alfnāry,human,Q124745958,DSNAME6535,Q54166,,,,
158,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.033115Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615308Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699482Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153383Z","Khiṭāʼī, ʻUthmān, active 15th century",author,خطائي، عثمان,,ʻUthmān Khiṭāʼī,human,Q129951630,DSNAME6536,Q54167,,,,
159,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.033148Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615314Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699486Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153387Z","Isfarāyīnī, Muḥammad ibn Muḥammad, -1285",author,اسفرائني، محمد بن محمد,,,,,,,human,Muḥammad ibn Muḥammad Isfarāyīnī,Q122947965,Q12287
160,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.033153Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615324Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699489Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153396Z","Zamakhsharī, Maḥmūd ibn ʻUmar, 1075-1144",author,زمخشري، محمود بن عمر,,,,,,,human,Al-Zamakhshari,Q482451,Q12315
161,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.033158Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615331Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699498Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153406Z","Zaynīʹzādah, Ḥusayn ibn Aḥmad, -1754 or 1755",author,زيني زادة، حسين بن احمد,,,,,,,human,Ḥusayn ibn Aḥmad Zaynīʹzādah,Q122947969,Q12371
162,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.033164Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615338Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699503Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153410Z","Isfarāyīnī, Muḥammad ibn Muḥammad, -1285",author,,,,,,,,human,Muḥammad ibn Muḥammad Isfarāyīnī,Q122947965,Q12287
163,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.033169Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615365Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699507Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153416Z","Ṣubūjahʹwī, Muḥammad ibn Muḥammad, -1758 or 1759",author,,,Muḥammad ibn Muḥammad Ṣubūjahʹwī,human,Q129951564,DSNAME6567,Q54198,,,,
164,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.033175Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615372Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699515Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153423Z","Kamāl al-Dīn al-Bakrī, Muḥammad ibn Muṣṭafá, 1730 or 1731-1781 or 1782",author,,,Kamāl aldaayn albakry,human,Q124772857,DSNAME6592,Q54223,,,,
165,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.033179Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615378Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699519Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153427Z","Jāmī, 1414-1492",author,,,,,,,,human,Jami,Q312458,Q3803
166,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.033184Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615390Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699523Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153432Z","Jāmī, 1414-1492",author,,,,,,,,human,Jami,Q312458,Q3803
167,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.033199Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615397Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699528Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153438Z","Jazāʼirī, Niʻmat Allāh ibn ʻAbd Allāh, 1640 or 1641-1701",author,,,Nematmousavi,human,Q10293670,DSNAME6593,Q54224,,,,
168,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.033205Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615403Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699532Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153442Z","Sultan, Muhammad",author,,,Muhammad Sultan,human,Q129951594,DSNAME6594,Q54225,,,,
169,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.033209Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615419Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699536Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153448Z","Shāh Vajīhuddīn ʻAlavī Gujarātī, 1508-1589",author,,,Shāh Vajīhuddīn ʻAlavī Gujarātī,human,Q94640957,DSNAME6595,Q54226,,,,
170,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.033221Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.615424Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699541Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.153454Z","Ibn Sharaf Shāh, Ḥasan ibn Muḥammad, 1247 or 1248-1315 or 1316",author,ابن شرف شاه، حسن بن محمد 1247 or 1248-1315 or 1316,,,,,,,human,Ḥasan ibn Muḥammad Ibn Sharaf Shāh,Q28715012,Q12362
