row_index,workflow_history,language_as_recorded,language_code,authorized_label,structured_value
49,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.883082900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.108001700Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.680049600Z",In Italian and Latin,ita;lat,Italian|Latin,Q652|Q397
50,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.883082900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.108001700Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.680049600Z","In Italian, Latin, and Spanish",ita;lat;spa,Italian|Latin|Spanish,Q652|Q397|Q1321
51,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.883082900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.108001700Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.680049600Z","In Italian, with 1 document each in Latin and Spanish",ita;lat;spa,Italian|Latin|Spanish,Q652|Q397|Q1321
52,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.883082900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.108001700Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.680049600Z","In Italian, with a few lines in Latin",ita;lat,Italian|Latin,Q652|Q397
53,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.883082900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.108001700Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.680049600Z","In Italian, with a few words in Latin",ita,Italian|Latin,Q652|Q397
54,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.883082900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.108001700Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.680049600Z","In Italian, with a few words in Latin",ita;lat,Italian|Latin,Q652|Q397
55,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.883082900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.109001400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.680049600Z","In Italian, with first paragraph and notarial signature in Latin",ita;lat,Italian|Latin,Q652|Q397
56,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.883082900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.109001400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.680049600Z","In Italian, with notarial signatures in Latin",ita;lat,Italian|Latin,Q652|Q397
57,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.883082900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.109001400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.680049600Z","In Italian, with some Latin",ita;lat,Italian|Latin,Q652|Q397
58,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.883082900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.109001400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.680049600Z","In Italian, with some letters to Donato Acciaiuoli in Latin",ita;lat,Italian|Latin,Q652|Q397
59,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.883082900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.109001400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.680049600Z","In Italian, with two leaves in Latin",ita;lat,Italian|Latin,Q652|Q397
60,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.883082900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.109001400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.680049600Z",In Latin,lat,Latin,Q397
61,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.883082900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.109001400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.680049600Z",In Latin,ita,Latin,Q397
62,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.883082900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.109001400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.680049600Z",In Latin and Italian,lat;ita,Latin|Italian,Q397|Q652
63,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.109001400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.680049600Z",In Latin and Middle French,lat;frm,Latin|Middle French,Q397|Q1473289
64,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.109001400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.680049600Z",In Latin with extensive rubrics in German,lat;ger,Latin|German,Q397|Q188
65,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.109001400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z","In Latin, with German words (f. 2r-51r)",lat;ger,Latin|German,Q397|Q188
66,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.109001400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z","In Latin, with a few words in Greek",lat;grc,Latin|Greek,Q397|Q9129
67,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.109001400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z","In Latin, with a few words in Italian",lat;ita,Latin|Italian,Q397|Q652
68,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.109001400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z","In Latin, with a few words in Middle English",lat;enm,Latin|Middle English,Q397|Q36395
69,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.109001400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z","In Latin, with brief endorsements in Middle English",lat,Latin|Middle English,Q397|Q36395
70,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.109001400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z","In Latin, with later summaries in French (verso)",lat;fre,Latin|French,Q397|Q150
71,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.109001400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z","In Latin, with some Hungarian and Turkish",lat,Latin|Hungarian|Turkish,Q397|Q9067|Q256
72,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.109001400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z","In Latin, with some Italian (f. 1r)",lat;ita,Latin|Italian,Q397|Q652
73,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.109001400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z","In Latin, with some documents in Italian",lat;ita,Latin|Italian,Q397|Q652
74,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.110002600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z","In Latin, with some documents in Italian and Spanish",ita;lat;spa,Latin|Italian|Spanish,Q397|Q652|Q1321
75,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.110002600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z","In Latin, with the words of the bride and groom and the note of the bride's brother in Middle English",lat,Latin|Middle English,Q397|Q36395
76,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.110002600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z",In Middle English,enm,Middle English,Q36395
77,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.110002600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z",In Middle French,frm,Middle French,Q1473289
78,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.110002600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z",In Middle French,fre,Middle French,Q1473289
79,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.110002600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z",In Old French,fro,Old French,Q35222
80,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.110002600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z",In Spanish,spa,Spanish,Q1321
81,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.111006Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z",In Spanish with two quotations in Latin (f. 3v),spa;lat,Spanish|Latin,Q1321|Q397
82,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.111006Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z",In Valencian Catalan,cat,Valencian,Q32641
83,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.111006Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z",Italian,ita,Italian,Q652
84,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.111006Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z",Italian,eng,Italian,Q652
85,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.111006Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z","Italian (Venetian dialect), with three recipes in Latin (f. 17r)",ita;lat,Italian|Latin,Q652|Q397
86,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.111006Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z",Italian and Latin,ita;lat,Italian|Latin,Q652|Q397
87,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.111006Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z",Italian and Latin,lat;ita,Italian|Latin,Q652|Q397
88,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.111006Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z","Italian and Latin, with two documents in French",ita;lat;fre,Italian|Latin|French,Q652|Q397|Q150
89,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.111006Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z",Italian and Spanish,ita;spa,Italian|Spanish,Q652|Q1321
90,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.111006Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z","Italian, Latin, and Spanish",ita;lat;spa,Italian|Latin|Spanish,Q652|Q397|Q1321
91,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.111006Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z","Italian, in Tuscan dialect",ita,Italian|Tuscan,Q652|Q1990745
92,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.111006Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z","Italian, in the Northeastern (Venetian?) vernacular",ita,Italian|Venetian,Q652|Q32724
93,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.111006Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z","Italian, in the Tuscan dialect",ita,Italian|Tuscan,Q652|Q1990745
94,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.111006Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z","Italian, in the Venetian dialect",ita,Italian|Venetian,Q652|Q32724
95,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.111006Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z","Italian, in the Venetian dialect; list of indulgences in Latin (f. 56r-61v)",ita;lat,Italian|Venetian|Latin,Q652|Q32724|Q397
