row_index,workflow_history,subject_as_recorded,authorized_label_add,structured_value_add,subfield_codes,vocab,source_authority_uri,authorized_label,structured_value
111,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-02-16T21:08:30.100230900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-02-16T21:10:26.725345700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-16T21:11:01.378417200Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-02-17T19:39:20.813648700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:31:30.388379800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-02-17T23:32:48.088412200Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:33:27.703982800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-02-17T23:51:29.052699600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:09:33.427497300Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-02-18T00:11:01.345711600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:12:07.021144800Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-02-18T00:46:48.072012Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:47:18.610030900Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-02-18T00:49:06.998776800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:49:42.023511800Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-02-18T00:51:57.511285800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:52:52.679776700Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-02-18T00:55:33.256162600Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:55:59.135321300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-02-18T00:59:03.810336Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-02-18T01:00:24.426820100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:01:44.973358100Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-02-18T01:02:45.258233500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T01:04:28.340037700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-02-18T01:05:02.161417300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:06:03.688895500Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-02-18T01:06:58.006204200Z | SUBJECT RECON, STEP 45: FINALIZED 2024-02-18T01:07:57.765643500Z",Bible. Numbers,,,a;p,0,,Bible. Numbers,http://id.worldcat.org/fast/1892933
112,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-02-16T21:08:30.100230900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-02-16T21:10:26.725345700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-16T21:11:01.378417200Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-02-17T19:39:20.813648700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:31:30.388379800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-02-17T23:32:48.088412200Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:33:27.703982800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-02-17T23:51:29.052699600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:09:33.427497300Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-02-18T00:11:01.345711600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:12:07.021144800Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-02-18T00:46:48.072012Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:47:18.610030900Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-02-18T00:49:06.998776800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:49:42.023511800Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-02-18T00:51:57.511285800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:52:52.679776700Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-02-18T00:55:33.256162600Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:55:59.135321300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-02-18T00:59:03.810336Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-02-18T01:00:24.426820100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:01:44.974358Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-02-18T01:02:45.258233500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T01:04:28.340037700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-02-18T01:05:02.161417300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:06:03.688895500Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-02-18T01:06:58.006204200Z | SUBJECT RECON, STEP 45: FINALIZED 2024-02-18T01:07:57.765643500Z",Bible. Numbers--Commentaries,Bible. Numbers;Commentaries,http://id.worldcat.org/fast/1892933;http://id.worldcat.org/fast/1423723,a;p--x,0,,,
113,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-02-16T21:08:30.100230900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-02-16T21:10:26.725345700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-16T21:11:01.378417200Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-02-17T19:39:20.813648700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:31:30.388379800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-02-17T23:32:48.088412200Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:33:27.703982800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-02-17T23:51:29.052699600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:09:33.427497300Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-02-18T00:11:01.345711600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:12:07.021144800Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-02-18T00:46:48.072012Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:47:18.610030900Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-02-18T00:49:06.998776800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:49:42.023511800Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-02-18T00:51:57.511285800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:52:52.679776700Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-02-18T00:55:33.256162600Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:55:59.135321300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-02-18T00:59:03.810336Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-02-18T01:00:24.426820100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:01:44.974358Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-02-18T01:02:45.258233500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T01:04:28.340037700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-02-18T01:05:02.161417300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:06:03.688895500Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-02-18T01:06:58.006204200Z | SUBJECT RECON, STEP 45: FINALIZED 2024-02-18T01:07:57.765643500Z",Bible. Old Testament,,,a;p,0,,Bible. Old Testament,http://id.worldcat.org/fast/1808092
114,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-02-16T21:08:30.100230900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-02-16T21:10:26.725345700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-16T21:11:01.378417200Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-02-17T19:39:20.813648700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:31:30.388379800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-02-17T23:32:48.088412200Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:33:27.703982800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-02-17T23:51:29.052699600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:09:33.427497300Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-02-18T00:11:01.345711600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:12:07.021144800Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-02-18T00:46:48.072012Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:47:18.610030900Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-02-18T00:49:06.998776800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:49:42.023511800Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-02-18T00:51:57.511285800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:52:52.679776700Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-02-18T00:55:33.256162600Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:55:59.135321300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-02-18T00:59:03.810336Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-02-18T01:00:24.426820100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:01:44.974358Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-02-18T01:02:45.258233500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T01:04:28.340037700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-02-18T01:05:02.161417300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:06:03.688895500Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-02-18T01:06:58.006204200Z | SUBJECT RECON, STEP 45: FINALIZED 2024-02-18T01:07:57.765643500Z",Bible. Old Testament--Sermons--Early works to 1800,Bible. Old Testament;Sermons;Early works,http://id.worldcat.org/fast/1808092;http://id.worldcat.org/fast/1423904;http://id.worldcat.org/fast/1411636,a;p--v--v,0,,,
115,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-02-16T21:08:30.100230900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-02-16T21:10:26.725345700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-16T21:11:01.378417200Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-02-17T19:39:20.813648700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:31:30.388379800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-02-17T23:32:48.088412200Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:33:27.703982800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-02-17T23:51:29.052699600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:09:33.427497300Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-02-18T00:11:01.345711600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:12:07.021144800Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-02-18T00:46:48.072012Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:47:18.610030900Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-02-18T00:49:06.998776800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:49:42.023511800Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-02-18T00:51:57.511285800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:52:52.679776700Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-02-18T00:55:33.256162600Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:55:59.135321300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-02-18T00:59:03.810336Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-02-18T01:00:24.426820100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:01:44.974358Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-02-18T01:02:45.258233500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T01:04:28.340037700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-02-18T01:05:02.161417300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:06:03.688895500Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-02-18T01:06:58.006204200Z | SUBJECT RECON, STEP 45: FINALIZED 2024-02-18T01:07:57.765643500Z",Bible. Proverbs,Bible. Proverbs,http://id.worldcat.org/fast/1808095,a;p,0,,,
116,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-02-16T21:08:30.100230900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-02-16T21:10:26.725345700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-16T21:11:01.378417200Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-02-17T19:39:20.813648700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:31:30.388379800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-02-17T23:32:48.088412200Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:33:27.703982800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-02-17T23:51:29.052699600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:09:33.427497300Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-02-18T00:11:01.345711600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:12:07.021144800Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-02-18T00:46:48.072012Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:47:18.610030900Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-02-18T00:49:06.998776800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:49:42.023511800Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-02-18T00:51:57.511285800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:52:52.679776700Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-02-18T00:55:33.256162600Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:55:59.135321300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-02-18T00:59:03.810336Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-02-18T01:00:24.426820100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:01:44.974358Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-02-18T01:02:45.258233500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T01:04:28.340037700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-02-18T01:05:02.161417300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:06:03.688895500Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-02-18T01:06:58.006204200Z | SUBJECT RECON, STEP 45: FINALIZED 2024-02-18T01:07:57.765643500Z",Bible. Psalms,,,a;p,0,,Bible. Psalms,http://id.worldcat.org/fast/1808097
117,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-02-16T21:08:30.100230900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-02-16T21:10:26.725345700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-16T21:11:01.378417200Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-02-17T19:39:20.813648700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:31:30.388379800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-02-17T23:32:48.088412200Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:33:27.703982800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-02-17T23:51:29.052699600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:09:33.427497300Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-02-18T00:11:01.345711600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:12:07.021144800Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-02-18T00:46:48.072012Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:47:18.610030900Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-02-18T00:49:06.998776800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:49:42.023511800Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-02-18T00:51:57.511285800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:52:52.679776700Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-02-18T00:55:33.256162600Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:55:59.135321300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-02-18T00:59:03.810336Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-02-18T01:00:24.426820100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:01:44.974358Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-02-18T01:02:45.258233500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T01:04:28.340037700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-02-18T01:05:02.161417300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:06:03.688895500Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-02-18T01:06:58.006204200Z | SUBJECT RECON, STEP 45: FINALIZED 2024-02-18T01:07:57.765643500Z","Bible. Psalms, CI-CL.--Latin",Bible. Psalms;Latin language,http://id.worldcat.org/fast/1808097;http://id.worldcat.org/fast/993125,a;p--l,0,,,
118,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-02-16T21:08:30.100230900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-02-16T21:10:26.725345700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-16T21:11:01.378417200Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-02-17T19:39:20.813648700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:31:30.388379800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-02-17T23:32:48.088412200Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:33:27.703982800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-02-17T23:51:29.052699600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:09:33.427497300Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-02-18T00:11:01.345711600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:12:07.021144800Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-02-18T00:46:48.072012Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:47:18.610030900Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-02-18T00:49:06.998776800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:49:42.023511800Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-02-18T00:51:57.511285800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:52:52.679776700Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-02-18T00:55:33.256162600Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:55:59.135321300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-02-18T00:59:03.810336Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-02-18T01:00:24.426820100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:01:44.974358Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-02-18T01:02:45.258233500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T01:04:28.340037700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-02-18T01:05:02.161417300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:06:03.688895500Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-02-18T01:06:58.006204200Z | SUBJECT RECON, STEP 45: FINALIZED 2024-02-18T01:07:57.765643500Z",Bible. Psalms--Commentaries,,,a;p--x,0,,Bible. Psalms;Commentaries,http://id.worldcat.org/fast/1808097;http://id.worldcat.org/fast/1423723
119,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-02-16T21:08:30.100230900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-02-16T21:10:26.725345700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-16T21:11:01.378417200Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-02-17T19:39:20.813648700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:31:30.388379800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-02-17T23:32:48.088412200Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:33:27.703982800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-02-17T23:51:29.052699600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:09:33.427497300Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-02-18T00:11:01.345711600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:12:07.021144800Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-02-18T00:46:48.072012Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:47:18.610030900Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-02-18T00:49:06.998776800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:49:42.023511800Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-02-18T00:51:57.511285800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:52:52.679776700Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-02-18T00:55:33.256162600Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:55:59.135321300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-02-18T00:59:03.810336Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-02-18T01:00:24.426820100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:01:44.974358Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-02-18T01:02:45.258233500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T01:04:28.340037700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-02-18T01:05:02.161417300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:06:03.688895500Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-02-18T01:06:58.006204200Z | SUBJECT RECON, STEP 45: FINALIZED 2024-02-18T01:07:57.765643500Z",Bible. Psalms.--Syriac,Bible. Psalms;Syriac language,http://id.worldcat.org/fast/1808097;http://id.worldcat.org/fast/1141324,a;p--l,0,,,
120,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-02-16T21:08:30.100230900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-02-16T21:10:26.725345700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-16T21:11:01.378417200Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-02-17T19:39:20.813648700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:31:30.388379800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-02-17T23:32:48.088412200Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:33:27.703982800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-02-17T23:51:29.052699600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:09:33.427497300Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-02-18T00:11:01.345711600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:12:07.021144800Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-02-18T00:46:48.072012Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:47:18.610030900Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-02-18T00:49:06.998776800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:49:42.023511800Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-02-18T00:51:57.511285800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:52:52.679776700Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-02-18T00:55:33.256162600Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:55:59.135321300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-02-18T00:59:03.810336Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-02-18T01:00:24.426820100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:01:44.974358Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-02-18T01:02:45.258233500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T01:04:28.340037700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-02-18T01:05:02.161417300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:06:03.688895500Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-02-18T01:06:58.006204200Z | SUBJECT RECON, STEP 45: FINALIZED 2024-02-18T01:07:57.765643500Z",Bible. Romans,,,a;p,0,,Bible. Romans,http://id.worldcat.org/fast/1892944
