title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_as_recorded_agr,authorized_label_add,ds_qid_add,authorized_label,ds_qid
Mukhtaṣar ʻalá madhhab dhī Imām Mālik ibn Anas,مختصر على مذهب ذي امام مالك بن انس,Mukhtaṣar,مختصر,Mukhtaṣar,Q103572,,
Hādhihi kalimāt mukhtaṣarah fī mabādī al-ʻulūm al-mutadāwal qirāʾatuhā fī al-Azhar al-sharīf,هذه كلمات مختصرة في مبادي العلوم المتداول قراءتها في الازهر الشريف,Kalimāt mukhtaṣarah fī mabādī al-ʻulūm al-mutadāwal qirāʾatuhā fī al-Azhar al-sharīf,كلمات مختصرة في مبادي العلوم المتداول قراءتها في الازهر الشريف,Texts on Islamic law,Q12197,,
Hādhā Sharḥ laṭīf ʻalá kitābinā al-musammá bi-Aqrab li-madhhab al-Imām Mālik,هذا شرح لطيف على كتابنا المسمى باقرب لمذهب الامام مالك,Sharḥ al-ṣaghīr,شرح الصغير,Texts on Islamic law,Q12197,,
Hādhihi ḥāshiyat al-Shaykh al-ʻAllāmah al-Amīr al-musammāh bi-Ḍawʾ al-shumūʻ ʻalá Majmūʻ al-Amīr,هذه حاشية الشيخ العلامة الامير المسماة بضوء الشموع على مجموع الامير,Dawʾ al-shumūʻ,دوء الشموع,Ḍawʾ al-shumūʻ,Q103571,,
Hadhā kitāb yashtamilu ʻalá taḥdhīr wa-tabshīr murattab ʻalá ʻasharah abwāb wa-khātimah,هذا كتاب يشتمل على تحذير وتبشير مرتب على عشرة ابواب وخاتبة,,,Texts on Islamic law,Q12197,,
Sharḥ Lāmīyat al-Zaqqāq,شرح لامية الزقاق,,,Texts on Islamic law,Q12197,,
al-Fiqh al-maknūn fī maʻrifat mā kāna wa-mā yakūn,الفقه المكنون في معرفة ما كان وما يكون,,,Text on jurisprudence,Q64062,,
Ḥāshiyah ʻalá ḥāshiyat al-Khayālī ... [etc,حاشية على حاشية الخيالي ... الخ,,,Texts on Islamic law,Q12197,,
Lubāb al-farāʼiḍ wa-khulāṣat al-zubad al-makhāʼiḍ ... [etc,لباب الفرائض وخلاصة الزبد المخائض ... الخ,,,Texts on Islamic law,Q12197,,
Lumaʻ fī uṣūl al-fiqh ... [etc,لمع في اصول الفقه ... الخ,,,Text on jurisprudence,Q64062,,
al-Ṭuruq al-ḥukmīyah fī al-siyāsah al-sharʻīyah,,,,Texts on Islamic law,Q12197,,
Manhaj al-ṣawāb fī qubḥ istiktāb ahl al-kitāb,,,,Texts on Islamic law,Q12197,,
al-Jalad fī faqd al-walad ... [etc,الجلد في فقد الولد ... الخ,,,Texts on Islamic law,Q12197,,
Risālah al-Nāʼilīyah fī al-aʻmāl al-jaybīyah ... [etc,رسالة النائلية في الاعمال الجيبية ... الخ,,,Texts on Islamic law,Q12197,,
al-Miṣbāḥ al-munīr fī gharīb al-Sharḥ al-kabīr,,,,Texts on Islamic law,Q12197,,
al-Tawqīf ʻalá muhimmāt al-taʻārīf,,,,Texts on Islamic law,Q12197,,
al-Farāʼiḍ al-Sirājīyah,,,,Texts on Islamic law,Q12197,,
Ḍawʼ al-Sirāj,,,,,,Ḍawʼ al-sirāj,Q3114
Sharḥ al-Farāʼid al-Sirājīyah,,,,Texts on Islamic law,Q12197,,
ḥāshiyah ʻalá sharḥ al-Jurjānī,,,,,,Ḥāshiyah ʻalá sharḥ al-Jurjānī,Q54395
Rūḥ al-shurūḥ,,,,,,Rūḥ al-shurūḥ,Q11679
Sharḥ al-Farāʼiḍ al-ḥawfīyah,,,,Texts on Islamic law,Q12197,,
Kitāb Īḍāḥ al-ghāmiḍ al-kāshif li-maʻānī Miftāḥ al-fāʼiḍ fī ʻilm al-farāʼiḍ /,كتاب ايضاح الغامض الكاشف لمعاني مفتاح الفائض في علم الفرائض /,Īḍāḥ al-ghāmiḍ al-kāshif li-maʻānī Miftāḥ al-fāʼiḍ fī ʻilm al-farāʼiḍ,ايضاح الغامض الكاشف لمعاني مفتاح الفائض في علم الفرائض,Texts on Islamic law,Q12197,,
Sharḥ Naẓm al-laʼālī,,,,Texts on Islamic law,Q12197,,
al-Yanbūʻ fī sharḥ al-Majmūʻ,,,,Texts on Islamic law,Q12197,,
al-Qawāʼid al-kubrá fī al-farāʼiḍ,,,,Texts on Islamic law,Q12197,,
al-Farāʼiḍ al-Sirājīyah al-Shāfiʻīyah,,,,Texts on Islamic law,Q12197,,
Sharḥ al-Fuṣūl al-muhimmah,,,,Texts on Islamic law,Q12197,,
Manhaj al-wuṣūl ilá taḥrīr al-Fuṣūl,,,,Texts on Islamic law,Q12197,,
Ghāyat al-wuṣūl ilá ʻilm al-Fuṣūl,,,,Texts on Islamic law,Q12197,,
Sharḥ Kifāyat al-ḥuffāẓ,,,,Texts on Islamic law,Q12197,,
al-Ṭuruq al-wāḍiḥāt fī ʻamal al-munāsakhāt,,,,Texts on Islamic law,Q12197,,
Sharḥ al-Manẓūmah fī al-farāʼiḍ,,,,Texts on Islamic law,Q12197,,
Irshād al-fāriḍ ilá kashf al-ghawāmiḍ,,,,Texts on Islamic law,Q12197,,
Jawāhir al-farāʼiḍ,,,,Texts on Islamic law,Q12197,,
ḥall al-mushkilāt fī ʻilm al-farāʼiḍ,,,,Texts on Islamic law,Q12197,,
al-Ṣaḥāʼif al-khamsūn fī al-farāʼiḍ,,,,Texts on Islamic law,Q12197,,
Īḍāḥ wa-irtiyāb fī maʻrifat mā yashtabihu wa-yataṣaḥḥafu min al-asmāʼ wa-al-ansāb wa-al-kuná wa-al-alqāb al-wāqiʻah fī Tuḥfat al-muḥtāj ilá adillat al-Minhāj ... [etc,ايضاح وارتياب في معرفة ما يشتبه ويتصحف من الاسماء والانساب والكنى والالقاب الواقعة في تحفة المحتاج الى ادلة المنهاج ... الخ,,,Texts on Islamic law,Q12197,,
Nuzʹhat al-nuẓẓār fī ṣināʻat al-ghubār ... [etc,نزهة النظار في صناعة الغبار ... الخ,,,Texts on Islamic law,Q12197,,
Sharḥ al-Burdah ... [etc,شرح البردة ... الخ,,,Texts on Islamic law,Q12197,,
Ajwibah al-mufīdah ʻan al-asʼilah al-ʻadīdah ... [etc,اجوبة المفيدة عن الاسئلة العديدة ... الخ,,,Texts on Islamic law,Q12197,,
Fawāʼid al-Shinshawrīyah fī sharḥ al-manẓūmah al-Raḥbīyah ... [etc,فوائد الشنشورية في شرح المنظومة الرحبية ... الخ,,,Texts on Islamic law,Q12197,,
Ḥāshiyah ʻalá Ḥāshiyat al-Jurjānī ... [etc,حاشية على حاشية الجرجاني ... الخ,,,Texts on Islamic law,Q12197,,
Kitāb Muntahá al-irādāt fī jamʻ al-Muqniʻ maʻa al-Tanqīḥ wa-ziyādāt ʻalá madhhab al-imām al-quṭb al-rabbānī Abī ʻAbd Allāh Aḥmad ibn Muḥammad ibn Ḥanbal al-Shaybānī /,كتاب منتهى الارادات في جمع المقنع مع التنقيح وزيادات على مذهب الامام القطب الرباني ابي عبد الله احمد بن محمد بن حنبل الشيباني /,Muntahá al-irādāt fī jamʻ al-Muqniʻ maʻa al-Tanqīḥ wa-ziyādāt,منتهى الارادات في جمع المقنع مع التنقيح وزيادات,Muntahá al-irādāt fī jamʻ al-Muqniʻ maʻa al-Tanqīḥ wa-ziyādāt,Q3682,,
Ghawr al-dawr /,غور الدور /,Ghāyat al-ghawr fī dirāyat al-dawr,غاية الغور في دراية الدور,Texts on Islamic law,Q12197,,
Kitāb Muntahá al-irādāt fī jamʻ al-Muqniʻ maʻa al-Tanqīḥ wa-ziyādāt /,كتاب منتهى الارادات في جمع المقنع مع التنقيح وزيادات /,Muntahá al-irādāt fī jamʻ al-Muqniʻ maʻa al-Tanqīḥ wa-ziyādāt,منتهى الارادات في جمع المقنع مع التنقيح وزيادات,Muntahá al-irādāt fī jamʻ al-Muqniʻ maʻa al-Tanqīḥ wa-ziyādāt,Q3682,,
Ḥawāshī al-Talwīḥ lil-Sulṭān Burhān al-Dīn al-Sīwāsī raḥimahu Allāh tusammá bi-al-Tarjīḥ rajjaḥa kalām al-Tawḍīḥ wa-dafaʻa iʻtirāḍāt al-Talwīḥ bi-asrihā [wa-] Ḥawāshī al-Talwīḥ li-Ibn Kamāl al-wazīr al-Tūqātī raḥimahu Allāh ilá al-taqsīm al-rābiʻ,حواشي التلويح للسلطان برهان الدين السيواسي رحمه الله تسمى بالترجيح رجح كلام التوضيح ودفع اعتراضات التلويح باسرها و حواشي التلويح لابن كمال الوزير التوقاتي رحمه الله الى التقسيم الرابع,,,Texts on Islamic law,Q12197,,
Tasʹhīl al-farāʼiḍ ... [etc,تسهيل الفرائض ... الخ,,,Texts on Islamic law,Q12197,,
Manāhij /,مناهج /,,,Texts on Islamic law,Q12197,,
Risālah fī manāsik al-ḥajj ... [etc.,رسالة في مناسك الحج ... الخ,,,Texts on Islamic law,Q12197,,
Bahjat al-baṣar fī sharḥ farāʼiḍ al-Mukhtaṣar,,,,Texts on Islamic law,Q12197,,
Dāʼir al-wuṣūl ilá ʻilm al-uṣūl,,,,Texts on Islamic law,Q12197,,
Majmaʻ al-fawāʼid wa-maʻdin al-farāʼid,,,,Texts on Islamic law,Q12197,,
al-Fuyūḍāt al-ḥusná min mashāhid al-ḥabīb al-asná,,,,Texts on Islamic law,Q12197,,
Sharḥ ʻalá baḥth sujūd al-saḥw fī Kitāb al-Multaqá,,,,Texts on Islamic law,Q12197,,
Itḥāf ahl al-Islām bi-khaṣāʼiṣ al-ṣiyām,,,,Texts on Islamic law,Q12197,,
Jawāhir al-awqāt,,,,Texts on Islamic law,Q12197,,
Majlis li-Laylat al-qadr,,,,Texts on Islamic law,Q12197,,
ḥāshiyah ʻalá al-Īḍāḥ fī al-manāsik,,,,Texts on Islamic law,Q12197,,
Dāʻī manār al-bayān li-jāmiʻ al-nuskayn bi-al-qirān,,,,Texts on Islamic law,Q12197,,
Tashwīq al-anām fī ḥajj bayt Allāh al-ḥarām,,,,Texts on Islamic law,Q12197,,
Tuḥfat al-nāsik fī bayān al-manāsik,,,,Texts on Islamic law,Q12197,,
Munyat al-rāʼiḍ li-sharḥ ʻUmdat kull fāriḍ,,,,Texts on Islamic law,Q12197,,
Wasīlat al-rāghibīn wa-bughyat al-mustafīdīn,,,,Texts on Islamic law,Q12197,,
Risālah al-qawāʻid fī ḥisāb al-faraʼiḍ,,,,Texts on Islamic law,Q12197,,
Kitāb fī al-ikhtilāf,,,,Texts on Islamic law,Q12197,,
Mukhtalaf al-riwāyah,,,,Texts on Islamic law,Q12197,,
Taʻsīs al-fiqh,,,,Text on jurisprudence,Q64062,,
Manẓūmat al-khilāfiyāt,,,,Texts on Islamic law,Q12197,,
al-Muṣaffī sharḥ Manẓūmat al-khilāfiyāt lil-Nasafī,,,,Texts on Islamic law,Q12197,,
Sharḥ Mukhtaṣar al-Dāghistānī,,,,Texts on Islamic law,Q12197,,
al-Muḥammadīyah,,,,Texts on Islamic law,Q12197,,
al-Iʻlām fī mabānī al-Islām,,,,Texts on Islamic law,Q12197,,
Commonplace book of prayers and selections from the Qurʾān,,,,Commonplace book,Q7822,,
Tashrīḥ al-uṣūl al-kabīr] ...[etc.,تشريح الاصول الكبير,,,Texts on Islamic law,Q12197,,
al-Wajīzah ; al-Ḥabl al-matīn ... [etc.,,,,Texts on Islamic law,Q12197,,
Bayān-i Shahīd,بيان شهيد,Bayān,بيان,Texts on Islamic law,Q12197,,
al-Juzʼ al-awwal min Kitāb Madārik al-aḥkām fī sharḥ Sharāʼiʻ al-Islām,الجزء الاول من كتاب مدارك الاحكام في شرح شرائع الاسلام,Madārik al-aḥkām fī sharḥ Sharāʼiʻ al-Islām,مدارك الاحكام في شرح شرائع الاسلام,Madārik al-aḥkām fī sharḥ Sharāʼiʻ al-Islām,Q103573,,
al-Mujallad al-thānī min Kitāb Madārik al-aḥkām fī sharḥ Sharāʼiʻ al-Islām,المجلد الثاني من كتاب مدارك الاحكام في شرح شرائع الاسلام,Madārik al-aḥkām fī sharḥ Sharāʼiʻ al-Islām,مدارك الاحكام في شرح شرائع الاسلام,Madārik al-aḥkām fī sharḥ Sharāʼiʻ al-Islām,Q103573,,
al-Mujallad al-awwal min Dhikrá al-shīʻah,المجلد الاول من ذكرى الشيعة,Dhikrá al-Shīʻah fī aḥkām al-sharīʻah,ذكرى الشيعة في احكام الشريعة,Dhikrá al-Shīʻah fī aḥkām al-sharīʻah,Q39486,,
Kitāb Bahjat al-Ḥāwī /,كتاب بهجة الحاوي /,,,Texts on Islamic law,Q12197,,
Kitāb-i Manẓūmah,كتاب منظومه,Manẓūmah fī al-khilāfiyāt,منظومة في الخلافيات,Manẓūmah al-Nasafīyah fī al-khilāfīyāt,Q11973,,
al-Khilāfīyāt,الخلافيات,Manẓūmah fī al-khilāfiyāt,منظومة في الخلافيات,Manẓūmah al-Nasafīyah fī al-khilāfīyāt,Q11973,,
Kitāb Raḥmat al-ummah fī ikhtilāf al-aʾimmah /,كتاب رحمة الامة في اختلاف الائمة / تأليف الشيخ الامام العالم العلامة قاضي القضاة صدر الدين مفتي المسلمين وخطيبهم زين الدين عبد الرحمن القرشي العثماني الشافعي ...,,,Texts on Islamic law,Q12197,,
Kitāb al-Muṣaffá wa huwa sharḥ Manẓūmat al-ʻallāmah ʻAbd Allāh ibn Aḥmad ibn Maḥmūd al-Nasafī al-Ḥanafī raḥimahu Allāh taʻālá wa al-matn wa-al-sharḥ lahu khrāhu Allāhu khayran,كتاب المصفي و هو شرح منظومة العلامة عبد الله بن احمد بن محمود النسفي الحنفي رحمه الله تعالى و المتن والشرح له خراه الله خيرا,,,Texts on Islamic law,Q12197,,
al-Mujallad al-awwal min al-Sharḥ,المجلد الاول من الشرح,Kāshif al-asrār,,Texts on Islamic law,Q12197,,
al-Juzʾ al-thānī min al-Muhimmāt /,الجزء الثاني من المهمات /,,,Texts on Islamic law,Q12197,,
Taṣrīḥ fī sharḥ al-tasrīḥ ... [etc,تصريح في شرح التسريح ... الخ,Works,اعمال,Works,Q5989,,
Tanbīh al-ḥādhiq al-nadusī ʻalá khaṭaʼ man sawwá bayna Jāmiʻ al-Qarawīyīn wa-al-Andalusī ... [etc,تنبيه الحاذق الندسي على خطأ من سوى بين جامع القرويين والاندلسي ... الخ,,,Texts on Islamic law,Q12197,,
Nahjah al-sawīyah fī al-asmāʼ al-nabawīyah ... [etc,نهجة السوية في الاسماء النبوية ... الخ,Works,اعمال,Works,Q5989,,
Tahdhīb al-aḥkām,تهذىب الاحکام,,,Tahdhīb al-aḥkām,Q67214,,
Kitāb al-Minḥah al-Biqāʻīyah ... [etc,كتاب المنحة البقاعية ... الخ,,,Texts on Islamic law,Q12197,,
"Collection of texts, notes, poems and documents",,,,Collection,Q67283,,
Mukhtār al-fatāwá,مختار الفتاوى,,,Texts on Islamic law,Q12197,,
al-Faḥṣ al-ghawīṣ fī ḥall masāʾil al-ʻawīṣ,الفحص الغويص في حل مسائل العويص,,,Texts on Islamic law,Q12197,,
Treatise on legal marriage contracts in Islam,,,,Texts on Islamic law,Q12197,,
al-Mukhtaṣar al-musammá bi-Kanz al-durar,المختصر المسمى بكنز الدرر,Kanz al-durar,كنز الدرر,Texts on Islamic law,Q12197,,
al-Tāj wa-al-iklīl ʻalá Mukhtaṣar Khalīl,التاج والاكليل على مختصر خليل,,,Texts on Islamic law,Q12197,,
Irshād al-mutaʻallim wa-tanbīh al-muʻallim li-farāʼiḍ al-Shaykh al-Imām Khalīl,ارشاد المتعلم وتنبيه المعلم لفرائض الشيخ الامام خليل,,,Irshād al-mutaʻallim wa-tanbīh al-muʻallim li-farāʼiḍ al-Shaykh al-Imām Khalīl,Q103565,,
Naẓm Waraqāt Imām al-Ḥaramayn,نظم ورقات امام الحرمين,Tasʹhīl al-ṭuruqāt fī naẓm al-Waraqāt,تسهيل الطرقات في نظم الورقات,Texts on Islamic law,Q12197,,
Fatāwī,فتاوي,,,Texts on Islamic law,Q12197,,
al-Risālah al-fiqhīyah,الرسالة الفقهية,,,Text on jurisprudence,Q64062,,
Thālith min Kashf al-kashshāf,ثالث من كشف الكشاف,Kashf al-kashshāf,كشف الكشاف,Texts on Islamic law,Q12197,,
Risālah fī al-farāʼiḍ wa-al-ḥisāb,,,,Texts on Islamic law,Q12197,,
Kitāb matn al-Lumaʻ fī al-fiqh ʻalá madhhab al-Imām Mālik ibn Anas /,كتاب متن اللمع في الفقه على مذهب الامام مالك بن انس /,Lumaʻ fī al-fiqh ʻalá madhhab al-Imām Mālik,لمع في الفقه على مذهب الامام مالك,Text on jurisprudence,Q64062,,
ḥāshiyah ʻalá matn Muntahá al-irādāt,,,,Texts on Islamic law,Q12197,,
ḥawāshin ʻalá Muntahá al-irādāt,,,,Texts on Islamic law,Q12197,,
Maṭālib ūlī al-nuhá fī sharḥ Ghāyat al-muntahá,,,,Texts on Islamic law,Q12197,,
Wahhāb al-maʼārib ʻalá Dalīl al-ṭālib,,,,Texts on Islamic law,Q12197,,
Hidāyat al-rāghib li-sharḥ ʻUmdat al-ṭālib,,,,Texts on Islamic law,Q12197,,
Kafī al-mubtadiʼ min al-ṭūllāb,,,,Texts on Islamic law,Q12197,,
al-Rawḍ al-nadī bi-sharḥ Kāfī al-mubtadiʼ,,,,Texts on Islamic law,Q12197,,
Ghāyat al-maṭlab fī maʻrifat al-madhhab,غاية المطلب في معرفة المذهب,,,Texts on Islamic law,Q12197,,
Kitāb al-Nihāyah fī al-fiqh /,كتاب النهاية في الفقه /,Nihāyah fī mujarrad al-fiqh wa-al-fatāwá,نهاية في مجرد الفقه والفتاوى,Nihāyah fī al-fiqh,Q103558,,
Kitāb Masālik al-afhām ilá tanqīḥ Sharāyiʻ al-Islām,كتاب مسالك الافهام الى تنقيح شرايع الاسلام,Masālik al-afhām ilá tanqīḥ Sharāʼiʻ al-Islām,مسالك الافهام الى تنقيح شرائع الاسلام,Masālik al-afhām ilá tanqīḥ Sharāʼiʻ al-Islām,Q103574,,
Masālik al-afhām ilá tanqīḥ Sharāyiʻ al-Islām,مسالك الافهام الى تنقيح شرايع الاسلام,Masālik al-afhām ilá tanqīḥ Sharāʼiʻ al-Islām,مسالك الافهام الى تنقيح شرائع الاسلام,Masālik al-afhām ilá tanqīḥ Sharāʼiʻ al-Islām,Q103574,,
Nuzhat al-nāẓir fī al-jamʻ bayna al-ashbāh wa-al-naẓāʼir,نزهة الناظر في الجمع بين الاشباه والنظائر,,,Texts on Islamic law,Q12197,,
Rawḍ al-jinān /,روض الجنان /,Rawḍ al-jinān fī sharḥ Irshād al-adhhān,روض الجنان في شرح ارشاد الاذهان,Texts on Islamic law,Q12197,,
Kitāb Dhakhīrat al-maʻād fī sharḥ al-Irshād,كتاب ذخيرة المعاد في شرح الارشاد,Dhakhīrat al-maʻād fī sharḥ al-Irshād,ذخيرة المعاد في شرح الارشاد,Texts on Islamic law,Q12197,,
Sharḥ khuṭbat al-Qawāʻid /,شرح خطبة القواعد /,,,Texts on Islamic law,Q12197,,
Jāmiʻ al-maqāṣid fī sharḥ al-Qawāʻid,جامع المقاصد في شرح القواعد,,,Texts on Islamic law,Q12197,,
Kitāb Tadhkirat al-fuqahāʼ /,كتاب تذكرة الفقهاء /,Tadhkirat al-fuqahāʼ,تذكرة الفقهاء,Texts on Islamic law,Q12197,,
Qawāʻid wa-al-fawāʼid,قواعد والفوائد,,,Qawāʻid wa-al-fawāʼid,Q39508,,
al-Rawḍah al-bahīyah fī sharḥ al-Lumʻah al-Dimashqīyah,الروضة البهية في شرح اللمعة الدمشقية,,,al-Rawḍah al-bahīyah fī sharḥ al-Lumʻah al-Dimashqīyah,Q103553,,
Fann al-ʻādāt wa-al-muʻāmalāt min Kitāb Mafātīḥ al-sharāyiʻ,فن العادات والمعاملات من كتاب مفاتيح الشرايع,Mafātīḥ al-sharāʼiʻ,مفاتيح الشرائع,Mafātīḥ sharāʾiʻ al-Islām,Q39498,,
Kitāb al-Ḥadāʼiq al-nāḍirah fī aḥkām al-ʻitrah al-ṭāhirah,كتاب الحدائق الناضرة في احكام العترة الطاهرة,Ḥadāʼiq al-nāḍirah fī aḥkām al-ʻitrah al-ṭāhirah,حدائق الناضرة في احكام العترة الطاهرة,Ḥadāʼiq al-nāḍirah fī aḥkām al-ʻitrah al-ṭāhirah,Q103544,,
al-Muntazaʻ al-mukhtār min Ghayth al-midrār,المنتزع المختار من غيث المدرار,,,Texts on Islamic law,Q12197,,
Lubāb al-farāʼiḍ wa-khulāṣat al-zubad al-makhāʼiḍ,,,,Texts on Islamic law,Q12197,,
Uṣūl al-mawārīth,,,,Texts on Islamic law,Q12197,,
al-Fawāʼid al-Shinshawrīyah fī sharḥ al-manẓūmah al-Raḥbīyah,,,,Texts on Islamic law,Q12197,,
Fatḥ aqfāl al-mabāḥith fī sharḥ Ghunyat al-bāḥith,,,,Texts on Islamic law,Q12197,,
Sharḥ Farāʼid al-Ushnuhī,,,,Texts on Islamic law,Q12197,,
Riḥlah ... [etc,رحلة ... الخ,,,Texts on Islamic law,Q12197,,
Arabic miscellany,,,,,,Arabic texts,Q12258
Sharḥ Minhāj al-ṭālibīn,شرح منهاج الطالبين,,,,,Sharḥ Minhāj al-ṭālibīn,Q12257
Maʻālim al-dīn wa-malādhdh al-mujtahidīn,,,,Maʻālim al-dīn wa-malādhdh al-mujtahidīn,Q51943,,
Kitāb Sharḥ Maʻālim,كتاب شرح معالم,Sharḥ Maʻālim al-Dīn,شرح معالم الدين,Texts on Islamic law,Q12197,,
Ḥāshiyat Mullā Mīrzā Jān bar Maʻālim al-uṣūl,حاشية ملا مىرزا جان بر معالم الاصول,,,Texts on Islamic law,Q12197,,
Ḥāshiyat Mullā Mīrzā al-Shīrwānī bar Maʻālim,حاشية ملا ميرزا الشيرواني بر معالم,,,Texts on Islamic law,Q12197,,
Ḥāshiyat Mullā Mīrzā ʻalá al-Maʻālim,حاشية ملا ميرزا على المعالم,,,Texts on Islamic law,Q12197,,
Ḥāshiyah ʻalá Maʻālim al-dīn,,,,Texts on Islamic law,Q12197,,
Sulṭān bar Maʻālim janāb Shaykh Ḥasan ibn janāb Shahīd al-Thānī,سلطان بر معالم جناب شيخ حسن بن جناب شهيد الثاني,,,Texts on Islamic law,Q12197,,
Madārik al-aḥkām fī sharḥ Sharāʼiʻ al-Islām,مدارك الاحكام في شرح شرائع الاسلام,Madārik al-aḥkām fī sharḥ Sharāʼiʻ al-Islām,مدارك الاحكام في شرح شرائع الاسلام,Madārik al-aḥkām fī sharḥ Sharāʼiʻ al-Islām,Q103573,,
Kitāb Mafātīḥ al-sharāʼiʻ wa-al-aḥkām fī maghrifat al-ḥalāl wa-al-ḥarām /,كتاب مفاتيح الشرائع والاحكام في مغرفة الحلال والحرام /,Mafātīḥ al-sharāʼiʻ,مفاتيح الشرائع,Mafātīḥ sharāʾiʻ al-Islām,Q39498,,
Kitāb al-Mafātīḥ,كتاب المفاتيح,Mafātīḥ al-sharāʼiʻ,مفاتيح الشرائع,Mafātīḥ sharāʾiʻ al-Islām,Q39498,,
Mafātīḥ al-sharāʼiʻ,مفاتيح الشرائع,,,Texts on Islamic law,Q12197,,
Jild awwal Mafātīḥ,جلد اول مفاتيح,Mafātīḥ al-sharāʼiʻ,مفاتيح الشرائع,Mafātīḥ sharāʾiʻ al-Islām,Q39498,,
Sharḥ Mafātīḥ al-sharāʼiʻ,,,,Texts on Islamic law,Q12197,,
al-Mafātīḥ /,المفاتيح /,Mafātīḥ al-uṣūl,مفاتيح الصول,Mafātīḥ al-uṣūl,Q103575,,
Jild awwal Mafātīḥ uṣūl,جلد اول مفاتيح اصول,Mafātīḥ al-uṣūl,مفاتيح الصول,Mafātīḥ al-uṣūl,Q103575,,
Majmaʻ al-fāʼidah wa-al-burhān fī sharḥ Irshād al-adhhān,,,,Texts on Islamic law,Q12197,,
Manāhij al-uṣūl al-muḥkamah,,,,Texts on Islamic law,Q12197,,
al-Qism al-awwal min qismay Manāhil al-shawārid fī talkhīṣ al-Maqāṣid,القسم الاول من قسمي مناهل الشوارد في تلخيص المقاصد,Manāhil al-shawārid fī talkhīṣ al-Maqāṣid,مناهل الشوارد في تلخيص المقاصد,Texts on Islamic law,Q12197,,
Manār al-anwār fī uṣūl al-fiqh,,,,Text on jurisprudence,Q64062,,
al-Manhaj al-fāʼiq wa-al-mannal al-rāʼiq wa-al-maʻná al-lāʼiq bi-ādāb al-muwaththiq wa-aḥkām al-wathāʼiq,,,,Texts on Islamic law,Q12197,,
Kitāb Masāʼil khilāf maʻa al-kull /,كتاب مسائل خلاف مع الكل /,Khilāf,خلاف,Texts on Islamic law,Q12197,,
Masālik al-afhām sharḥ Sharāyiʻ al-Islām fī masāʼil al-ḥalāl wa-al-ḥarām /,مسالك الافهام شرح شرايع الاسلام في مسائل الحلال والحرام /,Masālik al-afhām fī sharḥ Sharāʼiʻ al-Islām,مسالك الافهام في شرح شرائع الاسلام,Masālik al-afhām fī sharḥ Sharāʼiʻ al-Islām,Q103576,,
al-Masālik,المسالك,Masālik al-afhām fī sharḥ Sharāʼiʻ al-Islām,مسالك الافهام في شرح شرائع الاسلام,Masālik al-afhām fī sharḥ Sharāʼiʻ al-Islām,Q103576,,
Masālik al-afhām fī sharḥ Sharāʼiʻ al-Islām,,,,Texts on Islamic law,Q12197,,
Mashāriq al-aḥkām,مشارق الاحكام,,,Texts on Islamic law,Q12197,,
Mashāriq al-shumūs fī sharḥ al-Durūs,مشارق الشموس في شرح الدروس,,,Texts on Islamic law,Q12197,,
al-Mujallad al-thānī mujalladāt Maṭāliʻ al-anwār,المجلد الثاني مجلدات مطالع الانوار,Maṭāliʻ al-anwār fī sharḥ Sharāʼiʻ al-Islām,مطالع الانوار في شرح شرائع الاسلام,Texts on Islamic law,Q12197,,
Miftāḥ al-karāmah; az turūk-i ṣalāh tā ākhir-i Kitāb al-ṣalāh,مفتاح الکرامة,Miftāḥ al-karāmah fī sharḥ Qawāʼid al-ʻAllāmah,مفتاح الكرامة في شرح قوائد العلامة,Texts on Islamic law,Q12197,,
Minhāj al-hidāyah /,منهاج الهداية /,,,Texts on Islamic law,Q12197,,
Ḥāshiyah ʻalá Sharḥ Minhāj al-ṭālibīn,,,,Texts on Islamic law,Q12197,,
Minhāj al-wuṣūl ilá ʻilm al-uṣūl,,,,Texts on Islamic law,Q12197,,
Miṣbāḥ al-hidāyah wa-miftāḥ al-wilāyah,,,,Texts on Islamic law,Q12197,,
Naẓm al-Ḥāwī /,نظم الحاوي /,Bahjat al-Ḥāwī,بهجة الحاوي,Texts on Islamic law,Q12197,,
Mukhtaṣar Muntahá al-suʾl wa-al-amal fī ʻilmay al-uṣūl wa-al-jadal /,مختصر منتهى السؤل والامل في علمي الاصول والجدل /,Mukhtaṣar al-Muntahá,مختصر المنتهى,Mukhtaṣar al-Muntahá,Q103577,,
Mukhtaṣar al-ʻAllāmah Ibn al-Ḥājib fī ʻilm al-uṣūl naffaʻanā Allāhu bihi wa-al-muʼminīn amīn,مختصر العلامة ابن الحاجب في علم الاصول نفعنا الله به والمؤمنين امين,Mukhtaṣar al-Muntahá,مختصر المنتهى,Mukhtaṣar al-Muntahá,Q103577,,
Kitāb Jāmiʻ al-Fuṣūlayn /,كتاب جامع الفصولين /,Jāmiʻ al-Fuṣūlayn,جامع الفصولين,Jāmiʻ al-Fuṣūlayn,Q63898,,
Kitāb Nihāyat al-wuṣūl fī ʻilm al-uṣūl /,كتاب نهاية الوصول في علم الاصول /,Badīʻ al-niẓām al-jāmiʻ bayna Kitāb al-Bazdawī wa-al-Aḥkām,بديع النظام الجامع بين كتاب البزدوي والاحكام,Badīʻ al-niẓām al-jāmiʻ bayna Kitāb al-Bazdawī wa-al-Aḥkām,Q103578,,
