subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
"Tūnī, ʻAbd Allāh ibn Muḥammad, -1660 or 1661. Wāfiyah",0,a;d;t,,,,,,,
"Imām al-Ḥaramayn al-Juwaynī, ʻAbd al-Malik ibn ʻAbd Allāh, 1028-1085. Waraqāt",0,a;d;t,http://id.loc.gov/authorities/names/n84164251,,,,"Waraqāt (Imām al-Ḥaramayn al-Juwaynī, ʻAbd al-Malik ibn ʻAbd Allāh)",http://id.worldcat.org/fast/1369305,Q38687
"Maḥallī, Jalāl al-Dīn Muḥammad ibn Aḥmad, 1389-1459. Sharḥ al-Waraqāt",0,a;d;t,,,,,,,
"ʻĀmilī, Bahāʼ al-Dīn Muḥammad ibn Ḥusayn, 1547-1621. Zubdat al-uṣūl",0,a;d;t,,"Zubdat al-uṣūl (ʻĀmilī, Bahāʼ al-Dīn Muḥammad ibn Ḥusayn)",http://id.worldcat.org/fast/2058659,Q103485,,,
"Sayfī, Muḥammad ibn Muḥammad Mahdī, -1727 or 1728. Naẓm Zubdat al-uṣūl",0,a;d;t,,,,,,,
"Muḥaqqiq al-Thānī, ʻAlī ibn al-Ḥusayn, 1463 or 1464-1533 or 1534. Jaʻfarīyah fī aḥkām al-ṣalāh",0,a;d;t,,,,,,,
"Ibn al-Muṭahhar al-Ḥillī, al-Ḥasan ibn Yūsuf, 1250-1325. Bāb al-Ḥādī ʻashar",0,a;d;t,,,,,"Bāb al-Ḥādī ʻashar (Ibn al-Muṭahhar al-Ḥillī, al-Ḥasan ibn Yūsuf)",http://id.worldcat.org/fast/1376079,Q6974
"Ibn al-Yāsamīn, ʻAbd Allāh ibn Ḥajjāj, -1204. Yāsamīnīyah",0,a;d;t,,,,,"Yāsamīnīyah (Ibn al-Yāsamīn, ʻAbd Allāh ibn Ḥajjāj)",http://id.worldcat.org/fast/1938262,Q11492
"Ibn al-Hāʼim, Aḥmad ibn Muḥammad, -1412. Muqniʻ fī ʻilm al-jabr wa-al-muqābalah",0,a;d;t,,,,,"Muqniʻ fī ʻilm al-jabr wa-al-muqābalah (Ibn al-Hāʼim, Aḥmad ibn Muḥammad)",http://id.worldcat.org/fast/1915582,Q63764
"Shāmil, Imām, 1798?-1871",0,a;c;d,http://id.loc.gov/authorities/names/n85009299,,,,"Shāmil, Imām, 1798?-1871",http://id.worldcat.org/fast/148768,Q48696
Danii︠a︡l-sultan--Library,0,a--x,,Danii︠a︡l-sultan;Libraries,http://id.worldcat.org/fast/463171;http://id.worldcat.org/fast/997341,Q103486;Q26811,,,
"Ibn Ḥajar al-Haythamī, Aḥmad ibn Muḥammad, approximately 1503-approximately 1566. Tuḥfat al-muḥtāj bi-sharḥ al-Minhāj",0,a;d;t,,,,,,,
"Shāmil, Imām, 1798?-1871--Library",0,a;c;d--x,,,,,"Shāmil, Imām, 1798?-1871;Libraries",http://id.worldcat.org/fast/148768;http://id.worldcat.org/fast/997341,Q48696;Q26811
"Rāfiʻī, ʻAbd al-Karīm ibn Muḥammad, 1162-1226. Fatḥ al-ʻAzīz fī sharḥ al-Wajīz",0,a;d;t,http://id.loc.gov/authorities/names/n88243875,"Fatḥ al-ʻAzīz fī sharḥ al-Wajīz (Rāfiʻī, ʻAbd al-Karīm ibn Muḥammad)",http://id.worldcat.org/fast/1375645,Q103487,,,
"Ghazzālī, 1058-1111. Wajīz fī fiqh madhhab al-Imām al-Shāfiʻī",0,a;d;t,,,,,,,
"Ibn al-Ḥājib, ʻUthmān ibn ʻUmar, 1175-1249. Mukhtaṣār Muntahá al-sūl",0,a;d;t,,"Mukhtaṣar al-Muntahá al-uṣūlī (Ibn al-Ḥājib, ʻUthmān ibn ʻUmar)",http://id.worldcat.org/fast/2057011,Q11494,,,
"Ibn Qudāmah, Muwaffaq al-Dīn ʻAbd Allāh ibn Aḥmad, 1147-1223. Rawḍat al-nāẓir wa-jannat al-munāẓir.--Abridgment",0,a;d;t--k,,"Rawḍat al-nāẓir wa-jannat al-munāẓir (Ibn Qudāmah, Muwaffaq al-Dīn ʻAbd Allāh ibn Aḥmad);Abridgments",http://id.worldcat.org/fast/1916445;http://id.worldcat.org/fast/1726571,Q103488;Q3638,,,
"ʻAshmāwī, ʻAbd al-Bārī, active 16th century? Muqaddimah al-ʻAshmāwīyah",0,a;d;t,http://id.loc.gov/authorities/names/n2008043832,"Muqaddimah al-ʻAshmāwīyah (ʻAshmāwī, ʻAbd al-Bārī)",http://id.worldcat.org/fast/1915580,Q103489,,,
"Fīrūzabādī al-Shīrāzī, Abū Isḥāq Ibrāhīm ibn ʻAlī ibn Yūsuf, approximately 1003-1083. Muhadhdhab fī al-madhhab",0,a;d;t,,,,,,,
"Fīrūzabādī al-Shīrāzī, Abū Isḥāq Ibrāhīm ibn ʻAlī ibn Yūsuf, approximately 1003-1083. Tanbīh fī al-fiqh",0,a;d;t,,,,,,,
"Nawawī, 1233-1277. Taṣḥīḥ al-Tanbīh",0,a;d;t,,,,,,,
"Fīrūzābādī al-Shīrāzī, Abū Isḥāq Ibrāhīm ibn ʻAlī ibn Yūsuf, approximately 1003-1083. Tanbīh fī al-fiqh",0,a;d;t,,,,,,,
