title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_as_recorded_agr,authorized_label_add,ds_qid_add,authorized_label,ds_qid
Miscellaneous manuscript fragments,,,,Medieval manuscript fragment,Q20459,,
al-Qurʼān,القرآن,Qurʼan,قرآن,,,Qurʼan,Q3697
Mahābhārata,,Mahābhārata,,,,Mahābhārata,Q27688
Relazioni di Savoia,,,,Diplomatic text,Q48527,,
Ragionamento fatta da un Signore principale Fiamingo,,,,,,,
Lucula noctis,,,,Humanist texts,Q39649,,
Medieval grammar manual,,,,Grammatical text,Q6010,,
Relatione di messere Vincenzo Fedele ritornato secretario per la serenissima signoria di Vinetia dal duca di Fiorenza,,,,Diplomatic text,Q48527,,
Geographical and military report on Venice,,,,Report,Q7243,,
Epistles,,Bible,,Bible;Epistles,Q661;Q1466,,
Pashto lanugage: manuscript,,,,Pashto text,Q68728,,
"Vimativinodanitika : manuscript, mid 19th c",,,,Vimativinodanitika,Q68729,,
"Statutes: manuscript, 1577",,,,Statutes,Q1320,,
Secreta sublimia ad varios curandos morbos,,,,Medical texts,Q817,,
Majima ganmoku ichibu no gokui no makimono,馬島眼目一部之極意之巻物,,,Ophthalmology text,Q68730,,
Rezeptbücher,,,,ecipe book,Q7824,,
Ars brevis,,,,Ars brevis,Q68731,,
Recueil factice de cartes et de plans de ville de l'Europe et particulièrement de la France,,,,Map;City plans,Q39597;Q68679,,
