signature,description,instanceOf,materialDS,centuryDS,earliestDate,latestDate,placeDS,scribeWikidata,artistWikidata,scriptNote,languageWikidata,titleRecord,titleStandard,titleDS,authorWikidata,ownerWikidata,holderWikidata,DSID,institutionalID,shelfmark,iiifURL,record,link
"Columbia, Missouri, Conception Abbey and Seminary, CA 02",manuscript containing Sacramentary,Q87167,,https://catalog.digital-scriptorium.org/entity/Q92,900,999,https://catalog.digital-scriptorium.org/entity/Q131,,,,Q397,Sacramentary,Sacramentary,https://catalog.digital-scriptorium.org/entity/Q653,,Q667880,Q30257935,DS158,,CA 02,https://iiif.archivelab.org/iiif/images_CA02_15/manifest.json,https://catalog.digital-scriptorium.org/entity/Q676,
"Columbia, Missouri, Conception Abbey and Seminary, CA 19","manuscript containing Decretals of Gregory IX, commentary on",Q87167,,,,,https://catalog.digital-scriptorium.org/entity/Q650,,,,Q397,"Decretals of Gregory IX, commentary on",,,,Q667880,Q30257935,DS159,,CA 19,https://iiif.archivelab.org/iiif/images_CA19_15/manifest.json,https://catalog.digital-scriptorium.org/entity/Q679,
"Columbia, Missouri, Conception Abbey and Seminary, CA 12",manuscript containing Missal,Q87167,,https://catalog.digital-scriptorium.org/entity/Q94,1100,1199,https://catalog.digital-scriptorium.org/entity/Q652,,,,Q397,Missal,Missal,https://catalog.digital-scriptorium.org/entity/Q662,,Q667880,Q30257935,DS161,,CA 12,https://iiif.archivelab.org/iiif/images_CA12_15/manifest.json,https://catalog.digital-scriptorium.org/entity/Q685,
"Columbia, Missouri, Conception Abbey and Seminary, CA 13",manuscript containing Breviary,Q87167,,https://catalog.digital-scriptorium.org/entity/Q94,1100,1199,https://catalog.digital-scriptorium.org/entity/Q652,,,,Q397,Breviary,Breviary,https://catalog.digital-scriptorium.org/entity/Q657,,Q667880,Q30257935,DS162,,CA 13,https://iiif.archivelab.org/iiif/images_CA13_15/manifest.json,https://catalog.digital-scriptorium.org/entity/Q688,
"Columbia, Missouri, Conception Abbey and Seminary, CA 14",manuscript containing Breviary,Q87167,,https://catalog.digital-scriptorium.org/entity/Q94,1100,1199,https://catalog.digital-scriptorium.org/entity/Q652,,,,Q397,Breviary,Breviary,https://catalog.digital-scriptorium.org/entity/Q657,,Q667880,Q30257935,DS163,,CA 14,https://iiif.archivelab.org/iiif/images_CA14_15/manifest.json,https://catalog.digital-scriptorium.org/entity/Q691,
"Columbia, Missouri, Conception Abbey and Seminary, CA 15",manuscript containing Breviary,Q87167,,https://catalog.digital-scriptorium.org/entity/Q94,1100,1199,https://catalog.digital-scriptorium.org/entity/Q652,,,,Q397,Breviary,Breviary,https://catalog.digital-scriptorium.org/entity/Q657,,Q667880,Q30257935,DS164,,CA 15,https://iiif.archivelab.org/iiif/images_CA15_15/manifest.json,https://catalog.digital-scriptorium.org/entity/Q694,
"Columbia, Missouri, Conception Abbey and Seminary, CA 16",manuscript containing Breviary,Q87167,,https://catalog.digital-scriptorium.org/entity/Q94,1100,1199,https://catalog.digital-scriptorium.org/entity/Q652,,,,Q397,Breviary,Breviary,https://catalog.digital-scriptorium.org/entity/Q657,,Q667880,Q30257935,DS165,,CA 16,https://iiif.archivelab.org/iiif/images_CA16_15/manifest.json,https://catalog.digital-scriptorium.org/entity/Q697,
"Columbia, Missouri, Conception Abbey and Seminary, CA 17",manuscript containing Breviary,Q87167,,https://catalog.digital-scriptorium.org/entity/Q94,1100,1199,https://catalog.digital-scriptorium.org/entity/Q652,,,,Q397,Breviary,Breviary,https://catalog.digital-scriptorium.org/entity/Q657,,Q667880,Q30257935,DS166,,CA 17,https://iiif.archivelab.org/iiif/images_CA17_15/manifest.json,https://catalog.digital-scriptorium.org/entity/Q700,
"Columbia, Missouri, Conception Abbey and Seminary, CA 18",manuscript containing Breviary,Q87167,,https://catalog.digital-scriptorium.org/entity/Q94,1100,1199,https://catalog.digital-scriptorium.org/entity/Q652,,,,Q397,Breviary,Breviary,https://catalog.digital-scriptorium.org/entity/Q657,,Q667880,Q30257935,DS167,,CA 18,https://iiif.archivelab.org/iiif/images_CA18_15/manifest.json,https://catalog.digital-scriptorium.org/entity/Q703,
"Columbia, Missouri, Conception Abbey and Seminary, CA 20",manuscript containing Collectarium,Q87167,,https://catalog.digital-scriptorium.org/entity/Q94,1100,1199,https://catalog.digital-scriptorium.org/entity/Q652,,,,Q397,Collectarium,Collectarium,https://catalog.digital-scriptorium.org/entity/Q658,,Q667880,Q30257935,DS168,,CA 20,https://iiif.archivelab.org/iiif/images_CA20_15/manifest.json,https://catalog.digital-scriptorium.org/entity/Q706,
"Columbia, Missouri, Conception Abbey and Seminary, CA 21",manuscript containing Psalter,Q87167,,https://catalog.digital-scriptorium.org/entity/Q95,1200,1299,https://catalog.digital-scriptorium.org/entity/Q652,,,,Q397,Psalter,Psalter,https://catalog.digital-scriptorium.org/entity/Q660,,Q667880,Q30257935,DS169,,CA 21,https://iiif.archivelab.org/iiif/images_CA21_15/manifest.json,https://catalog.digital-scriptorium.org/entity/Q709,
"Columbia, Missouri, Conception Abbey and Seminary, CA 22",manuscript containing Breviary,Q87167,,https://catalog.digital-scriptorium.org/entity/Q94,1100,1199,https://catalog.digital-scriptorium.org/entity/Q652,,,,Q397,Breviary,Breviary,https://catalog.digital-scriptorium.org/entity/Q657,,Q667880,Q30257935,DS170,,CA 22,https://iiif.archivelab.org/iiif/images_CA22_15/manifest.json,https://catalog.digital-scriptorium.org/entity/Q712,
"Columbia, Missouri, Conception Abbey and Seminary, CA 23",manuscript containing Breviary,Q87167,,https://catalog.digital-scriptorium.org/entity/Q94,1100,1199,https://catalog.digital-scriptorium.org/entity/Q652,,,,Q397,Breviary,Breviary,https://catalog.digital-scriptorium.org/entity/Q657,,Q667880,Q30257935,DS171,,CA 23,https://iiif.archivelab.org/iiif/images_CA23_15/manifest.json,https://catalog.digital-scriptorium.org/entity/Q715,
"Columbia, Missouri, Conception Abbey and Seminary, CA 26",manuscript containing Breviary,Q87167,,https://catalog.digital-scriptorium.org/entity/Q96,1300,1399,https://catalog.digital-scriptorium.org/entity/Q652,,,,Q397,Breviary,Breviary,https://catalog.digital-scriptorium.org/entity/Q657,,Q667880,Q30257935,DS172,,CA 26,https://iiif.archivelab.org/iiif/images_CA26_15/manifest.json,https://catalog.digital-scriptorium.org/entity/Q718,
"Columbia, Missouri, Conception Abbey and Seminary, CA 28",manuscript containing Missal,Q87167,,https://catalog.digital-scriptorium.org/entity/Q97,1400,1499,https://catalog.digital-scriptorium.org/entity/Q652,,,,Q397,Missal,Missal,https://catalog.digital-scriptorium.org/entity/Q662,,Q667880,Q30257935,DS173,,CA 28,https://iiif.archivelab.org/iiif/images_CA28_15/manifest.json,https://catalog.digital-scriptorium.org/entity/Q721,
"Columbia, Missouri, Conception Abbey and Seminary, CA 29",manuscript containing Missal,Q87167,,https://catalog.digital-scriptorium.org/entity/Q97,1400,1499,https://catalog.digital-scriptorium.org/entity/Q652,,,,Q397,Missal,Missal,https://catalog.digital-scriptorium.org/entity/Q662,,Q667880,Q30257935,DS174,,CA 29,https://iiif.archivelab.org/iiif/images_CA29_15/manifest.json,https://catalog.digital-scriptorium.org/entity/Q724,
"Columbia, Missouri, Conception Abbey and Seminary, CA 30",manuscript containing Missal,Q87167,,https://catalog.digital-scriptorium.org/entity/Q96,1300,1399,https://catalog.digital-scriptorium.org/entity/Q652,,,,Q397,Missal,Missal,https://catalog.digital-scriptorium.org/entity/Q662,,Q667880,Q30257935,DS175,,CA 30,https://iiif.archivelab.org/iiif/images_CA30_15/manifest.json,https://catalog.digital-scriptorium.org/entity/Q727,
"Columbia, Missouri, Conception Abbey and Seminary, CA 31",manuscript containing Missal,Q87167,,https://catalog.digital-scriptorium.org/entity/Q97,1400,1499,https://catalog.digital-scriptorium.org/entity/Q652,,,,Q397,Missal,Missal,https://catalog.digital-scriptorium.org/entity/Q662,,Q667880,Q30257935,DS176,,CA 31,https://iiif.archivelab.org/iiif/images_CA31_15/manifest.json,https://catalog.digital-scriptorium.org/entity/Q730,
"Columbia, Missouri, Conception Abbey and Seminary, CA 33",manuscript containing Hymnary,Q87167,,https://catalog.digital-scriptorium.org/entity/Q97,1400,1499,https://catalog.digital-scriptorium.org/entity/Q652,,,,Q397,Hymnary,Hymnal,https://catalog.digital-scriptorium.org/entity/Q666,,Q116379117,Q30257935,DS177,,CA 33,https://iiif.archivelab.org/iiif/images_CA33_15/manifest.json,https://catalog.digital-scriptorium.org/entity/Q733,
"Columbia, Missouri, Conception Abbey and Seminary, CA 03",manuscript containing Psalter,Q87167,,https://catalog.digital-scriptorium.org/entity/Q94,1100,1199,https://catalog.digital-scriptorium.org/entity/Q650,,,,Q397,Psalter,Psalter,https://catalog.digital-scriptorium.org/entity/Q660,,Q667880,Q30257935,DS179,,CA 03,,https://catalog.digital-scriptorium.org/entity/Q739,
"Columbia, Missouri, Conception Abbey and Seminary, CA 04",manuscript containing Lectionary,Q87167,,https://catalog.digital-scriptorium.org/entity/Q92|https://catalog.digital-scriptorium.org/entity/Q91,890,910,https://catalog.digital-scriptorium.org/entity/Q652,,,,Q397,Lectionary,Lectionary,https://catalog.digital-scriptorium.org/entity/Q663,,Q667880,Q30257935,DS180,,CA 04,https://iiif.archivelab.org/iiif/images_CA04_15/manifest.json,https://catalog.digital-scriptorium.org/entity/Q742,
"Columbia, Missouri, Conception Abbey and Seminary, CA 05",manuscript containing Lectionary,Q87167,,https://catalog.digital-scriptorium.org/entity/Q92|https://catalog.digital-scriptorium.org/entity/Q91,890,910,https://catalog.digital-scriptorium.org/entity/Q652,,,,Q397,Lectionary,Lectionary,https://catalog.digital-scriptorium.org/entity/Q663,,Q667880,Q30257935,DS181,,CA 05,https://iiif.archivelab.org/iiif/images_CA05_15/manifest.json,https://catalog.digital-scriptorium.org/entity/Q745,
"Columbia, Missouri, Conception Abbey and Seminary, CA 06",manuscript containing Breviary,Q87167,,https://catalog.digital-scriptorium.org/entity/Q93,1000,1099,https://catalog.digital-scriptorium.org/entity/Q122,,,,Q397,Breviary,Breviary,https://catalog.digital-scriptorium.org/entity/Q657,,Q667880,Q30257935,DS182,,CA 06,https://iiif.archivelab.org/iiif/images_CA06_15/manifest.json,https://catalog.digital-scriptorium.org/entity/Q748,
"Columbia, Missouri, Conception Abbey and Seminary, CA 07",manuscript containing Breviary,Q87167,,https://catalog.digital-scriptorium.org/entity/Q93,1000,1099,https://catalog.digital-scriptorium.org/entity/Q122,,,,Q397,Breviary,Breviary,https://catalog.digital-scriptorium.org/entity/Q657,,Q667880,Q30257935,DS183,,CA 07,https://iiif.archivelab.org/iiif/images_CA07_15/manifest.json,https://catalog.digital-scriptorium.org/entity/Q751,
"Columbia, Missouri, Conception Abbey and Seminary, CA 08",manuscript containing Sacramentary,Q87167,,https://catalog.digital-scriptorium.org/entity/Q93,1000,1099,https://catalog.digital-scriptorium.org/entity/Q122,,,,Q397,Sacramentary,Sacramentary,https://catalog.digital-scriptorium.org/entity/Q653,,Q667880,Q30257935,DS184,,CA 08,https://iiif.archivelab.org/iiif/images_CA08_15/manifest.json,https://catalog.digital-scriptorium.org/entity/Q754,
"Columbia, Missouri, Conception Abbey and Seminary, CA 09",manuscript containing Breviary,Q87167,,https://catalog.digital-scriptorium.org/entity/Q94,1100,1199,https://catalog.digital-scriptorium.org/entity/Q652,,,,Q397,Breviary,Breviary,https://catalog.digital-scriptorium.org/entity/Q657,,Q667880,Q30257935,DS185,,CA 09,https://iiif.archivelab.org/iiif/images_CA09_15/manifest.json,https://catalog.digital-scriptorium.org/entity/Q757,
"Columbia, Missouri, Conception Abbey and Seminary, CA 11",manuscript containing Sacramentary,Q87167,,https://catalog.digital-scriptorium.org/entity/Q94,1100,1199,https://catalog.digital-scriptorium.org/entity/Q652,,,,Q397,Sacramentary,Sacramentary,https://catalog.digital-scriptorium.org/entity/Q653,,Q667880,Q30257935,DS186,,CA 11,https://iiif.archivelab.org/iiif/images_CA11_15/manifest.json,https://catalog.digital-scriptorium.org/entity/Q760,
"Columbia, Missouri, Conception Abbey and Seminary, CA 41",manuscript containing Antiphonal,Q87167,,https://catalog.digital-scriptorium.org/entity/Q97,1400,1499,https://catalog.digital-scriptorium.org/entity/Q134,,,,Q397,Antiphonal,Antiphonary,https://catalog.digital-scriptorium.org/entity/Q654,,Q116379117,Q30257935,DS193,,CA 41,https://iiif.archivelab.org/iiif/images_CA41_15/manifest.json,https://catalog.digital-scriptorium.org/entity/Q781,
"Columbia, Missouri, Conception Abbey and Seminary, CA 42","manuscript containing Bible, N.T., John",Q87167,,https://catalog.digital-scriptorium.org/entity/Q97,1400,1499,https://catalog.digital-scriptorium.org/entity/Q652,,,,Q397,"Bible, N.T., John",New Testament|Bible|Gospel of John,https://catalog.digital-scriptorium.org/entity/Q655|https://catalog.digital-scriptorium.org/entity/Q661|https://catalog.digital-scriptorium.org/entity/Q665,,Q667880,Q30257935,DS194,,CA 42,https://iiif.archivelab.org/iiif/images_CA42_15/manifest.json,https://catalog.digital-scriptorium.org/entity/Q784,
"Columbia, Missouri, Conception Abbey and Seminary, CA 37","manuscript containing Bible, O.T.",Q87167,,https://catalog.digital-scriptorium.org/entity/Q94,1100,1199,https://catalog.digital-scriptorium.org/entity/Q131,,,,Q397,"Bible, O.T.",Bible|Old Testament,https://catalog.digital-scriptorium.org/entity/Q661|https://catalog.digital-scriptorium.org/entity/Q664,,Q667880,Q30257935,DS196,,CA 37,https://iiif.archivelab.org/iiif/images_CA37_15/manifest.json,https://catalog.digital-scriptorium.org/entity/Q790,
