holding_institution_ds_qid,holding_institution_wikidata_label,ds_id,source_data_type,filename,holding_institution_institutional_id,institutional_id_location_in_source,record_last_updated,call_number,link_to_institutional_record,title,iiif_manifest_url,dated,manifest_generated_at
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9876,marc-xml,20250128-huntington-marcxml.xml,.b18621077,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 135,https://catalog.huntington.org/record=b1862107,Regiment of princes :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:50636/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9612,marc-xml,20250128-huntington-marcxml.xml,.b18498711,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20201204,mssHM 136,https://catalog.huntington.org/record=b1849871,Brut chronicle :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:40969/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9877,marc-xml,20250128-huntington-marcxml.xml,.b18621089,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 137,https://catalog.huntington.org/record=b1862108,Piers Plowman :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:50599/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9878,marc-xml,20250128-huntington-marcxml.xml,.b18621090,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 139,https://catalog.huntington.org/record=b1862109,Pricke of conscience. :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:49434/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9597,marc-xml,20250128-huntington-marcxml.xml,.b18235451,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 140,https://catalog.huntington.org/record=b1823545,Prose and poetry :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:19150/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9599,marc-xml,20250128-huntington-marcxml.xml,.b18235839,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 142,https://catalog.huntington.org/record=b1823583,Religious prose and verse :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:19292/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9879,marc-xml,20250128-huntington-marcxml.xml,.b18621107,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 143,https://catalog.huntington.org/record=b1862110,Piers Plowman :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:53252/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9614,marc-xml,20250128-huntington-marcxml.xml,.b18498760,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 144,https://catalog.huntington.org/record=b1849876,Prose and poetry :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:41289/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9880,marc-xml,20250128-huntington-marcxml.xml,.b18621119,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 147,https://catalog.huntington.org/record=b1862111,Book of vices and virtues :,,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9651,marc-xml,20250128-huntington-marcxml.xml,.b18618765,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 148,https://catalog.huntington.org/record=b1861876,Psalter ; English Psalter Commentary ; Holy Boke Gracia Dei ; and other works :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:51114/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9881,marc-xml,20250128-huntington-marcxml.xml,.b18621120,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 149,https://catalog.huntington.org/record=b1862112,Here bygynneth þe proheme of þe boke þat men cleped þe mirrour of þe blessede lyfe of oure lord Ihesu criste et cetera :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:49103/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9882,marc-xml,20250128-huntington-marcxml.xml,.b18621132,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 150,https://catalog.huntington.org/record=b1862113,Vox clamantis and other Latin poems :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:49749/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9822,marc-xml,20250128-huntington-marcxml.xml,.b1862053x,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 15241,https://catalog.huntington.org/record=b1862053,Fragment from a year book :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:51120/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9823,marc-xml,20250128-huntington-marcxml.xml,.b18620541,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 15242,https://catalog.huntington.org/record=b1862054,Fragment from a Register of writs :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:50909/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9769,marc-xml,20250128-huntington-marcxml.xml,.b1861999x,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 1548,https://catalog.huntington.org/record=b1861999,Portolan chart :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:48444/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9792,marc-xml,20250128-huntington-marcxml.xml,.b1862022x,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 1549,https://catalog.huntington.org/record=b1862022,Portolan chart :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:48058/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9686,marc-xml,20250128-huntington-marcxml.xml,.b18619125,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 1555,https://catalog.huntington.org/record=b1861912,Antiphonal :,,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9595,marc-xml,20250128-huntington-marcxml.xml,.b18228173,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 160,https://catalog.huntington.org/record=b1822817,Heroica eulogia :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:44975/manifest.json,true,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9883,marc-xml,20250128-huntington-marcxml.xml,.b18621144,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 162,https://catalog.huntington.org/record=b1862114,Arcadia :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:53357/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9884,marc-xml,20250128-huntington-marcxml.xml,.b18621156,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 163,https://catalog.huntington.org/record=b1862115,Prayers based on the Psalms :,,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9591,marc-xml,20250128-huntington-marcxml.xml,.b18103121,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 167,https://catalog.huntington.org/record=b1810312,Relación del descubrimiento y conquista Delos Reinos del Piru... :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:53363/manifest.json,true,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9939,marc-xml,20250128-huntington-marcxml.xml,.b18621715,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 1727,https://catalog.huntington.org/record=b1862171,"Meditations on the Psalms, in Flemish :",,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9988,marc-xml,20250128-huntington-marcxml.xml,.b18622203,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 1729,https://catalog.huntington.org/record=b1862220,Student notebook :,,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9687,marc-xml,20250128-huntington-marcxml.xml,.b18619137,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 1735,https://catalog.huntington.org/record=b1861913,Fragment from a Breviary :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52380/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9590,marc-xml,20250128-huntington-marcxml.xml,.b18002808,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 177,https://catalog.huntington.org/record=b1800280,"Natural y General Hystoria de las Indias,",https://hdl.huntington.org/iiif/p16003coll14:4107/manifest.json;https://hdl.huntington.org/iiif/p16003coll14:4331/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9794,marc-xml,20250128-huntington-marcxml.xml,.b18620255,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 1788,https://catalog.huntington.org/record=b1862025,Derrotero :,,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9885,marc-xml,20250128-huntington-marcxml.xml,.b1862117x,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 182,https://catalog.huntington.org/record=b1862117,Life of Cardinal Wolsey :,,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9886,marc-xml,20250128-huntington-marcxml.xml,.b18621181,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 183,https://catalog.huntington.org/record=b1862118,Album of English manuscripts :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:53256/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9941,marc-xml,20250128-huntington-marcxml.xml,.b18621739,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 19079,https://catalog.huntington.org/record=b1862173,Medical treatises :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:49482/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9725,marc-xml,20250128-huntington-marcxml.xml,.b18619538,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 195,https://catalog.huntington.org/record=b1861953,Prayerbook from Germany :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52132/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9731,marc-xml,20250128-huntington-marcxml.xml,.b18619599,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 19913,https://catalog.huntington.org/record=b1861959,"Book of Hours, Sarum use :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:51708/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9652,marc-xml,20250128-huntington-marcxml.xml,.b18618777,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 19914,https://catalog.huntington.org/record=b1861877,Collection of pastoral works :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:51519/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9942,marc-xml,20250128-huntington-marcxml.xml,.b18621740,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 19915,https://catalog.huntington.org/record=b1862174,Works by Augustine and Julianus Pomerius :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:50878/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9943,marc-xml,20250128-huntington-marcxml.xml,.b18621752,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 19916,https://catalog.huntington.org/record=b1862175,Speculum iudiciale :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:50683/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9653,marc-xml,20250128-huntington-marcxml.xml,.b18618789,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 19918,https://catalog.huntington.org/record=b1861878,"Missal, Sarum use, and selections from votive masses and sequences :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52389/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9824,marc-xml,20250128-huntington-marcxml.xml,.b18620553,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 19920,https://catalog.huntington.org/record=b1862055,Statutes :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:50962/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9944,marc-xml,20250128-huntington-marcxml.xml,.b18621764,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 19960,https://catalog.huntington.org/record=b1862176,English historical collection :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:50918/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9945,marc-xml,20250128-huntington-marcxml.xml,.b18621776,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 19999,https://catalog.huntington.org/record=b1862177,Gregory IX's Decretals and other related works :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52045/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9849,marc-xml,20250128-huntington-marcxml.xml,.b18620802,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 2,https://catalog.huntington.org/record=b1862080,Chester mystery cycle :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:51070/manifest.json,true,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9793,marc-xml,20250128-huntington-marcxml.xml,.b18620231,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 2098,https://catalog.huntington.org/record=b1862023,Portolan chart :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:48094/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9770,marc-xml,20250128-huntington-marcxml.xml,.b18620000,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 217,https://catalog.huntington.org/record=b1862000,"Matheus de Chiara, Portolan atlas, 19th or early 20th-century forgery :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52811/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9795,marc-xml,20250128-huntington-marcxml.xml,.b18620267,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 21720,https://catalog.huntington.org/record=b1862026,Presentation to the Audiencia de los Confines :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:53317/manifest.json,true,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9796,marc-xml,20250128-huntington-marcxml.xml,.b18620279,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 21721,https://catalog.huntington.org/record=b1862027,Letter to the Dominicans in Chiapa and Guatemala :,,true,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9771,marc-xml,20250128-huntington-marcxml.xml,.b18620012,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 218,https://catalog.huntington.org/record=b1862001,"Matheus da Gaio, Portolan chart, 19th or 20th century forgery :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52900/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9616,marc-xml,20250128-huntington-marcxml.xml,.b1849982x,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 25,https://catalog.huntington.org/record=b1849982,Portolan atlas :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:46117/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9772,marc-xml,20250128-huntington-marcxml.xml,.b18620024,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 2515,https://catalog.huntington.org/record=b1862002,Portolan charts :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:46339/manifest.json,true,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9946,marc-xml,20250128-huntington-marcxml.xml,.b18621788,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 25771,https://catalog.huntington.org/record=b1862178,Dominican Breviary :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52307/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9688,marc-xml,20250128-huntington-marcxml.xml,.b18619149,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 25772,https://catalog.huntington.org/record=b1861914,Lectionary :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52383/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9947,marc-xml,20250128-huntington-marcxml.xml,.b1862179x,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 25773,https://catalog.huntington.org/record=b1862179,"Book of Hours, use of Rome :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52437/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9948,marc-xml,20250128-huntington-marcxml.xml,.b18621806,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 25774,https://catalog.huntington.org/record=b1862180,Regla de la Cofradia de Santa Ana :,,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9949,marc-xml,20250128-huntington-marcxml.xml,.b18621818,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 25775,https://catalog.huntington.org/record=b1862181,"Sermons by Ephraem, Syrus, Paulinus Aquileiensis' Liber exhortationis and De vita christiana :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52763/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9842,marc-xml,20250128-huntington-marcxml.xml,.b18620735,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 25776,https://catalog.huntington.org/record=b1862073,Latin Bible :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52399/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9689,marc-xml,20250128-huntington-marcxml.xml,.b18619150,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 25777,https://catalog.huntington.org/record=b1861915,Cistercian Breviary :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52402/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9950,marc-xml,20250128-huntington-marcxml.xml,.b1862182x,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 25778,https://catalog.huntington.org/record=b1862182,De eruditione principum :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52772/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9732,marc-xml,20250128-huntington-marcxml.xml,.b18619605,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 25779,https://catalog.huntington.org/record=b1861960,"Book of Hours, use of Rome :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52575/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9951,marc-xml,20250128-huntington-marcxml.xml,.b18621831,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 25780,https://catalog.huntington.org/record=b1862183,Fragment from Petrus Comestor's Historia scholastica :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:51801/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9952,marc-xml,20250128-huntington-marcxml.xml,.b18621843,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 25781,https://catalog.huntington.org/record=b1862184,Admonitio ad Nonsuindam reclusam :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52861/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9825,marc-xml,20250128-huntington-marcxml.xml,.b18620565,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 25782,https://catalog.huntington.org/record=b1862056,Statutes :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:50861/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9953,marc-xml,20250128-huntington-marcxml.xml,.b18621855,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 25862,https://catalog.huntington.org/record=b1862185,Grand coutumier and Charte aux Normands :,,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9730,marc-xml,20250128-huntington-marcxml.xml,.b18619587,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 2590,https://catalog.huntington.org/record=b1861958,"Book of Hours, use of Rouen :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52568/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9617,marc-xml,20250128-huntington-marcxml.xml,.b18499831,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 26,https://catalog.huntington.org/record=b1849983,Portolan atlas :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:46135/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9690,marc-xml,20250128-huntington-marcxml.xml,.b18619162,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 26012,https://catalog.huntington.org/record=b1861916,"Processional, Sarum use :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:50721/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9954,marc-xml,20250128-huntington-marcxml.xml,.b18621867,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 26052,https://catalog.huntington.org/record=b1862186,Enarrationes in Psalmos 101-150 :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:51564/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9955,marc-xml,20250128-huntington-marcxml.xml,.b18621879,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 26053,https://catalog.huntington.org/record=b1862187,Herbal and medical tracts :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:49521/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9956,marc-xml,20250128-huntington-marcxml.xml,.b18621880,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 26054,https://catalog.huntington.org/record=b1862188,Arma Christi roll :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:48636/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9843,marc-xml,20250128-huntington-marcxml.xml,.b18620747,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 26061,https://catalog.huntington.org/record=b1862074,Bible and Missal :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:51547/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9957,marc-xml,20250128-huntington-marcxml.xml,.b18621892,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 26068,https://catalog.huntington.org/record=b1862189,"Discours de la Foy, copied by Esther Inglis :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:53271/manifest.json,true,2025-01-28T22:27:26.126326400Z
