row_index,workflow_history,language_as_recorded,language_code,authorized_label_add,structured_value_add,authorized_label,structured_value
59,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.747983200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",mwr,mwr,Marwari,Q56312,,
60,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.747983200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",nep,nep,Nepali,Q33823,,
61,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.747983200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",pan,pan,Punjabi,Q58635,,
62,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.747983200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",per,per,,,Persian,Q9168
63,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.747983200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",pli,pli,Pali,Q36727,,
64,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.747983200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",pra,pra,Prakrit,Q192170,,
65,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.747983200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",raj,raj,Rajasthani,Q13196,,
66,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.747983200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",san,san,,,Sanskrit,Q11059
67,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.747983200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",sin,sin,Sinhala,Q13267,,
68,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.747983200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",tam,tam,Tamil,Q5885,,
69,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.747983200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",tel,tel,Telugu,Q8097,,
70,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.747983200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",tha,tha,Thai,Q9217,,
71,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.747983200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",urd,urd,Urdu,Q1617,,
