row_index,workflow_history,subject_as_recorded,subfield_codes,authorized_label_add,structured_value_add,vocab,source_authority_uri,authorized_label,structured_value
225,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.017045800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.240681Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.872609Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.520029900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.336683800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.197117800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.878708700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.804205700Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.808022Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.174877700Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.176754500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.143071600Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.414070700Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.499299900Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.269863Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.866825400Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.273243700Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.642973500Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.011866200Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.418423100Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.792334900Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.818012100Z",Upanishads. Māṇḍūkyopaniṣad,a;p,Upanishads. Māṇḍūkyopaniṣad,http://id.worldcat.org/fast/1356983,fast,http://id.worldcat.org/fast/1356983,,
226,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.017045800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.241681600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.872609Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.520029900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.336683800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.197117800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.878708700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.804205700Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.808022Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.174877700Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.177752900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.143071600Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.414070700Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.499299900Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.269863Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.866825400Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.273243700Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.642973500Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.011866200Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.418423100Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.792334900Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.818012100Z",Upanishads. Praśnopaniṣad,a;p,Upanishads. Praśnopaniṣad,http://id.worldcat.org/fast/1361688,0,http://id.loc.gov/authorities/names/n88268074,,
227,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.017045800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.241681600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.872609Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.520029900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.336683800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.197117800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.878708700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.804205700Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.808022Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.174877700Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.177752900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.143071600Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.414070700Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.499299900Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.269863Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.866825400Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.273243700Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.642973500Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.011866200Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.418423100Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.792334900Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.818012100Z",Upanishads. Praśnopaniṣad,a;p,Upanishads. Praśnopaniṣad,http://id.worldcat.org/fast/1361688,fast,http://id.worldcat.org/fast/1361688,,
228,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.017045800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.241681600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.872609Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.520029900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.336683800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.197117800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.878708700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.804205700Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.808022Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.174877700Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.177752900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.143071600Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.414070700Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.499299900Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.269863Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.866825400Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.273243700Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.642973500Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.011866200Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.418423100Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.792334900Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.818012100Z",Upanishads. Taittirīyopaniṣad,a;p,Upanishads. Taittirīyopaniṣad,http://id.worldcat.org/fast/1357539,0,http://id.loc.gov/authorities/names/n81104124,,
229,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.017045800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.241681600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.872609Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.520029900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.336683800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.197117800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.878708700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.804205700Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.808022Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.174877700Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.177752900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.143071600Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.414070700Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.499299900Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.269863Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.866825400Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.273243700Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.642973500Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.011866200Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.418423100Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.792334900Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.818012100Z",Upanishads. Taittirīyopaniṣad,a;p,Upanishads. Taittirīyopaniṣad,http://id.worldcat.org/fast/1357539,fast,http://id.worldcat.org/fast/1357539,,
230,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.017045800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.241681600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.872609Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.520029900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.336683800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.197117800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.878708700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.804205700Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.808022Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.174877700Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.177752900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.143071600Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.414070700Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.499299900Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.269863Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.867821500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.273243700Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.642973500Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.011866200Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.418423100Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.792334900Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.818012100Z",Upanishads. Taittirīyopaniṣad,a;p,Upanishads. Taittirīyopaniṣad,http://id.worldcat.org/fast/1357539,0,,,
231,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.017045800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.241681600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.872609Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.520029900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.336683800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.197117800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.878708700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.804205700Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.808022Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.174877700Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.177752900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.143071600Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.414070700Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.499299900Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.269863Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.867821500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.273243700Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.642973500Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.011866200Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.418423100Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.792334900Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.818012100Z",Upanishads. Taittirīyopaniṣad--Early works to 1800,a;p--v,Upanishads. Taittirīyopaniṣad;Early works,http://id.worldcat.org/fast/1357539;http://id.worldcat.org/fast/1411636,0,,,
232,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.017045800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.241681600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.872609Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.520029900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.336683800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.197117800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.878708700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.804205700Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.808022Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.174877700Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.177752900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.143071600Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.414070700Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.499299900Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.269863Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.867821500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.273243700Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.642973500Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.011866200Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.418423100Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.792334900Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.818012100Z",Upanishads. Īśopaniṣad,a;p,Upanishads. Īśopaniṣad,http://id.worldcat.org/fast/1357768,0,http://id.loc.gov/authorities/names/n82109977,,
233,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.017045800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.241681600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.872609Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.520029900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.336683800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.197117800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.878708700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.804205700Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.808022Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.174877700Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.177752900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.143071600Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.414070700Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.499299900Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.269863Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.867821500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.273243700Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.642973500Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.011866200Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.419425700Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.792334900Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.818012100Z",Upanishads. Īśopaniṣad,a;p,Upanishads. Īśopaniṣad,http://id.worldcat.org/fast/1357768,fast,http://id.worldcat.org/fast/1357768,,
234,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.017045800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.241681600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.872609Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.520029900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.336683800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.197117800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.878708700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.804205700Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.808022Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.174877700Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.177752900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.143071600Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.414070700Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.499299900Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.269863Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.867821500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.273243700Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.642973500Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.011866200Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.419425700Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.792334900Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.818012100Z",Upanishads. Śvetāśvataropaniṣad,a;p,Upanishads. Śvetāśvataropaniṣad,http://id.worldcat.org/fast/1363395,0,http://id.loc.gov/authorities/names/n90647906,,
235,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.017045800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.241681600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.872609Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.520029900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.336683800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.197117800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.878708700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.804205700Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.808022Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.174877700Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.177752900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.143071600Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.414070700Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.499299900Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.269863Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.867821500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.273243700Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.642973500Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.011866200Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.419425700Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.792334900Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.818012100Z",Upanishads. Śvetāśvataropaniṣad,a;p,Upanishads. Śvetāśvataropaniṣad,http://id.worldcat.org/fast/1363395,fast,http://id.worldcat.org/fast/1363395,,
