row_index,workflow_history,subject_as_recorded,authorized_label_add,structured_value_add,subfield_codes,vocab,source_authority_uri,authorized_label,structured_value
11,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T19:30:41.448389500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-02T19:31:06.951726Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:32:27.191552500Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-02T19:35:01.485765900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:35:16.401360900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-02T19:38:15.957139700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:38:48.076123800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-02T19:41:20.579407900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:42:19.821750500Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-02T19:44:39.963043300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:44:55.500815400Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-02T19:46:13.310285200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:46:38.644243500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-02T19:50:23.710938300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:50:45.036013100Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-02T19:51:37.307130600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:52:21.844998600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-02T19:53:07.105347800Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:53:22.171448100Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-02T19:54:06.030432Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:55:35.407777Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-02T19:56:25.903424400Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:57:03.517425900Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-02T19:57:57.336299700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:58:33.825827Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-02T19:58:46.556003600Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-02T19:59:58.249333300Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-02T20:01:04.794525100Z",Bible. Deuteronomy--Manuscripts--Specimens,Bible. Deuteronomy;Manuscripts;Specimens,http://id.worldcat.org/fast/1808024;http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1423861,a;p--x--v,0,,,
12,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T19:30:41.449389800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-02T19:31:06.951726Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:32:27.191552500Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-02T19:35:01.485765900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:35:16.401360900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-02T19:38:15.957139700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:38:48.076123800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-02T19:41:20.579407900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:42:19.821750500Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-02T19:44:39.963043300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:44:55.500815400Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-02T19:46:13.310285200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:46:38.644243500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-02T19:50:23.710938300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:50:45.036013100Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-02T19:51:37.307130600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:52:21.844998600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-02T19:53:07.105347800Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:53:22.171448100Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-02T19:54:06.030432Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:55:35.407777Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-02T19:56:25.903424400Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:57:03.517425900Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-02T19:57:57.336299700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:58:33.825827Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-02T19:58:46.556003600Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-02T19:59:58.249333300Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-02T20:01:04.794525100Z",Bible. Ephesians--Manuscripts,Bible. Ephesians;Manuscripts,http://id.worldcat.org/fast/1892895;http://id.worldcat.org/fast/1008230,a;p--x,0,,,
13,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T19:30:41.449389800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-02T19:31:06.951726Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:32:27.191552500Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-02T19:35:01.485765900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:35:16.401360900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-02T19:38:15.957139700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:38:48.076123800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-02T19:41:20.579407900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:42:19.821750500Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-02T19:44:39.963043300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:44:55.500815400Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-02T19:46:13.310285200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:46:38.644243500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-02T19:50:23.710938300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:50:45.036013100Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-02T19:51:37.307130600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:52:21.844998600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-02T19:53:07.105347800Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:53:22.171448100Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-02T19:54:06.030432Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:55:35.407777Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-02T19:56:25.903424400Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:57:03.517425900Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-02T19:57:57.336299700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:58:33.825827Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-02T19:58:46.556003600Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-02T19:59:58.249333300Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-02T20:01:04.794525100Z",Bible. Epistles of John--Manuscripts,Bible. Epistles of John;Manuscripts,http://id.worldcat.org/fast/1892900;http://id.worldcat.org/fast/1008230,a;p--x,0,,,
14,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T19:30:41.449389800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-02T19:31:06.951726Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:32:27.191552500Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-02T19:35:01.485765900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:35:16.401360900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-02T19:38:15.957139700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:38:48.076123800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-02T19:41:20.580410900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:42:19.821750500Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-02T19:44:39.963043300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:44:55.500815400Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-02T19:46:13.310285200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:46:38.644243500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-02T19:50:23.710938300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:50:45.036013100Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-02T19:51:37.307130600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:52:21.844998600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-02T19:53:07.105347800Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:53:22.171448100Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-02T19:54:06.030432Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:55:35.407777Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-02T19:56:25.903424400Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:57:03.517425900Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-02T19:57:57.336299700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:58:33.825827Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-02T19:58:46.556003600Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-02T19:59:58.249333300Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-02T20:01:04.794525100Z",Bible. Ezekiel--Manuscripts,Bible. Ezekiel;Manuscripts,http://id.worldcat.org/fast/1892903;http://id.worldcat.org/fast/1008230,a;p--x,0,,,
15,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T19:30:41.449389800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-02T19:31:06.951726Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:32:27.191552500Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-02T19:35:01.485765900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:35:16.401360900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-02T19:38:15.957139700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:38:48.076123800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-02T19:41:20.580410900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:42:19.821750500Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-02T19:44:39.963043300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:44:55.500815400Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-02T19:46:13.310285200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:46:38.644243500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-02T19:50:23.710938300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:50:45.037059900Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-02T19:51:37.307130600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:52:21.844998600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-02T19:53:07.105347800Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:53:22.171448100Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-02T19:54:06.030432Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:55:35.407777Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-02T19:56:25.903424400Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:57:03.517425900Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-02T19:57:57.336299700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:58:33.825827Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-02T19:58:46.556003600Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-02T19:59:58.249333300Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-02T20:01:04.794525100Z",Bible. Galatians.--Latin--Commentaries--Early works to 1800,Bible. Galatians;Latin language;Commentaries;Early works,http://id.worldcat.org/fast/1892906;http://id.worldcat.org/fast/993125;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,a;p--l--v--v,0,,,
16,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T19:30:41.449389800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-02T19:31:06.952725700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:32:27.191552500Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-02T19:35:01.485765900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:35:16.401360900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-02T19:38:15.957139700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:38:48.076123800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-02T19:41:20.580410900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:42:19.821750500Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-02T19:44:39.963043300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:44:55.500815400Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-02T19:46:13.310285200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:46:38.644243500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-02T19:50:23.710938300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:50:45.037059900Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-02T19:51:37.308133600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:52:21.844998600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-02T19:53:07.105347800Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:53:22.171448100Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-02T19:54:06.030432Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:55:35.407777Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-02T19:56:25.903424400Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:57:03.517425900Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-02T19:57:57.336299700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:58:33.825827Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-02T19:58:46.556003600Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-02T19:59:58.249333300Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-02T20:01:04.794525100Z",Bible. Genesis--Manuscripts,Bible. Genesis;Manuscripts,http://id.worldcat.org/fast/1808046;http://id.worldcat.org/fast/1008230,a;p--x,0,,,
17,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T19:30:41.449389800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-02T19:31:06.952725700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:32:27.192365700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-02T19:35:01.485765900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:35:16.401360900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-02T19:38:15.957139700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:38:48.076123800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-02T19:41:20.580410900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:42:19.821750500Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-02T19:44:39.963043300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:44:55.500815400Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-02T19:46:13.310285200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:46:38.644243500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-02T19:50:23.710938300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:50:45.037059900Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-02T19:51:37.308133600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:52:21.844998600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-02T19:53:07.105347800Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:53:22.171448100Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-02T19:54:06.030432Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:55:35.407777Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-02T19:56:25.903424400Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:57:03.517425900Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-02T19:57:57.336299700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:58:33.825827Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-02T19:58:46.556003600Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-02T19:59:58.249333300Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-02T20:01:04.794525100Z",Bible. John--Manuscripts,Bible. John;Manuscripts,http://id.worldcat.org/fast/1696638;http://id.worldcat.org/fast/1008230,a;p--x,0,,,
18,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T19:30:41.449389800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-02T19:31:06.952725700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:32:27.192365700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-02T19:35:01.485765900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:35:16.401360900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-02T19:38:15.957139700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:38:48.076123800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-02T19:41:20.580410900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:42:19.821750500Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-02T19:44:39.963043300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:44:55.500815400Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-02T19:46:13.310285200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:46:38.644243500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-02T19:50:23.710938300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:50:45.037059900Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-02T19:51:37.308133600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:52:21.844998600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-02T19:53:07.105347800Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:53:22.171448100Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-02T19:54:06.030432Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:55:35.407777Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-02T19:56:25.903424400Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:57:03.517425900Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-02T19:57:57.336299700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:58:33.825827Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-02T19:58:46.556003600Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-02T19:59:58.249333300Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-02T20:01:04.794525100Z",Bible. Judges--Manuscripts,Bible. Judges;Manuscripts,http://id.worldcat.org/fast/1892921;http://id.worldcat.org/fast/1008230,a;p--x,0,,,
19,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T19:30:41.449389800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-02T19:31:06.952725700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:32:27.192365700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-02T19:35:01.485765900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:35:16.401360900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-02T19:38:15.957139700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:38:48.076123800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-02T19:41:20.580410900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:42:19.821750500Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-02T19:44:39.963043300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:44:55.500815400Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-02T19:46:13.310285200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:46:38.644243500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-02T19:50:23.711938800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:50:45.037059900Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-02T19:51:37.308133600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:52:21.844998600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-02T19:53:07.105347800Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:53:22.171448100Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-02T19:54:06.030432Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:55:35.407777Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-02T19:56:25.903424400Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:57:03.517425900Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-02T19:57:57.336299700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:58:33.825827Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-02T19:58:46.556003600Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-02T19:59:58.249333300Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-02T20:01:04.794525100Z",Bible. Luke--Manuscripts,Bible. Luke;Manuscripts,http://id.worldcat.org/fast/1892926;http://id.worldcat.org/fast/1008230,a;p--x,0,,,
20,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T19:30:41.449389800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-02T19:31:06.952725700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:32:27.192365700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-02T19:35:01.485765900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:35:16.401360900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-02T19:38:15.958141300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:38:48.076123800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-02T19:41:20.580410900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:42:19.821750500Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-02T19:44:39.963043300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:44:55.500815400Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-02T19:46:13.310285200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:46:38.644243500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-02T19:50:23.711938800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:50:45.037059900Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-02T19:51:37.308133600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:52:21.844998600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-02T19:53:07.105347800Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:53:22.172447Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-02T19:54:06.030432Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:55:35.407777Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-02T19:56:25.903424400Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:57:03.517425900Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-02T19:57:57.336299700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:58:33.825827Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-02T19:58:46.556003600Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-02T19:59:58.249333300Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-02T20:01:04.794525100Z",Bible. Luke--Manuscripts--Specimens,Bible. Luke;Manuscripts;Specimens,http://id.worldcat.org/fast/1892926;http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1423861,a;p--x--v,0,,,
