row_index,workflow_history,subject_as_recorded,subfield_codes,vocab,source_authority_uri,authorized_label_add,structured_value_add,authorized_label,structured_value
85,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T15:20:18.038576200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-28T15:21:04.844100300Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:21:46.695678800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-28T15:34:18.469124100Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:35:53.915030800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-28T15:38:26.727326900Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:39:05.890742800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-28T15:45:20.463215300Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:45:48.939677800Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-28T15:52:17.008614400Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:52:45.648433100Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-28T15:53:29.844699900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T15:53:48.009930300Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-28T15:54:33.376392800Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:55:04.017923100Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-28T15:55:46.834923Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:56:50.194603700Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-28T16:03:15.816734200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T16:04:48.511165900Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-28T16:06:04.493163500Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T16:06:32.841708300Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-28T16:07:36.740275900Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T16:08:13.210633300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-28T16:09:02.528189900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T16:12:07.961767800Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-28T16:13:09.504235400Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-28T16:14:17.000136700Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-28T16:15:14.312500100Z",Land tenure--Belgium,a--z,0,,Land tenure;Belgium,http://id.worldcat.org/fast/991362;http://id.worldcat.org/fast/1210278,,
86,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T15:20:18.038576200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-28T15:21:04.844100300Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:21:46.695678800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-28T15:34:18.469124100Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:35:53.915030800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-28T15:38:26.727326900Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:39:05.890742800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-28T15:45:20.463215300Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:45:48.939677800Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-28T15:52:17.008614400Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:52:45.648433100Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-28T15:53:29.844699900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T15:53:48.009930300Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-28T15:54:33.376392800Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:55:04.017923100Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-28T15:55:46.834923Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:56:50.194603700Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-28T16:03:15.816734200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T16:04:48.511165900Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-28T16:06:04.493163500Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T16:06:32.841708300Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-28T16:07:36.740275900Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T16:08:13.210633300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-28T16:09:02.528189900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T16:12:07.961767800Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-28T16:13:09.504235400Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-28T16:14:17.000136700Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-28T16:15:14.312500100Z",Land tenure--England,a--z,0,,Land tenure;England,http://id.worldcat.org/fast/991362;http://id.worldcat.org/fast/1219920,,
87,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T15:20:18.038576200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-28T15:21:04.844100300Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:21:46.695678800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-28T15:34:18.469124100Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:35:53.915030800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-28T15:38:26.727326900Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:39:05.890742800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-28T15:45:20.463215300Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:45:48.939677800Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-28T15:52:17.008614400Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:52:45.648433100Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-28T15:53:29.844699900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T15:53:48.009930300Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-28T15:54:33.376392800Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:55:04.017923100Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-28T15:55:46.834923Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:56:50.194603700Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-28T16:03:15.816734200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T16:04:48.511165900Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-28T16:06:04.493163500Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T16:06:32.841708300Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-28T16:07:36.740275900Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T16:08:13.210633300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-28T16:09:02.528189900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T16:12:07.961767800Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-28T16:13:09.504235400Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-28T16:14:17.000136700Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-28T16:15:14.312500100Z",Land tenure--France--History--14th century,a--z--x--y,0,,Land tenure;France;History;Fourteenth century,http://id.worldcat.org/fast/991362;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/933420,,
88,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T15:20:18.038576200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-28T15:21:04.844100300Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:21:46.695678800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-28T15:34:18.469124100Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:35:53.915030800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-28T15:38:26.727326900Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:39:05.890742800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-28T15:45:20.463215300Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:45:48.939677800Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-28T15:52:17.008614400Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:52:45.648433100Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-28T15:53:29.844699900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T15:53:48.009930300Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-28T15:54:33.376392800Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:55:04.017923100Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-28T15:55:46.834923Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:56:50.194603700Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-28T16:03:15.816734200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T16:04:48.511165900Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-28T16:06:04.493163500Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T16:06:32.841708300Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-28T16:07:36.740275900Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T16:08:13.210633300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-28T16:09:02.528189900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T16:12:07.961767800Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-28T16:13:09.504235400Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-28T16:14:17.000136700Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-28T16:15:14.312500100Z",Last Supper--Sermons--Early works to 1800,a--v--v,0,,Last Supper;Sermons;Early works,http://id.worldcat.org/fast/992931;http://id.worldcat.org/fast/1423904;http://id.worldcat.org/fast/1411636,,
89,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T15:20:18.038576200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-28T15:21:04.844100300Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:21:46.695678800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-28T15:34:18.469124100Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:35:53.915030800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-28T15:38:26.727326900Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:39:05.890742800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-28T15:45:20.463215300Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:45:48.939677800Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-28T15:52:17.008614400Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:52:45.648433100Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-28T15:53:29.844699900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T15:53:48.009930300Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-28T15:54:33.376392800Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:55:04.017923100Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-28T15:55:46.834923Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:56:50.194603700Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-28T16:03:15.816734200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T16:04:48.511165900Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-28T16:06:04.493163500Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T16:06:32.841708300Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-28T16:07:36.740275900Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T16:08:13.210633300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-28T16:09:02.528189900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T16:12:07.961767800Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-28T16:13:09.504235400Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-28T16:14:17.000136700Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-28T16:15:14.312500100Z",Latin language--Dictionaries--Early works to 1700,a--v--v,0,,,,Latin language--Dictionaries;Dictionaries;Early works,http://id.worldcat.org/fast/993150;http://id.worldcat.org/fast/1423826;http://id.worldcat.org/fast/1411636
90,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T15:20:18.038576200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-28T15:21:04.844100300Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:21:46.695678800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-28T15:34:18.469124100Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:35:53.915030800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-28T15:38:26.727326900Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:39:05.890742800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-28T15:45:20.463215300Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:45:48.939677800Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-28T15:52:17.008614400Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:52:45.648433100Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-28T15:53:29.844699900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T15:53:48.009930300Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-28T15:54:33.376392800Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:55:04.017923100Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-28T15:55:46.834923Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:56:50.194603700Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-28T16:03:15.816734200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T16:04:48.511165900Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-28T16:06:04.493163500Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T16:06:32.841708300Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-28T16:07:36.740275900Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T16:08:13.210633300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-28T16:09:02.528189900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T16:12:07.961767800Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-28T16:13:09.504235400Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-28T16:14:17.000136700Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-28T16:15:14.312500100Z",Leases--Belgium,a--z,0,,Leases;Belgium,http://id.worldcat.org/fast/995047;http://id.worldcat.org/fast/1210278,,
91,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T15:20:18.038576200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-28T15:21:04.844100300Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:21:46.695678800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-28T15:34:18.469124100Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:35:53.915030800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-28T15:38:26.727326900Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:39:05.890742800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-28T15:45:20.463215300Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:45:48.939677800Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-28T15:52:17.008614400Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:52:45.648433100Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-28T15:53:29.844699900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T15:53:48.009930300Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-28T15:54:33.376392800Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:55:04.017923100Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-28T15:55:46.834923Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:56:50.194603700Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-28T16:03:15.816734200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T16:04:48.511165900Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-28T16:06:04.493163500Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T16:06:32.841708300Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-28T16:07:36.740275900Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T16:08:13.210633300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-28T16:09:02.528189900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T16:12:07.961767800Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-28T16:13:09.504235400Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-28T16:14:17.000136700Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-28T16:15:14.312500100Z",Leases--England--17th century,a--z--y,0,,Leases;England;Seventeenth century,http://id.worldcat.org/fast/995047;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/1113663,,
92,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T15:20:18.038576200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-28T15:21:04.844100300Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:21:46.695678800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-28T15:34:18.469124100Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:35:53.915030800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-28T15:38:26.727326900Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:39:05.890742800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-28T15:45:20.463215300Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:45:48.939677800Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-28T15:52:17.008614400Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:52:45.648433100Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-28T15:53:29.844699900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T15:53:48.009930300Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-28T15:54:33.376392800Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:55:04.017923100Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-28T15:55:46.834923Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:56:50.194603700Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-28T16:03:15.816734200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T16:04:48.511165900Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-28T16:06:04.493163500Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T16:06:32.841708300Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-28T16:07:36.740275900Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T16:08:13.210633300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-28T16:09:02.528189900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T16:12:07.961767800Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-28T16:13:09.504235400Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-28T16:14:17.000136700Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-28T16:15:14.312500100Z",Leases--France--History--14th century,a--z--x--y,0,,Leases;France;History;Fourteenth century,http://id.worldcat.org/fast/995047;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/933420,,
93,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T15:20:18.038576200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-28T15:21:04.844100300Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:21:46.695678800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-28T15:34:18.469124100Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:35:53.915030800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-28T15:38:26.727326900Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:39:05.890742800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-28T15:45:20.463215300Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:45:48.939677800Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-28T15:52:17.008614400Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:52:45.648433100Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-28T15:53:29.844699900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T15:53:48.009930300Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-28T15:54:33.376392800Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:55:04.017923100Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-28T15:55:46.834923Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:56:50.194603700Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-28T16:03:15.816734200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T16:04:48.511165900Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-28T16:06:04.493163500Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T16:06:32.841708300Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-28T16:07:36.740275900Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T16:08:13.210633300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-28T16:09:02.528189900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T16:12:07.961767800Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-28T16:13:09.504235400Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-28T16:14:17.000136700Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-28T16:15:14.312500100Z",Lectionaries,a,0,,,,Lectionaries,http://id.worldcat.org/fast/995270
94,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T15:20:18.038576200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-28T15:21:04.844100300Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:21:46.695678800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-28T15:34:18.469124100Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:35:53.915030800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-28T15:38:26.727326900Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:39:05.890742800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-28T15:45:20.463215300Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:45:48.939677800Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-28T15:52:17.008614400Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:52:45.648433100Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-28T15:53:29.844699900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T15:53:48.009930300Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-28T15:54:33.376392800Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:55:04.017923100Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-28T15:55:46.834923Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T15:56:50.194603700Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-28T16:03:15.816734200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T16:04:48.511165900Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-28T16:06:04.493163500Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T16:06:32.841708300Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-28T16:07:36.740275900Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T16:08:13.210633300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-28T16:09:02.528189900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T16:12:07.961767800Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-28T16:13:09.504235400Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-28T16:14:17.000136700Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-28T16:15:14.312500100Z",Legal documents--Belgium--History--18th century,a--z--x--y,0,,Legal documents;Belgium;History;Eighteenth century,http://id.worldcat.org/fast/995459;http://id.worldcat.org/fast/1210278;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/904058,,
