row_index,workflow_history,place_as_recorded,authorized_label_add,structured_value_add,authorized_label,structured_value
11,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-15T16:51:14.692578500Z | PLACE RECON, STEP 3: START RECON 2023-12-15T16:51:29.416374700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-15T16:51:59.196136300Z | PLACE RECON, STEP 6: FINALIZED 2023-12-15T16:52:14.135671600Z",India],,,India,http://vocab.getty.edu/tgn/7000198
12,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-15T16:51:14.692578500Z | PLACE RECON, STEP 3: START RECON 2023-12-15T16:51:29.416374700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-15T16:51:59.196136300Z | PLACE RECON, STEP 6: FINALIZED 2023-12-15T16:52:14.135671600Z",Iran,,,Iran,http://vocab.getty.edu/tgn/7000231
13,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-15T16:51:14.692578500Z | PLACE RECON, STEP 3: START RECON 2023-12-15T16:51:29.416374700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-15T16:51:59.196136300Z | PLACE RECON, STEP 6: FINALIZED 2023-12-15T16:52:14.135671600Z",Iran ?],,,Iran,http://vocab.getty.edu/tgn/7000231
14,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-15T16:51:14.692578500Z | PLACE RECON, STEP 3: START RECON 2023-12-15T16:51:29.416374700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-15T16:51:59.196136300Z | PLACE RECON, STEP 6: FINALIZED 2023-12-15T16:52:14.135671600Z",Iran or India?],Iran;India,http://vocab.getty.edu/tgn/7000231;http://vocab.getty.edu/tgn/7000198,,
15,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-15T16:51:14.692578500Z | PLACE RECON, STEP 3: START RECON 2023-12-15T16:51:29.416374700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-15T16:51:59.196136300Z | PLACE RECON, STEP 6: FINALIZED 2023-12-15T16:52:14.135671600Z",Iran or South Asia?],Iran,http://vocab.getty.edu/tgn/7000231,,
16,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-15T16:51:14.692578500Z | PLACE RECON, STEP 3: START RECON 2023-12-15T16:51:29.416374700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-15T16:51:59.196136300Z | PLACE RECON, STEP 6: FINALIZED 2023-12-15T16:52:14.135671600Z",Iran or Syria?],Iran;Syria,http://vocab.getty.edu/tgn/7000231;http://vocab.getty.edu/tgn/1000140,,
17,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-15T16:51:14.692578500Z | PLACE RECON, STEP 3: START RECON 2023-12-15T16:51:29.416374700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-15T16:51:59.196136300Z | PLACE RECON, STEP 6: FINALIZED 2023-12-15T16:52:14.135671600Z",Iran or Turkey?],Iran;Turkey,http://vocab.getty.edu/tgn/7000231;http://vocab.getty.edu/tgn/1000144,,
18,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-15T16:51:14.692578500Z | PLACE RECON, STEP 3: START RECON 2023-12-15T16:51:29.416374700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-15T16:51:59.196136300Z | PLACE RECON, STEP 6: FINALIZED 2023-12-15T16:52:14.135671600Z",Iran?],,,Iran,http://vocab.getty.edu/tgn/7000231
19,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-15T16:51:14.692578500Z | PLACE RECON, STEP 3: START RECON 2023-12-15T16:51:29.416374700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-15T16:51:59.196136300Z | PLACE RECON, STEP 6: FINALIZED 2023-12-15T16:52:14.135671600Z",Iran],,,Iran,http://vocab.getty.edu/tgn/7000231
20,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-15T16:51:14.692578500Z | PLACE RECON, STEP 3: START RECON 2023-12-15T16:51:29.416374700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-15T16:51:59.196136300Z | PLACE RECON, STEP 6: FINALIZED 2023-12-15T16:52:14.135671600Z",Iṣfahān,,,Eşfahān,http://vocab.getty.edu/tgn/7017459
21,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-15T16:51:14.692578500Z | PLACE RECON, STEP 3: START RECON 2023-12-15T16:51:29.416374700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-15T16:51:59.196136300Z | PLACE RECON, STEP 6: FINALIZED 2023-12-15T16:52:14.135671600Z",Iṣfahān?],,,Eşfahān,http://vocab.getty.edu/tgn/7017459
22,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-15T16:51:14.692578500Z | PLACE RECON, STEP 3: START RECON 2023-12-15T16:51:29.416374700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-15T16:51:59.196136300Z | PLACE RECON, STEP 6: FINALIZED 2023-12-15T16:52:14.135671600Z",Lahore,Lahore,http://vocab.getty.edu/tgn/7001560,,
23,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-15T16:51:14.692578500Z | PLACE RECON, STEP 3: START RECON 2023-12-15T16:51:29.416374700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-15T16:51:59.196136300Z | PLACE RECON, STEP 6: FINALIZED 2023-12-15T16:52:14.135671600Z",Morocco ?],,,Morocco,http://vocab.getty.edu/tgn/1000179
24,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-15T16:51:14.692578500Z | PLACE RECON, STEP 3: START RECON 2023-12-15T16:51:29.416374700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-15T16:51:59.196136300Z | PLACE RECON, STEP 6: FINALIZED 2023-12-15T16:52:14.135671600Z",Morocco or Algeria?],Morocco;Algeria,http://vocab.getty.edu/tgn/1000179;http://vocab.getty.edu/tgn/7016752,,
25,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-15T16:51:14.692578500Z | PLACE RECON, STEP 3: START RECON 2023-12-15T16:51:29.416374700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-15T16:51:59.196136300Z | PLACE RECON, STEP 6: FINALIZED 2023-12-15T16:52:14.135671600Z",Morocco?],,,Morocco,http://vocab.getty.edu/tgn/1000179
26,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-15T16:51:14.692578500Z | PLACE RECON, STEP 3: START RECON 2023-12-15T16:51:29.416374700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-15T16:51:59.196136300Z | PLACE RECON, STEP 6: FINALIZED 2023-12-15T16:52:14.135671600Z",New York,New York,http://vocab.getty.edu/tgn/7007567,,
27,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-15T16:51:14.692578500Z | PLACE RECON, STEP 3: START RECON 2023-12-15T16:51:29.416374700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-15T16:51:59.196136300Z | PLACE RECON, STEP 6: FINALIZED 2023-12-15T16:52:14.135671600Z",North Africa?],,,North Africa,http://vocab.getty.edu/tgn/7016886
28,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-15T16:51:14.692578500Z | PLACE RECON, STEP 3: START RECON 2023-12-15T16:51:29.416374700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-15T16:51:59.196136300Z | PLACE RECON, STEP 6: FINALIZED 2023-12-15T16:52:14.135671600Z","Palermo, Italy]",Palermo;Italy,http://vocab.getty.edu/tgn/7003928;http://vocab.getty.edu/tgn/1000080,,
29,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-15T16:51:14.692578500Z | PLACE RECON, STEP 3: START RECON 2023-12-15T16:51:29.416374700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-15T16:51:59.196136300Z | PLACE RECON, STEP 6: FINALIZED 2023-12-15T16:52:14.135671600Z",Shīrāz,Shiraz,http://vocab.getty.edu/tgn/7002148,,
30,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-15T16:51:14.692578500Z | PLACE RECON, STEP 3: START RECON 2023-12-15T16:51:29.416374700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-15T16:51:59.196136300Z | PLACE RECON, STEP 6: FINALIZED 2023-12-15T16:52:14.135671600Z",Spain,,,Spain,http://vocab.getty.edu/tgn/1000095
31,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-15T16:51:14.692578500Z | PLACE RECON, STEP 3: START RECON 2023-12-15T16:51:29.416374700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-15T16:51:59.196136300Z | PLACE RECON, STEP 6: FINALIZED 2023-12-15T16:52:14.135671600Z",Surat,Sūrat,http://vocab.getty.edu/tgn/7001592,,
32,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-15T16:51:14.692578500Z | PLACE RECON, STEP 3: START RECON 2023-12-15T16:51:29.416374700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-15T16:51:59.196136300Z | PLACE RECON, STEP 6: FINALIZED 2023-12-15T16:52:14.135671600Z",Syria or Egypt?],Syria;Egypt,http://vocab.getty.edu/tgn/1000140;http://vocab.getty.edu/tgn/7016833,,
33,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-15T16:51:14.692578500Z | PLACE RECON, STEP 3: START RECON 2023-12-15T16:51:29.416374700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-15T16:51:59.196136300Z | PLACE RECON, STEP 6: FINALIZED 2023-12-15T16:52:14.135671600Z",Syria or Turkey?],Syria;Turkey,http://vocab.getty.edu/tgn/1000140;http://vocab.getty.edu/tgn/1000144,,
34,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-15T16:51:14.692578500Z | PLACE RECON, STEP 3: START RECON 2023-12-15T16:51:29.416374700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-15T16:51:59.196136300Z | PLACE RECON, STEP 6: FINALIZED 2023-12-15T16:52:14.135671600Z",Tabriz?],Tabriz,http://vocab.getty.edu/tgn/7002156,,
35,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-15T16:51:14.692578500Z | PLACE RECON, STEP 3: START RECON 2023-12-15T16:51:29.416374700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-15T16:51:59.196136300Z | PLACE RECON, STEP 6: FINALIZED 2023-12-15T16:52:14.135671600Z",Tangier],Tangier,http://vocab.getty.edu/tgn/7000442,,
36,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-15T16:51:14.692578500Z | PLACE RECON, STEP 3: START RECON 2023-12-15T16:51:29.416374700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-15T16:51:59.196136300Z | PLACE RECON, STEP 6: FINALIZED 2023-12-15T16:52:14.135671600Z",Turkey,,,Turkey,http://vocab.getty.edu/tgn/1000144
37,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-15T16:51:14.692578500Z | PLACE RECON, STEP 3: START RECON 2023-12-15T16:51:29.416374700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-15T16:51:59.196136300Z | PLACE RECON, STEP 6: FINALIZED 2023-12-15T16:52:14.135671600Z",Turkey or Syria?],Turkey;Syria,http://vocab.getty.edu/tgn/1000144;http://vocab.getty.edu/tgn/1000140,,
38,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-15T16:51:14.692578500Z | PLACE RECON, STEP 3: START RECON 2023-12-15T16:51:29.416374700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-15T16:51:59.196136300Z | PLACE RECON, STEP 6: FINALIZED 2023-12-15T16:52:14.135671600Z",Turkey or the Balkans?],Turkey;Balkan Peninsula,http://vocab.getty.edu/tgn/1000144;http://vocab.getty.edu/tgn/7011636,,
39,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-15T16:51:14.692578500Z | PLACE RECON, STEP 3: START RECON 2023-12-15T16:51:29.416374700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-15T16:51:59.196136300Z | PLACE RECON, STEP 6: FINALIZED 2023-12-15T16:52:14.135671600Z",Turkey?],,,Turkey,http://vocab.getty.edu/tgn/1000144
40,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-15T16:51:14.692578500Z | PLACE RECON, STEP 3: START RECON 2023-12-15T16:51:29.416374700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-15T16:51:59.196136300Z | PLACE RECON, STEP 6: FINALIZED 2023-12-15T16:52:14.135671600Z","Yazd, Iran",Yazd;Iran,http://vocab.getty.edu/tgn/7002173;http://vocab.getty.edu/tgn/7000231,,
41,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-15T16:51:14.692578500Z | PLACE RECON, STEP 3: START RECON 2023-12-15T16:51:29.416374700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-15T16:51:59.196136300Z | PLACE RECON, STEP 6: FINALIZED 2023-12-15T16:52:14.135671600Z",Yānīyah (Greece),Greece,http://vocab.getty.edu/tgn/1000074,,
42,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-15T16:51:14.692578500Z | PLACE RECON, STEP 3: START RECON 2023-12-15T16:51:29.416374700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-15T16:51:59.196136300Z | PLACE RECON, STEP 6: FINALIZED 2023-12-15T16:52:14.135671600Z",between 1700 and 1850,,,,
