name_as_recorded,role,name_agr,source_authority_uri,instance_of_add,authorized_label_add,structured_value_add,ds_id_add,ds_qid_add,instance_of,authorized_label,structured_value,ds_qid
"Ḥaṣīrī, Jamāl al-Dīn, 1151 or 1152-1238 or 1239",author,,,human,Jamāl al-Dīn Ḥaṣīrī,Q131386065,DSNAME7058,Q63988,,,,
"Ibn Balabān, ʻAlī, 1276 or 1277-1339",author,,,human,ʻAlī Ibn Balabān,Q124616148,DSNAME6999,Q63929,,,,
"Ṣadr al-Shahīd, ʻUmar ibn ʻAbd al-ʻAzīz, 1090 or 1091-1141",author,,http://id.loc.gov/authorities/names/n80157539,,,,,,human,Ṣadr al-Shahīd,Q31299422,Q12471
"Ḥamzāwī, Maḥmūd ibn Muḥammad, 1820 or 1821-1887",author,,,human,Mahmud Hamza,Q57971645,DSNAME7059,Q63989,,,,
"Khaṣṣāf, Aḥmad ibn ʻUmar, -874 or 875",author,,,human,Aḥmad ibn ʻUmar Khaṣṣāf,Q17417885,DSNAME7060,Q63990,,,,
"Khaṣṣāf, Aḥmad ibn ʻUmar, -874 or 875",author,,,human,Aḥmad ibn ʻUmar Khaṣṣāf,Q17417885,DSNAME7060,Q63990,,,,
"Isbījābī, Aḥmad ibn Manṣūr, -approximately 1087",author,,,human,Aḥmad ibn Manṣūr Isbījābī,Q131386067,DSNAME7061,Q63991,,,,
"Abū al-Layth al-Samarqandī, Naṣr ibn Muḥammad, -983",author,,http://id.loc.gov/authorities/names/n82268136(uri) http://id.loc.gov/authorities/names/n82268136(uri) http://viaf.org/viaf/sourceID/LC%7cn82268136,,,,,,human,Abu al-Layth al-Samarqandi,Q938348,Q12470
"Marghīnānī, ʻAlī ibn Abī Bakr, -1196 or 1197",author,مرغيناني، علي بن ابي بكر، -1196 or 1197,,,,,,,human,Burhan al-Din al-Marghinani,Q4998760,Q3793
"Mawṣilī, ʻAbd al-Raḥīm ibn Muḥammad, 1202-1272",author,,,human,ʻAbd al-Raḥīm ibn Muḥammad Mawṣilī,Q131386068,DSNAME7062,Q63992,,,,
"Nāṭifī, Aḥmad ibn Muḥammad, -1054",author,,,human,Aḥmad ibn Muḥammad Nāṭifī,Q12194237,DSNAME7063,Q63993,,,,
"Nīsābūrī, ʻAbd Allāh ibn Ḥusayn",author,,,human,ʻAbd Allāh ibn Ḥusayn Nīsābūrī,Q131386071,DSNAME7064,Q63994,,,,
"Sughdī, ʻAlī ibn al-Ḥusayn, -1068 or 1069",author,,,human,ʻAlī ibn al-Ḥusayn Sughdī,Q131386072,DSNAME7065,Q63995,,,,
Khayr al-Dīn Khalīl,author,,,,,,,,,,,
"Ḥanafī, Aḥmad ibn Muḥammad, -1128",author,,,human,Aḥmad ibn Muḥammad Ḥanafī,Q131386073,DSNAME7066,Q63996,,,,
"Bukhārī, Ṭāhir ibn Aḥmad, 1090-1147",author,,,human,Ṭāhir ibn Aḥmad Bukhārī,Q131386100,DSNAME7002,Q63932,,,,
"Sarakhsī, Muḥammad ibn Muḥammad, d. 1149",author,,,human,Muḥammad ibn Muḥammad Sarakhsī,Q131432226,DSNAME7067,Q63997,,,,
"Ūshī, ʻAlī ibn ʻUthmān, active 12th century",author,,,,,,,,human,ʻAlī ibn ʻUthmān Ūshī,Q130374985,Q54802
"Ibn al-Sāʻātī, Aḥmad ibn ʻAlī, 1254-1294 or 1295",author,ابن الساعاتي، احمد بن علي,http://id.loc.gov/authorities/names/no99047432,,,,,,human,Aḥmad ibn ʻAlī Ibn al-Sāʻātī,Q122946965,Q12473
"Ibn al-Sāʻātī, Aḥmad ibn ʻAlī, 1254-1294 or 1295",author,ابن الساعاتي، احمد بن علي,http://id.loc.gov/authorities/names/no99047432,,,,,,human,Aḥmad ibn ʻAlī Ibn al-Sāʻātī,Q122946965,Q12473
"Ibn Malak, ʻAbd al-Laṭīf ibn ʻAbd al-ʻAzīz",author,ابن ملك، عبد اللطيف بن عبد العزيز,,,,,,,human,ʻAbd al-Laṭīf ibn ʻAbd al-ʻAzīz ibn Malak,Q116418873,Q3794
"Nasafī, ʻAbd Allāh ibn Aḥmad, -1310",author,,http://id.loc.gov/authorities/names/n82144374,,,,,,human,ʿAbdallāh Ibn-Aḥmad Nasafī,Q12223449,Q12308
"Bukhārī, Ṭāhir ibn Aḥmad, 1090-1147",author,,,human,Ṭāhir ibn Aḥmad Bukhārī,Q131386100,DSNAME7002,Q63932,,,,
"Ṭarābulusī, Muḥammad",author,,,,,,,,,,,
"Ṭarābulusī, ʻAlī ibn Khalīl, -1440 or 1441",author,,,human,ʻAlī ibn Khalīl Ṭarābulusī,Q131386074,DSNAME7068,Q63998,,,,
"Muṣannifak, ʻAlī ibn Majd al-Dīn Muḥammad, 1400 or 1401-1470 or 1471",author,,,,,,,,human,Ali al-Bistami,Q42343964,Q12332
"Wafāʼī, Muḥammad ibn Ibrāhīm, fl. 1473",author,,,human,Muḥammad ibn Ibrāhīm Wafāʼī,Q131386075,DSNAME7069,Q63999,,,,
"Qara Emre, d. 1456",author,,,human,Qara Emre,Q131432227,DSNAME7070,Q64000,,,,
"Ḥalabī, Ibrāhīm ibn Muḥammad, -1549 or 1550",author,,,,,,,,human,Ibrāhīm al-Ḥalabī,Q4195341,Q12392
"ʻAzmīʹzādah, Muṣṭafá ibn Muḥammad, 1569 or 1570-1630 or 1631",author,,,,,,,,human,Muṣṭafá ibn Muḥammad ʻAzmīʹzādah,Q130374937,Q54727
"Shurunbulālī, Ḥasan ibn ʻAmmār, 1585 or 1586-1659",author,,http://id.loc.gov/authorities/names/n90712577,,,,,,human,Hasan Ibn e Ammar Al-Shurunbulali,Q25452012,Q12485
"ʻAbd al-ḥalīm ibn Pīr Qadam, d. 1677",author,,,human,ʻAbd al-Ḥalīm ibn Pīr Qadam,Q131432228,DSNAME7071,Q64001,,,,
"Khādimī, Muḥammad ibn Muṣṭafá, 1701 or 1702-1762 or 1763",author,,http://id.loc.gov/authorities/names/nr91027348,,,,,,human,Muḥammad ibn Muṣṭafá Khādimī,Q12178022,Q41064
"Qarṣī, Muḥammad ibn ḥasan",author,,,,,,,,,,,
"Abū ʻAbd al-Raḥmān Muḥammad ibn Sulaymān, fl. 1520",author,,,human,Abū ʻAbd al-Raḥmān Muḥammad ibn Sulaymān,Q131432229,DSNAME7072,Q64002,,,,
"Ibn al-Shalabī, Aḥmad ibn Yūnus, d. 1540",author,,,human,Aḥmad ibn Yūnus Ibn al-Shalabī,Q131386076,DSNAME7073,Q64003,,,,
"Ibn ʻAbd al-Ḥaqq, Muḥammad ibn Maḥmūd",author,,,human,Muḥammad ibn Maḥmūd Ibn ʻAbd al-Ḥaqq,Q131386077,DSNAME7074,Q64004,,,,
"ʻAlāʼ al-Dīn al-Ṭarābulusī, ʻAlī ibn Muḥammad, 1544-1623",author,,,human,ʻAlī ibn Muḥammad ʻAlāʼ al-Dīn al-Ṭarābulusī,Q131386078,DSNAME7075,Q64005,,,,
"Sīnūbī, Khalīl ibn Rasūl, d. 1664",author,,,human,Khalīl ibn Rasūl Sīnūbī,Q131432230,DSNAME7076,Q64006,,,,
"Shaykhīʹzādah, ʻAbd al-Raḥmān ibn Muḥammad, d. 1667",author,,,human,ʻAbd al-Raḥmān ibn Muḥammad Shaykhīʹzādah,Q131432231,DSNAME7077,Q64007,,,,
"Marʻashī, ʻAbd al-Raḥīm ibn Abī Bakr, d. 1736",author,,,human,ʻAbd al-Raḥīm ibn Abī Bakr Marʻashī,Q131386079,DSNAME7078,Q64008,,,,
"Ibn Nujaym, Zayn al-Dīn ibn Ibrāhīm, -1563",author,,,human,Zayn al-Dīn ibn Ibrāhīm Ibn Nujaym,Q25539411,DSNAME7079,Q64009,,,,
"Muṣliḥ al-Dīn al-Rūmī, Muṣṭafá ibn Khayr al-Dīn, d. 1616",author,,,human,Muṣṭafá ibn Khayr al-Dīn Muṣliḥ al-Dīn al-Rūmī,Q131432232,DSNAME7080,Q64010,,,,
"Ramlī, Khayr al-Dīn ibn Aḥmad, 1585-1671",author,,,human,Khayr al-Din al-Ramli,Q6401098,DSNAME7081,Q64011,,,,
"Sünbülzade Mehmed el-Maraşî, -1715",author,,,human,Sünbülzade Mehmed el-Maraşî,Q131386080,DSNAME7082,Q64012,,,,
"Muḥammad Amīn ibn ʻUthmān Efendi, d. 1807 or 8",author,,,human,Muḥammad Amīn ibn ʻUthmān Efendi,Q131432233,DSNAME7083,Q64013,,,,
"Tājī, Muḥammad ibn Muḥammad, d. 1808",author,,,human,Altaaājy,Q125099545,DSNAME7084,Q64014,,,,
"Tamartāshī, Muḥammad ibn Ṣālih, d. 1626",author,,,human,Muḥammad ibn Ṣālih Tamartāshī,Q131432234,DSNAME7085,Q64015,,,,
"Āydīnī, Rasūl ibn Ṣāliḥ, d. 1570",author,,,human,Rasūl ibn Ṣāliḥ Āydīnī,Q131386082,DSNAME7086,Q64016,,,,
"Tūqādī, Isḥāq ibn Ḥasan, -approximately 1688",author,,,human,Isḥāq ibn Ḥasan Tūqādī,Q131386083,DSNAME7087,Q64017,,,,
"Abū al-Saʻūd Muḥammad ibn Muḥammad, 1492 or 1493-1574 or 1575",author,,,,,,,,human,Ebussuud Effendi,Q4892993,Q12429
"Jamālī, Fuḍayl ibn ʻAlī, 1514-1583",author,,,human,Fudayl ibn Ali Jamali,Q67463839,DSNAME7088,Q64018,,,,
"Ghazzī. Muḥammad ibn Muḥammad, active 18th century",scribe,غزي. محمد بن محمد، active 18th century,,human,Kamal al-Din al-Ghazzi,Q105356914,DSNAME6652,Q54283,,,,
"Suwaydīzādah, Saʻīd",scribe,سويدي‌زادة، سعيد,,,,,,,,,,
"Marghīnānī, ʻAlī ibn Abī Bakr, -1196 or 1197",author,مرغيناني، علي بن ابي بكر,,,,,,,human,Burhan al-Din al-Marghinani,Q4998760,Q3793
"Bukhārī, Ṭāhir ibn Aḥmad, 1090-1147",author,بخاري، طاهر بن احمد,,human,Ṭāhir ibn Aḥmad Bukhārī,Q131386100,DSNAME7002,Q63932,,,,
"Qurashī, ʻAbd al-Qādir ibn Muḥammad, 1297-1373",author,قرشي، عبد القادر بن محمد,,human,ʻAbd al-Qādir ibn Muḥammad Qurashī,Q16158538,DSNAME7006,Q63936,,,,
"Ibn Nujaym, Zayn al-Dīn ibn Ibrāhīm, -1563",author,ابن نجيم، زين الدين بن ابراهيم,,human,Zayn al-Dīn ibn Ibrāhīm Ibn Nujaym,Q25539411,DSNAME7079,Q64009,,,,
"Ramlī, Khayr al-Dīn ibn Aḥmad, 1585-1671",author,رملي، خير الدين بن احمد، 1585-1671,,human,Khayr al-Din al-Ramli,Q6401098,DSNAME7081,Q64011,,,,
"Maqdisī, Maḥmūd ibn Fakhr al-Dīn",author,,,,,,,,,,,
"Burūsawī, Yaʻqūb ibn ʻAlī, -1524 or 1525",author,,http://id.loc.gov/authorities/names/nr92038760,,,,,,human,Yaʻqūb ibn ʻAlī Burūsawī,Q122946950,Q12476
"Fīrūzābādī al-Shīrāzī, Abū Isḥāq Ibrāhīm ibn ʻAlī ibn Yūsuf, approximately 1003-1083",author,,,human,al-Shīrāzī,Q3603848,DSNAME7047,Q63977,,,,
"Ibn al-Ḍiyāʼ, Muḥammad ibn Aḥmad, 1387-1450 or 1451",author,,,human,Muḥammad ibn Aḥmad Ibn al-Ḍiyāʼ,Q28714701,DSNAME7089,Q64019,,,,
"ʻImādī, ʻAbd al-Raḥmān ibn Muḥammad, 1570 or 1571-1641 or 1642",author,,,human,ʻAbd al-Raḥmān ibn Muḥammad ʻImādī,Q125493711,DSNAME7090,Q64020,,,,
"Nābulusī, ʻAbd al-Ghanī ibn Ismāʻīl, 1641-1731",author,,http://id.loc.gov/authorities/names/n83198301,,,,,,human,Abd al-Ghani al-Nabulsi,Q4164547,Q12278
"Shurunbulālī, Ḥasan ibn ʻAmmār, 1585 or 1586-1659",author,,http://id.loc.gov/authorities/names/n90712577,,,,,,human,Hasan Ibn e Ammar Al-Shurunbulali,Q25452012,Q12485
"Ḥusaynī, Muḥammad ibn Abī al-Suʻūd",author,,,human,Muḥammad ibn Abī al-Suʻūd Ḥusaynī,Q131386122,DSNAME7091,Q64021,,,,
"Muḥarram ibn Muḥammad, -approximately 1601",author,,,human,Muḥarram ibn Muḥammad,Q124771118,DSNAME7092,Q64022,,,,
"Zaylaʻī, ʻUthmān ibn ʻAlī, -1342 or 1343",author,,,human,ʻUthmān ibn ʻAlī Zaylaʻī,Q131386034,DSNAME7000,Q63930,,,,
"Ẓahrānī, Yūsuf ibn Maḥmūd, d. 1391",author,,,human,Yūsuf ibn Maḥmūd Ẓahrānī,Q131432235,DSNAME7093,Q64023,,,,
"Asqāṭī, Aḥmad ibn ʻŪmar",author,,,human,Aḥmad ibn ʻŪmar Asqāṭī,Q131386086,DSNAME7094,Q64024,,,,
"Bālīzādah, Muṣṭafá, d. 1658",author,,,human,Muṣṭafá Bālīzādah,Q131432236,DSNAME7095,Q64025,,,,
"Sarrūjī, Aḥmad ibn Ibrāhīm, approximately 1239-approximately 1310",author,,,human,Aḥmad ibn Ibrāhīm Sarrūjī,Q131386087,DSNAME7096,Q64026,,,,
"Bukhārī, ʻAbd al-ʻAzīz ibn Aḥmad, -1329 or 1330",author,,,human,ʻAbd al-ʻAzīz ibn Aḥmad Bukhārī,Q123397322,DSNAME7097,Q64027,,,,
"ʻĀlim ibn ʻAlāʼ, -1384 or 1385",author,,,human,ʻĀlim ibn ʻAlāʼ,Q105895174,DSNAME7098,Q64028,,,,
"Ṭaraṣūṣī, Ibrāhīm ibn ʻAlī, 1320-approximately 1356",author,,,human,Ibrāhīm ibn ʻAlī Ṭaraṣūṣī,Q95943786,DSNAME7099,Q64029,,,,
"Ibn Wahbān, ʻAbd al-Wahhāb ibn Aḥmad, -1366 or 1367",author,,,human,ʻAbd al-Wahhāb ibn Aḥmad Ibn Wahbān,Q131386088,DSNAME7100,Q64030,,,,
"Ibn al-Shiḥnah, ʻAbd al-Barr ibn Muḥammad, 1447 or 1448-1515 or 1516",author,,http://id.loc.gov/authorities/names/nr94022455,,,,,,human,Abd al-Barr bin Al-Shinah,Q113678168,Q12480
"Khwārizmī, Ṭāhir ibn Islām, active 14th century",author,,,human,Ṭāhir ibn Islām Khwārizmī,Q131386089,DSNAME7101,Q64031,,,,
"Tibrīzī, Muḥammad ibn Aḥmad, 14th cent",author,,,human,Muḥammad ibn Aḥmad Tibrīzī,Q131386090,DSNAME7102,Q64032,,,,
"Ghaznawī, Muḥammad ibn Isḥāq, d. 1372",author,,,human,Muḥammad ibn Isḥāq Ghaznawī,Q131432237,DSNAME7103,Q64033,,,,
"Sanāmī, ʻUmar ibn Muḥammad ibn ʻAwaḍ",author,,,human,ʻUmar ibn Muḥammad ibn ʻAwaḍ Sanāmī,Q17344330,DSNAME7104,Q64034,,,,
"Rūmī, Fakhr al-Dīn, fl. 1402",author,,,human,Fakhr al-Dīn Rūmī,Q131386091,DSNAME7105,Q64035,,,,
"Bedreddin, Şeyh, 1358?-1420",author,,,,,,,,human,Sheikh Bedreddin,Q1372236,Q54774
"Nishānjīʹzādah, Muḥammad ibn Aḥmad, 1555-1622",author,,,human,Muḥammad ibn Aḥmad Nishānjīʹzādah,Q131432238,DSNAME7106,Q64036,,,,
"Akmal al-Dīn al-Bābartī, Muḥammad ibn Maḥmūd, 1310 or 1311-1384 or 1385",author,اكمل الدين البابرتي، محمد بن محمود,http://id.loc.gov/authorities/names/nr91037636 http://id.loc.gov/authorities/names/nr91037636 http://viaf.org/viaf/sourceID/LC%7cnr91037636,,,,,,human,Akmal al-Din al-Babarti,Q12180143,Q12482
"Marghīnānī, ʻAlī ibn Abī Bakr, -1196 or 1197",author,,,,,,,,human,Burhan al-Din al-Marghinani,Q4998760,Q3793
"Hüsrev, Molla, -1480",author,خسرو، ملّا، d. 1480,http://id.loc.gov/authorities/names/n88218446 http://id.loc.gov/authorities/names/n88218446 http://viaf.org/viaf/sourceID/LC%7cn88218446,,,,,,human,Molla Hüsrev,Q12244864,Q12321
"Ibn Nujaym, Zayn al-Dīn ibn Ibrāhīm, -1563",author,ابن نجيم، زين الدين بن ابراهيم، -1563,,human,Zayn al-Dīn ibn Ibrāhīm Ibn Nujaym,Q25539411,DSNAME7079,Q64009,,,,
"Maqdisī, Muḥammad ibn Yūsuf, active 17th century",scribe,مقدسي، محمد بن يوسف، active 17th century,,human,Muḥammad ibn Yūsuf Maqdisī,Q131386092,DSNAME7107,Q64037,,,,
"Bakbars al-Turkī, -1254",author,بكبرس التركي,,human,Bakbars al-Turkī,Q131386093,DSNAME7108,Q64038,,,,
"Ibn Quṭlūbughā, al-Qāsim ibn ʻAbd Allāh, 1399 or 1400-1474 or 1475",author,ابن قطلوبغا، القاسم بن عبد الله، 1399 or 1400-1474 or 1475,,human,al-Qāsim ibn ʻAbd Allāh Ibn Quṭlūbughā,Q16126606,DSNAME7042,Q63972,,,,
"Muʻīn al-Dīn Farāhī, -1501 or 1502",author,معين الدين فراهي,,,,,,,human,Muʻīn al-Dīn Farāhī,Q129453384,Q49349
"Mawṣilī, ʻAbd Allāh ibn Maḥmūd, 1202 or 1203-1284",author,موصلي، عبد الله بن محمود,http://id.loc.gov/authorities/names/n85307246,,,,,,human,Abdullah Ibn Mahmud al-Mawsili,Q12238806,Q12313
"Bedreddin, Şeyh, 1358?-1420",author,,,,,,,,human,Sheikh Bedreddin,Q1372236,Q54774
"Ḥanafī, ʻAbd Allāh ibn Maḥmūd",author,حنفي، عبد الله بن محمود,,human,Abdullah Ibn Mahmud al-Mawsili,Q12238806,DSNAME1783,Q12313,,,,
"Sanāmī, ʻUmar ibn Muḥammad ibn ʻAwaḍ",author,سنامي، عمر بن محمد بن عوض,,human,ʻUmar ibn Muḥammad ibn ʻAwaḍ Sanāmī,Q17344330,DSNAME7104,Q64034,,,,
"Muʻīn al-Dīn Farāhī, -1501 or 1502",author,معين الدين فراهي,,,,,,,human,Muʻīn al-Dīn Farāhī,Q129453384,Q49349
"Saʻdī Chalabī, Saʻd Allāh ibn ʻĪsá, -1538 or 1539",former owner,سعدي چلبي، سعد الله بن عيسى,,human,Saʻd Allāh ibn ʻĪsá Saʻdī Chalabī,Q131386095,DSNAME7020,Q63950,,,,
"Maḥbūbī, ʻUbayd Allāh ibn Masʻūd, -1346 or 1347",author,محبوبي، عبيد الله بن مسعود,http://id.loc.gov/authorities/names/n86141596,,,,,,human,ʿUbaidallāh Ibn-Masʿūd al- Maḥbūbī,Q31313352,Q12307
"Kāshgharī, Sadīd al-Dīn, active 13th century",author,,,human,Sadīd al-Dīn al-Kashgharī,Q12215635,DSNAME7109,Q64039,,,,
"Ḥalabī, Ibrāhīm ibn Muḥammad, -1549 or 1550",author,,,,,,,,human,Ibrāhīm al-Ḥalabī,Q4195341,Q12392
"Qārī al-Harawī, ʻAlī ibn Sulṭān Muḥammad, -1605 or 1606",author,,http://id.loc.gov/authorities/names/n82091823,,,,,,human,Ali al-Qari,Q2836379,Q12385
"Ibn al-ʻAynī, ʻAbd al-Raḥmān ibn Abī Bakr, 1433 or 1434-1487 or 1488",author,ابن العيني، عبد الرحمن بن ابي بكر,,,,,,,human,ʻAbd al-Raḥmān ibn Abī Bakr Ibn al-ʻAynī,Q129951532,Q54178
"Marghinānī, ʻAbd al-Raḥīm ibn Abī Bakr, active 13th century",author,مرغناني، عبد الرحيم بن ابي بكر,,human,ʻAbd al-Raḥīm ibn Abī Bakr Marghinānī,Q131386037,DSNAME7004,Q63934,,,,
"Ruhāwī, Maḥmūd ibn Mūsá, active 15th century",scribe,رهاوي، محمود بن موسى، active 15th century,,human,Maḥmūd ibn Mūsá Ruhāwī,Q131432239,DSNAME7110,Q64040,,,,
"Ṣadr al-Sharīʻah al-Awwal, Aḥmad ibn ʻUbayd Allāh, -1232 or 1233",author,,,human,Aḥmad ibn ʻUbayd Allāh Ṣadr al-Sharīʻah al-Awwal,Q131386096,DSNAME7111,Q64041,,,,
Mubārak ibn ʻAbd al-Ḥaqq,author,,,human,Mubārak ibn ʻAbd al-Ḥaqq,Q131386097,DSNAME7112,Q64042,,,,
"Kardarī, Muḥammad ibn Muḥammad, d. 1424",author,,,human,Ibn al-Bazzāz Kardarī,Q131386060,DSNAME7041,Q63971,,,,
"Maghnīsāwī, Aḥmad ibn Muḥammad, -1591 or 1592",author,,,human,Almaghnīsāwy,Q124744163,DSNAME7113,Q64043,,,,
"Bazdawī, ʻAlī ibn Muḥammad, 1009 or 1010-1089 or 1090",author,,,human,ʻAlī ibn Muḥammad Bazdawī,Q131386035,DSNAME7001,Q63931,,,,
"Burhān al-Sharīʻah, Maḥmūd ibn ʻUbayd Allāh, -1274 or 1275",author,,http://id.loc.gov/authorities/names/no2007094991,,,,,,human,Maḥmūd ibn ʻUbayd Allāh Burhān al-Sharīʻah,Q120599074,Q12474
"Shāh Vajīhuddīn ʻAlavī Gujarātī, 1508-1589",author,,,,,,,,human,Shāh Vajīhuddīn ʻAlavī Gujarātī,Q94640957,Q54226
"Ḥaṣīrī, Maḥmūd ibn Ibrāhīm, d. 1107",author,,,human,Maḥmūd ibn Ibrāhīm Ḥaṣīrī,Q131432240,DSNAME7114,Q64044,,,,
"Bukhārī, Ṭāhir ibn Aḥmad, 1090-1147",author,بخاري، طاهر بن احمد، 1090-1147,,human,Ṭāhir ibn Aḥmad Bukhārī,Q131386100,DSNAME7002,Q63932,,,,
"Ibn Ṣalāḥ al-Saʻūdī, Muḥammad ibn Yūsuf, active 14th century",scribe,ابن صلاح السعودي، محمد بن يوسف، active 14th century,,human,Muḥammad ibn Yūsuf Ibn Ṣalāḥ al-Saʻūdī,Q131432241,DSNAME7115,Q64045,,,,
"Aḥmad ibn Pīrmazīd, active 15th century",scribe,احمد بن پيرمزيد، active 15th century,,human,Aḥmad ibn Pīrmazīd,Q131432242,DSNAME7116,Q64046,,,,
"Imāmʹzādah, Muḥammad ibn Abī Bakr, 1097 or 1098-1177 or 1178",author,,http://id.loc.gov/authorities/names/nr92038751,,,,,,human,Muḥammad ibn Abī Bakr Imāmʹzādah,Q122946966,Q12475
"Ustarūshanī, Muḥammad ibn Maḥmūd, -1234 or 1235",author,,,human,Muḥammad ibn Maḥmūd Ustarūshanī,Q131386102,DSNAME7117,Q64047,,,,
"Marghinānī, ʻAbd al-Raḥīm ibn Abī Bakr, active 13th century",author,,,human,ʻAbd al-Raḥīm ibn Abī Bakr Marghinānī,Q131386037,DSNAME7004,Q63934,,,,
"Mawṣilī, ʻAbd Allāh ibn Maḥmūd, 1202 or 1203-1284",author,,http://id.loc.gov/authorities/names/n85307246,,,,,,human,Abdullah Ibn Mahmud al-Mawsili,Q12238806,Q12313
"Rāzī, Muḥammad ibn Abī Bakr, active 1261",author,,http://id.loc.gov/authorities/names/n82240060,,,,,,human,Muḥammad Ibn-Abī-Bakr ar- Rāzī,Q12240061,Q18664
"Harawī, Muḥammad ibn Ibrāhīm",author,,,,,,,,,,,
"ḥanafī, Sarī al-Dīn ibn al-Shiḥnah, fl. 1475",author,,,human,Sarī al-Dīn ibn al-Shiḥnah Ḥanafī,Q131432243,DSNAME7118,Q64048,,,,
"Amāsī, ʻAbd al-Raḥmān ibn ʻAlī Muʼayyadzādah, 1456-1516",author,اماسي، عبد الرحمن بن علي مؤيدزادة، 1456-1516,,,,,,,human,ʻAbd al-Raḥmān ibn ʻAlī Muʼayyadzādah Amāsī,Q130374935,Q54722
"Bāqānī, Maḥmūd ibn Barakāt, d. 1594",author,,,human,Maḥmūd ibn Barakāt Bāqānī,Q131386104,DSNAME7119,Q64049,,,,
"Ibn Nujaym, Zayn al-Dīn ibn Ibrāhīm, -1563",author,ابن نجيم، زين الدين بن ابراهيم، -1563,,human,Zayn al-Dīn ibn Ibrāhīm Ibn Nujaym,Q25539411,DSNAME7079,Q64009,,,,
"Kāshgharī, Sadīd al-Dīn, active 13th century",author,كاشغري، سديد الدين، active 13th century,,human,Sadīd al-Dīn al-Kashgharī,Q12215635,DSNAME7109,Q64039,,,,
"Kāshgharī, Sadīd al-Dīn, active 13th century",author,,,human,Sadīd al-Dīn al-Kashgharī,Q12215635,DSNAME7109,Q64039,,,,
"Khaṭīb al-Tamartāshī, Muḥammad ibn ʻAbd Allāh, 1532 or 1533-1595 or 1596",author,خطيب التمرتاشي، محمد بن عبد الله، 1532 or 1533-1595 or 1596,,human,Muḥammad Ibn-ʿAbdallāh at- Tamirtāšī,Q60844562,DSNAME6978,Q63908,,,,
"ʻAnbūsī, ʻAbd al-Muḥsin ibn ʻAbd al-Ghanī, active 17th century",scribe,عنبوسي، عبد المحسن بن عبد الغني، active 17th century,,human,ʻAbd al-Muḥsin ibn ʻAbd al-Ghanī ʻAnbūsī,Q131432244,DSNAME7120,Q64050,,,,
"Baghdādī, Ghānim ibn Muḥammad, fl. 1620",author,,,human,Ghiyāth al-Dīn al-Baghdādī,Q124768871,DSNAME6982,Q63912,,,,
"Ḥusayn, Mullā, -approximately",author,,,human,Mullá Husayn,Q924126,DSNAME7121,Q64051,,,,
"Nābulusī, ʻAbd al-Ghanī ibn Ismāʻīl, 1641-1731",author,,http://id.loc.gov/authorities/names/n83198301,,,,,,human,Abd al-Ghani al-Nabulsi,Q4164547,Q12278
"Kākī, Muḥammad ibn Muḥammad, -1348 or 1349",author,,,human,al-Kākī,Q125099339,DSNAME7011,Q63941,,,,
"Yāyābāshīzādah, Khiḍr ibn Ilyās, d. 1596",author,,,human,Khiḍr ibn Ilyās Yāyābāshīzādah,Q131432245,DSNAME7122,Q64052,,,,
"Ruhāwī, Yaḥyá ibn Qarājā, active 16th century",author,,,human,Yaḥyá ibn Qarājā Ruhāwī,Q131386106,DSNAME7123,Q64053,,,,
"Qirīmī, Sharaf al-Dīn ibn Kamāl, 15th cent",author,,,human,Sharaf al-Dīn ibn Kamāl Qirīmī,Q131432246,DSNAME7124,Q64054,,,,
"Dihlawī, ʻAbd Allāh ibn ʻAbd al-Karīm, d. 1486",author,,,human,ʻAbd Allāh ibn ʻAbd al-Karīm Dihlawī,Q131432247,DSNAME7125,Q64055,,,,
"Ṭāʼī, Muṣṭafá ibn Muḥammad, 1725 or 1726-1778",author,طائي، مصطفى بن محمد,,human,Muṣṭafá ibn Muḥammad Ṭāʼī,Q131386107,DSNAME7126,Q64056,,,,
"Ṭahṭāwī, Aḥmad ibn Muḥammad, -1816",author,طهطاوي، احمد بن محمد,,human,Aḥmad ibn Muḥammad Ṭahṭāwī,Q131386108,DSNAME7127,Q64057,,,,
"Burūsawī, Yaʻqūb ibn ʻAlī, -1524 or 1525",author,بروسوي، يعقوب بن علي,http://id.loc.gov/authorities/names/nr92038760,,,,,,human,Yaʻqūb ibn ʻAlī Burūsawī,Q122946950,Q12476
"Ḥalabī, Ibrāhīm ibn Muḥammad, -1549 or 1550",author,حلبي، ابراهيم بن محمد,,,,,,,human,Ibrāhīm al-Ḥalabī,Q4195341,Q12392
"Qudūrī, Aḥmad ibn Muḥammad, 972 or 973-1037",author,قدوري، احمد بن محمد,http://id.loc.gov/authorities/names/n85098183,,,,,,human,Aḥmad Ibn-Muḥammad al-Qudūrī,Q12191204,Q12472
"Hüsrev, Molla, -1480",author,خسرو ملا,http://id.loc.gov/authorities/names/n88218446 http://id.loc.gov/authorities/names/n88218446 http://viaf.org/viaf/sourceID/LC%7cn88218446,,,,,,human,Molla Hüsrev,Q12244864,Q12321
"Samarqandī, Muḥammad ibn Yūsuf, -1160 or 1161",author,سمرقندي، محمد بن يوسف,,human,Muḥammad ibn Yūsuf Samarqandī,Q131386109,DSNAME7128,Q64058,,,,
