File,title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_as_recorded_agr,authorized_label,ds_qid
titles.csv,Transcripts of four papal investitures,,,,Papal investitures,Q17572
titles.csv,Transfer of goods,,,,Legal text,Q8041
titles.csv,Translation from the French into Persian of Jean Manesca's Six Courses of French Lessons,,,,Six courses of French lessons,Q27543
titles.csv,Translation from the French into Persian of Jean Manesca's Six Courses of French Lessons; from Vol. I of 1834 and Vol. 2 of 1835,,,,Six courses of French lessons,Q27543
titles.csv,Translation of al-Durr al-naẓīm and selections from the Qurʾān,,,,Durr al-naẓīm,Q11678
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Translation of al-Farāʼiḍ al-Sirājīyah,,Farāʼiḍ al-Sirājīyah,فرائض السراجية,Farāʼiḍ al-Sirājīyah,Q39182
titles.csv,"Translation of Higden's Polychronicon, along with other translations of works into Middle English",,,,Polychronicon,Q1120
titles.csv,Translations of Greek classical works into Latin,,,,Classical texts,Q39843
titles.csv,Tratado de la comunidad,,,,Tratado de la comunidad,Q12754
titles.csv,"Tratado de la Orden de Toison de Oro y sus constituciones; irigido a Don Philipe V. deste nombre en la sucession de Borgona, principe de España nuestro señor",,,,Text concerning the Order of the Golden Fleece,Q48645
titles.csv,Tratado del compas de proporcion /,,,,Mathematical texts,Q38402
titles.csv,Tratado de los estatutos de limpieza de su iustificacion y de su conueniencia,,,,Treatise on the limpieza de sangre statutes,Q48585
titles.csv,"Tratado do provimento de guerra quese fez nesta cidade de Lisboa, neste anno de qb. feito por Francisco da Costa Pereira",,,,"Tratado do provimento de guerra quese fez nesta cidade de Lisboa, neste anno de qb. feito por Francisco da Costa Pereira",Q39844
titles.csv,Trattato de'sette vitii capitali cioè de peccati mortali,,Confessionale: Specchio di Coscienza.,,Trattato dei sette vizi capitali,Q5959
titles.csv,Trattato de'sette vitii capitali cioè de peccati mortali,,Confessionale: Specchio di Coscienza.,,Trattato dei sette vizi capitali,Q5959
titles.csv,Trattato dei peccati,,Omnis mortalium cura.,,Omnis mortalium cura,Q7245
titles.csv,Trattato dei peccati mortali,,,,Omnis mortalium cura,Q7245
titles.csv,Trattato delle giuste cause de s[igno]ri venetiani alla pace col Turco,,,,Trattato delle giuste cause de s[igno]ri venetiani alla pace col Turco,Q39845
titles.csv,Trattato delle proportioni et proportionalità,,,,Trattato delle proportioni et proportionalità,Q40052
titles.csv,Trattato delle proportioni et proportionalità,,,,Trattato delle proportioni et proportionalità,Q40052
titles.csv,Travelog,,,,Travel writings,Q48579
titles.csv,Travels /; in the translation of Michel Velser,,Itinerarium,,Travels of Sir John Mandeville,Q39846
titles.csv,Travels of Sir John Mandeville,,,,Travels of Sir John Mandeville,Q39846
titles.csv,Treatise about the true appearance of praying places; India,,,,Treatise on Muslim sacred places,Q48642
titles.csv,Treatise of forest law,,,,Treatise on forest law,Q17542
titles.csv,Treatise on akhlāq,,,,Treatise on akhlāq,Q51999
titles.csv,Treatise on Arabic grammar,,,,Arabic grammatical text,Q27591
titles.csv,Treatise on Arabic literary devices] ... [etc.,,,,Arabic text,Q38349
titles.csv,Treatise on astrology,,,,Astrological text,Q20378
titles.csv,Treatise on Blessed Virgin Mary,,,,Text on the Virgin Mary,Q39847
titles.csv,Treatise on canon law,,,,Canon law text,Q1415
titles.csv,Treatise on case endings in Arabic,,,,Arabic grammatical text,Q27591
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Treatise on checkers,,,,Treatise on checkers,Q55033
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Treatise on chess,,,,Treatise on chess,Q55032
titles.csv,Treatise on composing letters,,,,Treatise on composing letters,Q27581
titles.csv,Treatise on conveyancing,,,,Treatise on conveyancing,Q5969
titles.csv,Treatise on Ethics,,,,Ethical treatise,Q12100
titles.csv,Treatise on expressions of wonder in Arabic,,,,Arabic text,Q38349
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Treatise on Islamic doctrine and ethics,,,,Islamic ethics,Q12171
titles.csv,Treatise on Islamic eschatology,,,,Treatise on Islamic eschatology,Q12046
titles.csv,Treatise on Logic,,,,Treatise on logic,Q20506
titles.csv,Treatise on Poverty,,,,Treatise on poverty,Q20510
titles.csv,Treatise on practical mathematical calculation,,,,Treatise on practical mathematical calculation,Q3681
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Treatise on prayer and piety,,,,Treatise on prayer,Q51744
titles.csv,Treatise on prayers for various times and days,,,,Treatise on prayer,Q51744
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Treatise on solar and lunar eclipses,,,,Astronomical texts,Q3129
titles.csv,Treatise on the astrolabe,,,,Treatise on astrolabes,Q27631
titles.csv,Treatise on the construction of an astrolabe,,,,Treatise on astrolabes,Q27631
titles.csv,Treatise on the government of France under Henry IV,,,,Text on the government of France under Henry IV,Q39848
titles.csv,Treatise on the Roman court,,,,Treatise on the Roman court,Q17593
titles.csv,Treatise on the seven deadly sins,,,,Treatise on the seven deadly sins,Q7807
titles.csv,Treatise on the the requirements for the Muslim ritual prayer,,,,Treatise on prayer,Q51744
titles.csv,Treatise on tumors,,,,Text on tumors,Q39849
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Treatise on using the almucantar quadrant] ... [etc.,,,,Treatise on the almucantar quadrant,Q55102
titles.csv,Treatises on astronomical instruments,,,,Astronomical texts,Q3129
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Treatises on astronomy,,,,Astronomical texts,Q3129
titles.csv,"Treatises on civil and canon law, etc.",,,,Legal texts,Q6030
titles.csv,Tribunal arbitration,,,,Arbitration,Q8181
titles.csv,Tribunal nomination of guardian,,,,Nomination,Q8049
titles.csv,Tribunal notarial document,,,,Notarial document,Q5065
titles.csv,Triodion,,Triodion,,Triodion,Q39850
titles.csv,Triomphi del Petrarcha; Canzoni di Dante Allighieri poeta fiorentino,,Trionfi,,Triomphi del Petrarcha,Q39851
titles.csv,Tripurasundarīvidyā,त्रिपुरसुन्दरीविद्या,Tantras,,Tantras,Q27776
titles.csv,Triumpho de la morte contra li magni et valenti homini de Italia,,,,Triumpho de la morte,Q39852
titles.csv,Triumpho delle virtu,,Triumphus virtutum,,Triumpho delle virtu,Q39853
titles.csv,Triumphs of the gentlewomen of Bologna,,,,Triumphs of the gentlewomen of Bologna,Q39854
titles.csv,Trotula: De curis mulierum,,,,Trotula,Q44065
titles.csv,Tṛptidīpa,तृप्तिदीप,Pañcadaśī,,Pañcadaśī,Q27684
titles.csv,"Trumpet or organ? tablature, music notation principally to accompany sacred texts",,,,Tablature,Q39855
titles.csv,Tsurat ha-arets ... etc,,,,Tsurat ha-arets,Q3692
titles.csv,Ṭūfān al-bukāʾ,طوفان البکاء,,,Ṭūfān al-bukāʾ,Q51857
titles.csv,Tuffāḥīyah ... [etc.,تفاحيه,De pomo,,Book of the Apple,Q27532
titles.csv,Tuḥfah-i Bahāʼīyah,تحفه بهائية,,,Tuḥfah-i Bahāʼīyah,Q51967
titles.csv,Tuḥfah-i Ḥātimī ... [etc.,تحفه حاتمى,,,Tuḥfah-i Ḥātimī,Q51718
titles.csv,Tuḥfah-i naṣāyiḥ,تحفه نصاىح,,,Tuḥfah-i naṣāyiḥ,Q52018
titles.csv,Tuḥfah-i Sām Mīrzā,تحفه سام مرزا,,,Tuḥfah-i Sām Mīrzā,Q51824
titles.csv,Tuḥfah-i Shāhīyah-i ʻAbbāsīyah dar sharḥ-i Risālah-i Riz̤awīyah ... [etc.,تحفه شاهية عباسية در شرح رساله رضوية,,,Tuḥfah-i Shāhīyah-i ʻAbbāsīyah dar sharḥ-i Risālah-i Riz̤awīyah,Q52031
titles.csv,Tuḥfah-ʼi Shāhidī,[تحفۀ شاهدى],,,Tuḥfah-ʼi Shāhidī,Q18404
titles.csv,Tuḥfah-ʼi Shāhidī.,[تحفۀ شاهدى],,,Tuḥfah-ʼi Shāhidī,Q18404
titles.csv,Tuḥfah-ʾi Is̲nā ʻAsharīyah /,تحفۀ اثنا عشرية /,,,Tuḥfah-ʼi Is̲nay ʻAsharīyah,Q11821
titles.csv,Tuḥfat al-abrār al-multaqaṭ min āthār al-aʼimmah ... [etc.,تحفة الابرار الملتقط من آثار الائمة,,,Tuḥfat al-abrār al-multaqaṭ min āthār al-aʼimmah,Q51854
titles.csv,Tuḥfat al-abrār al-multaqaṭ min āthār al-aʼimmah] ... [etc.,تحفة الابرار الملتقط من آثار الائمة,,,Tuḥfat al-abrār al-multaqaṭ min āthār al-aʼimmah,Q51854
titles.csv,Tuḥfat al-abrār al-multaqaṭ min āthār al-aʼimmah al-aṭhār,تحفة الابرار الملتقط من آثار الائمة الاطهار,,,Tuḥfat al-abrār al-multaqaṭ min āthār al-aʼimmah,Q51854
titles.csv,Tuḥfat al-abrār al-mutalaqqaṭ min āthār al-aʼimmah /,تحفة الابرار المتلقط من آثار الائمة /,,,Tuḥfat al-abrār al-multaqaṭ min āthār al-aʼimmah,Q51854
titles.csv,Tuḥfat al-aḥbāb wa-nukhbat al-aʻjāb /,تحفة الاحباب ونخبة الاعجاب /,,,Tuḥfat al-aḥbāb wa-nukhbat al-aʻjāb,Q11737
titles.csv,Tuḥfat al-aḥbāb wa-nukhbat al-aʻjāb /,تحفة الاحباب ونخبة الاعجاب /,,,Tuḥfat al-aḥbāb wa-nukhbat al-aʻjāb,Q11737
titles.csv,Tuḥfat al-aḥrār,,,,Tuhfat al-Ahrar,Q51837
titles.csv,Tuḥfat al-akmal wa-al-humām al-muṣaddar li-bayān jawāz lubs al-aḥmar /,تحفة الاكمل والهمام المصدر لبيان جواز لبس الاحمر /,Taḥqīqāt al-Qudsīyah.,تحقيقات القدسية.,Taḥqīqāt al-Qudsīyah,Q11813
titles.csv,Tuḥfat al-anām fī faḍāʼil al-Shām /,تحفة الانام في فضائل الشام /,,,Tuḥfat al-anām fī faḍāʼil al-Shām,Q11943
titles.csv,Tuḥfat al-anām fī faḍāʼil al-Shām /,تحفة الانام في فضائل الشام /,,,Tuḥfat al-anām fī faḍāʼil al-Shām,Q11943
titles.csv,Tuḥfat al-aṣfiyāʼ bi-manāqib al-awliyāʼ ... etc,تحفة الاصفيا بمناقب الاوليا ... الخ.,,,Tuḥfat al-aṣfiyāʼ bi-manāqib al-awliyāʼ,Q11950
titles.csv,Tuḥfat al-aṣḥāb wa-nuzʹhat dhawī al-albāb,تحفة الاصحاب ونزهة ذوي الالباب.,,,Tuḥfat al-aṣḥāb wa-nuzʹhat dhawī al-albāb,Q11814
titles.csv,Tuḥfat al-gharīb fī al-kalām ʻalá Mughnī al-labīb,,,,Tuḥfat al-gharīb fī al-kalām ʻalá Mughnī al-labīb,Q54524
titles.csv,Tuḥfat al-gharīb fī al-kalām ʻalá Mughnī al-labīb /,تحفة الغريب في الكلام على مغني اللبيب /,,,Tuḥfat al-gharīb fī al-kalām ʻalá Mughnī al-labīb,Q54524
titles.csv,Tuḥfat al-mulūk,تحفة الملوك.,,,Tuḥfat al-mulūk,Q27775
titles.csv,Tuḥfat al-muʼminīn,تحفة المؤمنين,,,Tuḥfat al-muʼminīn,Q51692
titles.csv,Tuḥfat al-muʼminīn,تحفت المؤمنىن,,,Tuḥfat al-muʼminīn,Q51692
titles.csv,Tuḥfat al-wujūd fī manāqib Abī al-Suʻūd,تحفة الموجود في مناقب ابي السعود.,,,Tuḥfat al-wujūd fī manāqib Abī al-Suʻūd,Q11776
titles.csv,Tuḥfat al-zāyir,تحفة الزاير,,,Tuḥfat al-zāyir,Q51850
titles.csv,Tuḥfat al-ʻibād sharḥ tashṭīr al-shaybānīyah,تحفة العباد شرح تشطير الشيبانية,Sharḥ Tuḥfat al-ʻibād bi-mā yajibu min al-iʻtiqād.,شرح تحفة العباد بما يجب من الاعتقاد.,Sharḥ Tuḥfat al-ʻibād bi-mā yajibu min al-iʻtiqād,Q12149
titles.csv,Tuḥfat al-ʻibād sharḥ tashṭīr al-shaybānīyah,تحفة العباد شرح تشطير الشيبانية,Sharḥ Tuḥfat al-ʻibād bi-mā yajibu min al-iʻtiqād.,شرح تحفة العباد بما يجب من الاعتقاد.,Sharḥ Tuḥfat al-ʻibād bi-mā yajibu min al-iʻtiqād,Q12149
titles.csv,Tuḥfat al-ʻIrāqayn; al-maqālah al-ūlá wa-hiya al-musammá bi-ʻArāʼis al-fikr wa-majālis al-dhikr,تحفة العراقين,Tuḥfat al-ʻIrāqayn,تحفة العراقين,Tuhfat al-Iraqayn,Q51706
titles.csv,Tuḥfat al-ʻirfān,تحفة العرفان.,,,Tuḥfat al-ʻirfān,Q27567
titles.csv,"Tuḥfat-i is̲nā ʻasharīyah; yā, Naṣīḥat al-muʼminīn va faz̤iḥat al-shayāṭīn",,,,Tuḥfat-i is̲nā ʻasharīyah,Q51762
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Tühfet ül-Haremeyn-i Nabi Efendi,تحفة الحرمين نابي افندي,,,Pilgrimage,Q40017
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Tuhfet ül-kibar fi esfar il-bihar /,تحفة الكبار في اسفار البحار /,,,Tuhfet ül-kibar fi esfar il-bihar,Q55119
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Tuhfet ul-uşşak-ı Kasimı̂ Efendi rahmetullah,تحفة العشاق قاسمى افندى رحمة الله,Tuhfet ul-uşşak,تحفة العشاق,Tuhfet ul-uşşak,Q55224
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Tuhfet uş-şahan ... [etc.,تحفة الشاهان,,,Turkish texts,Q20402
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Tuhfe-yi Rumî,تحفۀ رومى,,,Turkish poetry,Q55026
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Tuhfe-yi Şahidî,تحفهء شاهدي,,,Tuhfe-yi Şahidî,Q27660
titles.csv,Tuhfe-yi Șāhidī,تحفه شاهدى,,,Tuhfe-yi Șāhidī,Q27660
titles.csv,Tuhfe-yi Șāhidī],تحفه شاهدى,,,Tuhfe-yi Șāhidī,Q27660
titles.csv,Tulasīkavaca,तुलसीकवच,Puranas,,Puranas,Q27588
titles.csv,Tulasīmāhātmya,तुलसीमाहात्म्य,Puranas,,Puranas,Q27588
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Tulû üş-şems ve'l-ișrak ve tefrik ül-mülhit ve'l-mukallit /,طلوع الشمس و الاشراق و تفريق الملحد و المقلد /,,,Text on Islamic doctrine,Q55095
titles.csv,Ṭūr-i Sīnāʼ,طور سىناء,,,Ṭūr-i Sīnāʼ,Q51990
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Turkish and Arabic amulets and magic formulas,,,,Magical texts,Q38350
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Turkish and Arabic miscellany,,,,Turkish texts,Q20402
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Turkish handbook on folk medicine and magic,,,,Magical texts,Q38350
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Turkish manuscript on geomancy,,,,Geomancy texts,Q55091
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Turkish medical miscellany,,,,Medical texts,Q817
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Turkish mesnevi,,,,Turkish poetry,Q55026
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Turkish miscellany,,,,Turkish texts,Q20402
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Turkish poems,,,,Turkish poetry,Q55026
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Turkish poetry,,,,Turkish poetry,Q55026
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Turkish prayer,,,,Prayer,Q20014
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Turkish Qurʾān commentary,,,,Qurʼan commentary,Q39258
titles.csv,Turkish songs ... etc,,,,Turkish songs,Q11790
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Turkish spelling book written by hand,,,,Spelling book,Q55042
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Turkish translation of Jāmī's Yūsuf va Zulaykhā,,Yūsuf va Zulaykhā,ىوسف و زلىخا,Yusuf and Zulaikha,Q3708
titles.csv,Tusculanae disputationes,,,,Tusculanae disputationes,Q1404
titles.csv,Tusculanarum Quaestionum Libri [Quinque,,Tusculan Disputations,,Tusculanae disputationes,Q1404
titles.csv,Tūtīʹnāmah,,Ṭūṭīʹnāmah (4Ms. PK6550.T8 1500z),,Ṭūṭīʹnāmah,Q48573
titles.csv,Ṭūṭīʹnāmah /,طوطى‌نامه /,,,Ṭūṭīʹnāmah,Q48573
titles.csv,Ṭūṭīʹnāmah / Z̤iyāʼ al-Dīn Nakhshabī,طوطى‌نامه / ضىاء الدىن نخشبى,,,Ṭūṭīʹnāmah,Q48573
titles.csv,Tvaritarudravidhāna,त्वरितरुद्रविधान,Tantras,,Tantras,Q27776
titles.csv,Twelve ivy leaf initials from a French Gothic manuscript,,,,Decorated initial,Q19949
titles.csv,Two Arabic poems,,,,Two poems,Q11684
titles.csv,Two bifolia from a ca. 15th-century ferial psalter,,,,Ferial Psalter,Q39276
titles.csv,"Two bifolia from the so-called Psalter of St. Mary, with 15 verses of rhyming devotional poetry",,,,Psalter,Q660
titles.csv,Two binding fragments in University Script,,,,Binding fragment,Q10843
titles.csv,Two consecutive leaves from a Spanish antiphonary,,Antiphonary,,Antiphonary,Q654
titles.csv,Two dialogues on perfection and penance followed by liturgical material for Morning and Evening Prayer,,,,Dialogues on perfection and penance,Q17547
titles.csv,"Two documents, 1621-1622, concerning the burial of Comte François de Marcossey, killed in a duel without receiving last rites",,,,Document,Q8301
titles.csv,"Two documents relating to Halfhead Farm, near Shallowford in Staffordshire, 1660-1683",,,,Document,Q8301
titles.csv,Two Drawings of a Mughal Princess in Roundels,,,,Drawing,Q20466
titles.csv,Two fragments from a glossed book,,,,Medieval manuscript fragment,Q20459
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Two histories of the Middle East,,,,History of the Middle East,Q55197
titles.csv,Two illuminated leaves from a manuscript book of hours,,,,Book of hours,Q795
titles.csv,Two illustrations from Qurʼānic stories,,,,Qur'anic stories,Q27825
titles.csv,Two illustrations from Qurʼānic stories],,,,Qur'anic stories,Q27825
titles.csv,"Two leaves, probably from the same gradual from Northern Italy, with musical notation and decorated initials",,,,Gradual,Q1121
titles.csv,"Two leaves featuring the offices of saints Leo, Peter and Paul, James, Nazarius and Celsus, Abdon and Seunen",,,,Offices,Q40010
titles.csv,Two leaves from a 15th-century book of hours,,,,Book of hours,Q795
titles.csv,Two leaves from a Bible containing the Books of Ezra/ Nehemiah and Judith,,Bible,,Bible,Q661
titles.csv,"Two leaves from a book, probably of canon law",,,,Canon law text,Q1415
titles.csv,Two leaves from a Book of Hours from France,,,,Book of hours,Q795
titles.csv,Two leaves from a breviary,,,,Breviary,Q657
titles.csv,Two Leaves from a French Gradual,,Gradual.,,Gradual,Q1121
titles.csv,Two leaves from a legal document,,,,Legal document,Q3666
titles.csv,Two leaves from a music book with musical notation,,,,Music book,Q3714
titles.csv,"Two leaves from Cicero, Oratio pro Milone",,Oratio pro Milone,,Pro Milone,Q39955
titles.csv,Two leaves from the Beauvais Missal,,Beauvais Missal,,Beauvais Missal,Q44072
titles.csv,Two leaves from the Communiloquium,,Communiloquium,,Communiloquium,Q39858
titles.csv,Two letters concerning the territories of the late Amaury de Sevrac,,,,Letters,Q5068
titles.csv,Two miniatures from the Ilkhanid period,,,,Miniatures,Q20429
titles.csv,Two mounted Qurʼān leaves,,Qurʼan.,قرآن.,Qurʼan,Q3697
titles.csv,Two mounted Qurʼān leaves],,Qurʼan.,قرآن.,Qurʼan,Q3697
titles.csv,"Two mutilated bifolia from a missal containing parts of Matthew 9 and 18, and Ephesians 4, with some diastematic neumes",,Bible,,Missal,Q662
titles.csv,Two mutilated bifolia from an inset gloss textbook,,,,Textbook,Q39997
titles.csv,Two Persian miniatures,,,,Miniatures,Q20429
titles.csv,Two plays in Italian verse,,,,Plays,Q48605
titles.csv,"Two single leaves from the Qurʼan, probably Mamelukian",,Qurʼan,,Qurʼan,Q3697
titles.csv,"Two treatises on the nobility by Werner Rolevinck and Jean Gerson, and selected passages from Poggio Bracciolini's Invectivae",,,,Treatises on the nobility,Q17568
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Two Turkish and Arabic texts,,,,Turkish texts,Q20402
titles.csv,Two vellum manuscript leaves with anthropomorphized capitals from an antiphonal,,,,Antiphonary,Q654
titles.csv,Two works on astronomy in Persian,,,,Astronomical texts,Q3129
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Tıb-ı atîk,طب عتيق,,,Medical texts,Q817
titles.csv,Udārarāghavamahākāvya,उदारराघवमहाकाव्य,Udārarāghava,,Udārarāghava,Q27698
titles.csv,Udu tyaṃ jātavedasaṃ devaṃ,उदुत्यंजातवेदसंदेवं,Vedas,,Vedas,Q27715
titles.csv,Udyoga parvan,उद्योगपर्वन्,Mahābhārata,,Mahābhārata,Q27688
titles.csv,Uguccioni and Marucelli miscellany,,,,Miscellany,Q3673
titles.csv,Uguccioni family papers,,,,Family documents,Q6997
titles.csv,Uma no sho,馬書 :,,,Uma no sho,Q39859
titles.csv,Uṇādāya,ऊणादाय,Siddhāntakaumudī,,Siddhāntakaumudī,Q27632
titles.csv,Una epistola ma[n]data p[er] uno seruo di dio a la prior e suore del monistiero di s[an]cto Daniel da castello in Venezia del sacramento tel corpo di [Christ]o,,,,Una epistola ma[n]data p[er] uno seruo di dio a la prior e suore del monistiero di s[an]cto Daniel da castello in Venezia del sacramento tel corpo di [Christ]o,Q39860
titles.csv,"Unconditional deed of sale of a vineyard, 1481 Dec. 13, by Cataliná, Marina, and Juana Díaz to Pedro Nuñez",,,,Deed of sale,Q12738
titles.csv,undetermined,,,,Unknown,Q19938
titles.csv,Undetermined,,,,Unknown,Q19938
titles.csv,Unfinished Drawing of a Man Holding a Staff,,,,Unfinished drawing,Q18477
titles.csv,Unfinished Drawing of a Man with a Hookah; Drawing of Musicians,,,,Unfinished drawing,Q18477
titles.csv,Unfinished Drawing of Heads in Profile,,,,Unfinished drawing,Q18477
titles.csv,Unfinished Drawing of Mullahs,,,,Unfinished drawing,Q18477
titles.csv,Unfinished Drawing of Shah Abbas,,,,Unfinished drawing,Q18477
titles.csv,Unfinished Drawing of the Faces of Mughal Emperors,,,,Unfinished drawing,Q18477
titles.csv,Unfinished Painting of an Emperor on His Throne,,,,Unfinished painting,Q18461
titles.csv,Unfinished Painting of a Seated Man Wearing a Taqiyah; Unfinished Drawing of a Woman with a Jeweled Nose Ring,,,,Unfinished painting,Q18461
titles.csv,Unidentified document with drawing/diagram of a hand on the verso,,,,Diagram,Q276
titles.csv,Unidentified Ethiopian [?] manuscript scroll,,,,Ethiopian scroll,Q48591
titles.csv,Unidentified Latin word list,,,,Latin word list,Q44099
titles.csv,Unidentified Persian fragments,,,,Persian texts,Q7568
titles.csv,Unidentified Tamil palm leaf manuscript fragment,,,,Palm leaf manuscript,Q48551
titles.csv,Unidentified theological encyclopedia,,,,Theological text,Q5950
titles.csv,Unidentified theological treatise,,,,Theological text,Q5950
titles.csv,Unidentified treatise on astronomy / astrology,,,,Astronomical text,Q38381
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Unidentified Turkish text] ... etc.,,,,Turkish text,Q55015
titles.csv,Università de' mercanti minutes,,,,Minutes,Q8037
titles.csv,Università de' mercanti minutes,,,,Minutes,Q8037
titles.csv,Unknown,,,,Unknown,Q19938
titles.csv,Unmūdhaj mātin Nāṣir al-sunnah wa-qāmiʻ al-bidʻah Maḥmūd al-Zamakhsharī wa-ṣāḥib al-sharḥ Muḥammad ibn Ṣadr al-Ḥājj,انموذج ماتن ناصر السنة وقامع البدعة محمود الزمخشري وصاحب الشرح محمد بن صدر الحاج,,,Arabic text,Q38349
titles.csv,Unqūd al-zawāhir,,,,ʻUnqūd al-zawāhir,Q11978
titles.csv,Untitled French translation of A discourse touching a marriage between Prince Henrie of England and a daughter of Savoye,,,,A discourse touching a marriage,Q17540
titles.csv,Upāṅgalalitāvrata,उपाङ्गललिताव्रत,Puranas,,Puranas,Q27588
titles.csv,Upāṅgalalitāvratakathā,उपाङ्गलिताव्रतकथा,Puranas,,Puranas,Q27588
titles.csv,Upaśamaprakaraṇa,उपशमप्रकरण,Mokṣopāya,,Mokṣopāya,Q27521
titles.csv,Upaśamaprakaraṇa,उपशमप्रकरण,Yogavāsiṣṭha,,Yogavāsiṣṭha,Q27810
titles.csv,Urjūzah /,ارجوزة /,Urjūzah fī al-ṭibb,ارجوزة في الطب,Urjūzah fī al-ṭibb,Q12075
titles.csv,Urjūzah /,ارجوزة /,Urjūzah fī al-ṭibb,ارجوزة في الطب,Urjūzah fī al-ṭibb,Q12075
titles.csv,Urjūzat al-Āthārī fī ṣināʻat al-kitābah /,ارجوزة الاثاري في صناعة الكتابة /,,,Urjūzat al-Āthārī fī ṣināʻat al-kitābah,Q54376
titles.csv,use of Orléans,,Book of hours,,Book of hours,Q795
titles.csv,use of Paris,,Book of hours,,Book of hours,Q795
titles.csv,use of Rome,,Book of hours,,Book of hours,Q795
titles.csv,use of Rouen,,Book of hours,,Book of hours,Q795
titles.csv,use of Troyes,,Book of hours,,Book of hours,Q795
titles.csv,Uṣūl al-handasah wa-al-ḥisāb /,اصول الهندسة والحساب /,Elements.,,Elements,Q3121
titles.csv,Uṣūl al-handasah wa-al-ḥisāb /,اصول الهندسة والحساب /,Elements.,,Elements,Q3121
titles.csv,Uṣūl al-handasah wa-al-ḥisāb. Fī bayān al-murabbaʻāt,اصول الهندسة والحساب. في بيان المربعات.,Elements.,,Elements,Q3121
titles.csv,Uṣūl al-handasah wa-al-ḥisāb. Fī bayān al-murabbaʻāt,اصول الهندسة والحساب. في بيان المربعات.,Elements.,,Elements,Q3121
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Uṣūl al-ḥikam fı̄ niẓām al-ʻālam,اصول الحكم فى نظام العالم,,,Treatise on government,Q48630
titles.csv,Uṣūl al-ʻaqāyid va jāmiʻ al-favāyid,اصول العقاىد و جامع الفواىد,,,Uṣūl al-ʻaqāyid va jāmiʻ al-favāyid,Q51992
titles.csv,Utilis confessio / edita a domino Francisco de Marronis ordinis minorum,,Confessio Catholicae fidei Christiana,,Confessio Catholicae fidei Christiana,Q39861
titles.csv,Uttaragītā,उत्तरगीता,Mahābhārata,,Mahābhārata,Q27688
titles.csv,Uttarajjhayaṇa,उत्तरज्झयण,Jaina Āgama,,Jaina Āgama,Q27847
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Uyun ila hidayet,عيون الا هدايت,Uyun ül-hidayet,عيون الهدايت,Uyun ül-hidayet,Q55053
titles.csv,Vagalāsahasranāman,वगलासहस्रनामन्,Tantras,,Tantras,Q27776
titles.csv,Vaiśākhamāhātmya,वैशाखमाहात्म्य,Puranas,,Puranas,Q27588
titles.csv,Vājibāt-i ḥasanīyah ... [etc.,واجبات حسنية,,,Vājibāt-i ḥasanīyah,Q51896
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Vaka-yi Kerbela,وقعة كربلاء,,,Vaka-yi Kerbela,Q55122
titles.csv,Valāyatʹnāmah-i ḥaz̤rat Amīr al-Muʾminīn,ولاىة نامه حضرت امىر المؤمنىن,,,Valāyatʹnāmah-i ḥaz̤rat Amīr al-Muʾminīn,Q51836
titles.csv,Vāmanapurāṇa,वामनपुराण,Puranas,,Puranas,Q27588
titles.csv,Vāmanasūkta,"वामनसूक्त,",Vedas.,,Vedas,Q27715
titles.csv,Vāmanasūkta,"वामनसूक्त,",Vedas.,,Vedas,Q27715
