row_index,workflow_history,material_as_recorded,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
24,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.537828800Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z","paper, illustrations (some color)",paper,http://vocab.getty.edu/aat/300014109,Q31,,,
25,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (Box 3552) and positive,,,,,,
26,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z","vellum, col. ill., music",parchment,http://vocab.getty.edu/aat/300011851,Q33,,,
27,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z","parchment, color illustrations, music",,,,parchment,http://vocab.getty.edu/aat/300011851,Q33
28,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 866:6) & positive (BANC MS UCB 73 FILM),,,,,,
29,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 729:5) & positive (BANC MS UCB 85 FILM),,,,,,
30,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 1704) & positive (BANC MS UCB 145 FILM),,,,,,
31,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 642:4) & positive (BANC MS UCB 107),,,,,,
32,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z","parchment, 75 color illustrations",parchment,http://vocab.getty.edu/aat/300011851,Q33,,,
33,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z","parchment, col. ill., music",parchment,http://vocab.getty.edu/aat/300011851,Q33,,,
34,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 695:11) & positive (BANC MS UCB 87),,,,,,
35,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 669:13) & positive (BANC MS UCB 94 FILM),,,,,,
36,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 801:6) & positive (BANC MS UCB 95 FILM),,,,,,
37,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative and positive,,,,,,
38,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",paper and parchment,,,,paper;parchment,http://vocab.getty.edu/aat/300014109;http://vocab.getty.edu/aat/300011851,Q31;Q33
39,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 729:5) & positive (BANC MS UCB 84),,,,,,
40,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (Box 2709) and positive,,,,,,
41,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 729:5) & positive (BANC MS UCB 93 FILM),,,,,,
42,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",col. ill.,,,,,,
43,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z","parchment, paper",,,,parchment;paper,http://vocab.getty.edu/aat/300011851;http://vocab.getty.edu/aat/300014109,Q33;Q31
44,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z","parchment, music",,,,parchment,http://vocab.getty.edu/aat/300011851,Q33
45,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 393:5) and positive (BANC MS UCB 163 FILM),,,,,,
46,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (Rich. 101:2) and positive (BANC MS UCB 162 FILM),,,,,,
47,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (Box 3030) and positive,,,,,,
48,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 726:9) & positive (BANC MS UCB 37 FILM),,,,,,
49,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 966:7) & positive (BANC MS UCB 43 FILM),,,,,,
50,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (Box 1034:6) & positive (BANC MS UCB 1 FILM),,,,,,
51,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (Box 1021:1) and positive (BANC MS UCB 2 FILM),,,,,,
52,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (922:2) & positive (fBANC MS UCB 3),,,,,,
53,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (Box 1029:5) and positive (BANC MS UCB 5 FILM),,,,,,
54,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (Box 995:6) & positive (BANC MS UCB 6 FILM),,,,,,
55,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 1029:4) & positive (BANC MS UCB 8 FILM),,,,,,
56,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (Box 760:1) & positive (BANC MS UCB 9 FILM),,,,,,
57,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 966:4) & positive (BANC MS UCB 11 FILM),,,,,,
58,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 883:7) & positive (BANC MS UCB 13 FILM),,,,,,
59,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 966:3) & positive (BANC MS UCB 14 FILM),,,,,,
60,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z","paper, illustrations",,,,paper,http://vocab.getty.edu/aat/300014109,Q31
61,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",vellum,,,,parchment,http://vocab.getty.edu/aat/300011851,Q33
62,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z","paper, coats of arms",paper,http://vocab.getty.edu/aat/300014109,Q31,,,
63,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",illumination on parchment,parchment,http://vocab.getty.edu/aat/300011851,Q33,,,
64,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",ill.,,,,,,
65,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",bark,bark,http://vocab.getty.edu/aat/300011860,Q23,,,
66,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z","vellum, col. ill.",,,,parchment,http://vocab.getty.edu/aat/300011851,Q33
67,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z","paper, maps",paper,http://vocab.getty.edu/aat/300014109,Q31,,,
68,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z","parchment, ill.",,,,parchment,http://vocab.getty.edu/aat/300011851,Q33
69,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 1974) and positive (BANC FILM 1990),,,,,,
70,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z","parchment, 4 color illustrations",parchment,http://vocab.getty.edu/aat/300011851,Q33,,,
71,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BNEG Box 2557) and positive,,,,,,
72,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 1056:6) & positive (BANC MS UCB 57 FILM),,,,,,
73,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (Box 3564) and positive,,,,,,
74,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 966:11) & positive (BANC MS UCB 44 FILM),,,,,,
75,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z","paper, ill., 6 maps",paper,http://vocab.getty.edu/aat/300014109,Q31,,,
76,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 1056:7) & positive (BANC MS UCB 45 FILM),,,,,,
77,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 906:8) & positive (BANC MS UCB 46 FILM),,,,,,
78,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 721:11) & positive (BANC MS UCB 49 FILM),,,,,,
79,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",1 microfilm reel : negative (BOX 883:8) & negative (BANC MS UCB 51 FILM),,,,,,
80,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 1837) & positive (BANC MS UCB 54 FILM),,,,,,
81,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (Box 2598) and positive (BANC MS UCB 56 FILM),,,,,,
82,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.538834700Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 926:6) & positive (BANC MS UCB 50 FILM),,,,,,
83,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.539834Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 1057:1) & positive (BANC MS UCB 61 FILM),,,,,,
84,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.539834Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 966:12) & positive (BANC MS UCB 63 FILM),,,,,,
85,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.539834Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z","parchment, 1 col. ill.",parchment,http://vocab.getty.edu/aat/300011851,Q33,,,
86,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.539834Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 968:9) & positive (BANC MS UCB 69),,,,,,
87,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.539834Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 966:8) and positive (BANC MS UCB 70 FILM),,,,,,
88,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.539834Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 966:9) & positive (BANC MS UCB 71 FILM),,,,,,
89,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.539834Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 729:6) & positive (BANC MS UCB 75 FILM),,,,,,
90,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.539834Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 777:11) & positive (BANC MS UCB 76 FILM),,,,,,
91,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.539834Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 2000) & positive (BANC MS UCB 77 FILM),,,,,,
92,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.539834Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 783:12) & positive (BANC MS UCB 79 FILM),,,,,,
93,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.539834Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (Box 777:10) & positive (BANC MS UCB 80 FILM),,,,,,
94,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.539834Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 642:2) & positive (BANC MS UCB 82 FILM),,,,,,
95,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.539834Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (volume 1: BOX 642:3; volume 2: Box 866:5) & positive (BANC MS UCB 106 FILM),,,,,,
96,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.539834Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",parchment & paper,parchment;paper,http://vocab.getty.edu/aat/300011851;http://vocab.getty.edu/aat/300014109,Q33;Q31,,,
97,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.539834Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (966:1) & positive (BANC MS UCB 88),,,,,,
98,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.539834Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 1438) & positive (BANC MS UCB 89),,,,,,
99,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.539834Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 1034:5) & positive (BANC MS UCB 105 FILM),,,,,,
100,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.539834Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 642:5) & positive (BANC MS UCB 109 FILM),,,,,,
101,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-07-09T21:32:22.539834Z | MATERIAL RECON, STEP 3: FINALIZED 2024-07-09T21:32:44.800329700Z",negative (BOX 784:10) & positive (BANC MS UCB 111 FILM),,,,,,
