item,itemLabel,description,DSID,searchURL,manuscriptQID,recordQID,collection,identifiers
http://www.wikidata.org/entity/Q137857896,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.115a",manuscript containing Correspondence regarding 0431.115,DS27221,https://search.digital-scriptorium.org/catalog/DS27221,Q103992,Q103993,Lehigh University,39151010239776|SC MS 0431.115a
http://www.wikidata.org/entity/Q137857898,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.116.2",manuscript containing Folio from the Beauvais Missal (Luke 19:1–10),DS27222,https://search.digital-scriptorium.org/catalog/DS27222,Q103995,Q103996,Lehigh University,39151010239594|SC MS 0431.116.2
http://www.wikidata.org/entity/Q137857899,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.117.3","manuscript containing Folio from an English Bible (1 Maccabbees 13-14), from the workshop of William de Brailes",DS27223,https://search.digital-scriptorium.org/catalog/DS27223,Q103998,Q103999,Lehigh University,39151010239602|SC MS 0431.117.3
http://www.wikidata.org/entity/Q137857900,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.118.3",manuscript containing Folio from a Breviary with neumes,DS27224,https://search.digital-scriptorium.org/catalog/DS27224,Q104001,Q104002,Lehigh University,39151010239636|SC MS 0431.118.3
http://www.wikidata.org/entity/Q137857902,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.119.3",manuscript containing Charter of Gilbert Swyft,DS27225,https://search.digital-scriptorium.org/catalog/DS27225,Q104004,Q104005,Lehigh University,39151010239628|SC MS 0431.119.3
http://www.wikidata.org/entity/Q137857904,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.120.3",manuscript containing Unidentified chirograph,DS27226,https://search.digital-scriptorium.org/catalog/DS27226,Q104007,Q104008,Lehigh University,39151010239610|SC MS 0431.120.3
http://www.wikidata.org/entity/Q137857905,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.121.3",manuscript containing Folio from a miniature Psalter,DS27227,https://search.digital-scriptorium.org/catalog/DS27227,Q104010,Q104011,Lehigh University,39151010239586|SC MS 0431.121.3
http://www.wikidata.org/entity/Q137857906,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.122.3",manuscript containing Binding fragment: folio from a Gospel Lectionary,DS27228,https://search.digital-scriptorium.org/catalog/DS27228,Q104013,Q104014,Lehigh University,39151010239578|SC MS 0431.122.3
http://www.wikidata.org/entity/Q137857907,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.123.2OS","manuscript containing Binding fragment, bifolio of Sulpicus Severus, Vita Sancti Martini (Life of Saint Martin)",DS27229,https://search.digital-scriptorium.org/catalog/DS27229,Q104016,Q104017,Lehigh University,39151010239545|SC MS 0431.123.2OS
http://www.wikidata.org/entity/Q137857908,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.124.4OS",manuscript containing Folio from a Quran,DS27230,https://search.digital-scriptorium.org/catalog/DS27230,Q104019,Q104020,Lehigh University,39151010239875|SC MS 0431.124.4OS
http://www.wikidata.org/entity/Q137857909,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.125.3",manuscript containing Binding fragment: bifolio from a Lectionary (?),DS27231,https://search.digital-scriptorium.org/catalog/DS27231,Q104022,Q104023,Lehigh University,39151010239560|SC MS 0431.125.3
http://www.wikidata.org/entity/Q137857910,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.126.2OS",manuscript containing Folio from a Bible,DS27232,https://search.digital-scriptorium.org/catalog/DS27232,Q104025,Q104026,Lehigh University,39151010239552|SC MS 0431.126.2OS
http://www.wikidata.org/entity/Q137857911,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.127.3",manuscript containing Binding fragment: horizontal fragment from a noted liturgical manuscript,DS27233,https://search.digital-scriptorium.org/catalog/DS27233,Q104028,Q104029,Lehigh University,39151010239792|SC MS 0431.127.3
http://www.wikidata.org/entity/Q137857913,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.128.3",manuscript containing Binding fragment: small horizontal fragment from a noted liturgical manuscript,DS27234,https://search.digital-scriptorium.org/catalog/DS27234,Q104031,Q104032,Lehigh University,39151010239800|SC MS 0431.128.3
http://www.wikidata.org/entity/Q137857914,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.130.4OS",manuscript containing Folio from a large Carolingian Bible (Lamentations),DS27235,https://search.digital-scriptorium.org/catalog/DS27235,Q104034,Q104035,Lehigh University,39151010239867|SC MS 0431.130.4OS
http://www.wikidata.org/entity/Q137857915,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.132.3OS","manuscript containing Folio from a Book of Hours, in Dutch",DS27236,https://search.digital-scriptorium.org/catalog/DS27236,Q104037,Q104038,Lehigh University,39151010239834|SC MS 0431.132.3OS
http://www.wikidata.org/entity/Q137857916,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.134.3OS",manuscript containing Folio from a French Book of Hours,DS27237,https://search.digital-scriptorium.org/catalog/DS27237,Q104040,Q104041,Lehigh University,39151010239859|SC MS 0431.134.3OS
http://www.wikidata.org/entity/Q137857917,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.135.4",manuscript containing Binding: cover wrap from a liturgical manuscript,DS27238,https://search.digital-scriptorium.org/catalog/DS27238,Q104043,Q104044,Lehigh University,39151010241301|SC MS 0431.135.4
http://www.wikidata.org/entity/Q137857918,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.136a.4",manuscript containing Folio from a Breviary,DS27239,https://search.digital-scriptorium.org/catalog/DS27239,Q104046,Q104047,Lehigh University,39151010241293|SC MS 0431.136a.4
http://www.wikidata.org/entity/Q137857919,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.136b.4",manuscript containing Folio from a Book of Hours,DS27240,https://search.digital-scriptorium.org/catalog/DS27240,Q104049,Q104050,Lehigh University,39151010241293|SC MS 0431.136b.4
http://www.wikidata.org/entity/Q137857921,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.136c.4",manuscript containing Folio from a French Book of Devotions,DS27241,https://search.digital-scriptorium.org/catalog/DS27241,Q104052,Q104053,Lehigh University,39151010241293|SC MS 0431.136c.4
http://www.wikidata.org/entity/Q137857922,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.136d.4",manuscript containing Folio from a Book of Hours,DS27242,https://search.digital-scriptorium.org/catalog/DS27242,Q104055,Q104056,Lehigh University,39151010241293|SC MS 0431.136d.4
http://www.wikidata.org/entity/Q137857924,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.136e.4",manuscript containing Folio from a Book of Hours,DS27243,https://search.digital-scriptorium.org/catalog/DS27243,Q104058,Q104059,Lehigh University,39151010241293|SC MS 0431.136e.4
http://www.wikidata.org/entity/Q137857925,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.136f.4",manuscript containing Folio from a Book of Hours,DS27244,https://search.digital-scriptorium.org/catalog/DS27244,Q104061,Q104062,Lehigh University,39151010241293|SC MS 0431.136f.4
http://www.wikidata.org/entity/Q137857926,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.136g.4",manuscript containing Folio from a Book of Hours,DS27245,https://search.digital-scriptorium.org/catalog/DS27245,Q104064,Q104065,Lehigh University,39151010241293|SC MS 0431.136g.4
http://www.wikidata.org/entity/Q137857927,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.136h.4",manuscript containing Folio from a Book of Hours,DS27246,https://search.digital-scriptorium.org/catalog/DS27246,Q104067,Q104068,Lehigh University,39151010241293|SC MS 0431.136h.4
http://www.wikidata.org/entity/Q137857928,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.137.4",manuscript containing Binding fragment: small horizontal fragment from a liturgical manuscript (?),DS27247,https://search.digital-scriptorium.org/catalog/DS27247,Q104070,Q104071,Lehigh University,39151010241319|SC MS 0431.137.4
http://www.wikidata.org/entity/Q137857930,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.138.4",manuscript containing Binding: cover wrap from a liturgical manuscript,DS27248,https://search.digital-scriptorium.org/catalog/DS27248,Q104073,Q104074,Lehigh University,39151010241327|SC MS 0431.138.4
http://www.wikidata.org/entity/Q137857931,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.139.4",manuscript containing Binding: cover wrap from a Psalter,DS27249,https://search.digital-scriptorium.org/catalog/DS27249,Q104076,Q104077,Lehigh University,39151010241335|SC MS 0431.139.4
http://www.wikidata.org/entity/Q137857932,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.140.5",manuscript containing Binding: cover wrap from a Bible,DS27250,https://search.digital-scriptorium.org/catalog/DS27250,Q104079,Q104080,Lehigh University,39151010241343|SC MS 0431.140.5
http://www.wikidata.org/entity/Q137857933,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.141.5",manuscript containing Fragment of a folio from a 12th century German missal,DS27251,https://search.digital-scriptorium.org/catalog/DS27251,Q104082,Q104083,Lehigh University,39151010241350|SC MS 0431.141.5
http://www.wikidata.org/entity/Q137857934,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.142.5OS",manuscript containing Folio from a pocket Bible (Isaiah),DS27252,https://search.digital-scriptorium.org/catalog/DS27252,Q104085,Q104086,Lehigh University,39151010241368|SC MS 0431.142.5OS
http://www.wikidata.org/entity/Q137857935,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.143.6OS",manuscript containing Folio from a Psalter,DS27253,https://search.digital-scriptorium.org/catalog/DS27253,Q104088,Q104089,Lehigh University,39151010241392|SC MS 0431.143.6OS
http://www.wikidata.org/entity/Q137857936,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.144.5OS",manuscript containing Folio from a Book of Hours,DS27254,https://search.digital-scriptorium.org/catalog/DS27254,Q104091,Q104092,Lehigh University,39151010241384|SC MS 0431.144.5OS
http://www.wikidata.org/entity/Q137857937,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.145.5",manuscript containing Folio from a Book of Hours,DS27255,https://search.digital-scriptorium.org/catalog/DS27255,Q104094,Q104095,Lehigh University,39151010241376|SC MS 0431.145.5
http://www.wikidata.org/entity/Q137857938,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.146",manuscript containing The Deblois Hours,DS27256,https://search.digital-scriptorium.org/catalog/DS27256,Q104097,Q104098,Lehigh University,SC MS 0431.146
http://www.wikidata.org/entity/Q137857939,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.150","manuscript containing Augustine De civitate Dei, book 21",DS27257,https://search.digital-scriptorium.org/catalog/DS27257,Q104100,Q104101,Lehigh University,SC MS 0431.150
http://www.wikidata.org/entity/Q137857940,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.151",manuscript containing Innocent IV Apparatus super quinque libris decretalium.,DS27258,https://search.digital-scriptorium.org/catalog/DS27258,Q104103,Q104104,Lehigh University,SC MS 0431.151
http://www.wikidata.org/entity/Q137857941,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.152",manuscript containing Lombard's commentary on the Psalms,DS27259,https://search.digital-scriptorium.org/catalog/DS27259,Q104106,Q104107,Lehigh University,SC MS 0431.152
http://www.wikidata.org/entity/Q137857942,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.153",manuscript containing Folio from a pocket Bible (2 Samuel),DS27260,https://search.digital-scriptorium.org/catalog/DS27260,Q104109,Q104110,Lehigh University,SC MS 0431.153
