item,itemLabel,description,DSID,manuscriptQID,recordQID,collection,identifiers
http://www.wikidata.org/entity/Q131477809,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.283",manuscript containing Sermones,DS11702,Q50470,Q50471,Ohio State University,Spec.Rare.MS.MR.Frag.283
http://www.wikidata.org/entity/Q131477811,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.284",manuscript containing Festivalia,DS11703,Q50473,Q50474,Ohio State University,Spec.Rare.MS.MR.Frag.284
http://www.wikidata.org/entity/Q131478319,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.285",manuscript containing Lectura in Decretales Gregorii IX,DS11704,Q50476,Q50477,Ohio State University,Spec.Rare.MS.MR.Frag.285
http://www.wikidata.org/entity/Q131478321,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.286",manuscript containing Decretales (a.k.a. Liber extra),DS11705,Q50479,Q50480,Ohio State University,Spec.Rare.MS.MR.Frag.286
http://www.wikidata.org/entity/Q131478323,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.287",manuscript containing Decretales (a.k.a. Liber extra),DS11706,Q50482,Q50483,Ohio State University,Spec.Rare.MS.MR.Frag.287
http://www.wikidata.org/entity/Q131478326,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.288",manuscript containing Decretum Gratiani seu Concordia discordantium canonum,DS11707,Q50485,Q50486,Ohio State University,Spec.Rare.MS.MR.Frag.288
http://www.wikidata.org/entity/Q131477813,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.289",manuscript containing Book of Hours,DS11708,Q50488,Q50489,Ohio State University,Spec.Rare.MS.MR.Frag.289
http://www.wikidata.org/entity/Q131477814,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.290",manuscript containing Book of Hours,DS11709,Q50491,Q50492,Ohio State University,Spec.Rare.MS.MR.Frag.290
http://www.wikidata.org/entity/Q131478327,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.291",manuscript containing Libri Quattuor Sententiarum,DS11710,Q50494,Q50495,Ohio State University,Spec.Rare.MS.MR.Frag.291
http://www.wikidata.org/entity/Q131477816,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.292",manuscript containing Gradual,DS11711,Q50497,Q50498,Ohio State University,Spec.Rare.MS.MR.Frag.292
http://www.wikidata.org/entity/Q131477819,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.293",manuscript containing Breviary,DS11712,Q50500,Q50501,Ohio State University,Spec.Rare.MS.MR.Frag.293
http://www.wikidata.org/entity/Q131477823,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.294",manuscript containing Breviary,DS11713,Q50503,Q50504,Ohio State University,Spec.Rare.MS.MR.Frag.294
http://www.wikidata.org/entity/Q131478329,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.295",manuscript containing Extracts from the Nuremberg Chronicle,DS11714,Q50506,Q50507,Ohio State University,Spec.Rare.MS.MR.Frag.295
http://www.wikidata.org/entity/Q131478331,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.296",manuscript containing Choir book,DS11715,Q50509,Q50510,Ohio State University,Spec.Rare.MS.MR.Frag.296
http://www.wikidata.org/entity/Q131478333,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.297",manuscript containing Antiphonal,DS11716,Q50512,Q50513,Ohio State University,Spec.Rare.MS.MR.Frag.297
http://www.wikidata.org/entity/Q131477825,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.298",manuscript containing Prayer book or Manuale,DS11717,Q50515,Q50516,Ohio State University,Spec.Rare.MS.MR.Frag.298
http://www.wikidata.org/entity/Q131477827,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.299",manuscript containing Cartulary of Mende Cathedral,DS11718,Q50518,Q50519,Ohio State University,Spec.Rare.MS.MR.Frag.299
http://www.wikidata.org/entity/Q131477828,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.300",manuscript containing Breviary,DS11719,Q50521,Q50522,Ohio State University,Spec.Rare.MS.MR.Frag.300
http://www.wikidata.org/entity/Q131477830,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.301",manuscript containing Noted Breviary,DS11720,Q50524,Q50525,Ohio State University,Spec.Rare.MS.MR.Frag.301
http://www.wikidata.org/entity/Q131478335,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.302",manuscript containing Book of Hours,DS11721,Q50527,Q50528,Ohio State University,Spec.Rare.MS.MR.Frag.302
http://www.wikidata.org/entity/Q131478336,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.303",manuscript containing Book of Hours,DS11722,Q50530,Q50531,Ohio State University,Spec.Rare.MS.MR.Frag.303
http://www.wikidata.org/entity/Q131477833,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.304",manuscript containing Breviary,DS11723,Q50533,Q50534,Ohio State University,Spec.Rare.MS.MR.Frag.304
http://www.wikidata.org/entity/Q131478338,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.305",manuscript containing Book of Hours,DS11724,Q50536,Q50537,Ohio State University,Spec.Rare.MS.MR.Frag.305
http://www.wikidata.org/entity/Q131478104,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.306",manuscript containing Psalter,DS11725,Q50539,Q50540,Ohio State University,Spec.Rare.MS.MR.Frag.306
http://www.wikidata.org/entity/Q131477834,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.307",manuscript containing Book of Hours,DS11726,Q50542,Q50543,Ohio State University,Spec.Rare.MS.MR.Frag.307
http://www.wikidata.org/entity/Q131478106,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.308",manuscript containing Book of Hours,DS11727,Q50545,Q50546,Ohio State University,Spec.Rare.MS.MR.Frag.308
http://www.wikidata.org/entity/Q131478107,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.309",manuscript containing Missal,DS11728,Q50548,Q50549,Ohio State University,Spec.Rare.MS.MR.Frag.309
http://www.wikidata.org/entity/Q131477832,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.310",manuscript containing Book of Hours,DS11729,Q50551,Q50552,Ohio State University,Spec.Rare.MS.MR.Frag.310
http://www.wikidata.org/entity/Q131478109,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.311",manuscript containing Book of Hours,DS11730,Q50554,Q50555,Ohio State University,Spec.Rare.MS.MR.Frag.311
http://www.wikidata.org/entity/Q131478110,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.312",manuscript containing Book of Hours,DS11731,Q50557,Q50558,Ohio State University,Spec.Rare.MS.MR.Frag.312
http://www.wikidata.org/entity/Q131477835,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.313",manuscript containing Book of Hours,DS11732,Q50560,Q50561,Ohio State University,Spec.Rare.MS.MR.Frag.313
http://www.wikidata.org/entity/Q131477839,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.314",manuscript containing Book of Hours,DS11733,Q50563,Q50564,Ohio State University,Spec.Rare.MS.MR.Frag.314
http://www.wikidata.org/entity/Q131477841,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.315",manuscript containing Book of Hours,DS11734,Q50566,Q50567,Ohio State University,Spec.Rare.MS.MR.Frag.315
http://www.wikidata.org/entity/Q131477843,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.316",manuscript containing Sermons for the Sanctorale and Temporale,DS11735,Q50569,Q50570,Ohio State University,Spec.Rare.MS.MR.Frag.316
http://www.wikidata.org/entity/Q131477844,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.317",manuscript containing Commentary on the Decretales of Pope Gregory IX,DS11736,Q50572,Q50573,Ohio State University,Spec.Rare.MS.MR.Frag.317
http://www.wikidata.org/entity/Q131478112,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.318",manuscript containing Book of Hours,DS11737,Q50575,Q50576,Ohio State University,Spec.Rare.MS.MR.Frag.318
http://www.wikidata.org/entity/Q131478113,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.319",manuscript containing Summa de virutibus et vitiis,DS11738,Q50578,Q50579,Ohio State University,Spec.Rare.MS.MR.Frag.319
http://www.wikidata.org/entity/Q131478114,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.320",manuscript containing Psalter,DS11739,Q50581,Q50582,Ohio State University,Spec.Rare.MS.MR.Frag.320
http://www.wikidata.org/entity/Q131478115,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.321",manuscript containing Breviary,DS11740,Q50584,Q50585,Ohio State University,Spec.Rare.MS.MR.Frag.321
http://www.wikidata.org/entity/Q131478120,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.322",manuscript containing Book of Hours,DS11741,Q50587,Q50588,Ohio State University,Spec.Rare.MS.MR.Frag.322
http://www.wikidata.org/entity/Q131477846,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.323",manuscript containing Book of Hours,DS11742,Q50590,Q50591,Ohio State University,Spec.Rare.MS.MR.Frag.323
http://www.wikidata.org/entity/Q131478122,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.324",manuscript containing Book of Hours,DS11743,Q50593,Q50594,Ohio State University,Spec.Rare.MS.MR.Frag.324
http://www.wikidata.org/entity/Q131478123,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.325",manuscript containing Book of Hours,DS11744,Q50596,Q50597,Ohio State University,Spec.Rare.MS.MR.Frag.325
http://www.wikidata.org/entity/Q131478125,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.326",manuscript containing Missal,DS11745,Q50599,Q50600,Ohio State University,Spec.Rare.MS.MR.Frag.326
http://www.wikidata.org/entity/Q131477848,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.327",manuscript containing Missal,DS11746,Q50602,Q50603,Ohio State University,Spec.Rare.MS.MR.Frag.327
http://www.wikidata.org/entity/Q131478127,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.328",manuscript containing Epigrammata,DS11747,Q50605,Q50606,Ohio State University,Spec.Rare.MS.MR.Frag.328
http://www.wikidata.org/entity/Q131478129,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.329",manuscript containing Breviary,DS11748,Q50608,Q50609,Ohio State University,Spec.Rare.MS.MR.Frag.329
http://www.wikidata.org/entity/Q131478130,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.330",manuscript containing Breviary,DS11749,Q50611,Q50612,Ohio State University,Spec.Rare.MS.MR.Frag.330
http://www.wikidata.org/entity/Q131477849,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.331",manuscript containing Sacramentary,DS11750,Q50614,Q50615,Ohio State University,Spec.Rare.MS.MR.Frag.331
http://www.wikidata.org/entity/Q131478131,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.332",manuscript containing Psalter,DS11751,Q50617,Q50618,Ohio State University,Spec.Rare.MS.MR.Frag.332
http://www.wikidata.org/entity/Q131478140,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.333",manuscript containing Sanctoral lectionary,DS11752,Q50620,Q50621,Ohio State University,Spec.Rare.MS.MR.Frag.333
http://www.wikidata.org/entity/Q131478141,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.334",manuscript containing Gradual,DS11753,Q50623,Q50624,Ohio State University,Spec.Rare.MS.MR.Frag.334
http://www.wikidata.org/entity/Q131478142,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.335",manuscript containing Paraphrase or commentary on the Decretales of Gregory IX,DS11754,Q50626,Q50627,Ohio State University,Spec.Rare.MS.MR.Frag.335
http://www.wikidata.org/entity/Q131478144,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.336",manuscript containing Breviary,DS11755,Q50629,Q50630,Ohio State University,Spec.Rare.MS.MR.Frag.336
http://www.wikidata.org/entity/Q131477850,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.337",manuscript containing Choir book,DS11756,Q50632,Q50633,Ohio State University,Spec.Rare.MS.MR.Frag.337
http://www.wikidata.org/entity/Q131478134,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.338",manuscript containing Bonum universale de apibus (Liber de apibus),DS11757,Q50635,Q50636,Ohio State University,Spec.Rare.MS.MR.Frag.338
http://www.wikidata.org/entity/Q131478138,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.339",manuscript containing Choir Breviary,DS11758,Q50638,Q50639,Ohio State University,Spec.Rare.MS.MR.Frag.339
http://www.wikidata.org/entity/Q131478146,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.340",manuscript containing Pupilla oculi,DS11759,Q50641,Q50642,Ohio State University,Spec.Rare.MS.MR.Frag.340
http://www.wikidata.org/entity/Q131478147,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.341",manuscript containing Choir Breviary,DS11760,Q50644,Q50645,Ohio State University,Spec.Rare.MS.MR.Frag.341
http://www.wikidata.org/entity/Q131478149,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.342",manuscript containing Antiphonal,DS11761,Q50647,Q50648,Ohio State University,Spec.Rare.MS.MR.Frag.342
http://www.wikidata.org/entity/Q131478151,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.343",manuscript containing Libri Sententiarum,DS11762,Q50650,Q50651,Ohio State University,Spec.Rare.MS.MR.Frag.343
http://www.wikidata.org/entity/Q131478155,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.345",manuscript containing Book of Hours,DS11763,Q50653,Q50654,Ohio State University,Spec.Rare.MS.MR.Frag.345
http://www.wikidata.org/entity/Q131478157,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.346",manuscript containing Book of Hours,DS11764,Q50656,Q50657,Ohio State University,Spec.Rare.MS.MR.Frag.346
http://www.wikidata.org/entity/Q131478158,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.347",manuscript containing Prayer book,DS11765,Q50659,Q50660,Ohio State University,Spec.Rare.MS.MR.Frag.347
http://www.wikidata.org/entity/Q131478160,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.348",manuscript containing Psalter,DS11766,Q50662,Q50663,Ohio State University,Spec.Rare.MS.MR.Frag.348
http://www.wikidata.org/entity/Q131478162,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.349",manuscript containing Book of Hours,DS11767,Q50665,Q50666,Ohio State University,Spec.Rare.MS.MR.Frag.349
http://www.wikidata.org/entity/Q131478164,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.350",manuscript containing Missal,DS11768,Q50668,Q50669,Ohio State University,Spec.Rare.MS.MR.Frag.350
http://www.wikidata.org/entity/Q131478165,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.351",manuscript containing Prayer book,DS11769,Q50671,Q50672,Ohio State University,Spec.Rare.MS.MR.Frag.351
http://www.wikidata.org/entity/Q131478167,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.352",manuscript containing Unidentified document with drawing/diagram of a hand on the verso,DS11770,Q50674,Q50675,Ohio State University,Spec.Rare.MS.MR.Frag.352
http://www.wikidata.org/entity/Q131478169,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.353",manuscript containing Breviary,DS11771,Q50677,Q50678,Ohio State University,Spec.Rare.MS.MR.Frag.353
http://www.wikidata.org/entity/Q131478173,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.354",manuscript containing Decretales (Liber extra),DS11772,Q50680,Q50681,Ohio State University,Spec.Rare.MS.MR.Frag.354
http://www.wikidata.org/entity/Q131477852,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.355",manuscript containing Bible (portfolio),DS11773,Q50683,Q50684,Ohio State University,Spec.Rare.MS.MR.Frag.355
http://www.wikidata.org/entity/Q131477856,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.356",manuscript containing Missal,DS11774,Q50686,Q50687,Ohio State University,Spec.Rare.MS.MR.Frag.356
http://www.wikidata.org/entity/Q131477858,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.357",manuscript containing Psalter,DS11775,Q50689,Q50690,Ohio State University,Spec.Rare.MS.MR.Frag.357
http://www.wikidata.org/entity/Q131478175,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.358",manuscript containing Missal,DS11776,Q50692,Q50693,Ohio State University,Spec.Rare.MS.MR.Frag.358
http://www.wikidata.org/entity/Q131478186,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.359",manuscript containing Choir Psalter,DS11777,Q50695,Q50696,Ohio State University,Spec.Rare.MS.MR.Frag.359
http://www.wikidata.org/entity/Q131477859,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.360",manuscript containing Book of Hours,DS11778,Q50698,Q50699,Ohio State University,Spec.Rare.MS.MR.Frag.360
http://www.wikidata.org/entity/Q131477860,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.361",manuscript containing Bible (pocket),DS11779,Q50701,Q50702,Ohio State University,Spec.Rare.MS.MR.Frag.361
http://www.wikidata.org/entity/Q131477862,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.362",manuscript containing Bible (portfolio),DS11780,Q50704,Q50705,Ohio State University,Spec.Rare.MS.MR.Frag.362
http://www.wikidata.org/entity/Q131478176,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.363",manuscript containing Bible concordance,DS11781,Q50707,Q50708,Ohio State University,Spec.Rare.MS.MR.Frag.363
http://www.wikidata.org/entity/Q131478178,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.364",manuscript containing Book of Hours,DS11782,Q50710,Q50711,Ohio State University,Spec.Rare.MS.MR.Frag.364
http://www.wikidata.org/entity/Q131478180,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.365",manuscript containing Psalter,DS11783,Q50713,Q50714,Ohio State University,Spec.Rare.MS.MR.Frag.365
http://www.wikidata.org/entity/Q131478182,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.366",manuscript containing Book of Hours,DS11784,Q50716,Q50717,Ohio State University,Spec.Rare.MS.MR.Frag.366
http://www.wikidata.org/entity/Q131478183,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.367",manuscript containing Antiphonal,DS11785,Q50719,Q50720,Ohio State University,Spec.Rare.MS.MR.Frag.367
http://www.wikidata.org/entity/Q131478185,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.368",manuscript containing Breviary,DS11786,Q50722,Q50723,Ohio State University,Spec.Rare.MS.MR.Frag.368
http://www.wikidata.org/entity/Q131478194,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.369",manuscript containing Missal,DS11787,Q50725,Q50726,Ohio State University,Spec.Rare.MS.MR.Frag.369
http://www.wikidata.org/entity/Q131477864,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.370",manuscript containing Book of Hours,DS11788,Q50728,Q50729,Ohio State University,Spec.Rare.MS.MR.Frag.370
http://www.wikidata.org/entity/Q131477865,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.371",manuscript containing Gradual,DS11789,Q50731,Q50732,Ohio State University,Spec.Rare.MS.MR.Frag.371
http://www.wikidata.org/entity/Q131478196,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.372",manuscript containing Book of Hours,DS11790,Q50734,Q50735,Ohio State University,Spec.Rare.MS.MR.Frag.372
http://www.wikidata.org/entity/Q131478189,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.373",manuscript containing Bible (pocket),DS11791,Q50737,Q50738,Ohio State University,Spec.Rare.MS.MR.Frag.373
http://www.wikidata.org/entity/Q131478191,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.374",manuscript containing Bible (glossed),DS11792,Q50740,Q50741,Ohio State University,Spec.Rare.MS.MR.Frag.374
http://www.wikidata.org/entity/Q131478192,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.375",manuscript containing Cartulary of Coradus,DS11793,Q50743,Q50744,Ohio State University,Spec.Rare.MS.MR.Frag.375
http://www.wikidata.org/entity/Q131478198,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.376",manuscript containing Noted Breviary,DS11794,Q50746,Q50747,Ohio State University,Spec.Rare.MS.MR.Frag.376
http://www.wikidata.org/entity/Q131478199,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.377",manuscript containing Missal,DS11795,Q50749,Q50750,Ohio State University,Spec.Rare.MS.MR.Frag.377
http://www.wikidata.org/entity/Q131478201,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.378",manuscript containing Missal,DS11796,Q50752,Q50753,Ohio State University,Spec.Rare.MS.MR.Frag.378
http://www.wikidata.org/entity/Q131478203,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.379",manuscript containing Book of Hours,DS11797,Q50755,Q50756,Ohio State University,Spec.Rare.MS.MR.Frag.379
http://www.wikidata.org/entity/Q131478207,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.380",manuscript containing Candelabrum,DS11798,Q50758,Q50759,Ohio State University,Spec.Rare.MS.MR.Frag.380
http://www.wikidata.org/entity/Q131478209,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.381",manuscript containing Carta de hidalguia,DS11799,Q50761,Q50762,Ohio State University,Spec.Rare.MS.MR.Frag.381
http://www.wikidata.org/entity/Q131477866,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.382",manuscript containing Prayer book,DS11800,Q50764,Q50765,Ohio State University,Spec.Rare.MS.MR.Frag.382
http://www.wikidata.org/entity/Q131478210,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.383",manuscript containing Catholicon,DS11801,Q50767,Q50768,Ohio State University,Spec.Rare.MS.MR.Frag.383
http://www.wikidata.org/entity/Q131478211,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.384","manuscript containing Corpus iuris civilis (Digesta), with gloss",DS11802,Q50770,Q50771,Ohio State University,Spec.Rare.MS.MR.Frag.384
http://www.wikidata.org/entity/Q131478213,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.385",manuscript containing Collectarium,DS11803,Q50773,Q50774,Ohio State University,Spec.Rare.MS.MR.Frag.385
http://www.wikidata.org/entity/Q131478214,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.386",manuscript containing Bible (portable),DS11804,Q50776,Q50777,Ohio State University,Spec.Rare.MS.MR.Frag.386
http://www.wikidata.org/entity/Q131478215,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.387",manuscript containing Gradual,DS11805,Q50779,Q50780,Ohio State University,Spec.Rare.MS.MR.Frag.387
http://www.wikidata.org/entity/Q131478217,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.388",manuscript containing Antiphonal,DS11806,Q50782,Q50783,Ohio State University,Spec.Rare.MS.MR.Frag.388
http://www.wikidata.org/entity/Q131478219,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.389",manuscript containing Missal,DS11807,Q50785,Q50786,Ohio State University,Spec.Rare.MS.MR.Frag.389
http://www.wikidata.org/entity/Q131477868,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.390",manuscript containing Breviary (the Llangatock Breviary),DS11808,Q50788,Q50789,Ohio State University,Spec.Rare.MS.MR.Frag.390
http://www.wikidata.org/entity/Q131478223,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.391",manuscript containing Psalter-Hours,DS11809,Q50791,Q50792,Ohio State University,Spec.Rare.MS.MR.Frag.391
http://www.wikidata.org/entity/Q131477636,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.392",manuscript containing Psalter,DS11810,Q50794,Q50795,Ohio State University,Spec.Rare.MS.MR.Frag.392
http://www.wikidata.org/entity/Q131478340,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.393",manuscript containing Psalter (or Book of Hours),DS11811,Q50797,Q50798,Ohio State University,Spec.Rare.MS.MR.Frag.393
http://www.wikidata.org/entity/Q131477638,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.394",manuscript containing Passional (or Lectionary),DS11812,Q50800,Q50801,Ohio State University,Spec.Rare.MS.MR.Frag.394
http://www.wikidata.org/entity/Q131477639,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.395",manuscript containing Prayer book,DS11813,Q50803,Q50804,Ohio State University,Spec.Rare.MS.MR.Frag.395
http://www.wikidata.org/entity/Q131477640,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.396",manuscript containing Breviary,DS11814,Q50806,Q50807,Ohio State University,Spec.Rare.MS.MR.Frag.396
http://www.wikidata.org/entity/Q131477641,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.397",manuscript containing Book of Hours,DS11815,Q50809,Q50810,Ohio State University,Spec.Rare.MS.MR.Frag.397
http://www.wikidata.org/entity/Q131477642,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.398",manuscript containing Gradual,DS11816,Q50812,Q50813,Ohio State University,Spec.Rare.MS.MR.Frag.398
http://www.wikidata.org/entity/Q131478344,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.399",manuscript containing Antiphonal,DS11817,Q50815,Q50816,Ohio State University,Spec.Rare.MS.MR.Frag.399
http://www.wikidata.org/entity/Q131478346,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.400",manuscript containing Breviary,DS11818,Q50818,Q50819,Ohio State University,Spec.Rare.MS.MR.Frag.400
http://www.wikidata.org/entity/Q131478347,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.401",manuscript containing Breviary,DS11819,Q50821,Q50822,Ohio State University,Spec.Rare.MS.MR.Frag.401
http://www.wikidata.org/entity/Q131478349,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.402",manuscript containing Noted Breviary,DS11820,Q50824,Q50825,Ohio State University,Spec.Rare.MS.MR.Frag.402
http://www.wikidata.org/entity/Q131478351,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.403",manuscript containing Psalter,DS11821,Q50827,Q50828,Ohio State University,Spec.Rare.MS.MR.Frag.403
http://www.wikidata.org/entity/Q131478353,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.404",manuscript containing Breviary,DS11822,Q50830,Q50831,Ohio State University,Spec.Rare.MS.MR.Frag.404
http://www.wikidata.org/entity/Q131478354,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.405",manuscript containing Noted Missal,DS11823,Q50833,Q50834,Ohio State University,Spec.Rare.MS.MR.Frag.405
