item,itemLabel,description,DSID,searchURL,manuscriptQID,recordQID,collection,identifiers
http://www.wikidata.org/entity/Q138234491,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 32",manuscript containing Illustration of Men Watching a Scorpion Attack a Snake,DS4283,https://search.digital-scriptorium.org/catalog/DS4283,Q19639,Q19640,Free Library of Philadelphia,Lewis P 32
http://www.wikidata.org/entity/Q138234493,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 38","manuscript containing Leaf from Jami's ""Yusuf and Zulaikha,"" Yusuf and Zulaikha on a Terrace",DS4284,https://search.digital-scriptorium.org/catalog/DS4284,Q19642,Q19643,Free Library of Philadelphia,Lewis P 38
http://www.wikidata.org/entity/Q138234502,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 39","manuscript containing Leaf from Jami's ""Yusuf and Zulaikha,"" Yusuf Bring Water to Zulaikha at a Feast",DS4285,https://search.digital-scriptorium.org/catalog/DS4285,Q19645,Q19646,Free Library of Philadelphia,Lewis P 39
http://www.wikidata.org/entity/Q138234503,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 40","manuscript containing Leaf from Jami's ""Yusuf and Zulaikha,"" the Ascension of the Prophet",DS4286,https://search.digital-scriptorium.org/catalog/DS4286,Q19648,Q19649,Free Library of Philadelphia,Lewis P 40
http://www.wikidata.org/entity/Q138234512,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 41",manuscript containing Portrait of a Young Man Wearing Orange and Green,DS4287,https://search.digital-scriptorium.org/catalog/DS4287,Q19651,Q19652,Free Library of Philadelphia,Lewis P 41
http://www.wikidata.org/entity/Q138234495,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 67",manuscript containing Painting of a Couple and Their Attendants in a Domed Alcove,DS4288,https://search.digital-scriptorium.org/catalog/DS4288,Q19654,Q19655,Free Library of Philadelphia,Lewis P 67
http://www.wikidata.org/entity/Q138234497,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 71",manuscript containing Drawing of a Couple Entertained in a Garden Pavilion,DS4289,https://search.digital-scriptorium.org/catalog/DS4289,Q19657,Q19658,Free Library of Philadelphia,Lewis P 71
http://www.wikidata.org/entity/Q138234499,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 72",manuscript containing Illustration of a Palace Scene,DS4290,https://search.digital-scriptorium.org/catalog/DS4290,Q19660,Q19661,Free Library of Philadelphia,Lewis P 72
http://www.wikidata.org/entity/Q138234500,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 74",manuscript containing Illustration of a Palace Garden,DS4291,https://search.digital-scriptorium.org/catalog/DS4291,Q19663,Q19664,Free Library of Philadelphia,Lewis P 74
http://www.wikidata.org/entity/Q138234513,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 75",manuscript containing Painting of a Group of Men in a Pavilion,DS4292,https://search.digital-scriptorium.org/catalog/DS4292,Q19666,Q19667,Free Library of Philadelphia,Lewis P 75
http://www.wikidata.org/entity/Q138234516,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 76","manuscript containing Leaf from Sa'di's ""Gulistan,"" a Wise Advisor Appealing to the King to Pardon a Criminal",DS4293,https://search.digital-scriptorium.org/catalog/DS4293,Q19669,Q19670,Free Library of Philadelphia,Lewis P 76
http://www.wikidata.org/entity/Q138234518,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 77","manuscript containing Leaf from Sa'di's ""Gulistan,"" a Judge Delivers His Verdict",DS4294,https://search.digital-scriptorium.org/catalog/DS4294,Q19672,Q19673,Free Library of Philadelphia,Lewis P 77
http://www.wikidata.org/entity/Q138234519,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 78","manuscript containing Leaf from Sa'di's ""Gulistan,"" the Poet and the Robber Chief",DS4295,https://search.digital-scriptorium.org/catalog/DS4295,Q19675,Q19676,Free Library of Philadelphia,Lewis P 78
http://www.wikidata.org/entity/Q138234521,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 79","manuscript containing Leaf from the Kulliyat-i Sa'di, a Couple in a Garden with a Musician",DS4296,https://search.digital-scriptorium.org/catalog/DS4296,Q19678,Q19679,Free Library of Philadelphia,Lewis P 79
http://www.wikidata.org/entity/Q138234523,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 80","manuscript containing Leaf from Kulliyat-i Sa'di, a King and His Attendants",DS4297,https://search.digital-scriptorium.org/catalog/DS4297,Q19681,Q19682,Free Library of Philadelphia,Lewis P 80
http://www.wikidata.org/entity/Q138234524,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 113",manuscript containing Portrait of a Prince with Two Attendants; Persian Calligraphy,DS4298,https://search.digital-scriptorium.org/catalog/DS4298,Q19684,Q19685,Free Library of Philadelphia,Lewis P 113
http://www.wikidata.org/entity/Q138234526,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 114",manuscript containing Drawing of Shapur the Great Accepting the Surrendor of Emperor Valerian,DS4299,https://search.digital-scriptorium.org/catalog/DS4299,Q19687,Q19688,Free Library of Philadelphia,Lewis P 114
http://www.wikidata.org/entity/Q138234534,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 139",manuscript containing Portrait of a Man Holding a Piece of Fruit,DS4300,https://search.digital-scriptorium.org/catalog/DS4300,Q19690,Q19691,Free Library of Philadelphia,Lewis P 139
http://www.wikidata.org/entity/Q138234536,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 140",manuscript containing Drawing of a Young Man with a Fur Collar and Hat,DS4301,https://search.digital-scriptorium.org/catalog/DS4301,Q19693,Q19694,Free Library of Philadelphia,Lewis P 140
http://www.wikidata.org/entity/Q138234538,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 141",manuscript containing Drawing of a Man Standing by a Tree with Wine,DS4302,https://search.digital-scriptorium.org/catalog/DS4302,Q19696,Q19697,Free Library of Philadelphia,Lewis P 141
http://www.wikidata.org/entity/Q138234540,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 142",manuscript containing Drawing of a Young Woman Sitting in a Tree,DS4303,https://search.digital-scriptorium.org/catalog/DS4303,Q19699,Q19700,Free Library of Philadelphia,Lewis P 142
http://www.wikidata.org/entity/Q138234542,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 143",manuscript containing Drawing of a Young Woman Pouring Wine for Her Dog,DS4304,https://search.digital-scriptorium.org/catalog/DS4304,Q19702,Q19703,Free Library of Philadelphia,Lewis P 143
http://www.wikidata.org/entity/Q138234544,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 144",manuscript containing Drawing of a Man Offering a Cup of Wine to a Woman,DS4305,https://search.digital-scriptorium.org/catalog/DS4305,Q19705,Q19706,Free Library of Philadelphia,Lewis P 144
http://www.wikidata.org/entity/Q138234545,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 146","manuscript containing Leaf from Nizami's ""Khamsah,"" Bahram Gur in the Green Pavilion",DS4306,https://search.digital-scriptorium.org/catalog/DS4306,Q19708,Q19709,Free Library of Philadelphia,Lewis P 146
http://www.wikidata.org/entity/Q138234547,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 163",manuscript containing Drawing of a Man Begging Favors from Two Young Women,DS4307,https://search.digital-scriptorium.org/catalog/DS4307,Q19711,Q19712,Free Library of Philadelphia,Lewis P 163
http://www.wikidata.org/entity/Q138234548,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 169",manuscript containing Painting of a Man Offering Fruit to a Woman Under a Tree,DS4308,https://search.digital-scriptorium.org/catalog/DS4308,Q19714,Q19715,Free Library of Philadelphia,Lewis P 169
http://www.wikidata.org/entity/Q138234557,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 170",manuscript containing Painting of a Young Man Kneeling Before a Young Woman,DS4309,https://search.digital-scriptorium.org/catalog/DS4309,Q19717,Q19718,Free Library of Philadelphia,Lewis P 170
http://www.wikidata.org/entity/Q138234559,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 179",manuscript containing Illustration of a Man on Horseback Shooting an Arrow at a Man Riding a Large Bird; Illustration of a Man Pouring a Drink for People in a River,DS4310,https://search.digital-scriptorium.org/catalog/DS4310,Q19720,Q19721,Free Library of Philadelphia,Lewis P 179
http://www.wikidata.org/entity/Q138234561,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 180",manuscript containing Illustration of the Companions of the Cave,DS4311,https://search.digital-scriptorium.org/catalog/DS4311,Q19723,Q19724,Free Library of Philadelphia,Lewis P 180
http://www.wikidata.org/entity/Q138234563,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 181","manuscript containing Leaf from ""Stories of the Prophets,"" the Prophet Abraham Visiting Sarah",DS4312,https://search.digital-scriptorium.org/catalog/DS4312,Q19726,Q19727,Free Library of Philadelphia,Lewis P 181
http://www.wikidata.org/entity/Q138234565,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 182",manuscript containing Portrait of an Old Man on an Animal-Skin Rug,DS4313,https://search.digital-scriptorium.org/catalog/DS4313,Q19729,Q19730,Free Library of Philadelphia,Lewis P 182
http://www.wikidata.org/entity/Q138234566,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 183",manuscript containing Drawing of Two Young Men Under a Tree,DS4314,https://search.digital-scriptorium.org/catalog/DS4314,Q19732,Q19733,Free Library of Philadelphia,Lewis P 183
http://www.wikidata.org/entity/Q138234568,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 187",manuscript containing Portrait of a Georgian Orthodox Priest,DS4315,https://search.digital-scriptorium.org/catalog/DS4315,Q19735,Q19736,Free Library of Philadelphia,Lewis P 187
http://www.wikidata.org/entity/Q138234570,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 188",manuscript containing Portrait of a Man Holding a Blank Notebook,DS4316,https://search.digital-scriptorium.org/catalog/DS4316,Q19738,Q19739,Free Library of Philadelphia,Lewis P 188
http://www.wikidata.org/entity/Q138234571,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 189",manuscript containing Portrait of a Woman Sitting on a Rug Holding a Bouquet,DS4317,https://search.digital-scriptorium.org/catalog/DS4317,Q19741,Q19742,Free Library of Philadelphia,Lewis P 189
http://www.wikidata.org/entity/Q138234580,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 190",manuscript containing Portrait of a Man in a Gray Flowered Coat,DS4318,https://search.digital-scriptorium.org/catalog/DS4318,Q19744,Q19745,Free Library of Philadelphia,Lewis P 190
http://www.wikidata.org/entity/Q138234584,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 191",manuscript containing Portrait of an Army Officer Holding a Drinking Cup,DS4319,https://search.digital-scriptorium.org/catalog/DS4319,Q19747,Q19748,Free Library of Philadelphia,Lewis P 191
http://www.wikidata.org/entity/Q138234586,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 192",manuscript containing Portrait of a Man Standing with a Cane,DS4320,https://search.digital-scriptorium.org/catalog/DS4320,Q19750,Q19751,Free Library of Philadelphia,Lewis P 192
http://www.wikidata.org/entity/Q138234588,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 193","manuscript containing ""Mustophy Mamalack,"" a Portrait of an Official Sitting Holding a Document",DS4321,https://search.digital-scriptorium.org/catalog/DS4321,Q19753,Q19754,Free Library of Philadelphia,Lewis P 193
http://www.wikidata.org/entity/Q138234590,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 194",manuscript containing Portrait of a Man Holding a Porcelain Cup,DS4322,https://search.digital-scriptorium.org/catalog/DS4322,Q19756,Q19757,Free Library of Philadelphia,Lewis P 194
http://www.wikidata.org/entity/Q138234591,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 195",manuscript containing Portrait of a Court Official with a Cane,DS4323,https://search.digital-scriptorium.org/catalog/DS4323,Q19759,Q19760,Free Library of Philadelphia,Lewis P 195
http://www.wikidata.org/entity/Q138234593,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 196",manuscript containing Portrait of an Army Secretary,DS4324,https://search.digital-scriptorium.org/catalog/DS4324,Q19762,Q19763,Free Library of Philadelphia,Lewis P 196
http://www.wikidata.org/entity/Q138234595,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 197",manuscript containing Portrait of a Man Sitting on a Rug with a Plate of Fruit,DS4325,https://search.digital-scriptorium.org/catalog/DS4325,Q19765,Q19766,Free Library of Philadelphia,Lewis P 197
http://www.wikidata.org/entity/Q138234596,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 198",manuscript containing Portrait of a Man in a Pink Turban Sitting with a Plate of Fruit,DS4326,https://search.digital-scriptorium.org/catalog/DS4326,Q19768,Q19769,Free Library of Philadelphia,Lewis P 198
http://www.wikidata.org/entity/Q138234605,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 199","manuscript containing Portrait of the ""Under Master of Ceremonies""",DS4327,https://search.digital-scriptorium.org/catalog/DS4327,Q19771,Q19772,Free Library of Philadelphia,Lewis P 199
http://www.wikidata.org/entity/Q138234607,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 200",manuscript containing Portrait of a Man in a Red Turban with a Plate of Fruit,DS4328,https://search.digital-scriptorium.org/catalog/DS4328,Q19774,Q19775,Free Library of Philadelphia,Lewis P 200
http://www.wikidata.org/entity/Q138234609,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 201",manuscript containing Drawing of a Prince Being Entertained by Musicians,DS4329,https://search.digital-scriptorium.org/catalog/DS4329,Q19777,Q19778,Free Library of Philadelphia,Lewis P 201
http://www.wikidata.org/entity/Q138234611,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 202",manuscript containing Illustration of a Procession on Horseback,DS4330,https://search.digital-scriptorium.org/catalog/DS4330,Q19780,Q19781,Free Library of Philadelphia,Lewis P 202
http://www.wikidata.org/entity/Q138234613,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 219",manuscript containing Portrait of the Hajji Mu'tamid al-Dawlah,DS4331,https://search.digital-scriptorium.org/catalog/DS4331,Q19783,Q19784,Free Library of Philadelphia,Lewis P 219
http://www.wikidata.org/entity/Q138234614,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 220",manuscript containing Portrait of Hajji Ebrahim,DS4332,https://search.digital-scriptorium.org/catalog/DS4332,Q19786,Q19787,Free Library of Philadelphia,Lewis P 220
http://www.wikidata.org/entity/Q138234616,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 221",manuscript containing Portrait of Mirza Taghi with a Hookah,DS4333,https://search.digital-scriptorium.org/catalog/DS4333,Q19789,Q19790,Free Library of Philadelphia,Lewis P 221
http://www.wikidata.org/entity/Q138234617,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 222",manuscript containing Portrait of Mirza Jamal with His Flute,DS4334,https://search.digital-scriptorium.org/catalog/DS4334,Q19792,Q19793,Free Library of Philadelphia,Lewis P 222
http://www.wikidata.org/entity/Q138234619,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 223",manuscript containing Portrait of Aqa Muhammad Sadiq Holding a Fruit,DS4335,https://search.digital-scriptorium.org/catalog/DS4335,Q19795,Q19796,Free Library of Philadelphia,Lewis P 223
http://www.wikidata.org/entity/Q138234627,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 224",manuscript containing Portrait of Mirza Tahir,DS4336,https://search.digital-scriptorium.org/catalog/DS4336,Q19798,Q19799,Free Library of Philadelphia,Lewis P 224
http://www.wikidata.org/entity/Q138234629,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 225",manuscript containing Portrait of Mirza Javad Tarmal Holding a Brush,DS4337,https://search.digital-scriptorium.org/catalog/DS4337,Q19801,Q19802,Free Library of Philadelphia,Lewis P 225
http://www.wikidata.org/entity/Q138234631,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 263",manuscript containing Painting of a Mosque Scene,DS4338,https://search.digital-scriptorium.org/catalog/DS4338,Q19804,Q19805,Free Library of Philadelphia,Lewis P 263
http://www.wikidata.org/entity/Q138234633,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 264",manuscript containing Painting of a Hunting Scene,DS4339,https://search.digital-scriptorium.org/catalog/DS4339,Q19807,Q19808,Free Library of Philadelphia,Lewis P 264
http://www.wikidata.org/entity/Q138234635,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 265",manuscript containing Illustration of Shirin Visiting Farhad,DS4340,https://search.digital-scriptorium.org/catalog/DS4340,Q19810,Q19811,Free Library of Philadelphia,Lewis P 265
http://www.wikidata.org/entity/Q138234637,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 266",manuscript containing Illustration of Shirin Visiting Farhad,DS4341,https://search.digital-scriptorium.org/catalog/DS4341,Q19813,Q19814,Free Library of Philadelphia,Lewis P 266
http://www.wikidata.org/entity/Q138234638,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 267",manuscript containing Painting of a Tavern Scene,DS4342,https://search.digital-scriptorium.org/catalog/DS4342,Q19816,Q19817,Free Library of Philadelphia,Lewis P 267
http://www.wikidata.org/entity/Q138234640,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 268",manuscript containing Illustration of Dara and the Herdsmen,DS4343,https://search.digital-scriptorium.org/catalog/DS4343,Q19819,Q19820,Free Library of Philadelphia,Lewis P 268
http://www.wikidata.org/entity/Q138234642,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 269",manuscript containing Illustration of Shirin Visiting Farhad,DS4344,https://search.digital-scriptorium.org/catalog/DS4344,Q19822,Q19823,Free Library of Philadelphia,Lewis P 269
http://www.wikidata.org/entity/Q138234650,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 270",manuscript containing Painting of a Group Outside a Palace,DS4345,https://search.digital-scriptorium.org/catalog/DS4345,Q19825,Q19826,Free Library of Philadelphia,Lewis P 270
http://www.wikidata.org/entity/Q138234652,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis Tu 3","manuscript containing Leaf from Fuzuli's Divan, A Young Man Offers A Drink to His Companion",DS4346,https://search.digital-scriptorium.org/catalog/DS4346,Q19828,Q19829,Free Library of Philadelphia,Lewis Tu 3
http://www.wikidata.org/entity/Q138234654,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis Tu 4","manuscript containing Leaf from Siyer-i Nebi, Raining Book of Deeds in Purgatory",DS4347,https://search.digital-scriptorium.org/catalog/DS4347,Q19831,Q19832,Free Library of Philadelphia,Lewis Tu 4
http://www.wikidata.org/entity/Q138234656,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis Tu 5","manuscript containing Leaf from Siyer-i Nebi, A Scene from Purgatory Showing How Sinners Will Be Punished with Snakes and Fire",DS4348,https://search.digital-scriptorium.org/catalog/DS4348,Q19834,Q19835,Free Library of Philadelphia,Lewis Tu 5
http://www.wikidata.org/entity/Q138234658,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis Tu 6","manuscript containing Leaf from Siyer-i Nebi, A Scene from Purgatory Showing How Sinners Will Be Punished",DS4349,https://search.digital-scriptorium.org/catalog/DS4349,Q19837,Q19838,Free Library of Philadelphia,Lewis Tu 6
http://www.wikidata.org/entity/Q138234659,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis Tu 7","manuscript containing Leaf from Siyer-i Nebi, Paradise and Its Rewards",DS4350,https://search.digital-scriptorium.org/catalog/DS4350,Q19840,Q19841,Free Library of Philadelphia,Lewis Tu 7
http://www.wikidata.org/entity/Q138230918,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Horace MS 1a",manuscript containing Ars Poetica and Epistulae,DS4351,https://search.digital-scriptorium.org/catalog/DS4351,Q20552,Q20553,Free Library of Philadelphia,Horace MS 1a
http://www.wikidata.org/entity/Q138230920,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Horace MS 1b",manuscript containing Laelius de Amicitia,DS4352,https://search.digital-scriptorium.org/catalog/DS4352,Q20555,Q20556,Free Library of Philadelphia,Horace MS 1b
http://www.wikidata.org/entity/Q138230921,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Horace MS 2",manuscript containing Ars Poetica (Art of Poetry); Carmen seculare; Epistolae (Epistles); Odes,DS4353,https://search.digital-scriptorium.org/catalog/DS4353,Q20558,Q20559,Free Library of Philadelphia,Horace MS 2
http://www.wikidata.org/entity/Q138234661,"Philadelphia, Pennsylvania, Free Library of Philadelphia, LC 14 10",manuscript containing Statuta nova (New Statutes),DS4354,https://search.digital-scriptorium.org/catalog/DS4354,Q20561,Q20562,Free Library of Philadelphia,LC 14 10
http://www.wikidata.org/entity/Q138234663,"Philadelphia, Pennsylvania, Free Library of Philadelphia, LC 14 12",manuscript containing Readings on Statutes,DS4355,https://search.digital-scriptorium.org/catalog/DS4355,Q20564,Q20565,Free Library of Philadelphia,LC 14 12
http://www.wikidata.org/entity/Q138230758,"Philadelphia, Pennsylvania, Free Library of Philadelphia, LC 14 13",manuscript containing Britton,DS4356,https://search.digital-scriptorium.org/catalog/DS4356,Q20567,Q20568,Free Library of Philadelphia,LC 14 13
http://www.wikidata.org/entity/Q138230759,"Philadelphia, Pennsylvania, Free Library of Philadelphia, LC 14 14",manuscript containing Statuta vetera (Old statutes),DS4357,https://search.digital-scriptorium.org/catalog/DS4357,Q20570,Q20571,Free Library of Philadelphia,LC 14 14
http://www.wikidata.org/entity/Q138230761,"Philadelphia, Pennsylvania, Free Library of Philadelphia, LC 14 19",manuscript containing Statuta vetera (Old Statutes),DS4358,https://search.digital-scriptorium.org/catalog/DS4358,Q20573,Q20574,Free Library of Philadelphia,LC 14 19
http://www.wikidata.org/entity/Q138234664,"Philadelphia, Pennsylvania, Free Library of Philadelphia, LC 14 20.5",manuscript containing Statuta Angliae,DS4359,https://search.digital-scriptorium.org/catalog/DS4359,Q20576,Q20577,Free Library of Philadelphia,LC 14 20.5
http://www.wikidata.org/entity/Q138234673,"Philadelphia, Pennsylvania, Free Library of Philadelphia, LC 14 21",manuscript containing Statuta vetera (Old Statutes),DS4360,https://search.digital-scriptorium.org/catalog/DS4360,Q20579,Q20580,Free Library of Philadelphia,LC 14 21
http://www.wikidata.org/entity/Q138234674,"Philadelphia, Pennsylvania, Free Library of Philadelphia, LC 14 23",manuscript containing Tractatus de maleficiis (Treatise on evil deeds),DS4361,https://search.digital-scriptorium.org/catalog/DS4361,Q20582,Q20583,Free Library of Philadelphia,LC 14 23
http://www.wikidata.org/entity/Q138230764,"Philadelphia, Pennsylvania, Free Library of Philadelphia, LC 14 28",manuscript containing Statuta vetera (Old Statutes),DS4362,https://search.digital-scriptorium.org/catalog/DS4362,Q20585,Q20586,Free Library of Philadelphia,LC 14 28
http://www.wikidata.org/entity/Q138234677,"Philadelphia, Pennsylvania, Free Library of Philadelphia, LC 14 9.5",manuscript containing Statuta nova (New Statutes),DS4363,https://search.digital-scriptorium.org/catalog/DS4363,Q20588,Q20589,Free Library of Philadelphia,LC 14 9.5
http://www.wikidata.org/entity/Q138228291,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis Add 1",manuscript containing Music Manuscript,DS4364,https://search.digital-scriptorium.org/catalog/DS4364,Q20591,Q20592,Free Library of Philadelphia,Lewis Add 1
http://www.wikidata.org/entity/Q138228292,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis Add 2",manuscript containing Music Manuscript,DS4365,https://search.digital-scriptorium.org/catalog/DS4365,Q20594,Q20595,Free Library of Philadelphia,Lewis Add 2
http://www.wikidata.org/entity/Q138228279,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis Add 3",manuscript containing Music Manuscript,DS4366,https://search.digital-scriptorium.org/catalog/DS4366,Q20597,Q20598,Free Library of Philadelphia,Lewis Add 3
http://www.wikidata.org/entity/Q138234679,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis Add 4",manuscript containing Missal,DS4367,https://search.digital-scriptorium.org/catalog/DS4367,Q20600,Q20601,Free Library of Philadelphia,Lewis Add 4
http://www.wikidata.org/entity/Q138230924,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 1",manuscript containing De amore et dilectione Dei; De doctrina dicendi et tacendi; De ritu et moribus Indorum; and others,DS4368,https://search.digital-scriptorium.org/catalog/DS4368,Q20603,Q20604,Free Library of Philadelphia,Lewis E 1
http://www.wikidata.org/entity/Q138234680,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 2",manuscript containing De consolatione philosophiae; De mirabilis mundi; Grammatical treatise ?; Unidentified theological treatise; Miscellany,DS4369,https://search.digital-scriptorium.org/catalog/DS4369,Q20606,Q20607,Free Library of Philadelphia,Lewis E 2
http://www.wikidata.org/entity/Q138228294,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 3",manuscript containing Canon super almanach; De 12 signis et eorum naturis in generali,DS4370,https://search.digital-scriptorium.org/catalog/DS4370,Q20609,Q20610,Free Library of Philadelphia,Lewis E 3
http://www.wikidata.org/entity/Q138234682,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 4",manuscript containing Hexameron,DS4371,https://search.digital-scriptorium.org/catalog/DS4371,Q20612,Q20613,Free Library of Philadelphia,Lewis E 4
http://www.wikidata.org/entity/Q138230947,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 5",manuscript containing De casu diaboli (On the Fall of the Devil),DS4372,https://search.digital-scriptorium.org/catalog/DS4372,Q20615,Q20616,Free Library of Philadelphia,Lewis E 5
http://www.wikidata.org/entity/Q138230738,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 6","manuscript containing Antiphonary, Dominican use",DS4373,https://search.digital-scriptorium.org/catalog/DS4373,Q20618,Q20619,Free Library of Philadelphia,Lewis E 6
http://www.wikidata.org/entity/Q138228298,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 7",manuscript containing Processional,DS4374,https://search.digital-scriptorium.org/catalog/DS4374,Q20621,Q20622,Free Library of Philadelphia,Lewis E 7
http://www.wikidata.org/entity/Q138234859,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 8",manuscript containing Fragments from a Gradual,DS4375,https://search.digital-scriptorium.org/catalog/DS4375,Q20624,Q20625,Free Library of Philadelphia,Lewis E 8
http://www.wikidata.org/entity/Q138230949,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 9",manuscript containing Processional; Astronomical Text binding fragment,DS4376,https://search.digital-scriptorium.org/catalog/DS4376,Q20627,Q20628,Free Library of Philadelphia,Lewis E 9
http://www.wikidata.org/entity/Q138228296,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 10","manuscript containing Antiphonary, diurnal (Ambrosian Rite)",DS4377,https://search.digital-scriptorium.org/catalog/DS4377,Q20630,Q20631,Free Library of Philadelphia,Lewis E 10
http://www.wikidata.org/entity/Q138234855,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 11",manuscript containing Antiphonary,DS4378,https://search.digital-scriptorium.org/catalog/DS4378,Q20633,Q20634,Free Library of Philadelphia,Lewis E 11
http://www.wikidata.org/entity/Q138234856,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 12",manuscript containing Antiphonary,DS4379,https://search.digital-scriptorium.org/catalog/DS4379,Q20636,Q20637,Free Library of Philadelphia,Lewis E 12
