item,itemLabel,description,DSID,manuscriptQID,recordQID,collection,identifiers
http://www.wikidata.org/entity/Q131467849,"Wellesley, Massachusetts, Wellesley College, MS 5","manuscript containing Antiphonal and hymnal, Franciscan use",DS12781,Q55425,Q55426,Wellesley College,MS 5|in00000625981
http://www.wikidata.org/entity/Q131467864,"Wellesley, Massachusetts, Wellesley College, MS 18",manuscript containing Antiphonal,DS12782,Q55428,Q55429,Wellesley College,MS 18|in00000625668
http://www.wikidata.org/entity/Q131467865,"Wellesley, Massachusetts, Wellesley College, MS 19",manuscript containing De laudibus Beatae Mariae,DS12783,Q55431,Q55432,Wellesley College,in00000625690|MS 19
http://www.wikidata.org/entity/Q131467850,"Wellesley, Massachusetts, Wellesley College, MS 26","manuscript containing Psalter, Breviary",DS12784,Q55434,Q55435,Wellesley College,MS 26|in00000625703
http://www.wikidata.org/entity/Q131467866,"Wellesley, Massachusetts, Wellesley College, P1187",manuscript containing I trionfi,DS12785,Q55437,Q55438,Wellesley College,P1187|in00000626073
http://www.wikidata.org/entity/Q131467867,"Wellesley, Massachusetts, Wellesley College, MS 28","manuscript containing Book of Hours, use of Rome",DS12786,Q55440,Q55441,Wellesley College,in00000625705|MS 28
http://www.wikidata.org/entity/Q131467868,"Wellesley, Massachusetts, Wellesley College, MS 20","manuscript containing Book of Hours, Use of Rome",DS12787,Q55443,Q55444,Wellesley College,in00000625692|MS 20
http://www.wikidata.org/entity/Q131467869,"Wellesley, Massachusetts, Wellesley College, MS Ege 2","manuscript containing Leaf from Bible, II Chronicles 29:10 ""et avertat""-31:4",DS12788,Q55446,Q55447,Wellesley College,in00000626091|MS Ege 2
http://www.wikidata.org/entity/Q131467870,"Wellesley, Massachusetts, Wellesley College, MS Ege A","manuscript containing Leaf from Bible, Matthew 15-16",DS12789,Q55449,Q55450,Wellesley College,in00000626094|MS Ege A
http://www.wikidata.org/entity/Q131467851,"Wellesley, Massachusetts, Wellesley College, MS 30","manuscript containing Book of Hours, Use of Rouen",DS12790,Q55452,Q55453,Wellesley College,MS 30|in00000625976
http://www.wikidata.org/entity/Q133817191,"Wellesley, Massachusetts, Wellesley College, MS 36",manuscript containing Ecclesiastical manuscript /,DS16384,Q68844,Q68845,Wellesley College,MS 36|in00000669859
http://www.wikidata.org/entity/Q133817192,"Wellesley, Massachusetts, Wellesley College, P896",manuscript containing Libro degli ammaestramenti antichi,DS16385,Q68847,Q68848,Wellesley College,P896|in00000626085
http://www.wikidata.org/entity/Q133817193,"Wellesley, Massachusetts, Wellesley College, P861",manuscript containing Vita di Dante /,DS16386,Q68850,Q68851,Wellesley College,P861|in00000626430
http://www.wikidata.org/entity/Q133817194,"Wellesley, Massachusetts, Wellesley College, MS 12",manuscript containing Grant of mining rights,DS16387,Q68853,Q68854,Wellesley College,MS 12|in00000625537
http://www.wikidata.org/entity/Q133817195,"Wellesley, Massachusetts, Wellesley College, P895",manuscript containing Disciplina degli Spirituali,DS16388,Q68856,Q68857,Wellesley College,P895|in00000626084
http://www.wikidata.org/entity/Q133817196,"Wellesley, Massachusetts, Wellesley College, MS 32",manuscript containing Gradual,DS16389,Q68859,Q68860,Wellesley College,MS 32|in00000625978
http://www.wikidata.org/entity/Q133817197,"Wellesley, Massachusetts, Wellesley College, MS 33",manuscript containing Missal,DS16390,Q68862,Q68863,Wellesley College,MS 33|in00000625979
http://www.wikidata.org/entity/Q133817198,"Wellesley, Massachusetts, Wellesley College, P899",manuscript containing Commentary on the Inferno] /,DS16391,Q68865,Q68866,Wellesley College,P899|in00000626088
http://www.wikidata.org/entity/Q133817199,"Wellesley, Massachusetts, Wellesley College, P491",manuscript containing I trionfi,DS16392,Q68868,Q68869,Wellesley College,in00000626077|P491
http://www.wikidata.org/entity/Q133817200,"Wellesley, Massachusetts, Wellesley College, MS MELA 5",manuscript containing Kuliyat,DS16393,Q68871,Q68872,Wellesley College,in00000641800|MS MELA 5
http://www.wikidata.org/entity/Q133817201,"Wellesley, Massachusetts, Wellesley College, MS Ege 4","manuscript containing Leaf from Bible, I Maccabees 13:14 ""misit""-13:51 ""palmarum""",DS16394,Q68874,Q68875,Wellesley College,in00000626093|MS Ege 4
http://www.wikidata.org/entity/Q133817202,"Wellesley, Massachusetts, Wellesley College, MS Ege B",manuscript containing Missal,DS16395,Q68877,Q68878,Wellesley College,in00000626095|MS Ege B
http://www.wikidata.org/entity/Q133817203,"Wellesley, Massachusetts, Wellesley College, P485",manuscript containing Canzoniere; I trionfi,DS16396,Q68880,Q68881,Wellesley College,P485|in00000626076
http://www.wikidata.org/entity/Q133817177,"Wellesley, Massachusetts, Wellesley College, P808",manuscript containing In librum II Sententiarum /,DS16397,Q68883,Q68884,Wellesley College,P808|in00000626428
http://www.wikidata.org/entity/Q133817204,"Wellesley, Massachusetts, Wellesley College, MS 4","manuscript containing Antiphonal and hymnal, Franciscan use",DS16398,Q68886,Q68887,Wellesley College,MS 4|in00000626047
http://www.wikidata.org/entity/Q133817205,"Wellesley, Massachusetts, Wellesley College, P901",manuscript containing Trionfi,DS16399,Q68889,Q68890,Wellesley College,P901|in00000626090
http://www.wikidata.org/entity/Q133817206,"Wellesley, Massachusetts, Wellesley College, MS 31",manuscript containing Book of Hours,DS16400,Q68892,Q68893,Wellesley College,MS 31|in00000625977
http://www.wikidata.org/entity/Q133817178,"Wellesley, Massachusetts, Wellesley College, MS 21",manuscript containing Psalter,DS16401,Q68895,Q68896,Wellesley College,MS 21|in00000625698
http://www.wikidata.org/entity/Q133817207,"Wellesley, Massachusetts, Wellesley College, P897",manuscript containing Le Imprese Reali,DS16402,Q68898,Q68899,Wellesley College,P897|in00000626086
http://www.wikidata.org/entity/Q133817208,"Wellesley, Massachusetts, Wellesley College, MS 11",manuscript containing Confirmation of possessions and privileges of the Monastery of St. Boniface and St. Alexius in Rome,DS16403,Q68901,Q68902,Wellesley College,MS 11|in00000625536
http://www.wikidata.org/entity/Q133817209,"Wellesley, Massachusetts, Wellesley College, MS 29","manuscript containing Book of Hours, use of Utrecht",DS16404,Q68904,Q68905,Wellesley College,MS 29|in00000625706
http://www.wikidata.org/entity/Q133817210,"Wellesley, Massachusetts, Wellesley College, P108",manuscript containing De montibus,DS16405,Q68907,Q68908,Wellesley College,P108|in00000626071
http://www.wikidata.org/entity/Q133817211,"Wellesley, Massachusetts, Wellesley College, MS 16",manuscript containing Letters patent,DS16406,Q68910,Q68911,Wellesley College,MS 16|in00000625541
http://www.wikidata.org/entity/Q133817212,"Wellesley, Massachusetts, Wellesley College, MS 35","manuscript containing Leaf from the Llangattock breviary; Feast of St. Jerome (Sept. 30), Matins ; Feast of the Translation of Relics for St. Remigius (Oct. 1) ; Feast of St. Francis (Oct. 4)",DS16407,Q68913,Q68914,Wellesley College,MS 35|in00000659795
http://www.wikidata.org/entity/Q133817213,"Wellesley, Massachusetts, Wellesley College, P101",manuscript containing Filostrato,DS16408,Q68916,Q68917,Wellesley College,P101|in00000626056
http://www.wikidata.org/entity/Q133817214,"Wellesley, Massachusetts, Wellesley College, P440","manuscript containing Vita di Maria regina di Scozia =; Life of Mary, Queen of Scots",DS16409,Q68919,Q68920,Wellesley College,P440|in00000626075
http://www.wikidata.org/entity/Q133817215,"Wellesley, Massachusetts, Wellesley College, P492",manuscript containing Del ben parlare / Bono Giamboni]. Per che non toglieva moglie / [Silvio]. I Trionfi / [Francesco Petrarca,DS16410,Q68922,Q68923,Wellesley College,P492|in00000626510
http://www.wikidata.org/entity/Q133817216,"Wellesley, Massachusetts, Wellesley College, P1035",manuscript containing Divina commedia /,DS16411,Q68925,Q68926,Wellesley College,P1035|in00000626140
http://www.wikidata.org/entity/Q133817217,"Wellesley, Massachusetts, Wellesley College, P858","manuscript containing Amorosa visione; and, Caccia di Diana /",DS16412,Q68928,Q68929,Wellesley College,P858|in00000626427
http://www.wikidata.org/entity/Q133817218,"Wellesley, Massachusetts, Wellesley College, P1036A",manuscript containing Divina commedia,DS16413,Q68931,Q68932,Wellesley College,in00000626070|P1036A
http://www.wikidata.org/entity/Q133817219,"Wellesley, Massachusetts, Wellesley College, P860",manuscript containing Dialogus Microtirum et Theogenium =; Theogenius sive de republica /,DS16414,Q68934,Q68935,Wellesley College,P860|in00000626429
http://www.wikidata.org/entity/Q133817220,"Wellesley, Massachusetts, Wellesley College, P747",manuscript containing Heroides /,DS16415,Q68937,Q68938,Wellesley College,P747|in00000626079
http://www.wikidata.org/entity/Q133817221,"Wellesley, Massachusetts, Wellesley College, P751",manuscript containing Vita di Dante /,DS16416,Q68940,Q68941,Wellesley College,P751|in00000626233
http://www.wikidata.org/entity/Q133817222,"Wellesley, Massachusetts, Wellesley College, P752",manuscript containing Ameto overo comedia de Nymphe fiorentine,DS16417,Q68943,Q68944,Wellesley College,P752|in00000626083
http://www.wikidata.org/entity/Q133817223,"Wellesley, Massachusetts, Wellesley College, P898",manuscript containing Quattro reami,DS16418,Q68946,Q68947,Wellesley College,P898|in00000626087
http://www.wikidata.org/entity/Q133817224,"Wellesley, Massachusetts, Wellesley College, P703",manuscript containing Libro del Monte Comune Fiorentino,DS16419,Q68949,Q68950,Wellesley College,P703|in00000626078
http://www.wikidata.org/entity/Q133817225,"Wellesley, Massachusetts, Wellesley College, P768",manuscript containing Meditation tres devote sure le Pseaulme 51 /,DS16420,Q68952,Q68953,Wellesley College,P768|in00000626235
http://www.wikidata.org/entity/Q133817179,"Wellesley, Massachusetts, Wellesley College, P167",manuscript containing Accounts,DS16421,Q68955,Q68956,Wellesley College,P167|in00000626074
http://www.wikidata.org/entity/Q133817180,"Wellesley, Massachusetts, Wellesley College, P520","manuscript containing Passione, Resurrezione, Vendetta, e Giudizio di Cristo /",DS16422,Q68958,Q68959,Wellesley College,P520|in00000626432
http://www.wikidata.org/entity/Q133817181,"Wellesley, Massachusetts, Wellesley College, P702",manuscript containing Epistolae ad Lucilium /,DS16423,Q68961,Q68962,Wellesley College,P702|in00000626488
http://www.wikidata.org/entity/Q133817182,"Wellesley, Massachusetts, Wellesley College, MS 25",manuscript containing Rituale,DS16424,Q68964,Q68965,Wellesley College,MS 25|in00000625702
http://www.wikidata.org/entity/Q133817171,"Wellesley, Massachusetts, Wellesley College, MS 22",manuscript containing Manuale,DS16425,Q68967,Q68968,Wellesley College,MS 22|in00000625699
http://www.wikidata.org/entity/Q133817172,"Wellesley, Massachusetts, Wellesley College, MS *81WM-1","manuscript containing Book of hours, use of Nantes",DS16426,Q68970,Q68971,Wellesley College,in00000626096|MS *81WM-1
http://www.wikidata.org/entity/Q133817183,"Wellesley, Massachusetts, Wellesley College, MS 34",manuscript containing Last will and testament,DS16427,Q68973,Q68974,Wellesley College,MS 34|in00000625980
http://www.wikidata.org/entity/Q133817184,"Wellesley, Massachusetts, Wellesley College, MS Ege 3","manuscript containing Leaf from Bible, Isaiah 31:19 ""ignis""-36:20",DS16428,Q68976,Q68977,Wellesley College,in00000626092|MS Ege 3
http://www.wikidata.org/entity/Q133817185,"Wellesley, Massachusetts, Wellesley College, MS 24",manuscript containing Oficio de morti =; Office of the Dead,DS16429,Q68979,Q68980,Wellesley College,MS 24|in00000625701
http://www.wikidata.org/entity/Q133817186,"Wellesley, Massachusetts, Wellesley College, P843",manuscript containing De preclaris mulieribus /,DS16430,Q68982,Q68983,Wellesley College,P843|in00000626244
http://www.wikidata.org/entity/Q133817187,"Wellesley, Massachusetts, Wellesley College, MS 2","manuscript containing Graduale romanum, Temporale",DS16431,Q68985,Q68986,Wellesley College,MS 2|in00000625691
http://www.wikidata.org/entity/Q133817173,"Wellesley, Massachusetts, Wellesley College, MS 6, Flat JJ3","manuscript containing Gradual, for Louis XII (r. 1498-1515) and Anne de Bretagne",DS16432,Q68988,Q68989,Wellesley College,"in00000626048|MS 6, Flat JJ3"
http://www.wikidata.org/entity/Q133817188,"Wellesley, Massachusetts, Wellesley College, MS 23",manuscript containing Lectionary,DS16433,Q68991,Q68992,Wellesley College,MS 23|in00000625700
http://www.wikidata.org/entity/Q133817189,"Wellesley, Massachusetts, Wellesley College, MS 27",manuscript containing Book of Hours,DS16434,Q68994,Q68995,Wellesley College,MS 27|in00000625704
http://www.wikidata.org/entity/Q133817174,"Wellesley, Massachusetts, Wellesley College, MS 8",manuscript containing The pricke of conscience and others,DS16435,Q68997,Q68998,Wellesley College,MS 8|in00000626050
http://www.wikidata.org/entity/Q133817175,"Wellesley, Massachusetts, Wellesley College, MS Milne 43",manuscript containing Bible,DS16436,Q69000,Q69001,Wellesley College,in00000652822|MS Milne 43
http://www.wikidata.org/entity/Q133817190,"Wellesley, Massachusetts, Wellesley College, P1030",manuscript containing Thesaurus pontificum sive sacerdotum,DS16437,Q69003,Q69004,Wellesley College,P1030|in00000626069
