item,itemLabel,description,DSID,searchURL,manuscriptQID,recordQID,collection,identifiers
http://www.wikidata.org/entity/Q138888014,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1477",manuscript containing Naiṣadhacarita,DS8576,https://search.digital-scriptorium.org/catalog/DS8576,Q35064,Q35065,University of Pennsylvania,9964249333503681|Ms. Coll. 390 Item 1477
http://www.wikidata.org/entity/Q138882927,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1478",manuscript containing Śiśupālavadha,DS8577,https://search.digital-scriptorium.org/catalog/DS8577,Q35067,Q35068,University of Pennsylvania,9964249523503681|Ms. Coll. 390 Item 1478
http://www.wikidata.org/entity/Q138882929,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1480",manuscript containing Kumārasambhava,DS8578,https://search.digital-scriptorium.org/catalog/DS8578,Q35070,Q35071,University of Pennsylvania,9964249573503681|Ms. Coll. 390 Item 1480
http://www.wikidata.org/entity/Q138888017,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1481",manuscript containing Amarakośa,DS8579,https://search.digital-scriptorium.org/catalog/DS8579,Q35073,Q35074,University of Pennsylvania,9964249613503681|Ms. Coll. 390 Item 1481
http://www.wikidata.org/entity/Q138878193,"Philadelphia, Pennsylvania, University of Pennsylvania, Misc Mss Box 14 Folder 22",manuscript containing Miscellaneous manuscripts,DS858,https://search.digital-scriptorium.org/catalog/DS858,Q4629,Q4630,University of Pennsylvania,9945938093503681|Misc Mss Box 14 Folder 22
http://www.wikidata.org/entity/Q138882930,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1482",manuscript containing Kirātārjunīya,DS8580,https://search.digital-scriptorium.org/catalog/DS8580,Q35076,Q35077,University of Pennsylvania,9964249623503681|Ms. Coll. 390 Item 1482
http://www.wikidata.org/entity/Q138882931,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1483",manuscript containing Nāmaliṅgānuśāsana,DS8581,https://search.digital-scriptorium.org/catalog/DS8581,Q35079,Q35080,University of Pennsylvania,9964249673503681|Ms. Coll. 390 Item 1483
http://www.wikidata.org/entity/Q138888221,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Indic 19",manuscript containing Gurupādukāpañcakastotra,DS8582,https://search.digital-scriptorium.org/catalog/DS8582,Q35082,Q35083,University of Pennsylvania,9964249693503681|Ms. Indic 19
http://www.wikidata.org/entity/Q138882932,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1486",manuscript containing Gītagovinda,DS8583,https://search.digital-scriptorium.org/catalog/DS8583,Q35085,Q35086,University of Pennsylvania,9964251163503681|Ms. Coll. 390 Item 1486
http://www.wikidata.org/entity/Q138882933,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1485",manuscript containing Naiṣadhaṭīkā sarga 5,DS8584,https://search.digital-scriptorium.org/catalog/DS8584,Q35088,Q35089,University of Pennsylvania,9964456603503681|Ms. Coll. 390 Item 1485
http://www.wikidata.org/entity/Q138882934,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1491",manuscript containing Kāvyalaṃkāravṛtti,DS8585,https://search.digital-scriptorium.org/catalog/DS8585,Q35091,Q35092,University of Pennsylvania,9964456973503681|Ms. Coll. 390 Item 1491
http://www.wikidata.org/entity/Q138888222,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1509",manuscript containing Saṃjīvanī sarga 9,DS8586,https://search.digital-scriptorium.org/catalog/DS8586,Q35094,Q35095,University of Pennsylvania,9964457243503681|Ms. Coll. 390 Item 1509
