row_index,workflow_history,place_as_recorded,authorized_label,structured_value
62,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.112764600Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.723672700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.475015300Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.436792900Z",Italy or France,Italy|France,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/1000070
63,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.112764600Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.723672700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.475015300Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.436792900Z","Italy, 1502-ca. 1599",Italy,http://vocab.getty.edu/tgn/1000080
64,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.112764600Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.723672700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.475015300Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.436792900Z","Italy, ca. 1450-1499",Italy,http://vocab.getty.edu/tgn/1000080
65,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.112764600Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.723672700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.475015300Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.437791500Z","Kestenholtz that is, Châtenois, France",Châtenois|France,http://vocab.getty.edu/tgn/1032520|http://vocab.getty.edu/tgn/1000070
66,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.112764600Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.723672700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.475015300Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.437791500Z",Kraków and Malogoszcz,Cracow|Świętokrzyskie Voivodeship,http://vocab.getty.edu/tgn/7007652|http://vocab.getty.edu/tgn/7024129
67,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.112764600Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.723672700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.475015300Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.437791500Z",Leipzig or Erfurt,Leipzig|Erfurt,http://vocab.getty.edu/tgn/7017167|http://vocab.getty.edu/tgn/7024031
68,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.113763300Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.723672700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.475015300Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.437791500Z",Livorno (Italy),Livorno|Italy,http://vocab.getty.edu/tgn/7006074|http://vocab.getty.edu/tgn/1000080
69,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.113763300Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.723672700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.475015300Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.437791500Z",Lombardy,Lombardy,http://vocab.getty.edu/tgn/7003237
70,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.113763300Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.723672700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.475015300Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.437791500Z",London,London,http://vocab.getty.edu/tgn/7011781
71,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.113763300Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.723672700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.475015300Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.437791500Z","London, ca. 1407, 1427",London,http://vocab.getty.edu/tgn/7011781
72,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.113763300Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.723672700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.475015300Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.437791500Z","Lorraine?, France",Lorraine|France,http://vocab.getty.edu/tgn/7024272|http://vocab.getty.edu/tgn/1000070
73,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.113763300Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.723672700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.475015300Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.437791500Z",Luxembourg,Luxembourg,http://vocab.getty.edu/tgn/7003514
74,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.113763300Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.723672700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.475015300Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.437791500Z","Lyon?, France",Lyon|France,http://vocab.getty.edu/tgn/7008772|http://vocab.getty.edu/tgn/1000070
75,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.113763300Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.723672700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.475015300Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.437791500Z","Mainz?, Germany",Mainz|Germany,http://vocab.getty.edu/tgn/7004449|http://vocab.getty.edu/tgn/7000084
76,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.113763300Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.723672700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.475015300Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.437791500Z",Mantua,Mantua,http://vocab.getty.edu/tgn/7005879
77,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.113763300Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.723672700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.475015300Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.437791500Z",Metz,Metz,http://vocab.getty.edu/tgn/7008418
78,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.113763300Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.723672700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.475015300Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.437791500Z","Metz, France",Metz|France,http://vocab.getty.edu/tgn/7008418|http://vocab.getty.edu/tgn/1000070
79,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.113763300Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.723672700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.475015300Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.437791500Z",Mexico,Mexico,http://vocab.getty.edu/tgn/7005560
80,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.113763300Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.723672700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.475015300Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.437791500Z",Montalboddo,Ostra,http://vocab.getty.edu/tgn/7007555
81,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.113763300Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.723672700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.476014500Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.437791500Z",Montedoglio,Montedoglio,http://vocab.getty.edu/tgn/4007415
82,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.113763300Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.723672700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.476014500Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.437791500Z",Monterubbiano,Monterubbiano,http://vocab.getty.edu/tgn/1045558
83,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.113763300Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.723672700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.476014500Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.437791500Z",Morocco,Morocco,http://vocab.getty.edu/tgn/1000179
84,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.113763300Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.723672700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.476014500Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.437791500Z","Mosul?, Iraq",Al-Mawṣil|Iraq,http://vocab.getty.edu/tgn/7002471|http://vocab.getty.edu/tgn/1000118
85,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.113763300Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.723672700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.476014500Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.437791500Z",Naples,Naples,http://vocab.getty.edu/tgn/7004474
86,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.113763300Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.723672700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.476014500Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.437791500Z",Naples and Mirabella,Naples|Mirabella,http://vocab.getty.edu/tgn/7004474|http://vocab.getty.edu/tgn/7055648
87,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.113763300Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.723672700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.476014500Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.437791500Z",Netherlands,Netherlands,http://vocab.getty.edu/tgn/7016845
88,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.113763300Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.723672700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.476014500Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.437791500Z",North Africa,North Africa,http://vocab.getty.edu/tgn/7016886
89,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.113763300Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.723672700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.476014500Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.437791500Z",Northern France,Northern France,http://vocab.getty.edu/tgn/4004036
90,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.113763300Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.723672700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.476014500Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.437791500Z",Northern Italy or Austria,Northern Italy|Austria,http://vocab.getty.edu/tgn/4005363|http://vocab.getty.edu/tgn/1000062
91,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.113763300Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.477014100Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.437791500Z",Nuremberg,Nuremberg,http://vocab.getty.edu/tgn/7004334
92,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.114761900Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.477014100Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.437791500Z",Padua,Padua,http://vocab.getty.edu/tgn/7003085
93,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.114761900Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.477014100Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.437791500Z","Padua?, Italy",Padua;Italy,http://vocab.getty.edu/tgn/7003085;http://vocab.getty.edu/tgn/1000080
94,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.114761900Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.477014100Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.438792100Z",Paris,Paris,http://vocab.getty.edu/tgn/7008038
95,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.114761900Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.477014100Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.438792100Z","Paris?, France",Paris;France,http://vocab.getty.edu/tgn/7008038;http://vocab.getty.edu/tgn/1000070
96,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.114761900Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.477014100Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.438792100Z",Perugia,Perugia,http://vocab.getty.edu/tgn/7000526
97,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.114761900Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.477014100Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.438792100Z",Piacenza,Piacenza,http://vocab.getty.edu/tgn/7004939
98,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.114761900Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.477014100Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.438792100Z","Pieve de Cadore, Italy",Pieve di Cadore|Italy,http://vocab.getty.edu/tgn/7003332|http://vocab.getty.edu/tgn/1000080
99,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.114761900Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.477014100Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.438792100Z",Pinerolo,Pinerolo,http://vocab.getty.edu/tgn/7005728
100,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.114761900Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.477014100Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.438792100Z",Piran,Piran,http://vocab.getty.edu/tgn/7012980
101,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.114761900Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.477014100Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.438792100Z",Pontigny,Pontigny,http://vocab.getty.edu/tgn/7008254
102,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.114761900Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.477014100Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.438792100Z",Reggio Emilia,Reggio nell'Emilia,http://vocab.getty.edu/tgn/7005020
103,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.114761900Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.477014100Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.438792100Z",Reims,Rheims,http://vocab.getty.edu/tgn/7011060
104,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.114761900Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.477014100Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.438792100Z",Rheinhessen-Pfalz,Rheinhessen-Pfalz,http://vocab.getty.edu/tgn/7004453
105,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.114761900Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.477014100Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.438792100Z",Rhineland,Rhineland,http://vocab.getty.edu/tgn/7003683
106,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.114761900Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.477014100Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.438792100Z","Rome, Italy",Rome|Italy,http://vocab.getty.edu/tgn/7000874|http://vocab.getty.edu/tgn/1000080
107,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.114761900Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.477014100Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.438792100Z",Rothenburg ob der Tauber,Rothenburg ober der Tauber,http://vocab.getty.edu/tgn/7005188
108,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.114761900Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.477014100Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.438792100Z",Rouen,Rouen,http://vocab.getty.edu/tgn/7008929
109,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.114761900Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.477014100Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.438792100Z",Saint-Geoire-en-Valdaine (France),Saint-Geoire-en-Valdaine|France,http://vocab.getty.edu/tgn/1035337|http://vocab.getty.edu/tgn/1000070
110,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.114761900Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.477014100Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.438792100Z","Seville?, Spain",Seville|Spain,http://vocab.getty.edu/tgn/7008676|http://vocab.getty.edu/tgn/1000095
111,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.114761900Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.477014100Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.439791500Z",Sicily,Sicily,http://vocab.getty.edu/tgn/7003122
112,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.114761900Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.477014100Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.439791500Z",Siena,Siena,http://vocab.getty.edu/tgn/7011179
113,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.114761900Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.477014100Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.439791500Z",Siena and Pavia,Siena|Pavia,http://vocab.getty.edu/tgn/7011179|http://vocab.getty.edu/tgn/7006026
114,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.114761900Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.477014100Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.439791500Z",Spain,Spain,http://vocab.getty.edu/tgn/1000095
115,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.114761900Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.477014100Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.439791500Z",Spain or France,Spain|France,http://vocab.getty.edu/tgn/1000095|http://vocab.getty.edu/tgn/1000070
116,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.115761800Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.477014100Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.439791500Z",Spain or Italy,Spain|Italy,http://vocab.getty.edu/tgn/1000095|http://vocab.getty.edu/tgn/1000080
117,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.115761800Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.477014100Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.439791500Z","St. Dié, France",Saint-Dié|France,http://vocab.getty.edu/tgn/7009618|http://vocab.getty.edu/tgn/1000070
118,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.115761800Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.477014100Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.439791500Z",Switzerland,Switzerland,http://vocab.getty.edu/tgn/7011731
119,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.115761800Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.478013800Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.439791500Z",Syria,Syria,http://vocab.getty.edu/tgn/1000140
120,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.115761800Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.478013800Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.439791500Z",Tarn-et-Garonne,Département de Tarn-et-Garonne,http://vocab.getty.edu/tgn/7003218
121,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.115761800Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.478013800Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.439791500Z",Terranuova Bracciolini,Terranuova Bracciolini,http://vocab.getty.edu/tgn/1047093
122,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.115761800Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.478013800Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.439791500Z",Toul,Toul,http://vocab.getty.edu/tgn/7009506
