row_index,workflow_history,name_as_recorded,role,name_agr,source_authority_uri,instance_of_add,authorized_label_add,structured_value_add,instance_of,authorized_label,structured_value
131,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T17:35:05.453535Z | NAME RECON STEP 3: START HUMAN RECON 2023-09-19T17:38:53.217504Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-09-19T17:39:16.800099Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-09-19T17:39:46.597102Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-09-19T17:40:11.795596Z | NAME RECON STEP 6: START ORG RECON 2023-09-21T19:55:42.494469Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-09-21T19:56:36.782898Z | NAME RECON STEP 9: FINALIZED 2023-09-26T18:21:01.742658Z","Eerens, Conradus",former owner,,,human,Conradus Eerens,Q122873306,,,
132,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T17:35:05.453538Z | NAME RECON STEP 3: START HUMAN RECON 2023-09-19T17:38:53.217507Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-09-19T17:39:16.800103Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-09-19T17:39:46.597106Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-09-19T17:40:11.795602Z | NAME RECON STEP 6: START ORG RECON 2023-09-21T19:55:42.494475Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-09-21T19:56:36.782908Z | NAME RECON STEP 9: FINALIZED 2023-09-26T18:21:01.742661Z","Eerens, Lambertus",former owner,,,human,Lambertus Eerens,Q122873307,,,
133,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T17:35:05.453540Z | NAME RECON STEP 3: START HUMAN RECON 2023-09-19T17:38:53.217511Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-09-19T17:39:16.800110Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-09-19T17:39:46.597125Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-09-19T17:40:11.795604Z | NAME RECON STEP 6: START ORG RECON 2023-09-21T19:55:42.494486Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-09-21T19:56:36.782916Z | NAME RECON STEP 9: FINALIZED 2023-09-26T18:21:01.742665Z","Egerton Master, active 1410",artist,,,human,Master of Egerton,Q29609,,,
134,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T17:35:05.453547Z | NAME RECON STEP 3: START HUMAN RECON 2023-09-19T17:38:53.217517Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-09-19T17:39:16.800113Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-09-19T17:39:46.597132Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-09-19T17:40:11.795608Z | NAME RECON STEP 6: START ORG RECON 2023-09-21T19:55:42.494492Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-09-21T19:56:36.782929Z | NAME RECON STEP 9: FINALIZED 2023-09-26T18:21:01.742667Z","Egerton Master, follower of",artist,,,human,Follower of the Egerton Master,Q122873308,,,
135,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T17:35:05.453549Z | NAME RECON STEP 3: START HUMAN RECON 2023-09-19T17:38:53.217519Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-09-19T17:39:16.800120Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-09-19T17:39:46.597142Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-09-19T17:40:11.795611Z | NAME RECON STEP 6: START ORG RECON 2023-09-21T19:55:42.494498Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-09-21T19:56:36.783001Z | NAME RECON STEP 9: FINALIZED 2023-09-26T18:21:01.742669Z","Elliott, G.",former owner,,,human,G. Elliott,Q122873309,,,
136,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T17:35:05.453551Z | NAME RECON STEP 3: START HUMAN RECON 2023-09-19T17:38:53.217526Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-09-19T17:39:16.800124Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-09-19T17:39:46.597149Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-09-19T17:40:11.795613Z | NAME RECON STEP 6: START ORG RECON 2023-09-21T19:55:42.494513Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-09-21T19:56:36.783016Z | NAME RECON STEP 9: FINALIZED 2023-09-26T18:21:01.742675Z","Ellis, John Henry, 1839 or 1840-1912",former owner,,,,,,human,John Henry Ellis,Q113819060
137,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T17:35:05.453558Z | NAME RECON STEP 3: START HUMAN RECON 2023-09-19T17:38:53.217530Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-09-19T17:39:16.800126Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-09-19T17:39:46.597156Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-09-19T17:40:11.795615Z | NAME RECON STEP 6: START ORG RECON 2023-09-21T19:55:42.494520Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-09-21T19:56:36.783032Z | NAME RECON STEP 9: FINALIZED 2023-09-26T18:21:01.742677Z",Enluminures (Firm),former owner,,,,,,organization,Enluminures,Q120442746
138,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T17:35:05.453561Z | NAME RECON STEP 3: START HUMAN RECON 2023-09-19T17:38:53.217533Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-09-19T17:39:16.800130Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-09-19T17:39:46.597160Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-09-19T17:40:11.795628Z | NAME RECON STEP 6: START ORG RECON 2023-09-21T19:55:42.494525Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-09-21T19:56:36.783042Z | NAME RECON STEP 9: FINALIZED 2023-09-26T18:21:01.742681Z","Epiphanius, Saint, Bishop of Constantia in Cyprus, approximately 310-403",author,,https://viaf.org/viaf/13651211,human,Epiphanius of Salamis,Q313922,,,
139,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T17:35:05.453563Z | NAME RECON STEP 3: START HUMAN RECON 2023-09-19T17:38:53.217537Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-09-19T17:39:16.800135Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-09-19T17:39:46.597167Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-09-19T17:40:11.795630Z | NAME RECON STEP 6: START ORG RECON 2023-09-21T19:55:42.494538Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-09-21T19:56:36.783091Z | NAME RECON STEP 9: FINALIZED 2023-09-26T18:21:01.742684Z","Erasmus, Desiderius",author,,http://viaf.org/viaf/87673996,human,Erasmus,Q43499,,,
140,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T17:35:05.453570Z | NAME RECON STEP 3: START HUMAN RECON 2023-09-19T17:38:53.217541Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-09-19T17:39:16.800137Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-09-19T17:39:46.597171Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-09-19T17:40:11.795633Z | NAME RECON STEP 6: START ORG RECON 2023-09-21T19:55:42.494544Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-09-21T19:56:36.783109Z | NAME RECON STEP 9: FINALIZED 2023-09-26T18:21:01.742686Z","Espeisse, de Farges d'",former owner,,,human,de Farges d'Espeisse,Q122873311,,,
141,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T17:35:05.453572Z | NAME RECON STEP 3: START HUMAN RECON 2023-09-19T17:38:53.217544Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-09-19T17:39:16.800141Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-09-19T17:39:46.597174Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-09-19T17:40:11.795637Z | NAME RECON STEP 6: START ORG RECON 2023-09-21T19:55:42.494548Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-09-21T19:56:36.783118Z | NAME RECON STEP 9: FINALIZED 2023-09-26T18:21:01.742692Z","Ess, Leander van 1772-1847",former owner,,,,,,human,Johann Heinrich van Ess,Q1810643
142,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T17:35:05.453574Z | NAME RECON STEP 3: START HUMAN RECON 2023-09-19T17:38:53.217547Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-09-19T17:39:16.800144Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-09-19T17:39:46.597183Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-09-19T17:40:11.795638Z | NAME RECON STEP 6: START ORG RECON 2023-09-21T19:55:42.494556Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-09-21T19:56:36.783123Z | NAME RECON STEP 9: FINALIZED 2023-09-26T18:21:01.742695Z","Ess, Leander van, 1772-1847",former owner,,,,,,human,Johann Heinrich van Ess,Q1810643
143,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T17:35:05.453578Z | NAME RECON STEP 3: START HUMAN RECON 2023-09-19T17:38:53.217551Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-09-19T17:39:16.800147Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-09-19T17:39:46.597187Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-09-19T17:40:11.795642Z | NAME RECON STEP 6: START ORG RECON 2023-09-21T19:55:42.494560Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-09-21T19:56:36.783132Z | NAME RECON STEP 9: FINALIZED 2023-09-26T18:21:01.742697Z","Essen, Anna van, Sister",former owner,,,human,Sister Anna van Essen,Q122873312,,,
144,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T17:35:05.453580Z | NAME RECON STEP 3: START HUMAN RECON 2023-09-19T17:38:53.217554Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-09-19T17:39:16.800151Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-09-19T17:39:46.597192Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-09-19T17:40:11.795646Z | NAME RECON STEP 6: START ORG RECON 2023-09-21T19:55:42.494565Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-09-21T19:56:36.783147Z | NAME RECON STEP 9: FINALIZED 2023-09-26T18:21:01.742700Z","Estmond, John",former owner,,,,,,human,John Estmond,Q114242435
145,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T17:35:05.453582Z | NAME RECON STEP 3: START HUMAN RECON 2023-09-19T17:38:53.217558Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-09-19T17:39:16.800157Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-09-19T17:39:46.597208Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-09-19T17:40:11.795648Z | NAME RECON STEP 6: START ORG RECON 2023-09-21T19:55:42.494575Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-09-21T19:56:36.783154Z | NAME RECON STEP 9: FINALIZED 2023-09-26T18:21:01.742703Z",Ethnikē Vivliothēkē tēs Hellados,former owner,,,organization,Ethnikē Vivliothēkē tēs Hellados,Q122873660,,,
146,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T17:35:05.453586Z | NAME RECON STEP 3: START HUMAN RECON 2023-09-19T17:38:53.217566Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-09-19T17:39:16.800159Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-09-19T17:39:46.597213Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-09-19T17:40:11.795650Z | NAME RECON STEP 6: START ORG RECON 2023-09-21T19:55:42.494580Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-09-21T19:56:36.783200Z | NAME RECON STEP 9: FINALIZED 2023-09-26T18:21:01.742705Z","Eusebius, of Cremona, Saint",author,,http://viaf.org/viaf/77789492,human,Eusebius of Cremona,Q24013788,,,
147,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T17:35:05.453588Z | NAME RECON STEP 3: START HUMAN RECON 2023-09-19T17:38:53.217569Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-09-19T17:39:16.800170Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-09-19T17:39:46.597217Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-09-19T17:40:11.795656Z | NAME RECON STEP 6: START ORG RECON 2023-09-21T19:55:42.494586Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-09-21T19:56:36.783218Z | NAME RECON STEP 9: FINALIZED 2023-09-26T18:21:01.742709Z","Eutropius, active 4th century",author,,http://id.loc.gov/authorities/names/n85083031.html,human,Eutropius,Q314694,,,
148,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T17:35:05.453591Z | NAME RECON STEP 3: START HUMAN RECON 2023-09-19T17:38:53.217574Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-09-19T17:39:16.800175Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-09-19T17:39:46.597225Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-09-19T17:40:11.795658Z | NAME RECON STEP 6: START ORG RECON 2023-09-21T19:55:42.494601Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-09-21T19:56:36.783228Z | NAME RECON STEP 9: FINALIZED 2023-09-26T18:21:01.742711Z","Falloize, Jean de, 16th century",former owner,,,human,Jean de Falloize,Q122873313,,,
149,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T17:35:05.453597Z | NAME RECON STEP 3: START HUMAN RECON 2023-09-19T17:38:53.217578Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-09-19T17:39:16.800178Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-09-19T17:39:46.597229Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-09-19T17:40:11.795660Z | NAME RECON STEP 6: START ORG RECON 2023-09-21T19:55:42.494606Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-09-21T19:56:36.783241Z | NAME RECON STEP 9: FINALIZED 2023-09-26T18:21:01.742713Z","Fastolf Master, active 1420-1460",artist,,,human,Fastolf Master,Q19955782,,,
150,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T17:35:05.453599Z | NAME RECON STEP 3: START HUMAN RECON 2023-09-19T17:38:53.217581Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-09-19T17:39:16.800182Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-09-19T17:39:46.597232Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-09-19T17:40:11.795666Z | NAME RECON STEP 6: START ORG RECON 2023-09-21T19:55:42.494611Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-09-21T19:56:36.783251Z | NAME RECON STEP 9: FINALIZED 2023-09-26T18:21:01.742717Z","Fenwick, Thomas Fitzroy Phillipps, 1856-1938",former owner,,,,,,human,Thomas FitzRoy Phillipps Fenwick,Q75889469
151,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T17:35:05.453601Z | NAME RECON STEP 3: START HUMAN RECON 2023-09-19T17:38:53.217585Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-09-19T17:39:16.800195Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-09-19T17:39:46.597247Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-09-19T17:40:11.795681Z | NAME RECON STEP 6: START ORG RECON 2023-09-21T19:55:42.494621Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-09-21T19:56:36.783260Z | NAME RECON STEP 9: FINALIZED 2023-09-26T18:21:01.742719Z","Firmin-Didot, Ambroise, 1790-1876",former owner,,,human,Ambroise Firmin Didot,Q2842379,,,
152,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T17:35:05.453606Z | NAME RECON STEP 3: START HUMAN RECON 2023-09-19T17:38:53.217588Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-09-19T17:39:16.800197Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-09-19T17:39:46.597252Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-09-19T17:40:11.795683Z | NAME RECON STEP 6: START ORG RECON 2023-09-21T19:55:42.494626Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-09-21T19:56:36.783267Z | NAME RECON STEP 9: FINALIZED 2023-09-26T18:21:01.742722Z","Fitzwilliam, George W",former owner,,,,,,human,George W. Fitzwilliam,Q114242437
153,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T17:35:05.453608Z | NAME RECON STEP 3: START HUMAN RECON 2023-09-19T17:38:53.217591Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-09-19T17:39:16.800201Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-09-19T17:39:46.597256Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-09-19T17:40:11.795687Z | NAME RECON STEP 6: START ORG RECON 2023-09-21T19:55:42.494632Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-09-21T19:56:36.783308Z | NAME RECON STEP 9: FINALIZED 2023-09-26T18:21:01.742728Z","Flachmann, Bartholdus and Flachmann, Johann",former owner,,,human,Bartholdus and Johann Flachmann,Q122873315,,,
154,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T17:35:05.453610Z | NAME RECON STEP 3: START HUMAN RECON 2023-09-19T17:38:53.217596Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-09-19T17:39:16.800207Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-09-19T17:39:46.597263Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-09-19T17:40:11.795689Z | NAME RECON STEP 6: START ORG RECON 2023-09-21T19:55:42.494643Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-09-21T19:56:36.783315Z | NAME RECON STEP 9: FINALIZED 2023-09-26T18:21:01.742730Z","Follower of Birago, Giovan Pietro, active 1471-1513 and Master B. F. (sometimes identified as Francisco Binasco)",artist,,,,,,human,Giovanni Pietro Birago,Q1901175
155,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T17:35:05.453613Z | NAME RECON STEP 3: START HUMAN RECON 2023-09-19T17:38:53.217598Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-09-19T17:39:16.800209Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-09-19T17:39:46.597267Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-09-19T17:40:11.795691Z | NAME RECON STEP 6: START ORG RECON 2023-09-21T19:55:42.494649Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-09-21T19:56:36.783327Z | NAME RECON STEP 9: FINALIZED 2023-09-26T18:21:01.742732Z",Follower of Jean Pucelle,artist,,,human,Follower of Jean Pucelle,Q122873316,,,
156,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T17:35:05.453616Z | NAME RECON STEP 3: START HUMAN RECON 2023-09-19T17:38:53.217601Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-09-19T17:39:16.800213Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-09-19T17:39:46.597271Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-09-19T17:40:11.795695Z | NAME RECON STEP 6: START ORG RECON 2023-09-21T19:55:42.494655Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-09-21T19:56:36.783339Z | NAME RECON STEP 9: FINALIZED 2023-09-26T18:21:01.742737Z",Follower of the master of the vitae imperatorum,artist,,,human,Follower of the master of the vitae imperatorum,Q122873317,,,
157,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T17:35:05.453618Z | NAME RECON STEP 3: START HUMAN RECON 2023-09-19T17:38:53.217610Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-09-19T17:39:16.800219Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-09-19T17:39:46.597289Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-09-19T17:40:11.795698Z | NAME RECON STEP 6: START ORG RECON 2023-09-21T19:55:42.494663Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-09-21T19:56:36.783350Z | NAME RECON STEP 9: FINALIZED 2023-09-26T18:21:01.742739Z","Fontaine, Charles, approximately 1514-",former owner,,,human,Charles Fontaine,Q17992861,,,
158,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T17:35:05.453624Z | NAME RECON STEP 3: START HUMAN RECON 2023-09-19T17:38:53.217613Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-09-19T17:39:16.800221Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-09-19T17:39:46.597293Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-09-19T17:40:11.795700Z | NAME RECON STEP 6: START ORG RECON 2023-09-21T19:55:42.494669Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-09-21T19:56:36.783360Z | NAME RECON STEP 9: FINALIZED 2023-09-26T18:21:01.742742Z","Fountaine, Andrew, Sir, 1676-1753",former owner,,,human,Andrew Fountaine,Q4756994,,,
159,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T17:35:05.453627Z | NAME RECON STEP 3: START HUMAN RECON 2023-09-19T17:38:53.217615Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-09-19T17:39:16.800241Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-09-19T17:39:46.597297Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-09-19T17:40:11.795703Z | NAME RECON STEP 6: START ORG RECON 2023-09-21T19:55:42.494676Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-09-21T19:56:36.783442Z | NAME RECON STEP 9: FINALIZED 2023-09-26T18:21:01.742746Z",Franciscans,author,,http://viaf.org/viaf/147415964,,,,organization,Franciscans,Q165005
160,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T17:35:05.453629Z | NAME RECON STEP 3: START HUMAN RECON 2023-09-19T17:38:53.217622Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-09-19T17:39:16.800246Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-09-19T17:39:46.597305Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-09-19T17:40:11.795705Z | NAME RECON STEP 6: START ORG RECON 2023-09-21T19:55:42.494689Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-09-21T19:56:36.783446Z | NAME RECON STEP 9: FINALIZED 2023-09-26T18:21:01.742748Z",Frater Pauli de Scledo,former owner,,,human,Frater Pauli de Scledo,Q122873318,,,
161,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T17:35:05.453636Z | NAME RECON STEP 3: START HUMAN RECON 2023-09-19T17:38:53.217625Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-09-19T17:39:16.800248Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-09-19T17:39:46.597308Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-09-19T17:40:11.795707Z | NAME RECON STEP 6: START ORG RECON 2023-09-21T19:55:42.494694Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-09-21T19:56:36.783461Z | NAME RECON STEP 9: FINALIZED 2023-09-26T18:21:01.742750Z",Frater Salvator Orlandini de Lanciolina,former owner,,,human,Frater Salvator Orlandini de Lanciolina,Q122873458,,,
162,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T17:35:05.453638Z | NAME RECON STEP 3: START HUMAN RECON 2023-09-19T17:38:53.217627Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-09-19T17:39:16.800252Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-09-19T17:39:46.597312Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-09-19T17:40:11.795719Z | NAME RECON STEP 6: START ORG RECON 2023-09-21T19:55:42.494698Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-09-21T19:56:36.783473Z | NAME RECON STEP 9: FINALIZED 2023-09-26T18:21:01.742753Z",Frater Santi de Bon Cor de Sutele,author,,,human,Frater Santi de Bon Cor de Sutele,Q122873460,,,
163,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T17:35:05.453641Z | NAME RECON STEP 3: START HUMAN RECON 2023-09-19T17:38:53.217632Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-09-19T17:39:16.800256Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-09-19T17:39:46.597321Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-09-19T17:40:11.795721Z | NAME RECON STEP 6: START ORG RECON 2023-09-21T19:55:42.494706Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-09-21T19:56:36.783483Z | NAME RECON STEP 9: FINALIZED 2023-09-26T18:21:01.742755Z","Frost, H. Harvey",former owner,,,,,,human,Henry Harvey Frost,Q63158037
164,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T17:35:05.453644Z | NAME RECON STEP 3: START HUMAN RECON 2023-09-19T17:38:53.217634Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-09-19T17:39:16.800259Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-09-19T17:39:46.597325Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-09-19T17:40:11.795724Z | NAME RECON STEP 6: START ORG RECON 2023-09-21T19:55:42.494711Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-09-21T19:56:36.783492Z | NAME RECON STEP 9: FINALIZED 2023-09-26T18:21:01.742757Z",G. Michelmore & Co.,former owner,,,human,G. Michelmore,Q114242531,,,
