row_index,workflow_history,subject_as_recorded,authorized_label_add,structured_value_add,subfield_codes,vocab,source_authority_uri,authorized_label,structured_value
186,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-05T15:50:42.678396400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-09-05T16:01:51.610671800Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T19:41:39.598965800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-09-05T19:44:07.147012800Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T19:57:31.856111800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-09-05T20:05:11.914704900Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T20:06:50.254719800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-09-05T20:08:11.071761500Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T20:09:12.895566400Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-09-06T16:14:04.740487200Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T16:15:16.309498500Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-09-06T16:53:01.173843500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-09-06T16:53:58.975912500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-09-06T17:01:20.818378200Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:05:26.305286500Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-09-06T17:07:01.178501400Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:07:42.537905300Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-09-06T17:30:51.605072Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-09-06T17:32:31.411266600Z | SUBJECT RECON, STEP 31: START SUBJECT RECON 8 2023-09-06T17:34:10.473256600Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:35:03.588461Z | SUBJECT RECON, STEP 34: START SUBJECT RECON 9a 2023-09-06T17:35:31.282457900Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:36:19.357198300Z | SUBJECT RECON, STEP 37: START SUBJECT RECON 9b 2023-09-06T17:47:59.526621Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-09-06T17:49:51.000407700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-09-06T17:54:02.732134500Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-09-06T17:54:57.116426500Z | SUBJECT RECON, STEP 45: FINALIZED 2023-09-06T17:56:38.305574200Z",Building laws (Islamic law),Building laws (Islamic law),http://id.worldcat.org/fast/1739594,a,fast,(OCoLC)fst01739594,,
187,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-05T15:50:42.678396400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-09-05T16:01:51.610671800Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T19:41:39.598965800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-09-05T19:44:07.147012800Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T19:57:31.856111800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-09-05T20:05:11.914704900Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T20:06:50.254719800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-09-05T20:08:11.071761500Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T20:09:12.895566400Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-09-06T16:14:04.740487200Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T16:15:16.309498500Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-09-06T16:53:01.173843500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-09-06T16:53:58.975912500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-09-06T17:01:20.818378200Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:05:26.305286500Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-09-06T17:07:01.178501400Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:07:42.537905300Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-09-06T17:30:51.605072Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-09-06T17:32:31.411266600Z | SUBJECT RECON, STEP 31: START SUBJECT RECON 8 2023-09-06T17:34:10.473256600Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:35:03.588461Z | SUBJECT RECON, STEP 34: START SUBJECT RECON 9a 2023-09-06T17:35:31.282457900Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:36:19.357198300Z | SUBJECT RECON, STEP 37: START SUBJECT RECON 9b 2023-09-06T17:47:59.526621Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-09-06T17:49:51.000407700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-09-06T17:54:02.732134500Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-09-06T17:54:57.116426500Z | SUBJECT RECON, STEP 45: FINALIZED 2023-09-06T17:56:38.305574200Z",Building laws (Islamic law)--Early works to 1800.,Building laws (Islamic law);Early works,http://id.worldcat.org/fast/1739594;http://id.worldcat.org/fast/1411636,a--v,0,(uri) http://id.loc.gov/authorities/subjects/sh2006002120,,
188,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-05T15:50:42.678396400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-09-05T16:01:51.611672900Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T19:41:39.598965800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-09-05T19:44:07.147012800Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T19:57:31.856111800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-09-05T20:05:11.914704900Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T20:06:50.254719800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-09-05T20:08:11.071761500Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T20:09:12.895566400Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-09-06T16:14:04.740487200Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T16:15:16.309498500Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-09-06T16:53:01.173843500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-09-06T16:53:58.975912500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-09-06T17:01:20.818378200Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:05:26.305286500Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-09-06T17:07:01.178501400Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:07:42.537905300Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-09-06T17:30:51.605072Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-09-06T17:32:31.411266600Z | SUBJECT RECON, STEP 31: START SUBJECT RECON 8 2023-09-06T17:34:10.473256600Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:35:03.588461Z | SUBJECT RECON, STEP 34: START SUBJECT RECON 9a 2023-09-06T17:35:31.282457900Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:36:19.357198300Z | SUBJECT RECON, STEP 37: START SUBJECT RECON 9b 2023-09-06T17:47:59.526621Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-09-06T17:49:51.000407700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-09-06T17:54:02.732134500Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-09-06T17:54:57.116426500Z | SUBJECT RECON, STEP 45: FINALIZED 2023-09-06T17:56:38.305574200Z",Cairo (Egypt)--History--Early works to 1800.,Egypt--Cairo;History;Early works,http://id.worldcat.org/fast/1205204;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,a--x--v,0,,,
189,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-05T15:50:42.678396400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-09-05T16:01:51.611672900Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T19:41:39.598965800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-09-05T19:44:07.147012800Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T19:57:31.856111800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-09-05T20:05:11.914704900Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T20:06:50.254719800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-09-05T20:08:11.071761500Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T20:09:12.895566400Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-09-06T16:14:04.740487200Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T16:15:16.309498500Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-09-06T16:53:01.173843500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-09-06T16:53:58.975912500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-09-06T17:01:20.818378200Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:05:26.305286500Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-09-06T17:07:01.178501400Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:07:42.537905300Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-09-06T17:30:51.605072Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-09-06T17:32:31.411266600Z | SUBJECT RECON, STEP 31: START SUBJECT RECON 8 2023-09-06T17:34:10.473256600Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:35:03.588461Z | SUBJECT RECON, STEP 34: START SUBJECT RECON 9a 2023-09-06T17:35:31.282457900Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:36:19.357198300Z | SUBJECT RECON, STEP 37: START SUBJECT RECON 9b 2023-09-06T17:47:59.526621Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-09-06T17:49:51.000407700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-09-06T17:54:02.732134500Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-09-06T17:54:57.116426500Z | SUBJECT RECON, STEP 45: FINALIZED 2023-09-06T17:56:38.305574200Z",Caliphs--Biography--Early works to 1800.,Caliphs--Biography;Biographies;Early works,http://id.worldcat.org/fast/844319;http://id.worldcat.org/fast/1919896;http://id.worldcat.org/fast/1411636,a--v--v,0,,,
190,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-05T15:50:42.678396400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-09-05T16:01:51.611672900Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T19:41:39.598965800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-09-05T19:44:07.147012800Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T19:57:31.856111800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-09-05T20:05:11.914704900Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T20:06:50.254719800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-09-05T20:08:11.071761500Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T20:09:12.895566400Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-09-06T16:14:04.741487200Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T16:15:16.309498500Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-09-06T16:53:01.173843500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-09-06T16:53:58.975912500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-09-06T17:01:20.818378200Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:05:26.305286500Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-09-06T17:07:01.178501400Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:07:42.537905300Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-09-06T17:30:51.605072Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-09-06T17:32:31.411266600Z | SUBJECT RECON, STEP 31: START SUBJECT RECON 8 2023-09-06T17:34:10.473256600Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:35:03.588461Z | SUBJECT RECON, STEP 34: START SUBJECT RECON 9a 2023-09-06T17:35:31.282457900Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:36:19.357198300Z | SUBJECT RECON, STEP 37: START SUBJECT RECON 9b 2023-09-06T17:47:59.526621Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-09-06T17:49:51.000407700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-09-06T17:54:02.732134500Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-09-06T17:54:57.117422700Z | SUBJECT RECON, STEP 45: FINALIZED 2023-09-06T17:56:38.305574200Z",Caliphs--Early works to 1800.,Caliphs;Early works,http://id.worldcat.org/fast/844318;http://id.worldcat.org/fast/1411636,a--v,0,,,
191,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-05T15:50:42.678396400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-09-05T16:01:51.611672900Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T19:41:39.598965800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-09-05T19:44:07.147012800Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T19:57:31.856111800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-09-05T20:05:11.914704900Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T20:06:50.255725900Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-09-05T20:08:11.071761500Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T20:09:12.895566400Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-09-06T16:14:04.741487200Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T16:15:16.309498500Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-09-06T16:53:01.173843500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-09-06T16:53:58.975912500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-09-06T17:01:20.818378200Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:05:26.305286500Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-09-06T17:07:01.178501400Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:07:42.537905300Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-09-06T17:30:51.605072Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-09-06T17:32:31.411266600Z | SUBJECT RECON, STEP 31: START SUBJECT RECON 8 2023-09-06T17:34:10.473256600Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:35:03.588461Z | SUBJECT RECON, STEP 34: START SUBJECT RECON 9a 2023-09-06T17:35:31.282457900Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:36:19.357198300Z | SUBJECT RECON, STEP 37: START SUBJECT RECON 9b 2023-09-06T17:47:59.526621Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-09-06T17:49:51.000407700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-09-06T17:54:02.732134500Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-09-06T17:54:57.117422700Z | SUBJECT RECON, STEP 45: FINALIZED 2023-09-06T17:56:38.305574200Z",Caliphs--Poetry--Early works to 1800.,Caliphs;Poetry;Early works,http://id.worldcat.org/fast/844318;http://id.worldcat.org/fast/1423828;http://id.worldcat.org/fast/1411636,a--x--v,0,(uri) http://id.loc.gov/authorities/subjects/sh85018927,,
192,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-05T15:50:42.678396400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-09-05T16:01:51.611672900Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T19:41:39.598965800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-09-05T19:44:07.147012800Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T19:57:31.856111800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-09-05T20:05:11.914704900Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T20:06:50.255725900Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-09-05T20:08:11.071761500Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T20:09:12.895566400Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-09-06T16:14:04.741487200Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T16:15:16.309498500Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-09-06T16:53:01.173843500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-09-06T16:53:58.975912500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-09-06T17:01:20.818378200Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:05:26.305286500Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-09-06T17:07:01.178501400Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:07:42.537905300Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-09-06T17:30:51.605072Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-09-06T17:32:31.411266600Z | SUBJECT RECON, STEP 31: START SUBJECT RECON 8 2023-09-06T17:34:10.473256600Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:35:03.588461Z | SUBJECT RECON, STEP 34: START SUBJECT RECON 9a 2023-09-06T17:35:31.282457900Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:36:19.357198300Z | SUBJECT RECON, STEP 37: START SUBJECT RECON 9b 2023-09-06T17:47:59.526621Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-09-06T17:49:51.000407700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-09-06T17:54:02.732134500Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-09-06T17:54:57.117422700Z | SUBJECT RECON, STEP 45: FINALIZED 2023-09-06T17:56:38.305574200Z",Caliphs--Poetry--Early works to 1800.,Caliphs;Poetry;Early works,http://id.worldcat.org/fast/844318;http://id.worldcat.org/fast/1423828;http://id.worldcat.org/fast/1411636,a--v--v,0,,,
193,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-05T15:50:42.678396400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-09-05T16:01:51.611672900Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T19:41:39.598965800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-09-05T19:44:07.147012800Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T19:57:31.856111800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-09-05T20:05:11.914704900Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T20:06:50.255725900Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-09-05T20:08:11.071761500Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T20:09:12.895566400Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-09-06T16:14:04.741487200Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T16:15:16.309498500Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-09-06T16:53:01.173843500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-09-06T16:53:58.975912500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-09-06T17:01:20.818378200Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:05:26.305286500Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-09-06T17:07:01.178501400Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:07:42.537905300Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-09-06T17:30:51.605072Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-09-06T17:32:31.411266600Z | SUBJECT RECON, STEP 31: START SUBJECT RECON 8 2023-09-06T17:34:10.473256600Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:35:03.588461Z | SUBJECT RECON, STEP 34: START SUBJECT RECON 9a 2023-09-06T17:35:31.282457900Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:36:19.357198300Z | SUBJECT RECON, STEP 37: START SUBJECT RECON 9b 2023-09-06T17:47:59.526621Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-09-06T17:49:51.000407700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-09-06T17:54:02.732134500Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-09-06T17:54:57.117422700Z | SUBJECT RECON, STEP 45: FINALIZED 2023-09-06T17:56:38.305574200Z",Caliphs--Quotations--Early works to 1800.,Caliphs;Quotations;Early works,http://id.worldcat.org/fast/844318;http://id.worldcat.org/fast/1423792;http://id.worldcat.org/fast/1411636,a--v--v,0,,,
194,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-05T15:50:42.678396400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-09-05T16:01:51.611672900Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T19:41:39.598965800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-09-05T19:44:07.147012800Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T19:57:31.856111800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-09-05T20:05:11.914704900Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T20:06:50.255725900Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-09-05T20:08:11.071761500Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T20:09:12.895566400Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-09-06T16:14:04.741487200Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T16:15:16.309498500Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-09-06T16:53:01.173843500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-09-06T16:53:58.975912500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-09-06T17:01:20.818378200Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:05:26.305286500Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-09-06T17:07:01.178501400Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:07:42.537905300Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-09-06T17:30:51.605072Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-09-06T17:32:31.411266600Z | SUBJECT RECON, STEP 31: START SUBJECT RECON 8 2023-09-06T17:34:10.473256600Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:35:03.588461Z | SUBJECT RECON, STEP 34: START SUBJECT RECON 9a 2023-09-06T17:35:31.282457900Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:36:19.357198300Z | SUBJECT RECON, STEP 37: START SUBJECT RECON 9b 2023-09-06T17:47:59.526621Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-09-06T17:49:51.000407700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-09-06T17:54:02.732134500Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-09-06T17:54:57.117422700Z | SUBJECT RECON, STEP 45: FINALIZED 2023-09-06T17:56:38.305574200Z",Caliphs.,Caliphs,http://id.worldcat.org/fast/844318,a,fast,(OCoLC)fst00844318,,
195,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-05T15:50:42.678396400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-09-05T16:01:51.611672900Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T19:41:39.598965800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-09-05T19:44:07.147012800Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T19:57:31.856111800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-09-05T20:05:11.914704900Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T20:06:50.255725900Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-09-05T20:08:11.071761500Z | KNOWN SUBJECT RECON APPLIED 2023-09-05T20:09:12.895566400Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-09-06T16:14:04.741487200Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T16:15:16.309498500Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-09-06T16:53:01.173843500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-09-06T16:53:58.975912500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-09-06T17:01:20.818378200Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:05:26.305286500Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-09-06T17:07:01.178501400Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:07:42.537905300Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-09-06T17:30:51.605072Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-09-06T17:32:31.411266600Z | SUBJECT RECON, STEP 31: START SUBJECT RECON 8 2023-09-06T17:34:10.473256600Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:35:03.588461Z | SUBJECT RECON, STEP 34: START SUBJECT RECON 9a 2023-09-06T17:35:31.282457900Z | KNOWN SUBJECT RECON APPLIED 2023-09-06T17:36:19.357198300Z | SUBJECT RECON, STEP 37: START SUBJECT RECON 9b 2023-09-06T17:47:59.526621Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-09-06T17:49:51.000407700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-09-06T17:54:02.732134500Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-09-06T17:54:57.117422700Z | SUBJECT RECON, STEP 45: FINALIZED 2023-09-06T17:56:38.305574200Z","Calligraphy, Arabic--Early works to 1800.","Calligraphy, Arabic;Early works",http://id.worldcat.org/fast/844384;http://id.worldcat.org/fast/1411636,a--v,0,,,
