row_index,workflow_history,material_as_recorded,authorized_label_add,structured_value_add,authorized_label,structured_value
11,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-23T22:29:14.477968400Z | MATERIAL RECON, STEP 3: FINALIZED 2023-08-23T22:29:36.272482500Z","[""paper, slight pen-work ornament""]",paper,http://vocab.getty.edu/aat/300014109,,
12,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-23T22:29:14.477968400Z | MATERIAL RECON, STEP 3: FINALIZED 2023-08-23T22:29:36.272482500Z","[""parchment""]",,,parchment,http://vocab.getty.edu/aat/300011851
13,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-23T22:29:14.477968400Z | MATERIAL RECON, STEP 3: FINALIZED 2023-08-23T22:29:36.272482500Z","[""parchment, decorated initials""]",parchment,http://vocab.getty.edu/aat/300011851,,
14,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-23T22:29:14.477968400Z | MATERIAL RECON, STEP 3: FINALIZED 2023-08-23T22:29:36.272482500Z","[""parchment, decorated initials, music (neumes)""]",parchment,http://vocab.getty.edu/aat/300011851,,
15,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-23T22:29:14.477968400Z | MATERIAL RECON, STEP 3: FINALIZED 2023-08-23T22:29:36.272482500Z","[""parchment, illuminated""]",parchment,http://vocab.getty.edu/aat/300011851,,
16,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-23T22:29:14.477968400Z | MATERIAL RECON, STEP 3: FINALIZED 2023-08-23T22:29:36.272482500Z","[""parchment, illuminated, miniatures""]",parchment,http://vocab.getty.edu/aat/300011851,,
17,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-23T22:29:14.477968400Z | MATERIAL RECON, STEP 3: FINALIZED 2023-08-23T22:29:36.272482500Z","[""parchment, illuminations""]",parchment,http://vocab.getty.edu/aat/300011851,,
18,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-23T22:29:14.477968400Z | MATERIAL RECON, STEP 3: FINALIZED 2023-08-23T22:29:36.272482500Z","[""parchment, illuminations, frontispiece, coat of arms""]",parchment,http://vocab.getty.edu/aat/300011851,,
19,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-23T22:29:14.477968400Z | MATERIAL RECON, STEP 3: FINALIZED 2023-08-23T22:29:36.272482500Z","[""parchment, illuminations, genealogical tables""]",parchment,http://vocab.getty.edu/aat/300011851,,
20,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-23T22:29:14.477968400Z | MATERIAL RECON, STEP 3: FINALIZED 2023-08-23T22:29:36.272482500Z","[""parchment, illuminations, portraits, coat of arms""]",parchment,http://vocab.getty.edu/aat/300011851,,
21,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-23T22:29:14.477968400Z | MATERIAL RECON, STEP 3: FINALIZED 2023-08-23T22:29:36.272482500Z","[""parchment, illuminations, portraits, genealogical tables""]",parchment,http://vocab.getty.edu/aat/300011851,,
22,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-23T22:29:14.477968400Z | MATERIAL RECON, STEP 3: FINALIZED 2023-08-23T22:29:36.272482500Z","[""parchment, illustrations""]",,,parchment,http://vocab.getty.edu/aat/300011851
23,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-23T22:29:14.477968400Z | MATERIAL RECON, STEP 3: FINALIZED 2023-08-23T22:29:36.272482500Z","[""parchment, initials""]",parchment,http://vocab.getty.edu/aat/300011851,,
24,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-23T22:29:14.477968400Z | MATERIAL RECON, STEP 3: FINALIZED 2023-08-23T22:29:36.272482500Z","[""parchment, music (diastematic neumes)""]",parchment,http://vocab.getty.edu/aat/300011851,,
25,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-23T22:29:14.477968400Z | MATERIAL RECON, STEP 3: FINALIZED 2023-08-23T22:29:36.272482500Z","[""parchment, orn initial""]",parchment,http://vocab.getty.edu/aat/300011851,,
26,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-23T22:29:14.477968400Z | MATERIAL RECON, STEP 3: FINALIZED 2023-08-23T22:29:36.272482500Z","[""parchment, orn, decorated initials""]",parchment,http://vocab.getty.edu/aat/300011851,,
27,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-23T22:29:14.477968400Z | MATERIAL RECON, STEP 3: FINALIZED 2023-08-23T22:29:36.272482500Z","[""parchment, orn, illustrations""]",parchment,http://vocab.getty.edu/aat/300011851,,
28,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-23T22:29:14.477968400Z | MATERIAL RECON, STEP 3: FINALIZED 2023-08-23T22:29:36.272482500Z","[""parchment, orn, initial""]",parchment,http://vocab.getty.edu/aat/300011851,,
29,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-23T22:29:14.477968400Z | MATERIAL RECON, STEP 3: FINALIZED 2023-08-23T22:29:36.272482500Z","[""parchment, orn: drawing: eagle""]",parchment,http://vocab.getty.edu/aat/300011851,,
30,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-23T22:29:14.477968400Z | MATERIAL RECON, STEP 3: FINALIZED 2023-08-23T22:29:36.272482500Z","[""parchment, ornamented initial, penwork""]",parchment,http://vocab.getty.edu/aat/300011851,,
