row_index,workflow_history,material_as_recorded,authorized_label_add,structured_value_add,authorized_label,structured_value
11,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:59:14.301956400Z | MATERIAL RECON, STEP 3: FINALIZED 2023-08-30T17:59:32.668520100Z","[""paper, charts""]",,,paper,http://vocab.getty.edu/aat/300014109
12,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:59:14.301956400Z | MATERIAL RECON, STEP 3: FINALIZED 2023-08-30T17:59:32.668520100Z","[""paper, color illustrations""]",,,paper,http://vocab.getty.edu/aat/300014109
13,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:59:14.301956400Z | MATERIAL RECON, STEP 3: FINALIZED 2023-08-30T17:59:32.668520100Z","[""paper, illustration""]",paper,http://vocab.getty.edu/aat/300014109,,
14,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:59:14.301956400Z | MATERIAL RECON, STEP 3: FINALIZED 2023-08-30T17:59:32.668520100Z","[""paper, illustrations""]",,,paper,http://vocab.getty.edu/aat/300014109
15,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:59:14.301956400Z | MATERIAL RECON, STEP 3: FINALIZED 2023-08-30T17:59:32.668520100Z","[""paper, illustrations ; 202 x 142 (135-155 x 67-85) mm. bound to 201 x 138 mm""]",paper,http://vocab.getty.edu/aat/300014109,,
16,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:59:14.301956400Z | MATERIAL RECON, STEP 3: FINALIZED 2023-08-30T17:59:32.668520100Z","[""paper, illustrations.""]",,,paper,http://vocab.getty.edu/aat/300014109
17,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:59:14.301956400Z | MATERIAL RECON, STEP 3: FINALIZED 2023-08-30T17:59:32.668520100Z","[""parchment""]",,,parchment,http://vocab.getty.edu/aat/300011851
18,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:59:14.301956400Z | MATERIAL RECON, STEP 3: FINALIZED 2023-08-30T17:59:32.668520100Z","[""parchment, illustration""]",,,parchment,http://vocab.getty.edu/aat/300011851
19,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:59:14.301956400Z | MATERIAL RECON, STEP 3: FINALIZED 2023-08-30T17:59:32.668520100Z","[""parchment, illustrations""]",,,parchment,http://vocab.getty.edu/aat/300011851
20,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:59:14.301956400Z | MATERIAL RECON, STEP 3: FINALIZED 2023-08-30T17:59:32.668520100Z","[""parchment, illustrations, maps""]",,,parchment,http://vocab.getty.edu/aat/300011851
21,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:59:14.301956400Z | MATERIAL RECON, STEP 3: FINALIZED 2023-08-30T17:59:32.668520100Z","[""parchment, paper""]",,,parchment;paper,http://vocab.getty.edu/aat/300011851;http://vocab.getty.edu/aat/300014109
