row_index,workflow_history,subject_as_recorded,subject-term,subfield_codes,vocab,source_authority_uri,authorized_label_add,structured_value_add,authorized_label,structured_value
46,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T18:35:51.311418Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-09-19T18:36:32.079980100Z | KNOWN SUBJECT RECON APPLIED 2023-09-21T22:14:04.469969600Z | SUBJECT RECON, STEP 45: FINALIZED 2023-09-26T16:46:44.081017100Z",Czech Republic,Czech Republic,,openn-keywords,,Czech Republic,http://id.worldcat.org/fast/1256743,,
47,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T18:35:51.311418Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-09-19T18:36:32.079980100Z | KNOWN SUBJECT RECON APPLIED 2023-09-21T22:14:04.469969600Z | SUBJECT RECON, STEP 45: FINALIZED 2023-09-26T16:46:44.081017100Z",Damage,Damage,,openn-keywords,,damage (condition),http://vocab.getty.edu/aat/300068940,,
48,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T18:35:51.311418Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-09-19T18:36:32.079980100Z | KNOWN SUBJECT RECON APPLIED 2023-09-21T22:14:04.469969600Z | SUBJECT RECON, STEP 45: FINALIZED 2023-09-26T16:46:44.081017100Z",Devotion,Devotion,,openn-keywords,,Prayers and devotions,http://id.worldcat.org/fast/1423909,,
49,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T18:35:51.311418Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-09-19T18:36:32.079980100Z | KNOWN SUBJECT RECON APPLIED 2023-09-21T22:14:04.469969600Z | SUBJECT RECON, STEP 45: FINALIZED 2023-09-26T16:46:44.081017100Z",Diagrams,Diagrams,,openn-keywords,,"Charts, diagrams, etc.",http://id.worldcat.org/fast/852545,,
50,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T18:35:51.311418Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-09-19T18:36:32.079980100Z | KNOWN SUBJECT RECON APPLIED 2023-09-21T22:14:04.469969600Z | SUBJECT RECON, STEP 45: FINALIZED 2023-09-26T16:46:44.081017100Z",Dictionary,Dictionary,,openn-keywords,,Dictionaries,http://id.worldcat.org/fast/1423826,,
51,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T18:35:51.311418Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-09-19T18:36:32.079980100Z | KNOWN SUBJECT RECON APPLIED 2023-09-21T22:14:04.469969600Z | SUBJECT RECON, STEP 45: FINALIZED 2023-09-26T16:46:44.081017100Z",Document,Document,,openn-keywords,,documents (object genre),http://vocab.getty.edu/aat/300026030,,
52,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T18:35:51.311418Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-09-19T18:36:32.079980100Z | KNOWN SUBJECT RECON APPLIED 2023-09-21T22:14:04.469969600Z | SUBJECT RECON, STEP 45: FINALIZED 2023-09-26T16:46:44.081017100Z",Dogale,Dogale,,openn-keywords,,,,,
53,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T18:35:51.311418Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-09-19T18:36:32.079980100Z | KNOWN SUBJECT RECON APPLIED 2023-09-21T22:14:04.469969600Z | SUBJECT RECON, STEP 45: FINALIZED 2023-09-26T16:46:44.081017100Z",Drawing,Drawing,,openn-keywords,,Drawing,http://id.worldcat.org/fast/897725,,
54,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T18:35:51.312422400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-09-19T18:36:32.079980100Z | KNOWN SUBJECT RECON APPLIED 2023-09-21T22:14:04.469969600Z | SUBJECT RECON, STEP 45: FINALIZED 2023-09-26T16:46:44.081017100Z",Dutch,Dutch,,openn-keywords,,Dutch (culture or style),http://vocab.getty.edu/aat/300111175,,
55,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T18:35:51.312422400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-09-19T18:36:32.079980100Z | KNOWN SUBJECT RECON APPLIED 2023-09-21T22:14:04.469969600Z | SUBJECT RECON, STEP 45: FINALIZED 2023-09-26T16:46:44.081017100Z",Egypt,Egypt,,openn-keywords,,Egypt,http://id.worldcat.org/fast/1208755,,
56,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T18:35:51.312422400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-09-19T18:36:32.079980100Z | KNOWN SUBJECT RECON APPLIED 2023-09-21T22:14:04.469969600Z | SUBJECT RECON, STEP 45: FINALIZED 2023-09-26T16:46:44.081017100Z",England,,,openn-keywords,,,,England,http://id.worldcat.org/fast/1219920
57,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T18:35:51.312422400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-09-19T18:36:32.079980100Z | KNOWN SUBJECT RECON APPLIED 2023-09-21T22:14:04.469969600Z | SUBJECT RECON, STEP 45: FINALIZED 2023-09-26T16:46:44.081017100Z",English,English,,openn-keywords,,English (culture or style),http://vocab.getty.edu/aat/300111178,,
58,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T18:35:51.312422400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-09-19T18:36:32.079980100Z | KNOWN SUBJECT RECON APPLIED 2023-09-21T22:14:04.469969600Z | SUBJECT RECON, STEP 45: FINALIZED 2023-09-26T16:46:44.081017100Z",Financial records,Financial records,,openn-keywords,,financial records,http://vocab.getty.edu/aat/300027473,,
