row_index,workflow_history,subject_as_recorded,subfield_codes,vocab,source_authority_uri,authorized_label_add,structured_value_add,authorized_label,structured_value
217,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.131572500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.370382800Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.328834100Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.056838200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.762626200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.910223300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.439156Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.471839300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.377026100Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.282592900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.452701600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.549648600Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.798707200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.957315300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.207717300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.431981800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.243943300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.639221200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.544654800Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.895487Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.800320400Z",Ornament,,openn-keywords,,,,Decoration and Ornament,http://id.worldcat.org/fast/889145
218,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.131572500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.370382800Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.328834100Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.056838200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.762626200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.910223300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.439156Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.471839300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.377026100Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.282592900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.452701600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.549648600Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.798707200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.957315300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.207717300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.431981800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.243943300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.639221200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.545654600Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.895487Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.800320400Z",Painting,,openn-keywords,,,,Painting,http://id.worldcat.org/fast/1050567
219,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.131572500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.370382800Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.328834100Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.056838200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.762626200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.910223300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.439156Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.471839300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.377026100Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.282592900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.452701600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.549648600Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.798707200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.957315300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.207717300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.431981800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.243943300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.639221200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.545654600Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.895487Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.800320400Z",Palimpsest,,openn-keywords,,,,Palimpsests,http://id.worldcat.org/fast/1051671
220,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.131572500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.370382800Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.328834100Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.056838200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.762626200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.910223300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.439156Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.471839300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.377026100Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.282592900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.452701600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.549648600Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.798707200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.957315300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.207717300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.431981800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.243943300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.639221200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.545654600Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.895487Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.800320400Z",Paper,,openn-keywords,,,,Paper,http://id.worldcat.org/fast/1052348
221,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.131572500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.370382800Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.328834100Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.056838200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.762626200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.910223300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.439156Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.471839300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.377026100Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.282592900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.452701600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.549648600Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.798707200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.957315300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.207717300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.431981800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.243943300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.639221200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.545654600Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.895487Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.800320400Z",Penwork initial,,openn-keywords,,,,decorated initials,http://vocab.getty.edu/aat/300417548
222,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.131572500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.370382800Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.328834100Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.056838200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.762626200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.910223300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.439156Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.471839300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.377026100Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.282592900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.452701600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.549648600Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.798707200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.957315300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.207717300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.432979300Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.243943300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.639221200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.545654600Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.895487Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.800320400Z",Persian,,openn-keywords,,,,Persian (culture),http://vocab.getty.edu/aat/300019933
223,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.131572500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.370382800Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.328834100Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.056838200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.762626200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.910223300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.439156Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.471839300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.377026100Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.282592900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.452701600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.550648400Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.798707200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.957315300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.207717300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.432979300Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.243943300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.639221200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.545654600Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.895487Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.800320400Z",Persian language,,openn-subjects,,Persian language,http://id.worldcat.org/fast/1058466,,
224,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.131572500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.370382800Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.328834100Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.056838200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.762626200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.910223300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.439156Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.471839300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.377026100Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.282592900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.452701600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.550648400Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.798707200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.957315300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.207717300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.432979300Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.243943300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.639221200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.545654600Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.895487Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.800320400Z",Persian language--Dictionaries,,openn-subjects,,Persian language;Dictionaries,http://id.worldcat.org/fast/1058466;http://id.worldcat.org/fast/1423826,,
225,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.131572500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.371384Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.328834100Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.057837900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.762626200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.910223300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.439156Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.471839300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.377026100Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.282592900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.452701600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.550648400Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.798707200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.957315300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.207717300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.432979300Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.243943300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.639221200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.545654600Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.895487Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.800320400Z",Persian language--Dictionaries--Turkish,,openn-subjects,,Persian language;Dictionaries;Turkish language,http://id.worldcat.org/fast/1058466;http://id.worldcat.org/fast/1423826;http://id.worldcat.org/fast/1159411,,
226,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.131572500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.371384Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.329891900Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.057837900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.762626200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.910223300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.439156Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.471839300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.377026100Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.282592900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.452701600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.550648400Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.798707200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.957315300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.207717300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.432979300Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.243943300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.639221200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.545654600Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.895487Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.800320400Z","Persian language--Glossaries, vocabularies, etc.--Turkish",,openn-subjects,,"Persian language;Glossaries, vocabularies, etc.;Turkish language",http://id.worldcat.org/fast/1058466;http://id.worldcat.org/fast/1423786;http://id.worldcat.org/fast/1159411,,
227,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.131572500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.371384Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.329891900Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.057837900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.762626200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.910223300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.439156Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.471839300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.377026100Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.282592900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.452701600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.550648400Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.798707200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.957315300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.207717300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.432979300Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.243943300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.639221200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.545654600Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.895487Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.800320400Z",Persian literature,,openn-subjects,,,,Persian literature,http://id.worldcat.org/fast/1058528
228,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.131572500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.371384Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.329891900Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.057837900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.762626200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.910223300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.439156Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.471839300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.377026100Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.282592900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.452701600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.550648400Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.798707200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.957315300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.208713800Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.432979300Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.243943300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.639221200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.545654600Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.895487Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.800320400Z",Persian literature--1500-1796,,openn-subjects,,Persian literature,http://id.worldcat.org/fast/1058528,,
