row_index,workflow_history,language_as_recorded,language_code,authorized_label_add,structured_value_add,authorized_label,structured_value
11,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:47:18.017976500Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-08-30T17:47:55.451130400Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-08-30T17:48:56.605898Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-08-30T17:52:31.661134100Z",Arabic and Persian,;ara;per,,,Arabic;Persian,Q13955;Q9168
12,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:47:18.017976500Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-08-30T17:47:55.451130400Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-08-30T17:48:56.605898Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-08-30T17:52:31.661134100Z",Arabic and Turkish,;ara;ota,Arabic;Turkish,Q13955;Q256,,
13,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:47:18.017976500Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-08-30T17:47:55.451130400Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-08-30T17:48:56.605898Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-08-30T17:52:31.661134100Z","Arabic, Persian and Ottoman Turkish",;ara;per;ota,Arabic;Persian;Ottoman Turkish,Q13955;Q9168;Q36730,,
14,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:47:18.017976500Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-08-30T17:47:55.451130400Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-08-30T17:48:56.605898Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-08-30T17:52:31.661134100Z",Catalan,,,,Catalan,Q7026
15,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:47:18.017976500Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-08-30T17:47:55.451130400Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-08-30T17:48:56.605898Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-08-30T17:52:31.661134100Z",Greek,;grc,,,Greek,Q9129
16,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:47:18.017976500Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-08-30T17:47:55.451130400Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-08-30T17:48:56.605898Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-08-30T17:52:31.661134100Z",In Arabic,,Arabic,Q13955,,
17,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:47:18.017976500Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-08-30T17:47:55.451130400Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-08-30T17:48:56.605898Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-08-30T17:52:31.661134100Z",In Arabic with some fawāʼid in Persian,;ara;per,Arabic;Persian,Q13955;Q9168,,
18,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:47:18.017976500Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-08-30T17:47:55.451130400Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-08-30T17:48:56.605898Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-08-30T17:52:31.661134100Z","In Arabic, Persian, Ottoman Turkish, and Greek",;ara;per;gre;ota,Arabic;Persian;Ottoman Turkish;Greek,Q13955;Q9168;Q36730;Q9129,,
19,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:47:18.017976500Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-08-30T17:47:55.451130400Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-08-30T17:48:56.605898Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-08-30T17:52:31.662128500Z","In Arabic, some notes in Persian",;ara;per,Arabic;Persian,Q13955;Q9168,,
20,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:47:18.017976500Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-08-30T17:47:55.451130400Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-08-30T17:48:56.605898Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-08-30T17:52:31.662128500Z",Latin,,,,Latin,Q397
21,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:47:18.017976500Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-08-30T17:47:55.451130400Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-08-30T17:48:56.605898Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-08-30T17:52:31.662128500Z",Latin,;lat,,,Latin,Q397
22,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:47:18.017976500Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-08-30T17:47:55.451130400Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-08-30T17:48:56.605898Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-08-30T17:52:31.662128500Z",Middle English,;enm;lat,,,Middle English,Q36395
23,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:47:18.017976500Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-08-30T17:47:55.451130400Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-08-30T17:48:56.605898Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-08-30T17:52:31.662128500Z",Middle English,;enm,,,Middle English,Q36395
24,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:47:18.017976500Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-08-30T17:47:55.451130400Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-08-30T17:48:56.605898Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-08-30T17:52:31.662128500Z",Middle English; prefatory matter in Latin,;enm;lat,Middle English;Latin,Q36395;Q397,,
25,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:47:18.017976500Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-08-30T17:47:55.451130400Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-08-30T17:48:56.605898Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-08-30T17:52:31.662128500Z",Middle French,;frm,,,Middle French,Q1473289
26,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:47:18.017976500Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-08-30T17:47:55.451130400Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-08-30T17:48:56.605898Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-08-30T17:52:31.662128500Z",Ottoman Turkish and Arabic,,,,Ottoman Turkish;Arabic,Q36730;Q13955
27,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:47:18.017976500Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-08-30T17:47:55.451130400Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-08-30T17:48:56.605898Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-08-30T17:52:31.662128500Z",Ottoman Turkish and Arabic,;ota,,,Ottoman Turkish;Arabic,Q36730;Q13955
28,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:47:18.017976500Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-08-30T17:47:55.451130400Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-08-30T17:48:56.605898Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-08-30T17:52:31.662128500Z",Persian,,,,Persian,Q9168
29,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:47:18.017976500Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-08-30T17:47:55.451130400Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-08-30T17:48:56.605898Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-08-30T17:52:31.662128500Z",Spanish,,,,Spanish,Q1321
30,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:47:18.017976500Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-08-30T17:47:55.451130400Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-08-30T17:48:56.605898Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-08-30T17:52:31.662128500Z",Translated from the Persian,;ara,Persian,Q9168,,
31,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:47:18.017976500Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-08-30T17:47:55.451130400Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-08-30T17:48:56.605898Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-08-30T17:52:31.662128500Z",Turkish in Arabic script,;ota,Turkish;Arabic,Q256;Q13955,,
32,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:47:18.017976500Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-08-30T17:47:55.451130400Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-08-30T17:48:56.605898Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-08-30T17:52:31.662128500Z",Turkish in Arabic script,,Turkish;Arabic,Q256;Q13955,,
33,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:47:18.017976500Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-08-30T17:47:55.451130400Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-08-30T17:48:56.605898Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-08-30T17:52:31.662128500Z","Turkish in Arabic script, Persian and Arabic",;ota;per;ara,Turkish;Arabic;Persian;Arabic,Q256;Q13955;Q9168;Q13955,,
34,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:47:18.017976500Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-08-30T17:47:55.452128500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-08-30T17:48:56.605898Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-08-30T17:52:31.662128500Z",ara,ara,,,Arabic,Q13955
35,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:47:18.017976500Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-08-30T17:47:55.452128500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-08-30T17:48:56.605898Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-08-30T17:52:31.662128500Z",enm,enm,,,Middle English,Q36395
36,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:47:18.017976500Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-08-30T17:47:55.452128500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-08-30T17:48:56.605898Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-08-30T17:52:31.662128500Z",frm,frm,,,Middle French,Q1473289
37,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:47:18.017976500Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-08-30T17:47:55.452128500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-08-30T17:48:56.605898Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-08-30T17:52:31.662128500Z",grc,grc,,,Ancient Greek,Q35497
38,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:47:18.017976500Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-08-30T17:47:55.452128500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-08-30T17:48:56.605898Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-08-30T17:52:31.662128500Z",gre,gre,,,Greek,Q9129
39,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:47:18.017976500Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-08-30T17:47:55.452128500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-08-30T17:48:56.605898Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-08-30T17:52:31.662128500Z",lat,lat,,,Latin,Q397
40,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:47:18.017976500Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-08-30T17:47:55.452128500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-08-30T17:48:56.605898Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-08-30T17:52:31.662128500Z",ota,ota,,,Ottoman Turkish,Q36730
41,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T17:47:18.017976500Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-08-30T17:47:55.452128500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-08-30T17:48:56.606898Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-08-30T17:52:31.662128500Z",per,per,,,Persian,Q9168
