File,signature,description,instanceOf,materialDS,centuryDS,earliestDate,latestDate,placeDS,scribeWikidata,artistWikidata,scriptNotes,languageWikidata,titleRecord,titleStandard,titleDS,authorWikidata,ownerWikidata,holderWikidata,DSID,institutionalID,shelfmark,iiifURL,record,search,link,dsItemID
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 9:26",manuscript containing Breviary,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1450,1499,https://catalog.digital-scriptorium.org/entity/Q122,,,Script: Bastarda,Q397,Breviary,Breviary,https://catalog.digital-scriptorium.org/entity/Q657,,,Q3087288,DS4787,Lewis E M 9:26,Lewis E M 9:26,,https://catalog.digital-scriptorium.org/entity/Q21861,https://search.digital-scriptorium.org/catalog/DS4787,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_009_026.html,https://catalog.digital-scriptorium.org/entity/Q21860
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 9:27",manuscript containing Book of Hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1450,https://catalog.digital-scriptorium.org/entity/Q122,,,Script: Gothic bookhand (southern textualis),Q397,Book of Hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,,Q3087288,DS4788,Lewis E M 9:27,Lewis E M 9:27,,https://catalog.digital-scriptorium.org/entity/Q21864,https://search.digital-scriptorium.org/catalog/DS4788,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_009_027.html,https://catalog.digital-scriptorium.org/entity/Q21863
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 10:4",manuscript containing Choir book,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1475,1499,https://catalog.digital-scriptorium.org/entity/Q126,,,,Q397,Choir book,Choir book,https://catalog.digital-scriptorium.org/entity/Q1449,,,Q3087288,DS4792,Lewis E M 10:4,Lewis E M 10:4,,https://catalog.digital-scriptorium.org/entity/Q21876,https://search.digital-scriptorium.org/catalog/DS4792,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_010_004.html,https://catalog.digital-scriptorium.org/entity/Q21875
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 10:4B",manuscript containing Book of Hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1475,1499,https://catalog.digital-scriptorium.org/entity/Q122,,,,Q397,Book of Hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,,Q3087288,DS4794,Lewis E M 10:4B,Lewis E M 10:4B,,https://catalog.digital-scriptorium.org/entity/Q21882,https://search.digital-scriptorium.org/catalog/DS4794,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_010_004b.html,https://catalog.digital-scriptorium.org/entity/Q21881
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 10:5",manuscript containing Leaf with miniature of Christ blessing a kneeling couple,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1485,1499,https://catalog.digital-scriptorium.org/entity/Q650,,,,Q150,Leaf with miniature of Christ blessing a kneeling couple,Miniature,https://catalog.digital-scriptorium.org/entity/Q19998,,,Q3087288,DS4795,Lewis E M 10:5,Lewis E M 10:5,,https://catalog.digital-scriptorium.org/entity/Q21885,https://search.digital-scriptorium.org/catalog/DS4795,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_010_005.html,https://catalog.digital-scriptorium.org/entity/Q21884
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 10:6",manuscript containing Book of Hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1485,1499,https://catalog.digital-scriptorium.org/entity/Q122,,,,Q397,Book of Hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,,Q3087288,DS4796,Lewis E M 10:6,Lewis E M 10:6,,https://catalog.digital-scriptorium.org/entity/Q21888,https://search.digital-scriptorium.org/catalog/DS4796,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_010_006.html,https://catalog.digital-scriptorium.org/entity/Q21887
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 10:8",manuscript containing Book of Hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1499,https://catalog.digital-scriptorium.org/entity/Q122,,,Script: Cursive,Q397,Book of Hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,,Q3087288,DS4798,Lewis E M 10:8,Lewis E M 10:8,,https://catalog.digital-scriptorium.org/entity/Q21894,https://search.digital-scriptorium.org/catalog/DS4798,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_010_008.html,https://catalog.digital-scriptorium.org/entity/Q21893
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 10:9",manuscript containing Antiphonary,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1475,1499,https://catalog.digital-scriptorium.org/entity/Q126,,,,Q397,Antiphonary,Antiphonary,https://catalog.digital-scriptorium.org/entity/Q654,,,Q3087288,DS4799,Lewis E M 10:9,Lewis E M 10:9,,https://catalog.digital-scriptorium.org/entity/Q21897,https://search.digital-scriptorium.org/catalog/DS4799,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_010_009.html,https://catalog.digital-scriptorium.org/entity/Q21896
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 10:10",manuscript containing Book of Hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1475,1499,https://catalog.digital-scriptorium.org/entity/Q122,,,,Q397,Book of Hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,,Q3087288,DS4800,Lewis E M 10:10,Lewis E M 10:10,,https://catalog.digital-scriptorium.org/entity/Q21900,https://search.digital-scriptorium.org/catalog/DS4800,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_010_010.html,https://catalog.digital-scriptorium.org/entity/Q21899
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 10:11",manuscript containing Book of Hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1475,1499,https://catalog.digital-scriptorium.org/entity/Q126|https://catalog.digital-scriptorium.org/entity/Q16418,,,,Q397,Book of Hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,,Q3087288,DS4801,Lewis E M 10:11,Lewis E M 10:11,,https://catalog.digital-scriptorium.org/entity/Q21903,https://search.digital-scriptorium.org/catalog/DS4801,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_010_011.html,https://catalog.digital-scriptorium.org/entity/Q21902
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 10:12",manuscript containing Book of Hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1475,1499,https://catalog.digital-scriptorium.org/entity/Q126|https://catalog.digital-scriptorium.org/entity/Q16418,,,,Q397,Book of Hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,,Q3087288,DS4802,Lewis E M 10:12,Lewis E M 10:12,,https://catalog.digital-scriptorium.org/entity/Q21906,https://search.digital-scriptorium.org/catalog/DS4802,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_010_012.html,https://catalog.digital-scriptorium.org/entity/Q21905
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 11:1A",manuscript containing Book of Hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1485,1499,https://catalog.digital-scriptorium.org/entity/Q122|https://catalog.digital-scriptorium.org/entity/Q19908,,,,Q397,Book of Hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,,Q3087288,DS4805,Lewis E M 11:1A,Lewis E M 11:1A,,https://catalog.digital-scriptorium.org/entity/Q21915,https://search.digital-scriptorium.org/catalog/DS4805,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_011_001a.html,https://catalog.digital-scriptorium.org/entity/Q21914
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 11:2",manuscript containing Book of Hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1475,1499,https://catalog.digital-scriptorium.org/entity/Q122|https://catalog.digital-scriptorium.org/entity/Q6985,,,,Q397,Book of Hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,,Q3087288,DS4806,Lewis E M 11:2,Lewis E M 11:2,,https://catalog.digital-scriptorium.org/entity/Q21918,https://search.digital-scriptorium.org/catalog/DS4806,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_011_002.html,https://catalog.digital-scriptorium.org/entity/Q21917
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 11:3",manuscript containing Book of Hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1475,1499,https://catalog.digital-scriptorium.org/entity/Q122|https://catalog.digital-scriptorium.org/entity/Q6985,,,,Q397,Book of Hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,,Q3087288,DS4807,Lewis E M 11:3,Lewis E M 11:3,,https://catalog.digital-scriptorium.org/entity/Q21921,https://search.digital-scriptorium.org/catalog/DS4807,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_011_003.html,https://catalog.digital-scriptorium.org/entity/Q21920
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 5:14",manuscript containing Book of Hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1440,1460,https://catalog.digital-scriptorium.org/entity/Q126,,,Script: Gothic bookhand,Q397,Book of Hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,,Q3087288,DS4697,Lewis E M 5:14,Lewis E M 5:14,,https://catalog.digital-scriptorium.org/entity/Q21591,https://search.digital-scriptorium.org/catalog/DS4697,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_005_014.html,https://catalog.digital-scriptorium.org/entity/Q21590
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 5:15",manuscript containing Book of Hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1440,1460,https://catalog.digital-scriptorium.org/entity/Q126,,,Script: Gothic bookhand,Q397,Book of Hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,,Q3087288,DS4698,Lewis E M 5:15,Lewis E M 5:15,,https://catalog.digital-scriptorium.org/entity/Q21594,https://search.digital-scriptorium.org/catalog/DS4698,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_005_015.html,https://catalog.digital-scriptorium.org/entity/Q21593
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 5:16",manuscript containing Book of Hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1440,1460,https://catalog.digital-scriptorium.org/entity/Q126,,,Script: Gothic bookhand,Q397,Book of Hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,,Q3087288,DS4699,Lewis E M 5:16,Lewis E M 5:16,,https://catalog.digital-scriptorium.org/entity/Q21597,https://search.digital-scriptorium.org/catalog/DS4699,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_005_016.html,https://catalog.digital-scriptorium.org/entity/Q21596
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 5:17",manuscript containing Undetermined,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1499,https://catalog.digital-scriptorium.org/entity/Q131,,,,Q397,Undetermined,Unknown,https://catalog.digital-scriptorium.org/entity/Q19938,,,Q3087288,DS4700,Lewis E M 5:17,Lewis E M 5:17,,https://catalog.digital-scriptorium.org/entity/Q21600,https://search.digital-scriptorium.org/catalog/DS4700,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_005_017.html,https://catalog.digital-scriptorium.org/entity/Q21599
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 5:18",manuscript containing Commentary on the altar at the temple,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1450,1499,https://catalog.digital-scriptorium.org/entity/Q126,,,,Q397,Commentary on the altar at the temple,Commentary,https://catalog.digital-scriptorium.org/entity/Q1376,,,Q3087288,DS4701,Lewis E M 5:18,Lewis E M 5:18,,https://catalog.digital-scriptorium.org/entity/Q21603,https://search.digital-scriptorium.org/catalog/DS4701,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_005_018.html,https://catalog.digital-scriptorium.org/entity/Q21602
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 5:19",manuscript containing Book of Hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1425,1450,https://catalog.digital-scriptorium.org/entity/Q126,,,,Q397,Book of Hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,,Q3087288,DS4702,Lewis E M 5:19,Lewis E M 5:19,,https://catalog.digital-scriptorium.org/entity/Q21606,https://search.digital-scriptorium.org/catalog/DS4702,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_005_019.html,https://catalog.digital-scriptorium.org/entity/Q21605
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 5:20",manuscript containing Book of Hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1450,https://catalog.digital-scriptorium.org/entity/Q126,,,,Q397,Book of Hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,,Q3087288,DS4703,Lewis E M 5:20,Lewis E M 5:20,,https://catalog.digital-scriptorium.org/entity/Q21609,https://search.digital-scriptorium.org/catalog/DS4703,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_005_020.html,https://catalog.digital-scriptorium.org/entity/Q21608
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 5:21",manuscript containing Choir book,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1499,https://catalog.digital-scriptorium.org/entity/Q131,,,Script: Liturgical bookhand,Q397,Choir book,Choir book,https://catalog.digital-scriptorium.org/entity/Q1449,,,Q3087288,DS4704,Lewis E M 5:21,Lewis E M 5:21,,https://catalog.digital-scriptorium.org/entity/Q21612,https://search.digital-scriptorium.org/catalog/DS4704,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_005_021.html,https://catalog.digital-scriptorium.org/entity/Q21611
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 5:21A",manuscript containing Book of Hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1440,1460,https://catalog.digital-scriptorium.org/entity/Q126,,,,Q397,Book of Hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,,Q3087288,DS4705,Lewis E M 5:21A,Lewis E M 5:21A,,https://catalog.digital-scriptorium.org/entity/Q21615,https://search.digital-scriptorium.org/catalog/DS4705,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_005_021a.html,https://catalog.digital-scriptorium.org/entity/Q21614
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 5:22",manuscript containing Book of Hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1425,1450,https://catalog.digital-scriptorium.org/entity/Q1243|https://catalog.digital-scriptorium.org/entity/Q16418,,,,Q397,Book of Hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,,Q3087288,DS4706,Lewis E M 5:22,Lewis E M 5:22,,https://catalog.digital-scriptorium.org/entity/Q21618,https://search.digital-scriptorium.org/catalog/DS4706,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_005_022.html,https://catalog.digital-scriptorium.org/entity/Q21617
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 5:23",manuscript containing Book of Hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1425,1450,https://catalog.digital-scriptorium.org/entity/Q1243|https://catalog.digital-scriptorium.org/entity/Q16418,,,,Q22282939,Book of Hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,,Q3087288,DS4707,Lewis E M 5:23,Lewis E M 5:23,,https://catalog.digital-scriptorium.org/entity/Q21621,https://search.digital-scriptorium.org/catalog/DS4707,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_005_023.html,https://catalog.digital-scriptorium.org/entity/Q21620
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 5:24",manuscript containing Book of Hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1425,1450,https://catalog.digital-scriptorium.org/entity/Q1243|https://catalog.digital-scriptorium.org/entity/Q16418,,,,Q22282939,Book of Hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,,Q3087288,DS4708,Lewis E M 5:24,Lewis E M 5:24,,https://catalog.digital-scriptorium.org/entity/Q21624,https://search.digital-scriptorium.org/catalog/DS4708,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_005_024.html,https://catalog.digital-scriptorium.org/entity/Q21623
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 5:25",manuscript containing Book of Hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1425,1450,https://catalog.digital-scriptorium.org/entity/Q1243|https://catalog.digital-scriptorium.org/entity/Q16418,,,,Q397,Book of Hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,,Q3087288,DS4709,Lewis E M 5:25,Lewis E M 5:25,,https://catalog.digital-scriptorium.org/entity/Q21627,https://search.digital-scriptorium.org/catalog/DS4709,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_005_025.html,https://catalog.digital-scriptorium.org/entity/Q21626
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 5:26",manuscript containing Book of Hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1425,1450,https://catalog.digital-scriptorium.org/entity/Q1243|https://catalog.digital-scriptorium.org/entity/Q16418,,,,Q397,Book of Hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,,Q3087288,DS4710,Lewis E M 5:26,Lewis E M 5:26,,https://catalog.digital-scriptorium.org/entity/Q21630,https://search.digital-scriptorium.org/catalog/DS4710,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_005_026.html,https://catalog.digital-scriptorium.org/entity/Q21629
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 5:27",manuscript containing Breviary,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1485,1499,https://catalog.digital-scriptorium.org/entity/Q126,,,,Q397,Breviary,Breviary,https://catalog.digital-scriptorium.org/entity/Q657,,,Q3087288,DS4711,Lewis E M 5:27,Lewis E M 5:27,,https://catalog.digital-scriptorium.org/entity/Q21633,https://search.digital-scriptorium.org/catalog/DS4711,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_005_027.html,https://catalog.digital-scriptorium.org/entity/Q21632
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 6:3",manuscript containing Choir book,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1485,1499,https://catalog.digital-scriptorium.org/entity/Q126,,,Script: Liturgical bookhand,Q397,Choir book,Choir book,https://catalog.digital-scriptorium.org/entity/Q1449,,,Q3087288,DS4714,Lewis E M 6:3,Lewis E M 6:3,,https://catalog.digital-scriptorium.org/entity/Q21642,https://search.digital-scriptorium.org/catalog/DS4714,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_006_003.html,https://catalog.digital-scriptorium.org/entity/Q21641
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 7:1",manuscript containing Decretals,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1250,1299,https://catalog.digital-scriptorium.org/entity/Q122,,,Script: Rotunda,Q397,Decretals,Decretals,https://catalog.digital-scriptorium.org/entity/Q1447,,,Q3087288,DS4719,Lewis E M 7:1,Lewis E M 7:1,,https://catalog.digital-scriptorium.org/entity/Q21657,https://search.digital-scriptorium.org/catalog/DS4719,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_007_001.html,https://catalog.digital-scriptorium.org/entity/Q21656
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 7:2",manuscript containing Book of Hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1499,https://catalog.digital-scriptorium.org/entity/Q122,,,Script: Gothic bookhand,Q397,Book of Hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,,Q3087288,DS4720,Lewis E M 7:2,Lewis E M 7:2,,https://catalog.digital-scriptorium.org/entity/Q21660,https://search.digital-scriptorium.org/catalog/DS4720,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_007_002.html,https://catalog.digital-scriptorium.org/entity/Q21659
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 7:3",manuscript containing Book of Hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1499,https://catalog.digital-scriptorium.org/entity/Q122,,,Script: Gothic bookhand,Q397,Book of Hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,,Q3087288,DS4721,Lewis E M 7:3,Lewis E M 7:3,,https://catalog.digital-scriptorium.org/entity/Q21663,https://search.digital-scriptorium.org/catalog/DS4721,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_007_003.html,https://catalog.digital-scriptorium.org/entity/Q21662
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 7:4",manuscript containing Undetermined,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1499,https://catalog.digital-scriptorium.org/entity/Q122,,,Script: Gothic bookhand,Q397,Undetermined,Unknown,https://catalog.digital-scriptorium.org/entity/Q19938,,,Q3087288,DS4722,Lewis E M 7:4,Lewis E M 7:4,,https://catalog.digital-scriptorium.org/entity/Q21666,https://search.digital-scriptorium.org/catalog/DS4722,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_007_004.html,https://catalog.digital-scriptorium.org/entity/Q21665
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 7:5",manuscript containing Undetermined,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1499,https://catalog.digital-scriptorium.org/entity/Q122,,,Script: Gothic bookhand,Q397,Undetermined,Unknown,https://catalog.digital-scriptorium.org/entity/Q19938,,,Q3087288,DS4723,Lewis E M 7:5,Lewis E M 7:5,,https://catalog.digital-scriptorium.org/entity/Q21669,https://search.digital-scriptorium.org/catalog/DS4723,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_007_005.html,https://catalog.digital-scriptorium.org/entity/Q21668
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 7:6a-l",manuscript containing Undetermined,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1499,https://catalog.digital-scriptorium.org/entity/Q122,,,,Q397,Undetermined,Unknown,https://catalog.digital-scriptorium.org/entity/Q19938,,,Q3087288,DS4724,Lewis E M 7:6a-l,Lewis E M 7:6a-l,,https://catalog.digital-scriptorium.org/entity/Q21672,https://search.digital-scriptorium.org/catalog/DS4724,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_007_006a-l.html,https://catalog.digital-scriptorium.org/entity/Q21671
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 7:7a-j",manuscript containing Service book,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1499,https://catalog.digital-scriptorium.org/entity/Q122,,,Script: Gothic bookhand,Q397,Service book,Service book,https://catalog.digital-scriptorium.org/entity/Q40008,,,Q3087288,DS4725,Lewis E M 7:7a-j,Lewis E M 7:7a-j,,https://catalog.digital-scriptorium.org/entity/Q21675,https://search.digital-scriptorium.org/catalog/DS4725,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_007_007a-j.html,https://catalog.digital-scriptorium.org/entity/Q21674
flp-ds-wikidata-before-1500.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 7:8",manuscript containing Book of Hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1499,https://catalog.digital-scriptorium.org/entity/Q126,,,Script: Gothic bookhand,Q397,Book of Hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,,Q3087288,DS4726,Lewis E M 7:8,Lewis E M 7:8,,https://catalog.digital-scriptorium.org/entity/Q21678,https://search.digital-scriptorium.org/catalog/DS4726,https://openn.library.upenn.edu/Data/0023/html/lewis_e_m_007_008.html,https://catalog.digital-scriptorium.org/entity/Q21677
