signature,description,instanceOf,materialDS,centuryDS,earliestDate,latestDate,placeDS,scribeWikidata,artistWikidata,scriptNotes,languageWikidata,titleRecord,titleStandard,titleDS,authorWikidata,ownerWikidata,holderWikidata,DSID,institutionalID,shelfmark,iiifURL,record,search,link,dsItemID
"New York City, New York, Fordham University, MS 04",manuscript containing Book of Hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1425,https://catalog.digital-scriptorium.org/entity/Q122|https://catalog.digital-scriptorium.org/entity/Q38148,,,,Q150|Q397,Book of Hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,Q27940646,Q130965,DS26221,MS 04,MS 04,https://iiif.archive.org/iiif/bookofhours00cath/manifest.json,https://catalog.digital-scriptorium.org/entity/Q100440,https://search.digital-scriptorium.org/catalog/DS26221,https://archive.org/details/MS04_3,https://catalog.digital-scriptorium.org/entity/Q100439
"New York City, New York, Fordham University, MS Item 26",manuscript containing Book of Hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1450,1499,https://catalog.digital-scriptorium.org/entity/Q651,,,,Q178806,Book of Hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,Q27940646,Q130965,DS26230,MS Item 26,MS Item 26,,https://catalog.digital-scriptorium.org/entity/Q100467,https://search.digital-scriptorium.org/catalog/DS26230,https://archive.org/details/MSItem26_3,https://catalog.digital-scriptorium.org/entity/Q100466
"New York City, New York, Fordham University, MS Item 28","manuscript containing Bible, O. T., Genesis",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1200,1299,https://catalog.digital-scriptorium.org/entity/Q122,,,,Q397,"Bible, O. T., Genesis",Bible|Book of Genesis,https://catalog.digital-scriptorium.org/entity/Q661|https://catalog.digital-scriptorium.org/entity/Q7274,,Q27940646,Q130965,DS26231,MS Item 28,MS Item 28,,https://catalog.digital-scriptorium.org/entity/Q100470,https://search.digital-scriptorium.org/catalog/DS26231,https://archive.org/details/MSItem28_3,https://catalog.digital-scriptorium.org/entity/Q100469
"New York City, New York, Fordham University, MS 03","manuscript containing Book of Hours, use of Rome",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1450,1499,https://catalog.digital-scriptorium.org/entity/Q134|https://catalog.digital-scriptorium.org/entity/Q1100,,,,Q397,"Book of Hours, use of Rome",Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,Q15453218|Q5928148|Q654762|Q2833337,Q130965,DS26236,MS 03,MS 03,https://iiif.archive.org/iiif/bookofhoursuseof00cath/manifest.json,https://catalog.digital-scriptorium.org/entity/Q100485,https://search.digital-scriptorium.org/catalog/DS26236,https://archive.org/details/MS03_3,https://catalog.digital-scriptorium.org/entity/Q100484
"New York City, New York, Fordham University, MS Item 03",manuscript containing Fatti di Cesare,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q96,1300,1350,https://catalog.digital-scriptorium.org/entity/Q134,,,,Q652,Fatti di Cesare,,,,Q94805275|Q109415,Q130965,DS26238,MS Item 03,MS Item 03,,https://catalog.digital-scriptorium.org/entity/Q100491,https://search.digital-scriptorium.org/catalog/DS26238,https://archive.org/details/MSItem03_3,https://catalog.digital-scriptorium.org/entity/Q100490
"New York City, New York, Fordham University, Gemunde Document 01",manuscript containing Deed,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1385,1399,https://catalog.digital-scriptorium.org/entity/Q131,,,,Q188,Deed,Deed,https://catalog.digital-scriptorium.org/entity/Q1319,,Q72940895,Q130965,DS26239,Gemunde Document 01,Gemunde Document 01,,https://catalog.digital-scriptorium.org/entity/Q100494,https://search.digital-scriptorium.org/catalog/DS26239,https://archive.org/details/GemundeDocument01_3,https://catalog.digital-scriptorium.org/entity/Q100493
"New York City, New York, Fordham University, Gemunde Document 04",manuscript containing Deed,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q98,1585,1599,https://catalog.digital-scriptorium.org/entity/Q131|https://catalog.digital-scriptorium.org/entity/Q38210,,,,Q188,Deed,Deed,https://catalog.digital-scriptorium.org/entity/Q1319,,Q72940895,Q130965,DS26240,Gemunde Document 04,Gemunde Document 04,,https://catalog.digital-scriptorium.org/entity/Q100497,https://search.digital-scriptorium.org/catalog/DS26240,https://archive.org/details/GemundeDocument04_3,https://catalog.digital-scriptorium.org/entity/Q100496
"New York City, New York, Fordham University, Gemunde Document 16",manuscript containing Deed,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1350,1399,https://catalog.digital-scriptorium.org/entity/Q131,,,,Q188,Deed,Deed,https://catalog.digital-scriptorium.org/entity/Q1319,,Q72940895,Q130965,DS26258,Gemunde Document 16,Gemunde Document 16,,https://catalog.digital-scriptorium.org/entity/Q100551,https://search.digital-scriptorium.org/catalog/DS26258,https://archive.org/details/GemundeDocument16_3,https://catalog.digital-scriptorium.org/entity/Q100550
"New York City, New York, Fordham University, Gemunde Document 17",manuscript containing Deed,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1375,1399,https://catalog.digital-scriptorium.org/entity/Q131,,,,Q188,Deed,Deed,https://catalog.digital-scriptorium.org/entity/Q1319,,Q72940895,Q130965,DS26259,Gemunde Document 17,Gemunde Document 17,,https://catalog.digital-scriptorium.org/entity/Q100554,https://search.digital-scriptorium.org/catalog/DS26259,https://archive.org/details/GemundeDocument17_3,https://catalog.digital-scriptorium.org/entity/Q100553
"New York City, New York, Fordham University, Gemunde Document 18",manuscript containing Deed,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1375,1399,https://catalog.digital-scriptorium.org/entity/Q131,,,,Q188,Deed,Deed,https://catalog.digital-scriptorium.org/entity/Q1319,,Q72940895,Q130965,DS26260,Gemunde Document 18,Gemunde Document 18,,https://catalog.digital-scriptorium.org/entity/Q100557,https://search.digital-scriptorium.org/catalog/DS26260,https://archive.org/details/GemundeDocument18_3,https://catalog.digital-scriptorium.org/entity/Q100556
