row_index,workflow_history,subject_as_recorded,source_authority_uri,authorized_label,structured_value
136,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Immortality,,Immortality,http://id.worldcat.org/fast/967853
137,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Immortality--Early works to 1800,,Immortality;Early works,http://id.worldcat.org/fast/967853;http://id.worldcat.org/fast/1411636
138,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Intellect--Religious aspects--Islam,,Intellect--Religious aspects--Islam,http://id.worldcat.org/fast/975753
139,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Internal revenue,,Internal revenue,http://id.worldcat.org/fast/976615
140,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Internal revenue--Iceland,,Internal revenue;Iceland,http://id.worldcat.org/fast/976615;http://id.worldcat.org/fast/1210572
141,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Iran,,Iran,http://id.worldcat.org/fast/1204889
142,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Iran--History--To 640--Poetry,,Iran;History;Poetry,http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/1411628;http://id.worldcat.org/fast/1423828
143,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Islam,,Islam,http://id.worldcat.org/fast/979776
144,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Islam--Customs and practices,,Islam--Customs and practices,http://id.worldcat.org/fast/979785
145,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Islam--Customs and practices--Early works to 1800,,Islam--Customs and practices;Early works,http://id.worldcat.org/fast/979785;http://id.worldcat.org/fast/1411636
146,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Islam--Doctrines--Early works to 1800,,Islam--Doctrines;Early works,http://id.worldcat.org/fast/979787;http://id.worldcat.org/fast/1411636
147,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Islam--Early works to 1800,,Islam;Early works,http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636
148,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Islam--Prayers and devotions,,Islam--Prayers and devotions,http://id.worldcat.org/fast/979821
149,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Islam--Prayers and devotions--Early works to 1800,,Islam--Prayers and devotions;Early works,http://id.worldcat.org/fast/979821;http://id.worldcat.org/fast/1411636
150,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Islamic Empire--History,,Islamic Empire;History,http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/1411628
151,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Islamic Empire--Kings and rulers,,Islamic Empire;Kings and rulers,http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/987694
152,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Islamic calendar,,Islamic calendar,http://id.worldcat.org/fast/1730291
153,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Islamic calendar--Early works to 1800,,Islamic calendar;Early works,http://id.worldcat.org/fast/1730291;http://id.worldcat.org/fast/1411636
154,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Islamic countries,,Islamic countries,http://id.worldcat.org/fast/1244130
155,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z","Islamic countries--Commerce--Handbooks, manuals, etc",,Islamic countries;Commerce;Handbooks and manuals,http://id.worldcat.org/fast/1244130;http://id.worldcat.org/fast/869279;http://id.worldcat.org/fast/1423877
156,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Islamic ethics,,Islamic ethics,http://id.worldcat.org/fast/979936
157,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Islamic ethics--Early works to 1800,,Islamic ethics;Early works,http://id.worldcat.org/fast/979936;http://id.worldcat.org/fast/1411636
158,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Islamic etiquette--Early works to 1800,,Islamic etiquette;Early works,http://id.worldcat.org/fast/979940;http://id.worldcat.org/fast/1411636
159,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Islamic hygiene--Early works to 1800,,Islamic hygiene;Early works,http://id.worldcat.org/fast/1730332;http://id.worldcat.org/fast/1411636
160,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Islamic illumination of books and manuscripts,,Islamic illumination of books and manuscripts,http://id.worldcat.org/fast/1730333
161,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Islamic illumination of books and manuscripts--Iran,,Islamic illumination of books and manuscripts;Iran,http://id.worldcat.org/fast/1730333;http://id.worldcat.org/fast/1204889
162,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Islamic law,,Islamic law,http://id.worldcat.org/fast/979949
163,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Islamic law--Early works to 1800,,Islamic law;Early works,http://id.worldcat.org/fast/979949;http://id.worldcat.org/fast/1411636
164,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Islamic magic,,Islamic magic,http://id.worldcat.org/fast/1730344
165,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Islamic magic--Early works to 1800,,Islamic magic;Early works,http://id.worldcat.org/fast/1730344;http://id.worldcat.org/fast/1411636
166,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Islamic philosophy,,Islamic philosophy,http://id.worldcat.org/fast/1730358
167,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Italy,,Italy,http://id.worldcat.org/fast/1204565
168,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Italy--Rome,,Italy--Rome,http://id.worldcat.org/fast/1204500
169,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Jewish astronomy--Early works to 1800,,Jewish astronomy;Early works,http://id.worldcat.org/fast/982662;http://id.worldcat.org/fast/1411636
170,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Jews--History--586 B.C.-70 A.D,,Jews;History,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1411628
171,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Jews--History--Early works to 1800,,Jews;History;Early works,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1411628;http://id.worldcat.org/fast/1411636
172,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z","Jews--History--Rebellion, 66-73",,Jews;History;Jewish Rebellion (66-73 A.D.),http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1411628;http://id.worldcat.org/fast/1404530
173,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Jihad--Early works to 1800,,Jihad;Early works,http://id.worldcat.org/fast/983599;http://id.worldcat.org/fast/1411636
174,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z","Jugurthine War, 111-105 B.C--Early works to 1800",,Jugurthine War (111-105 B.C.);Early works,http://id.worldcat.org/fast/984778;http://id.worldcat.org/fast/1411636
175,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Kings and rulers,,Kings and rulers,http://id.worldcat.org/fast/987694
176,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Kings and rulers--Duties--Early works to 1800,,Kings and rulers--Duties;Early works,http://id.worldcat.org/fast/987703;http://id.worldcat.org/fast/1411636
177,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Labyrinths--Early works to 1800,,Labyrinths;Early works,http://id.worldcat.org/fast/990468;http://id.worldcat.org/fast/1411636
178,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Latin language--Grammar--Early works to 1500,,Latin language--Grammar;Early works,http://id.worldcat.org/fast/993167;http://id.worldcat.org/fast/1411636
179,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Latin literature,,Latin literature,http://id.worldcat.org/fast/993331
180,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Latin literature--History,,Latin literature;History,http://id.worldcat.org/fast/993331;http://id.worldcat.org/fast/1411628
181,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.295Z",Latin literature--Natural history,,Latin literature;Natural history,http://id.worldcat.org/fast/993331;http://id.worldcat.org/fast/1034268
182,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Latin literature--Rhetoric,,Latin literature;Rhetoric,http://id.worldcat.org/fast/993331;http://id.worldcat.org/fast/1096948
183,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Latin poetry,,Latin poetry,http://id.worldcat.org/fast/993373
184,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Law,,Law,http://id.worldcat.org/fast/993678
185,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Law--Iceland,,Law;Iceland,http://id.worldcat.org/fast/993678;http://id.worldcat.org/fast/1210572
186,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z","Letter writing, Persian",,"Letter writing, Persian",http://id.worldcat.org/fast/996745
187,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z","Letter writing, Turkish",,"Letter writing, Turkish",http://id.worldcat.org/fast/996758
188,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Liquor laws (Islamic law),,Liquor laws (Islamic law),http://id.worldcat.org/fast/999738
189,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Liquor laws (Islamic law)--Early works to 1800,,Liquor laws (Islamic law);Early works,http://id.worldcat.org/fast/999738;http://id.worldcat.org/fast/1411636
190,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Logic,,Logic,http://id.worldcat.org/fast/1002014
191,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Logic--Early works to 1800,,Logic;Early works,http://id.worldcat.org/fast/1002014;http://id.worldcat.org/fast/1411636
192,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Logic--Islamic Empire--Early works to 1800,,Logic;Islamic Empire;Early works,http://id.worldcat.org/fast/1002014;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/1411636
193,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Magic--Early works to 1800,,Magic;Early works,http://id.worldcat.org/fast/1005468;http://id.worldcat.org/fast/1411636
194,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Malikites,,Malikites,http://id.worldcat.org/fast/1006724
195,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Malikites--Early works to 1800,,Malikites;Early works,http://id.worldcat.org/fast/1006724;http://id.worldcat.org/fast/1411636
196,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Manuscripts,,Manuscripts,http://id.worldcat.org/fast/1424060
197,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z","Manuscripts, Arabic",,"Manuscripts, Arabic",http://id.worldcat.org/fast/1008278
198,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z","Manuscripts, Arabic--New York (State)--New York",,"Manuscripts, Arabic;New York (State);New York (State)--New York",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1210280;http://id.worldcat.org/fast/1204333
199,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z","Manuscripts, French",,"Manuscripts, French",http://id.worldcat.org/fast/1008338
200,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z","Manuscripts, French--Oregon--Eugene",,"Manuscripts, French;Oregon;Oregon--Eugene",http://id.worldcat.org/fast/1008338;http://id.worldcat.org/fast/1204579;http://id.worldcat.org/fast/1205922
201,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z","Manuscripts, German",,"Manuscripts, German",http://id.worldcat.org/fast/1008346
202,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z","Manuscripts, German--Oregon--Eugene",,"Manuscripts, German;Oregon;Oregon--Eugene",http://id.worldcat.org/fast/1008346;http://id.worldcat.org/fast/1204579;http://id.worldcat.org/fast/1205922
203,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z","Manuscripts, Latin (Medieval and modern)",,"Manuscripts, Latin (Medieval and modern)",http://id.worldcat.org/fast/1008399
204,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z","Manuscripts, Latin (Medieval and modern)--Oregon--Eugene",,"Manuscripts, Latin (Medieval and modern);Oregon;Oregon--Eugene",http://id.worldcat.org/fast/1008399;http://id.worldcat.org/fast/1204579;http://id.worldcat.org/fast/1205922
