row_index,workflow_history,subject_as_recorded,source_authority_uri,authorized_label,structured_value
521,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.709734200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.348388400Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.371312100Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.894654700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:06.966434200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.381268Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.953252900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.281972900Z",Eutychians,,Eutychians,http://id.worldcat.org/fast/916956
522,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.709734200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.348388400Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.371312100Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.894654700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:06.966434200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.381268Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.953252900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.281972900Z",Eutychians--Early works to 1800,,Eutychians|Early works,http://id.worldcat.org/fast/916956|http://id.worldcat.org/fast/1411636
523,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.709734200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.348388400Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.371312100Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.894654700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:06.966434200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.381268Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.953252900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.281972900Z",Evangeliaries,,Evangeliaries,http://id.worldcat.org/fast/916991
524,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.709734200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.348388400Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.371312100Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.894654700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:06.966434200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.381268Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.953252900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.281972900Z",Evangeliaries--Specimens,,Evangeliaries|Specimens,http://id.worldcat.org/fast/916991|http://id.worldcat.org/fast/1423861
525,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.709734200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.348388400Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.372311600Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.894654700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:06.966434200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.381268Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.953252900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.281972900Z",Evreux (France)--History--Economic conditions--14th century,,France--Evreux|History|Economic history|Fourteenth century,http://id.worldcat.org/fast/1214013|http://id.worldcat.org/fast/1411628|http://id.worldcat.org/fast/901974|http://id.worldcat.org/fast/933420
526,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.709734200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.348388400Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.372311600Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.894654700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:06.966434200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.381268Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.953252900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.281972900Z",Excommunication,,Excommunication,http://id.worldcat.org/fast/917737
527,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.709734200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.348388400Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.372311600Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.894654700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:06.966434200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.381268Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.953252900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.281972900Z",Excommunication--Catholic Church,,Excommunication--Catholic Church,http://id.worldcat.org/fast/2023918
528,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.709734200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.348388400Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.372311600Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.894654700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:06.966434200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.381268Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.953252900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.281972900Z",Excommunication--Early works to 1800,,Excommunication|Early works,http://id.worldcat.org/fast/917737|http://id.worldcat.org/fast/1411636
529,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.709734200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.348388400Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.372311600Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.894654700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:06.966434200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.381268Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.953252900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.281972900Z",Exile (Punishment) in literature,,Exile (Punishment) in literature,http://id.worldcat.org/fast/918135
530,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.709734200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.348388400Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.372311600Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.894654700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:06.966434200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.381268Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.953252900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.281972900Z",Explosives,,Explosives,http://id.worldcat.org/fast/918611
531,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.709734200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.350388100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.372311600Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.894654700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:06.966434200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.381268Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.953252900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.281972900Z",Explosives--Early works to 1800,,Explosives;Early works,http://id.worldcat.org/fast/918611;http://id.worldcat.org/fast/1411636
532,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.709734200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.350388100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.372311600Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.894654700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:06.966434200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.381268Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.953252900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.281972900Z",Falconry,,Falconry,http://id.worldcat.org/fast/919992
533,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.709734200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.350388100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.372311600Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.894654700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:06.966434200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.382267700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.953252900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.281972900Z",Falconry--Early works to 1800,,Falconry|Early works,http://id.worldcat.org/fast/919992|http://id.worldcat.org/fast/1411636
534,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.709734200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.350388100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.372311600Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.894654700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:06.966434200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.382267700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.953252900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.281972900Z",Families,,Families,http://id.worldcat.org/fast/1728849
535,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.709734200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.350388100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.372311600Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.894654700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:06.966434200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.382267700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.953252900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.281972900Z",Farm life,,Farm life,http://id.worldcat.org/fast/921052
536,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.709734200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.350388100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.372311600Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.894654700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:06.966434200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.382267700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.953252900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.281972900Z",Farm life--Italy--History,,Farm life|Italy|History,http://id.worldcat.org/fast/921052|http://id.worldcat.org/fast/1204565|http://id.worldcat.org/fast/1411628
537,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.709734200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.350388100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.372311600Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.894654700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:06.966434200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.382267700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.953252900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.281972900Z",Farm management,,Farm management,http://id.worldcat.org/fast/921070
538,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.709734200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.350388100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.372311600Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.894654700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:06.966434200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.382267700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.953252900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.282976Z",Farm management--Italy,,Farm management|Italy,http://id.worldcat.org/fast/921070|http://id.worldcat.org/fast/1204565
539,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.710737500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.350388100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.372311600Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.894654700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:06.966434200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.382267700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.953252900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.282976Z",Farm rents,,Farm rents,http://id.worldcat.org/fast/921233
540,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.710737500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.350388100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.372311600Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.894654700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:06.966434200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.382267700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.953252900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.282976Z",Farm rents--France--History,,Farm rents|France|History,http://id.worldcat.org/fast/921233|http://id.worldcat.org/fast/1204289|http://id.worldcat.org/fast/1411628
541,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.710737500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.350388100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.372311600Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.894654700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:06.966434200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.382267700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.953252900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.282976Z",Fear of God,,Fear of God,http://id.worldcat.org/fast/922060
542,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.710737500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.350388100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.372311600Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.894654700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:06.966434200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.382267700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.953252900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.282976Z",Fear of God--Early works to 1800,,Fear of God|Early works,http://id.worldcat.org/fast/922060|http://id.worldcat.org/fast/1411636
543,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.710737500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.350388100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.372311600Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.894654700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:06.966434200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.382267700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.953252900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.282976Z",Ferrara (Italy)--History--15th century,,Italy--Ferrara|History|Fifteenth century,http://id.worldcat.org/fast/1204575|http://id.worldcat.org/fast/1411628|http://id.worldcat.org/fast/923962
544,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.710737500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.350388100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.372311600Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.894654700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:06.966434200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.382267700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.953252900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.282976Z",Ferrara (Italy)--History--Sources,,Italy--Ferrara|History|Sources,http://id.worldcat.org/fast/1204575|http://id.worldcat.org/fast/1411628|http://id.worldcat.org/fast/1423900
545,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.710737500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.350388100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.372311600Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.894654700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:06.966434200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.382267700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.953252900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.282976Z",Festivals,,Festivals,http://id.worldcat.org/fast/923329
546,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.710737500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.350388100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.372311600Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.894654700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:06.966434200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.382267700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.953252900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.282976Z",Festivals--Italy--Florence,,Festivals|Italy|Italy--Florence,http://id.worldcat.org/fast/923329|http://id.worldcat.org/fast/1204565|http://id.worldcat.org/fast/1204699
547,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.710737500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.350388100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.372311600Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.894654700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:06.966434200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.382267700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.953252900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.282976Z",Feudal law,,Feudal law,http://id.worldcat.org/fast/923484
548,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.710737500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.350388100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.372311600Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.894654700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:06.966434200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.382267700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.953252900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.282976Z",Feudal law--Achaea (Principality),,Feudal law,http://id.worldcat.org/fast/923484
549,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.710737500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.351389Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.372311600Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.894654700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:06.966434200Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.382267700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.953252900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.282976Z",Feudal law--Europe,,Feudal law|Europe,http://id.worldcat.org/fast/923484|http://id.worldcat.org/fast/1245064
550,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.710737500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.351389Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.372311600Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.894654700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:06.967442300Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.382267700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.953252900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.282976Z",Feudal law--Italy,,Feudal law|Italy,http://id.worldcat.org/fast/923484|http://id.worldcat.org/fast/1204565
551,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.710737500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.351389Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.372311600Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.894654700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:06.967442300Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.382267700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.953252900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.282976Z",Feudal law--Jerusalem--Sources,,Feudal law|Middle East--Jerusalem|Sources,http://id.worldcat.org/fast/923484|http://id.worldcat.org/fast/1216276|http://id.worldcat.org/fast/1423900
552,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.710737500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.351389Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.372311600Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.894654700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:06.967442300Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.382267700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.953252900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.282976Z",Feudalism,,Feudalism,http://id.worldcat.org/fast/923488
553,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.710737500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.351389Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.372311600Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.894654700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:06.967442300Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.382267700Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.953252900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.282976Z",Feudalism--France--History--16th century,,Feudalism|France|History|Sixteenth century,http://id.worldcat.org/fast/923488|http://id.worldcat.org/fast/1204289|http://id.worldcat.org/fast/1411628|http://id.worldcat.org/fast/1119851
