name_as_recorded,role,name_agr,source_authority_uri,instance_of_add,authorized_label_add,structured_value_add,ds_id_add,ds_qid_add,instance_of,authorized_label,structured_value,ds_qid
"Badr al-Rashīd, Muḥammad ibn Ismāʻīl, -1366",author,بدر الرشيد، محمد بن اسماعيل,,human,Badr al-Rashīd,Q124566716,DSNAME3764,Q40209,,,,
"Nawawī, 1233-1277",author,نووي,http://id.loc.gov/authorities/names/n82009538 http://id.loc.gov/authorities/names/n82009538 http://viaf.org/viaf/sourceID/LC%7cn82009538,,,,,,human,Al-Nawawi,Q293571,Q12416
"Nābulusī, ʻAbd al-Ghanī ibn Ismāʻīl, 1641-1731",author,نابلسي، عبد الغني بن اسماعيل,http://id.loc.gov/authorities/names/n83198301,,,,,,human,Abd al-Ghani al-Nabulsi,Q4164547,Q12278
"Ibn Zaghdān, Muḥammad ibn Aḥmad, 1417 or 1418-1477 or 1478",author,ابن زغدان، محمد بن احمد,,human,Muḥammad ibn Aḥmad Ibn Zaghdān,Q138006115,DSNAME9106,Q110559,,,,
"Ibn ʻAbbād, Muḥammad ibn Ibrāhīm, 1332 or 1333-1390",author,ابن عباد، محمد بن ابراهيم,,human,Ibn Abbad al-Rundi,Q5293550,DSNAME9040,Q110492,,,,
"Jurjānī, ʻAlī ibn Muḥammad, al-Sayyid al-Sharīf, 1340-1413",author,جرجاني، علي بن محمد السيد الشريف,,,,,,,human,Ali ibn Mohammed al-Jurjani,Q3063378,Q12280
"Ibn Ḥanbal, Aḥmad ibn Muḥammad, 780-855",author,ابن حنبل، احمد بن محمد,,,,,,,human,Ahmad ibn Hanbal,Q194442,Q67814
"Ḥamdān ibn ʻUthmān Khawājah, approximately 1775-1839 or 1840",author,حمدان بن عثمان خواجه,,human,Hamdan Khodja,Q3126371,DSNAME9091,Q110543,,,,
"Samarqandī, Muḥammad ibn Ashraf, active 13th century",author,سمرقندي، محمد بن اشرف,,,,,,,human,Shams al-Dīn al-Samarqandī,Q2031579,Q106661
"Qarāfī, Aḥmad ibn Idrīs, -1285",author,قرافي، احمد بن ادريس,,,,,,,human,Shihab al-Din al-Qarafi,Q7496464,Q103700
"Ibn Taymīyah, Aḥmad ibn ʻAbd al-Ḥalīm, 1263-1328",author,ابن تيمية، احمد بن عبد الحليم,,,,,,,human,Ibn Taymiyyah,Q491558,Q55361
"Ālūsī, Maḥmūd ibn ʻAbd Allāh, 1802 or 1803-1853 or 1854",author,آلوسي، محمود بن عبد الله,,human,Mahmud al-Alusi,Q4115112,DSNAME9092,Q110544,,,,
"Qūshjī, ʻAlī ibn Muḥammad, -1474 or 1475",author,قوشجي، علي بن محمد,http://id.loc.gov/authorities/names/nr90029107,,,,,,human,Ali Qushji,Q423644,Q3203
"Bukhārī, Muḥammad ʻAlī ibn Mubārakshāh, -approximately 1340",author,بخاري، محمد علي بن مباركشاه,,,,,,,human,Muḥammad ʻAlī ibn Mubārakshāh Bukhārī,Q135991865,Q106653
"Ibn ʻAṭāʼ Allāh, Aḥmad ibn Muḥammad, -1309",author,ابن عطاء الله، احمد بن محمد,,human,Ibn 'Ata Allah,Q2827445,DSNAME9093,Q110545,,,,
"Ibn ʻAṭāʼ Allāh, Aḥmad ibn Muḥammad, -1309",author,ابن عطاء الله، احمد بن محمد,,human,Ibn 'Ata Allah,Q2827445,DSNAME9093,Q110545,,,,
"Raḍī, Muḥammad ibn ʻAlāʾ al-Dīn",author,رضي، محمد بن علاء الدين,,,,,,,,,,
"Abū ʻUbayd al-Qāsim ibn Sallām, approximately 773-approximately 837",author,ابو عبيد القاسم بن سلام,,human,Abu Ubaid al-Qasim bin Salam,Q12178105,DSNAME9094,Q110546,,,,
"Mundhirī, ʻAlī ibn Muḥammad, -1925",author,منذري، علي بن محمد,,human,ʻAlī ibn Muḥammad Mundhirī,Q138006074,DSNAME9188,Q110641,,,,
"Ibn al-Ḥājj, Muḥammad ibn Muḥammad, -1336",author,ابن الحاج، محمد بن محمد,http://id.loc.gov/authorities/names/n89239785 http://id.loc.gov/authorities/names/n89239785 http://viaf.org/viaf/sourceID/LC%7cn89239785,,,,,,human,Mohammed ibn Hajj al-Tilimsani,Q6533378,Q12459
"Sharīshī, Aḥmad ibn ʻAbd al-Muʼmin, -1222 or 1223",author,شريشي، احمد بن عبد المؤمن,,human,Aḥmad ibn ʻAbd al-Muʼmin Sharīshī,Q138006075,DSNAME9189,Q110642,,,,
"Jīlī, ʻAbd al-Karīm ibn Ibrāhīm, 1365 or 1366-",author,جيلي، عبد الكريم بن ابراهيم,,human,Abdul Karim Jili,Q317332,DSNAME9075,Q110527,,,,
"Faryābī, Maḥmūd ibn Aḥmad, -1210 or 1211",author,فريابي، محمود بن احمد,,human,Maḥmūd ibn Aḥmad Faryābī,Q138006104,DSNAME9190,Q110643,,,,
"Faryābī, Maḥmūd ibn Aḥmad, -1210 or 1211",author,فريابي، محمود بن احمد,,human,Maḥmūd ibn Aḥmad Faryābī,Q138006104,DSNAME9190,Q110643,,,,
"Ibn Abī al-Dunyā, ʻAbd Allāh ibn Muḥammad, 823-894",author,ابن ابي الدنيا، عبد الله بن محمد,http://id.loc.gov/authorities/names/n85136568,,,,,,human,Ibn Abi al-Dunya,Q6532706,Q12400
"ʻAṭṭār, ʻAbd al-Fattāḥ ibn Muṣṭafá, 1842 or 1843-1879 or 1880",author,عطار، عبد الفتاح بن مصطفى,,human,Abd al-Fattah ibn Mustafa al-Attar,Q6813511,DSNAME9095,Q110547,,,,
"Fūwī, Ḥasan ibn ʻAlī, -1763 or 1764",author,فوي، حسن بن علي,,human,Ḥasan ibn ʻAlī Fūwī,Q138006076,DSNAME9191,Q110644,,,,
"Abū Shāmah, ʻAbd al-Raḥmān ibn Ismāʻīl, 1203-1267",author,ابو شامة، عبد الرحمن بن اسماعيل,http://id.loc.gov/authorities/names/n80137503,,,,,,human,Abu-Shama al-Maqdissí,Q481455,Q12293
"Yāqūt ibn ʻAbd Allāh al-Ḥamawī, 1179?-1229",author,ياقوت بن عبد الله الحموي، 1179?-1229,,human,Yaqut al-Hamawi,Q316364,DSNAME9096,Q110548,,,,
"Ibn Sayyid al-Nās, Muḥammad ibn Muḥammad, 1273?-1334",author,ابن سيد الناس، محمد بن محمد، 1273?-1334,,,,,,,human,Fatḥ al-Din Ibn Sayyid al-Nās,Q6536228,Q12389
"Ṣāliḥī, Aḥmad",author,,,,,,,,,,,
"ʻUkbarī, ʻAbd Allāh ibn al-Ḥusayn, 1143 or 1144-1219",author,,,,,,,,human,ʾAbū al-Baqāʾ al-ʿUkbariyy,Q3535817,Q12348
"Ibn ʻAbd al-Barr, Yūsuf ibn ʻAbd Allāh, 978 or 979-1071",author,,,,,,,,human,Ibn 'Abd al-Barr,Q732363,Q12347
Najāh ibn Abī Sāmī,author,,,,,,,,,,,
"Ṣadr al-Dīn al-Qūnawī, Muḥammad ibn Isḥāq, -1273 or 1274",author,,http://id.loc.gov/authorities/names/n84011667 http://id.loc.gov/authorities/names/n84011667 http://viaf.org/viaf/sourceID/LC%7cn84011667,,,,,,human,Sadr al-Din al-Qunawi,Q770298,Q12447
