name_as_recorded,role,name_agr,source_authority_uri,instance_of_add,authorized_label_add,structured_value_add,ds_id_add,ds_qid_add,instance_of,authorized_label,structured_value,ds_qid
"Qasṭallānī, Muṣṭafá ibn Muḥammad, -1495 or 1496",author,قسطلاني، مصطفى بن محمد، -1495 or 1496,,human,Muṣṭafá ibn Muḥammad Qasṭallānī,Q138006019,DSNAME9133,Q110586,,,,
"Quṭb al-Shīrāzī, Maḥmūd ibn Masʻūd, 1236 or 1237-1310 or 1311",author,قطب الشيرازي، محمود بن مسعود,,,,,,,human,Qutb al-Din al-Shirazi,Q729903,Q12301
"Maḥmud ibn Adʹham, active 15th century",author,محمد بن ادهم,,,,,,,human,Maḥmud ibn Adʹham,Q130374979,Q54796
"Wāsiṭī, Aḥmad ibn Ibrāhīm, 1259-1311",author,واسطي، احمد بن ابراهيم، 1259-1311,,human,Aḥmad ibn Ibrāhīm Wāsiṭī,Q138006020,DSNAME9134,Q110587,,,,
"Ibn Qayyim al-Jawzīyah, Muḥammad ibn Abī Bakr, 1292-1350",author,ابن قيم الجوزية، محمد بن ابي بكر,http://id.loc.gov/authorities/names/n80138230,,,,,,human,Ibn Qayyim Al-Jawziy,Q119679,Q12460
"Faylāli, ʻUmar ibn al-Bukhārī",author,فيلالي عمر بن البخاري,,human,ʻUmar ibn al-Bukhārī Faylāli,Q138006021,DSNAME9135,Q110588,,,,
"Maḥallī, Jalāl al-Dīn Muḥammad ibn Aḥmad, 1389-1459",author,محلي، جلال الدين محمد بن احمد,,,,,,,human,Jalaluddin al-Mahalli,Q6758211,Q27965
"Kirmānshāhī, Maḥmūd ibn Muḥammad ʻAlī, -1852 or 1853",author,كرمانشاهي، محمود بن محمد علي، -1852 or 1853,,,,,,,human,Maḥmūd ibn Muḥammad ʻAlī Kirmānshāhī,Q129453388,Q49204
"Shāfiʻī, Aḥmad ibn ʻAwwād, active 16th century-17th century",author,شافعي، احمد بن عواد، active 16th century-17th century,,human,Aḥmad ibn ʻAwwād Shāfiʻī,Q138006022,DSNAME9136,Q110589,,,,
"Fashnī, Aḥmad ibn Ḥijāzī",author,فشني، احمد بن حجازي,,,,,,,human,Aḥmad ibn Ḥijāzī Fashnī,Q131575236,Q67845
"Ṣaʻīdī, ʻAlī ibn Aḥmad, 1700-1775",author,صعيدي، علي بن احمد، 1700-1775,,human,ʿAlī ibn Aḥmad Ṣaʿīdī,Q117001319,DSNAME9054,Q110506,,,,
"Jafājī, Muḥammad",scribe,جفاجي، محمد,,,,,,,,,,
"Amīr al-Kabīr, Muḥammad ibn Muḥammad, 1742-1817",author,امير الكبير، محمد بن محمد، 1742-1817,,,,,,,human,Muḥammad ibn Muḥammad Amīr al-Kabīr,Q28714934,Q12511
"Maṣīrī, Yaḥyá ibn Aḥmad, active 18th century",scribe,مصيري، يحيى بن احمد، active 18th century,,,,,,,,,,
"Ghazzālī, 1058-1111",author,غزالي، 1058-1111,http://id.loc.gov/authorities/names/n82097778,,,,,,human,Al-Ghazali,Q9546,Q12305
"Ghazzālī, 1058-1111",author,غزالي، 1058-1111,http://id.loc.gov/authorities/names/n82097778,,,,,,human,Al-Ghazali,Q9546,Q12305
"ʻAbd al-Qādir al-Jīlānī, -1166",author,عبد القادر الجيلاني، -1166,,,,,,,human,Abdul Qadir Gilani,Q307365,Q54805
"Suyūṭī, 1445-1505",author,سيوطي، 1445-1505,http://id.loc.gov/authorities/names/n80081636,,,,,,human,Jalal al-Din al-Suyuti,Q468432,Q10868
"Munshāwī, Muḥammad, active 17th century",scribe,منشاوي، محمد، active 17th century,,,,,,,,,,
"Subkī, Aḥmad ibn Khalīl, 1532 or 1533-1622 or 1623",author,سبكي، احمد بن خليل، 1532 or 1533-1622 or 1623,,human,Aḥmad ibn Khalīl Subkī,Q138006023,DSNAME9137,Q110590,,,,
"Fayyūmī, Aḥmad ibn Aḥmad, -1658 or 1659",author,فيومي، احمد بن احمد، -1658 or 1659,,,,,,,human,Aḥmad ibn Aḥmad Fayyūmī,Q135441898,Q103698
"Ṣāwī, ʻAlī Muḥammad, active 19th century",scribe,صاوي، علي محمد، active 19th century,,,,,,,,,,
"ʻIrāqī, ʻAbd al-Raḥīm ibn al-Ḥusayn, 1325-1404",author,عراقي، عبد الرحيم بن الحسين، 1325-1404,,,,,,,human,Abd al-Rahim ibn al-Husain al-'Iraqi,Q4664581,Q12390
"Barzanjī, Muḥammad ibn ʻAbd al-Rasūl, 1630 or 1631-1691 or 1692",author,برزنجي، محمد بن عبد الرسول، 1630 or 1631-1691 or 1692,,,,,,,human,Muḥammad ibn ʻAbd al-Rasūl Barzanjī,Q131398886,Q68308
"Qurashī, Muḥammad Saʻīd ibn Ḥusayn, active 17th century",scribe,قرشي، محمد سعيد بن حسين، active 17th century,,,,,,,,,,
"Khazrajī, ʻAbd al-Bāqī ibn ʻAbd al-Raḥmān, -1667 or 1668",author,خزرجي، عبد الباقي بن عبد الرحمن، -1667 or 1668,,human,ʻAbd al-Bāqī ibn ʻAbd al-Raḥmān Khazrajī,Q138006024,DSNAME9138,Q110591,,,,
"Jawharī, Aḥmad ibn al-Ḥasan, -1768",author,جوهري، احمد بن الحسن، -1768,,human,Ahmad al-Jawhari,Q12178531,DSNAME9055,Q110507,,,,
"Khaṭīb, ʻAlī, active 18th century?",scribe,خطيب، علي، active 18th century?,,,,,,,,,,
Ṣādiq ibn Yūsuf,author,صادق بن يوسف,,human,Ṣādiq ibn Yūsuf,Q138006025,DSNAME9139,Q110592,,,,
"Muhtadī, Naṣr ibn Yaḥyá",author,,http://id.loc.gov/authorities/names/nr91004073 http://id.loc.gov/authorities/names/nr91004073 http://viaf.org/viaf/sourceID/LC%7cnr91004073,,,,,,human,Naṣr ibn Yaḥyá Muhtadī,Q122946972,Q12464
"Mustaḥīʹzādah, ʻAbd Allāh ibn ʻUthmān, -1735 or 1736",author,مستحي‌زادة، عبد الله بن عثمان، -1735 or 1736,,human,ʻAbd Allāh ibn ʻUthmān Mustaḥīʹzādah,Q138006027,DSNAME9140,Q110593,,,,
"Ṭarābūzānī, ʻAlī ibn al-Ḥasan, active 19th century",scribe,طرابوزاني، علي بن الحسن، active 19th century,,,,,,,,,,
"Isrāʼīl ibn Shamūʼīl, al-Ūrshalīmī",author,اسرائيل بن شموئيل، الاورشليمي,,human,al-Ūrshalīmī Isrāʼīl ibn Shamūʼīl,Q138006028,DSNAME9141,Q110594,,,,
"Ibn al-ʻAzābīlī, Muḥammad Qāsim ibn Muḥammad Ṣāliḥ, -1512 or 1513",author,ابن العزابيلي، محمد قاسم بن محمد صالح، -1512 or 1513,,human,Muḥammad Qāsim ibn Muḥammad Ṣāliḥ Ibn al-ʻAzābīlī,Q138006029,DSNAME9142,Q110595,,,,
"Shurnūbī, Aḥmad ibn ʻUthmān, 1524 or 1525-1585 or 1586",author,شرنوبي، احمد بن عثمان، 1524 or 1525-1585 or 1586,,human,Aḥmad ibn ʻUthmān Shurnūbī,Q138006030,DSNAME9143,Q110596,,,,
"Ibn al-ʻArabī, 1165-1240",author,ابن العربي، 1165-1240,http://id.loc.gov/authorities/names/n50082069,,,,,,human,Ibn Arabi,Q46420,Q40926
"Muḥammad Ṣāliḥ ibn Aḥmad, active 18th century",scribe,محمد صالح بن احمد، active 18th century,,,,,,,,,,
Ḥusayn,author,حسين,,,,,,,,,,
"Wārsī, Yūḥannā ibn Yūsuf, active 19th century",scribe,وارسي، يوحنا بن يوسف، active 19th century,,,,,,,,,,
"Ḥanbalī, Ṭalḥah ibn Muḥammad, active 14th century",scribe,حنبلي، طلحة بن محمد، active 14th century,,,,,,,,,,
"Kemalpaşazade, 1468 or 1469-1534",author,كمال پاشا زاده، 1468 or 1469-1534,http://id.loc.gov/authorities/names/n85370452 http://id.loc.gov/authorities/names/n85370452 http://viaf.org/viaf/sourceID/LC%7cn85370452,,,,,,human,Ibn Kemal,Q449254,Q12483
"Qūnawī, ʻAbd al-Ghaffār ibn Ismāʻīl, active 17th century",scribe,قونوي، عبد الغفار بن اسماعيل، active 17th century,,,,,,,,,,
"Ḥimṣī, Aḥmad ibn Muḥammad, active 17th century",scribe,حمصي، احمد بن محمد، active 17th century,,,,,,,,,,
"Jaʻfarī, Muḥammad ibn Muḥammad, active 19th century",scribe,جعفري، محمد بن محمد، active 19th century,,,,,,,,,,
"Bujayrimī, Futūḥ ʻAbbās",author,بجيرمي، فتوح عباس,,human,Futūḥ ʻAbbās Bujayrimī,Q138006031,DSNAME9144,Q110597,,,,
"Jundī, Aḥmad ibn ʻAbd al-Dāʼim, active 19th century",scribe,جندي، احمد بن عبد الدائم، active 19th century,,,,,,,,,,
"Ḥawwāt, Sulaymān ibn Muḥammad, 1747-1815 or 1816",author,حوات، سليمان بن محمد,,human,Sulayman al-Hawwat,Q7636049,DSNAME9056,Q110508,,,,
"La Poype de Vertrieu, Jean Claude de, 1655-1732",author,,,human,Jean-Claude de La Poype de Vertrieu,Q3165274,DSNAME9057,Q110509,,,,
"Abū al-Faraj al-Khaṭīb, Muḥammad ibn ʻAbd al-Qādir, 1828 or 1829-1893 or 1894",author,ابو الفرج الخطيب، محمد بن عبد القادر، 1828 or 1829-1893 or 1894,,human,Muḥammad ibn ʻAbd al-Qādir Abū al-Faraj al-Khaṭīb,Q138006032,DSNAME9145,Q110598,,,,
"Wāḥidī, Abū al-Ḥasan ʻAlī ibn Aḥmad, -1075 or 1076",author,واحدي، ابو الحسن علي بن احمد، -1075 or 1076,http://id.loc.gov/authorities/names/n85821906,,,,,,human,Wāḥidī Nīsābūrī,Q12227985,Q12291
"Ibn al-ʻImād, ʻAbd al-Ḥayy ibn Aḥmad, 1623-1679",scribe,ابن العماد، عبد الحي بن احمد، 1623-1679,,human,İbnü'l-İmad,Q6534150,DSNAME9058,Q110510,,,,
"Anṣārī, Zakarīyā ibn Muḥammad, approximately 1423-approximately 1520",author,انصاري، زكريا بن محمد، approximately 1423-approximately 1520,http://id.loc.gov/authorities/names/n85197808 http://id.loc.gov/authorities/names/n85197808 http://viaf.org/viaf/sourceID/LC%7cn85197808,,,,,,human,Zakariyya al-Ansari,Q4117458,Q12326
"Jazāʼirī, Muḥammad Nūr al-Dīn, active 19th century",scribe,جزائري، محمد نور الدين، active 19th century,,,,,,,,,,
"Arrajānī, Aḥmad ibn Muḥammad, 1067 or 1068-1149 or 1150",author,ارجاني، احمد بن محمد، 1067 or 1068-1149 or 1150,,human,Aḥmad ibn Muḥammad Arrajānī,Q138006033,DSNAME9146,Q110599,,,,
"Būrīnī, al-Ḥasan ibn Muḥammad, 1555 or 1556-1615 or 1616",author,بوريني، الحسن بن محمد، 1555 or 1556-1615 or 1616,,human,Ḥasan Ibn-Muḥammad al-Būrīnī,Q426371,DSNAME9059,Q110511,,,,
"Īfāʼī, Ṣāliḥ ibn Yaʻqūb, active 17th century",scribe,ايفائي، صالح بن يعقوب، active 17th century,,,,,,,,,,
"Ghamrī, ʻAbd al-Wahhāb ibn Muḥammad, -1621 or 1622",author,غمري، عبد الوهاب بن محمد، -1621 or 1622,,,,,,,human,ʻAbd al-Wahhāb ibn Muḥammad Ghamrī,Q125098718,Q68480
"Ḥillī, Ṣafī al-Dīn ʻAbd al-ʻAzīz ibn Sarāyā, 1278-",author,حلي، صفي الدين عبد العزيز بن سرايا، 1278-,,,,,,,human,Safi Al-Din Al-Hilli Altaie,Q12220068,Q12267
"Ibn Wafā, ʻAlī ibn Muḥammad, 1357 or 1358-1404 or 1405",author,ابن وفا، علي بن محمد، 1357 or 1358-1404 or 1405,,human,ʻAlī ibn Muḥammad Ibn Wafā,Q138006034,DSNAME9147,Q110600,,,,
"Tandī, Nūr al-Dīn, active 17th century",scribe,تندي، نور الدين، active 17th century,,,,,,,,,,
"Ibn Zuqqāʻah, Ibrāhīm ibn Muḥammad, 1344?-1414",author,ابن زقاعة، ابراهيم بن محمد، 1344?-1414,,,,,,,human,Ibn Zaqqa'ah,Q114348253,Q106701
"Ḥaddādī, Ṭāhir ibn Muḥammad, -1016",author,حدادي، طاهر بن محمد، -1016,,human,Ṭāhir ibn Muḥammad Ḥaddādī,Q138006035,DSNAME9148,Q110601,,,,
"Ibn Nubātah, Muḥammad ibn Muḥammad, 1287-1366",author,ابن نباتة، محمد بن محمد، 1287-1366,,,,,,,human,Ibn Nubata,Q1655892,Q42694
"Hūrīnī, Naṣr, -1874 or 1875",author,هوريني، نصر، -1874 or 1875,,human,Naṣr al-Hūrīnī,Q12248491,DSNAME9060,Q110512,,,,
"Hūrīnī, Yūsuf ʻArīshah, active 19th century",scribe,هوريني، يوسف عريشة، active 19th century,,,,,,,,,,
"Ibshīhī, Muḥammad ibn Aḥmad, 1388-approximately 1446",author,ابشيهي، محمد بن احمد، 1388-approximately 1446,,,,,,,human,Al-Ibshīhī,Q3607421,Q12352
"Qalyūbī, Shihāb al-Dīn Aḥmad ibn Aḥmad, -1659",author,قليوبي، شهاب الدين احمد بن احمد، -1659,,,,,,,human,Syihabuddin al-Qaliyubi,Q16123954,Q12394
"Damāmīnī, Muḥammad ibn Abī Bakr, 1361 or 1362-1424?",author,دماميني، محمد بن ابي بكر,,human,Muḥammad ibn Abī Bakr Damāmīnī,Q27263305,DSNAME6518,Q54149,,,,
Tafsir,author,,,,,,,,,,,
"Surūrī, Muṣliḥ al-Dīn, 1492-1562",author,سروري، مصلح الدين، 1492-1562,,,,,,,human,Muslih al-Din Sururi,Q57976282,Q12350
"King, Jonas, 1792-1869",author,كين، يونس,,human,Jonas King,Q6272156,DSNAME9062,Q110514,,,,
"Ibn al-Rifʻah, Aḥmad ibn Muḥammad, 1247 or 1248-1310 or 1311",author,ابن الرفعة، احمد بن محمد,,,,,,,human,Aḥmad Ibn-Muḥammad Ibn-ar-Rifʿa,Q61763021,Q103611
"Ibn al-Jawzī, Abū al-Faraj ʻAbd al-Raḥmān ibn ʻAlī, approximately 1116-1201",author,ابن الجوزي، ابو الفرج عبد الرحمن بن علي,http://id.loc.gov/authorities/names/n84008731,,,,,,human,Abu'l-Faraj ibn al-Jawzi,Q731866,Q12290
Catholic Church,author,,http://viaf.org/viaf/130782063,,,,,,organization,Catholic Church,Q9592,Q425
"Ghazzālī, 1058-1111",author,غزالى,http://id.loc.gov/authorities/names/n82097778,,,,,,human,Al-Ghazali,Q9546,Q12305
"Khalījī, Muḥammad ʻAbd al-Raḥmān",author,خليجي، محمد عبد الرحمن,,human,Muḥammad ʻAbd al-Raḥmān Khalījī,Q138006036,DSNAME9149,Q110602,,,,
"Josephus, Flavius",author,,,,,,,,human,Josephus,Q134461,Q466
"Ḥarīrī, 1054-1122",author,حريري، 1054-1122,,,,,,,human,Abu al-Hariri,Q286097,Q12288
"Ibn Ẓafar, Muḥammad ibn ʻAbd Allāh, 1104-1169",author,ابن ظفر، محمد ابن عبد الله,,,,,,,human,Ibn Zafar,Q1299570,Q12395
"Ibn al-ʻImād al-Aqfahsī, Aḥmad, approximately 1349-1405",author,ابن العماد الاقفهسي، احمد، approximately 1349-1405,http://id.loc.gov/authorities/names/nr91043779,,,,,,human,Aḥmad Ibn al-ʻImād al-Aqfahsī,Q6537116,Q12304
"Ṣafwat, Ibrāhīm",author,صفوة، ابرهم,,human,Ibrāhīm Ṣafwat,Q138006037,DSNAME9150,Q110603,,,,
"Mīkhāʾīl, Brother, 18th cent",author,,,,,,,,,,,
Risālah al-dāmighah lil-fāsiq ... [etc.,author,,,,,,,,,,,
"Ḥasan al-Baṣrī, 641 or 642-728 or 729",author,حسن البصري,,human,Hasan al-Basri,Q293500,DSNAME9063,Q110515,,,,
"Jūzjānī, ʻAbd al-Wāḥid, active 11th century",author,جوزجاني، عبد الواحد,,human,Abu 'Ubayd al-Juzjani,Q287710,DSNAME9064,Q110516,,,,
"Yaʻqūbī, Muḥammad ibn Ḥubb Allāh",author,يعقوبي، محمد بن حب الله,,human,Muḥammad ibn Ḥubb Allāh Yaʻqūbī,Q138006038,DSNAME9151,Q110604,,,,
"Fayḍ al-Kāshī, Muḥammad ibn Murtaḍá, 1598 or 1599-1680 or 1681",author,فيض الكاشي، محمد بن مرتضى، 1598 or 1599-1680 or 1681,,,,,,,human,Mohsen Fayz Kashani,Q4119490,Q49153
"Āmidī, Rajab ibn Aḥmad, active 17th century",author,آمدي، رجب بن احمد,,human,Rajab ibn Aḥmad Āmidī,Q138006039,DSNAME9152,Q110605,,,,
"Qalqashandī, Aḥmad ibn ʻAlī, 1355 or 1356-1418",author,قلقشندي، احمد بن علي,,human,Ahmad al-Qalqashandi,Q400919,DSNAME9065,Q110517,,,,
"Ibn Ḥijjah al-Ḥamawī, Taqī al-Dīn Abū Bakr ibn ʻAlī, -1434",author,ابن حجة الحموي، تقي الدين ابو بكر بن علي,,,,,,,human,Ibn Hijjah al-Hamawi,Q12202946,Q12337
"Mudurnī, Muḥammad ibn Muṣṭafá, active 18th century",author,مدرني، محمد بن مصطفى,,human,Muḥammad ibn Muṣṭafá Mudurnī,Q138006040,DSNAME9153,Q110606,,,,
"Ījī, ʻAḍud al-Dīn ʻAbd al-Raḥmān ibn Aḥmad, -1355?",author,ايجي، عضد الدين عبد الرحمن بن احمد,,,,,,,human,ʻAḍud al-Dīn ʻAbd al-Raḥmān ibn Aḥmad Ījī,Q12227337,Q12467
"Bustī, ʻAlī ibn Muḥammad, -1010",author,بستي، علي بن محمد,,human,Abu Al-Fath Al-Busti,Q6820143,DSNAME9066,Q110518,,,,
"Ibn al-Wardī, Zayn al-Dīn ʻUmar ibn al-Muẓaffar, -1349",author,,,,,,,,human,Ibn al-Wardi,Q5984319,Q54311
"Ḥusaynī, al-Ḥusayn ibn Muḥammad, active 1329",author,حسيني، الحسين بن محمد,,human,al-Ḥusayn ibn Muḥammad Ḥusaynī,Q138006041,DSNAME9154,Q110607,,,,
"Būnī, Aḥmad ibn ʻAlī, -1225",author,بوني، احمد ابن على,,,,,,,human,Ahmad al-Buni,Q4695507,Q40369
"Qasṭallānī, Aḥmad ibn Muḥammad, 1447 or 1448-1517 or 1518",author,قسطلاني، احمد بن محمد، 1447 or 1448-1517 or 1518,,,,,,,human,Al-Qastallani,Q2829271,Q12333
"Qalyūbī, Sulaymān ibn Muḥammad, active 17th century",scribe,قليوبي، سليمان بن محمد، active 17th century,,,,,,,,,,
"Shattī, Qāsim ibn Muḥammad, active 19th century",scribe,شتي، قاسم بن محمد، active 19th century,,,,,,,,,,
"Ibn Ẓafar, Muḥammad ibn ʻAbd Allāh, 1104-1169",author,ابن ظفر، محمد بن عبد الله، 1104-1169,,,,,,,human,Ibn Zafar,Q1299570,Q12395
"Ibn Khallikān, 1211-1282",author,ابن خلكان، 1211-1282,,,,,,,human,Ibn Khallikan,Q71394,Q49352
"Muṭawwal, Muḥammad Bāqir ibn ʻAbd Allāh, active 17th century",scribe,مطول، محمد باقر بن عبد الله، active 17th century,,,,,,,,,,
"Ibn Farḥūn, Ibrāhīm ibn ʻAlī, -1397",author,ابن فرحون، ابراهيم بن علي، -1397,,human,Ibn Farḥūn,Q6537286,DSNAME9067,Q110519,,,,
"Dāwūdī, Muḥammad ibn ʻAlī, active 16th century",scribe,داوودي، محمد بن علي، active 16th century,,,,,,,,,,
"Ibn ʻInabah, Aḥmad ibn ʻAlī, -1424 or 1425",author,ابن عانبة، احمد بن علي، -1424 or 1425,,human,Aḥmad ibn ʿAlī Ibn ʿInabat͏̈,Q40378873,DSNAME9068,Q110520,,,,
"Shādhilī, ʻAbd al-Qādir ibn Muḥammad ibn Aḥmad, -1528?",author,شاذلي، عبد القادر بن محمد بن احمد، -1528?,,human,ʻAbd al-Qādir ibn Muḥammad ibn Aḥmad Shādhilī,Q138006042,DSNAME9155,Q110608,,,,
"Ṭāshkubrīʹzādah, Aḥmad ibn Muṣṭafá, 1495-1561",author,طاش‌كبري‌زادة، احمد بن مصطفى، 1495-1561,,,,,,,human,Taşköprüzade,Q12221519,Q54159
"Shāfiʻī, ʻAlī ibn Sālim, active 18th century",scribe,شافعي، علي بن سالم، active 18th century,,,,,,,,,,
"Muḥibbī, Muḥammad Amīn ibn Faḍl Allāh, 1651-1699",author,محبي، محمد امين بن فضل الله، 1651-1699,,,,,,,human,Muhammad al-Muhibbi,Q12240239,Q54143
"Shijnī, Muḥammad ibn al-Ḥasan, 1785 or 1786-1869 or 1870",author,شجني، محمد بن الحسن، 1785 or 1786-1869 or 1870,,human,Muḥammad ibn al-Ḥasan Shijnī,Q138006043,DSNAME9156,Q110609,,,,
"Kisāʼī, Muḥammad ibn ʻAbd Allāh, active 11th century",author,كسائي، محمد بن عبد الله، active 11th century,,,,,,,human,Muḥammad al-Kisāʾī,Q75863537,Q12401
"Ibn ʻAbd al-Ẓāhir, Muḥyī al-Dīn, 1223-1292",author,ابن عبد الظاهر، محيي الدين، 1223-1292,,human,Ibn Abd al-Zahir,Q3147431,DSNAME9069,Q110521,,,,
"ʻĀyidī, Aḥmad ibn Muḥammad, active 19th century",scribe,عايدي، احمد بن محمد، active 19th century,,,,,,,,,,
"ʻĀyidī, Muḥammad Murād, active 19th century",scribe,عايدي، محمد مراد، active 19th century,,,,,,,,,,
"Ṣūrī, Ibrāhīm ibn al-Mufarrij, -approximately 1495",author,صوري، ابراهيم بن المفرج، -approximately 1495,,human,Ibrāhīm ibn al-Mufarrij Ṣūrī,Q138006044,DSNAME9157,Q110610,,,,
"Qīrrī, Muḥammad ibn Qāsim, active 18th century",scribe,قيري، محمد بن قاسم، active 18th century,,,,,,,,,,
"Bakhshī, Muḥammad ibn Muḥammad, 1628 or 1629-1686 or 1687",scribe,بخشي، محمد بن محمد، 1628 or 1629-1686 or 1687,,human,Muḥammad ibn Muḥammad Bakhshī,Q138006045,DSNAME9158,Q110611,,,,
ʻAbd al-Karīm,author,عبد الكريم,,,,,,,,,,
"Ibn al-Wardī, Sirāj al-Dīn Abū Ḥafṣ ʻUmar, -1457",author,ابن الوردي، سراج الدين ابو حفص عمر، -1457,,,,,,,human,Sirāj al-Dīn Abū Ḥafṣ ʻUmar Ibn al-Wardī,Q116418351,Q3759
"Ibn al-Wardī, Zayn al-Dīn ʻUmar ibn al-Muẓaffar, -1349",attributed author,ابن الوردي، زين الدين عمر بن المظفر، -1349,,,,,,,human,Ibn al-Wardi,Q5984319,Q54311
"Zaydī, ʻAbd al-Raḥmān ibn Ḥusayn, active 17th century",scribe,زيدي، عبد الرحمن بن حسين، active 17th century,,,,,,,,,,
"Sāqizī, Muḥammad ibn Yūsuf, active 17th century",author,ساقزي، محمد بن يوسف، active 17th century,,human,Muḥammad ibn Yūsuf Sāqizī,Q138006046,DSNAME9159,Q110612,,,,
Abū al-Ḥasan ibn Aḥmad,author,ابو الحسن بن احمد,,,,,,,,,,
"Jundī, Aḥmad, active 19th century",scribe,جندي، احمد، active 19th century,,,,,,,,,,
"Rāzī, Fakhr al-Dīn Muḥammad ibn ʻUmar, 1149 or 1150-1210",author,رازي، فخر الدين محمد بن عمر، 1149 or 1150-1210,,,,,,,human,Fakhr al-Din al-Razi,Q333703,Q3207
"Dāmaghānī, Abū Saʻīd ibn Manṣūr, active 12th century",author,دامغاني، ابو سعيد بن منصور، active 12th century,,human,Abū Saʻīd ibn Manṣūr Dāmaghānī,Q138006047,DSNAME9160,Q110613,,,,
"Karādīsi, Ḥasan ibn Khalīl, 1420 or 1421-1482 or 1483",author,كراديس، حسن بن خليل، 1420 or 1421-1482 or 1483,,human,Ḥasan ibn Khalīl Karādīsi,Q138006048,DSNAME9161,Q110614,,,,
"Sibṭ al-Māridīnī, Badr al-Dīn Muḥammad ibn Muḥammad, 1423-",author,سبط المارديني، بدر الدين محمد بن محمد، 1423-,,,,,,,human,Sibt al-Maridini,Q7507290,Q12506
"Sanjīdī, Ismāʻīl ibn Māḍī, active 17th century",scribe,سنجيدي، اسماعيل بن ماضي، active 17th century,,,,,,,,,,
"Jabartī, Ḥasan ibn Ibrāhīm, 1698 or 1699-1774?",author,جبرتي، حسن بن ابراهيم، 1698 or 1699-1774?,,,,,,,human,Hassan al-Jabarti,Q5679896,Q12373
"Sujāʻī, Aḥmad ibn Aḥmad, -1783?",author,سجاعي، احمد بن احمد، -1783؟,,human,Aḥmad ibn Aḥmad Sujāʻī,Q122947967,DSNAME1792,Q12322,,,,
"Rawayʻah al-Abrāshī, Ḥasan, active 19th century",scribe,رويعة الابراشي، حسن، active 19th century,,,,,,,,,,
"Ḥāfiẓ Raḥmat K̲h̲ān̲, 1710?-1774",author,,,human,Hafiz Rahmat Khan,Q5638372,DSNAME9071,Q110523,,,,
"Kātib al-Iṣfahānī, ʻImād al-Dīn Muḥammad ibn Muḥammad, 1125-1201",author,كاتب الاصفهاني، عاماد الدين محمد بن محمد,,human,Imad ad-Din al-Isfahani,Q742319,DSNAME9072,Q110524,,,,
"Ibn Taghrībirdī, Abū al-Maḥāsin Yūsuf, 1411-1470",author,ابن تغريبردي، ابو المحاسن يوسف، 1411-1470,,human,İbn Tanrıverdi,Q481499,DSNAME9073,Q110525,,,,
"Samarqandī, Muḥammad ibn Ashraf, active 13th century",author,سمرقندي، محمد بن اشرف,,,,,,,human,Shams al-Dīn al-Samarqandī,Q2031579,Q106661
"Abū Sālim al-Naṣībī, Muḥammad ibn Ṭalḥah, 1186 or 1187-1254 or 1255",author,ابو سالم النصيبي، محمد بن طلحة,,,,,,,human,Abū Sālim al-Naṣībī,Q124772001,Q68309
"Shaṭṭanūfī, ʻAlī ibn Yūsuf, 1246?-1314",author,شطنوفي، علي بن يوسف,,,,,,,human,ʿAlī Ibn-Yūsuf aš- Šaṭṭanūfī,Q94898414,Q54733
"Damīrī, Muḥammad ibn Mūsá, 1341?-1405",author,دميري، محمد بن موسى,http://id.loc.gov/authorities/names/nr91003385 http://id.loc.gov/authorities/names/nr91003385 http://viaf.org/viaf/sourceID/LC%7cnr91003385,,,,,,human,Al-Damiri,Q330616,Q12283
"Jurjānī, ʻAlī ibn Muḥammad, al-Sayyid al-Sharīf, 1340-1413",author,جرجاني، علي بن محمد السيد الشريف,,,,,,,human,Ali ibn Mohammed al-Jurjani,Q3063378,Q12280
"Ṭabarī, ʻAbd al-Qādir ibn Muḥammad, 1568 or 1569-1623 or 1624",author,طبري، عبد القادر بن محمد,http://id.loc.gov/authorities/names/nr91022340,,,,,,human,Abd al-Qadir al-Tabari,Q86075470,Q12303
"Ibn al-ʻImād al-Aqfahsī, Aḥmad, approximately 1349-1405",author,ابن العماد الاقفهسي، احمد,http://id.loc.gov/authorities/names/nr91043779,,,,,,human,Aḥmad Ibn al-ʻImād al-Aqfahsī,Q6537116,Q12304
"Ibn al-Akfānī, Muḥammad ibn Ibrāhīm, approximately 1286-1348 or 1349",author,ابن الاكفاني، محمد بن ابراهيم,,human,Muḥammad b. Ibrāhīm b. Saʿīd S̲h̲ams al-dīn Abū ʿAbda al-Anṣārī,Q16846784,DSNAME9074,Q110526,,,,
"Khānī, Qāsim ibn Ṣalāḥ al-Dīn, 1618 or 1619-1697 or 1698",author,خاني، قاسم بن صلاح الدين، 1618 or 1619-1697 or 1698,,human,Qāsim ibn Ṣalāḥ al-Dīn Khānī,Q138006120,DSNAME9162,Q110615,,,,
"Khānī, Qāsim ibn Ṣalāḥ al-Dīn, 1618 or 1619-1697 or 1698",author,خاني، قاسم بن صلاح الدين,,human,Qāsim ibn Ṣalāḥ al-Dīn Khānī,Q138006120,DSNAME9162,Q110615,,,,
"Khānī, Qāsim ibn Ṣalāḥ al-Dīn, 1618 or 1619-1697 or 1698",author,خاني، قاسم بن صلاح الدين، 1618 or 1619-1697 or 1698,,human,Qāsim ibn Ṣalāḥ al-Dīn Khānī,Q138006120,DSNAME9162,Q110615,,,,
