row_index,workflow_history,place_as_recorded,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
11,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-10T20:43:15.746509900Z | PLACE RECON, STEP 3: START RECON 2025-12-10T20:43:43.941180900Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-10T20:47:00.563116400Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-10T20:47:31.385859400Z",France?,,,,France,http://vocab.getty.edu/tgn/1000070,Q122
12,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-10T20:43:15.746509900Z | PLACE RECON, STEP 3: START RECON 2025-12-10T20:43:43.941180900Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-10T20:47:00.563116400Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-10T20:47:31.385859400Z",Mons?,Mons,http://vocab.getty.edu/tgn/7249386,,,,
13,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-10T20:43:15.746509900Z | PLACE RECON, STEP 3: START RECON 2025-12-10T20:43:43.941180900Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-10T20:47:00.563116400Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-10T20:47:31.385859400Z",Tournai,,,,Tournai,http://vocab.getty.edu/tgn/7008002,Q16426
14,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-10T20:43:15.746509900Z | PLACE RECON, STEP 3: START RECON 2025-12-10T20:43:43.941180900Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-10T20:47:00.563116400Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-10T20:47:31.385859400Z",Italy,,,,Italy,http://vocab.getty.edu/tgn/1000080,Q134
15,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-10T20:43:15.746509900Z | PLACE RECON, STEP 3: START RECON 2025-12-10T20:43:43.941180900Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-10T20:47:00.563116400Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-10T20:47:31.385859400Z",Austria,,,,Austria,http://vocab.getty.edu/tgn/1000062,Q132
16,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-10T20:43:15.746509900Z | PLACE RECON, STEP 3: START RECON 2025-12-10T20:43:43.941180900Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-10T20:47:00.563116400Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-10T20:47:31.385859400Z",Germany,,,,Germany,http://vocab.getty.edu/tgn/7000084,Q131
17,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-10T20:43:15.746509900Z | PLACE RECON, STEP 3: START RECON 2025-12-10T20:43:43.941180900Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-10T20:47:00.563116400Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-10T20:47:31.385859400Z",Spain,,,,Spain,http://vocab.getty.edu/tgn/1000095,Q129
18,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-10T20:43:15.746509900Z | PLACE RECON, STEP 3: START RECON 2025-12-10T20:43:43.941180900Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-10T20:47:00.563116400Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-10T20:47:31.385859400Z",Turkey?,,,,Turkey,http://vocab.getty.edu/tgn/1000144,Q3079
19,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-10T20:43:15.746509900Z | PLACE RECON, STEP 3: START RECON 2025-12-10T20:43:43.941180900Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-10T20:47:00.563116400Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-10T20:47:31.385859400Z",Mashhad,,,,Mashhad,http://vocab.getty.edu/tgn/7002247,Q48702
20,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-10T20:43:15.746509900Z | PLACE RECON, STEP 3: START RECON 2025-12-10T20:43:43.941180900Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-10T20:47:00.563116400Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-10T20:47:31.385859400Z",Iran,,,,Iran,http://vocab.getty.edu/tgn/7000231,Q2822
21,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-10T20:43:15.746509900Z | PLACE RECON, STEP 3: START RECON 2025-12-10T20:43:43.941180900Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-10T20:47:00.563116400Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-10T20:47:31.385859400Z",Iran?,,,,Iran,http://vocab.getty.edu/tgn/7000231,Q2822
22,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-10T20:43:15.746509900Z | PLACE RECON, STEP 3: START RECON 2025-12-10T20:43:43.941180900Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-10T20:47:00.563116400Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-10T20:47:31.385859400Z",Frace,France,http://vocab.getty.edu/tgn/1000070,Q122,,,
23,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-10T20:43:15.746509900Z | PLACE RECON, STEP 3: START RECON 2025-12-10T20:43:43.941180900Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-10T20:47:00.563116400Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-10T20:47:31.385859400Z",Iṣfahān,,,,Isfahan,http://vocab.getty.edu/tgn/7017459,Q18350
24,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-10T20:43:15.746509900Z | PLACE RECON, STEP 3: START RECON 2025-12-10T20:43:43.941180900Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-10T20:47:00.563116400Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-10T20:47:31.385859400Z",Spain?,,,,Spain,http://vocab.getty.edu/tgn/1000095,Q129
25,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-10T20:43:15.746509900Z | PLACE RECON, STEP 3: START RECON 2025-12-10T20:43:43.941180900Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-10T20:47:00.563116400Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-10T20:47:31.385859400Z",Rome,,,,Rome,http://vocab.getty.edu/tgn/7000874,Q123
26,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-10T20:43:15.746509900Z | PLACE RECON, STEP 3: START RECON 2025-12-10T20:43:43.941180900Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-10T20:47:00.563116400Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-10T20:47:31.385859400Z",Africa?,,,,Africa,http://vocab.getty.edu/tgn/7001242,Q66926
